id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/13/value,qualifier/15/value
2474276495,189,1,1,18,38,ah8dala7suqqkj04n2l8xz4zd,1,10.5,51.6,2022-10-19T17:19:14.542Z,2022-10-20T05:15:22Z,3856117267,140,26.1,3856117265,56,Back,3856117273,213,6.1,3856117269,141,46.3,3857378517,178,,3856117271,212,16.8,,,,,,,1vn3xi2x6vtjor1bt1ob1vk5x,C. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474276569,190,1,1,18,41,ah8dala7suqqkj04n2l8xz4zd,1,26,46,2022-10-19T17:19:16.725Z,2022-10-20T05:15:25Z,3856117685,213,4.3,3856117677,56,Back,3856117679,140,16.7,3857378555,178,,3856117681,141,13.2,3856117683,212,24.3,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474276631,191,1,1,18,46,ah8dala7suqqkj04n2l8xz4zd,0,20,8.7,2022-10-19T17:19:21.763Z,2022-10-20T05:15:30Z,3856118007,213,0.2,3856117999,56,Center,3856118005,212,58.3,3856118001,140,74.8,3856118003,141,22.9,3856117997,155,,3857378625,178,,3856118009,1,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474276647,133,1,1,18,51,82q9159y2u7mkfn3z6hy75r4o,0,19,77.2,2022-10-19T17:19:26.663Z,2022-10-20T05:15:57Z,3856118059,140,19.6,3856118061,141,78.4,3856118055,56,Back,3857378959,178,,3856118063,212,1.0,3856118065,213,0.9,,,,,,,4ktnru3pqurww9h9af7n2959l,M. Mbaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474276675,192,61,1,18,53,ah8dala7suqqkj04n2l8xz4zd,0,91.7,25,2022-10-19T17:19:29.067Z,2022-10-20T05:15:59Z,3856118221,56,Center,3857378993,178,,,,,,,,,,,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474276701,134,49,1,18,55,82q9159y2u7mkfn3z6hy75r4o,1,13.1,75.7,2022-10-19T17:19:31.404Z,2022-10-20T05:16:02Z,,,,,,,,,,,,,,,,,,,,,,,,,d2z22er0uqxu3w3h3ta36wh61,S. Arzamendia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474276741,135,1,1,18,57,82q9159y2u7mkfn3z6hy75r4o,1,13.5,75.7,2022-10-19T17:19:33.224Z,2022-10-20T05:16:04Z,3856118557,140,35.4,3856118563,213,0.6,3856118561,212,27.5,3857379049,178,,3856118555,56,Back,3856118559,141,97.8,,,,,,,d2z22er0uqxu3w3h3ta36wh61,S. Arzamendia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474276747,136,3,1,19,0,82q9159y2u7mkfn3z6hy75r4o,0,38.8,96.5,2022-10-19T17:19:35.820Z,2022-10-20T05:16:06Z,3857157495,464,,3856118587,56,Back,3857379097,178,,3856118635,233,193,3856118589,286,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474276751,193,7,1,19,0,ah8dala7suqqkj04n2l8xz4zd,1,61.2,3.5,2022-10-19T17:19:36.466Z,2022-10-20T05:16:08Z,3857157535,385,,3856118595,285,,3856118631,233,136,3857379107,178,,3856118591,167,,3856118593,56,Right,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474276891,137,5,1,19,1,82q9159y2u7mkfn3z6hy75r4o,1,41.3,101.6,2022-10-19T17:19:37.318Z,2022-10-20T05:16:09Z,3856119443,233,194,3856119429,347,,3856119425,56,Back,,,,,,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474276757,194,5,1,19,1,ah8dala7suqqkj04n2l8xz4zd,0,58.7,-1.6,2022-10-19T17:19:37.318Z,2022-10-20T05:16:09Z,3856118615,56,Right,3856119449,233,137,3856118617,347,,,,,,,,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474276917,138,1,1,19,20,82q9159y2u7mkfn3z6hy75r4o,1,41.1,100,2022-10-19T17:19:55.880Z,2022-10-20T05:16:11Z,3856119663,189,,3856119551,56,Back,3856119553,140,31.6,3856119559,213,3.7,3856119557,212,11.7,3856119555,141,93.0,3856119549,107,,,,,d2z22er0uqxu3w3h3ta36wh61,S. Arzamendia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474276935,139,1,1,19,22,82q9159y2u7mkfn3z6hy75r4o,1,43.9,93.2,2022-10-19T17:19:57.838Z,2022-10-20T05:16:15Z,3856119633,140,31.9,3856119637,212,14.4,3856119631,56,Back,3857379231,178,,3856119635,141,82.9,3856119639,213,3.6,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474276983,140,1,1,19,25,82q9159y2u7mkfn3z6hy75r4o,1,29.9,76,2022-10-19T17:20:00.987Z,2022-10-20T05:16:19Z,3856119919,213,4.6,3856119913,140,26.0,3857379279,178,,3856119911,56,Back,3856119915,141,35.4,3856119917,212,27.9,,,,,,,4ktnru3pqurww9h9af7n2959l,M. Mbaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277055,141,1,1,19,28,82q9159y2u7mkfn3z6hy75r4o,1,24.6,37.1,2022-10-19T17:20:04.477Z,2022-10-20T05:16:21Z,3856120263,141,72.4,3856120267,213,1.5,3856120259,56,Back,3856120261,140,25.7,3856120265,212,24.0,3857379323,178,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277077,142,1,1,19,34,82q9159y2u7mkfn3z6hy75r4o,1,28.9,74.7,2022-10-19T17:20:09.805Z,2022-10-20T05:16:26Z,3856120367,212,10.5,3856120365,141,88.1,3857379429,178,,3856120363,140,33.8,3856120361,56,Back,3856120369,213,1.1,,,,,,,4ktnru3pqurww9h9af7n2959l,M. Mbaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277133,143,1,1,19,35,82q9159y2u7mkfn3z6hy75r4o,1,33.4,89.4,2022-10-19T17:20:11.303Z,2022-10-20T05:16:30Z,3856120723,212,14.2,3856120721,141,98.4,3857379481,178,,3856120719,140,45.6,3856120717,56,Back,3856120725,213,0.4,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277177,144,1,1,19,38,82q9159y2u7mkfn3z6hy75r4o,1,53.7,96.9,2022-10-19T17:20:14.327Z,2022-10-20T05:16:41Z,3856120997,1,,3856120995,213,5.5,3856120993,212,51.4,3856120987,56,Center,3856120991,141,45.4,3856126657,210,13,3856120985,155,,3856126659,154,,d2z22er0uqxu3w3h3ta36wh61,S. Arzamendia,3857379577,178,3856120989,140,,,,1,,,,,,,,,89.5,,,,,,,,,,,,,,,,,
2474277183,145,13,1,19,41,82q9159y2u7mkfn3z6hy75r4o,1,90,45.2,2022-10-19T17:20:17.052Z,2022-10-20T05:16:41Z,3856126679,102,1.5,3857379635,178,,3856126689,146,97.3,3856126077,20,,3856126669,75,,3856126687,153,,3856126695,230,98.4,3856126673,154,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,3856126681,103,3856126683,328,3856121025,17,5.6,,,3856126671,29,,3856126675,55,3856121023,22,,144,3856126685,391,3856126693,276,3856126691,147,0,3856121027,56,Center,3856126697,231,48.7,,,
2474277181,195,56,1,19,46,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-10-19T17:20:21.628Z,2022-10-20T05:16:43Z,3856121019,56,Back,,,,,,,,,,,,,,,,,,,,,,emvmn561wgd62zj0s3qi5j5rd,Juan Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277363,146,5,1,19,47,82q9159y2u7mkfn3z6hy75r4o,0,97.9,-1.3,2022-10-19T17:20:23.377Z,2022-10-20T05:16:44Z,3856126329,233,196,3856122041,56,Right,3856122043,347,,,,,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277227,196,5,1,19,47,ah8dala7suqqkj04n2l8xz4zd,1,2.1,101.3,2022-10-19T17:20:23.377Z,2022-10-20T05:16:45Z,3856121229,56,Back,3856121231,347,,3856126295,233,146,,,,,,,,,,,,,,,,emvmn561wgd62zj0s3qi5j5rd,Juan Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277357,197,1,1,20,0,ah8dala7suqqkj04n2l8xz4zd,1,2.5,100,2022-10-19T17:20:36.298Z,2022-10-20T05:16:50Z,3856122013,140,26.0,3856122021,1,,3856122011,56,Back,3856122019,213,6.0,3856122017,212,26.0,3856122015,141,89.3,3856122009,107,,,,,emvmn561wgd62zj0s3qi5j5rd,Juan Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277371,198,1,1,20,1,ah8dala7suqqkj04n2l8xz4zd,0,26,89.3,2022-10-19T17:20:37.325Z,2022-10-20T05:16:53Z,3856122083,141,87.1,3857379845,388,,3856122081,140,45.1,3856122079,56,Back,3856122077,168,,3856122087,213,6.2,3856122085,212,20.1,3856122075,3,,8hn7wb9jf6unade238t4vl3o5,Willian José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277367,147,49,1,20,3,82q9159y2u7mkfn3z6hy75r4o,1,52.5,6.7,2022-10-19T17:20:38.662Z,2022-10-20T05:16:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4ktnru3pqurww9h9af7n2959l,M. Mbaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277477,148,1,1,20,9,82q9159y2u7mkfn3z6hy75r4o,1,45,24.6,2022-10-19T17:20:44.608Z,2022-10-20T05:17:03Z,3856122613,56,Back,3856122621,213,1.9,3856122619,212,7.9,3856122617,141,35.7,3856122615,140,42.8,3857380003,178,,,,,,,,4ktnru3pqurww9h9af7n2959l,M. Mbaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277485,149,1,1,20,11,82q9159y2u7mkfn3z6hy75r4o,1,43.3,32.2,2022-10-19T17:20:47.507Z,2022-10-20T05:17:08Z,3856122649,141,12.6,3856122645,56,Back,3856122653,213,4.8,3857380079,178,,3856122651,212,13.3,3856122647,140,44.0,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277509,150,1,1,20,14,82q9159y2u7mkfn3z6hy75r4o,1,44,12.6,2022-10-19T17:20:50.055Z,2022-10-20T05:17:10Z,3856122775,213,1.9,3857380109,178,,3856122769,140,41.5,3856122767,56,Back,3856122773,212,9.0,3856122771,141,25.2,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277539,151,1,1,20,16,82q9159y2u7mkfn3z6hy75r4o,0,42.6,14.4,2022-10-19T17:20:52.489Z,2022-10-20T05:17:13Z,3856122895,56,Right,3856122913,1,,3856122905,212,34.7,3856122897,140,75.6,3856122901,141,12.6,3857380157,178,,3856122909,213,6.2,3856122893,155,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277575,199,8,1,20,18,ah8dala7suqqkj04n2l8xz4zd,1,27.3,81,2022-10-19T17:20:54.321Z,2022-10-20T05:17:18Z,3856126699,15,,3857380283,178,,3857158343,384,,3856126615,56,Back,,,,,,,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277571,152,61,1,20,20,82q9159y2u7mkfn3z6hy75r4o,1,62.6,11.4,2022-10-19T17:20:55.720Z,2022-10-20T05:17:21Z,3856123059,56,Right,3857380347,178,,,,,,,,,,,,,,,,,,,,a8ws0c0qiekoeqib6xxet0ixh,Lucas Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474514393,779,67,1,20,21,82q9159y2u7mkfn3z6hy75r4o,1,61.8,11,2022-10-19T17:20:57.270Z,2022-10-20T06:08:13Z,3857413393,233,959,,,,,,,,,,,,,,,,,,,,,,87d9nk7nzy4blezcur66rz1ed,Joseba Zaldúa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474514391,959,67,1,20,21,ah8dala7suqqkj04n2l8xz4zd,0,38.2,89,2022-10-19T17:20:57.271Z,2022-10-20T05:51:49Z,3857413405,233,779,,,,,,,,,,,,,,,,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277603,153,1,1,20,21,82q9159y2u7mkfn3z6hy75r4o,1,56,8.2,2022-10-19T17:20:57.375Z,2022-10-20T06:08:13Z,3856123215,140,58.7,3857380385,178,,3856123217,141,18.8,3856123219,212,7.7,3856123221,213,1.2,3856123213,56,Right,,,,,,,87d9nk7nzy4blezcur66rz1ed,Joseba Zaldúa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277619,154,1,1,20,22,82q9159y2u7mkfn3z6hy75r4o,1,59.6,17.9,2022-10-19T17:20:57.911Z,2022-10-20T05:17:30Z,3856123295,141,6.5,3856123297,212,9.5,3856123299,213,5.3,3857380497,178,,3856123293,140,64.9,3856123291,56,Right,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277655,155,1,1,20,25,82q9159y2u7mkfn3z6hy75r4o,1,62.6,6.4,2022-10-19T17:21:00.847Z,2022-10-20T05:17:35Z,3856123503,212,11.6,3856123501,141,5.0,3857380601,178,,3856123497,56,Right,3856123499,140,73.6,3856123505,213,6.2,,,,,,,a8ws0c0qiekoeqib6xxet0ixh,Lucas Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277659,156,3,1,20,27,82q9159y2u7mkfn3z6hy75r4o,1,74.7,6.1,2022-10-19T17:21:03.477Z,2022-10-20T05:17:41Z,3856123521,286,,3857380747,178,,3856123519,56,Right,3857158439,464,,3856123541,233,201,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277649,201,45,1,20,27,ah8dala7suqqkj04n2l8xz4zd,0,25.3,93.9,2022-10-19T17:21:03.477Z,2022-10-20T05:17:41Z,3856123479,285,,3856123477,56,Back,3856123551,233,156,,,,,,,,,,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277701,157,1,1,20,29,82q9159y2u7mkfn3z6hy75r4o,1,72.2,5,2022-10-19T17:21:04.702Z,2022-10-20T05:17:46Z,3856123777,141,9.4,3856123775,140,66.7,3856123781,213,2.7,3857380825,178,,3856123773,56,Right,3856123779,212,6.5,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277755,158,1,1,20,32,82q9159y2u7mkfn3z6hy75r4o,0,66.8,29.5,2022-10-19T17:21:07.680Z,2022-10-20T05:17:51Z,3856124117,213,1.7,3857380881,178,,3856124109,56,Left,3856124115,212,39.0,3856124111,140,62.6,3856124113,141,86.5,3856124119,1,,,,,a8ws0c0qiekoeqib6xxet0ixh,Lucas Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474514641,977,67,1,20,35,ah8dala7suqqkj04n2l8xz4zd,1,36.2,13.9,2022-10-19T17:21:11.015Z,2022-10-20T06:08:14Z,3857414763,233,790,,,,,,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474514639,790,67,1,20,35,82q9159y2u7mkfn3z6hy75r4o,0,63.8,86.1,2022-10-19T17:21:11.016Z,2022-10-20T05:53:06Z,3857414773,233,977,,,,,,,,,,,,,,,,,,,,,,d2z22er0uqxu3w3h3ta36wh61,S. Arzamendia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474279821,227,8,1,20,35,ah8dala7suqqkj04n2l8xz4zd,1,34,12,2022-10-19T17:21:11.024Z,2022-10-20T06:08:14Z,3857381021,178,,3856135447,56,Back,3857158493,385,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277843,159,1,1,20,35,82q9159y2u7mkfn3z6hy75r4o,1,62.6,86.5,2022-10-19T17:21:11.183Z,2022-10-20T08:25:56Z,3856124551,56,Left,3857381099,178,,3856124553,140,67.1,3856124559,213,0.7,3856124557,212,6.0,3856124555,141,92.0,3856125415,210,15,,,,d2z22er0uqxu3w3h3ta36wh61,S. Arzamendia,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2474540233,1213,67,1,20,37,82q9159y2u7mkfn3z6hy75r4o,1,67.2,92.9,2022-10-19T17:21:12.818Z,2022-10-20T08:20:21Z,3857532023,233,1611,,,,,,,,,,,,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474540229,1611,67,1,20,37,ah8dala7suqqkj04n2l8xz4zd,0,32.8,7.1,2022-10-19T17:21:12.819Z,2022-10-20T07:47:41Z,3857532035,233,1213,,,,,,,,,,,,,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474297281,359,50,1,20,37,82q9159y2u7mkfn3z6hy75r4o,1,70.5,95.5,2022-10-19T17:21:12.828Z,2022-10-20T08:20:21Z,3856233009,56,Left,3856233011,286,,3856233097,233,430,,,,,,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474297291,430,7,1,20,37,ah8dala7suqqkj04n2l8xz4zd,0,29.5,4.5,2022-10-19T17:21:12.835Z,2022-10-20T05:18:19Z,3857158747,385,,3856233059,285,,3856233057,56,Back,3857381397,178,,3856233075,233,359,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277899,160,3,1,20,40,82q9159y2u7mkfn3z6hy75r4o,1,68.9,94.5,2022-10-19T17:21:15.837Z,2022-10-20T05:18:12Z,3856124861,56,Left,3856124863,286,,3857381269,178,,3856124995,233,202,3857159271,465,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277847,202,45,1,20,40,ah8dala7suqqkj04n2l8xz4zd,0,31.1,5.5,2022-10-19T17:21:15.837Z,2022-10-20T05:18:13Z,3856125009,233,160,3856124581,285,,3856124579,56,Back,,,,,,,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277905,161,15,1,20,45,82q9159y2u7mkfn3z6hy75r4o,1,89.9,68.1,2022-10-19T17:21:21.085Z,2022-10-20T08:25:56Z,3856125103,82,,3857158999,78,,3856124899,56,Center,3856125457,231,53.2,3856124893,64,,3856124891,22,,3856125451,146,91.7,3856125453,147,65.2,92b22xcwri3rokbvu09htjhwq,B. Ocampo,3856125445,102,3856125127,233,3857381601,178,49.9,,,3856125449,215,,3856125441,55,3856125439,29,203,159,3856125455,230,3856125097,20,3856125447,103,12.5,,,,,,,98.5,,
2474277919,203,10,1,20,45,ah8dala7suqqkj04n2l8xz4zd,1,9.8,37.4,2022-10-19T17:21:21.401Z,2022-10-20T05:18:34Z,3857381661,178,,3856125149,233,161,3856124969,94,,3856124971,56,Back,,,,,,,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277935,162,6,1,20,47,82q9159y2u7mkfn3z6hy75r4o,1,90.1,65.4,2022-10-19T17:21:22.988Z,2022-10-20T05:18:38Z,3856125165,233,204,3856125047,56,Center,3856125049,73,,,,,,,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474277941,204,6,1,20,47,ah8dala7suqqkj04n2l8xz4zd,0,9.9,34.6,2022-10-19T17:21:22.988Z,2022-10-20T05:18:38Z,3856125077,73,,3856125201,233,162,3856125075,56,Back,,,,,,,,,,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278301,163,1,1,21,24,82q9159y2u7mkfn3z6hy75r4o,0,99.6,99.3,2022-10-19T17:22:00.265Z,2022-10-20T05:18:43Z,3856127187,213,4.5,3856127169,224,,3856127175,140,95.4,3856127171,56,Center,3856127183,212,26.8,3857159847,72,,3857381813,178,,3856127163,2,,a8ws0c0qiekoeqib6xxet0ixh,Lucas Pérez,3856127165,6,3856127167,155,3856127179,141,,,60.4,,,,,,,,,,,,,,,,,,,,,,,,,
2474278321,205,12,1,21,25,ah8dala7suqqkj04n2l8xz4zd,1,4.6,37.1,2022-10-19T17:22:01.387Z,2022-10-20T05:18:46Z,3856127285,56,Back,3856127287,140,27.6,3856127293,213,0.8,3856127291,212,34.7,3856127289,141,73.8,3856127341,15,,3857381863,388,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278385,164,1,1,21,29,82q9159y2u7mkfn3z6hy75r4o,1,69.9,15.3,2022-10-19T17:22:05.510Z,2022-10-20T05:18:57Z,3856127607,212,10.6,3856127605,141,11.0,3857381913,178,,3856127601,56,Right,3856127603,140,79.6,3856127609,213,6.0,,,,,,,87d9nk7nzy4blezcur66rz1ed,Joseba Zaldúa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278407,165,1,1,21,33,82q9159y2u7mkfn3z6hy75r4o,1,79.8,10.4,2022-10-19T17:22:08.678Z,2022-10-20T05:18:59Z,3856127749,141,17.4,3857382077,178,,3856127745,56,Right,3856127751,212,15.0,3856127747,140,93.3,3856127753,213,0.3,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278413,166,3,1,21,35,82q9159y2u7mkfn3z6hy75r4o,0,94.1,18,2022-10-19T17:22:11.125Z,2022-10-20T05:19:02Z,3857160377,465,,3856127885,233,206,3857382147,178,,3856127773,286,,3856127771,56,Right,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278429,206,7,1,21,35,ah8dala7suqqkj04n2l8xz4zd,1,5.9,82,2022-10-19T17:22:11.271Z,2022-10-20T05:19:06Z,3856127817,56,Back,3856127815,167,,3857382197,178,,3857160381,385,,3856127823,233,166,3856127819,285,,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278435,167,6,1,21,36,82q9159y2u7mkfn3z6hy75r4o,1,94.1,18,2022-10-19T17:22:12.309Z,2022-10-20T05:19:09Z,3856127851,56,Right,3856127943,233,207,3856127853,75,,,,,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278441,207,6,1,21,36,ah8dala7suqqkj04n2l8xz4zd,0,5.9,82,2022-10-19T17:22:12.309Z,2022-10-20T05:19:09Z,3856127889,56,Back,3856127965,233,167,3856127891,73,,,,,,,,,,,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278861,168,1,1,22,8,82q9159y2u7mkfn3z6hy75r4o,0,99.5,0.5,2022-10-19T17:22:43.577Z,2022-10-20T05:19:11Z,3856130089,141,42.8,3857160503,72,,3856130079,6,,3857382261,178,,3856130083,223,,3856130081,155,,3856130077,2,,3856130091,212,29.6,a8ws0c0qiekoeqib6xxet0ixh,Lucas Pérez,3856130093,213,3856130087,140,3856130085,56,1.8,,Center,,,,,,,,92.8,,,,,,,,,,,,,,,,,
2474297851,431,12,1,22,9,ah8dala7suqqkj04n2l8xz4zd,1,8.2,55.1,2022-10-19T17:22:44.923Z,2022-10-20T05:19:16Z,3857382321,388,,3856235963,15,,3856235967,140,4.7,3856235973,212,11.1,3856235969,141,39.7,3856235965,56,Back,3856235977,213,4.4,,,,8hn7wb9jf6unade238t4vl3o5,Willian José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278867,169,43,1,22,11,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-10-19T17:22:47.063Z,2022-10-19T17:26:06Z,3856130117,56,Center,3856130115,17,0,3856141337,144,39,3856130113,22,0,3856130123,252,0,,,,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474278895,170,44,1,22,11,82q9159y2u7mkfn3z6hy75r4o,1,95.8,58.8,2022-10-19T17:22:47.077Z,2022-10-20T06:08:14Z,3856130303,233,208,3856130259,286,,3856130257,56,Center,,,,,,,,,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
