id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2469578543,9,1,1,0,13,ah8dala7suqqkj04n2l8xz4zd,1,70.5,91.3,2022-10-09T12:00:24.950Z,2022-10-10T04:26:54Z,3831239723,210,13,3831238383,56,Center,3831238393,1,,3831238387,141,64.1,3831238381,155,,3834443169,388,,3831238391,213,5.7,3831238389,212,32.7,75079gtd2efpviyo605ozsd79,Sergio Canales,1,3831238385,140,96.2,,,,,,,,,,,,,,,,,,,,,,,,,
2469578545,10,13,1,0,19,ah8dala7suqqkj04n2l8xz4zd,1,96.9,61.5,2022-10-09T12:00:31.041Z,2022-10-10T04:26:54Z,3831239755,230,99.5,3831239735,74,,3831239745,102,50.3,3834443247,178,,3831239747,103,80.6,3831239421,72,,3831239737,29,,3831239423,61,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,3831238403,22,,3831238407,56,Center,3831239741,55,9,3831239757,231,53.6,,,,,,,,,,,,,,,,
2469578537,3,5,1,0,20,4jelr92fsge73q39is6qvhxb3,1,-1.4,48.3,2022-10-09T12:00:32.186Z,2022-10-10T04:27:01Z,3831238471,233,11,3831238343,346,,3831238341,56,Back,,,,,,,,,,,,,,,,25txz41mi9auu289jliapd6tx,Sergio León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469578559,11,5,1,0,20,ah8dala7suqqkj04n2l8xz4zd,0,101.4,51.7,2022-10-09T12:00:32.186Z,2022-10-10T04:27:00Z,3831238465,56,Center,3831238467,346,,3831238525,233,3,,,,,,,,,,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469578789,4,1,1,0,35,4jelr92fsge73q39is6qvhxb3,1,4.9,46.7,2022-10-09T12:00:46.582Z,2022-10-10T04:27:03Z,3831239487,141,25.6,3831239477,56,Back,3831239501,237,,3831239495,213,5.0,3831239491,212,14.9,3831239471,124,,3831239481,140,8.8,,,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469578809,5,1,1,0,37,4jelr92fsge73q39is6qvhxb3,1,9,25.8,2022-10-09T12:00:48.394Z,2022-10-10T04:27:07Z,3831239601,140,4.3,3831239605,212,14.9,3834443441,178,,3831239603,141,46.4,3831239599,56,Back,3831239607,213,1.9,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469578849,6,1,1,0,40,4jelr92fsge73q39is6qvhxb3,1,7.1,47.3,2022-10-09T12:00:51.886Z,2022-10-10T04:27:10Z,3831239829,56,Back,3831239833,141,85.6,3831239837,213,1.2,3834443473,178,,3831239835,212,27.6,3831239831,140,15.8,,,,,,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469578897,7,1,1,0,44,4jelr92fsge73q39is6qvhxb3,1,20.8,90.2,2022-10-09T12:00:55.985Z,2022-10-10T04:27:14Z,3834443531,178,,3831240045,141,77.5,3831240041,56,Back,3831240047,212,12.8,3831240049,213,5.5,3831240043,140,29.8,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470193105,1176,43,1,0,44,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-10-09T12:00:56.135Z,2022-10-10T06:50:01Z,3834554997,144,82,3834554957,178,0,,,,,,,,,,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469578905,8,1,1,0,46,4jelr92fsge73q39is6qvhxb3,0,28.6,86.2,2022-10-09T12:00:58.136Z,2022-10-10T04:27:20Z,3831240081,212,7.1,3831240075,56,Back,3831240083,213,0.3,3831240079,141,89.7,3834443587,178,,3831240077,140,35.0,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469578935,12,61,1,0,47,ah8dala7suqqkj04n2l8xz4zd,1,67,6.8,2022-10-09T12:00:58.675Z,2022-10-10T04:27:31Z,3834443771,178,,3831240181,56,Right,,,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469578989,9,1,1,0,51,4jelr92fsge73q39is6qvhxb3,1,38.3,91.5,2022-10-09T12:01:02.346Z,2022-10-10T04:27:58Z,3831467569,140,31.2,3834444137,178,,3831467573,212,8.0,3831240419,56,Back,3831467575,213,3.5,3831467571,141,87.4,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470193205,1186,43,1,0,51,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-10-09T12:01:02.538Z,2022-10-10T06:50:17Z,3834555337,144,82,3834555285,178,0,,,,,,,,,,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579083,11,1,1,0,52,4jelr92fsge73q39is6qvhxb3,1,29,78.7,2022-10-09T12:01:03.497Z,2022-10-10T04:28:06Z,3831240831,141,46.7,3831240835,212,21.8,3831240825,56,Back,3831240827,140,28.7,3831240839,213,4.7,3834444335,178,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579023,10,43,1,0,52,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-10-09T12:01:04.061Z,2022-10-09T16:48:15Z,3832733295,144,49,,,,,,,,,,,,,,,,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579091,12,1,1,0,57,4jelr92fsge73q39is6qvhxb3,0,29.3,43.9,2022-10-09T12:01:09.230Z,2022-10-10T04:28:14Z,3831240887,140,50.1,3831240889,141,36.3,3831240893,213,6.1,3834444463,178,,3831240885,56,Center,3831240891,212,22.4,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579113,13,1,1,0,58,ah8dala7suqqkj04n2l8xz4zd,0,54.6,67.8,2022-10-09T12:01:10.231Z,2022-10-10T04:28:20Z,3831240971,140,69.7,3831240975,212,19.2,3831240969,56,Left,3831240977,213,0.6,3834444551,178,,3831240973,141,83.6,,,,,,,1myo59ub6qouwvxpb699shhw5,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579129,13,1,1,1,0,4jelr92fsge73q39is6qvhxb3,1,30.9,34.5,2022-10-09T12:01:11.493Z,2022-10-10T04:28:27Z,3831241063,212,17.6,3834444663,388,,3831241059,140,26.7,3831241057,56,Back,3831241065,213,4.5,3831241061,141,9.5,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579165,14,1,1,1,2,4jelr92fsge73q39is6qvhxb3,1,25.6,8.5,2022-10-09T12:01:13.900Z,2022-10-10T04:28:30Z,3831241199,56,Back,3831241203,141,6.5,3831241207,213,6.1,3834444709,178,,3831241205,212,9.3,3831241201,140,34.4,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579175,15,1,1,1,3,4jelr92fsge73q39is6qvhxb3,1,34.6,6.5,2022-10-09T12:01:15.067Z,2022-10-10T04:28:36Z,3831241257,212,7.5,3831241261,213,2.0,3834444793,178,,3831241249,140,31.9,3831241247,56,Back,3831241251,141,16.7,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579219,16,1,1,1,4,4jelr92fsge73q39is6qvhxb3,1,31.9,16.7,2022-10-09T12:01:15.621Z,2022-10-10T04:28:41Z,3831241457,140,28.8,3831241459,141,12.6,3831241461,212,4.3,3834444863,178,,3831241455,56,Back,3831241463,213,3.8,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469628913,369,45,1,1,5,ah8dala7suqqkj04n2l8xz4zd,0,72.1,91.2,2022-10-09T12:01:17.015Z,2022-10-10T04:28:54Z,3831472401,56,Left,3831472403,286,,3831472451,233,433,,,,,,,,,,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469628921,433,3,1,1,5,4jelr92fsge73q39is6qvhxb3,1,27.9,8.8,2022-10-09T12:01:17.015Z,2022-10-10T04:28:54Z,3831472425,56,Back,3832737687,465,,3831472443,233,369,3834445001,178,,3831472427,285,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579307,17,1,1,1,6,4jelr92fsge73q39is6qvhxb3,1,27.8,20.6,2022-10-09T12:01:17.955Z,2022-10-10T04:29:01Z,3831241861,141,37.7,3831241865,213,2.6,3831241857,56,Back,3831241859,140,8.4,3831241863,212,23.5,3834445101,178,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579357,18,1,1,1,12,4jelr92fsge73q39is6qvhxb3,1,9.1,38,2022-10-09T12:01:23.795Z,2022-10-10T04:29:05Z,3831242059,141,37.3,3831242065,213,6.3,3831242063,212,14.7,3831242055,140,23.1,3831242049,56,Back,3834445153,178,,,,,,,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579435,19,1,1,1,15,4jelr92fsge73q39is6qvhxb3,1,24.2,40.3,2022-10-09T12:01:26.526Z,2022-10-10T04:29:08Z,3831242379,1,,3831242377,213,1.2,3831242367,155,,3831242369,56,Back,3834445181,178,,3831242373,141,96.0,3831242375,212,40.0,3831242371,140,36.4,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579439,20,61,1,1,17,4jelr92fsge73q39is6qvhxb3,0,36.4,96,2022-10-09T12:01:28.677Z,2022-10-10T04:29:27Z,3834445455,388,,3831242387,56,Back,,,,,,,,,,,,,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579751,14,5,1,1,17,ah8dala7suqqkj04n2l8xz4zd,1,62.7,-2,2022-10-09T12:01:29.222Z,2022-10-10T04:29:49Z,3831243727,347,,3831243743,233,21,3831243725,56,Right,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579445,21,5,1,1,17,4jelr92fsge73q39is6qvhxb3,0,37.3,102,2022-10-09T12:01:29.222Z,2022-10-10T04:29:50Z,3831243783,233,14,3831242413,347,,3831242411,56,Back,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579777,15,1,1,1,38,ah8dala7suqqkj04n2l8xz4zd,1,59.5,0,2022-10-09T12:01:49.656Z,2022-10-10T04:29:52Z,3831243841,140,65.2,3831243845,212,14.3,3831243835,107,,3831243843,141,17.7,3831243837,56,Right,3831244243,189,,3831243849,213,1.1,,,,e5rlll2fvd9wsk40o6pztsc0l,Martín Montoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579781,16,61,1,1,39,ah8dala7suqqkj04n2l8xz4zd,1,65.2,17.7,2022-10-09T12:01:50.325Z,2022-10-10T04:29:56Z,3831244333,189,,3831243855,56,Right,3834445797,178,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579761,22,49,1,1,40,4jelr92fsge73q39is6qvhxb3,1,34.2,47.2,2022-10-09T12:01:51.608Z,2022-10-10T04:30:08Z,,,,,,,,,,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579799,23,1,1,1,41,4jelr92fsge73q39is6qvhxb3,1,34.3,46.7,2022-10-09T12:01:52.616Z,2022-10-10T04:30:14Z,3834445991,178,,3831243939,213,1.3,3831243937,212,15.0,3831243933,140,38.2,3831243931,56,Back,3831243935,141,67.9,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579829,24,1,1,1,43,4jelr92fsge73q39is6qvhxb3,1,38.2,67.9,2022-10-09T12:01:54.639Z,2022-10-10T04:30:17Z,3834446039,178,,3831244049,56,Back,3831244051,140,48.3,3831244055,212,21.3,3831244057,213,1.0,3831244053,141,95.0,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579873,25,1,1,1,45,4jelr92fsge73q39is6qvhxb3,1,47.1,94.2,2022-10-09T12:01:57.163Z,2022-10-10T04:30:22Z,3831244295,56,Back,3831244301,212,23.9,3831244297,140,29.6,3831244299,141,71.8,3834446075,178,,3831244303,213,3.8,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579895,26,1,1,1,49,4jelr92fsge73q39is6qvhxb3,1,28.8,67.5,2022-10-09T12:02:00.705Z,2022-10-10T04:30:26Z,3831244429,213,4.6,3831244427,212,16.6,3834446145,178,,3831244425,141,43.3,3831244423,140,26.9,3831244421,56,Back,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579937,27,1,1,1,50,4jelr92fsge73q39is6qvhxb3,1,26.9,43.4,2022-10-09T12:02:02.077Z,2022-10-10T04:30:32Z,3831244611,212,17.6,3831244607,140,12.1,3831244609,141,55.4,3834446209,178,,3831244613,213,2.7,3831244605,56,Back,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579985,28,1,1,1,53,4jelr92fsge73q39is6qvhxb3,1,12.1,55.4,2022-10-09T12:02:04.590Z,2022-10-10T04:30:35Z,3831244845,140,35.8,3831244843,56,Back,3831244851,213,6.0,3834446265,178,,3831244849,212,25.9,3831244847,141,44.9,,,,,,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469580007,29,1,1,1,59,4jelr92fsge73q39is6qvhxb3,1,47.3,31.6,2022-10-09T12:02:10.381Z,2022-10-10T04:30:40Z,3831244955,213,5.4,3831244949,140,60.6,3831244947,56,Right,3831244953,212,22.9,3831244951,141,4.9,3834446311,178,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469580021,30,1,1,2,2,4jelr92fsge73q39is6qvhxb3,0,61.7,4.9,2022-10-09T12:02:13.478Z,2022-10-10T04:30:43Z,3831245019,140,71.6,3831245017,56,Right,3831245023,212,12.7,3834446369,178,,3831245021,141,15.6,3831245025,213,0.6,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470193935,880,67,1,2,2,ah8dala7suqqkj04n2l8xz4zd,1,32.4,86.1,2022-10-09T12:02:14.161Z,2022-10-10T09:47:54Z,3834557749,233,1223,,,,,,,,,,,,,,,,,,,,,,1myo59ub6qouwvxpb699shhw5,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470193931,1223,67,1,2,2,4jelr92fsge73q39is6qvhxb3,0,67.6,13.9,2022-10-09T12:02:14.162Z,2022-10-10T06:52:09Z,3834557755,233,880,,,,,,,,,,,,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469580015,17,8,1,2,2,ah8dala7suqqkj04n2l8xz4zd,1,33.1,85.7,2022-10-09T12:02:14.205Z,2022-10-10T09:47:54Z,3834446457,178,,3832752911,385,,3831244995,56,Back,,,,,,,,,,,,,,,,1myo59ub6qouwvxpb699shhw5,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469580081,31,1,1,2,5,4jelr92fsge73q39is6qvhxb3,0,63,15,2022-10-09T12:02:16.311Z,2022-10-10T04:30:54Z,3831245281,141,25.3,3831245275,155,,3831245285,213,0.2,3831245283,212,38.0,3834446503,178,,3831245279,140,98.6,3831245277,56,Center,3831245287,1,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469580095,18,49,1,2,9,ah8dala7suqqkj04n2l8xz4zd,1,3.4,72.2,2022-10-09T12:02:20.267Z,2022-10-10T04:31:00Z,,,,,,,,,,,,,,,,,,,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469580265,19,1,1,2,18,ah8dala7suqqkj04n2l8xz4zd,1,9.5,51.3,2022-10-09T12:02:29.303Z,2022-10-10T04:31:06Z,3831246125,140,16.0,3834446613,178,,3831247309,189,,3831246131,213,5.1,3831246123,56,Back,3831246127,141,29.3,3831246129,212,16.4,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469580281,20,1,1,2,20,ah8dala7suqqkj04n2l8xz4zd,1,14.5,28.7,2022-10-09T12:02:31.655Z,2022-10-10T04:31:12Z,3834446699,178,,3831246191,56,Back,3831247353,189,,3831246195,141,5.0,3831246197,212,17.9,3831246199,213,5.2,3831246193,140,21.9,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469580295,21,1,1,2,20,ah8dala7suqqkj04n2l8xz4zd,0,26.6,6,2022-10-09T12:02:31.752Z,2022-10-10T04:31:15Z,3831246279,213,0.2,3831246277,212,1.8,3834446743,178,,3831246269,56,Back,3831247431,189,,3831246273,140,28.3,3831246275,141,6.6,,,,e5rlll2fvd9wsk40o6pztsc0l,Martín Montoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
