id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value,qualifier/19/value
2462233773,130,74,1,13,1,3kq9cckrnlogidldtdie2fkbl,1,46.4,97.2,2022-09-18T19:14:50.465Z,2022-09-19T05:11:02Z,3792101925,233,130,3792101865,56,Back,3793229751,178,,3792101867,285,,,,,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462233779,131,5,1,13,2,3kq9cckrnlogidldtdie2fkbl,0,52,102,2022-09-18T19:14:51.257Z,2022-09-19T05:11:07Z,3792101899,347,,3792101897,56,Left,3792102137,233,131,,,,,,,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462233809,131,5,1,13,2,4ku8o6uf87yd8iecdalipo6wd,1,48,-2,2022-09-18T19:14:51.257Z,2022-09-19T05:11:06Z,3792102101,56,Back,3792102113,233,131,3792102105,347,,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462233855,132,1,1,13,6,4ku8o6uf87yd8iecdalipo6wd,1,44.3,0,2022-09-18T19:14:55.258Z,2022-09-19T05:11:11Z,3792102349,56,Back,3792102351,140,29.6,3792102355,212,16.4,3792102357,213,2.8,3792102347,107,,3792102353,141,6.2,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462233905,133,1,1,13,11,4ku8o6uf87yd8iecdalipo6wd,1,21.7,10.4,2022-09-18T19:14:59.887Z,2022-09-19T05:11:17Z,3792102679,140,21.5,3792102689,1,,3792102685,212,34.7,3792102683,141,61.4,3792102687,213,1.6,3792102675,56,Back,3793230003,178,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462233917,134,1,1,13,16,4ku8o6uf87yd8iecdalipo6wd,1,25.6,71.8,2022-09-18T19:15:05.427Z,2022-09-19T05:11:21Z,3792102751,56,Back,3793230069,178,,3792102759,213,6.2,3792102753,140,36.5,3792102757,212,11.5,3792102755,141,70.9,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462233951,135,1,1,13,17,4ku8o6uf87yd8iecdalipo6wd,1,36.4,70.9,2022-09-18T19:15:06.587Z,2022-09-19T05:11:29Z,3792102947,56,Back,3792102953,212,15.4,3792102955,213,2.4,3793230201,178,,3792102951,141,85.4,3792102949,140,25.1,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462233973,136,1,1,13,20,4ku8o6uf87yd8iecdalipo6wd,1,26.4,86.8,2022-09-18T19:15:09.407Z,2022-09-19T05:11:33Z,3792103051,56,Back,3792103059,213,5.4,3793230255,178,,3792103057,212,11.0,3792103053,140,32.7,3792103055,141,73.9,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234017,137,1,1,13,21,4ku8o6uf87yd8iecdalipo6wd,1,32.7,73.9,2022-09-18T19:15:10.177Z,2022-09-19T05:11:38Z,3792103247,140,22.2,3792103253,213,3.6,3792103245,56,Back,3793230353,178,,3792103251,212,12.1,3792103249,141,66.6,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234049,138,1,1,13,25,4ku8o6uf87yd8iecdalipo6wd,1,24.8,51.9,2022-09-18T19:15:14.305Z,2022-09-19T05:11:42Z,3793230417,178,,3792103397,213,0.4,3792103393,141,56.6,3792103395,212,8.1,3792103389,56,Back,3792103391,140,31.9,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234109,139,1,1,13,26,4ku8o6uf87yd8iecdalipo6wd,1,31.9,56.6,2022-09-18T19:15:15.657Z,2022-09-19T05:11:47Z,3792103681,213,2.0,3792103679,212,16.2,3792103673,56,Back,3792103677,141,78.2,3792103675,140,25.3,3793230497,178,,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234115,140,1,1,13,31,4ku8o6uf87yd8iecdalipo6wd,1,35.4,81.2,2022-09-18T19:15:20.675Z,2022-09-19T05:11:53Z,3792103701,140,44.1,3793230567,178,,3792103705,212,12.5,3792103699,56,Back,3792103707,213,5.5,3792103703,141,68.7,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234147,141,1,1,13,32,4ku8o6uf87yd8iecdalipo6wd,1,44.1,68.8,2022-09-18T19:15:21.395Z,2022-09-19T05:11:57Z,3792103859,213,2.2,3792103851,56,Back,3792103855,141,82.7,3793230643,178,,3792103857,212,11.7,3792103853,140,37.5,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234163,142,1,1,13,34,4ku8o6uf87yd8iecdalipo6wd,1,37.8,83.5,2022-09-18T19:15:23.447Z,2022-09-19T05:12:02Z,3792103929,140,42.1,3792103935,213,1.0,3793230715,178,,3792103933,212,8.6,3792103931,141,94.2,3792103927,56,Back,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234183,143,1,1,13,35,4ku8o6uf87yd8iecdalipo6wd,1,42.1,94.4,2022-09-18T19:15:24.177Z,2022-09-19T05:12:09Z,3792104023,141,85.3,3792104027,213,4.0,3793230839,178,,3792104025,212,8.5,3792104021,140,36.5,3792104015,56,Back,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234205,144,1,1,13,36,4ku8o6uf87yd8iecdalipo6wd,1,37.5,85.3,2022-09-18T19:15:25.617Z,2022-09-19T05:12:14Z,3792104149,56,Left,3792104151,140,51.3,3793230897,178,,3792104155,212,14.5,3792104157,213,6.3,3792104153,141,85.1,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234215,145,1,1,13,39,4ku8o6uf87yd8iecdalipo6wd,1,46.2,79.4,2022-09-18T19:15:28.315Z,2022-09-19T05:12:18Z,3792104189,56,Back,3793230987,178,,3792104191,140,37.0,3792104197,213,2.8,3792104193,141,84.5,3792104195,212,10.3,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234275,146,1,1,13,40,4ku8o6uf87yd8iecdalipo6wd,1,36.7,84.5,2022-09-18T19:15:29.756Z,2022-09-19T05:12:28Z,3792104505,56,Back,3792104507,140,28.1,3792104513,213,4.4,3793231099,178,,3792104509,141,48.8,3792104511,212,25.9,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234333,147,1,1,13,45,4ku8o6uf87yd8iecdalipo6wd,1,37.7,34,2022-09-18T19:15:34.581Z,2022-09-19T05:12:34Z,3792104781,212,21.8,3793231191,178,,3792104779,141,6.8,3792104777,140,48.6,3792104775,56,Back,3792104783,213,5.3,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234353,148,1,1,13,48,4ku8o6uf87yd8iecdalipo6wd,1,46.8,8.3,2022-09-18T19:15:37.447Z,2022-09-19T05:12:38Z,3792104887,141,23.1,3792104883,56,Center,3792104885,140,54.3,3792104889,212,12.8,3793231259,178,,3792104891,213,0.9,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234361,149,1,1,13,49,4ku8o6uf87yd8iecdalipo6wd,1,54,23.1,2022-09-18T19:15:38.177Z,2022-09-19T05:12:45Z,3792104939,212,21.9,3792104941,213,2.6,3792104963,156,,3793231327,389,,3792104935,140,35.8,3792104937,141,38.9,3792104933,56,Back,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234403,150,1,1,13,50,4ku8o6uf87yd8iecdalipo6wd,1,35.8,38.9,2022-09-18T19:15:39.545Z,2022-09-19T05:12:52Z,3792105141,140,41.7,3792105149,212,6.2,3793231405,178,,3792105139,56,Back,3792105153,213,6.2,3792105145,141,38.3,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234439,151,1,1,13,52,4ku8o6uf87yd8iecdalipo6wd,0,43.3,43,2022-09-18T19:15:41.796Z,2022-09-19T05:12:56Z,3792105323,212,43.2,3792105327,1,,3792105325,213,0.6,3793231457,178,,3792105317,56,Center,3792105315,155,,3792105319,140,77.9,3792105321,141,77.5,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234481,132,1,1,13,55,3kq9cckrnlogidldtdie2fkbl,1,20.1,14.3,2022-09-18T19:15:43.956Z,2022-09-19T05:13:01Z,3792105523,213,5.6,3792105515,56,Back,3793231531,388,,3792105517,140,27.6,3792105513,3,,3792105519,141,5.6,3792105521,212,9.8,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234489,133,49,1,13,57,3kq9cckrnlogidldtdie2fkbl,1,28.4,5.2,2022-09-18T19:15:46.297Z,2022-09-19T05:13:41Z,,,,,,,,,,,,,,,,,,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234531,134,1,1,14,0,3kq9cckrnlogidldtdie2fkbl,0,32.9,4.7,2022-09-18T19:15:49.648Z,2022-09-19T05:13:46Z,3792105751,155,,3792105759,212,8.4,3793232171,178,,3792105761,213,1.9,3792105753,56,Back,3792105757,141,16.4,3792105755,140,30.4,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234529,152,1,1,14,1,4ku8o6uf87yd8iecdalipo6wd,0,68.8,76.5,2022-09-18T19:15:49.974Z,2022-09-19T05:13:51Z,3792596891,141,93.8,3792596889,140,46.4,3792596887,3,,3792596895,213,2.7,3793232241,178,,3792596893,212,26.3,3792105749,56,Back,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234629,135,44,1,14,5,3kq9cckrnlogidldtdie2fkbl,1,58.4,6.8,2022-09-18T19:15:54.110Z,2022-09-19T13:20:39Z,3792106229,286,,3792106227,56,Right,3792107019,233,153,,,,,,,,,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234601,153,44,1,14,5,4ku8o6uf87yd8iecdalipo6wd,0,41.6,93.2,2022-09-18T19:15:54.111Z,2022-09-19T05:13:55Z,3792106113,56,Back,3792106115,285,,3792107031,233,135,,,,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234643,136,61,1,14,5,3kq9cckrnlogidldtdie2fkbl,0,57.4,4.6,2022-09-18T19:15:54.206Z,2022-09-19T13:20:39Z,3793232449,15,,3793232451,388,,3792106293,56,Right,,,,,,,,,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234647,154,49,1,14,7,4ku8o6uf87yd8iecdalipo6wd,1,34.9,89.1,2022-09-18T19:15:56.267Z,2022-09-19T05:14:22Z,,,,,,,,,,,,,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234697,155,1,1,14,8,4ku8o6uf87yd8iecdalipo6wd,1,34.6,80.6,2022-09-18T19:15:57.376Z,2022-09-19T05:14:28Z,3792106509,140,46.8,3792106511,141,72.6,3792106515,213,5.9,3793232663,178,,3792106507,56,Back,3792106513,212,13.9,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234743,156,1,1,14,9,4ku8o6uf87yd8iecdalipo6wd,1,46.8,72.3,2022-09-18T19:15:58.296Z,2022-09-19T05:14:34Z,3792106703,212,11.8,3792106699,140,35.8,3792106705,213,2.9,3793232721,178,,3792106697,56,Back,3792106701,141,76.0,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234767,157,1,1,14,11,4ku8o6uf87yd8iecdalipo6wd,1,35,76.4,2022-09-18T19:16:00.798Z,2022-09-19T05:14:38Z,3792106829,213,1.1,3792106821,56,Back,3792106825,141,88.3,3793232763,178,,3792106823,140,38.5,3792106827,212,8.9,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234781,158,1,1,14,13,4ku8o6uf87yd8iecdalipo6wd,1,38.5,88.3,2022-09-18T19:16:02.096Z,2022-09-19T05:14:42Z,3792106907,141,98.0,3792106903,56,Back,3793232803,178,,3792106905,140,44.7,3792106911,213,0.8,3792106909,212,9.3,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234825,159,1,1,14,15,4ku8o6uf87yd8iecdalipo6wd,1,44.4,97.2,2022-09-18T19:16:03.867Z,2022-09-19T05:14:47Z,3792107103,140,39.0,3792107107,212,8.5,3792107105,141,87.8,3792107101,56,Back,3792107109,213,4.0,3793232845,178,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234867,160,1,1,14,17,4ku8o6uf87yd8iecdalipo6wd,1,37.7,86.8,2022-09-18T19:16:06.127Z,2022-09-19T05:14:51Z,3792107329,212,10.4,3793232923,178,,3792107331,213,4.8,3792107327,141,71.5,3792107323,56,Back,3792107325,140,38.6,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234921,161,1,1,14,19,4ku8o6uf87yd8iecdalipo6wd,1,38.6,70.3,2022-09-18T19:16:07.975Z,2022-09-19T05:14:55Z,3792107547,213,4.4,3792107543,141,49.9,3792107545,212,14.8,3792107539,56,Back,3792107541,140,33.8,3793232963,178,,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235025,162,1,1,14,21,4ku8o6uf87yd8iecdalipo6wd,1,33.8,49.4,2022-09-18T19:16:10.516Z,2022-09-19T05:14:58Z,3792108037,140,44.0,3793233011,178,,3792108035,56,Back,3792108041,212,10.9,3792108043,213,0.2,3792108039,141,52.7,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235061,163,1,1,14,25,4ku8o6uf87yd8iecdalipo6wd,0,45.3,46,2022-09-18T19:16:14.285Z,2022-09-19T05:15:03Z,3792108267,141,29.1,3792108263,140,79.9,3792108271,213,6.0,3793233081,178,,3792108259,155,,3792108261,56,Center,3792108273,1,,3792108269,212,38.1,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235085,137,49,1,14,30,3kq9cckrnlogidldtdie2fkbl,1,23.2,71.4,2022-09-18T19:16:19.037Z,2022-09-19T05:15:28Z,,,,,,,,,,,,,,,,,,,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235167,138,1,1,14,33,3kq9cckrnlogidldtdie2fkbl,1,27.6,68.4,2022-09-18T19:16:22.034Z,2022-09-19T05:15:33Z,3792108823,56,Back,3792108831,213,0.3,3792108827,141,70.9,3793233485,178,,3792108825,140,33.7,3792108829,212,6.6,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235219,139,1,1,14,37,3kq9cckrnlogidldtdie2fkbl,1,34.9,62.1,2022-09-18T19:16:26.427Z,2022-09-19T05:15:38Z,3792109101,212,44.2,3792109095,56,Right,3793233541,178,,3792109097,140,54.7,3792109093,155,,3792109099,141,4.7,3792109105,1,,3792109103,213,5.2,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235265,140,1,1,14,40,3kq9cckrnlogidldtdie2fkbl,1,54.7,4.7,2022-09-18T19:16:29.688Z,2022-09-19T05:15:45Z,3793233617,178,,3792109301,212,22.6,3792109295,56,Back,3792109297,140,33.4,3792109299,141,9.1,3792109303,213,3.0,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235361,141,1,1,14,43,3kq9cckrnlogidldtdie2fkbl,1,32.2,10,2022-09-18T19:16:32.647Z,2022-09-19T05:15:52Z,3792109769,213,2.4,3792109773,1,,3792109757,140,8.8,3792109753,56,Back,3792109761,141,46.0,3793233759,178,,3792109765,212,34.7,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235451,142,1,1,14,51,3kq9cckrnlogidldtdie2fkbl,1,8.5,50.6,2022-09-18T19:16:39.835Z,2022-09-19T05:15:55Z,3792110119,56,Back,3792110121,140,13.5,3792110123,141,22.2,3792110127,213,5.0,3792110125,212,20.0,3793233819,178,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235535,143,1,1,14,54,3kq9cckrnlogidldtdie2fkbl,1,18.7,18.9,2022-09-18T19:16:43.758Z,2022-09-19T05:16:02Z,3792110555,141,25.5,3792110553,140,32.6,3792110557,212,15.3,3792110559,213,0.3,3793233921,178,,3792110551,56,Back,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235651,144,1,1,14,58,3kq9cckrnlogidldtdie2fkbl,1,32.8,38.3,2022-09-18T19:16:47.237Z,2022-09-19T05:16:05Z,3792111163,212,42.2,3792111167,1,,3792111159,140,44.7,3793234013,178,,3792111165,213,1.3,3792111157,56,Back,3792111161,141,97.5,3792111155,155,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235817,145,1,1,15,5,3kq9cckrnlogidldtdie2fkbl,1,52,95.1,2022-09-18T19:16:54.098Z,2022-09-19T05:44:29Z,3792111959,141,63.3,3792111963,213,5.2,3793258117,178,,3792111955,56,Center,3792111957,140,63.6,3792111961,212,24.8,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235825,146,4,1,15,11,3kq9cckrnlogidldtdie2fkbl,1,66.7,60.8,2022-09-18T19:16:59.816Z,2022-09-19T05:44:38Z,3792112015,56,Center,3792112013,13,,3792112017,152,,3792112149,233,164,3792112021,286,,3792112019,265,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235841,164,4,1,15,11,4ku8o6uf87yd8iecdalipo6wd,0,33.3,39.2,2022-09-18T19:16:59.817Z,2022-09-19T05:44:38Z,3792112101,265,,3793258239,178,,3792112097,152,,3792112093,13,,3792112095,56,Back,3792112173,233,146,3792112105,285,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236199,147,1,1,15,32,3kq9cckrnlogidldtdie2fkbl,1,65.7,53,2022-09-18T19:17:21.597Z,2022-09-19T05:44:41Z,3792114139,56,Right,3792114145,212,28.7,3793258289,178,,3792114143,141,12.6,3792114147,213,5.0,3792117383,189,,3792114141,140,73.5,3792114137,152,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,3792114133,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236213,148,1,1,15,33,3kq9cckrnlogidldtdie2fkbl,1,74.4,12.3,2022-09-18T19:17:22.408Z,2022-09-19T05:44:44Z,3792114195,140,70.1,3793258353,178,,3792114197,141,24.3,3792114193,56,Center,3792114199,212,9.3,3792114203,213,2.1,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236245,149,1,1,15,36,3kq9cckrnlogidldtdie2fkbl,1,67.8,32.4,2022-09-18T19:17:24.827Z,2022-09-19T05:44:50Z,3792114359,141,53.7,3792114363,213,1.4,3792114355,56,Center,3793258443,178,,3792114357,140,69.5,3792114361,212,14.6,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236285,150,1,1,15,38,3kq9cckrnlogidldtdie2fkbl,1,70.7,52.1,2022-09-18T19:17:27.467Z,2022-09-19T05:44:53Z,3792114533,212,16.6,3793258487,178,,3792114535,213,4.5,3792114529,140,67.4,3792114527,56,Center,3792114531,141,28.2,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236325,151,1,1,15,41,3kq9cckrnlogidldtdie2fkbl,1,66.6,20.6,2022-09-18T19:17:30.284Z,2022-09-19T05:44:58Z,3792114773,212,13.9,3792114775,213,5.3,3792114771,141,3.8,3792114767,140,74.1,3792114763,56,Right,3793258571,178,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236347,152,1,1,15,44,3kq9cckrnlogidldtdie2fkbl,0,72.6,4.9,2022-09-18T19:17:32.835Z,2022-09-19T05:45:02Z,3792114869,212,13.5,3793258613,178,,3792114859,56,Center,3792114871,213,1.2,3792114863,140,77.8,3792114867,141,23.1,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236355,165,8,1,15,45,4ku8o6uf87yd8iecdalipo6wd,1,23,77.6,2022-09-18T19:17:33.967Z,2022-09-19T05:45:05Z,3792114885,56,Back,3793258653,178,,3792600983,385,,,,,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236449,153,1,1,15,46,3kq9cckrnlogidldtdie2fkbl,1,71,14,2022-09-18T19:17:35.120Z,2022-09-19T05:45:11Z,3793258747,178,,3792115345,141,18.5,3792115351,213,2.5,3792115341,140,67.1,3792115349,212,5.1,3792115337,56,Right,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236487,154,1,1,15,51,3kq9cckrnlogidldtdie2fkbl,1,67.2,37,2022-09-18T19:17:40.093Z,2022-09-19T05:45:19Z,3792115541,213,2.3,3793258865,178,,3792115535,140,55.1,3792115533,56,Center,3792115537,141,56.3,3792115539,212,18.3,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236525,155,1,1,15,53,3kq9cckrnlogidldtdie2fkbl,1,55.1,56.3,2022-09-18T19:17:42.219Z,2022-09-19T05:45:21Z,3792115721,213,1.4,3792115719,212,24.8,3792115717,141,92.0,3792115713,56,Left,3792115715,140,59.9,3793258885,178,,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236559,156,1,1,15,56,3kq9cckrnlogidldtdie2fkbl,1,60.2,91.8,2022-09-18T19:17:45.335Z,2022-09-19T05:45:23Z,3792115891,141,96.0,3792115899,213,0.3,3792115889,140,70.4,3792115885,56,Left,3793258929,178,,3792115895,212,11.1,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
