id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2501962911,5,44,1,0,8,4jelr92fsge73q39is6qvhxb3,0,26.8,88.4,2023-01-29T13:01:41.618Z,2023-01-30T07:50:48Z,4001983801,285,,4001983881,233,6,4001983799,56,Back,,,,,,,,,,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501962919,7,1,1,0,8,ba5e91hjacvma2sjvixn00pjo,1,72.8,7.4,2023-01-29T13:01:41.655Z,2023-01-30T11:31:51Z,4001983871,213,5.9,4001983861,3,,4001983865,140,77.5,4001983869,212,5.3,4004101265,388,,4001983863,56,Right,4001983867,141,4.7,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501962949,8,1,1,0,9,ba5e91hjacvma2sjvixn00pjo,0,80.2,4.7,2023-01-29T13:01:42.456Z,2023-01-30T07:51:07Z,4004101433,388,,4001983999,212,2.6,4001984009,233,6,4001984007,236,,4001983997,141,8.2,4001983993,56,Right,4001983995,140,79.2,4001984013,286,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,4001984001,213,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501962933,6,74,1,0,9,4jelr92fsge73q39is6qvhxb3,1,18.9,95.3,2023-01-29T13:01:42.583Z,2023-01-30T07:51:29Z,4001983923,285,,4004101657,178,,4001983921,56,Back,4004101655,21,,4001984039,233,8,,,,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501962943,7,49,1,0,11,4jelr92fsge73q39is6qvhxb3,1,12.3,96.2,2023-01-29T13:01:44.365Z,2023-01-30T07:51:33Z,,,,,,,,,,,,,,,,,,,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963009,8,1,1,0,13,4jelr92fsge73q39is6qvhxb3,1,4.1,94.6,2023-01-29T13:01:46.688Z,2023-01-30T07:51:37Z,4001984285,56,Back,4001984295,213,0.0,4001984281,155,,4004101733,178,,4001984291,212,38.9,4001984299,1,,4001984287,140,41.1,4001984289,141,96.9,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963015,9,61,1,0,16,4jelr92fsge73q39is6qvhxb3,0,41.1,96.9,2023-01-29T13:01:49.562Z,2023-01-30T07:51:49Z,4001984317,56,Back,4004101847,178,,,,,,,,,,,,,,,,,,,,25txz41mi9auu289jliapd6tx,Sergio León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963257,9,5,1,0,17,ba5e91hjacvma2sjvixn00pjo,1,60.2,-1.4,2023-01-29T13:01:50.227Z,2023-01-30T07:51:53Z,4001985433,56,Right,4001985435,347,,4001985453,233,10,,,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963027,10,5,1,0,17,4jelr92fsge73q39is6qvhxb3,0,39.8,101.4,2023-01-29T13:01:50.227Z,2023-01-30T07:51:54Z,4001984361,56,Back,4001984363,347,,4001985473,233,9,,,,,,,,,,,,,,,,25txz41mi9auu289jliapd6tx,Sergio León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963313,10,1,1,0,34,ba5e91hjacvma2sjvixn00pjo,1,62.5,0,2023-01-29T13:02:07.586Z,2023-01-30T07:52:00Z,4001985645,140,68.5,4001985651,213,0.7,4001986125,189,,4001985641,107,,4001985643,56,Right,4001985647,141,6.8,4001985649,212,8.5,,,,6o76owze8y78ue9sb49g8kyz8,Cristhian Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963319,11,61,1,0,34,ba5e91hjacvma2sjvixn00pjo,1,68.5,6.8,2023-01-29T13:02:07.881Z,2023-01-30T07:52:02Z,4001985683,56,Right,4004101939,178,,4001986171,189,,,,,,,,,,,,,,,,,afyga3n1mliw0btcuixt6xolx,E. Cavani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963321,11,1,1,0,36,4jelr92fsge73q39is6qvhxb3,1,37,79.2,2023-01-29T13:02:09.495Z,2023-01-30T07:52:07Z,4004102009,178,,4001985703,213,4.0,4001985697,140,34.2,4001985699,141,73.8,4001985695,56,Back,4001985701,212,4.7,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963325,12,49,1,0,37,4jelr92fsge73q39is6qvhxb3,1,34.2,73.6,2023-01-29T13:02:10.270Z,2023-01-30T07:52:11Z,,,,,,,,,,,,,,,,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963355,13,1,1,0,37,4jelr92fsge73q39is6qvhxb3,1,34.2,73.6,2023-01-29T13:02:10.318Z,2023-01-30T07:52:16Z,4001985869,213,0.1,4001985867,212,7.6,4001985863,140,41.4,4004102091,178,,4001985861,56,Back,4001985865,141,74.3,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963401,14,1,1,0,39,4jelr92fsge73q39is6qvhxb3,1,50.4,80.8,2023-01-29T13:02:12.886Z,2023-01-30T07:52:22Z,4001986087,56,Left,4001986089,140,55.1,4001986093,212,7.4,4001986091,141,89.0,4004102177,178,,4001986095,213,0.8,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963469,15,1,1,0,42,4jelr92fsge73q39is6qvhxb3,1,55.3,92,2023-01-29T13:02:15.442Z,2023-01-30T07:52:27Z,4001986435,140,35.8,4004102211,178,,4001986441,213,4.1,4001986431,155,,4001986433,56,Back,4001986437,141,44.7,4001986443,1,,4001986439,212,38.1,8sh9iw9qs8y8056r5zmcpvemt,D. Machís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963525,16,1,1,0,48,4jelr92fsge73q39is6qvhxb3,1,46.8,32.4,2023-01-29T13:02:21.339Z,2023-01-30T07:52:33Z,4001986673,56,Right,4001986677,141,3.6,4001986679,212,24.6,4001986675,140,61.0,4004102241,178,,4001986681,213,5.4,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963607,17,1,1,0,51,4jelr92fsge73q39is6qvhxb3,1,58.8,2.6,2023-01-29T13:02:24.902Z,2023-01-30T07:52:35Z,4001987057,56,Back,4001987063,212,22.4,4001987059,140,38.5,4001987065,213,2.8,4004102257,178,,4001987061,141,12.9,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963685,18,1,1,0,57,4jelr92fsge73q39is6qvhxb3,0,42.4,21,2023-01-29T13:02:31.026Z,2023-01-30T07:52:38Z,4001987423,213,6.2,4001987419,141,15.9,4001987417,140,76.8,4001987413,155,,4001987415,56,Right,4004102285,178,,4001987421,212,36.3,4001987425,1,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963677,12,49,1,1,0,ba5e91hjacvma2sjvixn00pjo,1,22,86.3,2023-01-29T13:02:33.260Z,2023-01-30T07:52:42Z,,,,,,,,,,,,,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963761,13,1,1,1,1,ba5e91hjacvma2sjvixn00pjo,1,23.1,90.9,2023-01-29T13:02:35.096Z,2023-01-30T07:52:45Z,4001987765,212,43.5,4001987761,140,64.0,4004102361,178,,4001987767,213,6.1,4001987759,56,Left,4001987763,141,80.8,4001987757,155,,4001987769,1,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963805,14,1,1,1,3,ba5e91hjacvma2sjvixn00pjo,1,64.1,80.8,2023-01-29T13:02:37.121Z,2023-01-30T07:52:54Z,4001987953,212,18.5,4001987947,56,Back,4001987949,140,46.5,4001987945,3,,4004102437,388,,4001987951,141,82.7,4001987955,213,3.1,,,,afyga3n1mliw0btcuixt6xolx,E. Cavani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963863,15,1,1,1,6,ba5e91hjacvma2sjvixn00pjo,1,53.4,76.9,2023-01-29T13:02:39.966Z,2023-01-30T07:52:59Z,4001988213,213,4.9,4001988211,212,17.3,4001988205,56,Center,4004102491,178,,4001988207,140,57.2,4001988209,141,52.1,,,,,,,f1e3gi3dx3er2vz7loriw6e39,Toni Lato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501963987,16,1,1,1,10,ba5e91hjacvma2sjvixn00pjo,1,65.5,71.1,2023-01-29T13:02:43.756Z,2023-01-30T07:53:04Z,4001988785,212,17.6,4001988781,140,74.3,4001988787,213,1.0,4001988779,56,Left,4001988783,141,93.2,4004102535,178,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501964029,17,1,1,1,15,ba5e91hjacvma2sjvixn00pjo,1,75.6,86.8,2023-01-29T13:02:48.941Z,2023-01-30T07:53:09Z,4001988937,56,Center,4001988943,212,16.0,4001988939,140,88.2,4001988941,141,73.5,4001988945,213,5.7,4004102583,178,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501964065,18,1,1,1,16,ba5e91hjacvma2sjvixn00pjo,1,88.2,73.5,2023-01-29T13:02:49.821Z,2023-01-30T07:53:13Z,4001989105,141,88.7,4001989101,140,91.3,4004102627,178,,4001989111,213,1.3,4001989099,56,Left,4001989109,212,10.8,,,,,,,f1e3gi3dx3er2vz7loriw6e39,Toni Lato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502375959,1207,67,1,1,17,ba5e91hjacvma2sjvixn00pjo,1,91.5,87.5,2023-01-29T13:02:51.142Z,2023-01-30T11:31:51Z,4004145469,233,1376,,,,,,,,,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502375957,1376,67,1,1,17,4jelr92fsge73q39is6qvhxb3,0,8.5,12.5,2023-01-29T13:02:51.143Z,2023-01-30T09:12:45Z,4004145473,233,1207,,,,,,,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501964077,19,1,1,1,17,ba5e91hjacvma2sjvixn00pjo,0,91.2,89.7,2023-01-29T13:02:51.150Z,2023-01-30T11:31:51Z,4001989147,2,,4001989159,213,4.9,4001989199,236,,4001989157,212,2.4,4003503463,72,,4001989155,141,86.2,4001989151,56,Left,4001989205,286,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,4001989153,140,91.7,4001989201,233,19,4003503459,225,4004102677,178,4003503461,386,,,,,,,,,,,,,,,,,,,,,,,,,
2501964045,19,12,1,1,17,4jelr92fsge73q39is6qvhxb3,1,8.5,13.8,2023-01-29T13:02:51.173Z,2023-01-30T07:53:25Z,4001988993,185,,4001989235,233,19,4004102747,178,,4001988995,56,Back,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501964073,20,6,1,1,18,4jelr92fsge73q39is6qvhxb3,0,8.4,13.8,2023-01-29T13:02:51.842Z,2023-01-30T07:53:31Z,4001989133,73,,4001989381,233,20,4001989131,56,Back,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501964107,20,6,1,1,18,ba5e91hjacvma2sjvixn00pjo,1,91.6,86.2,2023-01-29T13:02:51.842Z,2023-01-30T07:53:31Z,4001989339,233,20,4001989309,56,Left,4001989311,73,,,,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501964719,21,1,1,1,52,ba5e91hjacvma2sjvixn00pjo,0,99.5,99.5,2023-01-29T13:03:25.847Z,2023-01-30T07:53:35Z,4001992283,1,,4003551309,20,,4001992273,56,Center,4001992281,213,4.4,4001992271,223,,4001992265,2,,4001992275,140,90.2,4001992279,212,35.6,9dc4qkvh0vk5kwymibji00kp,André Almeida,4001992267,6,,4001992277,141,49.1,4001992269,155,4004102877,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501964687,21,44,1,1,54,4jelr92fsge73q39is6qvhxb3,1,9.8,52.8,2023-01-29T13:03:27.747Z,2023-01-30T11:31:52Z,4001992115,56,Back,4001992521,233,22,4001992117,285,,,,,,,,,,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501964745,22,44,1,1,54,ba5e91hjacvma2sjvixn00pjo,0,90.2,47.2,2023-01-29T13:03:27.748Z,2023-01-30T07:53:40Z,4001992551,233,21,4001992409,56,Center,4001992411,286,,,,,,,,,,,,,,,,,csqsdjsa4leo6z86qphjuectm,C. Özkacar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501964695,22,12,1,1,54,4jelr92fsge73q39is6qvhxb3,1,9.7,55,2023-01-29T13:03:27.766Z,2023-01-30T11:31:52Z,4001992155,141,66.2,4004102991,388,,4001992159,213,0.4,4001992157,212,19.7,4001992153,140,27.0,4001992177,15,,4001992149,56,Back,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501965067,24,61,1,1,55,ba5e91hjacvma2sjvixn00pjo,0,71,28,2023-01-29T13:03:29.187Z,2023-01-30T07:54:23Z,4004103413,15,,4004103181,178,,4001993891,56,Center,,,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501964725,23,49,1,1,58,4jelr92fsge73q39is6qvhxb3,1,32.4,77.1,2023-01-29T13:03:31.225Z,2023-01-30T07:54:32Z,,,,,,,,,,,,,,,,,,,,,,,,,25txz41mi9auu289jliapd6tx,Sergio León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501964771,24,4,1,1,59,4jelr92fsge73q39is6qvhxb3,1,37.2,88.9,2023-01-29T13:03:32.941Z,2023-01-30T07:54:37Z,4001992567,56,Back,4001992813,233,23,4001992573,286,,4001992569,152,,4001992565,13,,4001992571,265,,,,,,,,25txz41mi9auu289jliapd6tx,Sergio León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501964805,23,4,1,1,59,ba5e91hjacvma2sjvixn00pjo,0,62.8,11.1,2023-01-29T13:03:32.942Z,2023-01-30T07:54:37Z,4001992739,13,,4001992743,152,,4004103539,178,,4001992827,285,,4001992741,56,Right,4001992819,233,24,4001992745,265,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501965127,25,1,1,2,25,4jelr92fsge73q39is6qvhxb3,1,45.2,83.6,2023-01-29T13:03:58.222Z,2023-01-30T07:54:41Z,4001994171,212,9.3,4001994161,5,,4004103577,178,,4001994165,56,Center,4001994173,213,5.8,4001994169,141,76.7,4001994163,152,,4001994167,140,52.9,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501965175,26,1,1,2,26,4jelr92fsge73q39is6qvhxb3,1,49.6,76.3,2023-01-29T13:04:00.143Z,2023-01-30T07:54:48Z,4004103637,178,,4001994375,213,2.6,4001994371,141,81.1,4001994367,56,Back,4001994369,140,44.7,4001994373,212,6.1,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501965211,27,1,1,2,27,4jelr92fsge73q39is6qvhxb3,1,44.4,80.1,2023-01-29T13:04:00.842Z,2023-01-30T07:54:53Z,4001994531,56,Back,4001994535,141,56.6,4001994533,140,37.0,4001994537,212,17.8,4001994539,213,4.3,4004103691,178,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501965255,28,1,1,2,33,4jelr92fsge73q39is6qvhxb3,1,37.4,46.2,2023-01-29T13:04:06.980Z,2023-01-30T07:54:57Z,4001994757,213,1.2,4001994753,141,67.8,4001994749,56,Back,4001994751,140,42.9,4004103717,178,,4001994755,212,15.8,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501965259,29,1,1,2,36,4jelr92fsge73q39is6qvhxb3,0,44.4,68.2,2023-01-29T13:04:09.316Z,2023-01-30T07:55:03Z,4001994775,212,1.1,4001994771,140,45.4,4001994927,236,,4001994933,286,,4001994929,233,25,4004103791,178,,4001994769,56,Back,4001994773,141,68.2,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,4001994777,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501965275,25,74,1,2,36,ba5e91hjacvma2sjvixn00pjo,1,55.5,31.9,2023-01-29T13:04:09.412Z,2023-01-30T07:55:08Z,4001994869,285,,4004103861,178,,4001994867,56,Center,4001994939,233,29,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
