id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/18/value
2494324965,9,1,1,0,21,agh9ifb2mw3ivjusgedj7c3fe,1,30.1,29.5,2022-12-31T13:03:57.355Z,2023-01-01T02:16:10Z,3961860713,213,1.7,3962317685,178,,3961860709,141,63.2,3961860705,56,Back,3961860707,140,27.6,3961860711,212,23.1,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494324969,10,1,1,0,24,agh9ifb2mw3ivjusgedj7c3fe,1,29.3,67.4,2022-12-31T13:03:59.776Z,2023-01-01T02:16:15Z,3961860749,56,Back,3962317733,178,,3961860751,140,31.3,3961860757,213,1.4,3961860755,212,14.8,3961860753,141,89.0,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494324973,11,1,1,0,26,agh9ifb2mw3ivjusgedj7c3fe,1,32.9,90.5,2022-12-31T13:04:02.059Z,2023-01-01T02:16:19Z,3961860777,140,40.9,3961860781,212,15.0,3961860783,213,5.3,3961860779,141,72.3,3962317785,178,,3961860775,56,Back,,,,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494324981,12,1,1,0,27,agh9ifb2mw3ivjusgedj7c3fe,1,40.6,72,2022-12-31T13:04:03.654Z,2023-01-01T02:16:23Z,3961860843,141,43.6,3961860839,56,Back,3961860845,212,21.6,3961860841,140,31.3,3961860847,213,4.2,3962317821,178,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494324983,13,61,1,0,29,agh9ifb2mw3ivjusgedj7c3fe,0,31.3,44.9,2022-12-31T13:04:05.267Z,2023-01-01T02:18:28Z,3961860851,56,Back,3962318061,389,,,,,,,,,,,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325265,12,49,1,0,30,c8llrezkm3b3op4afrou6b487,1,71.5,25.8,2022-12-31T13:04:06.590Z,2023-01-01T04:46:14Z,,,,,,,,,,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494418395,737,67,1,0,30,c8llrezkm3b3op4afrou6b487,1,69.5,46.6,2022-12-31T13:04:06.592Z,2023-01-01T06:07:45Z,3962344705,233,1931,,,,,,,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494418393,1931,67,1,0,30,agh9ifb2mw3ivjusgedj7c3fe,0,30.5,53.4,2022-12-31T13:04:06.593Z,2023-01-01T04:45:56Z,3962344713,233,737,,,,,,,,,,,,,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494324993,3,1,1,0,31,c8llrezkm3b3op4afrou6b487,0,70.2,45,2022-12-31T13:04:06.736Z,2023-01-01T06:07:45Z,3961860899,141,47.2,3961860911,233,14,3962318339,178,,3961860909,236,,3961860915,286,,3961860901,212,2.3,3961860895,56,Center,3961860897,140,71.9,d67qj0sakwrfzbscleo4dbget,Joselu,3961860903,213,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494324991,14,74,1,0,31,agh9ifb2mw3ivjusgedj7c3fe,1,28.6,53.6,2022-12-31T13:04:06.748Z,2023-01-01T02:18:52Z,3961860881,56,Back,3961860931,233,3,3961860883,285,,3962318343,178,,,,,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494324997,4,61,1,0,32,c8llrezkm3b3op4afrou6b487,0,73.8,33.4,2022-12-31T13:04:07.733Z,2023-01-01T02:19:05Z,3961860939,56,Center,3962318371,178,,,,,,,,,,,,,,,,,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494427091,756,43,1,0,33,c8llrezkm3b3op4afrou6b487,1,0,0,2022-12-31T13:04:09.501Z,2023-01-01T07:03:51Z,3962390913,144,67,3962390875,233,2105,,,,,,,,,,,,,,,,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494427095,2106,67,1,0,33,agh9ifb2mw3ivjusgedj7c3fe,1,21.8,64.9,2022-12-31T13:04:09.501Z,2023-01-01T07:34:13Z,3962390939,233,757,,,,,,,,,,,,,,,,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494427093,757,67,1,0,33,c8llrezkm3b3op4afrou6b487,0,78.2,35.1,2022-12-31T13:04:09.502Z,2023-01-01T07:03:57Z,3962390943,233,2106,,,,,,,,,,,,,,,,,,,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494427089,2105,43,1,0,33,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2022-12-31T13:04:09.502Z,2023-01-01T07:03:51Z,3962390911,144,67,3962390879,233,756,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325005,15,1,1,0,33,agh9ifb2mw3ivjusgedj7c3fe,0,20.5,64.9,2022-12-31T13:04:09.556Z,2023-01-01T07:34:13Z,3961860969,56,Back,3961860979,1,,3961860987,236,,3961860975,212,2.4,3961860993,286,,3961860973,141,66.6,3961860989,233,5,3962318395,178,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,3961860967,157,,3961860971,140,22.5,3961860977,213,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325003,5,74,1,0,33,c8llrezkm3b3op4afrou6b487,1,78.5,34.9,2022-12-31T13:04:09.589Z,2023-01-01T02:19:28Z,3961861009,233,15,3962318425,178,,3961860963,56,Center,3961860965,285,,,,,,,,,,,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325011,6,5,1,0,38,c8llrezkm3b3op4afrou6b487,0,101.2,9,2022-12-31T13:04:14.276Z,2023-01-01T02:19:37Z,3961861023,346,,3961861053,233,16,3961861021,56,Right,,,,,,,,,,,,,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325013,16,5,1,0,38,agh9ifb2mw3ivjusgedj7c3fe,1,-1.2,91,2022-12-31T13:04:14.276Z,2023-01-01T02:19:37Z,3961861041,233,6,3961861033,56,Back,3961861035,346,,,,,,,,,,,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325051,17,1,1,0,45,agh9ifb2mw3ivjusgedj7c3fe,1,4.8,51.6,2022-12-31T13:04:21.142Z,2023-01-01T02:19:47Z,3961861327,189,,3961861261,212,44.0,3961861257,140,34.7,3961861265,1,,3961861255,56,Back,3961861269,237,,3961861263,213,5.5,3961861253,124,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,3961861259,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325059,18,1,1,0,47,agh9ifb2mw3ivjusgedj7c3fe,1,50.6,6,2022-12-31T13:04:23.550Z,2023-01-01T02:19:56Z,3961861295,141,2.7,3961861299,213,6.1,3962318485,178,,3961861293,140,60.8,3961861297,212,10.9,3961861291,56,Right,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325061,19,3,1,0,49,agh9ifb2mw3ivjusgedj7c3fe,0,61.3,5.5,2022-12-31T13:04:24.828Z,2023-01-01T02:20:04Z,3962318507,178,,3961861305,286,,3962207373,464,,3961861307,211,,3961861303,56,Right,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325057,7,49,1,0,52,c8llrezkm3b3op4afrou6b487,1,16.1,89.2,2022-12-31T13:04:27.856Z,2023-01-01T02:20:12Z,,,,,,,,,,,,,,,,,,,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325067,8,1,1,0,52,c8llrezkm3b3op4afrou6b487,1,24.4,89.9,2022-12-31T13:04:27.889Z,2023-01-01T02:20:16Z,3961861337,56,Back,3961861341,141,62.6,3961861339,140,5.5,3961861343,212,27.2,3962318531,178,,3961861345,213,3.9,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325079,9,1,1,0,54,c8llrezkm3b3op4afrou6b487,1,6,58.5,2022-12-31T13:04:29.990Z,2023-01-01T02:20:24Z,3961861419,212,47.3,3961861413,56,Back,3961861423,1,,3961861415,140,47.0,3961861417,141,87.2,3961861411,157,,3962318555,178,,3961861421,213,0.4,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325081,10,1,1,0,57,c8llrezkm3b3op4afrou6b487,0,47,87.2,2022-12-31T13:04:33.262Z,2023-01-01T02:20:38Z,3961861433,141,74.4,3961861435,212,14.3,3961861429,56,Back,3961861431,140,36.2,3961861437,213,3.8,3962318599,178,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325085,20,49,1,0,59,agh9ifb2mw3ivjusgedj7c3fe,1,59.1,25.9,2022-12-31T13:04:35.067Z,2023-01-01T02:20:44Z,,,,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325091,21,1,1,1,0,agh9ifb2mw3ivjusgedj7c3fe,1,59.1,25.9,2022-12-31T13:04:36.180Z,2023-01-01T02:20:47Z,3961861493,213,3.2,3961861485,56,Back,3961861491,212,17.2,3962318625,178,,3961861489,141,24.5,3961861487,140,42.7,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325111,22,1,1,1,2,agh9ifb2mw3ivjusgedj7c3fe,1,41.2,30.4,2022-12-31T13:04:38.135Z,2023-01-01T02:20:50Z,3961861603,213,1.9,3961861595,56,Back,3961861599,141,58.1,3961861601,212,19.8,3962318641,178,,3961861597,140,35.5,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325115,23,1,1,1,7,agh9ifb2mw3ivjusgedj7c3fe,1,41.2,66,2022-12-31T13:04:43.146Z,2023-01-01T02:20:59Z,3961861635,140,51.8,3961861639,212,11.7,3962318657,178,,3961861633,56,Center,3961861641,213,6.0,3961861637,141,60.9,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325121,24,1,1,1,8,agh9ifb2mw3ivjusgedj7c3fe,1,52.2,61.1,2022-12-31T13:04:44.591Z,2023-01-01T02:21:02Z,3961861675,212,10.9,3961861669,56,Back,3962318665,178,,3961861679,213,2.6,3961861673,141,69.5,3961861671,140,43.4,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325143,25,1,1,1,12,agh9ifb2mw3ivjusgedj7c3fe,1,43.4,68.3,2022-12-31T13:04:48.262Z,2023-01-01T02:21:06Z,3961861771,212,21.3,3961861767,140,37.2,3961861773,213,4.4,3961861769,141,38.5,3962318671,178,,3961861765,56,Back,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325161,26,1,1,1,19,agh9ifb2mw3ivjusgedj7c3fe,1,57.3,15.5,2022-12-31T13:04:55.616Z,2023-01-01T02:21:18Z,3961861861,213,5.6,3961861857,141,3.8,3961861855,140,66.3,3962318703,178,,3961861853,56,Right,3961861859,212,12.4,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325165,27,1,1,1,23,agh9ifb2mw3ivjusgedj7c3fe,1,65.3,5.2,2022-12-31T13:04:58.805Z,2023-01-01T02:21:24Z,3962318719,178,,3961861879,213,3.1,3961861873,140,59.8,3961861875,141,5.8,3961861877,212,5.8,3961861871,56,Right,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325173,28,1,1,1,25,agh9ifb2mw3ivjusgedj7c3fe,1,59.7,5.8,2022-12-31T13:05:00.807Z,2023-01-01T02:21:29Z,3961861925,56,Back,3961861933,213,2.9,3961861929,141,16.0,3962318729,178,,3961861931,212,24.5,3961861927,140,37.3,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325177,29,1,1,1,27,agh9ifb2mw3ivjusgedj7c3fe,1,38.9,22,2022-12-31T13:05:03.059Z,2023-01-01T02:21:31Z,3961861961,140,36.0,3961861967,213,1.7,3961861959,56,Back,3961861963,141,50.3,3961861965,212,19.5,3962318745,178,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325191,30,1,1,1,32,agh9ifb2mw3ivjusgedj7c3fe,0,47,56.7,2022-12-31T13:05:07.694Z,2023-01-01T02:21:36Z,3962318761,178,,3961862061,56,Right,3961862071,1,,3961862067,212,63.3,3961862065,141,14.0,3961862063,140,100.0,3961862069,213,5.8,3961862059,155,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325195,11,5,1,1,36,c8llrezkm3b3op4afrou6b487,1,-1.3,85.2,2022-12-31T13:05:12.318Z,2023-01-01T02:21:42Z,3961862089,233,31,3961862077,56,Back,3961862079,346,,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325197,31,5,1,1,36,agh9ifb2mw3ivjusgedj7c3fe,0,101.3,14.8,2022-12-31T13:05:12.318Z,2023-01-01T02:21:42Z,3961862109,233,11,3961862083,346,,3961862081,56,Right,,,,,,,,,,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325341,13,1,1,2,7,c8llrezkm3b3op4afrou6b487,1,4.1,45.5,2022-12-31T13:05:42.734Z,2023-01-01T02:21:48Z,3961862911,212,58.6,3961862907,140,59.5,3961862903,124,,3961862913,213,6.2,3961862919,74,,3961862909,141,35.2,3961862915,1,,3961862905,56,Center,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325345,14,44,1,2,10,c8llrezkm3b3op4afrou6b487,1,60.4,38.2,2022-12-31T13:05:46.087Z,2023-01-01T06:07:46Z,3961862965,233,32,3961862927,286,,3961862925,56,Center,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325335,32,44,1,2,10,agh9ifb2mw3ivjusgedj7c3fe,0,39.6,61.8,2022-12-31T13:05:46.088Z,2023-01-01T02:21:54Z,3961862883,56,Back,3961862973,233,14,3961862885,285,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325351,15,1,1,2,10,c8llrezkm3b3op4afrou6b487,0,60.3,43.3,2022-12-31T13:05:46.126Z,2023-01-01T06:07:46Z,3961862947,141,66.4,3961862941,168,,3961862951,213,1.2,3961862945,140,66.4,3961862939,3,,3961862949,212,17.0,3961862943,56,Center,3962318823,388,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325347,33,43,1,2,10,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2022-12-31T13:05:46.401Z,2022-12-31T13:06:55Z,3961862929,56,Back,3961864723,144,61,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325361,34,1,1,2,13,agh9ifb2mw3ivjusgedj7c3fe,1,29.6,24.4,2022-12-31T13:05:48.850Z,2023-01-01T02:22:12Z,3961863065,213,5.0,3961863055,3,,3961863063,212,8.4,3961863059,140,31.6,3962318859,388,,3961863061,141,12.5,3961863057,56,Back,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494325363,35,49,1,2,15,agh9ifb2mw3ivjusgedj7c3fe,1,34.2,12.1,2022-12-31T13:05:50.756Z,2023-01-01T02:22:23Z,,,,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
