id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/11/value,qualifier/15/value,qualifier/14/value,qualifier/13/value,qualifier/18/value
2509161271,3,49,1,0,17,ah8dala7suqqkj04n2l8xz4zd,1,65.8,84.8,2023-02-18T15:17:40.899Z,2023-02-19T09:04:11Z,,,,,,,,,,,,,,,,,,,,,,,,,c4je25rkbg2n45xs5iurevhlh,Juanmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161309,4,50,1,0,17,ah8dala7suqqkj04n2l8xz4zd,1,68.8,94,2023-02-18T15:17:40.996Z,2023-02-19T09:04:19Z,4039820629,56,Left,4039820631,286,,4039821449,233,9,,,,,,,,,,,,,,,,c4je25rkbg2n45xs5iurevhlh,Juanmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161433,9,7,1,0,18,4jelr92fsge73q39is6qvhxb3,1,31.2,6,2023-02-18T15:17:41.759Z,2023-02-19T09:04:24Z,4039821405,233,4,4041948655,384,,4042882641,178,,4039821267,285,,4039821265,56,Back,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161455,10,49,1,0,20,4jelr92fsge73q39is6qvhxb3,1,22.6,26.5,2023-02-18T15:17:43.800Z,2023-02-19T09:04:33Z,,,,,,,,,,,,,,,,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509849621,1067,67,1,0,20,4jelr92fsge73q39is6qvhxb3,1,20.9,30.3,2023-02-18T15:17:43.863Z,2023-02-19T15:12:43Z,4043471027,233,949,,,,,,,,,,,,,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509849615,949,67,1,0,20,ah8dala7suqqkj04n2l8xz4zd,0,79.1,69.7,2023-02-18T15:17:43.864Z,2023-02-19T13:41:41Z,4043471081,233,1067,,,,,,,,,,,,,,,,,,,,,,1he0x583esqw1ka0ybc2nlz9x,N. Fekir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161529,11,1,1,0,20,4jelr92fsge73q39is6qvhxb3,0,22.6,26.5,2023-02-18T15:17:43.893Z,2023-02-19T15:12:43Z,4039821815,157,,4039821817,56,Center,4039821825,213,0.4,4039821823,212,34.6,4042883007,178,,4039821821,141,46.4,4039821819,140,52.9,4039821827,1,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161555,5,44,1,0,23,ah8dala7suqqkj04n2l8xz4zd,1,46,53,2023-02-18T15:17:46.753Z,2023-02-19T15:12:44Z,4039822019,233,12,4039821921,56,Back,4039821925,285,,,,,,,,,,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161545,12,44,1,0,23,4jelr92fsge73q39is6qvhxb3,0,54,47,2023-02-18T15:17:46.754Z,2023-02-19T09:04:45Z,4039821879,56,Center,4039822303,233,5,4039821887,286,,,,,,,,,,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161603,6,1,1,0,23,ah8dala7suqqkj04n2l8xz4zd,1,45.4,53,2023-02-18T15:17:46.788Z,2023-02-19T15:12:44Z,4039822207,213,5.7,4042883169,388,,4039822199,56,Center,4039822197,3,,4039822205,212,8.5,4039822203,141,46.0,4039822201,140,52.1,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161655,7,49,1,0,23,ah8dala7suqqkj04n2l8xz4zd,1,53.5,49.6,2023-02-18T15:17:47.554Z,2023-02-19T09:04:52Z,,,,,,,,,,,,,,,,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161717,8,1,1,0,23,ah8dala7suqqkj04n2l8xz4zd,1,53.5,49.6,2023-02-18T15:17:47.581Z,2023-02-19T09:05:00Z,4039822733,56,Back,4039822735,140,43.7,4039822741,213,4.0,4042883433,178,,4039822737,141,32.5,4039822739,212,15.5,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161869,9,1,1,0,28,ah8dala7suqqkj04n2l8xz4zd,1,43.6,31.8,2023-02-18T15:17:52.544Z,2023-02-19T09:05:07Z,4039823599,56,Back,4039823607,141,38.6,4039823603,140,35.2,4039823617,213,2.7,4039823611,212,10.0,4042883601,178,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161913,10,1,1,0,32,ah8dala7suqqkj04n2l8xz4zd,1,35.7,21.6,2023-02-18T15:17:56.287Z,2023-02-19T09:05:12Z,4039823857,141,30.9,4039823861,212,9.9,4039823851,56,Back,4042883715,178,,4039823863,213,0.7,4039823853,140,43.0,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509162049,11,1,1,0,33,ah8dala7suqqkj04n2l8xz4zd,1,47.3,25.2,2023-02-18T15:17:57.148Z,2023-02-19T09:05:15Z,4039824507,141,44.1,4042883817,178,,4039824511,213,2.7,4039824505,140,20.1,4039824503,56,Back,4039824509,212,31.3,4039824557,156,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509162257,12,1,1,0,40,ah8dala7suqqkj04n2l8xz4zd,0,20.3,48.5,2023-02-18T15:18:03.949Z,2023-02-19T09:05:21Z,4039825631,141,0.0,4039825625,155,,4039825637,1,,4039825635,213,5.4,4039825627,56,Back,4039825633,212,42.4,4042883939,178,,4039825629,140,44.5,1vn3xi2x6vtjor1bt1ob1vk5x,C. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509162647,13,5,1,0,43,4jelr92fsge73q39is6qvhxb3,1,60,101.2,2023-02-18T15:18:06.760Z,2023-02-19T09:05:23Z,4039827699,56,Left,4039827701,347,,4039827835,233,13,,,,,,,,,,,,,,,,8sh9iw9qs8y8056r5zmcpvemt,D. Machís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509162265,13,5,1,0,43,ah8dala7suqqkj04n2l8xz4zd,0,40,-1.2,2023-02-18T15:18:06.760Z,2023-02-19T09:05:23Z,4039827879,233,13,4039825681,56,Back,4039825683,347,,,,,,,,,,,,,,,,,1vn3xi2x6vtjor1bt1ob1vk5x,C. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509162783,14,1,1,0,53,4jelr92fsge73q39is6qvhxb3,1,49.3,100,2023-02-18T15:18:16.998Z,2023-02-19T09:05:27Z,4039828459,140,25.4,4039828467,1,,4039828457,56,Back,4039828461,141,84.1,4039828465,213,3.6,4039828455,107,,4039828463,212,27.8,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509162893,15,1,1,0,56,4jelr92fsge73q39is6qvhxb3,1,28.6,86.3,2023-02-18T15:18:20.496Z,2023-02-19T09:05:31Z,4039829047,140,25.3,4039829049,141,40.6,4039829053,213,4.6,4042884169,178,,4039829051,212,31.3,4039829043,56,Back,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509162925,16,1,1,0,59,4jelr92fsge73q39is6qvhxb3,1,25.5,36.4,2023-02-18T15:18:22.929Z,2023-02-19T09:05:37Z,4039829241,56,Back,4039829247,212,23.6,4039829243,140,33.7,4039829245,141,4.1,4042884319,178,,4039829249,213,5.1,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163021,17,1,1,1,1,4jelr92fsge73q39is6qvhxb3,1,33.7,4.1,2023-02-18T15:18:24.816Z,2023-02-19T09:05:40Z,4039829789,141,19.4,4039829793,213,2.0,4039829791,212,11.7,4039829787,140,28.6,4042884379,178,,4039829785,56,Back,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163087,18,1,1,1,3,4jelr92fsge73q39is6qvhxb3,1,28.9,21.1,2023-02-18T15:18:27.443Z,2023-02-19T09:05:46Z,4039830173,56,Back,4039830175,140,22.6,4039830177,141,56.9,4042884499,178,,4039830181,213,1.8,4039830179,212,25.2,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163263,19,1,1,1,6,4jelr92fsge73q39is6qvhxb3,1,23.2,60.6,2023-02-18T15:18:30.369Z,2023-02-19T09:05:54Z,4039831071,56,Back,4039831077,212,21.2,4042884679,178,,4039831073,140,42.4,4039831075,141,70.1,4039831079,213,0.3,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163277,20,61,1,1,10,4jelr92fsge73q39is6qvhxb3,0,41.7,73.2,2023-02-18T15:18:34.313Z,2023-02-19T09:13:20Z,4039831135,56,Back,4042885373,178,,,,,,,,,,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509852275,969,67,1,1,11,ah8dala7suqqkj04n2l8xz4zd,1,57.7,23.9,2023-02-18T15:18:34.747Z,2023-02-19T15:12:44Z,4043484469,233,1074,,,,,,,,,,,,,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509852261,1074,67,1,1,11,4jelr92fsge73q39is6qvhxb3,0,42.3,76.1,2023-02-18T15:18:34.748Z,2023-02-19T13:44:26Z,4043484501,233,969,,,,,,,,,,,,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163403,14,1,1,1,11,ah8dala7suqqkj04n2l8xz4zd,1,54.6,22.7,2023-02-18T15:18:34.750Z,2023-02-19T15:12:45Z,4039831809,140,58.7,4039831813,212,6.0,4039831815,213,5.5,4039831807,56,Right,4042893829,178,,4039831811,141,16.5,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163415,15,49,1,1,12,ah8dala7suqqkj04n2l8xz4zd,1,59.6,27,2023-02-18T15:18:35.799Z,2023-02-19T09:13:30Z,,,,,,,,,,,,,,,,,,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163695,16,1,1,1,15,ah8dala7suqqkj04n2l8xz4zd,1,54.1,34,2023-02-18T15:18:38.822Z,2023-02-19T09:14:00Z,4039833321,1,,4042894205,178,,4039842461,22,,4039842457,210,16,4039833303,56,Center,4039833313,212,33.4,4039842459,154,,4039833377,4,,75079gtd2efpviyo605ozsd79,Sergio Canales,1,4039833309,141,40.6,4039833317,213,0.1,4039833307,140,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163741,17,16,1,1,19,ah8dala7suqqkj04n2l8xz4zd,1,85.3,40.8,2023-02-18T15:18:43.370Z,2023-02-19T09:14:01Z,4039842577,78,,4042894399,178,,4039834697,374,2023-02-18 15:18:41.341,4039848165,89,,4039842599,231,42.6,4039842583,55,16,4039842593,328,,4039842589,103,4.4,c4je25rkbg2n45xs5iurevhlh,Juanmi,,4039842595,136,,4039833557,22,,4039842597,230,88.2,4039842579,29,4039834701,375,01:17.605,4039842581,154,4039842591,214,4039833559,17,4041962489,395,87.3,4041962493,396,40.6,4039834693,20,4039833563,56,Center,4039842587,102,51.0,,,,,,
2509166595,21,1,1,2,35,4jelr92fsge73q39is6qvhxb3,1,49.9,50.1,2023-02-18T15:19:59.692Z,2023-02-19T09:14:05Z,4039849141,140,43.9,4039849153,279,G,4042894621,178,,4039851535,189,,4039849147,212,21.1,4039849143,141,20.5,4039849151,213,4.4,4039849139,56,Back,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509166645,22,1,1,2,37,4jelr92fsge73q39is6qvhxb3,1,40.6,8.1,2023-02-18T15:20:00.900Z,2023-02-19T09:14:14Z,4039849403,212,16.5,4039849405,213,6.0,4042894785,178,,4039849401,141,1.3,4039849397,56,Right,4039856489,189,,4039849399,140,55.7,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509628481,872,3,1,2,38,4jelr92fsge73q39is6qvhxb3,0,53.7,1.5,2023-02-18T15:20:02.480Z,2023-02-19T09:14:23Z,4042316737,465,,4042894951,178,,4042316733,56,Right,4042316735,286,,4042316739,467,yhfujfdzpt7tymqdmt7i0mzu,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509166941,23,4,1,2,40,4jelr92fsge73q39is6qvhxb3,1,54.7,1.3,2023-02-18T15:20:03.900Z,2023-02-19T09:14:28Z,4039851139,286,,4039851129,13,,4039851137,265,,4039851221,233,18,4039851135,152,,4039851133,56,Right,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509166803,18,4,1,2,40,ah8dala7suqqkj04n2l8xz4zd,0,45.3,98.7,2023-02-18T15:20:03.901Z,2023-02-19T09:14:27Z,4039850365,265,,4039850363,152,,4039850367,285,,4039851257,233,23,4039850361,56,Back,4039850359,13,,4042895045,178,,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509167125,24,1,1,2,51,4jelr92fsge73q39is6qvhxb3,1,57.8,5.6,2023-02-18T15:20:14.890Z,2023-02-19T09:14:55Z,4039852181,140,57.8,4039852179,56,Center,4039852185,141,22.5,4039852189,212,11.5,4039852193,213,1.6,4042895509,178,,4039852175,5,,4039852177,152,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509167253,25,1,1,2,54,4jelr92fsge73q39is6qvhxb3,1,60,27.2,2023-02-18T15:20:18.243Z,2023-02-19T09:14:58Z,4039852965,56,Left,4039852971,212,50.0,4042895573,178,,4039852963,196,,4039852957,155,,4039852973,213,1.2,4039852975,1,,4039852967,140,76.1,234yd91ki5snm5wipuxzogkp,Monchu,,4039852969,141,96.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509167363,26,1,1,2,59,4jelr92fsge73q39is6qvhxb3,1,73.4,96.3,2023-02-18T15:20:23.421Z,2023-02-19T09:15:08Z,4042895763,178,,4039853649,56,Left,4039853657,212,17.7,4039853661,213,3.3,4039853651,140,56.7,4039853653,141,93.3,,,,,,,8sh9iw9qs8y8056r5zmcpvemt,D. Machís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509167463,27,1,1,3,3,4jelr92fsge73q39is6qvhxb3,1,56.5,92.4,2023-02-18T15:20:26.793Z,2023-02-19T09:15:10Z,4039854197,56,Back,4039854209,213,3.7,4039854205,212,26.0,4039854203,141,71.7,4042895807,178,,4039854199,140,35.7,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509167551,28,1,1,3,5,4jelr92fsge73q39is6qvhxb3,1,35.7,71.7,2023-02-18T15:20:29.189Z,2023-02-19T09:15:15Z,4039854673,141,93.6,4042895907,178,,4039854675,212,15.2,4039854671,140,38.8,4039854677,213,1.4,4039854669,56,Back,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509171937,46,1,1,3,9,4jelr92fsge73q39is6qvhxb3,0,36,93.1,2023-02-18T15:20:32.896Z,2023-02-19T09:15:22Z,4039878219,213,0.1,4042896013,178,,4039878217,212,2.0,4039883021,286,,4039881025,155,,4039883011,236,,4039878211,56,Back,4039878215,141,93.4,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,4039878213,140,37.9,4039883015,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509167675,19,74,1,3,9,ah8dala7suqqkj04n2l8xz4zd,1,62,5.8,2023-02-18T15:20:32.934Z,2023-02-19T09:15:28Z,4039882845,285,,4039883325,233,46,4039855377,56,Right,4042896139,178,,,,,,,,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
