id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2530528833,100,1,1,8,26,74mcjsm72vr3l9pw2i4qfjchj,1,33.9,61.8,2023-04-08T19:10:33.656Z,2023-04-09T07:29:11Z,4173766497,140,20.4,4175558267,178,,4173766501,212,15.1,4173766503,213,2.8,4173766495,56,Back,4173766499,141,69.5,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530528907,101,1,1,8,29,74mcjsm72vr3l9pw2i4qfjchj,1,18,70.7,2023-04-08T19:10:36.757Z,2023-04-09T07:29:20Z,4173766879,140,15.0,4173766885,213,4.6,4173766877,56,Back,4173766883,212,23.1,4173766881,141,37.1,4175558645,178,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530528949,102,1,1,8,35,74mcjsm72vr3l9pw2i4qfjchj,1,25.8,32.8,2023-04-08T19:10:42.567Z,2023-04-09T07:29:25Z,4175558847,178,,4173767121,212,17.7,4173767123,213,1.4,4173767117,141,58.3,4173767113,140,29.2,4173767111,56,Back,,,,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530529001,103,1,1,8,37,74mcjsm72vr3l9pw2i4qfjchj,1,26.7,58.4,2023-04-08T19:10:44.775Z,2023-04-09T07:29:29Z,4173767437,213,2.3,4173767425,140,16.2,4173767429,141,76.8,4175559079,178,,4173767435,212,16.7,4173767423,56,Back,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530529077,104,1,1,8,40,74mcjsm72vr3l9pw2i4qfjchj,1,19.1,77.3,2023-04-08T19:10:47.946Z,2023-04-09T07:29:34Z,4173767819,140,22.7,4173767825,213,5.0,4175559255,178,,4173767821,141,59.7,4173767823,212,12.6,4173767817,56,Back,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530529179,105,1,1,8,44,74mcjsm72vr3l9pw2i4qfjchj,0,28.2,58.2,2023-04-08T19:10:51.588Z,2023-04-09T07:29:40Z,4173768385,213,5.9,4173768375,155,,4173768379,140,87.4,4173768381,141,17.5,4173768383,212,68.0,4175559615,178,,4173768387,1,,4173768377,56,Right,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530529189,78,12,1,8,48,3kq9cckrnlogidldtdie2fkbl,1,16.3,84.6,2023-04-08T19:10:56.276Z,2023-04-09T07:29:56Z,4173768447,141,100.0,4173768451,213,2.0,4173768441,56,Back,4175560379,21,,4175560377,178,,4173768519,167,,4173768449,212,12.8,4173768445,140,10.9,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530529195,79,5,1,8,50,3kq9cckrnlogidldtdie2fkbl,0,10,101.3,2023-04-08T19:10:58.017Z,2023-04-09T07:30:01Z,4173770579,233,106,4173768475,347,,4173768473,56,Back,,,,,,,,,,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530529561,106,5,1,8,50,74mcjsm72vr3l9pw2i4qfjchj,1,90,-1.3,2023-04-08T19:10:58.017Z,2023-04-09T07:30:01Z,4173770553,233,79,4173770525,347,,4173770523,56,Right,,,,,,,,,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530529611,107,1,1,9,14,74mcjsm72vr3l9pw2i4qfjchj,1,76.1,0,2023-04-08T19:11:21.726Z,2023-04-09T07:22:37Z,4173770751,107,,4173770753,56,Right,4173770757,141,9.5,4173770761,213,1.0,4173770759,212,8.7,4173770755,140,80.6,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530909869,1167,67,1,9,15,74mcjsm72vr3l9pw2i4qfjchj,1,82.8,13.8,2023-04-08T19:11:22.745Z,2023-04-09T13:50:52Z,4175791973,233,1088,,,,,,,,,,,,,,,,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530909865,1088,67,1,9,15,3kq9cckrnlogidldtdie2fkbl,0,17.2,86.2,2023-04-08T19:11:22.746Z,2023-04-09T09:38:07Z,4175791977,233,1167,,,,,,,,,,,,,,,,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530529623,108,61,1,9,15,74mcjsm72vr3l9pw2i4qfjchj,0,80.6,9.5,2023-04-08T19:11:22.846Z,2023-04-09T13:50:53Z,4175541515,178,,4173770801,56,Right,,,,,,,,,,,,,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530529607,80,49,1,9,16,3kq9cckrnlogidldtdie2fkbl,1,29.7,89.9,2023-04-08T19:11:23.716Z,2023-04-09T09:38:18Z,,,,,,,,,,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530633409,837,3,1,9,16,3kq9cckrnlogidldtdie2fkbl,0,27.1,91.6,2023-04-08T19:11:24.106Z,2023-04-09T07:22:50Z,4174322601,56,Back,4174322603,285,,4174322607,467,20ebw399jhbq0i5x2eacrrs6i,4174322605,464,,4175542103,178,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530529639,81,4,1,9,16,3kq9cckrnlogidldtdie2fkbl,1,24.4,90.8,2023-04-08T19:11:24.424Z,2023-04-09T07:22:56Z,4173770875,152,,4173770879,285,,4173770873,56,Back,4173770871,13,,4173770919,233,109,4173770877,265,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530529643,109,4,1,9,16,74mcjsm72vr3l9pw2i4qfjchj,0,75.6,9.2,2023-04-08T19:11:24.425Z,2023-04-09T07:22:55Z,4173770895,265,,4175542263,178,,4173770929,233,81,4173770893,152,,4173770891,56,Right,4173770889,13,,4173770897,286,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530675,90,1,1,9,27,3kq9cckrnlogidldtdie2fkbl,1,29.9,95.6,2023-04-08T19:11:34.757Z,2023-04-09T07:23:19Z,4173776647,212,17.1,4173777085,152,,4173777201,189,,4173776641,56,Back,4173776643,140,18.8,4173776651,213,4.0,4173777083,5,,4173776645,141,77.2,7o4nc6jwsi3quvnwinstqwyj9,Nacho,4175543145,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530909,91,1,1,9,31,3kq9cckrnlogidldtdie2fkbl,1,20.5,76,2023-04-08T19:11:38.506Z,2023-04-09T07:23:22Z,4173778133,189,,4173777849,56,Back,4173777855,212,15.3,4175543345,178,,4173777857,213,4.9,4173777851,140,23.7,4173777853,141,54.0,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530529863,83,1,1,9,32,3kq9cckrnlogidldtdie2fkbl,1,22.7,46.3,2023-04-08T19:11:40.395Z,2023-04-09T07:23:14Z,4173772115,212,21.9,4173772113,141,21.9,4173772111,140,9.1,4173772109,56,Back,4175542965,178,,4173772117,213,4.0,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530529877,84,1,1,9,35,3kq9cckrnlogidldtdie2fkbl,1,8.7,21.5,2023-04-08T19:11:42.516Z,2023-04-09T07:23:27Z,4173772191,56,Back,4173772193,140,14.8,4173772197,212,11.5,4175543491,178,,4173772199,213,5.3,4173772195,141,7.5,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530529907,85,1,1,9,37,3kq9cckrnlogidldtdie2fkbl,1,15.9,10.4,2023-04-08T19:11:44.755Z,2023-04-09T07:23:32Z,4173772399,212,12.0,4173772395,141,9.8,4173772403,213,3.2,4173772391,56,Back,4173772393,140,4.5,4175543713,178,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530910747,1107,67,1,9,38,3kq9cckrnlogidldtdie2fkbl,1,4.7,8.7,2023-04-08T19:11:46.422Z,2023-04-09T13:50:53Z,4175796807,233,1170,,,,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530910745,1170,67,1,9,38,74mcjsm72vr3l9pw2i4qfjchj,0,95.3,91.3,2023-04-08T19:11:46.423Z,2023-04-09T09:40:09Z,4175796827,233,1107,,,,,,,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530529921,86,1,1,9,38,3kq9cckrnlogidldtdie2fkbl,0,4.5,9.8,2023-04-08T19:11:46.436Z,2023-04-09T13:50:53Z,4173772471,212,5.9,4173773077,233,110,4173773081,286,,4173772469,141,9.8,4173772465,56,Back,4173772473,213,0,4173772467,140,10.1,4173772463,155,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,4175543925,178,,4173773075,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530003,110,74,1,9,39,74mcjsm72vr3l9pw2i4qfjchj,1,93.6,97.2,2023-04-08T19:11:46.445Z,2023-04-09T09:39:32Z,4175544279,178,,4173773111,233,86,4173772921,56,Left,4173772923,285,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530025,87,1,1,9,43,3kq9cckrnlogidldtdie2fkbl,1,23.6,25.4,2023-04-08T19:11:50.547Z,2023-04-09T07:24:03Z,4173773061,140,6.7,4173773063,141,32.0,4173773059,56,Back,4173773067,213,2.9,4173773065,212,18.3,4175545031,388,,4173773057,3,,,,,127eg3g8ig8j7obxtyc2tl8t1,Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530047,88,12,1,9,46,3kq9cckrnlogidldtdie2fkbl,1,3.7,31.5,2023-04-08T19:11:54.166Z,2023-04-09T07:24:14Z,4173773231,167,,4173773169,56,Back,4173773175,212,23.0,4175545633,178,,4173773177,213,4.9,4173773173,141,0.0,4173773171,140,7.0,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530053,89,5,1,9,47,3kq9cckrnlogidldtdie2fkbl,0,4.7,-1.6,2023-04-08T19:11:55.316Z,2023-04-09T07:24:17Z,4173773213,347,,4173774119,233,111,4173773209,56,Back,,,,,,,,,,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530217,111,5,1,9,47,74mcjsm72vr3l9pw2i4qfjchj,1,95.3,101.6,2023-04-08T19:11:55.316Z,2023-04-09T07:24:17Z,4173774099,233,89,4173774089,347,,4173774087,56,Left,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530311,112,1,1,10,1,74mcjsm72vr3l9pw2i4qfjchj,1,81.3,100,2023-04-08T19:12:08.747Z,2023-04-09T07:05:41Z,4173774677,212,32.5,4173774673,140,51.1,4173774681,1,,4173774671,56,Left,4173774669,107,,4173774675,141,90.2,4173774679,213,3.4,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530399,113,1,1,10,6,74mcjsm72vr3l9pw2i4qfjchj,1,42.8,89.3,2023-04-08T19:12:13.915Z,2023-04-09T07:05:44Z,4173775137,213,3.7,4173775129,56,Back,4173775131,140,9.8,4173775133,141,59.0,4175499975,178,,4173775139,1,,4173775135,212,40.3,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530465,114,1,1,10,10,74mcjsm72vr3l9pw2i4qfjchj,1,9.8,59,2023-04-08T19:12:17.509Z,2023-04-09T07:05:49Z,4173775515,212,39.6,4173775519,213,5.0,4175500169,178,,4173775513,141,2.6,4173775511,140,19.2,4173775509,56,Back,4173775523,1,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530529,115,1,1,10,14,74mcjsm72vr3l9pw2i4qfjchj,1,19.2,2.6,2023-04-08T19:12:22.039Z,2023-04-09T07:05:53Z,4173775805,213,1.1,4173775797,56,Back,4175500291,178,,4173775799,140,26.4,4173775803,212,16.0,4173775801,141,23.3,,,,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530589,116,1,1,10,16,74mcjsm72vr3l9pw2i4qfjchj,1,25.6,26.6,2023-04-08T19:12:24.297Z,2023-04-09T07:05:58Z,4173776129,213,0.2,4175500483,178,,4173776121,140,37.8,4173776123,141,29.6,4173776117,56,Back,4173776127,212,13.0,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530651,117,1,1,10,20,74mcjsm72vr3l9pw2i4qfjchj,1,38.2,35.3,2023-04-08T19:12:27.997Z,2023-04-09T07:06:04Z,4173776477,212,23.0,4173776471,56,Back,4173776473,140,29.4,4173776475,141,66.3,4173776479,213,2.0,4175500639,178,,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530691,118,1,1,10,25,74mcjsm72vr3l9pw2i4qfjchj,1,37.1,73.5,2023-04-08T19:12:32.496Z,2023-04-09T07:06:08Z,4173776729,56,Back,4175500847,178,,4173776737,213,0.5,4173776731,140,45.3,4173776733,141,80.3,4173776735,212,9.8,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530721,119,1,1,10,26,74mcjsm72vr3l9pw2i4qfjchj,1,45.3,80.3,2023-04-08T19:12:34.417Z,2023-04-09T07:06:12Z,4173776891,141,56.0,4173776889,140,46.8,4173776893,212,16.6,4175501003,178,,4173776895,213,4.8,4173776887,56,Back,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530755,120,1,1,10,29,74mcjsm72vr3l9pw2i4qfjchj,1,47.3,53.7,2023-04-08T19:12:36.816Z,2023-04-09T07:06:19Z,4173777047,212,18.3,4173777043,140,59.1,4173777041,56,Center,4175501127,178,,4173777049,213,5.5,4173777045,141,33.8,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530807,121,1,1,10,31,74mcjsm72vr3l9pw2i4qfjchj,1,59.1,33.8,2023-04-08T19:12:38.507Z,2023-04-09T07:06:23Z,4175501299,178,,4173777363,212,21.8,4173777359,141,2.3,4173777355,140,63.0,4173777365,213,4.9,4173777353,56,Right,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530861,122,1,1,10,35,74mcjsm72vr3l9pw2i4qfjchj,1,63,2.3,2023-04-08T19:12:43.375Z,2023-04-09T07:06:28Z,4173777619,56,Center,4173777625,212,21.3,4175501469,178,,4173777627,213,2.0,4173777623,141,30.7,4173777621,140,54.5,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530530979,123,1,1,10,38,74mcjsm72vr3l9pw2i4qfjchj,1,54.7,31,2023-04-08T19:12:46.267Z,2023-04-09T07:06:33Z,4175501733,178,,4173778219,212,24.7,4173778215,140,58.5,4173778213,56,Center,4173778217,141,66.8,4173778221,213,1.4,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530531007,124,1,1,10,42,74mcjsm72vr3l9pw2i4qfjchj,1,64,66.6,2023-04-08T19:12:50.236Z,2023-04-09T07:06:38Z,4175501893,178,,4173778337,140,67.0,4173778335,56,Center,4173778343,213,5.0,4173778339,141,53.2,4173778341,212,9.6,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530531027,125,1,1,10,44,74mcjsm72vr3l9pw2i4qfjchj,1,66.1,51.1,2023-04-08T19:12:51.606Z,2023-04-09T07:06:42Z,4175502059,178,,4173778437,140,71.8,4173778443,213,6.1,4173778441,212,6.1,4173778439,141,49.1,4173778435,56,Center,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530531081,126,1,1,10,45,74mcjsm72vr3l9pw2i4qfjchj,1,71.7,54.2,2023-04-08T19:12:53.066Z,2023-04-09T07:06:47Z,4173778707,56,Center,4173778715,213,3.3,4175502273,178,,4173778711,141,53.0,4173778713,212,5.9,4173778709,140,66.1,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530531115,128,4,1,10,48,74mcjsm72vr3l9pw2i4qfjchj,1,67.2,52.5,2023-04-08T19:12:55.779Z,2023-04-09T09:44:26Z,4173778895,265,,4173779001,233,92,4173778889,13,,4173778891,56,Center,4173778893,152,,4173778897,286,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530531127,92,4,1,10,48,3kq9cckrnlogidldtdie2fkbl,0,32.8,47.5,2023-04-08T19:12:55.780Z,2023-04-09T09:44:26Z,4173778955,152,,4173778959,285,,4175502975,178,,4173778953,56,Back,4173778951,13,,4173779005,233,128,4173778957,265,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530531091,127,43,1,10,48,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2023-04-08T19:12:56.165Z,2023-04-08T19:12:59Z,4173778765,56,Center,4173778995,144,50,4173778767,286,0,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530531423,129,1,1,11,6,74mcjsm72vr3l9pw2i4qfjchj,1,63.8,54,2023-04-08T19:13:14.182Z,2023-04-09T07:07:27Z,4175503957,178,,4173780549,212,17.8,4173780545,140,63.5,4173780567,189,,4173780551,213,1.6,4173780543,56,Left,4173780539,5,,4173780541,152,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,4173780547,141,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530531519,130,1,1,11,14,74mcjsm72vr3l9pw2i4qfjchj,0,64.5,76.1,2023-04-08T19:13:22.177Z,2023-04-09T07:07:15Z,4173780989,213,0,4173780985,141,76.1,4173780987,212,2.7,4173780983,140,67.1,4173780981,56,Center,4175503527,178,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530532281,103,61,1,11,14,3kq9cckrnlogidldtdie2fkbl,1,31.4,23.5,2023-04-08T19:13:22.276Z,2023-04-09T07:07:24Z,4175503855,178,,4173784867,56,Back,,,,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530531557,93,1,1,11,15,3kq9cckrnlogidldtdie2fkbl,1,23.5,25.2,2023-04-08T19:13:23.176Z,2023-04-09T07:07:32Z,4173807517,212,10.5,4173807513,140,33.5,4173781215,56,Back,4175504279,178,,4173807515,141,25.8,4173807519,213,0.0,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530531583,94,1,1,11,17,3kq9cckrnlogidldtdie2fkbl,0,34.2,26,2023-04-08T19:13:24.506Z,2023-04-09T09:46:59Z,4173781315,141,30.5,4173781319,212,7.6,4173781313,140,27.6,4175811803,389,,4173781321,213,2.7,4173781309,56,Back,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530566873,444,8,1,11,17,74mcjsm72vr3l9pw2i4qfjchj,1,71.7,69.7,2023-04-08T19:13:25.346Z,2023-04-09T07:07:39Z,4173967155,56,Center,4175504539,178,,4174328149,383,,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530567207,420,45,1,11,18,3kq9cckrnlogidldtdie2fkbl,0,31.6,29.6,2023-04-08T19:13:26.176Z,2023-04-09T07:07:43Z,4173968819,56,Back,4173968851,233,445,4173968821,285,,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530567089,445,3,1,11,18,74mcjsm72vr3l9pw2i4qfjchj,1,68.4,70.4,2023-04-08T19:13:26.176Z,2023-04-09T07:07:43Z,4174328541,464,,4175504703,178,,4173968839,233,420,4173968161,56,Center,4173968163,286,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530531655,132,1,1,11,19,74mcjsm72vr3l9pw2i4qfjchj,1,70.7,82.6,2023-04-08T19:13:27.186Z,2023-04-09T07:07:49Z,4175504967,178,,4173781673,212,12.7,4173781671,141,93.6,4173781667,56,Left,4173781669,140,80.5,4173781675,213,0.6,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530531591,131,43,1,11,21,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2023-04-08T19:13:28.501Z,2023-04-08T23:20:38Z,4174328933,144,49,,,,,,,,,,,,,,,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530531719,133,1,1,11,24,74mcjsm72vr3l9pw2i4qfjchj,1,80.8,92.9,2023-04-08T19:13:31.467Z,2023-04-09T07:08:06Z,4175505529,178,,4173781961,141,84.7,4173781959,140,75.5,4173781963,212,7.9,4173781957,56,Left,4173781965,213,3.9,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530531731,134,1,1,11,24,74mcjsm72vr3l9pw2i4qfjchj,1,76.5,84.7,2023-04-08T19:13:32.175Z,2023-04-09T07:08:14Z,4173782059,213,1.1,4173782055,141,93.1,4173782049,56,Left,4173782053,140,79.6,4173782057,212,6.6,4175505775,178,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530531779,135,1,1,11,26,74mcjsm72vr3l9pw2i4qfjchj,0,79.6,92.7,2023-04-08T19:13:33.966Z,2023-04-09T07:08:19Z,4173782301,140,91.6,4173782303,141,96.6,4173782307,213,0.2,4173782299,56,Left,4173782305,212,12.9,4175505989,178,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530531789,95,49,1,11,31,3kq9cckrnlogidldtdie2fkbl,1,11.1,3.8,2023-04-08T19:13:38.596Z,2023-04-09T07:08:27Z,,,,,,,,,,,,,,,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530531859,96,1,1,11,32,3kq9cckrnlogidldtdie2fkbl,1,13.1,6.3,2023-04-08T19:13:40.086Z,2023-04-09T07:08:40Z,4174330571,189,,4173782695,213,1.9,4173782687,56,Back,4173782693,212,20.7,4173782691,141,35.0,4173782689,140,6.4,4175506949,178,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
