id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,assist
2449460653,10,61,1,0,8,4ku8o6uf87yd8iecdalipo6wd,1,76.5,21.7,2022-08-21T17:33:06.845Z,2022-08-21T22:49:29Z,3724224353,56,Center,3725136855,388,,3725136851,15,,,,,,,,,,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449460003,4,61,1,0,8,74mcjsm72vr3l9pw2i4qfjchj,1,27.7,69.2,2022-08-21T17:33:06.901Z,2022-08-21T22:49:39Z,3725137219,21,,3725137221,388,,3724086749,56,Back,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449839591,1536,83,1,0,13,74mcjsm72vr3l9pw2i4qfjchj,1,16.8,95.3,2022-08-21T17:33:11.708Z,2022-08-22T11:05:53Z,3726140027,399,221586,,,,,,,,,,,,,,,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449460037,7,1,1,0,13,4ku8o6uf87yd8iecdalipo6wd,0,81.3,3.6,2022-08-21T17:33:11.751Z,2022-08-21T22:49:41Z,3724096619,236,,3724086949,140,82.3,3724086951,141,3.6,3724096621,233,5,3724086947,56,Right,3725137345,178,,3724086955,213,0,3724086953,212,1.1,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,3724096625,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449460053,5,74,1,0,13,74mcjsm72vr3l9pw2i4qfjchj,1,16.4,89.6,2022-08-21T17:33:11.913Z,2022-08-21T22:49:44Z,3725137467,178,,3724087061,56,Back,3724096645,233,7,3724096551,285,,,,,,,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449460099,8,2,1,0,15,4ku8o6uf87yd8iecdalipo6wd,1,80.9,12.1,2022-08-21T17:33:13.760Z,2022-08-21T22:49:55Z,3724087303,56,Center,3724771991,224,,3724771993,20,,3724087309,140,88.6,3724087623,7,46kq5653o302ebz4o5yzsss0l,3724087295,2,,3724087311,141,40.3,3725137975,178,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449460119,6,55,1,0,15,74mcjsm72vr3l9pw2i4qfjchj,1,10.5,68.4,2022-08-21T17:33:13.761Z,2022-08-21T22:49:55Z,,,,,,,,,,,,,,,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449460103,9,43,1,0,19,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2022-08-21T17:33:17.538Z,2022-08-21T17:33:21Z,3724087337,17,0,3724087339,56,Center,3724087335,22,0,3724087345,249,0,3724087493,144,39,,,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449460503,8,1,1,0,53,74mcjsm72vr3l9pw2i4qfjchj,1,8.9,65.3,2022-08-21T17:33:51.864Z,2022-08-21T22:49:59Z,3724089731,140,8.0,3724089735,212,9.8,3724089733,141,50.9,3724089737,213,4.6,3724089729,56,Back,3725138181,178,,3724089727,241,,3724089725,5,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449460597,9,1,1,1,1,74mcjsm72vr3l9pw2i4qfjchj,1,9.5,47.7,2022-08-21T17:34:00.453Z,2022-08-21T22:50:07Z,3725138563,178,,3724090259,213,4.9,3724090257,212,22.7,3724090255,141,14.9,3724090253,140,13.6,3724090251,56,Back,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449460609,10,1,1,1,4,74mcjsm72vr3l9pw2i4qfjchj,1,13.6,14.9,2022-08-21T17:34:02.955Z,2022-08-21T22:50:12Z,3725138723,178,,3724090351,213,2.1,3724090349,212,22.2,3724090347,141,43.1,3724090343,56,Back,3724090345,140,3.0,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449460695,11,1,1,1,6,74mcjsm72vr3l9pw2i4qfjchj,1,3.1,43.3,2022-08-21T17:34:04.855Z,2022-08-21T22:50:16Z,3724090729,141,73.0,3725138871,178,,3724090723,140,9.0,3724090733,212,21.1,3724090717,56,Back,3724090739,213,1.3,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449460739,12,1,1,1,14,74mcjsm72vr3l9pw2i4qfjchj,1,43.1,77,2022-08-21T17:34:12.832Z,2022-08-21T22:50:19Z,3724091063,1,,3725139029,178,,3724091061,213,0.1,3724091057,141,81.6,3724091059,212,38.6,3724091055,140,79.7,3724091053,56,Left,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449460749,13,1,1,1,18,74mcjsm72vr3l9pw2i4qfjchj,0,89.7,74.7,2022-08-21T17:34:17.190Z,2022-08-21T22:50:25Z,3724091141,212,13.1,3724091139,141,56.1,3724091143,213,4.5,3724091137,140,86.6,3724091135,56,Center,3725139213,178,,,,,,,,amcwh6w0brmkttg4uc5qm6z9w,N. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449460921,11,12,1,1,20,4ku8o6uf87yd8iecdalipo6wd,1,11.6,50.8,2022-08-21T17:34:19.234Z,2022-08-21T22:50:29Z,3725139387,178,,3724092281,212,9.9,3724092277,140,18.2,3724092279,141,40.4,3724092283,213,5.5,3724092275,56,Back,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449460985,12,81,1,1,21,4ku8o6uf87yd8iecdalipo6wd,0,12.9,46.1,2022-08-21T17:34:19.565Z,2022-08-21T22:50:40Z,3724092667,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461179,14,68,1,2,0,74mcjsm72vr3l9pw2i4qfjchj,0,0,0,2022-08-21T17:34:59.006Z,2022-08-21T22:50:59Z,3724093907,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461183,13,68,1,2,0,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2022-08-21T17:34:59.036Z,2022-08-21T22:51:08Z,3724094035,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461235,14,1,1,2,1,4ku8o6uf87yd8iecdalipo6wd,1,19.7,35.1,2022-08-21T17:34:59.972Z,2022-08-21T22:51:13Z,3725141959,178,,3724094157,56,Back,3724094159,140,21.0,3724094163,212,18.5,3724094165,213,4.8,3724094161,141,8.0,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461285,15,1,1,2,5,4ku8o6uf87yd8iecdalipo6wd,1,21,8,2022-08-21T17:35:03.575Z,2022-08-21T22:51:17Z,3725142151,178,,3724094395,213,2.5,3724094393,212,10.3,3724094391,141,17.0,3724094387,56,Back,3724094389,140,13.1,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461309,16,1,1,2,7,4ku8o6uf87yd8iecdalipo6wd,1,12.8,17,2022-08-21T17:35:05.819Z,2022-08-21T22:51:21Z,3725142443,178,,3724094579,212,18.3,3724094581,213,2.0,3724094577,141,41.3,3724094573,56,Back,3724094575,140,5.4,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461369,17,1,1,2,11,4ku8o6uf87yd8iecdalipo6wd,0,5.8,40.1,2022-08-21T17:35:10.203Z,2022-08-21T22:51:24Z,3724094901,1,,3725142655,178,,3724094899,213,0.1,3724094897,212,42.0,3724094889,155,,3724094895,141,46.7,3724094893,140,45.6,3724094891,56,Back,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461373,15,44,1,2,13,74mcjsm72vr3l9pw2i4qfjchj,1,55,54.1,2022-08-21T17:35:12.266Z,2022-08-22T09:05:46Z,3724094979,233,18,3724094923,286,,3724094921,56,Center,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461377,18,44,1,2,13,4ku8o6uf87yd8iecdalipo6wd,0,45,45.9,2022-08-21T17:35:12.267Z,2022-08-21T22:51:27Z,3724094933,56,Back,3724094935,285,,3724095051,233,15,,,,,,,,,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461399,16,1,1,2,13,74mcjsm72vr3l9pw2i4qfjchj,1,55.6,54.9,2022-08-21T17:35:12.346Z,2022-08-22T09:05:46Z,3724095037,3,,3724095039,56,Back,3725142941,388,,3724095047,213,3.4,3724095043,141,49.5,3724095045,212,12.2,3724095041,140,44.5,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461407,17,49,1,2,15,74mcjsm72vr3l9pw2i4qfjchj,1,44.5,49.5,2022-08-21T17:35:13.952Z,2022-08-21T22:51:35Z,,,,,,,,,,,,,,,,,,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461493,18,1,1,2,16,74mcjsm72vr3l9pw2i4qfjchj,1,41.7,53.8,2022-08-21T17:35:15.393Z,2022-08-21T22:51:37Z,3724095603,157,,3724095605,56,Left,3724095607,140,86.9,3724095609,141,93.9,3724095611,212,54.7,3724095613,213,0.5,3724095615,1,,3725143299,178,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461499,19,61,1,2,21,74mcjsm72vr3l9pw2i4qfjchj,0,86.9,93.9,2022-08-21T17:35:19.909Z,2022-08-21T22:51:44Z,3725143663,178,,3724095635,56,Left,,,,,,,,,,,,,,,,,,,amcwh6w0brmkttg4uc5qm6z9w,N. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461521,19,5,1,2,22,4ku8o6uf87yd8iecdalipo6wd,1,9,-1.6,2022-08-21T17:35:20.616Z,2022-08-21T22:51:48Z,3724095751,56,Back,3724095753,347,,3724095769,233,20,,,,,,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461517,20,5,1,2,22,74mcjsm72vr3l9pw2i4qfjchj,0,91,101.6,2022-08-21T17:35:20.616Z,2022-08-21T22:51:48Z,3724095737,347,,3724095783,233,19,3724095735,56,Left,,,,,,,,,,,,,,,,amcwh6w0brmkttg4uc5qm6z9w,N. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461727,20,1,1,2,41,4ku8o6uf87yd8iecdalipo6wd,0,13.1,0,2022-08-21T17:35:39.756Z,2022-08-21T22:51:53Z,3724097095,141,5.4,3724097107,1,,3724097091,140,36.1,3724097087,107,,3724097099,212,24.6,3724097103,213,0.2,3724097089,56,Back,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461775,21,1,1,2,43,74mcjsm72vr3l9pw2i4qfjchj,1,60.7,90.5,2022-08-21T17:35:41.703Z,2022-08-21T22:51:58Z,3724097373,3,,3724097375,56,Left,3724097381,212,13.9,3724097377,140,73.3,3725144295,388,,3724097383,213,6.0,3724097379,141,84.4,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461781,22,44,1,2,45,74mcjsm72vr3l9pw2i4qfjchj,1,72.8,82.6,2022-08-21T17:35:43.585Z,2022-08-22T09:05:46Z,3724097411,286,,3724097417,233,21,3724097409,56,Left,,,,,,,,,,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461761,21,44,1,2,45,4ku8o6uf87yd8iecdalipo6wd,0,27.2,17.4,2022-08-21T17:35:43.586Z,2022-08-21T22:52:04Z,3724097307,285,,3724097439,233,22,3724097305,56,Back,,,,,,,,,,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461803,23,1,1,2,45,74mcjsm72vr3l9pw2i4qfjchj,1,73.3,84.4,2022-08-21T17:35:43.695Z,2022-08-22T09:05:47Z,3724097567,212,4.7,3724097563,140,77.5,3724097565,141,82.2,3724097559,168,,3724097569,213,6.0,3725144693,388,,3724097561,56,Left,3724097557,3,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461809,24,61,1,2,45,74mcjsm72vr3l9pw2i4qfjchj,0,77.5,82.2,2022-08-21T17:35:43.945Z,2022-08-21T22:52:14Z,3725145011,178,,3724097593,56,Left,3725145009,21,,,,,,,,,,,,,,,,,amcwh6w0brmkttg4uc5qm6z9w,N. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449841515,1295,67,1,2,46,4ku8o6uf87yd8iecdalipo6wd,1,21.3,13.1,2022-08-21T17:35:45.447Z,2022-08-22T12:46:51Z,3726150233,233,1537,,,,,,,,,,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449841511,1537,67,1,2,46,74mcjsm72vr3l9pw2i4qfjchj,0,78.7,86.9,2022-08-21T17:35:45.448Z,2022-08-22T11:10:13Z,3726150255,233,1295,,,,,,,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461797,22,1,1,2,46,4ku8o6uf87yd8iecdalipo6wd,0,27.7,23.1,2022-08-21T17:35:45.456Z,2022-08-22T12:46:51Z,3724097507,56,Back,3725145279,178,,3724097519,212,3.9,3724097511,140,30.7,3724097521,213,5.6,3724097515,141,19.6,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449773907,881,43,1,2,46,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-08-21T17:35:45.462Z,2022-08-22T11:10:01Z,3726149827,144,67,3725808117,233,855,,,,,,,,,,,,,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449773905,855,43,1,2,46,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2022-08-21T17:35:45.463Z,2022-08-22T11:10:01Z,3726149823,144,67,3725808121,233,881,,,,,,,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449841621,1538,67,1,2,47,74mcjsm72vr3l9pw2i4qfjchj,1,73,85.4,2022-08-21T17:35:46.046Z,2022-08-22T12:46:52Z,3726150777,233,1296,,,,,,,,,,,,,,,,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449841617,1296,67,1,2,47,4ku8o6uf87yd8iecdalipo6wd,0,27,14.6,2022-08-21T17:35:46.047Z,2022-08-22T11:10:26Z,3726150797,233,1538,,,,,,,,,,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461811,25,8,1,2,47,74mcjsm72vr3l9pw2i4qfjchj,1,71.9,75.9,2022-08-21T17:35:46.063Z,2022-08-22T12:46:52Z,3724097595,56,Center,3724776959,384,,3725145429,178,,,,,,,,,,,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461831,26,49,1,2,49,74mcjsm72vr3l9pw2i4qfjchj,1,69.3,60.1,2022-08-21T17:35:48.043Z,2022-08-21T22:52:40Z,,,,,,,,,,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461887,27,1,1,2,49,74mcjsm72vr3l9pw2i4qfjchj,1,69.3,60.1,2022-08-21T17:35:48.060Z,2022-08-21T22:52:36Z,3724097993,140,65.7,3724098007,213,4.6,3724098003,212,27.5,3724097989,56,Right,3724097999,141,20.1,3725146015,178,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449461891,28,1,1,2,53,74mcjsm72vr3l9pw2i4qfjchj,1,65.7,19.8,2022-08-21T17:35:52.420Z,2022-08-21T22:52:45Z,3724098075,56,Center,3724098081,212,9.4,3724098077,140,59.7,3724098083,213,2.3,3724098079,141,30.1,3725146423,178,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449773145,856,43,1,2,54,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-08-21T17:35:53.446Z,2022-08-22T08:33:17Z,3725805411,178,0,3725805479,144,82,,,,,,,,,,,,,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
