id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2474688151,7,7,1,0,26,7h7eg7q7dbwvzww78h9d5eh0h,0,59,35.9,2022-10-20T17:00:46.825Z,2022-10-21T06:34:26Z,3859207439,178,,3858326227,233,7,3858326223,56,Center,3859089079,385,,3858326225,285,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688205,8,1,1,0,35,cobffe32r7g4skka9m19qib63,0,80.7,80,2022-10-20T17:00:55.748Z,2022-10-21T06:34:32Z,3858326531,286,,3858326499,140,78.5,3858326525,236,,3858326505,213,3.8,3859207517,178,,3858326497,56,Center,3858326527,233,8,3858326503,212,3.0,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,3858326501,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688207,8,74,1,0,35,7h7eg7q7dbwvzww78h9d5eh0h,1,16.6,30.2,2022-10-20T17:00:55.922Z,2022-10-21T06:34:37Z,3858326515,285,,3858326533,233,8,3858326513,56,Back,3859207599,178,,,,,,,,,,,,,,c320492cbp1otejfp1i1oane1,Y. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688211,9,49,1,0,36,7h7eg7q7dbwvzww78h9d5eh0h,1,19,34,2022-10-20T17:00:56.761Z,2022-10-21T06:34:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688229,10,3,1,0,37,7h7eg7q7dbwvzww78h9d5eh0h,0,20.9,35.3,2022-10-20T17:00:58.129Z,2022-10-21T06:34:48Z,3858326615,56,Back,3859207777,178,,3859089361,464,,3858326617,285,,3858326619,211,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688231,9,50,1,0,38,cobffe32r7g4skka9m19qib63,1,75.4,73.8,2022-10-20T17:00:58.699Z,2022-10-21T06:34:55Z,3858326655,233,11,3858326621,56,Center,3858326623,286,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688237,11,7,1,0,38,7h7eg7q7dbwvzww78h9d5eh0h,0,24.6,26.2,2022-10-20T17:00:58.857Z,2022-10-21T06:34:58Z,3858326645,56,Back,3858326647,285,,3859089381,385,,3859208005,178,,3858326649,233,9,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688235,10,49,1,0,39,cobffe32r7g4skka9m19qib63,1,75.5,75.2,2022-10-20T17:00:59.626Z,2022-10-21T06:35:11Z,,,,,,,,,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474856365,729,67,1,0,39,cobffe32r7g4skka9m19qib63,1,74.7,71.6,2022-10-20T17:00:59.628Z,2022-10-21T07:15:47Z,3859241125,233,1033,,,,,,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474856359,1033,67,1,0,39,7h7eg7q7dbwvzww78h9d5eh0h,0,25.3,28.4,2022-10-20T17:00:59.629Z,2022-10-21T07:04:38Z,3859241129,233,729,,,,,,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688241,11,1,1,0,39,cobffe32r7g4skka9m19qib63,1,76.1,75.6,2022-10-20T17:01:00.289Z,2022-10-21T07:15:47Z,3859208335,178,,3858326685,56,Left,3858326689,141,85.9,3858326687,140,81.9,3858326691,212,9.3,3858326693,213,0.9,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688263,12,1,1,0,43,cobffe32r7g4skka9m19qib63,0,81.8,83.9,2022-10-20T17:01:04.383Z,2022-10-21T06:35:24Z,3858326815,141,79.8,3858326809,155,,3859208433,178,,3858326819,213,4.8,3859089609,225,,3858326813,140,82.1,3858326811,56,Left,3858326817,212,2.8,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,3859089611,387,,3859089613,20,3858326807,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688333,14,61,1,0,44,7h7eg7q7dbwvzww78h9d5eh0h,1,17.2,25.2,2022-10-20T17:01:04.517Z,2022-10-21T06:35:31Z,3858327181,56,Back,3859208549,21,,3859208551,178,,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688269,13,15,1,0,45,cobffe32r7g4skka9m19qib63,1,86.3,49.7,2022-10-20T17:01:05.789Z,2022-10-21T06:35:44Z,3858327037,80,,3858326953,328,,3858327081,233,12,3858327049,103,15.8,3858327051,146,98.6,3858327053,147,49.5,3858326851,22,,3858326853,17,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,3858327353,458,,3859208701,178,3858327047,102,46.0,3858326855,56,Center,3858326947,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688265,12,10,1,0,46,7h7eg7q7dbwvzww78h9d5eh0h,1,2.2,51.1,2022-10-20T17:01:06.850Z,2022-10-21T06:35:47Z,3858326835,56,Back,3859089709,376,,3858327017,233,13,3858326833,182,,3858326959,179,,3858326957,176,,,,,,,,4wbwcfbeokv5j4nuudbxgaw2d,Juan Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688271,13,52,1,0,47,7h7eg7q7dbwvzww78h9d5eh0h,1,2.2,51.1,2022-10-20T17:01:07.698Z,2022-10-21T06:35:53Z,3859089789,376,,3859208817,389,,,,,,,,,,,,,,,,,,,,4wbwcfbeokv5j4nuudbxgaw2d,Juan Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688429,15,1,1,0,58,7h7eg7q7dbwvzww78h9d5eh0h,1,9.8,47,2022-10-20T17:01:19.377Z,2022-10-21T06:36:02Z,3858327669,141,10.2,3858335279,189,,3858334631,123,,3858327667,140,26.6,3858327673,213,5.3,3858327671,212,30.6,3859208987,178,,3858327665,56,Back,4wbwcfbeokv5j4nuudbxgaw2d,Juan Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688431,16,61,1,1,4,7h7eg7q7dbwvzww78h9d5eh0h,1,26.1,11,2022-10-20T17:01:24.779Z,2022-10-21T06:36:07Z,3858327681,56,Back,3858336313,189,,3859209091,178,,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688447,14,1,1,1,11,cobffe32r7g4skka9m19qib63,0,47.2,62,2022-10-20T17:01:31.836Z,2022-10-21T06:36:13Z,3858327769,213,5.7,3859209189,178,,3858327763,140,64.1,3858327761,56,Center,3858327767,212,21.8,3858327759,3,,3858327765,141,43.4,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688489,17,4,1,1,13,7h7eg7q7dbwvzww78h9d5eh0h,1,36.4,55.8,2022-10-20T17:01:33.799Z,2022-10-21T06:36:25Z,3858327963,13,,3858327967,56,Back,3858327969,152,,3858327975,233,15,3858327979,286,,3858327965,294,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688481,15,4,1,1,13,cobffe32r7g4skka9m19qib63,0,63.6,44.2,2022-10-20T17:01:33.800Z,2022-10-21T06:36:25Z,3858329737,294,,3858327927,56,Center,3858327929,152,,3859209365,388,,3858327925,13,,3858327933,285,,3858328015,233,17,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688589,18,1,1,1,34,7h7eg7q7dbwvzww78h9d5eh0h,1,32.3,53.5,2022-10-20T17:01:55.219Z,2022-10-21T06:36:31Z,3858328515,56,Back,3858328613,189,,3858328521,212,10.2,3858328523,213,0.8,3858328519,141,64.7,3859209471,178,,3858328517,140,38.8,3858328511,5,,8ikm0hxyz2qaonz3qmynu0xqt,B. Espinosa,3858328513,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688605,19,1,1,1,38,7h7eg7q7dbwvzww78h9d5eh0h,1,38.7,63.7,2022-10-20T17:01:58.777Z,2022-10-21T06:36:40Z,3858328585,56,Back,3859209643,178,,3858328589,141,33.9,3858328591,212,20.4,3858328593,213,4.6,3858328587,140,36.5,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688629,20,1,1,1,41,7h7eg7q7dbwvzww78h9d5eh0h,1,44.7,23.3,2022-10-20T17:02:02.015Z,2022-10-21T06:36:44Z,3858328769,213,5.4,3858328761,141,3.2,3859209711,178,,3858328753,56,Right,3858328757,140,55.3,3858328765,212,17.6,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688637,21,1,1,1,43,7h7eg7q7dbwvzww78h9d5eh0h,1,55.3,3.2,2022-10-20T17:02:04.338Z,2022-10-21T06:36:46Z,3858328839,141,10.1,3859209747,178,,3858328843,213,2.8,3858328841,212,13.1,3858328837,140,43.7,3858328835,56,Back,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688647,22,1,1,1,46,7h7eg7q7dbwvzww78h9d5eh0h,0,52.4,6.6,2022-10-20T17:02:06.832Z,2022-10-21T06:36:50Z,3858328907,212,28.7,3858328899,155,,3858328901,56,Right,3858328903,140,78.1,3858328909,213,0.3,3858328905,141,21.0,3859209807,178,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688679,16,1,1,1,48,cobffe32r7g4skka9m19qib63,1,21.3,80.4,2022-10-20T17:02:09.372Z,2022-10-21T06:36:58Z,3858329069,141,96.9,3859209931,178,,3858329063,3,,3858329067,140,25.7,3858329073,213,1.2,3858329071,212,12.1,3858329065,56,Back,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474856995,761,43,1,1,50,cobffe32r7g4skka9m19qib63,1,0,0,2022-10-20T17:02:11.339Z,2022-10-21T07:07:03Z,3859243687,178,0,3859243689,21,0,3859244327,144,82,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474857229,766,67,1,1,51,cobffe32r7g4skka9m19qib63,1,26.5,96.6,2022-10-20T17:02:12.033Z,2022-10-21T07:15:48Z,3859244559,233,1103,,,,,,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474857225,1103,67,1,1,51,7h7eg7q7dbwvzww78h9d5eh0h,0,73.5,3.4,2022-10-20T17:02:12.034Z,2022-10-21T07:07:12Z,3859244595,233,766,,,,,,,,,,,,,,,,,,,,,,6navc0x6p4yqy76zyo3zocwr9,C. Stuani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688687,17,1,1,1,51,cobffe32r7g4skka9m19qib63,0,25.8,96.9,2022-10-20T17:02:12.040Z,2022-10-21T07:15:48Z,3858329099,56,Back,3858329103,141,90.5,3858329101,140,41.5,3858329107,213,6.0,3858329109,1,,3859210147,178,,3858329097,157,,3858329105,212,17.0,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688713,23,1,1,1,54,7h7eg7q7dbwvzww78h9d5eh0h,1,65.1,10.7,2022-10-20T17:02:15.049Z,2022-10-21T06:37:16Z,3858329239,140,73.6,3859210229,178,,3858329243,212,8.9,3858329241,141,11.2,3858329237,56,Right,3858329245,213,0.0,3858329235,155,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688717,24,1,1,1,55,7h7eg7q7dbwvzww78h9d5eh0h,0,73.6,11.2,2022-10-20T17:02:16.222Z,2022-10-21T06:37:24Z,3858329273,56,Right,3858329271,168,,3858329277,141,11.0,3858329279,212,6.3,3858329275,140,79.6,3858329269,3,,3859210343,388,,3858329281,213,6.3,c320492cbp1otejfp1i1oane1,Y. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688755,18,1,1,1,56,cobffe32r7g4skka9m19qib63,1,22.5,91.1,2022-10-20T17:02:17.155Z,2022-10-21T06:37:30Z,3858329441,213,5.8,3858329437,141,86.1,3858329431,3,,3858329433,56,Back,3859210417,178,,3858329439,212,7.3,3858329435,140,28.6,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688759,19,49,1,1,57,cobffe32r7g4skka9m19qib63,1,28.1,87.3,2022-10-20T17:02:17.853Z,2022-10-21T06:37:37Z,,,,,,,,,,,,,,,,,,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688789,20,4,1,1,59,cobffe32r7g4skka9m19qib63,1,28.6,86.9,2022-10-20T17:02:20.398Z,2022-10-21T06:37:45Z,3858329619,152,,3858329623,285,,3858329617,56,Back,3858329633,233,25,3858329615,13,,3858333927,295,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688787,25,4,1,1,59,7h7eg7q7dbwvzww78h9d5eh0h,0,71.4,13.1,2022-10-20T17:02:20.399Z,2022-10-21T06:37:44Z,3858329691,233,20,3858329605,13,,3858329607,56,Right,3858329613,286,,3858329609,152,,3858334057,295,,3859210615,178,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688919,21,1,1,2,15,cobffe32r7g4skka9m19qib63,1,29.9,90.6,2022-10-20T17:02:35.789Z,2022-10-21T06:37:52Z,3859210749,178,,3858330321,141,74.0,3858330323,212,13.5,3858330319,140,22.9,3858330315,152,,3858330317,56,Back,3858330313,5,,3858330763,189,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,3858330325,213,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688927,22,1,1,2,16,cobffe32r7g4skka9m19qib63,1,22.6,73.4,2022-10-20T17:02:36.789Z,2022-10-21T06:37:55Z,3858330359,56,Back,3858330365,212,23.9,3859210809,178,,3858330793,189,,3858330363,141,39.2,3858330361,140,17.2,3858330367,213,4.5,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688937,23,1,1,2,18,cobffe32r7g4skka9m19qib63,1,17.5,39,2022-10-20T17:02:38.894Z,2022-10-21T06:38:04Z,3858330427,213,5.2,3858330419,56,Back,3858330423,141,10.4,3858330421,140,28.1,3859210985,178,,3858330425,212,22.4,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688959,24,1,1,2,21,cobffe32r7g4skka9m19qib63,0,25.3,4.6,2022-10-20T17:02:41.701Z,2022-10-21T06:38:07Z,3858330549,212,50.4,3858330541,155,,3858330543,56,Right,3858330547,141,4.1,3859211041,178,,3858330551,213,6.3,3858330553,1,,3858330545,140,73.3,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
