id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/17/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2496023017,7,1,1,0,11,10eyb18v5puw4ez03ocaug09m,1,29,58.7,2023-01-08T17:31:02.280Z,2023-01-09T05:29:10Z,3970814813,141,77.3,3970814815,212,12.8,3971443727,178,,3970814817,213,1.7,3970814811,140,27.0,3970814809,56,Back,,,,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023021,8,4,1,0,13,10eyb18v5puw4ez03ocaug09m,1,29.6,75.6,2023-01-08T17:31:04.695Z,2023-01-09T05:29:18Z,3970814831,265,,3970814825,13,,3970814827,56,Back,3970814833,285,,3970814829,152,,3970834383,233,34,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496026423,34,4,1,0,13,1n1j0wsl763lq7ee1k0c11c02,0,70.4,24.4,2023-01-08T17:31:04.696Z,2023-01-09T05:29:17Z,3970834097,56,Center,3971443775,178,,3970834095,13,,3970834099,152,,3970834101,265,,3970834411,233,8,3970834103,286,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023095,9,1,1,0,22,10eyb18v5puw4ez03ocaug09m,1,26.4,74,2023-01-08T17:31:13.140Z,2023-01-09T05:36:59Z,3970815295,141,70.9,3970815289,152,,3970815293,140,29.9,3970815291,56,Back,3971445731,178,,3970815287,5,,3970971147,189,,3970815297,212,4.2,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,3970815299,213,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496051727,481,1,1,0,25,10eyb18v5puw4ez03ocaug09m,1,35,65.4,2023-01-08T17:31:16.078Z,2023-01-09T05:37:03Z,3971445759,178,,3970971819,213,4.3,3970971813,140,27.4,3970971815,141,41.8,3970971811,56,Back,3970971817,212,17.9,,,,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023113,10,1,1,0,28,10eyb18v5puw4ez03ocaug09m,1,29.1,37.3,2023-01-08T17:31:19.472Z,2023-01-09T05:37:06Z,3971445785,178,,3970815361,213,1.5,3970815357,141,65.7,3970815355,140,30.3,3970815353,56,Back,3970815359,212,19.4,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023145,11,1,1,0,32,10eyb18v5puw4ez03ocaug09m,1,30.3,65.7,2023-01-08T17:31:23Z,2023-01-09T05:37:11Z,3970815499,140,28.5,3970815503,212,15.3,3970815497,56,Back,3970815505,213,4.6,3970815501,141,43.3,3971445815,178,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023153,12,1,1,0,34,10eyb18v5puw4ez03ocaug09m,1,28.5,43.3,2023-01-08T17:31:25.737Z,2023-01-09T05:37:15Z,3970815529,56,Back,3971445839,178,,3970815535,212,16.8,3970815533,141,68.0,3970815531,140,27.6,3970815537,213,1.6,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023199,13,1,1,0,36,10eyb18v5puw4ez03ocaug09m,1,27.5,67.7,2023-01-08T17:31:27.616Z,2023-01-09T05:37:27Z,3970815795,212,14.3,3970815789,56,Back,3970815793,141,52.1,3971445897,178,,3970815791,140,18.3,3970815797,213,4.0,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023205,14,1,1,0,42,10eyb18v5puw4ez03ocaug09m,1,21.3,58.7,2023-01-08T17:31:33.845Z,2023-01-09T05:37:31Z,3970815841,213,0.7,3970815835,140,42.0,3970815833,56,Back,3970815837,141,85.7,3970815831,155,,3971445935,178,,3970815839,212,28.5,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023243,15,1,1,0,46,10eyb18v5puw4ez03ocaug09m,0,42.4,87,2023-01-08T17:31:37.044Z,2023-01-09T05:37:35Z,3970816049,56,Left,3971445971,178,,3970816055,212,23.5,3970816053,141,87.8,3970816051,140,64.8,3970816057,213,0.0,,,,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496145239,798,67,1,0,47,1n1j0wsl763lq7ee1k0c11c02,1,39.6,15.7,2023-01-08T17:31:38.151Z,2023-01-09T06:46:32Z,3971463837,233,993,,,,,,,,,,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496145235,993,67,1,0,47,10eyb18v5puw4ez03ocaug09m,0,60.4,84.3,2023-01-08T17:31:38.152Z,2023-01-09T06:24:17Z,3971463849,233,798,,,,,,,,,,,,,,,,,,,,,,7exng93jyar5is4fa64r9bhzp,E. Lamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023261,3,8,1,0,47,1n1j0wsl763lq7ee1k0c11c02,1,44.2,19.1,2023-01-08T17:31:38.187Z,2023-01-09T06:46:32Z,3971446081,178,,3971286721,384,,3970816121,56,Back,,,,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023289,16,1,1,0,49,10eyb18v5puw4ez03ocaug09m,1,56,94.2,2023-01-08T17:31:40.430Z,2023-01-09T05:38:00Z,3970816249,56,Back,3971446195,178,,3970816253,141,82.8,3970816255,212,23.2,3970816257,213,3.5,3970816251,140,35.2,,,,,,,7exng93jyar5is4fa64r9bhzp,E. Lamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023319,17,1,1,0,52,10eyb18v5puw4ez03ocaug09m,1,38.3,81.3,2023-01-08T17:31:43.322Z,2023-01-09T05:38:07Z,3970816377,140,30.5,3970816375,56,Back,3970816383,213,4.2,3971446247,178,,3970816379,141,58.7,3970816381,212,17.4,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023375,18,1,1,0,55,10eyb18v5puw4ez03ocaug09m,1,29.4,58.5,2023-01-08T17:31:46.148Z,2023-01-09T05:38:11Z,3970816671,212,22.8,3970816665,56,Back,3970816673,213,5.1,3970816667,140,38.6,3971446287,178,,3970816669,141,28.1,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496029255,60,43,1,0,58,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2023-01-08T17:31:49.625Z,2023-01-08T17:41:11Z,3970850369,144,7,3970850047,56,Left,3970850049,285,0,,,,,,,,,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023381,19,50,1,0,58,10eyb18v5puw4ez03ocaug09m,1,46.6,8.8,2023-01-08T17:31:49.704Z,2023-01-09T05:38:33Z,3970816699,286,,3970816697,56,Back,3970816733,233,4,,,,,,,,,,,,,,,,2lwjtphx3bkjty9sds520l1ey,T. Nianzou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023383,4,7,1,0,59,1n1j0wsl763lq7ee1k0c11c02,0,53.4,91.2,2023-01-08T17:31:50.225Z,2023-01-09T05:38:37Z,3970816711,285,,3971446447,178,,3971287009,383,,3970816725,233,19,3970816709,56,Left,,,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023453,20,1,1,1,4,10eyb18v5puw4ez03ocaug09m,1,37.4,23.8,2023-01-08T17:31:55.344Z,2023-01-09T05:38:50Z,3971446533,178,,3970817169,140,25.7,3970817171,141,69.8,3970817177,1,,3970817173,212,33.6,3970817175,213,1.9,3970817167,56,Back,,,,2mg2n8e1d83gbeykfwzz0fumt,Jesús Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023495,21,1,1,1,8,10eyb18v5puw4ez03ocaug09m,1,19.8,72.9,2023-01-08T17:31:58.986Z,2023-01-09T05:38:54Z,3970817391,213,4.2,3970817389,212,15.8,3970817383,56,Back,3970817385,140,12.3,3971446579,178,,3970817387,141,52.8,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023525,22,1,1,1,11,10eyb18v5puw4ez03ocaug09m,1,15,53.4,2023-01-08T17:32:02.659Z,2023-01-09T05:39:58Z,3971446835,178,,3970817593,213,0.3,3970817589,141,59.6,3970817591,212,12.6,3970817587,140,26.3,3970817585,56,Back,,,,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023541,23,1,1,1,12,10eyb18v5puw4ez03ocaug09m,1,27.3,59.1,2023-01-08T17:32:03.562Z,2023-01-09T05:40:04Z,3970817677,141,61.4,3970817673,56,Back,3971446859,178,,3970817675,140,12.1,3970817679,212,16.0,3970817681,213,3.0,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023567,24,1,1,1,15,10eyb18v5puw4ez03ocaug09m,0,12.1,61.4,2023-01-08T17:32:06.560Z,2023-01-09T05:40:08Z,3971446903,178,,3970817799,140,75.0,3971287269,155,,3970817803,212,67.7,3970817805,213,6.1,3970817801,141,39.8,3970817795,56,Center,3970817807,1,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496030893,80,49,1,1,20,1n1j0wsl763lq7ee1k0c11c02,1,28,57.3,2023-01-08T17:32:11.180Z,2023-01-09T05:40:13Z,,,,,,,,,,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023597,5,1,1,1,20,1n1j0wsl763lq7ee1k0c11c02,0,25.8,51.9,2023-01-08T17:32:11.202Z,2023-01-09T05:40:16Z,3971446951,178,,3970817953,213,1.1,3970817955,1,,3970817947,140,41.8,3970817945,56,Back,3970817951,212,33.8,3970817943,157,,3970817949,141,95.1,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023611,25,1,1,1,24,10eyb18v5puw4ez03ocaug09m,1,61.2,4.7,2023-01-08T17:32:15.534Z,2023-01-09T05:40:20Z,3970818061,212,21.1,3970818051,3,,3970818063,213,3.0,3970818053,56,Back,3970818055,140,41.3,3971446973,388,,3970818059,141,9.4,,,,2mg2n8e1d83gbeykfwzz0fumt,Jesús Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496031743,197,49,1,1,26,10eyb18v5puw4ez03ocaug09m,1,46.2,26,2023-01-08T17:32:17.177Z,2023-01-09T05:40:25Z,,,,,,,,,,,,,,,,,,,,,,,,,2lwjtphx3bkjty9sds520l1ey,T. Nianzou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023643,26,1,1,1,26,10eyb18v5puw4ez03ocaug09m,1,41.3,9.4,2023-01-08T17:32:17.234Z,2023-01-09T05:40:30Z,3970818277,213,0.2,3970818265,56,Right,3970818267,140,57.1,3970818273,212,16.8,3971447025,178,,3970818269,141,13.7,,,,,,,2lwjtphx3bkjty9sds520l1ey,T. Nianzou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023665,27,1,1,1,30,10eyb18v5puw4ez03ocaug09m,1,57.2,0.5,2023-01-08T17:32:21.315Z,2023-01-09T05:40:42Z,3970818367,212,13.0,3971447097,178,,3970818361,56,Right,3970818365,141,2.3,3970818363,140,69.5,3970818369,213,0.1,,,,,,,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023691,28,1,1,1,32,10eyb18v5puw4ez03ocaug09m,1,69.5,2.3,2023-01-08T17:32:23.047Z,2023-01-09T05:40:47Z,3971447129,178,,3970818487,213,2.8,3970818481,140,48.7,3970818479,56,Back,3970818483,141,12.7,3970818485,212,23.0,,,,,,,2mg2n8e1d83gbeykfwzz0fumt,Jesús Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023763,30,1,1,1,35,10eyb18v5puw4ez03ocaug09m,1,50.9,11,2023-01-08T17:32:26.435Z,2023-01-09T05:40:52Z,3970818959,141,30.3,3971447155,178,,3970818961,212,14.8,3970818957,140,44.3,3970818955,56,Back,3970818963,213,2.1,,,,,,,2lwjtphx3bkjty9sds520l1ey,T. Nianzou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023731,29,1,1,1,37,10eyb18v5puw4ez03ocaug09m,1,42.7,36.7,2023-01-08T17:32:28.853Z,2023-01-09T05:40:55Z,3970818757,212,17.8,3970818751,56,Back,3971447181,178,,3970818753,140,43.0,3970818755,141,62.9,3970818759,213,1.6,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023779,31,1,1,1,42,10eyb18v5puw4ez03ocaug09m,0,56.1,67.8,2023-01-08T17:32:33.287Z,2023-01-09T05:40:59Z,3970819027,212,11.5,3970819021,56,Center,3971447221,178,,3970819025,141,78.2,3970819023,140,64.7,3970819029,213,0.7,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496145593,799,67,1,1,43,1n1j0wsl763lq7ee1k0c11c02,1,36.8,21.7,2023-01-08T17:32:33.900Z,2023-01-09T06:46:33Z,3971465363,233,1031,,,,,,,,,,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496145591,1031,67,1,1,43,10eyb18v5puw4ez03ocaug09m,0,63.2,78.3,2023-01-08T17:32:33.901Z,2023-01-09T06:26:51Z,3971465369,233,799,,,,,,,,,,,,,,,,,,,,,,7exng93jyar5is4fa64r9bhzp,E. Lamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023777,6,8,1,1,43,1n1j0wsl763lq7ee1k0c11c02,1,36.4,23.3,2023-01-08T17:32:33.922Z,2023-01-09T06:46:33Z,3971288471,383,,3971447337,178,,3970819009,56,Back,,,,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023811,32,1,1,1,44,10eyb18v5puw4ez03ocaug09m,1,56,77.9,2023-01-08T17:32:35.671Z,2023-01-09T05:41:19Z,3970819213,141,93.3,3970819215,212,15.9,3970819207,3,,3970819211,140,67.4,3971447367,388,,3970819217,213,0.7,3970819209,56,Left,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023827,33,1,1,1,46,10eyb18v5puw4ez03ocaug09m,0,67.8,95.7,2023-01-08T17:32:37.083Z,2023-01-09T05:41:25Z,3971447413,178,,3970819309,141,100.0,3970819303,3,,3970819305,56,Left,3970819311,212,20.6,3970819313,213,0.2,3970819307,140,87.1,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023833,7,61,1,1,48,1n1j0wsl763lq7ee1k0c11c02,0,15,4.4,2023-01-08T17:32:39.490Z,2023-01-09T05:42:02Z,3970819335,56,Back,3971447673,178,,,,,,,,,,,,,,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023873,8,5,1,1,49,1n1j0wsl763lq7ee1k0c11c02,0,14.9,-0.6,2023-01-08T17:32:40.508Z,2023-01-09T05:42:08Z,3970819751,361,,3970819553,56,Back,3970819555,347,,3970819845,233,34,,,,,,,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023831,34,5,1,1,49,10eyb18v5puw4ez03ocaug09m,1,85.1,100.6,2023-01-08T17:32:40.508Z,2023-01-09T05:42:07Z,3970819329,56,Left,3970819711,233,8,3970819331,347,,3970819609,361,,,,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023917,35,1,1,2,0,10eyb18v5puw4ez03ocaug09m,1,90.5,100,2023-01-08T17:32:51.488Z,2023-01-09T05:42:10Z,3970819853,140,67.8,3970819855,141,95.6,3970819865,189,,3970819857,212,24.2,3970819861,1,,3970819851,56,Left,3970819849,107,,3970819859,213,3.3,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023939,36,1,1,2,4,10eyb18v5puw4ez03ocaug09m,1,74.3,95.3,2023-01-08T17:32:55.136Z,2023-01-09T05:42:16Z,3970819971,140,55.8,3970819977,213,4.0,3970819973,141,64.4,3970819975,212,28.6,3971447745,178,,3970819969,56,Center,,,,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496023961,37,1,1,2,6,10eyb18v5puw4ez03ocaug09m,1,54.7,63.8,2023-01-08T17:32:57.633Z,2023-01-09T05:42:20Z,3970820101,56,Center,3971447789,178,,3970820107,212,21.7,3970820103,140,53.3,3970820105,141,31.9,3970820109,213,4.6,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
