id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/14/value,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2453086775,1,34,16,0,0,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-08-29T16:42:28.494Z,2022-08-29T18:03:14Z,3743399693,30,"el98wqtf7w1ap9ei2bxqwtx3p, 87d9nk7nzy4blezcur66rz1ed, 2qauzcv74cd8uqfv2ibl52ymt, 4zve4017u2i3zvxlnjruv25t5, 6pfbtlfphouu35kbwjiavwgyd, 9wozklkj2p3a83j51p27a59ed, cn3ocv5r0d0un0no4wlxl5y39, 2rn90c44nbr991vxlj2nmwxqt, 3r9gdse50kyeq9ya1o3ul0e6t, 3ia1z3fooszynz9a81dn17oid, d2z22er0uqxu3w3h3ta36wh61, 4ktnru3pqurww9h9af7n2959l, wwdfv8zkkgplnpbz12pv8frp, 7s0xu9z5egw0sjf8qibdwa6s5, cfm1cx3wneiqljgyv0tthp0ph, bpvxqbiu11k4ivohi3798kxxx, a8ws0c0qiekoeqib6xxet0ixh, 8wh06x3xb8duroz673s3c43x1, 9rm0qaumcii8d9zqxkh9nq4lx, 6ub3gmmh58vvk9yk3f0osmp5h, aabvyjqpd63os1yzthx8ej6c5, 74fvkkk0hchgnfh0jzzfwqprd, 8nbnru9t2qxaotxw0hiaocdt5",3743399699,130,2,3743399701,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3743399695,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3743399697,59,"1, 2, 22, 36, 23, 3, 11, 6, 18, 9, 21, 5, 7, 8, 13, 14, 15, 16, 17, 19, 24, 29, 32",3743533255,197,1511,3743399705,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3743399703,194,2rn90c44nbr991vxlj2nmwxqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453087545,1,34,16,0,0,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-08-29T16:44:10.160Z,2022-08-29T19:55:43Z,3743403961,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3743537429,197,12043,3743403965,130,8,3743403969,194,81png9xvfr224o03vaksp6aqd,3743403963,59,"1, 18, 15, 6, 3, 5, 11, 8, 9, 10, 7, 2, 12, 14, 16, 19, 20, 21, 22, 31, 35",3743403971,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3743403967,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3743403959,30,"4vlurpsi44g09g159t61u83bp, e9wu8g45hq2c1vp07jktx0set, v7isqpxiursyjhj5rmhyhjv9, 83n1qv6ypl625aolzjeqifv11, 9d5h5wxf44qu4fw3jk2pgis16, uzzq2p3s1qnb3wv1pee3mcph, 66jotyvbhtz5cjvhbby6luelm, dfcbvsb7o18lavmonbp5ucwoa, ddvvwqxpsqqboupi3gx1ijhed, 81png9xvfr224o03vaksp6aqd, do5tibysnhbnbw18nwdo39kut, 99ecb8p6h4ak4rizuz4087s6i, 3tzvbdszdrj1tayik9igbve8l, 1rjzsyc8yt25tyelzg820if2t, 7x2c4pr7hvku5zp0dnjcpy0yy, 488vwilxllk6nhf4o1wrh0gve, egt3tl6hu2bfi16pqyxwv4onp, 8bpmnz5rz94ayk10hr0ekki51, aow6cahecmexgd5qxt3esmaxh, 5kd57453a90zahgdxwkghr816, 7bgioq7hxo5sco6m2ouji0gdl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112039,2,32,1,0,0,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-08-29T18:01:41.367Z,2022-08-29T18:01:41Z,3743536641,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112049,2,32,1,0,0,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-08-29T18:01:41.367Z,2022-08-30T04:33:49Z,3743536677,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112065,3,1,1,0,0,3czravw89omgc9o4s0w3l1bg5,1,49.9,49.9,2022-08-29T18:01:41.619Z,2022-08-30T03:42:30Z,3743536781,56,Back,3743536787,212,3.5,3743536789,213,2.0,3743536783,140,48.5,3743536791,279,S,3743536785,141,54.6,3744102651,178,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112079,4,1,1,0,1,3czravw89omgc9o4s0w3l1bg5,1,48.6,54,2022-08-29T18:01:43.032Z,2022-08-30T03:42:40Z,3744102663,178,,3743536849,56,Center,3743536851,140,59.5,3743536857,213,0.7,3743536855,212,14.5,3743536853,141,67.2,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112083,5,50,1,0,3,3czravw89omgc9o4s0w3l1bg5,1,68.8,64.7,2022-08-29T18:01:44.821Z,2022-08-30T03:42:45Z,3743536869,56,Center,3743542181,233,3,3743536871,286,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112087,3,7,1,0,3,82q9159y2u7mkfn3z6hy75r4o,0,31.2,35.3,2022-08-29T18:01:44.943Z,2022-08-30T03:43:09Z,3743859413,383,,3744102687,178,,3743536877,56,Back,3743536907,233,5,3743536879,285,,,,,,,,,,,87d9nk7nzy4blezcur66rz1ed,Joseba Zaldúa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453113007,36,61,1,0,3,3czravw89omgc9o4s0w3l1bg5,1,66.8,64.7,2022-08-29T18:01:44.999Z,2022-08-30T03:43:15Z,3744102695,178,,3743542489,56,Center,,,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112091,4,49,1,0,4,82q9159y2u7mkfn3z6hy75r4o,1,39.6,41.3,2022-08-29T18:01:45.770Z,2022-08-30T03:43:20Z,,,,,,,,,,,,,,,,,,,,,,,,,2rn90c44nbr991vxlj2nmwxqt,José Mari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112097,5,1,1,0,4,82q9159y2u7mkfn3z6hy75r4o,1,39.6,41.3,2022-08-29T18:01:45.802Z,2022-08-30T03:43:26Z,3743536945,141,31.6,3743536949,213,4.7,3743536943,140,39.6,3743536947,212,6.6,3743536939,56,Back,3744102713,178,,,,,,,,2rn90c44nbr991vxlj2nmwxqt,José Mari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112101,6,1,1,0,5,82q9159y2u7mkfn3z6hy75r4o,1,39.6,31.6,2022-08-29T18:01:46.828Z,2022-08-30T03:43:31Z,3743536961,140,43.5,3744102719,178,,3743536967,213,5.4,3743536959,56,Back,3743536965,212,6.6,3743536963,141,23.9,,,,,,,4zve4017u2i3zvxlnjruv25t5,Antonio Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453225339,1678,83,1,0,6,3czravw89omgc9o4s0w3l1bg5,1,58.8,74.2,2022-08-29T18:01:48.300Z,2022-08-30T06:23:45Z,3744205579,399,42892,,,,,,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112107,7,1,1,0,7,82q9159y2u7mkfn3z6hy75r4o,0,40.6,22.5,2022-08-29T18:01:48.395Z,2022-08-30T03:43:41Z,3744102735,178,,3743537007,213,4.0,3743537005,212,1.4,3743553515,236,,3743536995,56,Back,3743553517,233,83,3743537001,141,20.9,3743536997,140,39.7,3r9gdse50kyeq9ya1o3ul0e6t,Álvaro Negredo,3743553521,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453115331,83,74,1,0,7,3czravw89omgc9o4s0w3l1bg5,1,62.3,77,2022-08-29T18:01:48.427Z,2022-08-30T03:43:58Z,3744102765,178,,3743553555,233,7,3743553511,285,,3743553509,56,Center,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112109,6,49,1,0,7,3czravw89omgc9o4s0w3l1bg5,1,62.9,75.7,2022-08-29T18:01:48.823Z,2022-08-30T03:44:02Z,,,,,,,,,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112145,7,1,1,0,8,3czravw89omgc9o4s0w3l1bg5,1,65.2,80.2,2022-08-29T18:01:50.152Z,2022-08-30T03:44:10Z,3743537173,212,23.4,3743537175,213,0.4,3744102785,178,,3743537169,140,86.0,3743537171,141,92.7,3743537167,56,Left,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112147,8,3,1,0,12,3czravw89omgc9o4s0w3l1bg5,0,92.5,96.8,2022-08-29T18:01:53.553Z,2022-08-30T03:44:21Z,3744102797,178,,3743860619,465,,3743860519,286,,3743860557,211,,3743537183,56,Left,,,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112143,8,5,1,0,14,82q9159y2u7mkfn3z6hy75r4o,1,-1.3,12.6,2022-08-29T18:01:55.573Z,2022-08-30T03:44:26Z,3743537649,233,9,3743537163,346,,3743537161,56,Back,,,,,,,,,,,,,,,,87d9nk7nzy4blezcur66rz1ed,Joseba Zaldúa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112215,9,5,1,0,14,3czravw89omgc9o4s0w3l1bg5,0,101.3,87.4,2022-08-29T18:01:55.573Z,2022-08-30T03:44:25Z,3743537543,346,,3743537541,56,Left,3743537659,233,8,,,,,,,,,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112253,9,1,1,0,27,82q9159y2u7mkfn3z6hy75r4o,1,4.1,44.2,2022-08-29T18:02:09.345Z,2022-08-30T03:44:31Z,3743537761,141,23.2,3743537755,124,,3743537759,140,11.7,3743537757,56,Back,3743537765,213,5.2,3743537769,237,,3743537763,212,16.4,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112269,10,1,1,0,30,82q9159y2u7mkfn3z6hy75r4o,0,12,23.2,2022-08-29T18:02:11.831Z,2022-08-30T03:44:38Z,3743537847,155,,3743537851,140,60.8,3743537849,56,Center,3743537853,141,23.9,3744102815,178,,3743537859,1,,3743537855,212,51.2,3743537857,213,0.0,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112287,10,1,1,0,33,3czravw89omgc9o4s0w3l1bg5,0,35.2,64.2,2022-08-29T18:02:15.288Z,2022-08-30T03:44:44Z,3743537957,213,5.6,3743537953,141,58.4,3743537955,212,6.3,3744102833,178,,3743537949,56,Back,3743537951,140,39.9,3743537947,3,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112277,11,43,1,0,35,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-08-29T18:02:16.545Z,2022-08-29T20:38:09Z,3743537897,56,Center,3743537901,140,70.7,3743537893,168,0,3743861495,144,1,3743537905,141,25.9,3743537909,213,0.1,3743537907,212,10.5,3743537891,3,0,3r9gdse50kyeq9ya1o3ul0e6t,Álvaro Negredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112333,12,1,1,0,37,82q9159y2u7mkfn3z6hy75r4o,1,68.5,29.8,2022-08-29T18:02:19.325Z,2022-08-30T03:44:56Z,3743538205,213,5.2,3743538203,212,13.3,3744102845,178,,3743538197,56,Right,3743538201,141,12.1,3743538199,140,73.9,3743539775,210,15,,,,3r9gdse50kyeq9ya1o3ul0e6t,Álvaro Negredo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112339,13,15,1,0,43,82q9159y2u7mkfn3z6hy75r4o,1,87,25,2022-08-29T18:02:24.730Z,2022-08-30T03:44:57Z,3743539789,215,,3743539785,102,47.8,3743539791,146,94.0,3743539793,147,37.2,3743539461,82,,3743539797,231,45.1,3743541081,233,11,3743538219,22,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,3743539779,29,,3743539787,103,19,3743538223,56,Center,3743539457,72,3743539795,230,98.4,3743862099,80,3744102859,178,3743539781,55,12,3743538221,63,,,,,,,,,,,,,,,,,
2453112349,11,10,1,0,43,3czravw89omgc9o4s0w3l1bg5,1,7.9,63.4,2022-08-29T18:02:25.187Z,2022-08-30T03:45:04Z,3743538269,94,,3743538271,56,Back,3744102883,178,,3743539481,233,13,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112367,14,1,1,0,45,82q9159y2u7mkfn3z6hy75r4o,1,69.8,27.9,2022-08-29T18:02:27.201Z,2022-08-30T03:45:10Z,3744102899,178,,3743538365,140,69.2,3743538371,213,4.6,3743538363,56,Right,3743538369,212,8.4,3743538367,141,15.6,,,,,,,2rn90c44nbr991vxlj2nmwxqt,José Mari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112391,15,1,1,0,47,82q9159y2u7mkfn3z6hy75r4o,1,69.6,15.2,2022-08-29T18:02:29.140Z,2022-08-30T03:45:15Z,3744102911,178,,3743538467,141,6.7,3743538465,140,76.2,3743538471,213,5.6,3743538469,212,9.0,3743538463,56,Right,,,,,,,87d9nk7nzy4blezcur66rz1ed,Joseba Zaldúa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112399,16,1,1,0,51,82q9159y2u7mkfn3z6hy75r4o,0,76.3,13.8,2022-08-29T18:02:32.872Z,2022-08-30T03:45:21Z,3744102923,178,,3743538535,141,47.7,3743538533,140,96.5,3743538537,212,31.3,3743862511,223,,3743538527,2,,3743538531,56,Center,3743862513,72,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,3743538529,155,,3743538539,213,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112411,12,12,1,0,53,3czravw89omgc9o4s0w3l1bg5,1,4.1,52.4,2022-08-29T18:02:34.533Z,2022-08-30T03:45:30Z,3743538581,141,69.1,3743538587,15,,3743538577,56,Back,3743538585,213,0.5,3743538579,140,21.9,3744102945,388,,3743538583,212,21.9,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112453,14,1,1,0,54,3czravw89omgc9o4s0w3l1bg5,1,21.5,68.4,2022-08-29T18:02:35.858Z,2022-08-30T03:45:38Z,3743538775,56,Back,3743538783,213,6.1,3743538779,141,67.5,3743538777,140,25.4,3744102955,178,,3743538781,212,4.1,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453212239,993,43,1,0,54,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-08-29T18:02:36.128Z,2022-08-30T04:18:41Z,3744110309,144,82,3744110285,178,0,,,,,,,,,,,,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112421,13,49,1,0,55,3czravw89omgc9o4s0w3l1bg5,1,21.5,68.4,2022-08-29T18:02:37.325Z,2022-08-30T03:45:45Z,,,,,,,,,,,,,,,,,,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112455,15,4,1,0,57,3czravw89omgc9o4s0w3l1bg5,1,29.2,64.2,2022-08-29T18:02:39.011Z,2022-08-30T03:45:53Z,3743538825,233,17,3743538789,13,,3743538791,295,,3743538797,285,,3743538793,56,Back,3743538795,152,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112459,17,4,1,0,57,82q9159y2u7mkfn3z6hy75r4o,0,70.8,35.8,2022-08-29T18:02:39.012Z,2022-08-30T03:45:53Z,3743538803,56,Center,3743538799,13,,3743538805,152,,3743538807,286,,3743538801,295,,3743538829,233,15,3744102991,178,,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112571,16,1,1,1,18,3czravw89omgc9o4s0w3l1bg5,1,36.2,72.3,2022-08-29T18:03:00.178Z,2022-08-30T03:45:58Z,3743539381,56,Center,3743539387,212,45.3,3743539385,141,23.6,3743539383,140,65.6,3743539391,1,,3743539379,152,,3744103001,178,,3743539377,155,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,3743539375,5,,3743539389,213,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112575,17,44,1,1,21,3czravw89omgc9o4s0w3l1bg5,1,68.4,19.4,2022-08-29T18:03:02.798Z,2022-08-30T06:50:41Z,3743539413,286,,3743539411,56,Right,3743539433,233,18,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112577,18,44,1,1,21,82q9159y2u7mkfn3z6hy75r4o,0,31.6,80.6,2022-08-29T18:03:02.799Z,2022-08-30T03:46:07Z,3743539437,233,17,3743539415,56,Back,3743539417,285,,,,,,,,,,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112595,18,1,1,1,21,3czravw89omgc9o4s0w3l1bg5,0,65.6,23.6,2022-08-29T18:03:02.849Z,2022-08-30T06:50:41Z,3743539529,56,Right,3743539531,140,87.5,3744103031,388,,3743539537,213,5.9,3743539525,168,,3743539533,141,11.0,3743539523,3,,3743539535,212,24.5,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112603,19,49,1,1,25,82q9159y2u7mkfn3z6hy75r4o,1,16.9,92.8,2022-08-29T18:03:06.789Z,2022-08-30T03:46:27Z,,,,,,,,,,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112611,20,1,1,1,25,82q9159y2u7mkfn3z6hy75r4o,0,16.9,92.8,2022-08-29T18:03:06.817Z,2022-08-30T03:46:25Z,3743539585,157,,3743539591,141,93.6,3743539587,56,Back,3743539595,213,0.1,3743539593,212,4.1,3743539597,1,,3743539639,286,,3744103059,178,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,3743539589,140,,3743539635,233,19,3743539633,236,,,,,,,,,,,,,,,,20.8,,,,,,,,,,,,,,,,
2453112615,19,74,1,1,25,3czravw89omgc9o4s0w3l1bg5,1,85.6,7.9,2022-08-29T18:03:06.912Z,2022-08-30T03:46:32Z,3743539663,233,20,3743539611,56,Right,3743539613,285,,3744103073,178,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112629,20,5,1,1,25,3czravw89omgc9o4s0w3l1bg5,0,84.3,-1.8,2022-08-29T18:03:07.081Z,2022-08-30T03:46:35Z,3743539845,233,21,3743539703,347,,3743539701,56,Right,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112645,21,5,1,1,25,82q9159y2u7mkfn3z6hy75r4o,1,15.7,101.8,2022-08-29T18:03:07.081Z,2022-08-30T03:46:35Z,3743539841,233,20,3743539801,347,,3743539799,56,Back,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112697,22,1,1,1,39,82q9159y2u7mkfn3z6hy75r4o,0,15.3,100,2022-08-29T18:03:20.519Z,2022-08-30T03:46:39Z,3743540031,140,41.2,3743540027,107,,3743540037,213,6.1,3743540033,141,94.2,3743540039,1,,3743540029,56,Back,3743540035,212,27.6,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112711,21,1,1,1,40,3czravw89omgc9o4s0w3l1bg5,1,63,4.6,2022-08-29T18:03:22.268Z,2022-08-30T03:46:46Z,3743540101,140,69.5,3743540107,213,0.8,3743540099,56,Right,3744103097,178,,3743540105,212,9.5,3743540097,3,,3743540103,141,14.4,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112717,22,49,1,1,42,3czravw89omgc9o4s0w3l1bg5,1,67.2,22.1,2022-08-29T18:03:23.500Z,2022-08-30T03:46:52Z,,,,,,,,,,,,,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112729,23,1,1,1,43,3czravw89omgc9o4s0w3l1bg5,1,65.8,25.3,2022-08-29T18:03:24.817Z,2022-08-30T03:47:00Z,3743540187,141,31.5,3744103115,178,,3743540185,140,58.4,3743540191,213,2.6,3743540189,212,8.8,3743540183,56,Center,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112787,24,1,1,1,45,3czravw89omgc9o4s0w3l1bg5,1,58.4,31.5,2022-08-29T18:03:27.023Z,2022-08-30T03:47:06Z,3743540449,56,Left,3743540447,196,,3743540451,140,56.8,3744103121,178,,3743540457,213,1.6,3743540459,1,,3743540453,141,96.2,3743540455,212,44.0,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112795,25,1,1,1,51,3czravw89omgc9o4s0w3l1bg5,1,58,95.7,2022-08-29T18:03:32.772Z,2022-08-30T03:47:12Z,3743540501,213,4.8,3743540497,141,85.1,3744103133,178,,3743540493,56,Left,3743540499,212,7.3,3743540495,140,58.8,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112809,26,1,1,1,53,3czravw89omgc9o4s0w3l1bg5,1,57.7,82.4,2022-08-29T18:03:34.497Z,2022-08-30T03:47:17Z,3743540573,212,8.0,3744103141,178,,3743540575,213,6.1,3743540571,141,80.6,3743540569,140,65.2,3743540567,56,Left,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112845,27,1,1,1,54,3czravw89omgc9o4s0w3l1bg5,1,66.3,86.2,2022-08-29T18:03:35.961Z,2022-08-30T03:47:24Z,3743540729,56,Left,3743540739,141,86.9,3743540733,140,60.8,3743540745,212,5.8,3744103153,178,,3743540751,213,3.1,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112861,28,1,1,1,58,3czravw89omgc9o4s0w3l1bg5,1,66.5,67.5,2022-08-29T18:03:39.999Z,2022-08-30T03:47:32Z,3744103177,178,,3743540831,212,25.7,3743540829,141,34.5,3743540833,213,5.2,3743540825,56,Center,3743540827,140,78.4,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112871,29,1,1,1,59,3czravw89omgc9o4s0w3l1bg5,1,78.4,34.5,2022-08-29T18:03:41.123Z,2022-08-30T03:47:39Z,3743540867,141,15.6,3743540865,140,78.2,3743540871,213,4.7,3743540869,212,12.9,3744103187,178,,3743540861,56,Right,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112875,30,1,1,2,2,3czravw89omgc9o4s0w3l1bg5,0,78,15.3,2022-08-29T18:03:43.719Z,2022-08-30T03:47:44Z,3744103201,178,,3743540909,141,25.8,3743540901,2,,3743540911,212,8.1,3743540905,56,Center,3743864157,20,,3743540903,155,,3743540913,213,1.1,e9wu8g45hq2c1vp07jktx0set,De Marcos,3743864155,224,,3743540907,140,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112883,23,61,1,2,2,82q9159y2u7mkfn3z6hy75r4o,1,19.8,72.5,2022-08-29T18:03:43.848Z,2022-08-30T03:47:52Z,3744103217,178,,3744103215,21,,3743540941,56,Back,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
