id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist,qualifier/18/value
2455274035,8,1,1,0,21,agh9ifb2mw3ivjusgedj7c3fe,1,63.6,0,2022-09-03T19:01:18.554Z,2022-09-04T10:03:45Z,3755099865,141,11.6,3755099871,1,,3755099869,213,2.8,3755099863,140,38.6,3755099859,107,,3755099867,212,27.8,3755099861,56,Back,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274095,9,1,1,0,26,agh9ifb2mw3ivjusgedj7c3fe,1,34.5,31.2,2022-09-03T19:01:23.194Z,2022-09-04T10:03:54Z,3755100195,213,1.8,3755100187,56,Back,3755100193,212,22.3,3757130565,178,,3755100191,141,63.1,3755100189,140,29.4,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274117,10,1,1,0,30,agh9ifb2mw3ivjusgedj7c3fe,1,31.5,61.1,2022-09-03T19:01:27.453Z,2022-09-04T10:04:02Z,3755100317,140,36.9,3757130791,178,,3755100319,141,52.1,3755100321,212,8.3,3755100315,56,Back,3755100323,213,5.5,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274167,11,1,1,0,31,agh9ifb2mw3ivjusgedj7c3fe,1,35.4,50.7,2022-09-03T19:01:28.613Z,2022-09-04T10:04:07Z,3755100591,141,46.1,3755100589,140,13.8,3755100593,212,22.9,3757130931,178,,3755100587,56,Back,3755100595,213,3.3,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274189,12,1,1,0,36,agh9ifb2mw3ivjusgedj7c3fe,1,13.6,46.1,2022-09-03T19:01:33.072Z,2022-09-04T10:04:14Z,3755100699,140,17.2,3757131117,178,,3755100705,213,5.0,3755100697,56,Back,3755100701,141,25.8,3755100703,212,14.3,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274247,13,1,1,0,37,agh9ifb2mw3ivjusgedj7c3fe,1,17.2,25.8,2022-09-03T19:01:34.583Z,2022-09-04T10:04:24Z,3755101067,213,2.1,3755101055,56,Back,3755101061,141,46.9,3757131349,178,,3755101063,212,17.0,3755101057,140,8.6,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274311,14,1,1,0,42,agh9ifb2mw3ivjusgedj7c3fe,1,10.3,46.3,2022-09-03T19:01:39.044Z,2022-09-04T10:04:30Z,3755101423,213,1.1,3755101415,56,Back,3755101419,141,96.0,3755101421,212,38.1,3755101413,155,,3755101425,1,,3757131485,178,,3755101417,140,27.0,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274345,15,1,1,0,45,agh9ifb2mw3ivjusgedj7c3fe,1,25.1,96.3,2022-09-03T19:01:42.163Z,2022-09-04T10:04:38Z,3755101623,140,9.3,3757131681,178,,3755101621,56,Back,3755101627,212,22.7,3755101625,141,73.5,3755101629,213,3.9,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274385,16,1,1,0,48,agh9ifb2mw3ivjusgedj7c3fe,1,9.4,72.1,2022-09-03T19:01:44.699Z,2022-09-04T10:04:47Z,3755101813,141,46.3,3755101811,140,5.0,3755101817,213,4.5,3755101809,56,Back,3757131887,178,,3755101815,212,18.1,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274453,17,1,1,0,51,agh9ifb2mw3ivjusgedj7c3fe,1,4.8,43.1,2022-09-03T19:01:48.655Z,2022-09-04T10:05:01Z,3755102211,141,4.4,3755102217,1,,3755102209,140,22.4,3755102205,155,,3755102213,212,32.2,3755102207,56,Back,3757132223,178,,3755102215,213,5.3,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274457,18,61,1,0,54,agh9ifb2mw3ivjusgedj7c3fe,0,25.6,5.2,2022-09-03T19:01:50.833Z,2022-09-04T10:05:23Z,3757132431,388,,3755102225,56,Back,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274509,5,5,1,0,56,10eyb18v5puw4ez03ocaug09m,1,71,100.7,2022-09-03T19:01:53.584Z,2022-09-04T10:05:27Z,3755102491,347,,3755102501,233,19,3755102489,56,Left,,,,,,,,,,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274479,19,5,1,0,56,agh9ifb2mw3ivjusgedj7c3fe,0,29,-0.7,2022-09-03T19:01:53.584Z,2022-09-04T10:05:28Z,3755102507,233,5,3755102319,56,Back,3755102321,347,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274575,6,1,1,1,1,10eyb18v5puw4ez03ocaug09m,1,69.9,100,2022-09-03T19:01:57.903Z,2022-09-04T10:05:34Z,3755102863,107,,3755102867,140,80.4,3755102865,56,Left,3755102877,213,5.6,3755102871,212,14.8,3755102869,141,86.4,,,,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274631,7,1,1,1,4,10eyb18v5puw4ez03ocaug09m,1,79.4,86.7,2022-09-03T19:02:01.073Z,2022-09-04T10:05:41Z,3757133085,178,,3755103175,141,96.2,3755103179,213,2.7,3755103173,140,66.5,3755103177,212,15.0,3755103171,56,Left,,,,,,,7exng93jyar5is4fa64r9bhzp,E. Lamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455707537,1183,43,1,1,7,10eyb18v5puw4ez03ocaug09m,1,0,0,2022-09-03T19:02:04.511Z,2022-09-04T11:41:34Z,3757389281,178,0,3757389675,144,82,,,,,,,,,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274723,8,1,1,1,10,10eyb18v5puw4ez03ocaug09m,1,44.2,90.3,2022-09-03T19:02:06.982Z,2022-09-04T10:05:49Z,3757133243,178,,3755103657,56,Back,3755103665,213,3.8,3755103667,1,,3755103661,141,56.6,3755103663,212,39.4,3755103659,140,13.7,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274757,9,1,1,1,15,10eyb18v5puw4ez03ocaug09m,1,13.4,57.9,2022-09-03T19:02:12.154Z,2022-09-04T10:06:00Z,3755103905,140,18.1,3755103913,212,23.5,3755103911,141,91.7,3757133547,178,,3755103915,213,1.4,3755103901,56,Back,,,,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274783,10,1,1,1,18,10eyb18v5puw4ez03ocaug09m,1,18.7,95.4,2022-09-03T19:02:14.730Z,2022-09-04T10:06:09Z,3755104035,212,11.0,3757133751,178,,3755104031,140,29.2,3755104037,213,0.0,3755104029,56,Back,3755104033,141,95.4,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274795,11,4,1,1,19,10eyb18v5puw4ez03ocaug09m,1,29.2,93,2022-09-03T19:02:16.171Z,2022-09-04T10:06:16Z,3755104415,265,,3755104425,233,20,3755104413,152,,3755104091,56,Back,3755104411,13,,3755104417,285,,,,,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274843,20,4,1,1,19,agh9ifb2mw3ivjusgedj7c3fe,0,70.8,7,2022-09-03T19:02:16.172Z,2022-09-04T10:06:16Z,3755104331,56,Right,3755104337,265,,3755104443,233,11,3757133885,178,,3755104339,286,,3755104335,152,,3755104327,13,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275113,12,1,1,1,38,10eyb18v5puw4ez03ocaug09m,1,26.5,92.1,2022-09-03T19:02:35.462Z,2022-09-04T10:06:31Z,3755105859,152,,3755105863,140,31.3,3757134275,178,,3755105861,56,Back,3755105867,212,22.6,3755105865,141,59.7,3755105857,5,,3755105869,213,4.9,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275193,13,1,1,1,41,10eyb18v5puw4ez03ocaug09m,1,32,56,2022-09-03T19:02:37.705Z,2022-09-04T10:06:38Z,3757134497,178,,3755106307,140,26.2,3755106305,56,Back,3755106313,213,4.4,3755106311,212,17.7,3755106309,141,31.6,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275269,14,1,1,1,47,10eyb18v5puw4ez03ocaug09m,1,26.2,31.6,2022-09-03T19:02:44.563Z,2022-09-04T10:06:48Z,3755106647,212,20.2,3755106641,56,Back,3757134851,178,,3755106643,140,11.5,3755106649,213,2.4,3755106645,141,50.7,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275399,15,1,1,1,53,10eyb18v5puw4ez03ocaug09m,0,13,64.5,2022-09-03T19:02:49.906Z,2022-09-04T10:06:54Z,3755107353,155,,3755107365,1,,3755107357,140,97.7,3757135083,178,,3755107361,212,90.2,3755107355,56,Left,3755107363,213,0.2,3755107359,141,86.6,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275391,21,43,1,2,1,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2022-09-03T19:02:57.827Z,2022-09-03T19:03:01Z,3755107621,144,49,,,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275425,22,52,1,2,3,agh9ifb2mw3ivjusgedj7c3fe,1,2.3,23.9,2022-09-03T19:03:00.513Z,2022-09-04T10:07:12Z,3757135669,178,,3756896805,376,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275565,23,80,1,2,11,agh9ifb2mw3ivjusgedj7c3fe,0,11.8,48.4,2022-09-03T19:03:08.663Z,2022-09-04T10:07:18Z,3757135843,178,,,,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275635,24,1,1,2,14,agh9ifb2mw3ivjusgedj7c3fe,0,12.6,47.8,2022-09-03T19:03:11.162Z,2022-09-04T10:07:25Z,3755108639,140,53.1,3755108645,212,42.5,3755108649,1,,3755108635,155,,3757136091,178,,3755108637,56,Center,3755108643,141,46.4,3755108647,213,6.3,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275687,16,61,1,2,16,10eyb18v5puw4ez03ocaug09m,1,47.3,49.1,2022-09-03T19:03:13.162Z,2022-09-04T10:50:14Z,3755108877,56,Back,3757136433,388,,3757245739,21,,,,,,,,,,,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275689,17,49,1,2,18,10eyb18v5puw4ez03ocaug09m,1,52.5,66.3,2022-09-03T19:03:14.963Z,2022-09-04T10:07:44Z,,,,,,,,,,,,,,,,,,,,,,,,,2lwjtphx3bkjty9sds520l1ey,T. Nianzou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275733,18,1,1,2,18,10eyb18v5puw4ez03ocaug09m,1,52.5,66.3,2022-09-03T19:03:15.044Z,2022-09-04T10:07:48Z,3755109103,56,Center,3755109107,141,67.4,3755109101,155,,3755109105,140,73.7,3757136809,178,,3755109111,213,0.0,3755109109,212,22.3,,,,2lwjtphx3bkjty9sds520l1ey,T. Nianzou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275743,19,1,1,2,21,10eyb18v5puw4ez03ocaug09m,1,73.7,67.4,2022-09-03T19:03:17.946Z,2022-09-04T10:07:54Z,3756897287,3,,3755109195,141,67.4,3755109199,213,3.1,3757136975,388,,3755109193,140,65.9,3755109197,212,8.2,3755109191,56,Center,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275765,20,1,1,2,23,10eyb18v5puw4ez03ocaug09m,1,65.9,67.4,2022-09-03T19:03:19.951Z,2022-09-04T10:08:02Z,3757137143,178,,3755109305,212,8.1,3755109303,141,63.8,3755109299,56,Center,3755109301,140,73.3,3755109307,213,6.0,,,,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275815,21,1,1,2,24,10eyb18v5puw4ez03ocaug09m,0,73.5,66.4,2022-09-03T19:03:21.481Z,2022-09-04T10:08:08Z,3755109543,140,95.0,3755109545,141,76.7,3755109549,213,0.3,3757137327,178,,3755109547,212,23.6,3755109541,56,Center,,,,,,,7exng93jyar5is4fa64r9bhzp,E. Lamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455679073,1024,67,1,2,26,agh9ifb2mw3ivjusgedj7c3fe,1,5.9,26.3,2022-09-03T19:03:23.413Z,2022-09-04T11:08:33Z,3757247361,233,874,,,,,,,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455679069,874,67,1,2,26,10eyb18v5puw4ez03ocaug09m,0,94.1,73.7,2022-09-03T19:03:23.414Z,2022-09-04T10:50:48Z,3757247383,233,1024,,,,,,,,,,,,,,,,,,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275875,26,8,1,2,26,agh9ifb2mw3ivjusgedj7c3fe,1,4.4,26.8,2022-09-03T19:03:23.654Z,2022-09-04T11:08:33Z,3757137583,178,,3755109817,56,Back,3756897473,385,,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275857,23,61,1,2,27,10eyb18v5puw4ez03ocaug09m,1,95.2,76.4,2022-09-03T19:03:23.914Z,2022-09-04T10:08:24Z,3757137803,178,,3755109707,56,Center,,,,,,,,,,,,,,,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275873,24,5,1,2,27,10eyb18v5puw4ez03ocaug09m,0,101.3,68.1,2022-09-03T19:03:24.413Z,2022-09-04T10:08:28Z,3755109865,233,25,3755109815,346,,3755109813,56,Center,,,,,,,,,,,,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275851,25,5,1,2,27,agh9ifb2mw3ivjusgedj7c3fe,1,-1.3,31.9,2022-09-03T19:03:24.413Z,2022-09-04T10:08:29Z,3755109697,346,,3755109845,233,24,3755109695,56,Back,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455275825,22,43,1,2,27,10eyb18v5puw4ez03ocaug09m,1,0,0,2022-09-03T19:03:24.620Z,2022-09-03T19:03:54Z,3755109591,286,0,3755112131,144,3,3755109589,56,Center,3755109893,233,26,,,,,,,,,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
