id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2472433741,7,1,1,0,11,4ku8o6uf87yd8iecdalipo6wd,0,66.2,96.2,2022-10-15T19:00:46.324Z,2022-10-16T03:44:07Z,3846423543,212,6.7,3846423537,140,72.2,3846423545,213,5.9,3846423539,141,92.7,3846423535,56,Left,3846423533,3,,3847624547,388,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472433749,5,61,1,0,12,3czravw89omgc9o4s0w3l1bg5,1,26.8,7.7,2022-10-15T19:00:47.525Z,2022-10-16T03:44:16Z,3846423621,56,Back,3847624777,178,,,,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472433767,6,49,1,0,13,3czravw89omgc9o4s0w3l1bg5,1,27.2,2.7,2022-10-15T19:00:48.956Z,2022-10-16T03:44:25Z,,,,,,,,,,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472433787,7,1,1,0,13,3czravw89omgc9o4s0w3l1bg5,0,26.1,3.1,2022-10-15T19:00:49.011Z,2022-10-16T03:44:29Z,3846423777,212,16.7,3847625099,178,,3846423779,213,0.0,3846423771,56,Back,3846423775,141,4.0,3846423773,140,42.0,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472433793,8,1,1,0,14,4ku8o6uf87yd8iecdalipo6wd,0,57,94.6,2022-10-15T19:00:49.842Z,2022-10-16T03:44:37Z,3846423825,140,64.1,3846423823,56,Left,3847625313,178,,3846423831,213,0.6,3846423827,141,100.0,3846423829,212,8.8,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472433839,8,5,1,0,15,3czravw89omgc9o4s0w3l1bg5,1,36.3,-1.8,2022-10-15T19:00:50.515Z,2022-10-16T03:44:44Z,3846424069,233,9,3846424045,347,,3846424043,56,Back,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472433797,9,5,1,0,15,4ku8o6uf87yd8iecdalipo6wd,0,63.7,101.8,2022-10-15T19:00:50.515Z,2022-10-16T03:44:44Z,3846423849,56,Left,3846423853,347,,3846424075,233,8,,,,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472433933,9,1,1,0,23,3czravw89omgc9o4s0w3l1bg5,1,40.3,0,2022-10-15T19:00:58.518Z,2022-10-16T03:44:46Z,3846424519,213,2.4,3846424511,56,Back,3846939175,189,,3846424517,212,20.6,3846424513,140,25.2,3846424507,107,,3846424515,141,17.9,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472433945,10,1,1,0,24,3czravw89omgc9o4s0w3l1bg5,1,24.1,19.8,2022-10-15T19:00:59.716Z,2022-10-16T03:44:58Z,3846424619,141,47.8,3846424617,140,12.5,3847625913,178,,3846424621,212,22.6,3846424627,213,2.1,3846424615,56,Back,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472433989,11,1,1,0,28,3czravw89omgc9o4s0w3l1bg5,1,15.1,50.1,2022-10-15T19:01:03.507Z,2022-10-16T03:45:43Z,3846424873,213,5.1,3847627175,178,,3846424865,56,Back,3846424871,212,21.9,3846424869,141,20.9,3846424867,140,23.9,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434033,12,1,1,0,33,3czravw89omgc9o4s0w3l1bg5,1,32.3,13.2,2022-10-15T19:01:08.413Z,2022-10-16T03:45:47Z,3846425179,56,Left,3846425185,212,55.5,3846425183,141,88.2,3846425177,196,,3846425187,213,1.2,3847627307,178,,3846425189,1,,3846425175,155,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,3846425181,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434059,13,1,1,0,38,3czravw89omgc9o4s0w3l1bg5,1,62.4,92.9,2022-10-15T19:01:13.468Z,2022-10-16T03:45:58Z,3846425331,141,81.0,3846425329,140,58.8,3847627605,178,,3846425333,212,8.9,3846425327,56,Left,3846425335,213,4.3,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434087,14,1,1,0,40,3czravw89omgc9o4s0w3l1bg5,1,62.3,80.8,2022-10-15T19:01:15.341Z,2022-10-16T03:46:07Z,3846425513,56,Left,3846425521,213,0.7,3847627835,178,,3846425515,140,74.4,3846425519,212,17.0,3846425517,141,97.5,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434107,15,1,1,0,43,3czravw89omgc9o4s0w3l1bg5,1,72.8,93.8,2022-10-15T19:01:18.748Z,2022-10-16T03:46:15Z,3846425649,212,6.2,3846425647,141,96.9,3846425643,56,Left,3846425651,213,2.8,3846425645,140,67.2,3847628043,178,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434137,16,1,1,0,45,3czravw89omgc9o4s0w3l1bg5,1,64,93.9,2022-10-15T19:01:21.124Z,2022-10-16T03:46:23Z,3846425777,212,25.8,3846425771,56,Back,3846425779,213,3.8,3846425775,141,70.6,3847628199,178,,3846425773,140,44.6,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434181,17,1,1,0,48,3czravw89omgc9o4s0w3l1bg5,1,44.4,68.2,2022-10-15T19:01:24.178Z,2022-10-16T03:46:30Z,3846426043,140,45.8,3846426045,141,38.7,3846426041,56,Back,3846426049,213,4.8,3847628337,178,,3846426047,212,20.1,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434203,18,1,1,0,51,3czravw89omgc9o4s0w3l1bg5,1,45.3,34.5,2022-10-15T19:01:26.957Z,2022-10-16T03:46:38Z,3846426211,141,9.8,3847628453,178,,3846426207,56,Right,3846426213,212,19.0,3846426215,213,5.2,3846426209,140,53.7,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434243,19,1,1,0,54,3czravw89omgc9o4s0w3l1bg5,1,54.7,6.1,2022-10-15T19:01:29.533Z,2022-10-16T03:46:46Z,3846426445,213,0.1,3846426439,140,68.7,3846426437,56,Right,3846426443,212,14.7,3847628585,178,,3846426441,141,7.6,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434255,20,1,1,0,55,3czravw89omgc9o4s0w3l1bg5,0,68.7,7.6,2022-10-15T19:01:30.478Z,2022-10-16T03:47:46Z,3846426521,212,2.2,3846426513,140,68.8,3846426509,56,Right,3847629797,178,,3846426525,213,4.8,3846426517,141,4.4,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434229,10,8,1,0,56,4ku8o6uf87yd8iecdalipo6wd,1,31.2,96.2,2022-10-15T19:01:31.279Z,2022-10-16T03:47:54Z,3846942677,384,,3846426361,56,Back,3847629997,178,,,,,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434257,11,49,1,0,57,4ku8o6uf87yd8iecdalipo6wd,1,36.5,95.8,2022-10-15T19:01:32.462Z,2022-10-16T03:48:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434297,12,1,1,0,58,4ku8o6uf87yd8iecdalipo6wd,1,34.8,95.3,2022-10-15T19:01:33.820Z,2022-10-16T03:48:23Z,3846426761,141,77.4,3846426759,140,32.4,3846426765,213,4.5,3847630581,178,,3846426763,212,12.4,3846426757,56,Back,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434341,13,1,1,1,0,4ku8o6uf87yd8iecdalipo6wd,1,32,75.8,2022-10-15T19:01:35.451Z,2022-10-16T03:48:28Z,3847630693,178,,3846426961,213,4.6,3846426953,140,27.4,3846426949,56,Back,3846426957,141,31.4,3846426959,212,30.6,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434431,14,1,1,1,1,4ku8o6uf87yd8iecdalipo6wd,1,25.6,30.3,2022-10-15T19:01:36.946Z,2022-10-16T03:48:36Z,3847630903,178,,3846427461,141,38.2,3846427455,56,Back,3846427459,140,40.5,3846427465,213,0.3,3846427463,212,16.5,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434439,15,50,1,1,5,4ku8o6uf87yd8iecdalipo6wd,1,48,51.1,2022-10-15T19:01:41.040Z,2022-10-16T03:49:05Z,3846428621,233,21,3846427505,286,,3846427503,56,Back,,,,,,,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434421,21,7,1,1,6,3czravw89omgc9o4s0w3l1bg5,1,52,48.9,2022-10-15T19:01:41.431Z,2022-10-16T03:49:10Z,3847631845,178,,3846427545,233,15,3846427431,285,,3846944333,383,,3846427429,56,Center,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434433,22,49,1,1,7,3czravw89omgc9o4s0w3l1bg5,1,46.9,50.3,2022-10-15T19:01:43.060Z,2022-10-16T03:49:18Z,,,,,,,,,,,,,,,,,,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434455,23,1,1,1,7,3czravw89omgc9o4s0w3l1bg5,1,45.9,44.9,2022-10-15T19:01:43.070Z,2022-10-16T03:49:25Z,3846427601,56,Back,3846427609,213,4.3,3846427607,212,20.9,3847632229,178,,3846427603,140,38.5,3846427605,141,16.4,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434479,24,1,1,1,10,3czravw89omgc9o4s0w3l1bg5,1,39.9,12.7,2022-10-15T19:01:46.046Z,2022-10-16T03:49:32Z,3847632467,178,,3846427761,141,5.1,3846427757,56,Right,3846427763,212,20.8,3846427759,140,59.1,3846427765,213,6.0,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434539,25,1,1,1,13,3czravw89omgc9o4s0w3l1bg5,1,59.1,5.1,2022-10-15T19:01:48.316Z,2022-10-16T03:49:41Z,3846428133,56,Back,3846428141,213,3.0,3846428135,140,28.6,3846428139,212,32.3,3846428137,141,11.8,3846428143,1,,3847632677,178,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434603,26,1,1,1,18,3czravw89omgc9o4s0w3l1bg5,1,27.2,14.2,2022-10-15T19:01:54.156Z,2022-10-16T03:50:33Z,3846428491,212,23.5,3846428487,140,14.3,3846428489,141,42.4,3846428485,56,Back,3846428493,213,2.2,3847634169,178,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434657,27,1,1,1,24,3czravw89omgc9o4s0w3l1bg5,1,15.2,50.2,2022-10-15T19:01:59.213Z,2022-10-16T03:50:41Z,3846428765,140,20.4,3846428763,56,Back,3846428767,141,29.6,3847634391,178,,3846428771,213,5.1,3846428769,212,15.0,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434725,28,1,1,1,30,3czravw89omgc9o4s0w3l1bg5,0,39,7.6,2022-10-15T19:02:05.751Z,2022-10-16T03:50:48Z,3846429155,141,26.5,3846429161,1,,3846429149,155,,3846429153,140,69.3,3847634543,178,,3846429157,212,34.3,3846429151,56,Center,3846429159,213,0.4,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434729,16,49,1,1,32,4ku8o6uf87yd8iecdalipo6wd,1,30.6,75,2022-10-15T19:02:07.250Z,2022-10-16T03:51:03Z,,,,,,,,,,,,,,,,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434741,17,1,1,1,33,4ku8o6uf87yd8iecdalipo6wd,1,31.1,73,2022-10-15T19:02:08.599Z,2022-10-16T03:51:11Z,3847635235,178,,3846429253,56,Back,3846429261,213,5.7,3846429255,140,37.0,3846429259,212,7.4,3846429257,141,67.0,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434797,18,1,1,1,34,4ku8o6uf87yd8iecdalipo6wd,1,35.6,67.2,2022-10-15T19:02:09.972Z,2022-10-16T03:51:17Z,3847635437,178,,3846429511,140,38.9,3846429519,213,5.3,3846429509,56,Back,3846429515,212,5.9,3846429513,141,60.2,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434825,19,1,1,1,37,4ku8o6uf87yd8iecdalipo6wd,1,46.4,60,2022-10-15T19:02:12.722Z,2022-10-16T03:51:22Z,3846429637,213,0.5,3846429631,140,56.3,3846429635,212,11.9,3846429633,141,68.4,3846429629,56,Center,3847635565,178,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434877,20,1,1,1,39,4ku8o6uf87yd8iecdalipo6wd,1,58.2,69.2,2022-10-15T19:02:14.683Z,2022-10-16T03:51:28Z,3846429931,141,95.9,3847635771,178,,3846429933,212,18.3,3846429929,140,60.2,3846429935,213,1.5,3846429927,56,Left,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434911,21,1,1,1,42,4ku8o6uf87yd8iecdalipo6wd,1,61.7,95.4,2022-10-15T19:02:17.771Z,2022-10-16T03:51:34Z,3846430121,56,Center,3846430129,213,5.7,3846430127,212,27.9,3846430123,140,83.4,3847635915,178,,3846430125,141,71.6,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434929,22,1,1,1,45,4ku8o6uf87yd8iecdalipo6wd,0,83.8,71.6,2022-10-15T19:02:20.395Z,2022-10-16T03:51:50Z,3846430221,140,90.2,3847636411,178,,3846430227,213,5.2,3846430223,141,53.1,3846430225,212,14.3,3846430217,56,Center,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434949,29,8,1,1,46,3czravw89omgc9o4s0w3l1bg5,1,8.7,49.3,2022-10-15T19:02:21.233Z,2022-10-16T03:51:59Z,3846430575,14,,3846430329,56,Back,3847636657,389,,3846948883,385,,,,,,,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434957,23,6,1,1,47,4ku8o6uf87yd8iecdalipo6wd,1,90.9,54.1,2022-10-15T19:02:22.543Z,2022-10-16T03:52:05Z,3846430355,73,,3846430521,233,30,3846430353,56,Center,,,,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472434977,30,6,1,1,47,3czravw89omgc9o4s0w3l1bg5,0,9.1,45.9,2022-10-15T19:02:22.543Z,2022-10-16T03:52:05Z,3846430469,73,,3846430549,233,23,3846430467,56,Back,,,,,,,,,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435369,24,1,1,2,14,4ku8o6uf87yd8iecdalipo6wd,0,99.4,99.5,2022-10-15T19:02:49.521Z,2022-10-16T03:52:10Z,3846949715,20,,3846432457,140,98.2,3846432463,213,4.7,3846432449,6,,3846432453,223,,3846432455,56,Center,3846432451,155,,3846432459,141,59.4,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,3847636971,178,,3846432447,2,3846432461,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435407,31,12,1,2,15,3czravw89omgc9o4s0w3l1bg5,1,2.9,40,2022-10-15T19:02:51.005Z,2022-10-16T03:52:31Z,3846432661,140,29.1,3846432685,15,,3847637577,388,,3846432667,213,5.9,3846432663,141,23.3,3846432659,56,Back,3846432665,212,29.8,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472435477,25,1,1,2,20,4ku8o6uf87yd8iecdalipo6wd,0,66.7,69,2022-10-15T19:02:55.538Z,2022-10-16T03:52:38Z,3846433061,1,,3846433047,155,,3846433055,141,16.7,3846433053,140,82.3,3847637857,178,,3846433057,212,39.2,3846433059,213,5.1,3846433051,56,Right,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
