id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,assist,qualifier/18/value
2498081041,147,50,1,14,19,82q9159y2u7mkfn3z6hy75r4o,1,77.9,60.6,2023-01-16T20:16:43.333Z,2023-01-17T08:00:10Z,3981666093,286,,3981666091,56,Center,3981666295,233,113,,,,,,,,,,,,,,,,3ia1z3fooszynz9a81dn17oid,A. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081077,113,7,1,14,19,4yg9ttzw0m51048doksv8uq5r,1,22.1,39.4,2023-01-16T20:16:43.544Z,2023-01-17T08:00:20Z,3981976419,178,,3981666289,233,147,3981821357,384,,3981666257,285,,3981666255,56,Back,,,,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081081,114,49,1,14,21,4yg9ttzw0m51048doksv8uq5r,1,24.8,33.4,2023-01-16T20:16:44.702Z,2023-01-17T08:00:24Z,,,,,,,,,,,,,,,,,,,,,,,,,aziqdd6dqjjgr6ifmzve0cz4l,Roger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081095,115,1,1,14,22,4yg9ttzw0m51048doksv8uq5r,0,33.3,25.2,2023-01-16T20:16:46.505Z,2023-01-17T08:00:28Z,3981666383,213,0.9,3981666363,196,,3981666385,1,,3981976489,178,,3981666379,212,65.5,3981666359,155,,3981666371,140,71.9,3981666375,141,100.0,aziqdd6dqjjgr6ifmzve0cz4l,Roger,3981666367,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081099,116,5,1,14,28,4yg9ttzw0m51048doksv8uq5r,0,71.8,101,2023-01-16T20:16:52.494Z,2023-01-17T08:00:33Z,3981666525,233,148,3981666389,347,,3981666387,56,Left,,,,,,,,,,,,,,,,aziqdd6dqjjgr6ifmzve0cz4l,Roger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081117,148,5,1,14,28,82q9159y2u7mkfn3z6hy75r4o,1,28.2,-1,2023-01-16T20:16:52.494Z,2023-01-17T08:00:32Z,3981666493,233,116,3981666479,347,,3981666477,56,Back,,,,,,,,,,,,,,,,3ia1z3fooszynz9a81dn17oid,A. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081161,149,1,1,14,31,82q9159y2u7mkfn3z6hy75r4o,1,31.6,0,2023-01-16T20:16:55.247Z,2023-01-17T08:00:43Z,3981666727,56,Back,3981666735,213,2.1,3981666733,212,15.8,3981666725,107,,3981666731,141,18.6,3981666729,140,23.6,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081179,150,1,1,14,35,82q9159y2u7mkfn3z6hy75r4o,1,24.8,25,2023-01-16T20:16:58.841Z,2023-01-17T08:00:47Z,3981666857,213,1.5,3981666849,56,Back,3981976685,178,,3981666853,141,67.6,3981666851,140,26.4,3981666855,212,29.0,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081203,151,1,1,14,39,82q9159y2u7mkfn3z6hy75r4o,1,31.7,75.4,2023-01-16T20:17:03.181Z,2023-01-17T08:00:50Z,3981976717,178,,3981666959,140,53.1,3981666957,56,Left,3981666965,213,0.5,3981666961,141,95.6,3981666963,212,26.3,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081207,152,1,1,14,43,82q9159y2u7mkfn3z6hy75r4o,1,58.1,95.3,2023-01-16T20:17:06.833Z,2023-01-17T08:00:54Z,3981667017,212,6.2,3981667019,213,5.1,3981976777,178,,3981667011,56,Left,3981667013,140,60.3,3981667015,141,86.8,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081229,153,1,1,14,43,82q9159y2u7mkfn3z6hy75r4o,1,60.4,86.8,2023-01-16T20:17:07.578Z,2023-01-17T08:00:58Z,3981667129,212,7.2,3981667123,56,Left,3981667131,213,1.8,3981667125,140,59.0,3981976815,178,,3981667127,141,97.2,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081253,154,1,1,14,48,82q9159y2u7mkfn3z6hy75r4o,1,57.9,92.7,2023-01-16T20:17:12.012Z,2023-01-17T08:01:01Z,3981667259,213,6.1,3981667255,141,88.7,3981667253,140,69.9,3981667251,56,Left,3981976845,178,,3981667257,212,12.9,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081267,155,1,1,14,51,82q9159y2u7mkfn3z6hy75r4o,1,66.5,94.4,2023-01-16T20:17:15.393Z,2023-01-17T08:01:05Z,3981976895,178,,3981667347,213,4.8,3981667333,56,Left,3981667343,212,8.7,3981667337,141,81.6,3981667335,140,67.2,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081281,156,1,1,14,53,82q9159y2u7mkfn3z6hy75r4o,1,72.8,83.2,2023-01-16T20:17:17.547Z,2023-01-17T08:01:08Z,3981667419,141,93.9,3981667415,56,Left,3981667421,212,11.8,3981667423,213,0.7,3981667417,140,81.6,3981976939,178,,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081305,157,1,1,14,55,82q9159y2u7mkfn3z6hy75r4o,1,82.5,92.4,2023-01-16T20:17:18.987Z,2023-01-17T08:01:19Z,3981667577,141,52.8,3981667581,213,4.6,3981709579,210,15,3981976983,178,,3981667575,140,80.5,3981709581,154,,3981667573,56,Center,3981667579,212,27.0,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2498081313,158,15,1,14,57,82q9159y2u7mkfn3z6hy75r4o,1,80.3,55.5,2023-01-16T20:17:20.975Z,2023-01-17T08:01:19Z,3981708631,72,,3981709603,103,19,3981709611,146,81.8,3981709613,147,55.1,3981709601,102,49.5,3981977081,178,,3981707595,18,,3981709591,78,,3ia1z3fooszynz9a81dn17oid,A. Lozano,3981709593,29,,3981709609,108,,3981709597,55,157,3981709605,215,,3981709615,230,98.5,3981667607,56,Center,3981708635,82,3981709681,233,3981709617,231,50,3981709595,154,,199,3981707593,22,,,,,,,
2498084757,199,10,1,14,57,4yg9ttzw0m51048doksv8uq5r,1,18.2,45.2,2023-01-16T20:17:21.071Z,2023-01-17T08:01:32Z,3981707497,94,,3981977167,178,,3981686119,56,Back,3981708673,233,158,,,,,,,,,,,,,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081317,117,49,1,14,59,4yg9ttzw0m51048doksv8uq5r,1,4.5,46.1,2023-01-16T20:17:23.310Z,2023-01-17T07:46:50Z,,,,,,,,,,,,,,,,,,,,,,,,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081405,118,1,1,15,6,4yg9ttzw0m51048doksv8uq5r,1,10.7,49.3,2023-01-16T20:17:30.449Z,2023-01-17T07:46:58Z,3981668087,56,Back,3981668089,140,20.0,3981668091,141,72.9,3981668093,212,18.8,3981969219,178,,3981668095,213,1.0,,,,,,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081435,119,1,1,15,11,4yg9ttzw0m51048doksv8uq5r,1,29.1,75.4,2023-01-16T20:17:34.895Z,2023-01-17T07:47:04Z,3981969289,178,,3981668257,213,5.5,3981668249,56,Back,3981668253,141,68.0,3981668251,140,33.9,3981668255,212,7.1,,,,,,,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081443,120,1,1,15,14,4yg9ttzw0m51048doksv8uq5r,1,39.1,68.1,2023-01-16T20:17:38.370Z,2023-01-17T07:47:08Z,3981669011,1,,3981668287,56,Right,3981669009,196,,3981668295,213,5.2,3981668291,141,5.2,3981668289,140,59.9,3981668293,212,48.0,3981969325,178,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081493,121,1,1,15,19,4yg9ttzw0m51048doksv8uq5r,1,59.9,5.6,2023-01-16T20:17:43.300Z,2023-01-17T07:47:14Z,3981668601,212,14.5,3981668603,213,2.0,3981668595,56,Center,3981668599,141,24.6,3981668597,140,53.6,3981969389,178,,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081503,122,1,1,15,22,4yg9ttzw0m51048doksv8uq5r,1,53.4,24.9,2023-01-16T20:17:45.814Z,2023-01-17T07:47:17Z,3981668637,140,44.5,3981668643,213,2.9,3981668641,212,9.5,3981969419,178,,3981668635,56,Back,3981668639,141,27.7,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081509,123,1,1,15,24,4yg9ttzw0m51048doksv8uq5r,1,42,25.2,2023-01-16T20:17:47.992Z,2023-01-17T07:47:21Z,3981668669,141,47.0,3981668665,56,Back,3981969469,178,,3981668667,140,34.5,3981668671,212,16.8,3981668673,213,2.1,,,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081531,124,1,1,15,27,4yg9ttzw0m51048doksv8uq5r,1,37.9,43.5,2023-01-16T20:17:51.152Z,2023-01-17T07:47:24Z,3981668747,212,28.6,3981668749,213,5.5,3981969499,178,,3981668745,141,13.2,3981668743,140,56.8,3981668741,56,Right,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081557,125,1,1,15,32,4yg9ttzw0m51048doksv8uq5r,1,56.8,20.4,2023-01-16T20:17:56.229Z,2023-01-17T07:47:34Z,3981668897,212,9.7,3981668899,213,5.3,3981969591,178,,3981668893,140,61.9,3981668891,56,Right,3981668895,141,8.5,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081579,126,1,1,15,34,4yg9ttzw0m51048doksv8uq5r,1,61.9,8.5,2023-01-16T20:17:58.220Z,2023-01-17T07:47:39Z,3981669001,213,2.7,3981668997,141,22.4,3981668999,212,22.5,3981668993,56,Back,3981969643,178,,3981668995,140,42.5,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081609,127,1,1,15,38,4yg9ttzw0m51048doksv8uq5r,1,49.7,25.9,2023-01-16T20:18:01.680Z,2023-01-17T07:47:42Z,3981669165,1,,3981669163,213,1.0,3981669161,212,56.2,3981969673,178,,3981669157,140,80.2,3981669159,141,93.9,3981669153,196,,3981669151,155,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,3981669155,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081621,128,1,1,15,41,4yg9ttzw0m51048doksv8uq5r,1,80.2,93.9,2023-01-16T20:18:04.903Z,2023-01-17T07:48:00Z,3981669219,3,,3981669227,212,7.4,3981969831,388,,3981669221,56,Left,3981669223,140,77.6,3981669225,141,83.8,3981669229,213,4.3,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081639,129,1,1,15,44,4yg9ttzw0m51048doksv8uq5r,1,78.4,84.1,2023-01-16T20:18:07.601Z,2023-01-17T07:48:04Z,3981969885,178,,3981669349,140,81.2,3981669347,56,Left,3981669351,141,93.8,3981669353,212,7.2,3981669355,213,1.2,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081651,130,1,1,15,47,4yg9ttzw0m51048doksv8uq5r,0,90.3,95,2023-01-16T20:18:11.191Z,2023-01-17T07:48:08Z,3981669419,213,5.0,3981669409,155,,3981669421,1,,3981821889,345,,3981669417,212,43.0,3981669407,2,,3981669413,140,100.0,3981969931,178,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,3981821879,72,,3981669411,56,Center,3981669415,141,34.2,3981821877,224,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081653,131,5,1,15,50,4yg9ttzw0m51048doksv8uq5r,0,101.6,34.6,2023-01-16T20:18:14.433Z,2023-01-17T07:48:14Z,3981669489,233,159,3981669423,56,Center,3981669425,346,,,,,,,,,,,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081657,159,5,1,15,50,82q9159y2u7mkfn3z6hy75r4o,1,-1.6,65.4,2023-01-16T20:18:14.433Z,2023-01-17T07:48:13Z,3981669475,233,131,3981669461,346,,3981669459,56,Back,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081845,160,1,1,16,19,82q9159y2u7mkfn3z6hy75r4o,0,4.1,57.3,2023-01-16T20:18:43.458Z,2023-01-17T07:48:30Z,3981670503,189,,3981670427,141,70.6,3981670429,212,66.3,3981670421,124,,3981670435,74,,3981670423,56,Center,3981670433,1,,3981670431,213,0.1,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,3981670425,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081841,132,8,1,16,23,4yg9ttzw0m51048doksv8uq5r,1,36.3,33,2023-01-16T20:18:47.025Z,2023-01-17T07:48:40Z,3981670417,15,,3981670413,56,Back,3981970175,178,,3981821955,384,,,,,,,,,,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081847,133,49,1,16,24,4yg9ttzw0m51048doksv8uq5r,1,32,40.9,2023-01-16T20:18:47.842Z,2023-01-17T07:48:43Z,,,,,,,,,,,,,,,,,,,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081897,134,1,1,16,30,4yg9ttzw0m51048doksv8uq5r,1,35.7,54.8,2023-01-16T20:18:53.694Z,2023-01-17T07:48:46Z,3981670707,213,1.9,3981670701,140,31.7,3981670703,141,72.6,3981670705,212,12.8,3981970233,178,,3981670699,56,Back,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081903,135,1,1,16,34,4yg9ttzw0m51048doksv8uq5r,1,43.6,76.4,2023-01-16T20:18:58.343Z,2023-01-17T07:49:07Z,3981670739,140,45.4,3981970395,178,,3981670737,56,Back,3981670743,212,5.9,3981670741,141,68.2,3981670745,213,5.0,,,,,,,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081911,136,1,1,16,35,4yg9ttzw0m51048doksv8uq5r,1,45,69.7,2023-01-16T20:18:59.012Z,2023-01-17T07:49:12Z,3981670781,56,Back,3981970435,178,,3981670783,140,42.7,3981670785,141,84.1,3981670789,213,1.8,3981670787,212,10.1,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081929,137,1,1,16,37,4yg9ttzw0m51048doksv8uq5r,1,43.7,81.8,2023-01-16T20:19:00.957Z,2023-01-17T07:49:16Z,3981670895,212,7.2,3981670893,141,71.3,3981670891,140,44.7,3981670889,56,Back,3981970461,178,,3981670897,213,4.9,,,,,,,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081945,138,1,1,16,38,4yg9ttzw0m51048doksv8uq5r,1,42.3,66.8,2023-01-16T20:19:02.443Z,2023-01-17T07:49:23Z,3981670959,141,50.3,3981670955,56,Back,3981670963,213,3.9,3981670961,212,17.0,3981970479,178,,3981670957,140,30.1,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081973,139,1,1,16,41,4yg9ttzw0m51048doksv8uq5r,1,32.9,37.3,2023-01-16T20:19:05.317Z,2023-01-17T07:49:28Z,3981671087,140,38.0,3981970555,178,,3981671089,141,14.7,3981671091,212,16.3,3981671093,213,5.0,3981671085,56,Back,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498081979,140,1,1,16,46,4yg9ttzw0m51048doksv8uq5r,1,47.9,13.7,2023-01-16T20:19:09.924Z,2023-01-17T07:49:35Z,3981671119,212,9.4,3981671113,56,Back,3981671115,140,49.0,3981970609,178,,3981671121,213,1.4,3981671117,141,27.4,,,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082003,141,1,1,16,48,4yg9ttzw0m51048doksv8uq5r,1,48.9,29.5,2023-01-16T20:19:12.353Z,2023-01-17T07:49:39Z,3981970637,178,,3981671229,212,30.9,3981671221,56,Back,3981671223,140,38.7,3981671233,213,1.9,3981671225,141,72.1,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082025,142,1,1,16,51,4yg9ttzw0m51048doksv8uq5r,0,44.8,74.4,2023-01-16T20:19:15.472Z,2023-01-17T07:49:42Z,3981671319,1,,3981671309,56,Left,3981671313,141,100.0,3981671311,140,84.6,3981671315,212,45.6,3981970675,178,,3981671317,213,0.4,,,,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082027,143,5,1,16,55,4yg9ttzw0m51048doksv8uq5r,0,81,101,2023-01-16T20:19:18.908Z,2023-01-17T07:49:47Z,3981671327,347,,3981671325,56,Left,3981671359,233,161,,,,,,,,,,,,,,,,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082029,161,5,1,16,55,82q9159y2u7mkfn3z6hy75r4o,1,19,-1,2023-01-16T20:19:18.908Z,2023-01-17T07:49:46Z,3981671333,347,,3981671331,56,Back,3981671339,233,143,,,,,,,,,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082161,162,1,1,17,13,82q9159y2u7mkfn3z6hy75r4o,1,29.3,0,2023-01-16T20:19:36.591Z,2023-01-17T07:49:53Z,3981671987,107,,3981671997,213,2.0,3981671993,141,11.6,3981671989,56,Back,3981671991,140,26.0,3981671995,212,9.1,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082187,163,1,1,17,13,82q9159y2u7mkfn3z6hy75r4o,0,25.9,10.6,2023-01-16T20:19:37.557Z,2023-01-17T07:49:57Z,3981672147,140,58.5,3981970795,178,,3981672155,213,0.4,3981672151,141,32.1,3981672153,212,37.2,3981672141,157,,3981672143,56,Center,3981672157,1,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082211,144,1,1,17,17,4yg9ttzw0m51048doksv8uq5r,0,40.3,71.7,2023-01-16T20:19:41.134Z,2023-01-17T07:50:04Z,3981970855,388,,3981672237,213,0.2,3981672227,3,,3981672235,212,20.0,3981672231,140,59.0,3981672233,141,77.1,3981672229,56,Center,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082221,164,1,1,17,19,82q9159y2u7mkfn3z6hy75r4o,0,34.2,21.8,2023-01-16T20:19:43.150Z,2023-01-17T07:50:08Z,3981672269,3,,3981672277,212,10.0,3981672279,213,6.2,3981672275,141,20.0,3981672271,56,Back,3981970891,388,,3981672273,140,43.7,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082235,145,1,1,17,20,4yg9ttzw0m51048doksv8uq5r,1,54.6,77.3,2023-01-16T20:19:43.751Z,2023-01-17T07:50:14Z,3981672359,212,7.8,3981672353,56,Center,3981672351,3,,3981672355,140,62.0,3981672361,213,6.2,3981672357,141,76.7,3981970937,178,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082237,146,49,1,17,21,4yg9ttzw0m51048doksv8uq5r,1,64.8,76.1,2023-01-16T20:19:45.007Z,2023-01-17T07:50:23Z,,,,,,,,,,,,,,,,,,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082239,147,3,1,17,21,4yg9ttzw0m51048doksv8uq5r,0,65.1,77.8,2023-01-16T20:19:45.360Z,2023-01-17T07:50:27Z,3981971073,178,,3981672409,233,165,3981672367,56,Center,3981672369,286,,3981822125,465,,,,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082241,165,7,1,17,21,82q9159y2u7mkfn3z6hy75r4o,0,34.9,22.2,2023-01-16T20:19:45.462Z,2023-01-17T07:50:30Z,3981672371,56,Back,3981672373,285,,3981971103,178,,3981672397,233,147,3981822131,385,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082261,148,1,1,17,24,4yg9ttzw0m51048doksv8uq5r,1,53.9,83.8,2023-01-16T20:19:47.733Z,2023-01-17T07:50:33Z,3981672457,56,Center,3981971131,178,,3981672461,141,77.9,3981672463,212,4.7,3981672465,213,5.3,3981672459,140,56.3,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082279,149,1,1,17,25,4yg9ttzw0m51048doksv8uq5r,0,56.1,79.7,2023-01-16T20:19:49.025Z,2023-01-17T07:50:37Z,3981672523,56,Left,3981971165,178,,3981672533,213,0.4,3981672525,140,65.8,3981672529,212,10.9,3981672527,141,85.4,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082275,166,8,1,17,26,82q9159y2u7mkfn3z6hy75r4o,1,34.6,10.9,2023-01-16T20:19:50.421Z,2023-01-17T07:50:44Z,3981822169,384,,3981971209,389,,3981672517,56,Back,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082349,168,4,1,17,27,82q9159y2u7mkfn3z6hy75r4o,1,32,11,2023-01-16T20:19:50.690Z,2023-01-17T07:51:06Z,3981672933,233,150,3981672909,13,,3981672937,285,,3981674011,294,,3981672915,152,,3981672913,56,Back,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082343,150,4,1,17,27,4yg9ttzw0m51048doksv8uq5r,0,68,89,2023-01-16T20:19:50.691Z,2023-01-17T07:51:06Z,3981672947,233,168,3981672875,13,,3981674075,294,,3981672879,56,Left,3981672881,152,,3981672883,286,,3981971407,389,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082287,167,43,1,17,27,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2023-01-16T20:19:51.276Z,2023-01-16T20:19:54Z,3981672707,144,49,,,,,,,,,,,,,,,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082375,169,1,1,17,36,82q9159y2u7mkfn3z6hy75r4o,1,38.1,10.1,2023-01-16T20:19:59.996Z,2023-01-17T07:51:15Z,3981673079,189,,3981673063,5,,3981673065,152,,3981673071,141,20.6,3981673073,212,12.5,3981673075,213,2.5,3981673067,56,Back,3981673069,140,28.3,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,3981971513,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082393,170,1,1,17,40,82q9159y2u7mkfn3z6hy75r4o,1,30.5,23.3,2023-01-16T20:20:03.707Z,2023-01-17T07:51:20Z,3981673185,213,0.9,3981673177,56,Back,3981673181,141,36.3,3981673183,212,10.9,3981673179,140,36.6,3981971551,178,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498082431,171,1,1,17,43,82q9159y2u7mkfn3z6hy75r4o,1,35.8,34,2023-01-16T20:20:06.943Z,2023-01-17T07:51:25Z,3981673365,140,38.1,3981673363,56,Back,3981673369,212,18.1,3981673367,141,7.6,3981673371,213,4.8,3981971603,178,,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
