id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/17/value
2537918705,9,1,1,0,15,ba5e91hjacvma2sjvixn00pjo,0,63.9,80,2023-04-23T12:02:45.563Z,2023-04-24T05:07:04Z,4216588699,178,,4213064393,140,61.7,4213064391,56,Left,4216588701,21,,4213064395,141,91.2,4213064399,213,1.9,4213064397,212,8.0,,,,afyga3n1mliw0btcuixt6xolx,E. Cavani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537918709,3,8,1,0,15,4yg9ttzw0m51048doksv8uq5r,1,40.7,11.8,2023-04-23T12:02:46.382Z,2023-04-24T05:07:10Z,4216009655,384,,4216588757,178,,4213064407,56,Back,,,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537918737,4,49,1,0,18,4yg9ttzw0m51048doksv8uq5r,1,36.2,28.7,2023-04-23T12:02:48.408Z,2023-04-24T05:07:15Z,,,,,,,,,,,,,,,,,,,,,,,,,elb74prcilvsqzn9jdznrjavp,Gonzalo Verdú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537918745,5,1,1,0,18,4yg9ttzw0m51048doksv8uq5r,1,36.2,28.7,2023-04-23T12:02:48.414Z,2023-04-24T05:07:20Z,4213064567,56,Center,4213064569,140,53.5,4213064575,213,0.3,4213064571,141,36.4,4216588835,178,,4213064573,212,18.9,,,,,,,elb74prcilvsqzn9jdznrjavp,Gonzalo Verdú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537918795,6,1,1,0,18,4yg9ttzw0m51048doksv8uq5r,1,53.5,38,2023-04-23T12:02:49.382Z,2023-04-24T05:07:24Z,4213064789,56,Back,4213064793,141,45.7,4216588857,178,,4213064795,212,7.7,4213064791,140,48.1,4213385677,156,,4213064797,213,2.4,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537918799,7,50,1,0,21,4yg9ttzw0m51048doksv8uq5r,1,59.2,40,2023-04-23T12:02:51.858Z,2023-04-24T05:07:28Z,4213064815,56,Center,4213064817,286,,4213065083,233,10,,,,,,,,,,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537918851,10,7,1,0,21,ba5e91hjacvma2sjvixn00pjo,0,40.8,60,2023-04-23T12:02:51.914Z,2023-04-24T05:07:32Z,4213065077,233,7,4216011529,384,,4216588913,178,,4213065051,56,Back,4213065055,285,,,,,,,,,,,1bnn3tokzwvl4vvw34yxsq9gq,Nico González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537918893,8,3,1,0,23,4yg9ttzw0m51048doksv8uq5r,1,61.3,39.8,2023-04-23T12:02:53.794Z,2023-04-24T05:07:39Z,4216012037,464,,4213065247,56,Center,4213067993,233,11,4213065249,286,,4216589007,178,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537918937,11,45,1,0,23,ba5e91hjacvma2sjvixn00pjo,0,38.7,60.2,2023-04-23T12:02:53.794Z,2023-04-24T05:07:39Z,4213065455,285,,4213068005,233,8,4213065453,56,Back,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538580543,751,83,1,0,25,ba5e91hjacvma2sjvixn00pjo,1,35.3,61.7,2023-04-23T12:02:55.987Z,2023-04-24T05:36:05Z,4216606051,399,193774,,,,,,,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537918955,9,1,1,0,28,4yg9ttzw0m51048doksv8uq5r,1,73.4,23,2023-04-23T12:02:58.908Z,2023-04-24T05:07:43Z,4216589073,178,,4213065573,212,14.5,4213065575,213,5.2,4213065567,56,Right,4213065569,140,80.1,4213065571,141,4.3,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919093,10,1,1,0,32,4yg9ttzw0m51048doksv8uq5r,1,85.2,4,2023-04-23T12:03:03.232Z,2023-04-24T05:07:46Z,4213066197,140,93.7,4213066199,141,11.9,4216589121,178,,4213066203,213,0.5,4213066195,56,Right,4213066201,212,10.4,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919095,11,3,1,0,35,4yg9ttzw0m51048doksv8uq5r,0,96.7,17.2,2023-04-23T12:03:05.643Z,2023-04-24T05:07:55Z,4216013639,465,,4213068103,233,12,4213066361,286,,4216589179,178,,4213066215,56,Right,,,,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919055,12,7,1,0,35,ba5e91hjacvma2sjvixn00pjo,0,3.3,82.8,2023-04-23T12:03:05.668Z,2023-04-24T05:08:01Z,4213068097,233,11,4216589231,178,,4216013821,385,,4213067043,285,,4213066021,56,Back,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919105,12,61,1,0,35,4yg9ttzw0m51048doksv8uq5r,1,96.3,18.8,2023-04-23T12:03:05.898Z,2023-04-24T05:08:05Z,4213066261,56,Right,4216589275,178,,,,,,,,,,,,,,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919079,13,5,1,0,36,ba5e91hjacvma2sjvixn00pjo,1,-1.2,83.2,2023-04-23T12:03:06.473Z,2023-04-24T05:08:11Z,4213066143,346,,4213066473,233,13,4213066139,56,Back,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919127,13,5,1,0,36,4yg9ttzw0m51048doksv8uq5r,0,101.2,16.8,2023-04-23T12:03:06.473Z,2023-04-24T05:08:11Z,4213066411,346,,4213066409,56,Right,4213066509,233,13,,,,,,,,,,,,,,,,8axw2xc0dl8vsdub6nq4nhjo5,Raúl Guti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919479,14,1,1,1,4,ba5e91hjacvma2sjvixn00pjo,0,5.3,60,2023-04-23T12:03:35.017Z,2023-04-24T05:08:14Z,4213068477,74,,4213068457,56,Center,4213068465,141,49.3,4213068461,140,63.2,4213068473,1,,4213068453,124,,4213068471,213,6.2,4213068469,212,61.2,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919471,14,44,1,1,7,4yg9ttzw0m51048doksv8uq5r,1,36.7,49.4,2023-04-23T12:03:37.934Z,2023-04-24T07:07:30Z,4213068607,233,15,4213068399,56,Back,4213068401,285,,,,,,,,,,,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919491,15,44,1,1,7,ba5e91hjacvma2sjvixn00pjo,0,63.3,50.6,2023-04-23T12:03:37.935Z,2023-04-24T05:08:20Z,4213068645,233,14,4213068533,286,,4213068531,56,Center,,,,,,,,,,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919483,15,1,1,1,7,4yg9ttzw0m51048doksv8uq5r,0,36.6,48.2,2023-04-23T12:03:38.023Z,2023-04-24T07:07:30Z,4213068485,56,Center,4216589447,388,,4213068499,213,6.2,4213068483,3,,4213068495,212,24.6,4213068487,140,60.0,4213068489,141,46.6,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919521,16,1,1,1,9,ba5e91hjacvma2sjvixn00pjo,0,38.7,47.3,2023-04-23T12:03:39.533Z,2023-04-24T05:08:46Z,4213068675,3,,4213068689,213,0.7,4213068687,212,24.1,4213068683,141,69.0,4216589605,388,,4213068677,56,Center,4213068679,140,56.9,,,,96w1jlcwuci7kqqfskfsp6191,Gabriel Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919525,16,49,1,1,11,4yg9ttzw0m51048doksv8uq5r,1,41.9,28.1,2023-04-23T12:03:41.916Z,2023-04-24T05:08:53Z,,,,,,,,,,,,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919575,17,3,1,1,13,4yg9ttzw0m51048doksv8uq5r,1,43.5,28.8,2023-04-23T12:03:44.274Z,2023-04-24T05:08:56Z,4213068949,286,,4213068947,56,Back,4216589673,178,,4216016371,464,,4213069025,233,17,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919581,17,45,1,1,13,ba5e91hjacvma2sjvixn00pjo,0,56.5,71.2,2023-04-23T12:03:44.274Z,2023-04-24T05:08:56Z,4213068979,56,Center,4213068981,285,,4213069059,233,17,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919617,18,1,1,1,15,4yg9ttzw0m51048doksv8uq5r,1,42.7,26.5,2023-04-23T12:03:46.028Z,2023-04-24T05:09:24Z,4213069209,56,Back,4213069223,141,18.7,4213069219,140,34.1,4213069227,212,10.5,4216589915,178,,4213069231,213,3.7,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919721,19,1,1,1,19,4yg9ttzw0m51048doksv8uq5r,1,29.5,28.1,2023-04-23T12:03:50.367Z,2023-04-24T05:09:29Z,4213069735,56,Back,4213069743,213,1.9,4216589961,178,,4213069741,212,16.3,4213069739,141,50.4,4213069737,140,23.8,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919771,20,1,1,1,26,4yg9ttzw0m51048doksv8uq5r,1,33.3,54.6,2023-04-23T12:03:57.089Z,2023-04-24T05:09:42Z,4213069953,140,35.7,4213069955,141,29.5,4216590069,178,,4213069951,56,Back,4213069959,213,4.9,4213069957,212,17.3,,,,,,,elb74prcilvsqzn9jdznrjavp,Gonzalo Verdú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919821,21,1,1,1,30,4yg9ttzw0m51048doksv8uq5r,1,40.4,35,2023-04-23T12:04:00.621Z,2023-04-24T05:09:48Z,4213070215,140,41.0,4216590111,178,,4213070213,56,Back,4213070223,1,,4213070221,213,1.6,4213070217,141,82.7,4213070219,212,32.4,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919847,22,1,1,1,33,4yg9ttzw0m51048doksv8uq5r,1,42.3,84.6,2023-04-23T12:04:03.545Z,2023-04-24T05:10:10Z,4216590241,178,,4213070355,212,16.5,4213070351,140,57.7,4213070353,141,89.7,4213070349,56,Left,4213070357,213,0.2,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919973,23,1,1,1,36,4yg9ttzw0m51048doksv8uq5r,0,62,89.1,2023-04-23T12:04:06.458Z,2023-04-24T05:10:21Z,4213071065,196,,4213071077,1,,4213071063,155,,4213071073,212,65.2,4213071075,213,5.3,4216590309,178,,4213071067,56,Right,4213071069,140,98.0,e18oezz5jq7pf3h4azgv3ofrp,Fidel,4213071071,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537919997,18,61,1,1,41,ba5e91hjacvma2sjvixn00pjo,1,0.9,94.7,2023-04-23T12:04:11.897Z,2023-04-24T05:10:38Z,4216590469,178,,4213071645,189,,4213071183,56,Back,,,,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537920065,19,6,1,1,42,ba5e91hjacvma2sjvixn00pjo,0,1.4,92.2,2023-04-23T12:04:12.645Z,2023-04-24T05:10:42Z,4213071525,73,,4213071851,233,24,4213071523,56,Back,,,,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537920133,24,6,1,1,42,4yg9ttzw0m51048doksv8uq5r,1,98.6,7.8,2023-04-23T12:04:12.645Z,2023-04-24T05:10:42Z,4213071829,56,Right,4213071831,75,,4213071845,233,19,,,,,,,,,,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537920497,25,1,1,2,9,4yg9ttzw0m51048doksv8uq5r,0,99.5,0.5,2023-04-23T12:04:39.592Z,2023-04-24T05:11:25Z,4213073605,212,38.5,4213073599,140,87.8,4213073595,56,Center,4213073609,1,,4213073587,2,,4213073603,141,54.2,4213073607,213,1.9,4216590819,178,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,4213073591,155,,4216019021,72,4213073589,6,4213073593,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537920529,20,12,1,2,11,ba5e91hjacvma2sjvixn00pjo,1,13.7,46.4,2023-04-23T12:04:41.943Z,2023-04-24T05:11:43Z,4213073795,213,0.6,4213073791,141,59.2,4213073787,140,25.5,4213073793,212,15.1,4213073785,56,Back,4213073807,15,,4216590963,178,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537920557,21,43,1,2,13,ba5e91hjacvma2sjvixn00pjo,1,0,0,2023-04-23T12:04:43.882Z,2023-04-23T12:04:49Z,4213074405,144,44,4213073895,56,Back,4213073897,285,0,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537920695,26,4,1,2,13,4yg9ttzw0m51048doksv8uq5r,1,75,44.4,2023-04-23T12:04:44.149Z,2023-04-24T05:11:52Z,4213074553,294,,4213074561,152,,4213074583,233,22,4213074557,56,Center,4213074565,286,,4213074549,13,,,,,,,,8axw2xc0dl8vsdub6nq4nhjo5,Raúl Guti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537920625,22,4,1,2,13,ba5e91hjacvma2sjvixn00pjo,0,25,55.6,2023-04-23T12:04:44.150Z,2023-04-24T05:11:52Z,4213074251,56,Back,4216591023,388,,4213074255,285,,4213074591,233,26,4213074253,152,,4213074247,13,,4213074249,294,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537921479,27,1,1,3,0,4yg9ttzw0m51048doksv8uq5r,0,76,49.3,2023-04-23T12:05:31.383Z,2023-04-24T05:12:00Z,4213078461,213,5.9,4213078459,212,13.4,4213078457,141,41.2,4213078447,5,,4213078449,155,,4216591089,178,,4213078453,56,Center,4213078455,140,87.6,e18oezz5jq7pf3h4azgv3ofrp,Fidel,4213078451,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537921485,23,12,1,3,1,ba5e91hjacvma2sjvixn00pjo,1,16.5,54,2023-04-23T12:05:32.264Z,2023-04-24T05:12:04Z,4216591127,388,,4213078483,213,1.9,4213078479,141,73.8,4213078477,140,12.0,4213078505,15,,4213078481,212,14.3,4213078475,56,Back,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537921565,28,44,1,3,4,4yg9ttzw0m51048doksv8uq5r,1,86.2,26.2,2023-04-23T12:05:34.454Z,2023-04-24T07:07:30Z,4213078901,233,24,4213078823,56,Center,4213078825,286,,,,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537921503,24,44,1,3,4,ba5e91hjacvma2sjvixn00pjo,0,13.8,73.8,2023-04-23T12:05:34.455Z,2023-04-24T05:12:10Z,4213078947,233,28,4213078545,285,,4213078543,56,Back,,,,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537921577,29,50,1,3,6,4yg9ttzw0m51048doksv8uq5r,1,87.2,3.8,2023-04-23T12:05:37.234Z,2023-04-24T05:13:15Z,4213078875,56,Right,4213078975,233,25,4213078877,286,,,,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537921567,25,7,1,3,6,ba5e91hjacvma2sjvixn00pjo,1,12.8,96.2,2023-04-23T12:05:37.389Z,2023-04-24T05:13:19Z,4213078835,285,,4213078831,167,,4213078961,233,29,4216591807,178,,4213078833,56,Back,4216023189,385,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537921579,26,5,1,3,7,ba5e91hjacvma2sjvixn00pjo,0,14.6,101.2,2023-04-23T12:05:37.702Z,2023-04-24T05:13:21Z,4213078885,56,Back,4213079387,233,30,4213078887,347,,,,,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
