id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/9/value,keyPass,qualifier/15/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2449373497,5,1,1,0,9,3czravw89omgc9o4s0w3l1bg5,0,15.3,86.9,2022-08-21T15:30:54.040Z,2022-08-21T22:54:52Z,3723615681,1,,3723615675,141,100.0,3723615673,140,65.7,3723615679,213,0.2,3723615669,157,,3723615677,212,53.9,3723615671,56,Left,3725152111,178,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449373479,6,43,1,0,9,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-21T15:30:54.622Z,2022-08-21T15:31:52Z,3723615581,141,12.0,3723615575,3,0,3723619293,144,1,3723615583,212,13.9,3723615579,140,89.0,3723615577,56,Right,3723615585,213,0.2,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449373507,6,5,1,0,12,3czravw89omgc9o4s0w3l1bg5,0,63.4,101.8,2022-08-21T15:30:57.072Z,2022-08-21T22:55:04Z,3723615741,56,Left,3723616119,233,7,3723615743,347,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449373559,7,5,1,0,12,ba5e91hjacvma2sjvixn00pjo,1,36.6,-1.8,2022-08-21T15:30:57.072Z,2022-08-21T22:55:04Z,3723616023,347,,3723616017,56,Back,3723616073,233,6,,,,,,,,,,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449373717,8,1,1,0,26,ba5e91hjacvma2sjvixn00pjo,1,43.5,0,2022-08-21T15:31:11.845Z,2022-08-21T22:55:18Z,3723616819,212,6.0,3723616811,107,,3723616817,141,6.5,3723616815,140,46.2,3723616821,213,1.1,3723616813,56,Back,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449373729,9,1,1,0,27,ba5e91hjacvma2sjvixn00pjo,1,46.2,6.5,2022-08-21T15:31:12.755Z,2022-08-21T22:55:27Z,3723616881,141,3.1,3723616877,56,Back,3723616885,213,3.5,3725153461,178,,3723616883,212,7.2,3723616879,140,39.7,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449373759,10,1,1,0,28,ba5e91hjacvma2sjvixn00pjo,1,39.6,3.1,2022-08-21T15:31:13.843Z,2022-08-21T22:55:42Z,3725154029,178,,3723617035,212,22.7,3723617029,140,33.6,3723617027,56,Back,3723617039,213,1.9,3723617031,141,35.1,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449373797,11,1,1,0,32,ba5e91hjacvma2sjvixn00pjo,1,36.2,45.6,2022-08-21T15:31:17.603Z,2022-08-21T22:55:49Z,3723617225,56,Back,3723617231,212,31.3,3723617229,141,90.3,3723617233,213,1.3,3723617227,140,43.3,3725154221,178,,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449373875,12,1,1,0,35,ba5e91hjacvma2sjvixn00pjo,1,44.9,91.7,2022-08-21T15:31:20.564Z,2022-08-21T22:55:55Z,3723617613,212,12.3,3723617615,213,0.3,3723617611,141,96.5,3723617607,56,Left,3725154401,178,,3723617609,140,56.2,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449373889,13,1,1,0,40,ba5e91hjacvma2sjvixn00pjo,1,58.6,72.1,2022-08-21T15:31:25.196Z,2022-08-21T22:56:05Z,3723617691,213,5.5,3723617689,212,13.1,3725154725,178,,3723617687,141,57.9,3723617685,140,67.1,3723617683,56,Center,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449373915,14,1,1,0,41,ba5e91hjacvma2sjvixn00pjo,1,67.4,57.6,2022-08-21T15:31:26.058Z,2022-08-21T22:56:11Z,3725154859,178,,3723617819,213,1.1,3723617817,212,6.0,3723617811,56,Center,3723617815,141,65.4,3723617813,140,70.0,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449373935,15,1,1,0,43,ba5e91hjacvma2sjvixn00pjo,1,67,51.9,2022-08-21T15:31:28.525Z,2022-08-21T22:56:15Z,3725154979,178,,3723617905,213,4.4,3723617897,140,60.4,3723617895,56,Right,3723617901,212,25.0,3723617899,141,16.5,,,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449373995,16,1,1,0,45,ba5e91hjacvma2sjvixn00pjo,1,64.8,20.4,2022-08-21T15:31:30.835Z,2022-08-21T22:56:37Z,3723618221,140,85.0,3723618227,213,5.8,3725155507,178,,3723618223,141,4.0,3723618219,56,Right,3723618225,212,24.0,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449772563,1246,43,1,0,49,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-21T15:31:34.088Z,2022-08-22T08:30:07Z,3725803001,178,0,3725803129,144,82,,,,,,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449818501,1174,83,1,0,51,3czravw89omgc9o4s0w3l1bg5,1,13.8,94.5,2022-08-21T15:31:36.480Z,2022-08-22T10:25:27Z,3726028665,399,193449,,,,,,,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374029,17,1,1,0,51,ba5e91hjacvma2sjvixn00pjo,1,86.5,3.5,2022-08-21T15:31:36.497Z,2022-08-21T22:56:45Z,3725155833,178,,3723618395,213,2.6,3723618393,212,19.9,3723618387,56,Right,3723618391,141,18.9,3723618389,140,70.4,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374041,18,1,1,0,53,ba5e91hjacvma2sjvixn00pjo,1,67.6,13.2,2022-08-21T15:31:38.018Z,2022-08-21T22:56:55Z,3723618451,212,7.6,3723618445,56,Right,3725156175,178,,3723618447,140,70.2,3723618449,141,2.8,3723618453,213,5.1,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374091,19,1,1,0,55,ba5e91hjacvma2sjvixn00pjo,1,70.3,5.3,2022-08-21T15:31:40.095Z,2022-08-21T22:57:07Z,3723618713,213,1.7,3723618705,56,Center,3723618707,140,68.8,3723618711,212,16.5,3723618709,141,29.5,3725156533,178,,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374131,20,1,1,0,59,ba5e91hjacvma2sjvixn00pjo,1,68.1,60.8,2022-08-21T15:31:44.523Z,2022-08-21T22:57:12Z,3723618895,140,77.0,3723618893,56,Left,3723618901,213,1.2,3723618899,212,23.7,3725156733,178,,3723618897,141,92.9,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374143,21,61,1,1,1,ba5e91hjacvma2sjvixn00pjo,0,75.3,96.2,2022-08-21T15:31:46.259Z,2022-08-21T22:57:33Z,3723618953,56,Left,3725157095,178,,,,,,,,,,,,,,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374325,7,5,1,1,3,3czravw89omgc9o4s0w3l1bg5,1,22.2,-1.8,2022-08-21T15:31:48.155Z,2022-08-21T22:57:46Z,3723622891,233,22,3723619977,56,Back,3723619981,347,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374147,22,5,1,1,3,ba5e91hjacvma2sjvixn00pjo,0,77.8,101.8,2022-08-21T15:31:48.155Z,2022-08-21T22:57:46Z,3723618971,347,,3723618969,56,Left,3723622909,233,7,,,,,,,,,,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374339,8,1,1,1,17,3czravw89omgc9o4s0w3l1bg5,1,19,0,2022-08-21T15:32:02.743Z,2022-08-21T22:57:52Z,3723620053,212,10.1,3723620049,140,25.6,3723620047,56,Back,3723620055,213,0.8,3723620051,141,9.8,3723620045,107,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374347,9,1,1,1,19,3czravw89omgc9o4s0w3l1bg5,1,25.6,9.8,2022-08-21T15:32:04.118Z,2022-08-21T22:58:06Z,3723620099,212,20.0,3723620089,3,,3723620091,168,,3723620097,141,30.6,3723620101,213,0.8,3725158369,388,,3723620095,140,39.0,3723620093,56,Back,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374357,10,1,1,1,20,3czravw89omgc9o4s0w3l1bg5,1,38.9,30.9,2022-08-21T15:32:05.794Z,2022-08-21T22:58:34Z,3723620143,56,Back,3725159297,178,,3723620151,213,1.5,3723620145,140,39.8,3723620147,141,57.0,3723620149,212,17.8,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374417,11,1,1,1,22,3czravw89omgc9o4s0w3l1bg5,1,39.8,57,2022-08-21T15:32:07.488Z,2022-08-21T22:58:45Z,3723620485,56,Left,3723620493,213,0.5,3723620489,141,80.6,3723620491,212,30.8,3723620487,140,64.8,3725159619,178,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374429,12,1,1,1,30,3czravw89omgc9o4s0w3l1bg5,0,78.4,70.2,2022-08-21T15:32:14.993Z,2022-08-21T22:58:52Z,3723620551,141,47.5,3723620545,155,,3723620553,212,21.1,3723620549,140,92.1,3723620547,56,Center,3723620555,213,5.5,3725159789,178,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374479,23,12,1,1,31,ba5e91hjacvma2sjvixn00pjo,1,7.4,53,2022-08-21T15:32:16.154Z,2022-08-21T22:59:02Z,3723620835,141,51.1,3725159987,178,,3723620839,213,6.2,3723620833,140,19.4,3723620831,56,Back,3723620837,212,12.7,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374455,13,15,1,1,33,3czravw89omgc9o4s0w3l1bg5,1,80.8,49,2022-08-21T15:32:17.998Z,2022-08-21T22:59:22Z,3723624247,458,,3723624229,102,48.4,3723624231,103,19,3723624285,233,24,3723620699,56,Center,3723623501,82,,3723624259,231,49.8,3723623497,20,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,3723624255,147,48.9,3723624227,78,3723624235,215,3723624253,146,83.3,3723620695,22,3723620697,18,3723624241,328,3725160367,178,3723624257,230,98.9,,,,,,,,,,,,,,,
2449374483,24,10,1,1,33,ba5e91hjacvma2sjvixn00pjo,1,18.7,50.1,2022-08-21T15:32:18.058Z,2022-08-21T22:59:26Z,3725160629,178,,3723620847,56,Back,3723620845,94,,3723623609,233,13,,,,,,,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374505,25,1,1,1,36,ba5e91hjacvma2sjvixn00pjo,0,18.5,21.3,2022-08-21T15:32:20.986Z,2022-08-21T23:00:46Z,3723620951,141,25.2,3723620945,3,,3723620955,213,0.2,3723620947,56,Back,3725162759,388,,3723620949,140,29.5,3723620953,212,11.9,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374529,14,1,1,1,37,3czravw89omgc9o4s0w3l1bg5,1,67.9,79.3,2022-08-21T15:32:22.754Z,2022-08-21T23:00:48Z,3725162825,388,,3723621073,56,Left,3723621081,213,0.7,3723621075,140,77.9,3723621077,141,93.2,3723621071,3,,3723621079,212,14.1,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374609,15,1,1,1,40,3czravw89omgc9o4s0w3l1bg5,1,78,93.2,2022-08-21T15:32:24.976Z,2022-08-21T23:00:59Z,3723621475,56,Left,3725163223,178,,3723621481,212,9.2,3723621479,141,95.4,3723621483,213,3.0,3723621477,140,69.4,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374619,16,1,1,1,42,3czravw89omgc9o4s0w3l1bg5,0,69.4,95.4,2022-08-21T15:32:27.425Z,2022-08-21T23:01:11Z,3723621525,141,85.0,3723621529,213,6.0,3723621523,140,91.5,3725163617,178,,3723621521,56,Left,3723621527,212,24.3,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374613,26,49,1,1,45,ba5e91hjacvma2sjvixn00pjo,1,4.4,14.6,2022-08-21T15:32:30.706Z,2022-08-21T23:01:30Z,,,,,,,,,,,,,,,,,,,,,,,,,96w1jlcwuci7kqqfskfsp6191,Gabriel Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374663,27,1,1,1,46,ba5e91hjacvma2sjvixn00pjo,0,2.4,12.9,2022-08-21T15:32:31.773Z,2022-08-21T23:01:55Z,3723621777,56,Back,3723621785,212,1.6,3723621783,141,12.2,3725165139,178,,3723621781,140,3.9,3723621787,213,6.0,,,,,,,96w1jlcwuci7kqqfskfsp6191,Gabriel Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374647,17,61,1,1,47,3czravw89omgc9o4s0w3l1bg5,1,90.2,89.9,2022-08-21T15:32:31.927Z,2022-08-21T23:02:03Z,3723621689,56,Left,3725165609,178,,,,,,,,,,,,,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374671,18,5,1,1,48,3czravw89omgc9o4s0w3l1bg5,0,89.3,101.6,2022-08-21T15:32:33.042Z,2022-08-21T23:02:15Z,3723622685,233,28,3723621827,347,,3723621825,56,Left,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374833,28,5,1,1,48,ba5e91hjacvma2sjvixn00pjo,1,10.7,-1.6,2022-08-21T15:32:33.042Z,2022-08-21T23:02:14Z,3723622663,233,18,3723622623,347,,3723622621,56,Back,,,,,,,,,,,,,,,,96w1jlcwuci7kqqfskfsp6191,Gabriel Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374869,29,1,1,2,6,ba5e91hjacvma2sjvixn00pjo,1,13,0,2022-08-21T15:32:51.296Z,2022-08-21T23:02:21Z,3723622809,212,9.4,3723622811,213,0.4,3723622807,141,3.5,3723622801,107,,3723622805,140,21.4,3723622803,56,Back,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374881,30,1,1,2,7,ba5e91hjacvma2sjvixn00pjo,0,22.7,4,2022-08-21T15:32:52.287Z,2022-08-21T23:02:29Z,3723622875,140,42.0,3725166551,178,,3723622881,213,0.1,3723622873,56,Back,3723622879,212,20.4,3723622883,1,,3723622871,157,,3723622877,141,7.4,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374889,19,49,1,2,9,3czravw89omgc9o4s0w3l1bg5,1,55.9,90,2022-08-21T15:32:54.434Z,2022-08-21T23:03:13Z,,,,,,,,,,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374905,20,1,1,2,9,3czravw89omgc9o4s0w3l1bg5,0,55.9,89.1,2022-08-21T15:32:54.467Z,2022-08-21T23:03:21Z,3723623033,56,Center,3723623041,213,5.8,3723623035,140,86.0,3723623037,141,66.7,3723623031,157,,3723623043,1,,3725168415,178,,3723623039,212,35.1,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449374955,31,1,1,2,12,ba5e91hjacvma2sjvixn00pjo,1,15.2,34.6,2022-08-21T15:32:57.053Z,2022-08-21T23:03:51Z,3723623347,212,11.8,3723623341,140,26.4,3723623349,213,6.2,3723623343,141,33.6,3723623337,3,,3725169207,178,,3723623339,56,Back,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
