id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2497674227,9,1,1,0,18,1n1j0wsl763lq7ee1k0c11c02,1,46.6,66.6,2023-01-15T13:02:12.148Z,2023-01-16T06:41:44Z,3979503119,213,4.5,3979503115,141,49.5,3979503113,140,44.5,3979503117,212,11.8,3981035247,178,,3979503111,56,Back,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674241,10,1,1,0,22,1n1j0wsl763lq7ee1k0c11c02,1,44.7,47.9,2023-01-15T13:02:15.796Z,2023-01-16T06:41:51Z,3979503195,212,11.5,3981035309,178,,3979503193,141,31.6,3979503197,213,5.0,3979503189,56,Back,3979503191,140,47.6,,,,,,,aso41hpuq5oh825n83boc5x0q,Ángel Algobia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674293,11,1,1,0,24,1n1j0wsl763lq7ee1k0c11c02,1,46,35.6,2023-01-15T13:02:17.572Z,2023-01-16T06:41:58Z,3979503483,212,34.8,3979503487,1,,3981035369,178,,3979503485,213,1.7,3979503477,56,Back,3979503481,141,86.3,3979503479,140,41.4,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674341,12,1,1,0,30,1n1j0wsl763lq7ee1k0c11c02,1,44.7,81.4,2023-01-15T13:02:24.313Z,2023-01-16T06:44:57Z,3979503711,140,41.0,3981036829,178,,3979503713,141,67.8,3979503709,56,Back,3979503717,213,4.3,3979503715,212,10.0,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674365,13,1,1,0,37,1n1j0wsl763lq7ee1k0c11c02,0,46,70,2023-01-15T13:02:30.382Z,2023-01-16T06:45:10Z,3981036967,178,,3979503855,212,64.6,3979503859,1,,3979503847,155,,3979503857,213,5.8,3979503849,56,Center,3979503853,141,28.1,3979503851,140,100.0,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674385,3,5,1,0,41,c8llrezkm3b3op4afrou6b487,1,-1.2,71.4,2023-01-15T13:02:34.732Z,2023-01-16T06:45:19Z,3979503993,233,14,3979503943,346,,3979503941,56,Back,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674369,14,5,1,0,41,1n1j0wsl763lq7ee1k0c11c02,0,101.2,28.6,2023-01-15T13:02:34.732Z,2023-01-16T06:45:20Z,3979504019,233,3,3979503867,346,,3979503865,56,Center,,,,,,,,,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674663,4,1,1,1,11,c8llrezkm3b3op4afrou6b487,0,4.2,49.9,2023-01-15T13:03:04.522Z,2023-01-16T06:45:26Z,3979505461,212,59.9,3979505455,56,Center,3979505459,141,65.1,3979505463,213,0.2,3979505465,1,,3979505469,74,,3979505457,140,60.4,3979505453,124,,agd2nhvdhp18dg1weape5olpl,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674675,15,44,1,1,14,1n1j0wsl763lq7ee1k0c11c02,1,39.2,32.6,2023-01-15T13:03:08.095Z,2023-01-16T09:41:17Z,3979505505,56,Back,3979505507,285,,3979505531,233,5,,,,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674669,5,44,1,1,14,c8llrezkm3b3op4afrou6b487,0,60.8,67.4,2023-01-15T13:03:08.096Z,2023-01-16T06:45:45Z,3979505489,286,,3979505601,233,15,3979505487,56,Center,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674683,16,12,1,1,14,1n1j0wsl763lq7ee1k0c11c02,1,38.6,32.8,2023-01-15T13:03:08.127Z,2023-01-16T09:41:17Z,3979505577,140,34.8,3979505581,212,12.2,3979505573,56,Back,3979505579,141,49.7,3981037375,388,,3979505583,213,1.9,3979505605,15,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674729,6,1,1,1,16,c8llrezkm3b3op4afrou6b487,1,67.4,54.6,2023-01-15T13:03:09.822Z,2023-01-16T06:46:03Z,3981037439,178,,3979505835,1,,3979505827,140,60.7,3979505829,141,6.1,3979505825,56,Right,3979505833,213,4.5,3979505831,212,33.7,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674747,7,1,1,1,21,c8llrezkm3b3op4afrou6b487,1,58.8,5,2023-01-15T13:03:15.040Z,2023-01-16T06:46:15Z,3979505915,56,Back,3979505919,141,15.5,3979505923,213,2.9,3979505917,140,32.4,3981037569,178,,3979505921,212,28.6,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674791,8,1,1,1,25,c8llrezkm3b3op4afrou6b487,1,32.2,16.4,2023-01-15T13:03:18.617Z,2023-01-16T06:46:24Z,3979506171,212,27.1,3979506173,213,1.7,3981037671,178,,3979506167,140,28.4,3979506165,56,Back,3979506169,141,55.8,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674815,9,1,1,1,28,c8llrezkm3b3op4afrou6b487,1,27,72.9,2023-01-15T13:03:21.824Z,2023-01-16T06:46:31Z,3979506307,213,1.4,3979506303,141,91.7,3979506305,212,13.1,3979506301,140,29.7,3981037721,178,,3979506299,56,Back,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674833,10,1,1,1,30,c8llrezkm3b3op4afrou6b487,0,30.2,93.6,2023-01-15T13:03:24.148Z,2023-01-16T06:46:37Z,3979506401,1,,3979506395,141,100.0,3979506399,213,0.1,3979506397,212,35.9,3979506393,140,64.1,3981037763,178,,3979506389,155,,3979506391,56,Left,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674835,11,5,1,1,33,c8llrezkm3b3op4afrou6b487,0,65.4,101.2,2023-01-15T13:03:26.802Z,2023-01-16T06:46:44Z,3979506411,56,Left,3979506413,347,,3979506677,233,17,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674871,17,5,1,1,33,1n1j0wsl763lq7ee1k0c11c02,1,34.6,-1.2,2023-01-15T13:03:26.802Z,2023-01-16T06:46:43Z,3979506657,347,,3979506659,233,11,3979506655,56,Back,,,,,,,,,,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674989,18,1,1,1,48,1n1j0wsl763lq7ee1k0c11c02,0,35,0,2023-01-15T13:03:41.661Z,2023-01-16T06:46:51Z,3979507239,107,,3979507249,213,1.4,3979507245,141,13.2,3979507247,212,10.4,3979507243,140,37.1,3979507241,56,Back,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497993135,1059,67,1,1,49,c8llrezkm3b3op4afrou6b487,1,64.8,88.4,2023-01-15T13:03:43.012Z,2023-01-16T11:18:29Z,3981203555,233,1529,,,,,,,,,,,,,,,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497993131,1529,67,1,1,49,1n1j0wsl763lq7ee1k0c11c02,0,35.2,11.6,2023-01-15T13:03:43.013Z,2023-01-16T11:18:11Z,3981203559,233,1059,,,,,,,,,,,,,,,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674997,12,8,1,1,49,c8llrezkm3b3op4afrou6b487,1,63.5,86.8,2023-01-15T13:03:43.042Z,2023-01-16T11:18:30Z,3981037975,178,,3979507295,56,Left,3980009593,384,,,,,,,,,,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497674999,13,61,1,1,51,c8llrezkm3b3op4afrou6b487,0,67.9,93.6,2023-01-15T13:03:44.547Z,2023-01-16T06:47:09Z,3979507311,56,Left,3981038051,178,,,,,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675007,14,5,1,1,52,c8llrezkm3b3op4afrou6b487,0,67.8,101.6,2023-01-15T13:03:45.499Z,2023-01-16T06:47:15Z,3979507885,233,19,3979507333,347,,3979507331,56,Left,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675117,19,5,1,1,52,1n1j0wsl763lq7ee1k0c11c02,1,32.2,-1.6,2023-01-15T13:03:45.499Z,2023-01-16T06:47:14Z,3979507881,233,14,3979507873,56,Back,3979507875,347,,,,,,,,,,,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675137,20,1,1,2,6,1n1j0wsl763lq7ee1k0c11c02,1,32.2,0,2023-01-15T13:03:59.879Z,2023-01-16T06:47:22Z,3979507971,213,1.8,3979507963,56,Back,3979507967,141,10.7,3979507961,107,,3979507965,140,30.4,3979507969,212,8.2,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497993171,1530,67,1,2,7,1n1j0wsl763lq7ee1k0c11c02,1,32.5,8.2,2023-01-15T13:04:00.843Z,2023-01-16T11:18:30Z,3981203731,233,1060,,,,,,,,,,,,,,,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497993169,1060,67,1,2,7,c8llrezkm3b3op4afrou6b487,0,67.5,91.8,2023-01-15T13:04:00.844Z,2023-01-16T11:18:26Z,3981203739,233,1530,,,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675143,21,1,1,2,7,1n1j0wsl763lq7ee1k0c11c02,0,30.4,10.7,2023-01-15T13:04:00.867Z,2023-01-16T11:18:31Z,3979508809,236,,3979508813,233,15,3979508011,212,5.4,3979508019,1,,3979508007,140,35.5,3979508015,213,0,3979508003,157,,3979508821,286,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,3981038255,178,3979508009,141,10.7,3979508005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675203,15,74,1,2,7,c8llrezkm3b3op4afrou6b487,1,70,91.7,2023-01-15T13:04:00.899Z,2023-01-16T06:47:38Z,3979508319,285,,3979508317,56,Left,3979508823,233,21,3981038317,178,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675211,16,5,1,2,8,c8llrezkm3b3op4afrou6b487,0,67.3,101.1,2023-01-15T13:04:01.661Z,2023-01-16T06:47:42Z,3979508399,233,22,3979508353,56,Left,3979508355,347,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675199,22,5,1,2,8,1n1j0wsl763lq7ee1k0c11c02,1,32.7,-1.1,2023-01-15T13:04:01.661Z,2023-01-16T06:47:42Z,3979508297,56,Back,3979508391,233,16,3979508299,347,,,,,,,,,,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675255,23,1,1,2,16,1n1j0wsl763lq7ee1k0c11c02,1,38.5,0,2023-01-15T13:04:09.531Z,2023-01-16T06:47:57Z,3979508597,213,2.4,3979508593,141,6.1,3979508595,212,7.8,3979508591,140,33.2,3979508587,107,,3979508589,56,Back,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675275,24,1,1,2,18,1n1j0wsl763lq7ee1k0c11c02,1,29.3,6.9,2023-01-15T13:04:12.173Z,2023-01-16T06:48:21Z,3979508709,212,28.6,3979508705,141,33.2,3979508713,213,2.5,3979508697,56,Back,3981038747,178,,3979508701,140,8.0,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675311,25,1,1,2,22,1n1j0wsl763lq7ee1k0c11c02,1,8.7,40.6,2023-01-15T13:04:15.969Z,2023-01-16T06:48:29Z,3979508923,213,1.3,3979508917,140,16.4,3979508915,56,Back,3979508925,1,,3979508919,141,86.9,3979508921,212,32.5,3981038833,178,,,,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675345,26,1,1,2,26,1n1j0wsl763lq7ee1k0c11c02,0,16.9,92,2023-01-15T13:04:20.058Z,2023-01-16T06:48:37Z,3979509093,56,Center,3979509097,141,77.6,3979509099,212,41.5,3979509095,140,55.3,3979509103,1,,3979509091,157,,3981038957,178,,3979509101,213,6.0,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675371,17,1,1,2,29,c8llrezkm3b3op4afrou6b487,0,42.9,29.5,2023-01-15T13:04:22.680Z,2023-01-16T06:48:54Z,3979509215,56,Center,3979509219,141,24.4,3979509217,140,57.9,3979509223,213,6.1,3979509213,3,,3981039109,388,,3979509221,212,16.1,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675389,27,1,1,2,30,1n1j0wsl763lq7ee1k0c11c02,0,38.7,71.9,2023-01-15T13:04:24.174Z,2023-01-16T06:49:06Z,3979509325,3,,3979509329,140,47.7,3979509333,212,10.1,3981039213,388,,3979509335,213,5.9,3979509327,56,Back,3979509331,141,66.5,,,,aso41hpuq5oh825n83boc5x0q,Ángel Algobia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675421,18,1,1,2,31,c8llrezkm3b3op4afrou6b487,1,49.9,37.7,2023-01-15T13:04:24.765Z,2023-01-16T06:49:17Z,3979509505,140,54.7,3979509509,212,14.1,3979509507,141,57.0,3979509503,56,Center,3979509511,213,1.2,3979509501,3,,3981039305,178,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675433,19,1,1,2,33,c8llrezkm3b3op4afrou6b487,1,55,59.7,2023-01-15T13:04:27.194Z,2023-01-16T06:49:30Z,3979509593,213,2.4,3981039461,178,,3979509591,212,12.4,3979509587,140,46.0,3979509583,3,,3979509585,56,Back,3979509589,141,71.5,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675437,20,49,1,2,35,c8llrezkm3b3op4afrou6b487,1,46,71.5,2023-01-15T13:04:28.619Z,2023-01-16T06:49:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675511,21,1,1,2,35,c8llrezkm3b3op4afrou6b487,1,46,71.5,2023-01-15T13:04:28.660Z,2023-01-16T06:49:48Z,3981039709,178,,3979510021,140,54.3,3979510025,212,8.7,3979510019,56,Center,3979510027,213,6.2,3979510023,141,70.9,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675535,22,1,1,2,42,c8llrezkm3b3op4afrou6b487,0,89.2,89,2023-01-15T13:04:35.818Z,2023-01-16T06:50:04Z,3979510131,140,83.2,3980014567,72,,3980014563,225,,3980014565,386,,3979510133,141,59.4,3979510137,213,4.4,3979510129,56,Center,3979510125,2,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,3979510135,212,3981039897,178,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675545,28,61,1,2,43,1n1j0wsl763lq7ee1k0c11c02,1,19.2,36.7,2023-01-15T13:04:37.117Z,2023-01-16T06:50:15Z,3981040017,178,,3979510167,56,Back,,,,,,,,,,,,,,,,,,,aso41hpuq5oh825n83boc5x0q,Ángel Algobia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675555,29,49,1,2,46,1n1j0wsl763lq7ee1k0c11c02,1,20,22.9,2023-01-15T13:04:40.073Z,2023-01-16T06:50:35Z,,,,,,,,,,,,,,,,,,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497675605,30,1,1,2,46,1n1j0wsl763lq7ee1k0c11c02,1,20,22.9,2023-01-15T13:04:40.143Z,2023-01-16T06:50:42Z,3979510461,140,6.1,3979510463,141,12.9,3979510467,213,3.6,3979510459,56,Back,3979510465,212,16.1,3981040301,178,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
