id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/15/value
2482664587,9,1,1,0,24,74mcjsm72vr3l9pw2i4qfjchj,1,56.1,9.5,2022-11-06T17:30:15.298Z,2022-11-07T01:27:36Z,3900408941,213,3.0,3900408939,212,25.1,3900408933,56,Back,3900408937,141,13.4,3901573339,178,,3900408935,140,32.3,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482664619,10,1,1,0,27,74mcjsm72vr3l9pw2i4qfjchj,1,29,16.4,2022-11-06T17:30:18.092Z,2022-11-07T01:27:41Z,3900409109,56,Back,3900409111,140,21.1,3901573409,178,,3900409117,213,2.2,3900409113,141,33.9,3900409115,212,14.5,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482664649,11,1,1,0,30,74mcjsm72vr3l9pw2i4qfjchj,1,21.2,33.9,2022-11-06T17:30:20.548Z,2022-11-07T01:27:44Z,3901573457,178,,3900409279,212,23.7,3900409275,140,29.4,3900409277,141,66.4,3900409281,213,1.2,3900409273,56,Back,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482664763,12,1,1,0,38,74mcjsm72vr3l9pw2i4qfjchj,1,45.7,73.3,2022-11-06T17:30:29.099Z,2022-11-07T01:27:46Z,3900409889,213,1.6,3900409881,56,Back,3901573513,178,,3900409887,212,11.9,3900409883,140,45.1,3900409885,141,90.8,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482664807,13,1,1,0,41,74mcjsm72vr3l9pw2i4qfjchj,1,42.8,90.6,2022-11-06T17:30:31.471Z,2022-11-07T01:27:51Z,3901573583,178,,3900410117,212,17.8,3900410113,140,45.6,3900410115,141,64.8,3900410119,213,4.9,3900410111,56,Back,,,,,,,9m2qujt0h0zrd0n1akjqjo0r9,Manu Trigueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482664843,14,1,1,0,43,74mcjsm72vr3l9pw2i4qfjchj,1,44.7,57.5,2022-11-06T17:30:34.088Z,2022-11-07T01:27:53Z,3900410321,212,16.2,3900410319,141,33.7,3900410315,56,Back,3901573613,178,,3900410323,213,4.7,3900410317,140,44.3,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482664907,15,1,1,0,46,74mcjsm72vr3l9pw2i4qfjchj,1,44.4,32.5,2022-11-06T17:30:36.409Z,2022-11-07T01:27:59Z,3901573709,178,,3900410755,56,Right,3900410757,140,53.5,3900410763,213,5.2,3900410761,212,21.4,3900410759,141,4.3,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482664999,16,1,1,0,51,74mcjsm72vr3l9pw2i4qfjchj,1,45.3,19.7,2022-11-06T17:30:42.179Z,2022-11-07T01:28:02Z,3900411225,213,2.7,3900411223,212,18.5,3900411217,56,Back,3901573771,178,,3900411221,141,30.6,3900411219,140,29.2,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665075,17,1,1,0,57,74mcjsm72vr3l9pw2i4qfjchj,1,36.9,36.1,2022-11-06T17:30:47.923Z,2022-11-07T01:28:04Z,3900411611,140,42.1,3900411609,56,Back,3901573819,178,,3900411615,212,22.1,3900411613,141,67.6,3900411617,213,1.3,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665109,18,1,1,1,1,74mcjsm72vr3l9pw2i4qfjchj,1,54.9,69.6,2022-11-06T17:30:52.325Z,2022-11-07T01:28:07Z,3900411815,140,57.4,3901573865,178,,3900411817,141,87.1,3900411813,56,Left,3900411821,213,1.4,3900411819,212,12.2,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665135,19,1,1,1,4,74mcjsm72vr3l9pw2i4qfjchj,1,57.1,87.1,2022-11-06T17:30:54.551Z,2022-11-07T01:32:39Z,3900411969,213,3.5,3900411961,56,Back,3901577711,178,,3900411967,212,15.4,3900411963,140,43.1,3900411965,141,80.2,,,,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665227,20,1,1,1,6,74mcjsm72vr3l9pw2i4qfjchj,1,42.5,75.3,2022-11-06T17:30:57.134Z,2022-11-07T01:32:42Z,3900412499,141,43.6,3900412497,140,44.2,3900412507,213,4.8,3901577771,178,,3900412503,212,21.6,3900412495,56,Back,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665241,21,1,1,1,11,74mcjsm72vr3l9pw2i4qfjchj,0,56,34,2022-11-06T17:31:01.786Z,2022-11-07T01:32:45Z,3900412571,56,Center,3900412579,213,0.6,3901577797,178,,3900412575,141,46.4,3900412573,140,68.7,3900412577,212,15.8,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665243,4,8,1,1,12,50x1m4u58lffhq6v6ga1hbxmy,1,27.6,56.4,2022-11-06T17:31:02.574Z,2022-11-07T01:33:01Z,3901346211,384,,3900412589,56,Back,3901577857,178,,,,,,,,,,,,,,,,,dtuwn06lnvxugaj637i553r2t,M. Nastasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665247,5,61,1,1,12,50x1m4u58lffhq6v6ga1hbxmy,1,33,60.3,2022-11-06T17:31:03.201Z,2022-11-07T01:33:06Z,3900412595,56,Back,3901577919,178,,,,,,,,,,,,,,,,,,,,baax58gbtxlbuj3duulpms4q1,I. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665265,6,49,1,1,13,50x1m4u58lffhq6v6ga1hbxmy,1,42.9,71.9,2022-11-06T17:31:03.506Z,2022-11-07T06:28:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665299,7,1,1,1,19,50x1m4u58lffhq6v6ga1hbxmy,1,61.2,94.6,2022-11-06T17:31:10.081Z,2022-11-07T01:33:16Z,3900412905,212,16.7,3900412899,56,Back,3900412903,141,97.3,3900412907,213,3.0,3900412901,140,45.4,3901578231,178,,,,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665333,8,1,1,1,21,50x1m4u58lffhq6v6ga1hbxmy,1,45.4,97.3,2022-11-06T17:31:11.463Z,2022-11-07T01:33:18Z,3900413111,213,3.8,3900413109,212,16.6,3900413105,140,32.5,3901578275,178,,3900413103,56,Back,3900413107,141,83.3,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665381,9,1,1,1,23,50x1m4u58lffhq6v6ga1hbxmy,1,32.5,83.3,2022-11-06T17:31:14.336Z,2022-11-07T01:33:20Z,3900413369,56,Back,3900413371,140,14.0,3901578307,178,,3900413377,213,3.8,3900413373,141,59.9,3900413375,212,25.1,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665493,10,1,1,1,26,50x1m4u58lffhq6v6ga1hbxmy,1,14,59.9,2022-11-06T17:31:16.459Z,2022-11-07T01:33:24Z,3901578379,178,,3900414079,140,36.7,3900414085,213,0.8,3900414087,1,,3900414083,212,35.0,3900414081,141,97.5,3900414077,56,Back,3900414075,155,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665545,11,1,1,1,37,50x1m4u58lffhq6v6ga1hbxmy,1,56.8,95.3,2022-11-06T17:31:27.526Z,2022-11-07T01:33:28Z,3900414387,140,34.7,3901578451,178,,3900414397,213,3.2,3900414393,212,23.3,3900414391,141,91.7,3900414381,56,Back,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665575,12,1,1,1,40,50x1m4u58lffhq6v6ga1hbxmy,1,32.9,88.7,2022-11-06T17:31:30.572Z,2022-11-07T01:33:31Z,3900414583,140,27.5,3900414587,212,25.9,3900414585,141,51.5,3900414589,213,4.5,3901578493,178,,3900414581,56,Back,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665609,13,1,1,1,42,50x1m4u58lffhq6v6ga1hbxmy,1,27.5,51.5,2022-11-06T17:31:33.176Z,2022-11-07T01:33:32Z,3900414735,56,Back,3901578533,178,,3900414737,140,24.0,3900414741,212,21.9,3900414743,213,4.5,3900414739,141,19.7,,,,,,,dtuwn06lnvxugaj637i553r2t,M. Nastasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665633,14,1,1,1,45,50x1m4u58lffhq6v6ga1hbxmy,1,24.8,19.7,2022-11-06T17:31:35.648Z,2022-11-07T01:33:33Z,3900414889,141,4.6,3900414891,212,13.8,3901578553,178,,3900414887,140,33.6,3900414885,56,Back,3900414893,213,5.4,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665689,15,1,1,1,48,50x1m4u58lffhq6v6ga1hbxmy,0,35.5,6.6,2022-11-06T17:31:38.379Z,2022-11-07T01:33:38Z,3900415191,212,41.2,3900415189,141,18.2,3900415299,155,,3900415195,1,,3900415187,140,74.0,3900415193,213,0.2,3901578583,178,,3900415185,56,Right,9n447dc5s8na89g3ovx9zvbv9,G. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665685,22,49,1,1,51,74mcjsm72vr3l9pw2i4qfjchj,1,27.9,87.5,2022-11-06T17:31:42.205Z,2022-11-07T01:33:43Z,,,,,,,,,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665743,23,1,1,1,51,74mcjsm72vr3l9pw2i4qfjchj,1,27.2,84.5,2022-11-06T17:31:42.289Z,2022-11-07T01:33:45Z,3900415537,141,49.3,3900415533,56,Back,3900415541,213,4.0,3900415539,212,31.2,3900415535,140,8.2,3901578683,178,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665817,24,1,1,1,56,74mcjsm72vr3l9pw2i4qfjchj,1,12.8,52.8,2022-11-06T17:31:47.355Z,2022-11-07T01:33:49Z,3900415935,140,20.5,3900415933,56,Back,3901578745,178,,3900415941,213,0.8,3900415937,141,66.3,3900415939,212,12.2,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665901,25,1,1,2,2,74mcjsm72vr3l9pw2i4qfjchj,1,27,66,2022-11-06T17:31:53.083Z,2022-11-07T01:33:52Z,3900416357,140,33.5,3900416363,213,5.0,3900416355,56,Back,3901578809,178,,3900416359,141,35.8,3900416361,212,21.6,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665937,26,1,1,2,8,74mcjsm72vr3l9pw2i4qfjchj,1,54.7,32.5,2022-11-06T17:31:59.115Z,2022-11-07T01:33:54Z,3900416555,141,8.3,3900416557,212,16.9,3901578869,178,,3900416553,140,58.2,3900416551,56,Right,3900416559,213,4.9,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482665965,27,1,1,2,11,74mcjsm72vr3l9pw2i4qfjchj,1,58,10.1,2022-11-06T17:32:02.024Z,2022-11-07T01:33:56Z,3900416751,140,57.0,3901578921,178,,3900416749,56,Center,3900416755,212,12.4,3900416757,213,1.7,3900416753,141,28.2,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482666049,28,1,1,2,13,74mcjsm72vr3l9pw2i4qfjchj,1,57.1,22.4,2022-11-06T17:32:03.917Z,2022-11-07T01:33:59Z,3900417215,140,45.6,3900417211,56,Back,3901578997,178,,3900417223,212,15.2,3900417227,213,3.8,3900417219,141,8.9,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482666077,29,1,1,2,18,74mcjsm72vr3l9pw2i4qfjchj,1,52.8,10.6,2022-11-06T17:32:08.858Z,2022-11-07T01:34:02Z,3900417365,141,32.4,3900417367,212,25.2,3900417363,140,33.4,3901579095,178,,3900417361,56,Back,3900417369,213,2.5,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482666143,30,1,1,2,20,74mcjsm72vr3l9pw2i4qfjchj,1,33.4,32.4,2022-11-06T17:32:10.556Z,2022-11-07T01:34:05Z,3900417791,140,38.4,3900417789,56,Back,3901579165,178,,3900417797,213,1.4,3900417793,141,70.5,3900417795,212,26.4,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482666169,31,1,1,2,27,74mcjsm72vr3l9pw2i4qfjchj,1,52.2,75,2022-11-06T17:32:17.702Z,2022-11-07T01:34:09Z,3900417931,141,68.2,3900417929,140,55.1,3900417935,213,5.3,3900417927,56,Center,3900417933,212,5.5,3901579241,178,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482666189,32,1,1,2,28,74mcjsm72vr3l9pw2i4qfjchj,1,53.4,70.8,2022-11-06T17:32:19.355Z,2022-11-07T01:34:10Z,3900418063,140,44.5,3900418067,212,10.8,3900418065,141,78.8,3900418069,213,2.6,3901579275,178,,3900418061,56,Back,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482666235,33,1,1,2,30,74mcjsm72vr3l9pw2i4qfjchj,1,44.5,78.8,2022-11-06T17:32:20.652Z,2022-11-07T01:34:14Z,3900418323,213,3.9,3900418315,140,25.3,3901579361,178,,3900418319,141,53.1,3900418321,212,26.7,3900418311,56,Back,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482666253,34,1,1,2,33,74mcjsm72vr3l9pw2i4qfjchj,1,26.3,52.4,2022-11-06T17:32:24.308Z,2022-11-07T01:34:17Z,3900418485,213,5.5,3900418479,140,37.8,3900418477,56,Back,3900418481,141,36.3,3900418483,212,16.3,3901579437,178,,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482666333,35,1,1,2,37,74mcjsm72vr3l9pw2i4qfjchj,1,39.1,37.4,2022-11-06T17:32:27.420Z,2022-11-07T01:34:19Z,3900418837,56,Back,3900418841,141,70.6,3901579487,178,,3900418845,213,1.4,3900418839,140,43.7,3900418843,212,23.1,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482666389,36,1,1,2,41,74mcjsm72vr3l9pw2i4qfjchj,1,55.1,68.1,2022-11-06T17:32:31.980Z,2022-11-07T01:34:21Z,3900419109,213,1.5,3900419101,56,Left,3901579539,178,,3900419103,140,55.9,3900419107,212,16.3,3900419105,141,92.1,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482666415,37,1,1,2,44,74mcjsm72vr3l9pw2i4qfjchj,1,54.2,80.8,2022-11-06T17:32:35.167Z,2022-11-07T01:34:30Z,3900419265,212,18.1,3901579633,178,,3900419255,56,Back,3900419257,140,38.1,3900419261,141,71.2,3900419269,213,3.5,,,,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
