id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2458848251,8,1,1,0,8,1n1j0wsl763lq7ee1k0c11c02,0,40.3,1.3,2022-09-11T16:31:39.957Z,2022-09-12T04:25:04Z,3774082567,213,6.1,3774082561,140,50.4,3774082565,212,10.8,3774082559,56,Right,3775612651,178,,3774082563,141,0.0,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458848337,4,5,1,0,10,63f5h8t5e9qm1fqmvfkb23ghh,1,41.3,101.2,2022-09-11T16:31:41.727Z,2022-09-12T04:25:22Z,3774083037,233,9,3774083011,347,,3774083009,56,Back,,,,,,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458848255,9,5,1,0,10,1n1j0wsl763lq7ee1k0c11c02,0,58.7,-1.2,2022-09-11T16:31:41.727Z,2022-09-12T04:25:22Z,3774082591,56,Right,3774083041,233,4,3774082593,347,,,,,,,,,,,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458848519,5,27,1,0,38,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2022-09-11T16:32:10.115Z,2022-09-12T04:26:55Z,3774083937,40,,3774083935,201,,3774087101,233,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849069,10,27,1,0,38,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2022-09-11T16:32:10.115Z,2022-09-12T04:26:55Z,3774087085,233,5,3774087051,201,,3774087053,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849043,6,28,1,1,38,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2022-09-11T16:33:09.365Z,2022-09-12T04:28:14Z,3774087241,233,11,3774086907,55,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849085,11,28,1,1,38,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2022-09-11T16:33:09.365Z,2022-09-12T04:28:13Z,3774087197,233,6,3774087129,55,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849113,7,1,1,1,38,63f5h8t5e9qm1fqmvfkb23ghh,1,43.8,100,2022-09-11T16:33:09.886Z,2022-09-12T04:28:27Z,3774087263,107,,3774087271,212,23.7,3774087275,1,,3774087273,213,3.7,3774087269,141,82.6,3774087267,140,24.9,3774087265,56,Back,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849133,8,1,1,1,43,63f5h8t5e9qm1fqmvfkb23ghh,1,24.1,81.4,2022-09-11T16:33:14.406Z,2022-09-12T04:28:53Z,3774087403,140,20.7,3774087411,1,,3774087405,141,29.2,3774087407,212,35.7,3774087401,56,Back,3774087409,213,4.6,3775615631,178,,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849175,9,1,1,1,46,63f5h8t5e9qm1fqmvfkb23ghh,1,20.8,28.6,2022-09-11T16:33:17.497Z,2022-09-12T04:29:03Z,3775615719,178,,3774087633,141,8.1,3774087637,213,5.0,3774087629,56,Back,3774087631,140,24.5,3774087635,212,14.5,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849195,10,1,1,1,48,63f5h8t5e9qm1fqmvfkb23ghh,0,25.9,7.8,2022-09-11T16:33:20.146Z,2022-09-12T04:29:11Z,3774087821,141,4.9,3774087825,212,30.8,3774087829,213,6.2,3775615809,178,,3774087817,140,55.2,3774087815,56,Right,,,,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849213,12,8,1,1,50,1n1j0wsl763lq7ee1k0c11c02,1,42.2,94.4,2022-09-11T16:33:22.285Z,2022-09-12T04:29:30Z,3775124111,385,,3774087941,56,Back,3775616061,389,,,,,,,,,,,,,,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849225,11,5,1,1,52,63f5h8t5e9qm1fqmvfkb23ghh,1,53.6,-1.8,2022-09-11T16:33:23.417Z,2022-09-12T04:29:55Z,3774087997,347,,3774087993,56,Right,3774088161,233,13,,,,,,,,,,,,,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849249,13,5,1,1,52,1n1j0wsl763lq7ee1k0c11c02,0,46.4,101.8,2022-09-11T16:33:23.417Z,2022-09-12T04:29:54Z,3774088121,347,,3774088165,233,11,3774088119,56,Back,,,,,,,,,,,,,,,,2zgcbp9g85uxudxadiw3twmvp,F. Angileri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849411,12,1,1,2,0,63f5h8t5e9qm1fqmvfkb23ghh,1,52,0,2022-09-11T16:33:31.888Z,2022-09-12T04:30:06Z,3774088959,141,11.9,3774088955,56,Back,3774088963,213,2.8,3774088957,140,30.6,3774088953,107,,3774088965,1,,3774088961,212,24.1,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849463,13,1,1,2,9,63f5h8t5e9qm1fqmvfkb23ghh,1,30.2,30.1,2022-09-11T16:33:40.501Z,2022-09-12T04:30:15Z,3774089211,212,13.8,3774089209,141,10.1,3775616643,178,,3774089205,56,Back,3774089213,213,4.9,3774089207,140,32.2,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849527,14,1,1,2,11,63f5h8t5e9qm1fqmvfkb23ghh,1,28.7,11.9,2022-09-11T16:33:43.045Z,2022-09-12T04:30:28Z,3774089567,141,38.1,3774089573,213,1.9,3775616797,178,,3774089559,56,Back,3774089571,212,19.0,3774089563,140,22.3,,,,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849571,15,1,1,2,14,63f5h8t5e9qm1fqmvfkb23ghh,1,22.7,45,2022-09-11T16:33:45.746Z,2022-09-12T04:30:49Z,3774089783,212,27.7,3774089781,141,85.8,3774089779,140,22.3,3774089785,213,1.6,3774089777,56,Back,3775616899,178,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459135185,947,67,1,2,17,63f5h8t5e9qm1fqmvfkb23ghh,1,21,85.3,2022-09-11T16:33:49.001Z,2022-09-12T09:13:53Z,3775706529,233,659,,,,,,,,,,,,,,,,,,,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459135181,659,67,1,2,17,1n1j0wsl763lq7ee1k0c11c02,0,79,14.7,2022-09-11T16:33:49.002Z,2022-09-12T06:12:59Z,3775706537,233,947,,,,,,,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849605,16,1,1,2,17,63f5h8t5e9qm1fqmvfkb23ghh,0,22.3,85.8,2022-09-11T16:33:49.031Z,2022-09-12T09:13:53Z,3774089989,56,Back,3774089993,141,100.0,3774089987,155,,3774089991,140,44.6,3774089997,213,0.4,3775617343,178,,3774089995,212,25.6,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849639,14,5,1,2,20,1n1j0wsl763lq7ee1k0c11c02,1,57,-1.4,2022-09-11T16:33:51.577Z,2022-09-12T04:31:29Z,3774090201,233,17,3774090197,347,,3774090195,56,Right,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849609,17,5,1,2,20,63f5h8t5e9qm1fqmvfkb23ghh,0,43,101.4,2022-09-11T16:33:51.577Z,2022-09-12T04:31:29Z,3774090221,233,14,3774090017,347,,3774090015,56,Back,,,,,,,,,,,,,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849723,15,1,1,2,28,1n1j0wsl763lq7ee1k0c11c02,1,60.1,0,2022-09-11T16:33:59.526Z,2022-09-12T04:31:47Z,3774090667,140,64.8,3774090665,56,Right,3774090673,213,0.7,3774090669,141,4.8,3774090671,212,6.6,3774090663,107,,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849757,16,1,1,2,28,1n1j0wsl763lq7ee1k0c11c02,1,62,7.1,2022-09-11T16:34:00.116Z,2022-09-12T04:32:02Z,3775617985,178,,3774090853,141,2.7,3774342301,156,,3774090849,56,Right,3774090855,212,4.3,3774090857,213,3.9,3774090851,140,59.1,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849787,17,1,1,2,29,1n1j0wsl763lq7ee1k0c11c02,0,59.1,4.2,2022-09-11T16:34:00.957Z,2022-09-12T04:32:12Z,3774091045,56,Right,3774091047,140,65.1,3774091049,141,0.0,3775618103,178,,3774091053,213,5.8,3774091051,212,7.2,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849801,18,5,1,2,30,63f5h8t5e9qm1fqmvfkb23ghh,1,36.4,101.2,2022-09-11T16:34:01.617Z,2022-09-12T04:32:23Z,3774091107,56,Back,3774094733,233,19,3774091109,347,,,,,,,,,,,,,,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849797,19,5,1,2,30,1n1j0wsl763lq7ee1k0c11c02,0,63.6,-1.2,2022-09-11T16:34:01.617Z,2022-09-12T04:32:23Z,3774094755,233,18,3774091091,347,,3774091089,56,Right,,,,,,,,,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849793,18,43,1,2,30,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2022-09-11T16:34:01.961Z,2022-09-11T16:35:06Z,3774091075,56,Right,3774091083,213,5.9,3774091077,140,63.5,3774091079,141,0.0,3774094377,144,1,3774091081,212,6.4,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849819,19,1,1,2,40,63f5h8t5e9qm1fqmvfkb23ghh,1,36.3,100,2022-09-11T16:34:12.165Z,2022-09-12T04:32:56Z,3774091205,140,16.9,3774091213,1,,3774091201,107,,3774091207,141,91.9,3774091209,212,21.3,3774091203,56,Back,3774091211,213,3.4,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849883,20,1,1,2,43,63f5h8t5e9qm1fqmvfkb23ghh,1,13.1,88.5,2022-09-11T16:34:15.176Z,2022-09-12T04:33:09Z,3774091611,213,4.2,3774091603,56,Back,3775618861,178,,3774091609,212,22.8,3774091607,141,59.8,3774091605,140,1.9,,,,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849959,21,1,1,2,48,63f5h8t5e9qm1fqmvfkb23ghh,1,3.3,50.6,2022-09-11T16:34:19.396Z,2022-09-12T04:33:21Z,3774092033,56,Right,3774092041,213,5.9,3774092039,212,80.1,3774092043,1,,3775619079,178,,3774092035,140,74.7,3774092031,157,,3774092037,141,9.3,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458849965,22,3,1,2,55,63f5h8t5e9qm1fqmvfkb23ghh,0,76.2,6.4,2022-09-11T16:34:27.136Z,2022-09-12T04:36:04Z,3774092057,286,,3774092441,233,20,3774092055,56,Right,3775621603,178,,3775125301,464,,,,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458850025,20,7,1,2,55,1n1j0wsl763lq7ee1k0c11c02,0,23.8,93.6,2022-09-11T16:34:27.166Z,2022-09-12T04:36:15Z,3775621731,178,,3774092339,56,Back,3774092407,233,22,3775125257,383,,3774092341,285,,,,,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458850015,23,61,1,2,56,63f5h8t5e9qm1fqmvfkb23ghh,0,76.8,7.9,2022-09-11T16:34:27.294Z,2022-09-12T04:36:30Z,3775621903,178,,3774092307,56,Right,,,,,,,,,,,,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458850053,21,5,1,2,56,1n1j0wsl763lq7ee1k0c11c02,1,22.8,101.5,2022-09-11T16:34:27.815Z,2022-09-12T04:36:44Z,3774092465,56,Back,3774092467,347,,3774092477,233,24,,,,,,,,,,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458850033,24,5,1,2,56,63f5h8t5e9qm1fqmvfkb23ghh,0,77.2,-1.5,2022-09-11T16:34:27.815Z,2022-09-12T04:36:44Z,3774092509,233,21,3774092351,56,Right,3774092355,347,,,,,,,,,,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458850273,22,1,1,3,15,1n1j0wsl763lq7ee1k0c11c02,0,27.6,100,2022-09-11T16:34:46.926Z,2022-09-12T04:36:51Z,3774093669,107,,3774093673,140,62.7,3774093679,213,5.9,3774093681,1,,3774093675,141,76.3,3774093677,212,40.5,3774093671,56,Center,,,,2zgcbp9g85uxudxadiw3twmvp,F. Angileri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458850283,25,49,1,3,20,63f5h8t5e9qm1fqmvfkb23ghh,1,30.5,31.8,2022-09-11T16:34:52.067Z,2022-09-12T04:37:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458850379,26,1,1,3,28,63f5h8t5e9qm1fqmvfkb23ghh,1,26.7,64.2,2022-09-11T16:34:59.405Z,2022-09-12T04:37:51Z,3774094241,141,31.5,3774094245,213,4.8,3775622883,178,,3774094239,140,27.9,3774094243,212,22.3,3774094237,56,Back,,,,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458850395,27,1,1,3,31,63f5h8t5e9qm1fqmvfkb23ghh,1,31,35.9,2022-09-11T16:35:03.114Z,2022-09-12T04:37:57Z,3774094333,140,31.8,3774094335,141,66.2,3774094337,212,20.6,3774094331,56,Back,3775622945,178,,3774094339,213,1.5,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458850431,28,1,1,3,34,63f5h8t5e9qm1fqmvfkb23ghh,1,32,67.9,2022-09-11T16:35:05.484Z,2022-09-12T04:38:26Z,3774094571,212,15.8,3774094573,213,1.3,3774094569,141,90.1,3774094565,56,Back,3774094567,140,36.3,3775623269,178,,,,,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458850439,29,1,1,3,36,63f5h8t5e9qm1fqmvfkb23ghh,1,35,89.6,2022-09-11T16:35:08.255Z,2022-09-12T04:38:39Z,3775623353,178,,3774094627,213,3.9,3774094621,140,28.0,3774094625,212,9.8,3774094619,56,Back,3774094623,141,80.0,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458850483,30,1,1,3,39,63f5h8t5e9qm1fqmvfkb23ghh,1,27.4,78.1,2022-09-11T16:35:10.816Z,2022-09-12T04:38:46Z,3774094837,140,26.4,3775623413,178,,3774094835,56,Back,3774094843,213,4.7,3774094839,141,32.0,3774094841,212,31.4,,,,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458850539,31,1,1,3,43,63f5h8t5e9qm1fqmvfkb23ghh,0,28.1,26.9,2022-09-11T16:35:14.301Z,2022-09-12T04:39:05Z,3774095197,1,,3774095191,212,54.3,3775623629,178,,3774095183,155,,3774095187,140,78.1,3774095185,56,Right,3774095193,213,6.0,3774095189,141,6.7,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
