id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,keyPass,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/18/value
2513536999,1791,83,1,29,4,74mcjsm72vr3l9pw2i4qfjchj,1,25.4,36.2,2023-02-27T20:29:19.098Z,2023-02-28T07:12:54Z,4062976535,399,501039,,,,,,,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432257,202,1,1,29,4,1n1j0wsl763lq7ee1k0c11c02,1,78.7,65.3,2023-02-27T20:29:19.118Z,2023-02-28T06:28:17Z,4062390461,140,84.6,4062941085,178,,4062390465,212,6.8,4062390459,56,Center,4062390467,213,0.4,4062390463,141,69.3,,,,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432259,203,61,1,29,5,1n1j0wsl763lq7ee1k0c11c02,1,84.8,65.4,2023-02-27T20:29:19.867Z,2023-02-28T06:28:27Z,4062941241,178,,4062390475,56,Center,,,,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2513432281,204,15,1,29,7,1n1j0wsl763lq7ee1k0c11c02,1,87.9,65.3,2023-02-27T20:29:22.185Z,2023-02-28T06:28:32Z,4062391101,147,52.7,4062390611,64,,4062391087,79,,4062941329,178,,4062391089,29,,4062390609,22,,4062391095,102,51.8,4062391097,103,31.0,dkv5svrbfiq996qchro44dfpx,N. Maksimović,4062391091,55,203,4062390821,233,4062390809,72,,328,,4062391099,146,4062390613,56,98.2,Center,,,,,,,,,,,,,,,,,,,,,,
2513432275,328,10,1,29,8,74mcjsm72vr3l9pw2i4qfjchj,1,2,46.2,2023-02-27T20:29:22.800Z,2023-02-28T06:28:36Z,4062390573,182,,4062390777,175,,4062390841,233,204,4062686763,378,,4062390575,56,Back,4062390779,181,,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432291,205,6,1,29,9,1n1j0wsl763lq7ee1k0c11c02,1,92.6,59.9,2023-02-27T20:29:23.440Z,2023-02-28T06:28:38Z,4062390673,233,329,4062390653,73,,4062390651,56,Center,,,,,,,,,,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432287,329,6,1,29,9,74mcjsm72vr3l9pw2i4qfjchj,0,7.4,40.1,2023-02-27T20:29:23.440Z,2023-02-28T06:28:39Z,4062390647,73,,4062390645,56,Back,4062390683,233,205,,,,,,,,,,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432601,206,1,1,29,54,1n1j0wsl763lq7ee1k0c11c02,0,99.5,99.5,2023-02-27T20:30:09.102Z,2023-02-28T06:28:44Z,4062392289,2,,4062392305,213,4.5,4062392301,141,65.3,4062687423,20,,4062392293,155,,4062392291,6,,4062392303,212,23.7,4062392299,140,95.0,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,4062392295,223,,4062392297,56,4062941455,178,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432619,330,43,1,29,57,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2023-02-27T20:30:11.233Z,2023-02-28T00:34:49Z,4062392377,213,4.9,4062392375,212,8.9,4062392373,141,23.6,4062392379,15,0,4062687587,144,12,4062392369,56,Back,4062392371,140,8.9,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432633,331,12,1,29,59,74mcjsm72vr3l9pw2i4qfjchj,1,9.1,23.5,2023-02-27T20:30:13.452Z,2023-02-28T06:28:49Z,4062392441,212,22.3,4062941531,388,,4062392445,213,5.7,4062392433,56,Back,4062392435,140,26.4,4062392437,141,4.6,4062392467,15,,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432665,207,1,1,30,2,1n1j0wsl763lq7ee1k0c11c02,1,71.2,92.7,2023-02-27T20:30:16.432Z,2023-02-28T06:19:17Z,4062392649,141,94.4,4062392655,213,0.1,4062934147,178,,4062392651,212,9.0,4062392645,56,Left,4062392647,140,79.7,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513531657,1206,43,1,30,4,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2023-02-27T20:30:18.931Z,2023-02-28T10:32:25Z,4062953337,399,171222,4063160631,144,83,,,,,,,,,,,,,,,,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432673,208,1,1,30,6,1n1j0wsl763lq7ee1k0c11c02,1,73.5,98.1,2023-02-27T20:30:20.309Z,2023-02-28T06:19:24Z,4062392703,56,Left,4062392711,213,3.4,4062392705,140,58.6,4062934243,178,,4062392707,141,93.2,4062392709,212,16.0,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432705,209,1,1,30,7,1n1j0wsl763lq7ee1k0c11c02,1,55.5,90.8,2023-02-27T20:30:22.140Z,2023-02-28T06:19:27Z,4062392873,141,67.7,4062392877,213,4.0,4062392875,212,21.4,4062392869,56,Back,4062392871,140,41.7,4062934265,178,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432745,210,1,1,30,11,1n1j0wsl763lq7ee1k0c11c02,1,39.2,61.7,2023-02-27T20:30:25.541Z,2023-02-28T06:19:32Z,4062393105,1,,4062393099,141,15.5,4062393103,213,5.4,4062934325,178,,4062393093,155,,4062393101,212,40.0,4062393097,140,62.8,4062393095,56,Right,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432747,211,1,1,30,15,1n1j0wsl763lq7ee1k0c11c02,0,66.4,21.2,2023-02-27T20:30:29.930Z,2023-02-28T06:19:35Z,4062393111,140,76.7,4062934355,178,,4062393113,141,48.1,4062393115,212,21.2,4062393117,213,1.0,4062393109,56,Center,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432755,332,49,1,30,16,74mcjsm72vr3l9pw2i4qfjchj,1,23.1,55.5,2023-02-27T20:30:31.179Z,2023-02-28T06:19:40Z,,,,,,,,,,,,,,,,,,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432821,333,1,1,30,23,74mcjsm72vr3l9pw2i4qfjchj,1,44.5,54.6,2023-02-27T20:30:37.471Z,2023-02-28T06:19:43Z,4062393463,212,6.6,4062934447,178,,4062393459,140,45.7,4062393465,213,1.4,4062393457,56,Back,4062393461,141,64.2,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432837,334,1,1,30,26,74mcjsm72vr3l9pw2i4qfjchj,1,53.7,72.2,2023-02-27T20:30:41.139Z,2023-02-28T06:19:48Z,4062393533,140,64.2,4062934495,178,,4062393537,212,19.0,4062393535,141,95.0,4062393539,213,1.0,4062393531,56,Left,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432843,335,1,1,30,28,74mcjsm72vr3l9pw2i4qfjchj,1,64.3,95.1,2023-02-27T20:30:42.309Z,2023-02-28T06:19:53Z,4062393561,141,97.4,4062393557,56,Left,4062934563,178,,4062393559,140,57.7,4062393567,213,2.9,4062393563,212,7.1,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432861,336,1,1,30,29,74mcjsm72vr3l9pw2i4qfjchj,1,57.7,97.4,2023-02-27T20:30:43.971Z,2023-02-28T06:19:57Z,4062393657,141,80.1,4062393655,140,64.2,4062393661,213,5.2,4062393653,56,Left,4062393659,212,13.6,4062934597,178,,,,,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432871,337,1,1,30,31,74mcjsm72vr3l9pw2i4qfjchj,0,64.2,79.8,2023-02-27T20:30:45.850Z,2023-02-28T06:20:25Z,4062393733,213,6.0,4062393723,140,69.3,4062934967,178,,4062393727,141,77.4,4062393721,56,Center,4062393731,212,5.6,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432889,212,61,1,30,31,1n1j0wsl763lq7ee1k0c11c02,1,33.2,23,2023-02-27T20:30:46.139Z,2023-02-28T06:20:28Z,4062935011,178,,4062393793,56,Back,,,,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432909,213,5,1,30,34,1n1j0wsl763lq7ee1k0c11c02,0,44,-1.2,2023-02-27T20:30:48.550Z,2023-02-28T06:20:32Z,4062393867,56,Back,4062394059,233,338,4062393869,347,,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432943,338,5,1,30,34,74mcjsm72vr3l9pw2i4qfjchj,1,56,101.2,2023-02-27T20:30:48.550Z,2023-02-28T06:20:32Z,4062394019,56,Left,4062394021,347,,4062394039,233,213,,,,,,,,,,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513432961,339,1,1,30,38,74mcjsm72vr3l9pw2i4qfjchj,1,54.1,100,2023-02-27T20:30:52.551Z,2023-02-28T06:20:34Z,4062409547,1,,4062394119,213,3.7,4062394111,56,Back,4062688495,189,,4062394113,140,32.4,4062394109,107,,4062394117,212,26.5,4062394115,141,81.6,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433001,340,1,1,30,43,74mcjsm72vr3l9pw2i4qfjchj,1,30,78.3,2023-02-27T20:30:57.549Z,2023-02-28T06:20:37Z,4062394331,141,51.8,4062394329,140,29.8,4062935111,178,,4062394333,212,18.0,4062394335,213,4.7,4062394327,56,Back,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433021,341,1,1,30,46,74mcjsm72vr3l9pw2i4qfjchj,1,29.6,51.2,2023-02-27T20:31:00.299Z,2023-02-28T06:20:41Z,4062394441,141,21.8,4062935181,178,,4062394439,140,36.2,4062394443,212,21.2,4062394437,56,Back,4062394445,213,5.0,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433059,342,1,1,30,48,74mcjsm72vr3l9pw2i4qfjchj,1,37.5,21.3,2023-02-27T20:31:02.321Z,2023-02-28T06:20:47Z,4062394659,213,5.5,4062394651,56,Right,4062394657,212,18.6,4062394655,141,2.1,4062935245,178,,4062394653,140,50.1,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433097,343,1,1,30,52,74mcjsm72vr3l9pw2i4qfjchj,1,53.5,2.3,2023-02-27T20:31:06.821Z,2023-02-28T06:20:52Z,4062394853,213,2.7,4062935325,178,,4062394849,141,11.6,4062394851,212,15.3,4062394845,56,Back,4062394847,140,40.2,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433143,344,1,1,30,59,74mcjsm72vr3l9pw2i4qfjchj,1,46.3,29.3,2023-02-27T20:31:14.150Z,2023-02-28T06:20:59Z,4062395129,212,15.4,4062395131,213,2.4,4062395123,56,Back,4062395125,140,35.2,4062935431,178,,4062395127,141,44.2,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433151,345,1,1,31,7,74mcjsm72vr3l9pw2i4qfjchj,1,45.8,53.1,2023-02-27T20:31:21.860Z,2023-02-28T06:21:05Z,4062395171,141,77.0,4062395169,140,45.1,4062395167,56,Back,4062395175,213,1.6,4062395173,212,16.3,4062935503,178,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433161,346,1,1,31,9,74mcjsm72vr3l9pw2i4qfjchj,1,45.1,77,2023-02-27T20:31:23.511Z,2023-02-28T06:21:09Z,4062395219,212,11.0,4062935563,178,,4062395221,213,6.0,4062395217,141,71.9,4062395215,140,55.0,4062395213,56,Center,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433167,347,1,1,31,10,74mcjsm72vr3l9pw2i4qfjchj,1,55,71.9,2023-02-27T20:31:24.309Z,2023-02-28T06:21:15Z,4062935641,178,,4062395267,156,,4062395259,212,20.7,4062395255,140,39.7,4062395261,213,3.8,4062395257,141,52.7,4062395253,56,Back,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433201,348,1,1,31,12,74mcjsm72vr3l9pw2i4qfjchj,1,37.9,50.4,2023-02-27T20:31:26.281Z,2023-02-28T06:21:19Z,4062935685,178,,4062395459,212,18.2,4062395461,213,5.1,4062395455,140,44.5,4062395457,141,25.7,4062395453,56,Back,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433271,349,1,1,31,16,74mcjsm72vr3l9pw2i4qfjchj,1,53.7,22.7,2023-02-27T20:31:31.189Z,2023-02-28T06:21:26Z,4062395797,140,69.7,4062395795,56,Right,4062935765,178,,4062395803,213,5.6,4062395799,141,2.5,4062395801,212,21.7,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433297,350,1,1,31,23,74mcjsm72vr3l9pw2i4qfjchj,0,85.3,21.8,2023-02-27T20:31:37.410Z,2023-02-28T06:21:33Z,4062395963,141,35.0,4062395965,212,13.3,4062935851,178,,4062395967,213,0.7,4062395959,56,Center,4062395961,140,94.7,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433305,215,52,1,31,25,1n1j0wsl763lq7ee1k0c11c02,1,4.7,65.6,2023-02-27T20:31:39.519Z,2023-02-28T06:21:43Z,4062689655,376,,4062936005,179,,,,,,,,,,,,,,,,,,,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433437,216,80,1,31,43,1n1j0wsl763lq7ee1k0c11c02,0,14.9,49.7,2023-02-27T20:31:57.840Z,2023-02-28T06:21:47Z,4062936063,178,,,,,,,,,,,,,,,,,,,,,,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433449,217,1,1,31,45,1n1j0wsl763lq7ee1k0c11c02,0,19.2,47.9,2023-02-27T20:32:00.140Z,2023-02-28T06:21:51Z,4062396741,140,68.6,4062396749,1,,4062396739,56,Center,4062396737,155,,4062936123,178,,4062396743,141,32.2,4062396745,212,53.0,4062396747,213,6.1,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433459,351,44,1,31,48,74mcjsm72vr3l9pw2i4qfjchj,1,28.4,69.4,2023-02-27T20:32:03.039Z,2023-02-28T07:08:49Z,4062396815,233,218,4062396797,285,,4062396795,56,Back,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433455,218,44,1,31,48,1n1j0wsl763lq7ee1k0c11c02,0,71.6,30.6,2023-02-27T20:32:03.040Z,2023-02-28T06:21:57Z,4062396777,56,Center,4062396779,286,,4062396857,233,351,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433465,352,1,1,31,48,74mcjsm72vr3l9pw2i4qfjchj,0,25.4,71,2023-02-27T20:32:03.080Z,2023-02-28T07:08:49Z,4062396835,213,0.7,4062396827,56,Back,4062396825,3,,4062396833,212,13.1,4062936235,388,,4062396829,140,34.9,4062396831,141,83.4,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433493,219,1,1,31,52,1n1j0wsl763lq7ee1k0c11c02,1,61.9,13.3,2023-02-27T20:32:07.101Z,2023-02-28T06:22:05Z,4062397001,56,Center,4062397009,213,1.9,4062397003,140,58.1,4062936285,178,,4062397005,141,29.6,4062397007,212,11.8,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433507,220,1,1,31,55,1n1j0wsl763lq7ee1k0c11c02,1,59.8,22.7,2023-02-27T20:32:09.491Z,2023-02-28T06:22:10Z,4062397099,213,4.3,4062397091,56,Right,4062397093,140,58.9,4062397097,212,2.3,4062397095,141,19.6,4062936345,178,,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433517,221,1,1,31,55,1n1j0wsl763lq7ee1k0c11c02,1,58.9,19.6,2023-02-27T20:32:10.070Z,2023-02-28T06:22:13Z,4062397151,140,60.3,4062936385,178,,4062397155,212,11.0,4062397157,213,4.8,4062397149,56,Right,4062397153,141,3.5,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433527,222,1,1,31,57,1n1j0wsl763lq7ee1k0c11c02,1,60.1,3.5,2023-02-27T20:32:11.811Z,2023-02-28T06:22:19Z,4062397225,141,10.9,4062397227,212,23.9,4062397223,140,37.8,4062936441,178,,4062397221,56,Back,4062397229,213,2.9,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433561,223,1,1,32,0,1n1j0wsl763lq7ee1k0c11c02,1,37.5,11.2,2023-02-27T20:32:14.328Z,2023-02-28T06:22:29Z,4062397413,140,22.9,4062397415,141,29.0,4062397417,212,19.5,4062397411,56,Back,4062397419,213,2.5,4062936567,178,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433589,224,1,1,32,3,1n1j0wsl763lq7ee1k0c11c02,0,24.8,18.5,2023-02-27T20:32:17.580Z,2023-02-28T06:22:34Z,4062397533,141,22.3,4062397537,213,0.1,4062936605,178,,4062397527,155,,4062397535,212,41.5,4062397539,1,,4062397529,56,Center,4062397531,140,64.2,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433597,353,1,1,32,6,74mcjsm72vr3l9pw2i4qfjchj,0,30.6,72.9,2023-02-27T20:32:20.369Z,2023-02-28T06:22:38Z,4062936649,388,,4062397579,213,6.2,4062397569,3,,4062397571,56,Center,4062397577,212,24.1,4062397575,141,70.4,4062397573,140,53.5,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433609,225,1,1,32,8,1n1j0wsl763lq7ee1k0c11c02,1,45.5,30.2,2023-02-27T20:32:22.911Z,2023-02-28T06:22:41Z,4062397647,212,17.8,4062397645,141,54.3,4062936703,178,,4062397643,140,52.1,4062397639,155,,4062397649,213,1.2,4062397641,56,Center,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433619,226,1,1,32,10,1n1j0wsl763lq7ee1k0c11c02,1,51.8,53.7,2023-02-27T20:32:24.820Z,2023-02-28T06:22:45Z,4062397687,56,Back,4062397691,141,50.3,4062397693,212,7.8,4062397695,213,3.4,4062397689,140,44.7,4062936767,178,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433641,227,1,1,32,11,1n1j0wsl763lq7ee1k0c11c02,1,44.7,50.3,2023-02-27T20:32:25.990Z,2023-02-28T06:22:49Z,4062397807,56,Left,4062397811,141,94.4,4062936815,178,,4062397813,212,32.1,4062397817,1,,4062397809,140,55.5,4062397815,213,1.2,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433647,228,1,1,32,14,1n1j0wsl763lq7ee1k0c11c02,1,57,94.5,2023-02-27T20:32:28.659Z,2023-02-28T06:22:54Z,4062397857,140,45.7,4062936881,178,,4062397861,212,16.9,4062397855,56,Back,4062397863,213,3.9,4062397859,141,76.8,,,,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433679,229,1,1,32,17,1n1j0wsl763lq7ee1k0c11c02,1,45.7,75.8,2023-02-27T20:32:31.849Z,2023-02-28T06:23:00Z,4062398025,141,38.6,4062398027,212,27.4,4062398023,140,35.7,4062936935,178,,4062398021,56,Back,4062398029,213,4.3,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433703,230,1,1,32,22,1n1j0wsl763lq7ee1k0c11c02,0,42.2,36.8,2023-02-27T20:32:36.241Z,2023-02-28T06:23:04Z,4062936989,178,,4062398129,140,100.0,4062398131,141,87.9,4062398133,212,70.8,4062398137,1,,4062398125,155,,4062398135,213,0.5,4062398127,56,Left,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433705,231,5,1,32,27,1n1j0wsl763lq7ee1k0c11c02,0,101,89.6,2023-02-27T20:32:41.499Z,2023-02-28T06:23:09Z,4062398141,346,,4062398209,233,354,4062398139,56,Left,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433693,354,5,1,32,27,74mcjsm72vr3l9pw2i4qfjchj,1,-1,10.4,2023-02-27T20:32:41.499Z,2023-02-28T06:23:09Z,4062398201,233,231,4062398097,346,,4062398095,56,Back,,,,,,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433763,355,1,1,32,32,74mcjsm72vr3l9pw2i4qfjchj,1,3.5,43.7,2023-02-27T20:32:46.789Z,2023-02-28T06:23:12Z,4062398519,237,,4062398507,56,Back,4062398511,141,33.1,4062398505,124,,4062398513,212,11.0,4062398509,140,11.4,4062398555,189,,4062398515,213,5.6,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433777,356,1,1,32,35,74mcjsm72vr3l9pw2i4qfjchj,1,11.4,33.1,2023-02-27T20:32:49.540Z,2023-02-28T06:23:15Z,4062691395,189,,4062398623,212,15.2,4062398619,140,23.0,4062398625,213,5.6,4062398621,141,19.7,4062398617,56,Back,4062937155,178,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433785,357,1,1,32,40,74mcjsm72vr3l9pw2i4qfjchj,1,28.7,22.7,2023-02-27T20:32:54.539Z,2023-02-28T06:23:21Z,4062398667,141,2.6,4062398665,140,37.0,4062398663,56,Back,4062937233,178,,4062398671,213,5.3,4062398669,212,16.2,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433809,358,1,1,32,41,74mcjsm72vr3l9pw2i4qfjchj,0,37,2.6,2023-02-27T20:32:55.722Z,2023-02-28T06:23:24Z,4062398725,213,0.6,4062398719,140,57.2,4062937269,178,,4062398723,212,25.1,4062398721,141,22.4,4062398717,56,Center,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513433817,232,49,1,32,43,1n1j0wsl763lq7ee1k0c11c02,1,42.3,80.7,2023-02-27T20:32:57.609Z,2023-02-28T06:23:29Z,,,,,,,,,,,,,,,,,,,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
