id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2521819713,162,44,1,17,0,6f27yvbqcngegwsg2ozxxdj4,1,57.6,63.5,2023-03-18T17:48:37.977Z,2023-03-19T09:45:24Z,4106753457,233,182,4106753455,286,,4106753453,56,Center,,,,,,,,,,,,,,,,at2bp41y9n3nd1phr2e3wrcnp,H. Seferović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521819711,182,44,1,17,0,c8llrezkm3b3op4afrou6b487,0,42.4,36.5,2023-03-18T17:48:37.978Z,2023-03-19T02:41:00Z,4108177377,233,162,4106753451,285,,4106753449,56,Back,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521819745,163,1,1,17,0,6f27yvbqcngegwsg2ozxxdj4,1,58.9,65.9,2023-03-18T17:48:38.033Z,2023-03-19T09:45:24Z,4108511795,178,,4106753629,213,4.7,4106753621,56,Center,4106753627,212,20.9,4106753619,3,,4106753625,141,35.2,4106753623,140,57.8,,,,at2bp41y9n3nd1phr2e3wrcnp,H. Seferović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521819761,164,1,1,17,2,6f27yvbqcngegwsg2ozxxdj4,1,57.8,35.2,2023-03-18T17:48:40.016Z,2023-03-19T02:41:17Z,4108512243,178,,4106753747,213,0.6,4106753741,140,62.5,4106753739,56,Center,4106753745,212,6.0,4106753743,141,40.1,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521819785,165,1,1,17,3,6f27yvbqcngegwsg2ozxxdj4,1,62.7,40.1,2023-03-18T17:48:40.933Z,2023-03-19T02:41:24Z,4106753827,56,Right,4106753835,141,11.3,4106753839,213,5.1,4106753837,212,21.6,4106753831,140,71.3,4108512523,178,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521819789,166,3,1,17,4,6f27yvbqcngegwsg2ozxxdj4,0,73.2,13.6,2023-03-18T17:48:42.421Z,2023-03-19T02:41:32Z,4106753859,286,,4108512847,178,,4106754347,233,183,4106753857,56,Right,4107836213,465,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521819889,183,7,1,17,6,c8llrezkm3b3op4afrou6b487,0,26.8,86.4,2023-03-18T17:48:43.805Z,2023-03-19T02:41:35Z,4108512979,178,,4106754341,233,166,4106754307,56,Back,4106754309,285,,4107836285,383,,,,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521819837,167,61,1,17,6,6f27yvbqcngegwsg2ozxxdj4,1,71.3,11.3,2023-03-18T17:48:44.057Z,2023-03-19T02:41:42Z,4108513365,178,,4106754111,56,Right,,,,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521819855,168,5,1,17,9,6f27yvbqcngegwsg2ozxxdj4,0,72.5,-1.3,2023-03-18T17:48:47.133Z,2023-03-19T02:41:46Z,4106754579,233,184,4106754173,56,Right,4106754175,347,,4106754527,361,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521819921,184,5,1,17,9,c8llrezkm3b3op4afrou6b487,1,27.5,101.3,2023-03-18T17:48:47.133Z,2023-03-19T02:41:46Z,4106754395,56,Back,4106754397,347,,4106754409,233,168,4106754399,361,,,,,,,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521820265,185,1,1,17,26,c8llrezkm3b3op4afrou6b487,0,34.5,100,2023-03-18T17:49:03.579Z,2023-03-19T02:41:55Z,4106756095,1,,4106756093,213,6.0,4106756067,107,,4106756075,140,64.1,4106756091,212,32.8,4106756071,56,Left,4106756077,141,85.9,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521820283,169,4,1,17,28,6f27yvbqcngegwsg2ozxxdj4,1,33.4,11.8,2023-03-18T17:49:06.130Z,2023-03-19T02:42:08Z,4106756183,152,,4106756389,286,,4106756177,13,,4106756385,233,186,4106756181,56,Back,4106756179,295,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521820313,186,4,1,17,28,c8llrezkm3b3op4afrou6b487,0,66.6,88.2,2023-03-18T17:49:06.131Z,2023-03-19T02:42:08Z,4108514299,178,,4106756341,56,Left,4106756339,295,,4106756421,233,169,4106756343,152,,4106756345,285,,4106756337,13,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521820599,170,1,1,17,54,6f27yvbqcngegwsg2ozxxdj4,1,36.8,19.9,2023-03-18T17:49:31.544Z,2023-03-19T02:42:11Z,4106757949,5,,4106757955,140,21.7,4106757953,56,Back,4106757959,212,17.8,4106757961,213,2.7,4108514457,178,,4106757957,141,31.9,4106757951,152,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521820617,171,1,1,18,1,6f27yvbqcngegwsg2ozxxdj4,1,27.5,42.8,2023-03-18T17:49:38.680Z,2023-03-19T02:42:14Z,4108514631,178,,4106758051,140,36.8,4106758057,213,0.6,4106758055,212,11.7,4106758053,141,52.4,4106758049,56,Back,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521820633,172,1,1,18,2,6f27yvbqcngegwsg2ozxxdj4,1,36.8,52.4,2023-03-18T17:49:39.555Z,2023-03-19T02:42:17Z,4106758151,213,3.7,4106758145,140,27.0,4106758143,56,Back,4108514789,178,,4106758149,212,12.3,4106758147,141,42.4,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521820683,173,1,1,18,4,6f27yvbqcngegwsg2ozxxdj4,1,28.5,44,2023-03-18T17:49:42.127Z,2023-03-19T02:42:20Z,4106758375,213,1.6,4106758373,212,29.0,4106758369,140,27.0,4106758367,56,Back,4106758371,141,86.6,4108514887,178,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521820739,174,1,1,18,8,6f27yvbqcngegwsg2ozxxdj4,1,30.3,84.3,2023-03-18T17:49:46.130Z,2023-03-19T02:42:23Z,4106758691,56,Back,4106758695,141,57.9,4106758693,140,21.6,4106758697,212,20.1,4108515047,178,,4106758699,213,4.2,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521820845,175,1,1,18,11,6f27yvbqcngegwsg2ozxxdj4,1,23.8,50.3,2023-03-18T17:49:49.469Z,2023-03-19T02:42:27Z,4106759235,56,Back,4106759241,212,21.5,4108515133,178,,4106759239,141,19.1,4106759237,140,27.1,4106759243,213,4.9,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521820935,176,1,1,18,20,6f27yvbqcngegwsg2ozxxdj4,1,30.4,32.6,2023-03-18T17:49:58.337Z,2023-03-19T02:42:30Z,4106759681,141,34.0,4106759677,56,Back,4106759679,140,20.9,4106759685,213,3.0,4106759683,212,10.0,4108515245,178,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521820969,177,1,1,18,25,6f27yvbqcngegwsg2ozxxdj4,1,21.5,32.8,2023-03-18T17:50:03.225Z,2023-03-19T02:42:33Z,4106759885,141,32.5,4106759883,140,40.2,4108515357,178,,4106759889,213,6.3,4106759887,212,19.6,4106759881,56,Back,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521820999,178,1,1,18,28,6f27yvbqcngegwsg2ozxxdj4,1,39.6,33.8,2023-03-18T17:50:05.552Z,2023-03-19T02:42:36Z,4106760041,56,Back,4106760047,212,8.2,4108515453,178,,4106760049,213,3.4,4106760045,141,30.4,4106760043,140,32.1,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521821021,179,3,1,18,30,6f27yvbqcngegwsg2ozxxdj4,1,30.8,31.8,2023-03-18T17:50:07.937Z,2023-03-19T02:42:43Z,4106760223,233,187,4106760173,285,,4107838209,464,,4108515625,178,,4106760171,56,Back,,,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521821005,187,45,1,18,30,c8llrezkm3b3op4afrou6b487,0,69.2,68.2,2023-03-18T17:50:07.937Z,2023-03-19T02:42:43Z,4106760083,286,,4106760081,56,Center,4106760267,233,179,,,,,,,,,,,,,,,,28psc296gj3umo59qqha8jil1,Denis Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521821101,180,1,1,18,31,6f27yvbqcngegwsg2ozxxdj4,1,32.1,34.4,2023-03-18T17:50:08.847Z,2023-03-19T02:42:47Z,4106760665,212,22.5,4106760663,141,66.2,4106760659,56,Back,4106760667,213,1.3,4106760661,140,38.1,4108515719,178,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521821127,181,1,1,18,38,6f27yvbqcngegwsg2ozxxdj4,1,66.4,86.4,2023-03-18T17:50:15.717Z,2023-03-19T02:42:51Z,4108515805,178,,4106760809,140,75.1,4106760807,56,Left,4106760811,141,96.2,4106760815,213,0.6,4106760813,212,11.3,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521821207,182,1,1,18,40,6f27yvbqcngegwsg2ozxxdj4,1,75.1,96.2,2023-03-18T17:50:17.802Z,2023-03-19T02:42:57Z,4106761237,212,20.3,4106761239,213,5.8,4106761229,56,Left,4108515971,178,,4106761233,140,92.2,4106761235,141,82.2,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521821213,183,4,1,18,43,6f27yvbqcngegwsg2ozxxdj4,1,90.9,82.8,2023-03-18T17:50:20.920Z,2023-03-19T02:44:57Z,4106761253,56,Left,4106761421,233,188,4106761263,286,,4106761251,13,,4106761257,152,,4106761261,265,,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521821235,188,4,1,18,43,c8llrezkm3b3op4afrou6b487,0,9.1,17.2,2023-03-18T17:50:20.921Z,2023-03-19T02:44:56Z,4106761387,13,,4106761391,152,,4106761389,56,Back,4106761437,233,183,4108521013,178,,4106761393,265,,4106761395,285,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521821815,184,1,1,19,36,6f27yvbqcngegwsg2ozxxdj4,1,93,81.4,2023-03-18T17:51:14.210Z,2023-03-19T03:45:51Z,4106764651,5,,4107839689,225,,4106764649,2,,4108625821,178,,4106765723,210,13,4107839693,386,,4106764665,213,4.9,4106764657,56,Center,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,1,4107839699,20,,4106764659,140,95.9,4106764661,141,58.5,4106764655,152,4106765725,154,,4106764663,212,15.9,,,,,,,,,,,,,,,,,,,,,,
2521821853,185,13,1,19,37,6f27yvbqcngegwsg2ozxxdj4,1,96,61.2,2023-03-18T17:51:14.607Z,2023-03-19T03:45:51Z,4106765745,103,8.3,4106765257,72,,4106765737,154,,4108626055,178,,4106765739,55,184,4106765259,61,,4106765751,230,99.0,4106765255,24,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,4106765747,215,,4106765735,29,,4106764845,56,Center,4106765753,231,4106765749,328,,4106765743,102,57.6,54.3,4106765733,83,,,,,,,,,,,,,,,,,,,
2521821875,186,5,1,19,38,6f27yvbqcngegwsg2ozxxdj4,0,100.8,59.8,2023-03-18T17:51:15.955Z,2023-03-19T03:45:55Z,4106764971,233,189,4106764939,346,,4106764937,56,Center,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521821835,189,5,1,19,38,c8llrezkm3b3op4afrou6b487,1,-0.8,40.2,2023-03-18T17:51:15.955Z,2023-03-19T03:45:55Z,4106764765,56,Back,4106764767,346,,4106764955,233,186,,,,,,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822083,190,1,1,19,58,c8llrezkm3b3op4afrou6b487,1,4.6,51.5,2023-03-18T17:51:35.654Z,2023-03-19T03:45:57Z,4106766081,155,,4106766079,124,,4106766097,74,,4106766083,56,Back,4106766087,141,75.8,4106766089,212,43.2,4106766091,213,0.4,4106766085,140,42.6,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,4106772169,189,,4106766093,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822823,198,61,1,20,1,c8llrezkm3b3op4afrou6b487,1,44.2,79.1,2023-03-18T17:51:38.839Z,2023-03-19T03:45:58Z,4108626225,178,,4106772539,56,Back,4106772595,189,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822147,191,1,1,20,7,c8llrezkm3b3op4afrou6b487,0,47.3,96.5,2023-03-18T17:51:44.841Z,2023-03-19T03:46:44Z,4106766461,213,6.1,4108627403,178,,4106766457,212,39.8,4106766451,56,Left,4106766463,1,,4106766455,141,85.4,4106766453,140,84.5,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822159,187,49,1,20,11,6f27yvbqcngegwsg2ozxxdj4,1,12.7,9.8,2023-03-18T17:51:48.629Z,2023-03-19T03:46:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822209,188,1,1,20,11,6f27yvbqcngegwsg2ozxxdj4,1,12.3,9.8,2023-03-18T17:51:48.814Z,2023-03-19T03:46:57Z,4106766769,56,Back,4106766775,141,45.1,4106766777,212,25.8,4106766781,213,1.9,4106766771,140,3.4,4108627677,178,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822239,189,1,1,20,15,6f27yvbqcngegwsg2ozxxdj4,0,4.7,47.2,2023-03-18T17:51:52.909Z,2023-03-19T03:47:01Z,4106766933,155,,4106766935,56,Back,4106766941,212,42.9,4108627801,178,,4106766937,140,45.4,4106766943,213,0.1,4106766945,1,,4106766939,141,52.6,59ndqnsvggsoek170rdqyd1w5,Iván Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822261,192,1,1,20,18,c8llrezkm3b3op4afrou6b487,1,55.7,49.7,2023-03-18T17:51:55.548Z,2023-03-19T03:47:52Z,4106767061,141,34.9,4106767067,212,20.2,4106767057,140,72.4,4106767069,213,5.8,4106767053,56,Center,4108629121,178,,4106767049,3,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822267,193,49,1,20,19,c8llrezkm3b3op4afrou6b487,1,72.4,34.3,2023-03-18T17:51:57.387Z,2023-03-19T03:47:58Z,,,,,,,,,,,,,,,,,,,,,,,,,28psc296gj3umo59qqha8jil1,Denis Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822331,194,1,1,20,22,c8llrezkm3b3op4afrou6b487,0,75.8,28.2,2023-03-18T17:51:59.577Z,2023-03-19T03:48:02Z,4106767419,212,23.4,4106767425,213,6.2,4106767407,140,98.0,4108629491,178,,4106767413,141,25.9,4106767403,56,Center,,,,,,,28psc296gj3umo59qqha8jil1,Denis Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822349,190,4,1,20,24,6f27yvbqcngegwsg2ozxxdj4,1,2.5,74.2,2023-03-18T17:52:02.210Z,2023-03-19T03:48:08Z,4106767501,152,,4106767497,13,,4106767955,233,195,4106767505,285,,4106767503,265,,4106767499,56,Back,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822421,195,4,1,20,24,c8llrezkm3b3op4afrou6b487,0,97.5,25.8,2023-03-18T17:52:02.211Z,2023-03-19T03:48:08Z,4106767889,13,,4106767897,286,,4106767891,56,Center,4106767973,233,190,4108629659,178,,4106767895,265,,4106767893,152,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822609,191,1,1,20,42,6f27yvbqcngegwsg2ozxxdj4,1,4.8,71,2023-03-18T17:52:20.099Z,2023-03-19T03:48:12Z,4106768821,213,4.9,4106768815,140,7.6,4106768813,56,Back,4108629767,178,,4106768811,152,,4106768817,141,41.3,4106768819,212,20.4,4106768809,5,,59ndqnsvggsoek170rdqyd1w5,Iván Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822685,192,1,1,20,45,6f27yvbqcngegwsg2ozxxdj4,1,8,35.8,2023-03-18T17:52:22.925Z,2023-03-19T03:48:15Z,4106769133,141,14.6,4106769129,140,11.3,4108629829,178,,4106769125,56,Back,4106769139,213,4.9,4106769137,212,14.8,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822707,193,1,1,20,50,6f27yvbqcngegwsg2ozxxdj4,1,16.8,13,2023-03-18T17:52:28.069Z,2023-03-19T03:48:17Z,4106769267,141,29.5,4106769269,212,14.2,4106769263,56,Back,4108629941,178,,4106769265,140,25.1,4106769271,213,0.9,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822733,194,1,1,20,52,6f27yvbqcngegwsg2ozxxdj4,1,25.6,26.2,2023-03-18T17:52:30.357Z,2023-03-19T03:48:20Z,4108629987,178,,4106769387,212,13.0,4106769383,140,37.4,4106769385,141,20.5,4106769381,56,Back,4106769389,213,6.0,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822741,195,1,1,20,54,6f27yvbqcngegwsg2ozxxdj4,0,34.9,17.8,2023-03-18T17:52:32.068Z,2023-03-19T03:48:58Z,4108631075,178,,4106769439,141,14.5,4106769431,56,Back,4106769435,140,40.3,4106769441,212,6.1,4106769443,213,5.9,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822751,196,49,1,20,55,c8llrezkm3b3op4afrou6b487,1,57.8,83.9,2023-03-18T17:52:32.676Z,2023-03-19T03:49:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822817,197,1,1,20,59,c8llrezkm3b3op4afrou6b487,1,63.3,66.1,2023-03-18T17:52:36.731Z,2023-03-19T03:50:01Z,4106769849,141,13.8,4106769853,213,4.8,4106769855,1,,4108632607,178,,4106769847,140,64.8,4106769851,212,35.6,4106769845,56,Right,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822879,199,1,1,21,5,c8llrezkm3b3op4afrou6b487,1,68,6.7,2023-03-18T17:52:42.562Z,2023-03-19T03:50:05Z,4106770193,56,Center,4108632707,178,,4106770201,212,19.2,4106770197,140,53.0,4106770203,213,2.5,4106770199,141,22.8,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822911,200,1,1,21,6,c8llrezkm3b3op4afrou6b487,1,53,22.8,2023-03-18T17:52:44.250Z,2023-03-19T03:50:09Z,4106770395,212,16.2,4106770393,141,42.2,4106770397,213,2.2,4106770389,56,Back,4106770391,140,44.1,4108632821,178,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521822939,201,1,1,21,9,c8llrezkm3b3op4afrou6b487,1,44,42.4,2023-03-18T17:52:47.225Z,2023-03-19T03:50:14Z,4108632901,178,,4106770509,56,Back,4106770517,213,4.9,4106770511,140,48.7,4106770515,212,22.3,4106770513,141,10.4,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823001,202,1,1,21,12,c8llrezkm3b3op4afrou6b487,1,52.8,10.1,2023-03-18T17:52:49.562Z,2023-03-19T03:50:20Z,4106770839,141,1.0,4106770837,140,69.0,4106770843,213,5.9,4106770835,56,Right,4108633053,178,,4106770841,212,18.1,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823037,203,1,1,21,15,c8llrezkm3b3op4afrou6b487,0,76.2,7.1,2023-03-18T17:52:52.989Z,2023-03-19T03:51:08Z,4106771065,155,,4106771077,1,,4106771067,56,Center,4106771075,213,1.0,4106771069,140,93.0,4106771063,2,,4107845573,20,,4106771071,141,48.7,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,4107845571,224,,4106771073,212,33.3,4108634159,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823055,196,52,1,21,17,6f27yvbqcngegwsg2ozxxdj4,1,6.9,49.9,2023-03-18T17:52:54.671Z,2023-03-19T03:51:15Z,4108634377,178,,4107845659,377,,,,,,,,,,,,,,,,,,,,59ndqnsvggsoek170rdqyd1w5,Iván Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823313,197,1,1,21,31,6f27yvbqcngegwsg2ozxxdj4,1,11.1,44.3,2023-03-18T17:53:09.162Z,2023-03-19T03:51:17Z,4107846145,189,,4106772505,123,,4108634427,178,,4106772515,212,9.9,4106772511,141,31.7,4106772517,213,5.2,4106772507,56,Back,4106772509,140,15.9,59ndqnsvggsoek170rdqyd1w5,Iván Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823331,198,1,1,21,35,6f27yvbqcngegwsg2ozxxdj4,1,20.1,30.2,2023-03-18T17:53:13.302Z,2023-03-19T03:51:20Z,4106772605,213,4.0,4106772603,212,16.3,4106772597,56,Back,4106772601,141,11.5,4108634505,178,,4106772599,140,10.4,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823377,199,1,1,21,38,6f27yvbqcngegwsg2ozxxdj4,1,10.1,10.6,2023-03-18T17:53:16.276Z,2023-03-19T03:51:24Z,4108634565,178,,4106772885,1,,4106772883,213,0.3,4106772873,155,,4106772875,56,Center,4106772879,141,31.3,4106772881,212,50.9,4106772877,140,56.7,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823385,200,44,1,21,41,6f27yvbqcngegwsg2ozxxdj4,1,55.6,31.7,2023-03-18T17:53:19.131Z,2023-03-19T09:45:25Z,4106772909,286,,4106772915,233,204,4106772907,56,Center,,,,,,,,,,,,,,,,at2bp41y9n3nd1phr2e3wrcnp,H. Seferović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823379,204,44,1,21,41,c8llrezkm3b3op4afrou6b487,0,44.4,68.3,2023-03-18T17:53:19.132Z,2023-03-19T03:51:29Z,4106773027,233,200,4106772889,56,Back,4106772891,285,,,,,,,,,,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521823415,201,1,1,21,41,6f27yvbqcngegwsg2ozxxdj4,1,56.8,31.3,2023-03-18T17:53:19.195Z,2023-03-19T09:45:25Z,4106773065,168,,4106773067,56,Center,4106773075,213,5.6,4106773069,140,65.6,4106773063,3,,4106773071,141,21.2,4108634941,388,,4106773073,212,11.5,at2bp41y9n3nd1phr2e3wrcnp,H. Seferović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
