id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2511875567,65,1,1,8,16,c8llrezkm3b3op4afrou6b487,1,42.8,27.5,2023-02-25T13:09:21.515Z,2023-02-25T21:17:09Z,4057007957,178,,4054161917,1,,4054161911,141,83.9,4054161913,212,41.3,4054161915,213,1.2,4054161909,140,57.3,4054161907,56,Left,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511875655,66,4,1,8,23,c8llrezkm3b3op4afrou6b487,1,63.3,73.8,2023-02-25T13:09:29.176Z,2023-02-25T21:17:16Z,4054162417,286,,4054162411,56,Center,4054162413,152,,4054162587,233,79,4054162409,13,,4054162415,265,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511875685,79,4,1,8,23,50x1m4u58lffhq6v6ga1hbxmy,0,36.7,26.2,2023-02-25T13:09:29.177Z,2023-02-25T21:17:16Z,4054162557,56,Back,4054162559,152,,4054162643,233,66,4057008407,178,,4054162563,285,,4054162561,265,,4054162555,13,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511876437,69,1,1,9,7,c8llrezkm3b3op4afrou6b487,1,69.8,75,2023-02-25T13:10:13.085Z,2023-02-25T21:17:24Z,4054166393,140,68.4,4057008649,178,,4054166387,5,,4054166389,152,,4054166397,212,2.0,4054166399,213,3.9,4054166391,56,Center,4054166395,141,73.0,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511876469,70,1,1,9,9,c8llrezkm3b3op4afrou6b487,1,69.6,77.4,2023-02-25T13:10:15.325Z,2023-02-25T21:17:28Z,4057008887,178,,4054166515,212,16.3,4054166509,56,Center,4054166511,140,69.4,4054166519,213,4.7,4054166513,141,53.4,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511876531,71,1,1,9,11,c8llrezkm3b3op4afrou6b487,0,69.8,43.3,2023-02-25T13:10:17.345Z,2023-02-25T21:17:34Z,4054166739,140,97.5,4054166737,56,Center,4054166745,213,0.5,4054166741,141,67.8,4054166747,1,,4057009139,178,,4054166743,212,33.5,4054166735,155,,28psc296gj3umo59qqha8jil1,Denis Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511876519,80,52,1,9,14,50x1m4u58lffhq6v6ga1hbxmy,1,1.9,36.3,2023-02-25T13:10:19.985Z,2023-02-25T21:17:40Z,4055805133,377,,4057009369,178,,,,,,,,,,,,,,,,,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511876681,81,1,1,9,20,50x1m4u58lffhq6v6ga1hbxmy,1,13.9,28,2023-02-25T13:10:26.166Z,2023-02-25T21:17:43Z,4054167491,141,89.6,4054167497,1,,4054167487,56,Back,4054167489,140,24.0,4054167493,212,43.2,4054167485,123,,4054167495,213,1.3,4054167549,287,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,4057009529,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511876729,82,4,1,9,26,50x1m4u58lffhq6v6ga1hbxmy,1,25.2,96.6,2023-02-25T13:10:31.927Z,2023-02-25T21:17:48Z,4054167883,233,72,4054167715,56,Back,4054167717,152,,4054167719,265,,4054167723,285,,4054167713,13,,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511876757,72,4,1,9,26,c8llrezkm3b3op4afrou6b487,0,74.8,3.4,2023-02-25T13:10:31.928Z,2023-02-25T21:17:48Z,4054167863,286,,4054167855,13,,4054167861,265,,4054167859,152,,4054167857,56,Right,4054167939,233,82,4057009737,178,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877021,83,1,1,9,40,50x1m4u58lffhq6v6ga1hbxmy,1,26.4,90.6,2023-02-25T13:10:46.364Z,2023-02-25T21:17:52Z,4054169223,5,,4057009915,178,,4054169227,196,,4054169229,152,,4054169235,141,25.2,4054169233,140,23.6,4054169237,212,44.6,4054169239,213,4.6,dtuwn06lnvxugaj637i553r2t,M. Nastasić,4054169231,56,Back,4054169225,155,4054169241,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877075,84,1,1,9,45,50x1m4u58lffhq6v6ga1hbxmy,1,24.1,25.3,2023-02-25T13:10:50.597Z,2023-02-25T21:17:57Z,4057010097,178,,4054169489,141,1.3,4054169487,140,35.8,4054169493,213,5.4,4054169491,212,20.4,4054169485,56,Back,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877155,85,1,1,9,47,50x1m4u58lffhq6v6ga1hbxmy,1,36.6,1.4,2023-02-25T13:10:53.325Z,2023-02-25T21:18:04Z,4057010377,178,,4054169883,213,2.4,4054169869,56,Back,4054169875,141,16.5,4054169871,140,26.3,4054169879,212,14.9,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877237,86,1,1,9,52,50x1m4u58lffhq6v6ga1hbxmy,1,26.4,16.5,2023-02-25T13:10:57.507Z,2023-02-25T21:18:10Z,4054170229,213,5.5,4054170227,212,14.9,4054170221,56,Back,4054170223,140,36.4,4057010687,178,,4054170225,141,1.0,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877253,87,1,1,9,54,50x1m4u58lffhq6v6ga1hbxmy,1,36,0.8,2023-02-25T13:11:00.286Z,2023-02-25T21:18:18Z,4054170297,56,Back,4054170305,213,1.7,4054170299,140,35.0,4057010967,178,,4054170303,212,7.2,4054170301,141,11.3,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877291,88,1,1,9,55,50x1m4u58lffhq6v6ga1hbxmy,1,35,11.3,2023-02-25T13:11:00.937Z,2023-02-25T21:18:22Z,4054170565,140,56.7,4054170571,213,6.2,4054170563,56,Right,4057011199,178,,4054170569,212,22.9,4054170561,155,,4054170567,141,7.6,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877293,89,50,1,9,57,50x1m4u58lffhq6v6ga1hbxmy,1,56.3,5.4,2023-02-25T13:11:02.670Z,2023-02-25T21:18:31Z,4054170575,56,Right,4054170577,286,,4054170707,233,73,,,,,,,,,,,,,,,,bfphipc0ydemnv7p3kib5r7qh,T. Kadewere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877299,73,7,1,9,58,c8llrezkm3b3op4afrou6b487,1,43.7,94.6,2023-02-25T13:11:03.827Z,2023-02-25T21:18:40Z,4055813095,385,,4054170617,167,,4054170619,56,Back,4054170687,233,89,4057012037,178,,4054170621,285,,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877307,74,5,1,9,59,c8llrezkm3b3op4afrou6b487,0,45.4,101.4,2023-02-25T13:11:05.146Z,2023-02-25T21:18:44Z,4054172169,233,90,4054170653,56,Back,4054170655,347,,,,,,,,,,,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877577,90,5,1,9,59,50x1m4u58lffhq6v6ga1hbxmy,1,54.6,-1.4,2023-02-25T13:11:05.146Z,2023-02-25T21:18:44Z,4054172111,347,,4054172127,233,74,4054172109,56,Right,,,,,,,,,,,,,,,,bfphipc0ydemnv7p3kib5r7qh,T. Kadewere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877593,91,1,1,10,15,50x1m4u58lffhq6v6ga1hbxmy,1,55.8,0,2023-02-25T13:11:20.636Z,2023-02-25T21:18:50Z,4054172197,141,12.2,4054172191,107,,4054172199,212,9.0,4054172193,56,Right,4054172201,213,1.8,4054172195,140,54.0,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877627,92,1,1,10,16,50x1m4u58lffhq6v6ga1hbxmy,1,54,12,2023-02-25T13:11:21.467Z,2023-02-25T21:19:00Z,4054172367,212,4.0,4054172361,56,Right,4054172369,213,5.4,4057012805,178,,4054172363,140,56.4,4054172365,141,7.4,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877653,93,1,1,10,19,50x1m4u58lffhq6v6ga1hbxmy,1,46.9,3.2,2023-02-25T13:11:24.836Z,2023-02-25T21:19:04Z,4054172509,140,39.1,4054172507,56,Back,4054172515,213,3.3,4057012997,178,,4054172513,212,8.3,4054172511,141,1.6,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877715,94,1,1,10,21,50x1m4u58lffhq6v6ga1hbxmy,1,39.2,1.6,2023-02-25T13:11:27.302Z,2023-02-25T21:19:09Z,4054172805,213,2.0,4057013179,178,,4054172799,140,30.8,4054172797,56,Back,4054172803,212,19.6,4054172801,141,27.4,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877755,95,1,1,10,25,50x1m4u58lffhq6v6ga1hbxmy,1,29.9,36,2023-02-25T13:11:30.508Z,2023-02-25T21:19:14Z,4057013429,178,,4054172975,141,67.9,4054172979,213,1.6,4054172971,56,Back,4054172977,212,21.7,4054172973,140,29.0,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877805,96,1,1,10,27,50x1m4u58lffhq6v6ga1hbxmy,0,28,71.2,2023-02-25T13:11:32.868Z,2023-02-25T21:19:21Z,4057013601,178,,4054173255,213,0.2,4054173247,56,Left,4054173249,140,60.4,4054173253,212,34.5,4054173257,1,,4054173251,141,79.4,,,,dtuwn06lnvxugaj637i553r2t,M. Nastasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877813,75,8,1,10,28,c8llrezkm3b3op4afrou6b487,1,45.5,17.6,2023-02-25T13:11:34.367Z,2023-02-25T21:19:27Z,4057013777,389,,4054173293,56,Back,4055825209,385,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877821,76,5,1,10,29,c8llrezkm3b3op4afrou6b487,0,44.7,-1.4,2023-02-25T13:11:35.205Z,2023-02-25T21:19:30Z,4054173345,347,,4054173343,56,Back,4054173493,233,97,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511877831,97,5,1,10,29,50x1m4u58lffhq6v6ga1hbxmy,1,55.3,101.4,2023-02-25T13:11:35.205Z,2023-02-25T21:19:30Z,4054173409,56,Left,4054173449,233,76,4054173411,347,,,,,,,,,,,,,,,,,dtuwn06lnvxugaj637i553r2t,M. Nastasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511878117,98,1,1,10,46,50x1m4u58lffhq6v6ga1hbxmy,1,58.7,100,2023-02-25T13:11:51.571Z,2023-02-25T21:19:35Z,4054174943,213,5.0,4054174935,56,Center,4054174941,212,22.4,4054174933,107,,4054174945,1,,4054174939,141,69.6,4054174937,140,65.0,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511878171,99,1,1,10,47,50x1m4u58lffhq6v6ga1hbxmy,0,65,69.6,2023-02-25T13:11:53.037Z,2023-02-25T21:19:41Z,4057014337,178,,4054175219,3,,4054175223,140,66.1,4054175231,213,1.5,4054175229,212,13.0,4054175221,56,Left,4054175227,141,88.6,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511878193,77,49,1,10,48,c8llrezkm3b3op4afrou6b487,1,27.6,11.2,2023-02-25T13:11:54.309Z,2023-02-25T21:19:48Z,,,,,,,,,,,,,,,,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511878235,78,1,1,10,49,c8llrezkm3b3op4afrou6b487,0,27.6,11.2,2023-02-25T13:11:55.036Z,2023-02-25T21:19:52Z,4054175575,212,48.1,4054175579,1,,4054175577,213,0.3,4054175571,140,72.0,4057014769,178,,4054175573,141,28.9,4054175569,56,Center,4054175567,157,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511878231,100,49,1,10,53,50x1m4u58lffhq6v6ga1hbxmy,1,28.3,73,2023-02-25T13:11:58.955Z,2023-02-25T21:19:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511878321,101,1,1,10,54,50x1m4u58lffhq6v6ga1hbxmy,1,27.9,73.5,2023-02-25T13:11:59.723Z,2023-02-25T21:20:14Z,4057015771,178,,4054175991,141,49.1,4054175993,212,20.5,4054175989,140,16.5,4054175987,56,Back,4054175995,213,4.1,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511878395,102,1,1,10,58,50x1m4u58lffhq6v6ga1hbxmy,1,15.5,41.6,2023-02-25T13:12:03.737Z,2023-02-25T21:20:07Z,4057015529,178,,4054176371,56,Back,4054176377,212,26.0,4054176379,213,5.2,4054176373,140,26.1,4054176375,141,7.0,,,,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511878473,103,1,1,11,1,50x1m4u58lffhq6v6ga1hbxmy,1,25.5,6.2,2023-02-25T13:12:06.843Z,2023-02-25T21:20:22Z,4054176777,56,Right,4054176779,140,66.8,4057016055,178,,4054176785,213,0.1,4054176787,1,,4054176781,141,9.8,4054176783,212,43.4,4055830607,157,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511878479,104,44,1,11,4,50x1m4u58lffhq6v6ga1hbxmy,1,64.2,15.2,2023-02-25T13:12:10.180Z,2023-02-26T09:39:42Z,4054177003,233,79,4054176829,286,,4054176827,56,Right,,,,,,,,,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511878497,79,44,1,11,4,c8llrezkm3b3op4afrou6b487,0,35.8,84.8,2023-02-25T13:12:10.181Z,2023-02-25T21:20:31Z,4054177023,233,104,4054176921,56,Back,4054176923,285,,,,,,,,,,,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511878503,105,1,1,11,4,50x1m4u58lffhq6v6ga1hbxmy,1,66.8,9.8,2023-02-25T13:12:10.219Z,2023-02-26T09:39:43Z,4054176951,140,71.3,4054176957,213,0.5,4054176953,141,13.4,4057016711,388,,4054176947,168,,4054176949,56,Right,4054176943,3,,4054176955,212,5.3,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511878543,106,1,1,11,6,50x1m4u58lffhq6v6ga1hbxmy,1,71.3,14.4,2023-02-25T13:12:11.696Z,2023-02-25T21:20:48Z,4054177181,213,1.9,4054177175,140,68.0,4057017293,21,,4054177179,212,11.9,4054177177,141,31.2,4054177173,56,Center,4057017291,178,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511878619,107,1,1,11,9,50x1m4u58lffhq6v6ga1hbxmy,1,71.7,35.2,2023-02-25T13:12:14.916Z,2023-02-25T21:20:54Z,4054177499,56,Center,4054177501,140,79.9,4054177507,213,1.2,4054177503,141,70.0,4057017543,178,,4054177505,212,25.2,,,,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511878691,108,1,1,11,12,50x1m4u58lffhq6v6ga1hbxmy,1,81.1,72.6,2023-02-25T13:12:18.205Z,2023-02-25T21:21:05Z,4057017781,178,,4054177879,141,51.5,4054177877,140,84.0,4054179451,210,13,4054177881,212,14.7,4054177875,56,Center,4054177883,213,4.9,4054179453,154,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2511878697,109,13,1,11,13,50x1m4u58lffhq6v6ga1hbxmy,1,83.9,51.1,2023-02-25T13:12:19.187Z,2023-02-25T21:21:05Z,4054177915,22,,4054179483,121,,4054179497,103,29.2,4054179491,55,108,4054179509,230,98.8,4054179503,328,,4054178187,72,,4054179489,154,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,4054179487,29,,4054179485,83,4054179513,231,50.2,4054179495,102,,4054177919,56,,57.8,Center,4054177917,17,4057018085,178,,,,,,,,,,,,,,,,
2511878725,80,5,1,11,14,c8llrezkm3b3op4afrou6b487,1,-1,40.7,2023-02-25T13:12:19.826Z,2023-02-25T21:21:08Z,4054178045,56,Back,4054178047,346,,4054178089,233,110,,,,,,,,,,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511878705,110,5,1,11,14,50x1m4u58lffhq6v6ga1hbxmy,0,101,59.3,2023-02-25T13:12:19.826Z,2023-02-25T21:21:08Z,4054178101,233,80,4054177969,56,Center,4054177971,346,,,,,,,,,,,,,,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879439,81,1,1,11,51,c8llrezkm3b3op4afrou6b487,0,5.7,55.1,2023-02-25T13:12:56.395Z,2023-02-25T21:21:13Z,4054181505,1,,4054181495,56,Center,4054181497,140,59.6,4054181491,124,,4054181499,141,37.4,4054181501,212,57.9,4054181509,74,,4054181493,155,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,4054181503,213,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879431,111,44,1,11,54,50x1m4u58lffhq6v6ga1hbxmy,1,43.4,62.6,2023-02-25T13:12:59.586Z,2023-02-26T09:39:43Z,4054181473,56,Back,4054181663,233,82,4054181475,285,,,,,,,,,,,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879449,82,44,1,11,54,c8llrezkm3b3op4afrou6b487,0,56.6,37.4,2023-02-25T13:12:59.587Z,2023-02-25T21:21:19Z,4054181545,286,,4054181717,233,111,4054181543,56,Center,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879459,112,1,1,11,54,50x1m4u58lffhq6v6ga1hbxmy,1,44,61.6,2023-02-25T13:12:59.675Z,2023-02-26T09:39:43Z,4054181587,141,76.5,4054181589,212,10.3,4054181581,56,Back,4054181591,213,1.4,4057019147,388,,4054181583,140,45.9,4054181577,3,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879477,113,49,1,11,55,50x1m4u58lffhq6v6ga1hbxmy,1,43.4,77.3,2023-02-25T13:13:01.106Z,2023-02-25T21:21:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879501,114,1,1,11,55,50x1m4u58lffhq6v6ga1hbxmy,0,43.3,76.3,2023-02-25T13:13:01.129Z,2023-02-25T21:21:42Z,4054181765,140,65.3,4054181763,56,Center,4054181771,213,5.9,4054181767,141,60.9,4054181769,212,25.4,4054181761,155,,4057019825,178,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879539,83,1,1,11,57,c8llrezkm3b3op4afrou6b487,0,34.5,36.7,2023-02-25T13:13:02.746Z,2023-02-25T21:21:48Z,4054181955,140,51.5,4054181961,213,6.1,4054181953,56,Center,4054181951,3,,4054181959,212,18.3,4054181957,141,31.0,4057020273,178,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879535,115,44,1,11,59,50x1m4u58lffhq6v6ga1hbxmy,1,45.6,70.4,2023-02-25T13:13:05.099Z,2023-02-26T09:39:44Z,4054181935,285,,4054181933,56,Back,4054182135,233,84,,,,,,,,,,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879555,84,44,1,11,59,c8llrezkm3b3op4afrou6b487,0,54.4,29.6,2023-02-25T13:13:05.100Z,2023-02-25T21:21:55Z,4054182033,286,,4054182079,233,115,4054182031,56,Center,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879549,116,1,1,11,59,50x1m4u58lffhq6v6ga1hbxmy,0,43.7,71.1,2023-02-25T13:13:05.204Z,2023-02-26T09:39:44Z,4054186607,213,5.1,4054186601,140,43.9,4054182009,56,Back,4054186599,3,,4054186603,141,70.3,4057020771,388,,4054186605,212,0.6,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879579,85,61,1,11,59,c8llrezkm3b3op4afrou6b487,1,54.5,29.3,2023-02-25T13:13:05.224Z,2023-02-25T21:22:07Z,4054182155,56,Center,4057021301,21,,4057021303,178,,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879595,86,49,1,12,1,c8llrezkm3b3op4afrou6b487,1,58,18.7,2023-02-25T13:13:06.746Z,2023-02-25T21:22:12Z,,,,,,,,,,,,,,,,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879625,87,1,1,12,2,c8llrezkm3b3op4afrou6b487,1,58,18.7,2023-02-25T13:13:08.367Z,2023-02-25T21:22:18Z,4054182389,212,14.3,4054182387,141,6.5,4054182391,213,3.8,4054182383,56,Back,4057021703,178,,4054182385,140,46.9,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879639,88,1,1,12,4,c8llrezkm3b3op4afrou6b487,0,46.9,6.4,2023-02-25T13:13:09.816Z,2023-02-25T21:22:23Z,4054182503,1,,4054182493,56,Center,4054182501,213,0.6,4054182499,212,34.6,4054182497,141,33.2,4054182495,140,74.9,4054187227,157,,4057022023,178,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879683,117,49,1,12,7,50x1m4u58lffhq6v6ga1hbxmy,1,27.1,70,2023-02-25T13:13:12.776Z,2023-02-25T21:22:41Z,,,,,,,,,,,,,,,,,,,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879699,118,1,1,12,7,50x1m4u58lffhq6v6ga1hbxmy,1,27.1,70,2023-02-25T13:13:12.806Z,2023-02-25T21:22:52Z,4054182827,56,Back,4054182829,140,25.6,4054182839,213,1.8,4054182831,141,78.7,4054182835,212,6.1,4057023571,178,,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879725,119,1,1,12,8,50x1m4u58lffhq6v6ga1hbxmy,1,25.6,78.7,2023-02-25T13:13:13.656Z,2023-02-25T21:22:59Z,4057023947,178,,4054183011,212,14.7,4054183005,56,Back,4054183007,140,34.3,4054183013,213,5.4,4054183009,141,61.7,,,,,,,dtuwn06lnvxugaj637i553r2t,M. Nastasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879857,120,1,1,12,8,50x1m4u58lffhq6v6ga1hbxmy,1,34.3,61.7,2023-02-25T13:13:14.345Z,2023-02-25T21:23:03Z,4054183551,212,13.3,4054183553,213,3.2,4054183545,56,Back,4054183549,141,61.1,4057024153,178,,4054183547,140,21.6,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511879895,121,1,1,12,15,50x1m4u58lffhq6v6ga1hbxmy,1,34,49.7,2023-02-25T13:13:20.915Z,2023-02-25T21:23:08Z,4054183751,141,25.9,4054183753,212,16.3,4054183747,56,Back,4054183749,140,35.7,4057024427,178,,4054183755,213,4.8,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
