id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2460662263,120,61,1,12,17,4jelr92fsge73q39is6qvhxb3,1,32.4,21.5,2022-09-16T19:13:13.350Z,2022-09-17T10:50:43Z,3783805307,56,Back,3784935151,388,,,,,,,,,,,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460662323,100,1,1,12,21,82q9159y2u7mkfn3z6hy75r4o,1,74.4,90.9,2022-09-16T19:13:17.001Z,2022-09-17T10:50:54Z,3783805651,56,Left,3783805659,141,89.0,3783805663,213,6.2,3784935413,178,,3783805661,212,11.2,3783805655,140,85.0,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460662333,101,50,1,12,23,82q9159y2u7mkfn3z6hy75r4o,1,86.1,92.6,2022-09-16T19:13:19.474Z,2022-09-17T10:51:02Z,3783805697,56,Left,3783806011,233,121,3783805699,286,,,,,,,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460662355,121,7,1,12,24,4jelr92fsge73q39is6qvhxb3,1,13.9,7.4,2022-09-16T19:13:19.716Z,2022-09-17T10:51:08Z,3784935893,178,,3783805879,285,,3783805931,233,101,3783805873,167,,3783805875,56,Back,3784615063,385,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460662395,102,5,1,12,25,82q9159y2u7mkfn3z6hy75r4o,1,88.2,101.3,2022-09-16T19:13:21.416Z,2022-09-17T10:51:14Z,3783806149,233,122,3783806093,56,Left,3783806095,347,,,,,,,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460662365,122,5,1,12,25,4jelr92fsge73q39is6qvhxb3,0,11.8,-1.3,2022-09-16T19:13:21.416Z,2022-09-17T10:51:15Z,3783805919,56,Back,3783806191,233,102,3783805921,347,,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460662687,103,1,1,12,46,82q9159y2u7mkfn3z6hy75r4o,0,82.5,100,2022-09-16T19:13:41.766Z,2022-09-17T10:51:21Z,3783807653,212,22.5,3784615249,1,,3783807647,56,Center,3783807655,213,5.2,3783807645,107,,3783807649,140,92.3,3783807651,141,70.9,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460662709,123,12,1,12,47,4jelr92fsge73q39is6qvhxb3,1,8.4,30.7,2022-09-16T19:13:43.265Z,2022-09-17T10:51:26Z,3784936361,178,,3783807751,56,Back,3783807759,213,4.9,3783807753,140,11.9,3783807755,141,0.0,3783807831,167,,3783807757,212,21.9,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663039,104,5,1,12,50,82q9159y2u7mkfn3z6hy75r4o,1,86.2,101.2,2022-09-16T19:13:45.983Z,2022-09-17T10:51:30Z,3783809511,56,Left,3783809513,347,,3783809547,233,124,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460662715,124,5,1,12,50,4jelr92fsge73q39is6qvhxb3,0,13.8,-1.2,2022-09-16T19:13:45.983Z,2022-09-17T10:51:30Z,3783809617,233,104,3783807797,56,Back,3783807799,347,,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663089,105,1,1,13,6,82q9159y2u7mkfn3z6hy75r4o,0,77.5,100,2022-09-16T19:14:02.007Z,2022-09-17T10:51:33Z,3783809737,56,Center,3783809747,1,,3783809741,141,54.5,3783809739,140,90.2,3783809743,212,34.4,3783809745,213,5.1,3783809735,107,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663107,125,12,1,13,8,4jelr92fsge73q39is6qvhxb3,1,10.4,45.1,2022-09-16T19:14:04.125Z,2022-09-17T10:51:37Z,3783809849,212,23.1,3784936769,388,,3783809851,213,5.3,3783809847,141,16.1,3783809899,15,,3783809843,56,Back,3783809845,140,21.9,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663165,106,1,1,13,10,82q9159y2u7mkfn3z6hy75r4o,0,74.5,79.6,2022-09-16T19:14:06.412Z,2022-09-17T10:51:47Z,3783810117,56,Center,3783810129,213,5.9,3783810113,3,,3783810121,140,100.0,3783810125,212,31.7,3783810123,141,60.2,3784937113,178,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663181,107,5,1,13,14,82q9159y2u7mkfn3z6hy75r4o,0,101.4,62.6,2022-09-16T19:14:09.872Z,2022-09-17T10:51:53Z,3783810201,56,Center,3783810205,346,,3783810291,233,126,,,,,,,,,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663189,126,5,1,13,14,4jelr92fsge73q39is6qvhxb3,1,-1.4,37.4,2022-09-16T19:14:09.872Z,2022-09-17T10:51:53Z,3783810243,346,,3783810265,233,107,3783810241,56,Back,,,,,,,,,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663597,127,1,1,13,38,4jelr92fsge73q39is6qvhxb3,0,3.4,51.3,2022-09-16T19:14:33.622Z,2022-09-17T10:51:58Z,3783812697,212,82.7,3783812703,74,,3783812689,124,,3783812695,141,11.7,3783812693,140,77.9,3783812699,213,6.0,3783812691,56,Right,3783812701,1,,5vyiq10fusxvrx4tajz9lmg9h,Asenjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663609,108,49,1,13,44,82q9159y2u7mkfn3z6hy75r4o,1,20.8,90.3,2022-09-16T19:14:39.801Z,2022-09-17T10:52:02Z,,,,,,,,,,,,,,,,,,,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663651,109,1,1,13,44,82q9159y2u7mkfn3z6hy75r4o,1,27.3,90.5,2022-09-16T19:14:39.890Z,2022-09-17T10:52:06Z,3783813057,213,3.7,3783813053,141,68.4,3783813055,212,27.7,3784937785,178,,3783813051,140,5.1,3783813049,56,Back,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663681,110,1,1,13,46,82q9159y2u7mkfn3z6hy75r4o,0,4.3,70.2,2022-09-16T19:14:42.352Z,2022-09-17T10:52:14Z,3784938123,178,,3783813189,213,6.1,3783813181,56,Back,3783813183,140,46.6,3783813191,1,,3783813185,141,55.5,3783813179,157,,3783813187,212,45.5,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663695,128,61,1,13,48,4jelr92fsge73q39is6qvhxb3,0,53.1,46.3,2022-09-16T19:14:44.465Z,2022-09-17T10:52:21Z,3783813247,56,Center,3784938431,178,,3784938429,21,,,,,,,,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663779,111,1,1,13,49,82q9159y2u7mkfn3z6hy75r4o,1,45.2,62,2022-09-16T19:14:45.046Z,2022-09-17T10:52:39Z,3783813691,141,40.8,3783813699,213,4.4,3783813687,56,Back,3784938905,178,,3783813695,212,15.0,3783813689,140,41.3,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460918089,1126,43,1,13,51,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-09-16T19:14:46.625Z,2022-09-17T11:47:20Z,3785129371,178,0,3785129553,144,82,,,,,,,,,,,,,,,,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460969401,1162,67,1,13,51,82q9159y2u7mkfn3z6hy75r4o,1,43.2,40.6,2022-09-16T19:14:47.428Z,2022-09-17T12:50:17Z,3785380483,233,1500,,,,,,,,,,,,,,,,,,,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460969395,1500,67,1,13,51,4jelr92fsge73q39is6qvhxb3,0,56.8,59.4,2022-09-16T19:14:47.429Z,2022-09-17T12:43:47Z,3785380521,233,1162,,,,,,,,,,,,,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663789,112,61,1,13,51,82q9159y2u7mkfn3z6hy75r4o,0,44,38.2,2022-09-16T19:14:47.431Z,2022-09-17T12:50:17Z,3784939461,178,,3783813743,56,Back,,,,,,,,,,,,,,,,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663769,129,61,1,13,53,4jelr92fsge73q39is6qvhxb3,1,53.1,55.7,2022-09-16T19:14:48.937Z,2022-09-17T10:53:04Z,3783813621,56,Center,3784939675,178,,,,,,,,,,,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663809,113,1,1,13,53,82q9159y2u7mkfn3z6hy75r4o,0,45.3,34.7,2022-09-16T19:14:49.455Z,2022-09-17T10:53:10Z,3783813863,56,Center,3783813865,140,52.6,3783813867,141,37.5,3784939893,178,,3783813871,213,0.2,3783813861,155,,3783813869,212,7.9,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663827,130,1,1,13,55,4jelr92fsge73q39is6qvhxb3,1,45.9,61.2,2022-09-16T19:14:50.728Z,2022-09-17T10:53:19Z,3783814003,56,Center,3784940215,178,,3783814005,140,58.4,3783814007,141,68.2,3783814011,213,0.3,3783814009,212,14.0,3783814001,3,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663851,131,1,1,13,56,4jelr92fsge73q39is6qvhxb3,0,58.1,70.8,2022-09-16T19:14:52.376Z,2022-09-17T10:53:27Z,3783814147,213,4.3,3783814145,212,11.6,3783814143,141,55.5,3783814141,140,53.3,3783814137,56,Center,3784940495,388,,3783814135,3,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460918553,1127,43,1,13,59,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-09-16T19:14:54.890Z,2022-09-17T11:48:20Z,3785133979,144,67,3785131767,233,1324,,,,,,,,,,,,,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460918545,1324,43,1,13,59,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-09-16T19:14:54.891Z,2022-09-17T11:48:20Z,3785131821,233,1127,3785133935,144,67,,,,,,,,,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663903,114,3,1,13,59,82q9159y2u7mkfn3z6hy75r4o,1,46.6,48.8,2022-09-16T19:14:54.939Z,2022-09-17T10:53:36Z,3783817507,286,,3784616601,464,,3783814477,56,Back,3783817559,233,132,3784940761,178,,,,,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663881,132,45,1,13,59,4jelr92fsge73q39is6qvhxb3,0,53.4,51.2,2022-09-16T19:14:54.939Z,2022-09-17T10:53:37Z,3783814323,285,,3783814321,56,Center,3783817565,233,114,,,,,,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460663991,115,1,1,14,1,82q9159y2u7mkfn3z6hy75r4o,1,46,62.7,2022-09-16T19:14:57.155Z,2022-09-17T10:53:48Z,3784941223,178,,3783814971,213,0.9,3783814969,212,25.0,3783814967,141,90.7,3783814963,56,Left,3783814965,140,61.5,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664023,116,1,1,14,6,82q9159y2u7mkfn3z6hy75r4o,1,78.6,68.6,2022-09-16T19:15:02.315Z,2022-09-17T10:53:57Z,3783815125,213,0.2,3783815123,212,15.7,3783815119,141,73.2,3783815117,140,93.3,3784941635,178,,3783815113,56,Center,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664029,117,1,1,14,8,82q9159y2u7mkfn3z6hy75r4o,0,92.7,74.6,2022-09-16T19:15:04.043Z,2022-09-17T10:54:04Z,3784941877,178,,3783815155,56,Center,3783815163,213,4.9,3783815159,141,50.7,3783815161,212,16.6,3783815157,140,95.9,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664059,133,12,1,14,9,4jelr92fsge73q39is6qvhxb3,1,4.4,48.7,2022-09-16T19:15:04.833Z,2022-09-17T10:54:11Z,3783815319,213,5.1,3783815311,56,Back,3783815315,141,24.6,3784942181,389,,3783815313,140,11.1,3783815317,212,17.8,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664065,134,49,1,14,10,4jelr92fsge73q39is6qvhxb3,1,8,24,2022-09-16T19:15:06.015Z,2022-09-17T10:54:22Z,,,,,,,,,,,,,,,,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664095,135,1,1,14,11,4jelr92fsge73q39is6qvhxb3,1,8.6,24.1,2022-09-16T19:15:06.701Z,2022-09-17T10:54:28Z,3783815471,212,8.1,3783815461,56,Back,3783815469,141,30.4,3784942785,178,,3783815465,140,2.1,3783815473,213,2.6,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664139,136,1,1,14,12,4jelr92fsge73q39is6qvhxb3,1,5.3,31.6,2022-09-16T19:15:08.099Z,2022-09-17T10:54:35Z,3783815693,140,17.9,3783815703,213,0.1,3784943095,178,,3783815687,56,Back,3783815701,212,13.2,3783815699,141,32.6,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664263,137,1,1,14,15,4jelr92fsge73q39is6qvhxb3,1,23.6,34.5,2022-09-16T19:15:11.180Z,2022-09-17T10:54:43Z,3784943419,178,,3783816371,140,44.6,3783816369,56,Back,3783816373,141,7.1,3783816381,213,5.6,3783816377,212,28.9,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664297,118,45,1,14,21,82q9159y2u7mkfn3z6hy75r4o,0,35.4,90.8,2022-09-16T19:15:16.972Z,2022-09-17T10:54:51Z,3783816549,56,Back,3783816551,285,,3783816839,233,138,,,,,,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664339,138,3,1,14,21,4jelr92fsge73q39is6qvhxb3,1,64.6,9.2,2022-09-16T19:15:16.972Z,2022-09-17T10:54:51Z,3784943743,178,,3783816791,286,,3784621797,464,,3783816789,56,Right,3783816809,233,118,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664415,139,1,1,14,25,4jelr92fsge73q39is6qvhxb3,1,63.1,19.4,2022-09-16T19:15:20.858Z,2022-09-17T10:55:11Z,3783817199,56,Center,3783817201,140,57.4,3784944623,178,,3783817207,213,2.4,3783817203,141,27.1,3783817205,212,8.0,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664433,140,1,1,14,29,4jelr92fsge73q39is6qvhxb3,1,53.8,33.7,2022-09-16T19:15:25.014Z,2022-09-17T10:55:19Z,3783817313,141,42.7,3783817315,212,11.1,3783817309,56,Back,3783817317,213,2.6,3784945069,178,,3783817311,140,45.0,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664503,141,1,1,14,31,4jelr92fsge73q39is6qvhxb3,1,45.7,44.2,2022-09-16T19:15:27.262Z,2022-09-17T10:55:24Z,3783817749,213,1.5,3783817741,56,Back,3783817751,1,,3783817747,212,34.9,3783817745,141,95.4,3784945217,178,,3783817743,140,48.3,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664563,142,1,1,14,36,4jelr92fsge73q39is6qvhxb3,1,52.8,92.6,2022-09-16T19:15:32.367Z,2022-09-17T10:55:30Z,3783818081,140,42.5,3784945371,178,,3783818087,213,4.1,3783818079,56,Back,3783818083,141,69.7,3783818085,212,19.0,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664597,143,1,1,14,39,4jelr92fsge73q39is6qvhxb3,1,39.8,68.8,2022-09-16T19:15:34.872Z,2022-09-17T10:55:36Z,3784945609,178,,3783818233,140,39.3,3783818229,56,Back,3783818237,141,44.6,3783818243,213,4.7,3783818239,212,16.5,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664635,144,1,1,14,41,4jelr92fsge73q39is6qvhxb3,1,36.4,42.5,2022-09-16T19:15:36.724Z,2022-09-17T10:55:41Z,3783818457,213,5.3,3783818453,141,16.1,3783818455,212,21.3,3783818451,140,47.3,3783818449,56,Back,3784945793,178,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664685,145,1,1,14,44,4jelr92fsge73q39is6qvhxb3,1,54.5,12.3,2022-09-16T19:15:39.602Z,2022-09-17T10:55:49Z,3783818691,140,72.4,3783818693,141,3.8,3784946141,178,,3783818695,212,19.7,3783818689,56,Right,3783818697,213,6.0,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664739,146,1,1,14,47,4jelr92fsge73q39is6qvhxb3,0,76.8,5.6,2022-09-16T19:15:42.869Z,2022-09-17T10:55:54Z,3783819005,155,,3783819007,56,Center,3784622263,224,,3783819015,213,1.1,3783819017,1,,3783819009,140,92.0,3783819003,2,,3784622265,20,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,3783819011,141,57.9,3784946359,178,3783819013,212,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664745,119,12,1,14,49,82q9159y2u7mkfn3z6hy75r4o,1,8.9,42.2,2022-09-16T19:15:44.654Z,2022-09-17T10:56:08Z,3783819043,56,Back,3783819045,140,0.0,3784946737,178,,3783819047,141,18.1,3783819051,213,4.1,3783819231,15,,3783819135,167,,3783819049,212,20.0,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664769,148,43,1,14,51,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-09-16T19:15:46.847Z,2022-09-16T19:15:48Z,3783819183,73,0,3783819273,144,6,3783819203,233,120,3783819179,56,Center,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664751,120,6,1,14,51,82q9159y2u7mkfn3z6hy75r4o,0,5.2,35.3,2022-09-16T19:15:47.023Z,2022-09-17T10:56:15Z,3783819083,73,,3783819225,233,147,3783819081,56,Back,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460664759,147,6,1,14,51,4jelr92fsge73q39is6qvhxb3,1,94.8,64.7,2022-09-16T19:15:47.023Z,2022-09-17T10:56:14Z,3783819149,56,Center,3783819497,233,120,3783819475,73,,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460665183,149,1,1,15,18,4jelr92fsge73q39is6qvhxb3,0,99.5,99.9,2022-09-16T19:16:13.852Z,2022-09-17T09:54:46Z,3784796623,178,,3783821523,6,,3783821539,1,,3783821535,212,33.3,3783821521,2,,3783821537,213,4.5,3783821525,155,,3783821531,140,92.2,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,3783821527,224,,3783821533,141,3783821529,56,Center,3784622427,72,,52.2,,,,,,,,,,,,,,,,,,,,,,,,,
2460665199,121,12,1,15,19,82q9159y2u7mkfn3z6hy75r4o,1,7.7,48.2,2022-09-16T19:16:15.489Z,2022-09-17T09:54:47Z,3783821629,140,26.4,3783821633,212,20.1,3784796629,388,,3783821677,15,,3783821635,213,6.1,3783821627,56,Back,3783821631,141,41.7,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460665243,150,1,1,15,22,4jelr92fsge73q39is6qvhxb3,0,73.2,63.1,2022-09-16T19:16:17.837Z,2022-09-17T09:54:47Z,3783821873,56,Center,3784796643,178,,3783821875,140,70.8,3783821881,212,5.1,3783821877,141,69.7,3783821883,213,2.1,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460665285,122,3,1,15,23,82q9159y2u7mkfn3z6hy75r4o,0,28.8,29.7,2022-09-16T19:16:18.899Z,2022-09-17T09:54:48Z,3783823193,233,151,3783822107,285,,3784622903,465,,3784796651,178,,3783822101,56,Back,,,,,,,,,,a8ws0c0qiekoeqib6xxet0ixh,Lucas Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460665477,151,7,1,15,23,4jelr92fsge73q39is6qvhxb3,0,71.2,70.3,2022-09-16T19:16:18.925Z,2022-09-17T09:54:48Z,3783823147,233,122,3784622951,385,,3784796659,178,,3783823093,56,Center,3783823095,286,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460865075,718,43,1,15,27,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-09-16T19:16:22.998Z,2022-09-17T10:22:03Z,3784857067,144,82,3784856973,178,0,,,,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460864973,716,43,1,15,27,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-09-16T19:16:23.003Z,2022-09-17T10:21:49Z,3784856499,144,82,3784856431,178,0,,,,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460665315,123,49,1,15,27,82q9159y2u7mkfn3z6hy75r4o,1,8.4,4.5,2022-09-16T19:16:23.006Z,2022-09-17T09:54:48Z,,,,,,,,,,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460865005,717,43,1,15,27,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-09-16T19:16:23.033Z,2022-09-17T10:21:59Z,3784856587,178,0,3784856939,144,82,,,,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460665481,124,1,1,15,29,82q9159y2u7mkfn3z6hy75r4o,1,11.3,3.2,2022-09-16T19:16:25.218Z,2022-09-17T09:54:49Z,3783823129,213,0.1,3783823121,56,Right,3783823131,1,,3783823127,212,45.8,3784796681,178,,3783823125,141,7.4,3783823123,140,54.8,3783823119,157,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460665489,125,61,1,15,32,82q9159y2u7mkfn3z6hy75r4o,0,56.9,6.9,2022-09-16T19:16:28.501Z,2022-09-17T09:54:49Z,3783823175,56,Right,3784796685,21,,3784796687,178,,,,,,,,,,,,,,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
