id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2495558227,5,1,1,0,10,74mcjsm72vr3l9pw2i4qfjchj,0,25.4,89.4,2023-01-07T15:15:22.711Z,2023-01-08T06:50:30Z,3968347277,212,39.6,3968347281,1,,3968347271,56,Left,3968347279,213,6.2,3968347275,141,85.7,3969878017,178,,3968347269,157,,3968347273,140,63.0,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495558249,7,49,1,0,14,3kq9cckrnlogidldtdie2fkbl,1,32.8,10.6,2023-01-07T15:15:26.512Z,2023-01-08T06:50:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495558321,8,1,1,0,16,3kq9cckrnlogidldtdie2fkbl,0,31.7,12.1,2023-01-07T15:15:28.182Z,2023-01-08T06:50:46Z,3969878211,178,,3968347813,212,17.7,3968347809,140,37.1,3968347815,213,1.2,3968347811,141,36.7,3968347807,56,Back,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495558327,6,49,1,0,18,74mcjsm72vr3l9pw2i4qfjchj,1,62.9,62.1,2023-01-07T15:15:30.692Z,2023-01-08T06:50:55Z,,,,,,,,,,,,,,,,,,,,,,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495558451,7,1,1,0,20,74mcjsm72vr3l9pw2i4qfjchj,1,63.5,44.7,2023-01-07T15:15:32.272Z,2023-01-08T06:50:59Z,3968348493,212,15.5,3969878449,178,,3968348491,141,23.1,3968348489,140,68.1,3968348495,213,5.0,3968348487,56,Center,,,,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495558491,8,1,1,0,23,74mcjsm72vr3l9pw2i4qfjchj,1,72.6,23.4,2023-01-07T15:15:35.688Z,2023-01-08T06:51:02Z,3968348663,141,68.4,3969878477,178,,3968348669,1,,3968348665,212,36.5,3968348661,140,91.5,3968348659,56,Center,3968348667,213,1.0,3968348657,155,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495558565,9,1,1,0,25,74mcjsm72vr3l9pw2i4qfjchj,1,91.5,68.5,2023-01-07T15:15:37.789Z,2023-01-08T06:51:12Z,3969878527,178,,3968349057,3,,3968349061,140,87.4,3968351385,210,13,3968349067,213,4.1,3968351387,154,,3968349065,212,7.7,3968349059,56,Center,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,1,3968349063,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495558577,10,13,1,0,27,74mcjsm72vr3l9pw2i4qfjchj,1,87.4,58.4,2023-01-07T15:15:39.270Z,2023-01-08T06:51:13Z,3968349119,22,,3968351427,29,,3968351441,230,99.0,3969878595,178,,3968351425,74,,3968351431,55,9,3968351439,328,,3968349121,17,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,3968351443,231,52.0,3968350381,20,3968349123,56,Center,3968351437,103,73.6,3968351429,154,3968351435,102,47.9,,,,,,,,,,,,,,,,,,,,,,,,
2495558555,9,5,1,0,27,3kq9cckrnlogidldtdie2fkbl,1,-0.9,57.4,2023-01-07T15:15:39.955Z,2023-01-08T06:51:17Z,3968349027,346,,3968349341,233,11,3968349025,56,Back,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495558609,11,5,1,0,27,74mcjsm72vr3l9pw2i4qfjchj,0,100.9,42.6,2023-01-07T15:15:39.955Z,2023-01-08T06:51:17Z,3968349283,346,,3968349281,56,Center,3968349361,233,9,,,,,,,,,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559013,10,1,1,0,44,3kq9cckrnlogidldtdie2fkbl,1,5.1,50.3,2023-01-07T15:15:56.625Z,2023-01-08T06:51:25Z,3968351519,56,Back,3968353481,189,,3968351533,213,0.1,3968351523,140,14.5,3968351517,124,,3968351527,141,51.8,3968351541,237,,3968351531,212,9.9,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559061,11,1,1,0,47,3kq9cckrnlogidldtdie2fkbl,1,14,47,2023-01-07T15:15:59.218Z,2023-01-08T06:51:29Z,3968351749,213,4.4,3968351745,141,22.7,3968351741,56,Back,3968351747,212,17.2,3969878713,178,,3968351743,140,9.4,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559097,12,1,1,0,49,3kq9cckrnlogidldtdie2fkbl,1,9.6,19.1,2023-01-07T15:16:01.908Z,2023-01-08T06:51:33Z,3968351933,141,5.6,3969878753,178,,3968351939,213,4.9,3968351935,212,9.4,3968351929,56,Back,3968351931,140,11.4,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559129,13,1,1,0,51,3kq9cckrnlogidldtdie2fkbl,1,11.3,5.8,2023-01-07T15:16:03.787Z,2023-01-08T06:51:38Z,3968352143,56,Back,3969878811,178,,3968352157,213,1.0,3968352151,141,17.5,3968352155,212,9.5,3968352147,140,16.2,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559221,14,1,1,0,53,3kq9cckrnlogidldtdie2fkbl,1,16.2,17.5,2023-01-07T15:16:05.191Z,2023-01-08T06:51:42Z,3968352605,140,0.5,3968352609,212,16.5,3969878839,178,,3968352611,213,3.2,3968352607,141,16.7,3968352603,56,Back,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559235,15,61,1,0,54,3kq9cckrnlogidldtdie2fkbl,1,0.5,16.7,2023-01-07T15:16:06.977Z,2023-01-08T06:51:50Z,3969878907,178,,3968352677,56,Back,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559273,12,6,1,0,57,74mcjsm72vr3l9pw2i4qfjchj,1,100,94.9,2023-01-07T15:16:09.518Z,2023-01-08T06:52:05Z,3968352879,73,,3968352933,233,16,3968352877,56,Left,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559243,16,6,1,0,57,3kq9cckrnlogidldtdie2fkbl,0,0,5.1,2023-01-07T15:16:09.518Z,2023-01-08T06:52:05Z,3968352713,56,Back,3968352941,233,12,3968352715,73,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559621,13,1,1,1,20,74mcjsm72vr3l9pw2i4qfjchj,0,99.5,99.5,2023-01-07T15:16:32.286Z,2023-01-08T06:52:10Z,3968355029,155,,3968355035,140,90.3,3969879081,178,,3968355037,141,53.7,3968355033,56,Center,3969323915,72,,3968355043,1,,3968355031,224,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,3968355025,2,,3968355039,212,3968355027,6,,3968355041,213,4.4,,,,,,32.6,,,,,,,,,,,,,,,,,,,,,,,
2495559663,17,12,1,1,21,3kq9cckrnlogidldtdie2fkbl,1,8,41.3,2023-01-07T15:16:33.678Z,2023-01-08T06:52:16Z,3968355269,140,27.6,3968355273,212,20.8,3968355267,56,Back,3968355305,15,,3968355271,141,45.4,3968355275,213,0.1,3969879133,388,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559681,14,13,1,1,23,74mcjsm72vr3l9pw2i4qfjchj,1,72.7,58.7,2023-01-07T15:16:35.775Z,2023-01-08T06:52:19Z,3968357085,103,16.7,3968357099,328,,3968355375,56,Center,3968357107,230,98.5,3968357083,102,37.0,3969879157,178,,3968355991,25,,3968357105,458,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,3968355373,18,,3968357089,215,3968357081,75,,3968355993,20,,3968357093,108,3968357109,231,50.2,,,,,,,,,,,,,,,,,,,,,,,,
2495559693,15,5,1,1,25,74mcjsm72vr3l9pw2i4qfjchj,0,101.2,40,2023-01-07T15:16:37.247Z,2023-01-08T06:52:23Z,3968355493,346,,3968355489,56,Center,3968355581,233,18,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559699,18,5,1,1,25,3kq9cckrnlogidldtdie2fkbl,1,-1.2,60,2023-01-07T15:16:37.247Z,2023-01-08T06:52:23Z,3968355513,56,Back,3968355515,346,,3968355539,233,15,,,,,,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559955,19,1,1,1,32,3kq9cckrnlogidldtdie2fkbl,1,4.7,57.6,2023-01-07T15:16:44.062Z,2023-01-08T06:52:26Z,3968356863,141,96.2,3969325389,189,,3968356865,212,39.6,3968356859,56,Back,3968356867,213,0.7,3968356875,74,,3968356869,1,,3968356855,124,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,3968356861,140,33.0,3968356857,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559973,20,1,1,1,35,3kq9cckrnlogidldtdie2fkbl,1,33.2,95.1,2023-01-07T15:16:47.321Z,2023-01-08T06:52:29Z,3968356953,141,82.5,3968356951,140,29.9,3968356955,212,9.2,3969879243,178,,3968356957,213,4.3,3968356949,56,Back,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559997,21,1,1,1,37,3kq9cckrnlogidldtdie2fkbl,1,29.9,82.5,2023-01-07T15:16:49.613Z,2023-01-08T06:52:33Z,3968357071,140,34.9,3968357075,212,7.6,3968357077,213,5.5,3968357073,141,74.4,3969879275,178,,3968357069,56,Back,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560031,22,1,1,1,38,3kq9cckrnlogidldtdie2fkbl,1,34.9,74.4,2023-01-07T15:16:50.396Z,2023-01-08T06:52:38Z,3968357241,140,30.0,3968357245,212,5.9,3968357239,56,Back,3968357247,213,2.6,3969879305,178,,3968357243,141,78.6,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560197,23,1,1,1,40,3kq9cckrnlogidldtdie2fkbl,1,28.3,76.5,2023-01-07T15:16:52.762Z,2023-01-08T06:52:44Z,3969879343,178,,3968358091,140,18.8,3968358095,212,27.9,3968358097,213,4.3,3968358087,56,Back,3968358093,141,38.2,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560201,24,61,1,1,44,3kq9cckrnlogidldtdie2fkbl,0,17.8,35.3,2023-01-07T15:16:56.187Z,2023-01-08T06:52:54Z,3969879425,178,,3968358119,56,Back,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560227,16,43,1,1,46,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2023-01-07T15:16:58.211Z,2023-01-07T15:17:07Z,3968358217,56,Center,3968359001,144,61,,,,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560281,17,5,1,1,46,74mcjsm72vr3l9pw2i4qfjchj,1,84.4,101.4,2023-01-07T15:16:58.345Z,2023-01-08T06:53:00Z,3968358527,347,,3968365471,233,25,3968358525,56,Left,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560257,25,5,1,1,46,3kq9cckrnlogidldtdie2fkbl,0,15.6,-1.4,2023-01-07T15:16:58.345Z,2023-01-08T06:53:01Z,3968358373,56,Back,3968365513,233,17,3968358377,347,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560485,18,1,1,1,59,74mcjsm72vr3l9pw2i4qfjchj,1,81.9,100,2023-01-07T15:17:11.370Z,2023-01-08T06:53:17Z,3968359687,141,93.2,3968359691,213,3.6,3968359681,107,,3968359685,140,71.7,3968359689,212,12.1,3968359683,56,Left,3969326785,189,,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560523,19,1,1,2,0,74mcjsm72vr3l9pw2i4qfjchj,1,71.5,76.5,2023-01-07T15:17:12.648Z,2023-01-08T06:53:22Z,3968359917,212,8.7,3968359911,56,Center,3968359915,141,63.7,3968359919,213,4.6,3968359913,140,70.7,3969879607,178,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560585,20,1,1,2,1,74mcjsm72vr3l9pw2i4qfjchj,1,68.9,77,2023-01-07T15:17:13.823Z,2023-01-08T06:53:25Z,3968360357,212,23.3,3969879633,178,,3968360359,213,2.8,3968360347,56,Back,3968360355,141,88.7,3968360351,140,48.0,,,,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560651,21,1,1,2,8,74mcjsm72vr3l9pw2i4qfjchj,1,43.8,89.1,2023-01-07T15:17:20.518Z,2023-01-08T06:53:28Z,3968360739,56,Back,3968360749,213,3.7,3968360745,212,40.1,3968360741,140,11.5,3969879661,178,,3968360753,1,,3968360743,141,57.6,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560683,22,1,1,2,12,74mcjsm72vr3l9pw2i4qfjchj,1,11.7,56.3,2023-01-07T15:17:24.070Z,2023-01-08T06:53:32Z,3968360921,212,29.3,3968360923,213,5.1,3968360917,140,22.3,3968360919,141,16.5,3969879701,178,,3968360915,56,Back,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560713,23,1,1,2,14,74mcjsm72vr3l9pw2i4qfjchj,1,22.4,16.5,2023-01-07T15:17:26.821Z,2023-01-08T06:53:35Z,3968361101,140,33.4,3968361105,212,13.8,3968361107,213,5.7,3968361103,141,5.3,3969879721,178,,3968361099,56,Back,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560757,24,1,1,2,16,74mcjsm72vr3l9pw2i4qfjchj,1,34.6,6.2,2023-01-07T15:17:28.631Z,2023-01-08T06:53:38Z,3969879741,178,,3968361343,212,17.9,3968361345,213,6.2,3968361341,141,5.0,3968361337,56,Right,3968361339,140,51.6,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560819,25,1,1,2,19,74mcjsm72vr3l9pw2i4qfjchj,1,56.3,5.9,2023-01-07T15:17:31.062Z,2023-01-08T06:53:42Z,3968361657,212,27.1,3968361655,141,17.3,3968361659,213,0.3,3968361651,56,Right,3969879765,178,,3968361653,140,81.0,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560859,26,1,1,2,22,74mcjsm72vr3l9pw2i4qfjchj,0,81.9,17.7,2023-01-07T15:17:34.783Z,2023-01-08T06:53:45Z,3968361887,212,26.9,3969879791,178,,3968361889,213,1.3,3968361885,141,55.7,3968361883,140,88.9,3968361881,56,Center,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560873,26,8,1,2,23,3kq9cckrnlogidldtdie2fkbl,1,9.4,50.3,2023-01-07T15:17:35.785Z,2023-01-08T06:53:48Z,3969328575,385,,3968363871,14,,3969879811,178,,3968361929,56,Back,,,,,,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560917,27,49,1,2,25,3kq9cckrnlogidldtdie2fkbl,1,13.4,73.8,2023-01-07T15:17:37.498Z,2023-01-08T06:53:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
