id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2510330669,1371,67,1,0,9,3czravw89omgc9o4s0w3l1bg5,1,39.6,88.8,2023-02-19T17:34:19.928Z,2023-02-20T10:00:17Z,4045994033,233,1609,,,,,,,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510330667,1609,67,1,0,9,4ku8o6uf87yd8iecdalipo6wd,0,60.4,11.2,2023-02-19T17:34:19.929Z,2023-02-20T09:41:02Z,4045994037,233,1371,,,,,,,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510048829,7,8,1,0,9,3czravw89omgc9o4s0w3l1bg5,1,42,90.1,2023-02-19T17:34:19.955Z,2023-02-20T10:00:18Z,4044499543,56,Back,4045891645,178,,4045418305,384,,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510330635,1370,43,1,0,9,3czravw89omgc9o4s0w3l1bg5,1,0,0,2023-02-19T17:34:19.965Z,2023-02-20T09:40:54Z,4045993875,144,67,4045993757,233,1608,,,,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510330631,1608,43,1,0,9,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-02-19T17:34:19.966Z,2023-02-20T09:40:54Z,4045993763,233,1370,4045993887,144,67,,,,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510048833,5,43,1,0,9,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-02-19T17:34:20.366Z,2023-02-19T17:36:05Z,4044505687,144,1,4044499635,233,7,4044499631,236,0,4044499567,56,Right,4044499575,213,0.8,4044499573,212,3.7,4044499641,286,0,4044499569,140,60.0,amxunh6enoc99r07cp7qt621h,Marcos Llorente,4044499571,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510056397,115,49,1,0,10,3czravw89omgc9o4s0w3l1bg5,1,72.2,69.9,2023-02-19T17:34:21.235Z,2023-02-20T10:42:37Z,,,,,,,,,,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510048867,8,1,1,0,12,3czravw89omgc9o4s0w3l1bg5,0,60.8,67.8,2023-02-19T17:34:22.873Z,2023-02-20T07:45:42Z,4045892015,178,,4044499741,213,6.2,4044499739,212,1.4,4044499737,141,67.6,4044499733,56,Center,4044499735,140,62.1,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510048903,6,49,1,0,13,4ku8o6uf87yd8iecdalipo6wd,1,38.7,29.9,2023-02-19T17:34:24.394Z,2023-02-20T07:45:55Z,,,,,,,,,,,,,,,,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510048933,7,1,1,0,13,4ku8o6uf87yd8iecdalipo6wd,1,38,31.3,2023-02-19T17:34:24.466Z,2023-02-20T07:46:02Z,4044500107,213,2.9,4044500099,56,Back,4044500101,140,14.0,4045892333,178,,4044500103,141,41.3,4044500105,212,26.1,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049009,8,1,1,0,20,4ku8o6uf87yd8iecdalipo6wd,1,14,41.3,2023-02-19T17:34:30.816Z,2023-02-20T07:46:07Z,4044500489,141,65.6,4044500491,212,16.6,4044500485,56,Back,4044500487,140,15.6,4044500493,213,1.5,4045892437,178,,,,,,,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049023,9,1,1,0,23,4ku8o6uf87yd8iecdalipo6wd,1,21.5,68.4,2023-02-19T17:34:34.406Z,2023-02-20T07:46:11Z,4044500633,1,,4045892493,178,,4044500631,213,5.0,4044500629,212,44.2,4044500627,141,5.8,4044500621,196,,4044500625,140,33.0,4044500623,56,Back,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049053,10,1,1,0,27,4ku8o6uf87yd8iecdalipo6wd,1,33,5.8,2023-02-19T17:34:38.002Z,2023-02-20T07:46:19Z,4044500787,56,Back,4044500793,212,13.7,4044500795,213,1.5,4044500791,141,25.9,4044500789,140,33.7,4045892609,178,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049073,11,1,1,0,29,4ku8o6uf87yd8iecdalipo6wd,0,33.7,25.9,2023-02-19T17:34:39.562Z,2023-02-20T07:46:25Z,4044500881,155,,4044500893,1,,4044500887,141,11.5,4044500885,140,67.6,4044500883,56,Right,4044500891,213,6.0,4044500889,212,36.9,4045892769,178,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049075,9,49,1,0,31,3czravw89omgc9o4s0w3l1bg5,1,30.9,90.2,2023-02-19T17:34:41.675Z,2023-02-20T07:46:31Z,,,,,,,,,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049109,10,1,1,0,34,3czravw89omgc9o4s0w3l1bg5,0,34,99.1,2023-02-19T17:34:45.103Z,2023-02-20T07:46:49Z,4044501067,213,6.2,4044501061,140,59.4,4044501063,141,96.1,4044501065,212,26.7,4045893081,178,,4044501059,56,Left,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049129,12,12,1,0,36,4ku8o6uf87yd8iecdalipo6wd,1,40.6,5.2,2023-02-19T17:34:46.541Z,2023-02-20T07:46:57Z,4044501149,213,5.8,4044501141,56,Back,4044501147,212,10.4,4044501145,141,0.0,4044501181,167,,4044501143,140,49.4,4045893187,178,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049143,11,5,1,0,36,3czravw89omgc9o4s0w3l1bg5,1,45,101.6,2023-02-19T17:34:47.272Z,2023-02-20T07:47:02Z,4044501203,347,,4044501201,56,Back,4044501209,233,13,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049135,13,5,1,0,36,4ku8o6uf87yd8iecdalipo6wd,0,55,-1.6,2023-02-19T17:34:47.272Z,2023-02-20T07:47:02Z,4044501165,56,Right,4044501167,347,,4044501247,233,11,,,,,,,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049225,12,1,1,0,45,3czravw89omgc9o4s0w3l1bg5,0,46,100,2023-02-19T17:34:56.174Z,2023-02-20T07:47:08Z,4044501779,56,Center,4044501789,1,,4044501777,107,,4044501787,213,5.4,4044501781,140,64.2,4044501783,141,68.9,4044501785,212,29.1,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049217,14,49,1,0,47,4ku8o6uf87yd8iecdalipo6wd,1,35.5,41.3,2023-02-19T17:34:58.454Z,2023-02-20T07:47:17Z,,,,,,,,,,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049239,15,1,1,0,49,4ku8o6uf87yd8iecdalipo6wd,1,34,41.7,2023-02-19T17:35:00.163Z,2023-02-20T07:47:21Z,4045893647,178,,4044501857,56,Back,4044501859,140,46.3,4044501861,141,36.1,4044501863,212,13.5,4044501865,213,6.0,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049247,16,1,1,0,50,4ku8o6uf87yd8iecdalipo6wd,1,46.2,36.3,2023-02-19T17:35:00.896Z,2023-02-20T07:47:28Z,4045893791,178,,4044501899,213,3.1,4044501893,140,41.6,4044501895,141,36.3,4044501891,56,Back,4044501917,156,,4044501897,212,4.8,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049275,17,1,1,0,51,4ku8o6uf87yd8iecdalipo6wd,1,41.7,39.8,2023-02-19T17:35:02.504Z,2023-02-20T07:47:34Z,4044502017,140,37.7,4044502015,56,Back,4044502019,141,57.9,4044502021,212,13.0,4045893905,178,,4044502023,213,1.9,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049295,18,1,1,0,53,4ku8o6uf87yd8iecdalipo6wd,1,35.8,56.4,2023-02-19T17:35:04.222Z,2023-02-20T07:47:40Z,4044502119,141,83.0,4044502115,56,Back,4044502117,140,39.8,4044502123,213,1.3,4044502121,212,18.6,4045893997,178,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049349,19,1,1,0,55,4ku8o6uf87yd8iecdalipo6wd,1,40,84.3,2023-02-19T17:35:06.312Z,2023-02-20T07:47:46Z,4044502429,56,Left,4045894103,178,,4044502435,212,16.1,4044502433,141,96.0,4044502431,140,53.3,4044502437,213,0.5,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049351,20,3,1,0,58,4ku8o6uf87yd8iecdalipo6wd,0,46.6,96.6,2023-02-19T17:35:09.131Z,2023-02-20T07:48:31Z,4044502577,233,13,4044502443,286,,4044502441,56,Back,4045422877,464,,4045894797,178,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049359,13,7,1,0,58,3czravw89omgc9o4s0w3l1bg5,0,53.4,3.4,2023-02-19T17:35:09.277Z,2023-02-20T07:48:36Z,4044502567,233,20,4045894833,178,,4044502489,285,,4045423159,385,,4044502487,56,Right,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510056609,153,61,1,0,58,4ku8o6uf87yd8iecdalipo6wd,1,44.9,97.4,2023-02-19T17:35:09.325Z,2023-02-20T07:48:42Z,4045894951,178,,4044543659,56,Back,,,,,,,,,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049519,15,61,1,0,58,3czravw89omgc9o4s0w3l1bg5,1,54.6,3.2,2023-02-19T17:35:09.433Z,2023-02-20T07:48:52Z,4044503309,56,Right,4045895111,178,,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049375,14,5,1,0,59,3czravw89omgc9o4s0w3l1bg5,0,54.5,-1.7,2023-02-19T17:35:10.252Z,2023-02-20T07:48:57Z,4044508115,233,22,4044502539,56,Right,4044502545,347,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049501,22,5,1,0,59,4ku8o6uf87yd8iecdalipo6wd,1,45.5,101.7,2023-02-19T17:35:10.252Z,2023-02-20T07:48:56Z,4044691665,361,,4044508089,233,14,4044503207,56,Back,4044503209,347,,,,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049369,21,43,1,0,59,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-02-19T17:35:10.358Z,2023-02-19T17:35:18Z,4044502527,56,Back,4044503109,144,61,,,,,,,,,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049535,23,1,1,1,7,4ku8o6uf87yd8iecdalipo6wd,1,40.6,100,2023-02-19T17:35:18.293Z,2023-02-20T07:49:03Z,4045423997,189,,4044503431,212,24.2,4044503435,1,,4044503433,213,3.5,4044503429,141,89.6,4044503423,107,,4044503425,56,Back,4044503427,140,18.8,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049555,24,1,1,1,9,4ku8o6uf87yd8iecdalipo6wd,1,18.7,89.6,2023-02-19T17:35:20.422Z,2023-02-20T07:49:07Z,4044503539,213,4.1,4044503537,212,22.9,4044503531,56,Back,4044503533,140,7.0,4044503535,141,61.2,4045895313,178,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049579,25,1,1,1,14,4ku8o6uf87yd8iecdalipo6wd,1,8,60.8,2023-02-19T17:35:25.193Z,2023-02-20T07:49:12Z,4044503651,213,4.8,4045895397,178,,4044503649,212,26.1,4044503645,140,11.1,4044503643,56,Back,4044503647,141,22.7,,,,,,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510056745,154,61,1,1,15,4ku8o6uf87yd8iecdalipo6wd,1,10.3,19,2023-02-19T17:35:26.350Z,2023-02-20T07:49:17Z,4045895479,178,,4044544565,56,Back,,,,,,,,,,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049593,26,1,1,1,19,4ku8o6uf87yd8iecdalipo6wd,0,20.2,4.4,2023-02-19T17:35:29.962Z,2023-02-20T07:49:28Z,4045895643,178,,4044503731,213,0.4,4044503727,141,13.6,4044503725,140,35.3,4044503723,56,Back,4044503729,212,17.0,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049617,16,61,1,1,21,3czravw89omgc9o4s0w3l1bg5,1,61,74.2,2023-02-19T17:35:31.608Z,2023-02-20T07:49:35Z,4045895815,178,,4044503855,56,Center,,,,,,,,,,,,,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049633,17,49,1,1,22,3czravw89omgc9o4s0w3l1bg5,1,62.6,76.9,2023-02-19T17:35:33.092Z,2023-02-20T07:49:44Z,,,,,,,,,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049651,18,1,1,1,22,3czravw89omgc9o4s0w3l1bg5,1,62.6,76.9,2023-02-19T17:35:33.207Z,2023-02-20T07:49:51Z,4044504015,140,59.6,4044504013,56,Left,4044504017,141,88.6,4045896101,178,,4044504019,212,8.6,4044504021,213,1.9,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049653,19,50,1,1,24,3czravw89omgc9o4s0w3l1bg5,1,61.6,90.6,2023-02-19T17:35:34.844Z,2023-02-20T07:50:00Z,4044504027,286,,4044504171,233,27,4044504025,56,Left,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049667,27,7,1,1,24,4ku8o6uf87yd8iecdalipo6wd,0,38.4,9.4,2023-02-19T17:35:34.891Z,2023-02-20T07:50:07Z,4044504149,233,19,4044504119,285,,4045425009,385,,4045896353,178,,4044504117,56,Back,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049711,20,1,1,1,25,3czravw89omgc9o4s0w3l1bg5,1,59.5,95.6,2023-02-19T17:35:36.437Z,2023-02-20T07:50:12Z,4044504369,140,41.7,4044504375,213,3.2,4044504373,212,18.7,4044504371,141,94.6,4044504367,56,Back,4045896445,178,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049741,21,1,1,1,29,3czravw89omgc9o4s0w3l1bg5,1,44.2,94.9,2023-02-19T17:35:39.859Z,2023-02-20T07:50:16Z,4044504531,141,72.4,4044504533,212,27.4,4044504535,213,5.7,4045896551,178,,4044504527,56,Center,4044504529,140,65.9,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049751,22,1,1,1,30,3czravw89omgc9o4s0w3l1bg5,1,65.1,69.9,2023-02-19T17:35:41.523Z,2023-02-20T07:50:23Z,4044504585,56,Back,4044504591,212,20.2,4044504593,213,3.4,4044504587,140,46.6,4044504589,141,61.6,4045896685,178,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049777,23,1,1,1,34,3czravw89omgc9o4s0w3l1bg5,1,46.2,51.3,2023-02-19T17:35:44.660Z,2023-02-20T07:50:28Z,4044504739,212,29.4,4044504737,141,15.9,4045896775,178,,4044504735,140,62.3,4044504733,56,Right,4044504741,213,5.3,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510049785,24,1,1,1,37,3czravw89omgc9o4s0w3l1bg5,0,65,10.8,2023-02-19T17:35:47.634Z,2023-02-20T07:50:35Z,4044504781,213,0.5,4044504777,141,14.5,4044504773,56,Right,4044504775,140,69.4,4045896885,178,,4044504779,212,5.3,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
