id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/12/value,qualifier/16/value,assist,qualifier/18/value,qualifier/17/value
2501380813,9,1,1,0,14,agh9ifb2mw3ivjusgedj7c3fe,1,35.2,68.7,2023-01-28T15:16:02.560Z,2023-01-28T21:57:23Z,3998909333,140,36.9,3998909329,56,Back,3998909341,141,28.6,3998909357,213,4.8,3998909349,212,27.3,4000818853,178,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381019,10,1,1,0,18,agh9ifb2mw3ivjusgedj7c3fe,1,36.4,26.6,2023-01-28T15:16:06.874Z,2023-01-28T21:57:30Z,3998910321,212,28.9,4000819105,178,,3998910317,140,32.6,3998910315,56,Back,3998910327,213,1.7,3998910319,141,68.7,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381175,11,1,1,0,21,agh9ifb2mw3ivjusgedj7c3fe,1,32.6,68.7,2023-01-28T15:16:09.501Z,2023-01-28T21:57:42Z,3998911123,213,1.3,4000819381,178,,3998911117,212,17.5,3998911107,56,Back,3998911111,141,93.3,3998911109,140,37.6,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381267,12,1,1,0,24,agh9ifb2mw3ivjusgedj7c3fe,1,37.6,92.4,2023-01-28T15:16:12.337Z,2023-01-28T21:57:48Z,3998911605,212,17.6,4000819541,178,,3998911607,213,4.3,3998911603,141,68.4,3998911599,56,Back,3998911601,140,31.4,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381399,13,1,1,0,26,agh9ifb2mw3ivjusgedj7c3fe,1,31.4,68.4,2023-01-28T15:16:15.057Z,2023-01-28T21:57:56Z,3998912285,213,5.6,3998912283,212,68.9,3998912287,1,,3998912273,155,,3998912277,56,Right,4000819729,178,,3998912275,196,,3998912279,140,83.6,4ggz7e009bq3yltc9o6mifbah,Eric García,3998912281,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381405,14,61,1,0,30,agh9ifb2mw3ivjusgedj7c3fe,0,83.6,7.1,2023-01-28T15:16:18.774Z,2023-01-28T21:58:04Z,3998912331,56,Right,4000819933,15,,4000819937,388,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381411,3,49,1,0,32,7h7eg7q7dbwvzww78h9d5eh0h,1,10.6,90.5,2023-01-28T15:16:20.223Z,2023-01-28T21:58:17Z,,,,,,,,,,,,,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501830469,971,83,1,0,34,agh9ifb2mw3ivjusgedj7c3fe,1,93.5,8.7,2023-01-28T15:16:22.367Z,2023-01-29T05:06:01Z,4001337541,399,248498,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381555,4,61,1,0,36,7h7eg7q7dbwvzww78h9d5eh0h,0,2.3,97.2,2023-01-28T15:16:24.459Z,2023-01-28T21:58:30Z,4000820465,178,,3998913189,56,Back,,,,,,,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381597,5,5,1,0,37,7h7eg7q7dbwvzww78h9d5eh0h,0,6.2,101,2023-01-28T15:16:25.705Z,2023-01-28T21:58:34Z,3998913381,56,Back,3998913383,347,,3998914655,233,15,,,,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381849,15,5,1,0,37,agh9ifb2mw3ivjusgedj7c3fe,1,93.8,-1,2023-01-28T15:16:25.705Z,2023-01-28T21:58:33Z,3998914605,347,,3998914629,233,5,3998914599,56,Right,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501381977,16,1,1,0,44,agh9ifb2mw3ivjusgedj7c3fe,1,92.7,0,2023-01-28T15:16:32.857Z,2023-01-28T21:58:36Z,3998915285,141,6.5,3998915289,213,2.9,3998915283,140,70.2,3998915287,212,24.2,3998915281,56,Right,3998915291,1,,3998915279,107,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382113,17,1,1,0,49,agh9ifb2mw3ivjusgedj7c3fe,1,67.8,9.3,2023-01-28T15:16:37.147Z,2023-01-28T21:58:52Z,4000820805,178,,4000137817,196,,3998916045,1,,3998916025,140,56.4,3998916039,213,1.8,3998916029,141,76.3,3998916019,56,Center,3998916033,212,47.1,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382203,18,1,1,0,53,agh9ifb2mw3ivjusgedj7c3fe,1,56,75.2,2023-01-28T15:16:41.346Z,2023-01-28T21:58:56Z,3998916563,141,60.2,3998916567,213,3.4,3998916569,1,,3998916565,212,34.4,3998916561,140,24.7,4000821169,178,,3998916559,56,Back,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382269,19,1,1,0,57,agh9ifb2mw3ivjusgedj7c3fe,1,24.7,60.2,2023-01-28T15:16:45.888Z,2023-01-28T21:59:02Z,3998916905,140,33.9,3998916911,213,5.3,3998916909,212,17.8,3998916907,141,38.3,3998916903,56,Back,4000821281,178,,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382471,20,1,1,1,3,agh9ifb2mw3ivjusgedj7c3fe,1,33.4,37.3,2023-01-28T15:16:52.017Z,2023-01-28T21:59:06Z,3998918007,213,1.7,3998918003,212,27.3,3998917993,56,Back,3998917997,140,30.0,4000821333,178,,3998917999,141,77.1,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382541,21,1,1,1,7,agh9ifb2mw3ivjusgedj7c3fe,1,30,77.1,2023-01-28T15:16:55.129Z,2023-01-28T21:59:18Z,3998918431,213,0.5,3998918429,212,28.0,3998918425,140,53.6,4000821683,178,,3998918427,141,96.3,3998918423,56,Left,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382609,22,1,1,1,9,agh9ifb2mw3ivjusgedj7c3fe,1,53.6,96.3,2023-01-28T15:16:57.357Z,2023-01-28T21:59:27Z,3998918783,140,34.4,3998918787,212,21.9,4000821847,178,,3998918789,213,3.5,3998918785,141,83.7,3998918781,56,Back,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382641,23,1,1,1,11,agh9ifb2mw3ivjusgedj7c3fe,1,33.7,81.8,2023-01-28T15:16:59.617Z,2023-01-28T21:59:31Z,4000822029,178,,3998918957,212,16.5,3998918953,140,25.4,3998918955,141,61.2,3998918959,213,4.2,3998918951,56,Back,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501830891,800,83,1,1,13,7h7eg7q7dbwvzww78h9d5eh0h,1,71.1,39.1,2023-01-28T15:17:01.479Z,2023-01-29T05:07:32Z,4001339643,399,54104,,,,,,,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382731,24,1,1,1,13,agh9ifb2mw3ivjusgedj7c3fe,1,24.9,59.1,2023-01-28T15:17:01.509Z,2023-01-28T21:59:39Z,3998919431,213,4.8,3998919421,140,26.4,4000822177,178,,3998919423,141,18.2,3998919427,212,27.9,3998919419,56,Back,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382775,25,1,1,1,16,agh9ifb2mw3ivjusgedj7c3fe,1,26.4,18.1,2023-01-28T15:17:04.295Z,2023-01-28T21:59:43Z,3998919659,56,Back,4000822295,178,,3998919661,140,32.8,3998919665,212,11.0,3998919667,213,5.4,3998919663,141,5.3,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382801,26,1,1,1,17,agh9ifb2mw3ivjusgedj7c3fe,0,32.8,5.3,2023-01-28T15:17:05.147Z,2023-01-28T21:59:47Z,3998919849,213,0.5,3998919843,212,7.4,4000822389,178,,3998919833,56,Back,3998919837,141,10.9,3998919835,140,38.8,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383311,8,49,1,1,17,7h7eg7q7dbwvzww78h9d5eh0h,1,63.7,80.9,2023-01-28T15:17:06.028Z,2023-01-28T21:59:52Z,,,,,,,,,,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382915,6,1,1,1,17,7h7eg7q7dbwvzww78h9d5eh0h,1,64.8,80.9,2023-01-28T15:17:06.118Z,2023-01-28T22:00:04Z,3998920409,140,70.2,3998920405,56,Left,4000822783,178,,3998920415,141,83.3,3998920419,212,5.9,3998920423,213,0.3,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382923,7,61,1,1,19,7h7eg7q7dbwvzww78h9d5eh0h,0,70.2,82.1,2023-01-28T15:17:07.128Z,2023-01-28T22:00:26Z,3998920455,56,Left,4000823479,178,,,,,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501860397,1752,67,1,1,19,agh9ifb2mw3ivjusgedj7c3fe,1,31.8,11.5,2023-01-28T15:17:07.825Z,2023-01-29T08:23:18Z,4001460731,233,1416,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501860395,1416,67,1,1,19,7h7eg7q7dbwvzww78h9d5eh0h,0,68.2,88.5,2023-01-28T15:17:07.826Z,2023-01-29T08:22:02Z,4001460751,233,1752,,,,,,,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382939,27,1,1,1,19,agh9ifb2mw3ivjusgedj7c3fe,1,32.6,8.9,2023-01-28T15:17:07.847Z,2023-01-29T08:23:19Z,3998920521,212,6.1,3998920519,141,17.9,3998920523,213,1.5,3998920515,56,Back,4000823637,178,,3998920517,140,33.0,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383905,38,49,1,1,20,agh9ifb2mw3ivjusgedj7c3fe,1,34.4,7,2023-01-28T15:17:08.568Z,2023-01-28T22:00:41Z,,,,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501382969,28,1,1,1,21,agh9ifb2mw3ivjusgedj7c3fe,1,33,17.9,2023-01-28T15:17:09.190Z,2023-01-28T22:00:47Z,3998920707,213,3.3,3998920697,140,18.9,3998920693,56,Back,3998920705,212,14.9,3998920701,141,15.4,4000824025,178,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383173,29,1,1,1,22,agh9ifb2mw3ivjusgedj7c3fe,1,20.1,15.4,2023-01-28T15:17:10.818Z,2023-01-28T22:00:52Z,3998921785,213,2.3,4000824095,178,,3998921783,212,23.3,3998921777,56,Back,3998921779,140,5.1,3998921781,141,40.7,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383241,30,1,1,1,28,agh9ifb2mw3ivjusgedj7c3fe,1,8.3,44.9,2023-01-28T15:17:16.579Z,2023-01-28T22:00:58Z,3998922127,140,13.7,3998922133,213,1.3,3998922129,141,75.2,4000824239,178,,3998922125,56,Back,3998922131,212,21.4,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383301,31,1,1,1,31,agh9ifb2mw3ivjusgedj7c3fe,1,13.7,75.2,2023-01-28T15:17:19.312Z,2023-01-28T22:01:07Z,3998922513,212,21.1,3998922519,213,4.1,4000824391,178,,3998922505,141,49.1,3998922499,140,2.9,3998922495,56,Back,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383335,32,1,1,1,33,agh9ifb2mw3ivjusgedj7c3fe,1,2.9,49.1,2023-01-28T15:17:21.913Z,2023-01-28T22:01:11Z,3998922683,212,9.8,3998922689,213,6.0,4000824483,178,,3998922681,141,45.2,3998922679,140,11.9,3998922677,56,Back,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383421,33,1,1,1,34,agh9ifb2mw3ivjusgedj7c3fe,1,11.9,45.2,2023-01-28T15:17:22.528Z,2023-01-28T22:01:19Z,3998923129,140,10.4,3998923139,213,1.6,3998923127,56,Back,3998923133,212,22.0,4000824621,178,,3998923131,141,77.4,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383511,34,1,1,1,37,agh9ifb2mw3ivjusgedj7c3fe,1,19.8,80.7,2023-01-28T15:17:25.809Z,2023-01-28T22:01:26Z,4000824763,178,,3998923585,140,31.6,3998923595,213,0.7,3998923589,141,95.4,3998923583,56,Back,3998923591,212,15.9,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383635,35,1,1,1,40,agh9ifb2mw3ivjusgedj7c3fe,1,31.6,95.4,2023-01-28T15:17:28.389Z,2023-01-28T22:01:28Z,3998924221,213,6.3,3998924207,56,Back,3998924209,140,47.1,3998924211,141,94.7,4000824831,178,,3998924215,212,16.3,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383641,36,61,1,1,42,agh9ifb2mw3ivjusgedj7c3fe,0,47.1,94.7,2023-01-28T15:17:30.862Z,2023-01-28T22:01:50Z,4000825267,178,,3998924261,56,Back,,,,,,,,,,,,,,,,,,,ckaqxlw257qzj8vjdumvwbaad,O. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383933,10,4,1,1,43,7h7eg7q7dbwvzww78h9d5eh0h,1,57.7,6.8,2023-01-28T15:17:31.449Z,2023-01-28T22:01:57Z,3998925879,233,37,3998925803,56,Right,3998925791,13,,3998925809,286,,3998925805,152,,3998925795,294,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383791,37,4,1,1,43,agh9ifb2mw3ivjusgedj7c3fe,0,42.3,93.2,2023-01-28T15:17:31.450Z,2023-01-28T22:01:57Z,3998925051,152,,3999157913,294,,4000825393,178,,3998925049,56,Back,3998925055,285,,3998925047,13,,3998925963,233,10,,,,ckaqxlw257qzj8vjdumvwbaad,O. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501383663,9,43,1,1,45,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-01-28T15:17:33.154Z,2023-01-28T15:17:37Z,3998924997,144,49,,,,,,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501384473,11,1,1,2,4,7h7eg7q7dbwvzww78h9d5eh0h,1,55.3,7.7,2023-01-28T15:17:52.431Z,2023-01-28T22:02:19Z,4000825963,178,,3998928619,141,87.4,3998928623,213,1.8,3998928617,140,45.7,3998928625,1,,3998928621,212,55.1,3998928615,56,Back,3998928613,152,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,3998928653,189,,3998928607,5,3998928609,155,3998928611,196,,,,,,,,,,,,,,,,,,,,,,,,,,
2501384573,12,1,1,2,9,7h7eg7q7dbwvzww78h9d5eh0h,1,42.9,92.7,2023-01-28T15:17:57.808Z,2023-01-28T22:02:15Z,4000825823,178,,3998929145,213,3.6,3998929143,212,16.7,3998929137,56,Back,3998929141,141,82.9,3998929139,140,28.3,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501384779,13,1,1,2,12,7h7eg7q7dbwvzww78h9d5eh0h,1,28.3,82,2023-01-28T15:18:00.667Z,2023-01-28T22:02:26Z,4000826093,178,,3998930085,140,20.3,3998930089,212,25.9,3998930093,213,4.4,3998930087,141,46.0,3998930083,56,Back,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
