id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,keyPass,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2474739109,9,1,1,0,13,agh9ifb2mw3ivjusgedj7c3fe,1,41.5,17.2,2022-10-20T19:02:00.989Z,2022-10-21T03:45:31Z,3858600559,212,8.4,3858600553,56,Back,3858600561,213,5.4,3859104641,178,,3858600555,140,46.6,3858600557,141,7.6,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739125,10,1,1,0,15,agh9ifb2mw3ivjusgedj7c3fe,1,47.3,7.3,2022-10-20T19:02:02.818Z,2022-10-21T03:45:33Z,3858600641,213,2.5,3858600635,140,39.0,3858600637,141,16.6,3859104647,178,,3858600633,56,Back,3858600639,212,10.8,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739163,11,1,1,0,17,agh9ifb2mw3ivjusgedj7c3fe,1,39,16.6,2022-10-20T19:02:04.816Z,2022-10-21T03:45:35Z,3858600833,141,61.0,3858600831,140,35.5,3858600835,212,30.4,3858600837,213,1.7,3859104673,178,,3858600829,56,Back,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739209,12,1,1,0,21,agh9ifb2mw3ivjusgedj7c3fe,1,40.2,70,2022-10-20T19:02:08.423Z,2022-10-21T03:45:37Z,3858601067,212,14.3,3858601065,141,90.2,3858601061,56,Back,3858601069,213,1.3,3859104711,178,,3858601063,140,44.0,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739241,13,1,1,0,25,agh9ifb2mw3ivjusgedj7c3fe,1,44.9,91.2,2022-10-20T19:02:13.086Z,2022-10-21T03:45:43Z,3859104791,178,,3858601209,141,72.8,3858601211,212,15.5,3858601213,213,4.1,3858601205,56,Back,3858601207,140,36.2,,,,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739287,14,1,1,0,28,agh9ifb2mw3ivjusgedj7c3fe,1,36.3,70.2,2022-10-20T19:02:15.513Z,2022-10-21T03:45:46Z,3858601513,213,4.7,3858601511,212,26.3,3859104821,178,,3858601507,140,36.8,3858601505,56,Back,3858601509,141,31.5,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739315,15,1,1,0,34,agh9ifb2mw3ivjusgedj7c3fe,1,43.6,26.7,2022-10-20T19:02:21.349Z,2022-10-21T03:45:48Z,3859104849,178,,3858601671,212,32.9,3858601669,141,75.1,3858601673,213,1.6,3858601665,56,Back,3858601667,140,42.8,3858601675,1,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739335,16,1,1,0,38,agh9ifb2mw3ivjusgedj7c3fe,1,45.6,73.6,2022-10-20T19:02:25.680Z,2022-10-21T03:45:52Z,3858601831,140,53.4,3858601829,56,Center,3858601833,141,65.0,3859104869,178,,3858601837,213,5.7,3858601835,212,10.1,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739345,17,1,1,0,41,agh9ifb2mw3ivjusgedj7c3fe,1,52.4,59,2022-10-20T19:02:28.843Z,2022-10-21T03:45:57Z,3858601891,140,51.7,3858601893,141,31.5,3858601889,56,Center,3859104887,178,,3858601897,213,4.7,3858601895,212,18.7,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739355,18,1,1,0,45,agh9ifb2mw3ivjusgedj7c3fe,1,55.2,26.9,2022-10-20T19:02:32.200Z,2022-10-21T03:45:59Z,3858601945,140,61.2,3858601951,213,5.2,3858601947,141,10.8,3859104945,178,,3858601949,212,12.6,3858601943,56,Right,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739363,19,1,1,0,46,agh9ifb2mw3ivjusgedj7c3fe,1,61.8,9.1,2022-10-20T19:02:34.052Z,2022-10-21T03:46:04Z,3858601999,56,Right,3858602001,140,67.7,3858602003,141,5.1,3858602007,213,5.9,3858602005,212,6.8,3859105001,178,,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739377,20,1,1,0,48,agh9ifb2mw3ivjusgedj7c3fe,1,66.9,5.1,2022-10-20T19:02:35.752Z,2022-10-21T03:46:06Z,3858602119,56,Right,3858602121,140,58.5,3858602123,141,5.0,3859105043,178,,3858602125,212,8.8,3858602127,213,3.1,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739401,21,1,1,0,50,agh9ifb2mw3ivjusgedj7c3fe,1,58.5,5,2022-10-20T19:02:37.881Z,2022-10-21T03:46:09Z,3858602241,212,19.8,3858602237,140,41.7,3858602235,56,Back,3859105085,178,,3858602243,213,2.7,3858602239,141,18.1,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739439,22,1,1,0,53,agh9ifb2mw3ivjusgedj7c3fe,1,39.6,23,2022-10-20T19:02:40.424Z,2022-10-21T03:46:56Z,3858602451,213,1.3,3858602443,56,Back,3858602449,212,25.1,3859105513,178,,3858602445,140,45.8,3858602447,141,58.7,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739447,23,1,1,0,57,agh9ifb2mw3ivjusgedj7c3fe,1,45.8,56.9,2022-10-20T19:02:44.766Z,2022-10-21T03:47:01Z,3859105529,178,,3858602497,212,9.9,3858602495,141,47.8,3858602491,56,Center,3858602493,140,53.1,3858602499,213,5.6,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739475,24,1,1,0,58,agh9ifb2mw3ivjusgedj7c3fe,1,53.1,47.8,2022-10-20T19:02:45.419Z,2022-10-21T03:47:04Z,3858602625,141,47.1,3858602627,212,15.3,3859105537,178,,3858602621,56,Back,3858602629,213,3.2,3858602623,140,38.5,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739497,25,1,1,1,1,agh9ifb2mw3ivjusgedj7c3fe,1,38.4,47.9,2022-10-20T19:02:48.613Z,2022-10-21T03:47:07Z,3859105571,178,,3858602729,141,69.7,3858602733,213,1.1,3858602731,212,16.9,3858602727,140,46.1,3858602725,56,Back,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739523,26,1,1,1,5,agh9ifb2mw3ivjusgedj7c3fe,1,52.1,71.8,2022-10-20T19:02:52.218Z,2022-10-21T03:47:11Z,3858602847,140,69.2,3858602845,56,Left,3859105601,178,,3858602851,212,24.7,3858602853,213,0.8,3858602849,141,96.7,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739549,27,1,1,1,9,agh9ifb2mw3ivjusgedj7c3fe,0,69.6,94.7,2022-10-20T19:02:56.148Z,2022-10-21T03:47:14Z,3858602977,212,29.2,3858602975,141,72.3,3859105635,178,,3858602971,56,Center,3858602979,213,5.7,3858602973,140,93.3,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474833809,661,43,1,1,11,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-10-20T19:02:58.901Z,2022-10-21T04:18:48Z,3859121403,144,67,3859121375,233,1120,,,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474833807,1120,43,1,1,11,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2022-10-20T19:02:58.902Z,2022-10-21T04:18:49Z,3859121405,144,67,3859121379,233,661,,,,,,,,,,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739557,3,61,1,1,11,74mcjsm72vr3l9pw2i4qfjchj,0,5,28.8,2022-10-20T19:02:58.957Z,2022-10-21T03:47:25Z,3859105699,178,,3858603005,56,Back,,,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739565,4,6,1,1,13,74mcjsm72vr3l9pw2i4qfjchj,0,5.7,28.2,2022-10-20T19:03:00.282Z,2022-10-21T03:47:27Z,3858603071,233,28,3858603025,56,Back,3858603029,73,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739567,28,6,1,1,13,agh9ifb2mw3ivjusgedj7c3fe,1,94.3,71.8,2022-10-20T19:03:00.282Z,2022-10-21T03:47:27Z,3858603051,56,Center,3858603059,233,4,3858603053,73,,,,,,,,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739759,29,1,1,1,44,agh9ifb2mw3ivjusgedj7c3fe,1,99.5,99.5,2022-10-20T19:03:31.397Z,2022-10-21T03:47:34Z,3858603985,155,,3858603995,212,57.4,3858603993,141,21.4,3858603983,6,,3858603987,224,,3858603997,213,4.3,3858851903,72,,3858603991,140,78.7,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,3859105741,178,3858603999,1,3858603989,56,Center,3858603981,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739821,30,1,1,1,51,agh9ifb2mw3ivjusgedj7c3fe,1,80.9,6.8,2022-10-20T19:03:38.313Z,2022-10-21T03:47:44Z,3858604317,56,Right,3858604327,213,2.7,3858604325,212,6.1,3858604323,141,10.9,3859105773,178,,3858604321,140,75.7,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739849,31,1,1,1,54,agh9ifb2mw3ivjusgedj7c3fe,1,76.1,10.9,2022-10-20T19:03:41.651Z,2022-10-21T03:47:46Z,3858604455,212,22.7,3858604445,2,,3858604453,141,38.5,3858604457,213,1.0,3858851997,224,,3858604447,155,,3858851999,20,,3858604449,56,Center,ezviixcyaaj162saxs2yl27s9,F. de Jong,3858604451,140,3859105793,178,,,,,,88.3,,,,,,,,,,,,,,,,,,,,,,,,,
2474740053,35,44,1,1,55,agh9ifb2mw3ivjusgedj7c3fe,1,87.2,39.6,2022-10-20T19:03:42.512Z,2022-10-21T06:38:18Z,3858605579,286,,3858605581,233,6,3858605577,56,Center,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739979,6,44,1,1,55,74mcjsm72vr3l9pw2i4qfjchj,0,12.8,60.4,2022-10-20T19:03:42.513Z,2022-10-21T03:47:50Z,3858605611,233,35,3858605201,56,Back,3858605203,285,,,,,,,,,,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739881,32,1,1,1,55,agh9ifb2mw3ivjusgedj7c3fe,1,88.3,38.5,2022-10-20T19:03:42.600Z,2022-10-21T06:38:19Z,3858604703,213,1.6,3858604695,56,Center,3858606107,210,13,3859106189,388,,3858606109,154,,3858604693,168,,3858604701,212,14.6,3858604697,140,87.5,afxjicw89683nlpms9yy5x51x,R. Lewandowski,3858604691,3,3858604699,141,,,,,,,1,59.9,,,,,,,,,,,,,,,,,,,,,,,
2474739887,33,13,1,1,57,agh9ifb2mw3ivjusgedj7c3fe,1,87.5,59.9,2022-10-20T19:03:44.983Z,2022-10-21T03:48:46Z,3858604737,17,,3858605803,20,,3858606127,154,,3858606133,55,32,3858606145,231,50.7,3858606143,230,98.5,3858604739,56,Center,3858606121,25,,308krssmz6irpfntht1ka78tm,Ansu Fati,3859106211,178,3858606125,29,3858606139,103,15.3,3858606137,102,,,,57.1,3858606123,83,,,,,,,,,,,,,,,,,,,,
2474739877,5,5,1,1,58,74mcjsm72vr3l9pw2i4qfjchj,1,-0.5,44.6,2022-10-20T19:03:45.971Z,2022-10-21T03:48:49Z,3858604671,56,Back,3858604673,346,,3858604815,233,34,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474739893,34,5,1,1,58,agh9ifb2mw3ivjusgedj7c3fe,0,100.5,55.4,2022-10-20T19:03:45.971Z,2022-10-21T03:48:48Z,3858604775,346,,3858604773,56,Center,3858604835,233,5,,,,,,,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474740145,7,1,1,2,28,74mcjsm72vr3l9pw2i4qfjchj,1,4.3,44.8,2022-10-20T19:04:15.852Z,2022-10-21T03:48:50Z,3858606059,140,13.5,3858606065,213,5.5,3858606063,212,14.1,3858606055,124,,3858610609,189,,3858606069,237,,3858606057,56,Back,3858606061,141,29.7,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474740161,8,1,1,2,28,74mcjsm72vr3l9pw2i4qfjchj,1,13.9,29.7,2022-10-20T19:04:15.942Z,2022-10-21T03:48:54Z,3858606189,56,Back,3858606193,141,9.8,3858606191,140,10.6,3858606195,212,14.0,3859106249,178,,3858606197,213,4.5,3858610657,189,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474740205,9,1,1,2,30,74mcjsm72vr3l9pw2i4qfjchj,0,10.7,9.8,2022-10-20T19:04:17.820Z,2022-10-21T03:48:59Z,3858606377,56,Back,3858606375,155,,3859106261,178,,3858606385,213,0.7,3858606387,1,,3858606383,212,38.0,3858606381,141,47.5,3858606379,140,37.4,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474740219,37,49,1,2,33,agh9ifb2mw3ivjusgedj7c3fe,1,64.6,58.7,2022-10-20T19:04:20.673Z,2022-10-21T04:52:15Z,,,,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474740213,36,44,1,2,33,agh9ifb2mw3ivjusgedj7c3fe,1,63.2,53.6,2022-10-20T19:04:20.736Z,2022-10-21T06:38:19Z,3858606423,56,Center,3858606425,286,,3858606469,233,10,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474740211,10,44,1,2,33,74mcjsm72vr3l9pw2i4qfjchj,0,36.8,46.4,2022-10-20T19:04:20.737Z,2022-10-21T03:49:04Z,3858606421,285,,3858900439,233,36,3858606419,56,Back,,,,,,,,,,,,,,,,amcwh6w0brmkttg4uc5qm6z9w,N. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474740241,38,1,1,2,36,agh9ifb2mw3ivjusgedj7c3fe,1,64.6,60.5,2022-10-20T19:04:23.246Z,2022-10-21T03:49:13Z,3858606575,141,76.6,3858606577,212,11.1,3859106423,178,,3858606579,213,1.4,3858606573,140,66.4,3858606571,56,Center,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474740243,39,1,1,2,37,agh9ifb2mw3ivjusgedj7c3fe,0,66.4,76.6,2022-10-20T19:04:24.905Z,2022-10-21T03:49:16Z,3859106457,178,,3858606591,213,6.1,3858606589,212,5.9,3858606583,56,Center,3858606585,140,71.9,3858606587,141,75.0,,,,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474740245,11,8,1,2,38,74mcjsm72vr3l9pw2i4qfjchj,1,26.1,22.5,2022-10-20T19:04:25.397Z,2022-10-21T03:49:21Z,3859106497,178,,3858852361,384,,3858606593,56,Back,,,,,,,,,,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474741281,32,61,1,2,39,74mcjsm72vr3l9pw2i4qfjchj,1,32.6,20.3,2022-10-20T19:04:26.405Z,2022-10-21T04:20:35Z,3858611951,56,Back,3859106705,178,,,,,,,,,,,,,,,,,,,,12qc3dkodeb8ykg6pc0kqf2l1,Manu Morlanes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474740257,12,49,1,2,39,74mcjsm72vr3l9pw2i4qfjchj,1,36.3,17.3,2022-10-20T19:04:26.657Z,2022-10-21T03:49:44Z,,,,,,,,,,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474740265,13,3,1,2,40,74mcjsm72vr3l9pw2i4qfjchj,0,35.2,17.2,2022-10-20T19:04:27.704Z,2022-10-21T03:49:48Z,3859106741,178,,3858606733,233,40,3858606671,56,Back,3858606673,286,,3858852389,465,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
