id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,assist
2515105039,9,1,1,0,15,cobffe32r7g4skka9m19qib63,1,3.6,46.4,2023-03-04T15:15:25.404Z,2023-03-05T08:10:02Z,4073312545,157,,4071190117,1,,4074528723,178,,4071190109,140,53.4,4071190113,212,54.0,4071190107,56,Center,4071190115,213,6.0,4071190111,141,26.8,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105049,10,44,1,0,18,cobffe32r7g4skka9m19qib63,1,53.8,26.8,2023-03-04T15:15:28.468Z,2023-03-05T10:27:03Z,4071190163,56,Center,4071190165,286,,4071190219,233,3,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515104979,3,44,1,0,18,74mcjsm72vr3l9pw2i4qfjchj,0,46.2,73.2,2023-03-04T15:15:28.469Z,2023-03-05T08:10:10Z,4071190315,233,10,4071189793,285,,4071189791,56,Back,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105081,11,1,1,0,18,cobffe32r7g4skka9m19qib63,0,52.4,27.2,2023-03-04T15:15:28.524Z,2023-03-05T10:27:03Z,4071190371,140,55.0,4071190365,168,,4071190369,56,Center,4071190363,3,,4071190375,141,26.2,4071190379,212,2.8,4074528997,388,,4071190381,213,6.0,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105031,4,61,1,0,18,74mcjsm72vr3l9pw2i4qfjchj,1,44.7,75,2023-03-04T15:15:28.558Z,2023-03-05T08:10:25Z,4074529101,15,,4071190035,56,Back,4074529103,388,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105181,5,1,1,0,20,74mcjsm72vr3l9pw2i4qfjchj,1,45.3,80.6,2023-03-04T15:15:30.181Z,2023-03-05T08:10:30Z,4074529227,388,,4071190921,56,Center,4071190919,3,,4071190925,141,63.7,4071190923,140,52.1,4071190929,213,5.3,4071190927,212,13.5,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105195,6,61,1,0,21,74mcjsm72vr3l9pw2i4qfjchj,0,51.6,63.9,2023-03-04T15:15:31.719Z,2023-03-05T08:10:53Z,4071190993,56,Center,4074529669,178,,,,,,,,,,,,,,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105351,12,1,1,0,23,cobffe32r7g4skka9m19qib63,1,54,18.6,2023-03-04T15:15:33.971Z,2023-03-05T08:10:56Z,4074529737,178,,4071191851,212,8.3,4071191845,56,Back,4071191847,140,49.0,4071191849,141,9.1,4071191853,213,4.0,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105359,13,3,1,0,26,cobffe32r7g4skka9m19qib63,0,60.4,19.5,2023-03-04T15:15:36.365Z,2023-03-05T08:11:07Z,4071191885,56,Right,4071198037,286,,4073315459,464,,4074529865,178,,4071201665,233,18,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107141,18,7,1,0,26,74mcjsm72vr3l9pw2i4qfjchj,1,39.6,80.5,2023-03-04T15:15:36.854Z,2023-03-05T08:11:11Z,4073315379,384,,4071201479,285,,4071201477,56,Back,4074529901,178,,4071201571,233,13,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105313,7,49,1,0,27,74mcjsm72vr3l9pw2i4qfjchj,1,34.6,78.7,2023-03-04T15:15:37.389Z,2023-03-05T08:11:18Z,,,,,,,,,,,,,,,,,,,,,,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105369,8,1,1,0,27,74mcjsm72vr3l9pw2i4qfjchj,1,34.6,78.7,2023-03-04T15:15:37.424Z,2023-03-05T08:11:25Z,4071191955,212,11.8,4071191957,213,3.4,4071191947,140,23.7,4071191951,141,74.5,4071191937,56,Back,4074530189,178,,,,,,,,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105435,9,1,1,0,29,74mcjsm72vr3l9pw2i4qfjchj,1,21.2,72.1,2023-03-04T15:15:39.241Z,2023-03-05T08:11:30Z,4071192299,212,22.3,4074530251,178,,4071192297,141,51.2,4071192293,56,Back,4071192295,140,4.8,4071192301,213,3.8,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105703,10,1,1,0,31,74mcjsm72vr3l9pw2i4qfjchj,1,5.3,51.8,2023-03-04T15:15:41.916Z,2023-03-05T08:11:35Z,4071193761,141,84.8,4071193765,213,1.3,4071193763,212,23.1,4074530333,178,,4071193759,140,10.4,4071193757,56,Back,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106005,11,1,1,0,38,74mcjsm72vr3l9pw2i4qfjchj,1,28.1,88.7,2023-03-04T15:15:48.586Z,2023-03-05T08:12:41Z,4071195485,56,Back,4071195487,140,37.2,4071195489,141,11.4,4071195483,196,,4074531677,178,,4071195481,155,,4071195491,212,53.4,4071195495,1,,57s7gfvt5btbfzm600wn7df55,Pau Torres,4071195493,213,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106183,12,1,1,0,46,74mcjsm72vr3l9pw2i4qfjchj,1,37.3,33.7,2023-03-04T15:15:56.786Z,2023-03-05T08:12:47Z,4071196389,140,44.9,4071196387,56,Back,4074531743,178,,4071196391,141,17.9,4071196393,212,13.4,4071196395,213,5.4,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106323,13,1,1,0,51,74mcjsm72vr3l9pw2i4qfjchj,1,40.9,37.3,2023-03-04T15:16:01.273Z,2023-03-05T08:12:52Z,4071197205,140,34.3,4071197203,56,Back,4071197209,212,27.9,4071197207,141,77.0,4071197211,213,1.8,4074531887,178,,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106583,14,1,1,0,54,74mcjsm72vr3l9pw2i4qfjchj,1,36.4,82.3,2023-03-04T15:16:04.952Z,2023-03-05T08:12:58Z,4071198549,141,49.9,4071198543,56,Back,4071198545,140,32.4,4071198553,213,4.5,4071198551,212,22.4,4074532037,178,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106787,15,1,1,1,1,74mcjsm72vr3l9pw2i4qfjchj,1,43.6,51.8,2023-03-04T15:16:11.784Z,2023-03-05T08:13:02Z,4071199645,56,Back,4071199649,141,82.7,4071199647,140,44.6,4071199653,213,1.5,4074532129,178,,4071199651,212,21.0,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106923,16,1,1,1,5,74mcjsm72vr3l9pw2i4qfjchj,0,55.5,88.4,2023-03-04T15:16:15.876Z,2023-03-05T08:13:06Z,4074532225,178,,4071200319,56,Left,4071200323,140,100.0,4071200327,141,86.2,4071200315,155,,4071200331,212,47.7,4071200335,213,6.3,4071200339,1,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106945,14,5,1,1,9,cobffe32r7g4skka9m19qib63,1,-0.6,13.4,2023-03-04T15:16:19.947Z,2023-03-05T08:13:10Z,4071200463,346,,4071200477,233,17,4071200461,56,Back,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106939,17,5,1,1,9,74mcjsm72vr3l9pw2i4qfjchj,0,100.6,86.6,2023-03-04T15:16:19.947Z,2023-03-05T08:13:10Z,4071200505,233,14,4071200409,56,Left,4071200411,346,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107911,15,1,1,1,29,cobffe32r7g4skka9m19qib63,1,5.2,49.6,2023-03-04T15:16:39.440Z,2023-03-05T08:13:18Z,4071205567,213,5.0,4071205563,141,8.5,4071205565,212,28.9,4071205561,140,12.2,4071205571,237,,4071205557,124,,4071205559,56,Back,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107991,16,1,1,1,33,cobffe32r7g4skka9m19qib63,1,13,4.3,2023-03-04T15:16:43.115Z,2023-03-05T08:13:24Z,4071205963,213,0.2,4071205965,1,,4074532547,178,,4071205953,140,47.8,4071205957,141,14.9,4071205959,212,37.2,4071205949,56,Back,4071205947,155,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107999,17,44,1,1,35,cobffe32r7g4skka9m19qib63,1,47.4,17.2,2023-03-04T15:16:45.899Z,2023-03-05T10:27:03Z,4071206053,233,19,4071206007,56,Back,4071206009,285,,,,,,,,,,,,,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107975,19,44,1,1,35,74mcjsm72vr3l9pw2i4qfjchj,0,52.6,82.8,2023-03-04T15:16:45.900Z,2023-03-05T08:13:38Z,4071205875,56,Left,4071205877,286,,4071206163,233,17,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108041,18,1,1,1,35,cobffe32r7g4skka9m19qib63,0,47.8,14.9,2023-03-04T15:16:45.959Z,2023-03-05T10:27:04Z,4071206217,3,,4071206219,168,,4071206221,56,Right,4071206227,212,14.4,4071206229,213,0.1,4071206223,140,61.4,4071206225,141,17.4,4074532949,388,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108077,20,49,1,1,37,74mcjsm72vr3l9pw2i4qfjchj,1,36.4,74.2,2023-03-04T15:16:47.482Z,2023-03-05T08:13:55Z,,,,,,,,,,,,,,,,,,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108193,21,1,1,1,37,74mcjsm72vr3l9pw2i4qfjchj,1,36.1,73.3,2023-03-04T15:16:47.533Z,2023-03-05T08:14:02Z,4074533307,178,,4071207003,213,3.7,4071207001,212,31.3,4071206987,56,Back,4071206999,141,49.1,4071206993,140,10.7,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108411,22,1,1,1,41,74mcjsm72vr3l9pw2i4qfjchj,1,9.5,50.3,2023-03-04T15:16:51.633Z,2023-03-05T08:14:06Z,4074533349,178,,4071208135,213,1.4,4071208129,212,29.9,4071208127,141,93.6,4071208123,56,Back,4071208125,140,14.6,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108817,23,1,1,1,47,74mcjsm72vr3l9pw2i4qfjchj,1,11,88.9,2023-03-04T15:16:57.379Z,2023-03-05T08:14:09Z,4071210291,56,Back,4074533453,178,,4071210295,141,56.1,4071210293,140,9.7,4071210299,213,4.7,4071210297,212,22.3,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109153,24,1,1,1,58,74mcjsm72vr3l9pw2i4qfjchj,1,28.8,38.8,2023-03-04T15:17:08.881Z,2023-03-05T08:14:14Z,4071211975,212,19.6,4074533561,178,,4071211977,213,2.6,4071211973,141,54.0,4071211969,56,Back,4071211971,140,12.9,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109215,25,1,1,2,7,74mcjsm72vr3l9pw2i4qfjchj,1,21.5,54,2023-03-04T15:17:17.976Z,2023-03-05T08:14:21Z,4074533675,178,,4071212285,141,37.9,4071212289,213,5.4,4071212283,140,29.6,4071212287,212,13.9,4071212281,56,Back,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109371,26,1,1,2,10,74mcjsm72vr3l9pw2i4qfjchj,1,31.9,43.7,2023-03-04T15:17:20.922Z,2023-03-05T08:14:24Z,4071213141,212,29.4,4074533785,178,,4071213143,213,1.4,4071213139,141,86.6,4071213137,140,35.6,4071213135,56,Back,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109483,27,1,1,2,14,74mcjsm72vr3l9pw2i4qfjchj,1,39.9,86.5,2023-03-04T15:17:24.291Z,2023-03-05T08:14:27Z,4071213671,141,32.4,4071213663,155,,4071213667,140,62.3,4071213665,56,Center,4071213677,1,,4071213673,212,43.7,4071213675,213,5.3,4074533863,178,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109749,28,1,1,2,18,74mcjsm72vr3l9pw2i4qfjchj,1,67.1,34,2023-03-04T15:17:28.177Z,2023-03-05T08:14:36Z,4071215151,213,5.6,4074534045,178,,4071215149,212,22.5,4071215143,56,Right,4071215147,141,14.1,4071215145,140,84.2,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109739,19,43,1,2,24,cobffe32r7g4skka9m19qib63,1,0,0,2023-03-04T15:17:34.821Z,2023-03-04T15:18:43Z,4071215103,285,0,4071215101,56,Back,4071229801,144,45,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109869,29,43,1,2,24,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2023-03-04T15:17:34.821Z,2023-03-04T15:18:24Z,4071215787,56,Right,4071215789,286,0,4071215847,233,19,4071226007,144,3,,,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515504605,920,3,1,2,27,74mcjsm72vr3l9pw2i4qfjchj,0,91.2,21.6,2023-03-04T15:17:37.488Z,2023-03-05T08:15:02Z,4073333375,464,,4073333373,286,,4073333377,467,63yktdky9m0aus8ebkaqzdhhx,4073333371,56,Center,4074534229,178,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109923,30,1,1,2,28,74mcjsm72vr3l9pw2i4qfjchj,0,97.8,26.1,2023-03-04T15:17:38.562Z,2023-03-05T08:15:07Z,4071216093,213,1.7,4071216091,212,11.2,4074534657,178,,4071216081,2,,4071216085,56,Center,4073333875,225,,4071216089,141,42.5,4073333879,20,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,4073333877,386,,4071216087,140,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109989,20,12,1,2,28,cobffe32r7g4skka9m19qib63,1,2.8,60.6,2023-03-04T15:17:39.008Z,2023-03-05T08:15:12Z,4071216461,56,Back,4074534797,178,,4071216469,213,0.7,4071216463,140,12.6,4071216467,212,13.4,4071216465,141,73.3,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110007,21,49,1,2,29,cobffe32r7g4skka9m19qib63,1,12.7,73.3,2023-03-04T15:17:39.935Z,2023-03-05T08:15:18Z,,,,,,,,,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110155,22,1,1,2,31,cobffe32r7g4skka9m19qib63,1,13.9,74.7,2023-03-04T15:17:41.437Z,2023-03-05T08:15:25Z,4071217289,56,Back,4071217293,141,72.0,4071217297,213,3.3,4074535111,178,,4071217295,212,12.3,4071217291,140,2.3,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110199,23,1,1,2,32,cobffe32r7g4skka9m19qib63,0,2.7,71.3,2023-03-04T15:17:42.370Z,2023-03-05T08:15:30Z,4071217555,56,Back,4071217553,155,,4074535227,178,,4071217557,140,41.6,4071217559,141,81.6,4071217565,1,,4071217563,213,0.2,4071217561,212,41.4,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110237,31,1,1,2,34,74mcjsm72vr3l9pw2i4qfjchj,1,59.1,18.6,2023-03-04T15:17:44.596Z,2023-03-05T08:15:37Z,4071217765,141,9.5,4074535415,178,,4071217769,213,5.8,4071217763,140,69.4,4071217767,212,12.5,4071217761,56,Right,4071217759,3,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
