id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/18/value
2522481135,3,49,1,0,10,2l0ldgiwsgb8d6y3z0sfgjzyj,1,44.9,13.7,2023-03-19T15:15:05.878Z,2023-03-20T02:37:59Z,,,,,,,,,,,,,,,,,,,,,,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522481257,4,1,1,0,10,2l0ldgiwsgb8d6y3z0sfgjzyj,1,44.9,13.7,2023-03-19T15:15:05.986Z,2023-03-20T02:38:04Z,4110249999,140,9.1,4110250007,1,,4110250001,141,44.7,4110250003,212,43.1,4112175745,178,,4110249997,56,Back,4110250005,213,2.6,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522481313,5,1,1,0,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,11.7,41.2,2023-03-19T15:15:15.685Z,2023-03-20T02:38:12Z,4112175807,178,,4110250323,56,Back,4110250331,213,0.2,4110250329,212,18.8,4110250325,140,29.3,4110250327,141,46.2,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522481373,6,1,1,0,22,2l0ldgiwsgb8d6y3z0sfgjzyj,1,25.7,40.6,2023-03-19T15:15:18.133Z,2023-03-20T02:38:21Z,4110250631,140,25.3,4110250633,141,8.5,4110250629,56,Back,4110250635,212,21.8,4110250637,213,4.7,4112175929,178,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522481393,7,1,1,0,25,2l0ldgiwsgb8d6y3z0sfgjzyj,1,26,6.9,2023-03-19T15:15:21.079Z,2023-03-20T02:38:28Z,4112175997,178,,4110250777,212,20.4,4110250775,141,15.8,4110250779,213,0.3,4110250771,56,Back,4110250773,140,44.6,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522481455,8,1,1,0,26,2l0ldgiwsgb8d6y3z0sfgjzyj,1,44.6,15.8,2023-03-19T15:15:22.072Z,2023-03-20T02:38:33Z,4110251115,56,Back,4110251119,141,2.3,4112176095,178,,4110251177,156,,4110251123,213,4.4,4110251121,212,9.8,4110251117,140,41.3,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522783709,875,3,1,0,27,2l0ldgiwsgb8d6y3z0sfgjzyj,0,41.6,2.6,2023-03-19T15:15:23.392Z,2023-03-20T02:38:39Z,4111888617,286,,4111888621,467,9m2qujt0h0zrd0n1akjqjo0r9,4112176181,178,,4111888619,465,,4111888615,56,Back,,,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522481517,9,4,1,0,28,2l0ldgiwsgb8d6y3z0sfgjzyj,1,41.2,3.2,2023-03-19T15:15:23.755Z,2023-03-20T02:38:45Z,4110251515,233,9,4110251487,56,Back,4110251491,286,,4110251489,152,,4110251485,294,,4110251483,13,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522481477,9,4,1,0,28,74mcjsm72vr3l9pw2i4qfjchj,0,58.8,96.8,2023-03-19T15:15:23.756Z,2023-03-20T02:38:45Z,4110251273,56,Left,4110405815,294,,4110251271,13,,4110251279,285,,4110251275,152,,4112176249,178,,4110251539,233,9,,,,9m2qujt0h0zrd0n1akjqjo0r9,Manu Trigueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522481969,10,1,1,0,46,2l0ldgiwsgb8d6y3z0sfgjzyj,1,43.3,4,2023-03-19T15:15:41.783Z,2023-03-20T02:38:50Z,4110254057,213,0.1,4110254045,5,,4110254049,56,Right,4112176311,178,,4110254047,152,,4110254051,140,65.9,4110255077,189,,4110254053,141,6.3,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,4110254055,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522481973,11,1,1,0,54,2l0ldgiwsgb8d6y3z0sfgjzyj,0,93.9,10.6,2023-03-19T15:15:50.031Z,2023-03-20T02:38:54Z,4111889599,20,,4110254077,212,2.5,4110254199,236,,4110254079,213,1.1,4110254071,56,Right,4110254205,286,,4111889597,224,,4110254073,140,94.9,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,4110254067,2,,4112176375,178,4110254201,233,10,4110254075,141,13.9,4110254069,155,,,,,,,,,,,,,,,,,,,,,,,,,
2522481981,10,12,1,0,54,74mcjsm72vr3l9pw2i4qfjchj,1,4.6,84.5,2023-03-19T15:15:50.090Z,2023-03-20T02:38:57Z,4110254115,185,,4112176407,178,,4110254217,233,11,4110254117,56,Back,,,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482001,11,6,1,0,55,74mcjsm72vr3l9pw2i4qfjchj,0,4.8,85.3,2023-03-19T15:15:51.368Z,2023-03-20T02:39:01Z,4110254243,73,,4110254241,56,Back,4110254597,233,12,,,,,,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482053,12,6,1,0,55,2l0ldgiwsgb8d6y3z0sfgjzyj,1,95.2,14.7,2023-03-19T15:15:51.368Z,2023-03-20T02:39:01Z,4110254495,56,Right,4110254497,75,,4110254533,233,11,,,,,,,,,,,,,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482561,13,1,1,1,16,2l0ldgiwsgb8d6y3z0sfgjzyj,1,99.5,0.5,2023-03-19T15:16:12.272Z,2023-03-20T02:39:06Z,4111890029,20,,4110257307,213,2.0,4110257295,155,,4110257309,1,,4110257301,140,75.5,4110257303,141,84.4,4110257291,2,,4110257293,6,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,4110257299,56,Left,4112176469,178,4110257297,224,,4110257305,212,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482585,14,1,1,1,24,2l0ldgiwsgb8d6y3z0sfgjzyj,0,86.6,92.9,2023-03-19T15:16:20.361Z,2023-03-20T02:39:12Z,4112176513,178,,4110257415,212,14.1,4110257411,140,86.0,4110257413,141,72.2,4110257417,213,4.7,4110257409,56,Center,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482609,12,49,1,1,25,74mcjsm72vr3l9pw2i4qfjchj,1,13.1,22.7,2023-03-19T15:16:21.382Z,2023-03-20T02:39:18Z,,,,,,,,,,,,,,,,,,,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482649,13,1,1,1,26,74mcjsm72vr3l9pw2i4qfjchj,1,13.1,22.7,2023-03-19T15:16:22.166Z,2023-03-20T02:39:33Z,4112176713,178,,4110257767,140,7.9,4110257773,213,4.0,4110257771,212,8.8,4110257765,56,Back,4110257769,141,12.5,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482691,14,1,1,1,28,74mcjsm72vr3l9pw2i4qfjchj,1,7.9,12.5,2023-03-19T15:16:23.538Z,2023-03-20T02:39:41Z,4110257961,56,Back,4110257963,140,7.9,4112176789,178,,4110257969,213,1.6,4110257965,141,29.2,4110257967,212,11.4,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482701,15,1,1,1,29,74mcjsm72vr3l9pw2i4qfjchj,0,7.9,29.2,2023-03-19T15:16:25.367Z,2023-03-20T02:39:48Z,4110257993,140,33.3,4110257991,56,Back,4110257995,141,16.0,4110257999,213,6.0,4110257997,212,28.1,4110306459,155,,4112176825,178,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482713,15,1,1,1,31,2l0ldgiwsgb8d6y3z0sfgjzyj,0,66.5,80.3,2023-03-19T15:16:27.049Z,2023-03-20T02:39:52Z,4110258081,212,20.1,4110258079,141,60.4,4110258075,56,Center,4110258083,213,5.5,4112176855,178,,4110258077,140,80.7,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482757,16,1,1,1,32,74mcjsm72vr3l9pw2i4qfjchj,1,23.3,34.4,2023-03-19T15:16:28.043Z,2023-03-20T02:40:05Z,4110258323,212,7.2,4110258321,141,33.2,4110258319,140,30.1,4110258325,213,6.2,4110258317,56,Back,4112176973,178,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482783,17,1,1,1,34,74mcjsm72vr3l9pw2i4qfjchj,1,30.1,33.2,2023-03-19T15:16:29.502Z,2023-03-20T02:40:08Z,4110258467,212,17.1,4110258465,141,57.2,4110258469,213,1.9,4112177017,178,,4110258461,56,Back,4110258463,140,25.2,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482823,18,1,1,1,36,74mcjsm72vr3l9pw2i4qfjchj,1,25.5,62.9,2023-03-19T15:16:32.009Z,2023-03-20T02:40:13Z,4112177079,178,,4110258717,212,12.3,4110258719,213,1.2,4110258715,141,79.5,4110258711,56,Back,4110258713,140,30.1,,,,,,,9m2qujt0h0zrd0n1akjqjo0r9,Manu Trigueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482845,19,1,1,1,38,74mcjsm72vr3l9pw2i4qfjchj,1,30.6,80.1,2023-03-19T15:16:34.302Z,2023-03-20T02:40:18Z,4110258841,212,7.9,4110258837,140,36.5,4112177123,178,,4110258843,213,5.6,4110258839,141,72.9,4110258835,56,Back,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482889,20,1,1,1,40,74mcjsm72vr3l9pw2i4qfjchj,0,36.5,73.4,2023-03-19T15:16:35.528Z,2023-03-20T02:40:25Z,4110259099,140,75.1,4110259115,1,,4110259103,212,41.6,4110259101,141,86.9,4110259089,155,,4110259097,56,Left,4110259109,213,0.2,4112177199,178,,9m2qujt0h0zrd0n1akjqjo0r9,Manu Trigueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482913,16,49,1,1,43,2l0ldgiwsgb8d6y3z0sfgjzyj,1,20.6,18.1,2023-03-19T15:16:39.106Z,2023-03-20T02:40:31Z,,,,,,,,,,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482963,17,1,1,1,43,2l0ldgiwsgb8d6y3z0sfgjzyj,1,20.6,18.1,2023-03-19T15:16:39.192Z,2023-03-20T02:40:41Z,4110259463,56,Back,4110259465,140,1.9,4110259471,213,2.7,4110259469,212,21.6,4110259467,141,31.3,4112177371,178,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482977,18,1,1,1,45,2l0ldgiwsgb8d6y3z0sfgjzyj,0,1.9,31.3,2023-03-19T15:16:41.073Z,2023-03-20T02:40:54Z,4110259553,56,Back,4110259571,1,,4110259565,213,5.5,4110259551,157,,4110259561,212,30.0,4110259555,140,21.2,4110259557,141,0.0,4112177505,178,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522482989,19,5,1,1,47,2l0ldgiwsgb8d6y3z0sfgjzyj,0,22.2,-1.1,2023-03-19T15:16:42.612Z,2023-03-20T02:41:03Z,4110259635,347,,4110260251,233,21,4110259633,56,Back,,,,,,,,,,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522483079,21,5,1,1,47,74mcjsm72vr3l9pw2i4qfjchj,1,77.8,101.1,2023-03-19T15:16:42.612Z,2023-03-20T02:41:02Z,4110260243,233,19,4110260217,56,Left,4110260219,347,,,,,,,,,,,,,,,,,9m2qujt0h0zrd0n1akjqjo0r9,Manu Trigueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522483461,22,1,1,2,8,74mcjsm72vr3l9pw2i4qfjchj,1,73.8,100,2023-03-19T15:17:03.658Z,2023-03-20T02:41:17Z,4110262241,141,94.8,4110262243,212,6.3,4110262239,140,69.5,4110262235,107,,4110262245,213,3.9,4110262237,56,Left,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522483605,23,1,1,2,12,74mcjsm72vr3l9pw2i4qfjchj,1,65.2,91.4,2023-03-19T15:17:07.842Z,2023-03-20T02:41:22Z,4110263077,212,11.6,4112177655,178,,4110263073,140,54.3,4110263071,56,Left,4110263079,213,3.3,4110263075,141,88.8,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522483637,24,1,1,2,18,74mcjsm72vr3l9pw2i4qfjchj,1,51.7,75.8,2023-03-19T15:17:13.641Z,2023-03-20T02:41:28Z,4110263279,213,4.1,4110263275,141,47.0,4110263271,56,Back,4110263273,140,39.2,4112177737,178,,4110263277,212,23.6,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522483713,25,1,1,2,21,74mcjsm72vr3l9pw2i4qfjchj,1,38.9,42.4,2023-03-19T15:17:16.973Z,2023-03-20T02:41:34Z,4110263645,141,16.1,4110263649,213,4.8,4110263643,140,40.7,4110263641,56,Back,4112177785,178,,4110263647,212,18.0,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522483807,26,1,1,2,24,74mcjsm72vr3l9pw2i4qfjchj,1,44.2,13.9,2023-03-19T15:17:19.682Z,2023-03-20T02:41:40Z,4110264141,212,17.4,4110264143,213,5.9,4112177837,178,,4110264135,56,Right,4110264139,141,3.2,4110264137,140,59.3,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522483897,27,1,1,2,26,74mcjsm72vr3l9pw2i4qfjchj,1,69.3,8.2,2023-03-19T15:17:22.423Z,2023-03-20T02:41:45Z,4110264599,140,70.2,4110264603,212,5.9,4112177901,178,,4110264601,141,16.7,4110264605,213,1.4,4110264597,56,Right,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522483923,28,1,1,2,27,74mcjsm72vr3l9pw2i4qfjchj,1,66,17.5,2023-03-19T15:17:23.452Z,2023-03-20T02:41:55Z,4110264755,56,Back,4110264759,141,17.6,4110264761,212,19.0,4110264763,213,3.1,4112178039,178,,4110264757,140,47.9,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522483971,29,1,1,2,31,74mcjsm72vr3l9pw2i4qfjchj,1,47,18.5,2023-03-19T15:17:27.251Z,2023-03-20T02:42:00Z,4112178083,178,,4110265013,56,Center,4110265023,213,0.2,4110265021,212,10.9,4110265015,140,57.2,4110265019,141,21.4,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522484049,30,1,1,2,33,74mcjsm72vr3l9pw2i4qfjchj,1,52.6,25.8,2023-03-19T15:17:29.226Z,2023-03-20T02:42:04Z,4110265479,141,35.7,4110265481,212,19.5,4110265475,56,Back,4112178165,178,,4110265483,213,2.8,4110265477,140,35.2,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522484283,31,1,1,2,37,74mcjsm72vr3l9pw2i4qfjchj,1,32.4,39.7,2023-03-19T15:17:32.782Z,2023-03-20T02:42:10Z,4112178219,178,,4110266777,56,Back,4110266785,213,2.6,4110266783,212,25.4,4110266781,141,58.1,4110266779,140,11.4,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522484345,32,1,1,2,50,74mcjsm72vr3l9pw2i4qfjchj,1,14.5,46.6,2023-03-19T15:17:45.694Z,2023-03-20T02:42:15Z,4110267193,140,68.7,4110267191,56,Center,4110267195,141,61.5,4110267199,213,0.2,4110267201,1,,4110267197,212,57.8,4112178279,178,,4110267189,155,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522484349,33,44,1,2,53,74mcjsm72vr3l9pw2i4qfjchj,1,69.4,59.8,2023-03-19T15:17:49.073Z,2023-03-20T09:48:26Z,4110267281,233,20,4110267223,286,,4110267221,56,Center,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
