id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/8/value,qualifier/15/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2539152705,1,34,16,0,0,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-04-25T16:14:00.807Z,2023-04-25T16:14:01Z,4219671349,197,704,4219671341,59,"13, 4, 3, 18, 22, 15, 20, 8, 9, 23, 17, 1, 2, 7, 11, 16, 19, 25, 26, 36",4219671347,194,8xd59g0c36012q6mg5f2fl239,4219671337,30,"eavhyxb9dfjh0jp5yzg8p8udx, 2nq5nzq35tfwc7po29dtwqp78, d7pzcnoztn30xoj5b2sr9slt6, cuqawmfekh86mgo758udxw7v9, 39dgr8s91agremy3nvp4q2221, 8xd59g0c36012q6mg5f2fl239, ay89se5rytzay8md0yeadykq2, 3auwtiburdxrp2i5me2d97f11, 27hwtukeqxh91ch1f3qr1it49, 9um7x9zd0e000zt57l3yearqh, bqmhsb2bsuuuijw2ci39l01k9, 4wbwcfbeokv5j4nuudbxgaw2d, 8ikm0hxyz2qaonz3qmynu0xqt, 6navc0x6p4yqy76zyo3zocwr9, 8tnz3pqkqdhbr08p96i9w8i96, 3xxwjf3ymu1j9825xjuwuknah, 9iwptrplnmwst5nfimyuqekq2, cabhrleu1pd1z0aarmf1zgkwl, bixz0as48s0jmvl2bdctr2tt6, eonkaqrhhxzaa3nt0iena4us",4219671343,130,7,4219671351,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4219671345,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4219671339,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539153207,1,34,16,0,0,3kq9cckrnlogidldtdie2fkbl,1,0,0,2023-04-25T16:15:43.073Z,2023-04-25T16:15:43Z,4219674149,30,"38bp85766w04a0nuulq5fiig9, 7oykphzczagr975xsqt70s89h, 7o4nc6jwsi3quvnwinstqwyj9, cdcbi6xmy0uts703489e0acb9, 8wvkrrbqqthuwda8twg03yuax, 6fzbp94hf19ysotdassrqdc5x, 1i9wi65k2foqwudeqiyih87hl, diod1hv5hv7v7z7mfleev1txx, broq8imimhtlejtffissquy5m, 127eg3g8ig8j7obxtyc2tl8t1, b4witgokm49tidm1a83qcvbop, 68wuijmde8bwjn8wi5r0hxmqy, eihwzqtt27l2l8iu990h68edx, en2c7z1raqmcwee78297pbnu2, 5nluxvc0wi0u1d5zcy7be5rkl, bf2pf3hs8gcvub4ivlve12ymt, aipyotc87m5bdvmvizd5n69k9, eufpzdp76oumhybvscmu76vo5, 8blr43wb2ergbbialws9irq0a, 1riebanoqbl7brs1bm3lkgxlg, cu52a54iqv8lec3e4104vh84q",4219674153,59,"13, 2, 6, 8, 3, 22, 15, 10, 21, 11, 20, 43, 5, 12, 16, 17, 18, 24, 26, 31, 33",4219674163,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4219674155,130,4,4219674151,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4219674159,194,7o4nc6jwsi3quvnwinstqwyj9,4219674157,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4219674161,197,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171275,2,32,1,0,0,3kq9cckrnlogidldtdie2fkbl,1,0,0,2023-04-25T17:31:40.109Z,2023-04-25T17:31:42Z,4219775747,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171273,2,32,1,0,0,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-04-25T17:31:40.109Z,2023-04-25T21:29:27Z,4219775739,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171277,3,1,1,0,0,3kq9cckrnlogidldtdie2fkbl,1,49.9,50.1,2023-04-25T17:31:40.277Z,2023-04-25T21:30:14Z,4219775759,213,3.2,4219775751,56,Back,4219775761,279,S,4219775757,212,10.9,4219775753,140,39.5,4219775755,141,49.3,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171303,4,1,1,0,1,3kq9cckrnlogidldtdie2fkbl,1,38.4,49.9,2023-04-25T17:31:41.884Z,2023-04-25T21:30:18Z,4219775877,213,5.1,4219775869,56,Back,4219775875,212,19.9,4219775873,141,22.4,4219775871,140,45.0,,,,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171315,5,1,1,0,3,3kq9cckrnlogidldtdie2fkbl,0,45.3,22.8,2023-04-25T17:31:43.876Z,2023-04-25T21:30:32Z,4219775949,212,43.9,4219775941,155,,4219775953,1,,4219775947,141,53.4,4219775943,56,Center,4219775951,213,0.5,4219775945,140,82.1,,,,127eg3g8ig8j7obxtyc2tl8t1,Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171325,3,1,1,0,6,7h7eg7q7dbwvzww78h9d5eh0h,1,17.4,42.3,2023-04-25T17:31:46.252Z,2023-04-25T21:30:48Z,4219776009,56,Back,4219776013,141,57.1,4219776011,140,19.1,4219776017,213,1.4,4219776007,3,,4219776015,212,10.2,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171329,4,12,1,0,8,7h7eg7q7dbwvzww78h9d5eh0h,1,18.2,56.3,2023-04-25T17:31:48.874Z,2023-04-25T21:31:00Z,4219776037,56,Back,4219776041,141,69.9,4219776043,212,15.5,4219776045,213,0.6,4219776039,140,30.1,,,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171359,6,1,1,0,12,3kq9cckrnlogidldtdie2fkbl,1,61.9,19.2,2023-04-25T17:31:52.941Z,2023-04-25T21:31:05Z,4219776165,140,52.6,4219776163,56,Center,4219776167,141,51.6,4219776171,213,2.0,4219776169,212,24.1,,,,,,,,,,127eg3g8ig8j7obxtyc2tl8t1,Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171367,7,1,1,0,15,3kq9cckrnlogidldtdie2fkbl,1,52.2,54.9,2023-04-25T17:31:55.260Z,2023-04-25T21:31:08Z,4219776223,140,55.4,4219776229,213,1.3,4219776221,56,Center,4219776227,212,12.7,4219776225,141,72.9,,,,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171377,8,1,1,0,17,3kq9cckrnlogidldtdie2fkbl,1,54.3,75.1,2023-04-25T17:31:57.181Z,2023-04-25T21:31:12Z,4219776303,141,93.0,4219776301,140,62.3,4219776307,213,1.0,4219776305,212,14.8,4219776299,56,Left,,,,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171401,9,1,1,0,21,3kq9cckrnlogidldtdie2fkbl,1,61.3,95.1,2023-04-25T17:32:01.340Z,2023-04-25T21:31:18Z,4219776443,213,6.1,4219776437,140,97.0,4219776439,141,82.7,4219776445,1,,4219776435,56,Left,4219776441,212,38.4,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171403,10,1,1,0,26,3kq9cckrnlogidldtdie2fkbl,0,96.2,76.1,2023-04-25T17:32:07.053Z,2023-04-25T21:31:22Z,4219776459,212,1.3,4219776457,141,74.5,4219776499,236,,4219776461,213,4.2,4219776501,233,5,4219776453,56,Center,4219776505,286,,4219776455,140,95.6,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171409,5,74,1,0,26,7h7eg7q7dbwvzww78h9d5eh0h,1,6.2,26.2,2023-04-25T17:32:07.054Z,2023-04-25T17:42:01Z,4219776531,233,10,4219776481,285,,4219776479,56,Back,,,,,,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171423,11,1,1,0,28,3kq9cckrnlogidldtdie2fkbl,1,98.3,73.4,2023-04-25T17:32:08.613Z,2023-04-25T21:31:47Z,4219777875,210,15,4219776597,213,4.6,4219776589,56,Center,4219776591,140,96.9,4219777877,154,,4219776595,212,12.3,4219776593,141,55.5,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171425,12,15,1,0,29,3kq9cckrnlogidldtdie2fkbl,1,96.7,56.9,2023-04-25T17:32:09.853Z,2023-04-25T21:31:48Z,4219777037,82,,4219777911,147,55.2,4219777903,103,19,4219777907,100,,4219776605,61,,4219777901,102,52.6,4219777895,154,,4219777913,230,99.3,broq8imimhtlejtffissquy5m,Rodrygo,,4219777033,72,4219777897,55,11,4219778415,215,4220253597,76,4219777909,146,98.0,4219777905,328,4219776607,56,Center,4219776603,22,4219777039,233,6,4219777915,231,53.6,4219777893,29,,,,,,,,,,
2539171435,6,10,1,0,29,7h7eg7q7dbwvzww78h9d5eh0h,1,2.2,47.3,2023-04-25T17:32:09.953Z,2023-04-25T21:31:52Z,4219776643,56,Back,4219776641,94,,4219777043,233,12,,,,,,,,,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171445,7,6,1,0,30,7h7eg7q7dbwvzww78h9d5eh0h,0,2.8,45.2,2023-04-25T17:32:10.476Z,2023-04-25T21:32:11Z,4219776693,56,Back,4219776715,233,13,4219776695,73,,,,,,,,,,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171431,13,6,1,0,30,3kq9cckrnlogidldtdie2fkbl,1,97.2,54.8,2023-04-25T17:32:10.476Z,2023-04-25T21:31:58Z,4219776701,233,7,4219776623,73,,4219776621,56,Center,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171529,14,1,1,0,51,3kq9cckrnlogidldtdie2fkbl,1,99.5,99.5,2023-04-25T17:32:31.535Z,2023-04-25T21:32:16Z,4219777131,140,77.9,4219777137,213,3.5,4219777133,141,86.9,4219777127,6,,4219777129,56,Left,4219777135,212,24.2,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171531,15,1,1,0,54,3kq9cckrnlogidldtdie2fkbl,1,77.4,86.8,2023-04-25T17:32:34.349Z,2023-04-25T21:32:20Z,4219777145,140,84.5,4219777147,141,92.3,4219777149,212,8.3,4219777143,56,Left,4219777151,213,0.5,,,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171551,16,1,1,0,55,3kq9cckrnlogidldtdie2fkbl,0,84.6,92.4,2023-04-25T17:32:35.228Z,2023-04-25T21:32:26Z,4219777231,2,,4219777237,140,96.7,4220253955,20,,4219777241,212,36.4,4220253953,223,,4219777239,141,42.2,4219777245,1,,4219777243,213,5.1,cdcbi6xmy0uts703489e0acb9,T. Kroos,,4219777233,155,4219777235,56,Center,4219777295,233,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,
2539171553,8,11,1,0,56,7h7eg7q7dbwvzww78h9d5eh0h,1,3.6,55,2023-04-25T17:32:36.114Z,2023-04-25T21:32:31Z,4219777253,56,Back,4219777319,233,16,4220253975,378,,4219777255,88,,,,,,,,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171579,9,1,1,1,1,7h7eg7q7dbwvzww78h9d5eh0h,0,11,56.1,2023-04-25T17:32:41.216Z,2023-04-25T21:32:37Z,4219777467,213,0.4,4219777459,56,Back,4219777461,140,47.2,4219777457,199,,4219777469,1,,4219777465,212,40.5,4219777463,141,76.6,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171589,17,49,1,1,3,3kq9cckrnlogidldtdie2fkbl,1,54.7,21.7,2023-04-25T17:32:43.732Z,2023-04-25T21:32:39Z,,,,,,,,,,,,,,,,,,,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171607,18,1,1,1,5,3kq9cckrnlogidldtdie2fkbl,1,57,13.4,2023-04-25T17:32:45.373Z,2023-04-25T21:32:48Z,4219777585,212,6.6,4219777579,56,Right,4219777587,213,4.8,4219777581,140,57.6,4219777583,141,3.8,,,,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171627,19,1,1,1,6,3kq9cckrnlogidldtdie2fkbl,1,57.6,3.7,2023-04-25T17:32:46.540Z,2023-04-25T21:32:52Z,4219777693,213,2.8,4219777695,1,,4219777685,56,Back,4219777691,212,37.1,4219777689,141,23.1,4219777687,140,24.6,,,,,,,127eg3g8ig8j7obxtyc2tl8t1,Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171649,20,1,1,1,10,3kq9cckrnlogidldtdie2fkbl,1,25,23.1,2023-04-25T17:32:51.085Z,2023-04-25T21:32:55Z,4219777787,140,24.3,4219777791,212,28.2,4219777789,141,64.6,4219777785,56,Back,4219777793,213,1.6,,,,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171681,21,1,1,1,13,3kq9cckrnlogidldtdie2fkbl,0,24.1,66.4,2023-04-25T17:32:53.301Z,2023-04-25T21:33:01Z,4219778013,56,Right,4219778015,140,77.3,4219778021,213,5.7,4219778011,157,,4219778019,212,67.9,4219778017,141,9.7,4219778023,1,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171695,10,49,1,1,20,7h7eg7q7dbwvzww78h9d5eh0h,1,23.9,87.8,2023-04-25T17:33:00.561Z,2023-04-25T21:33:02Z,,,,,,,,,,,,,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171731,11,1,1,1,21,7h7eg7q7dbwvzww78h9d5eh0h,1,23.3,86.9,2023-04-25T17:33:01.344Z,2023-04-25T21:33:11Z,4219778249,140,21.9,4219778253,212,12.5,4219778251,141,68.7,4219778255,213,4.6,4219778247,56,Back,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171741,12,1,1,1,25,7h7eg7q7dbwvzww78h9d5eh0h,1,22.1,57.1,2023-04-25T17:33:05.777Z,2023-04-25T21:33:18Z,4219778335,212,10.6,4219778329,56,Back,4219778337,213,0.0,4219778331,140,32.2,4219778333,141,57.7,,,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171755,13,1,1,1,28,7h7eg7q7dbwvzww78h9d5eh0h,1,36.9,61.4,2023-04-25T17:33:08.528Z,2023-04-25T21:33:22Z,4219778439,141,95.9,4219778441,212,24.3,4219778437,140,43.0,4219778435,56,Back,4219778443,213,1.3,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171779,14,1,1,1,30,7h7eg7q7dbwvzww78h9d5eh0h,1,43,95.9,2023-04-25T17:33:11.041Z,2023-04-25T21:33:27Z,4219778539,140,33.8,4219778545,213,3.5,4219778543,212,10.3,4219778537,56,Back,4219778541,141,90.6,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539171795,15,1,1,1,32,7h7eg7q7dbwvzww78h9d5eh0h,1,33.2,89.3,2023-04-25T17:33:12.641Z,2023-04-25T21:33:46Z,4219778613,56,Back,4219778619,212,18.0,4219778617,141,63.7,4219778615,140,29.0,4219778621,213,4.5,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
