id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,assist
2455624379,1540,67,1,0,8,63f5h8t5e9qm1fqmvfkb23ghh,1,42.4,37.6,2022-09-03T16:30:16.869Z,2022-09-04T08:45:38Z,3756962091,233,1232,,,,,,,,,,,,,,,,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455624377,1232,67,1,0,8,4ku8o6uf87yd8iecdalipo6wd,0,57.6,62.4,2022-09-03T16:30:16.870Z,2022-09-04T07:55:00Z,3756962095,233,1540,,,,,,,,,,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455209271,433,8,1,0,8,63f5h8t5e9qm1fqmvfkb23ghh,1,44.2,40.7,2022-09-03T16:30:16.914Z,2022-09-04T08:45:38Z,3756105539,178,,3755674277,385,,3754750351,56,Back,,,,,,,,,,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155141,7,43,1,0,8,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2022-09-03T16:30:17.676Z,2022-09-03T16:31:51Z,3754465783,144,1,3754459093,212,25.6,3754459091,141,71.4,3754459085,56,Back,3754459089,140,35.2,3754459095,213,2.7,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455209419,366,49,1,0,11,4ku8o6uf87yd8iecdalipo6wd,1,36.5,69,2022-09-03T16:30:19.885Z,2022-09-03T23:51:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155185,8,1,1,0,11,4ku8o6uf87yd8iecdalipo6wd,1,35.2,71.4,2022-09-03T16:30:19.925Z,2022-09-03T23:51:47Z,3754459341,141,66.9,3754459337,56,Back,3754459339,140,7.4,3756106877,178,,3754459345,213,3.2,3754459343,212,29.3,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155213,9,1,1,0,15,4ku8o6uf87yd8iecdalipo6wd,0,8.5,64.2,2022-09-03T16:30:24.154Z,2022-09-03T23:51:53Z,3754459491,56,Center,3754459503,1,,3756107353,178,,3754459499,213,0.1,3754459489,155,,3754459495,141,74.5,3754459497,212,49.4,3754459493,140,55.1,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155241,4,1,1,0,18,63f5h8t5e9qm1fqmvfkb23ghh,0,48.6,13.7,2022-09-03T16:30:27.004Z,2022-09-03T23:52:03Z,3754459671,56,Center,3754459669,3,,3754459675,141,23.4,3756108047,388,,3754459679,213,0.5,3754459673,140,61.0,3754459677,212,14.6,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155267,10,1,1,0,18,4ku8o6uf87yd8iecdalipo6wd,1,45.1,71.4,2022-09-03T16:30:27.663Z,2022-09-03T23:52:09Z,3754459819,213,6.0,3754459809,56,Center,3756108539,388,,3754459811,140,55.3,3754459813,141,66.9,3754459817,212,11.1,3754459807,3,,,,,40h47dhimsmeiury61w1ourx1,Saúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155269,11,61,1,0,20,4ku8o6uf87yd8iecdalipo6wd,0,55.2,66.4,2022-09-03T16:30:29.003Z,2022-09-03T23:52:18Z,3754459825,56,Center,3756109113,21,,3756109119,178,,,,,,,,,,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155289,5,49,1,0,23,63f5h8t5e9qm1fqmvfkb23ghh,1,53.3,39.4,2022-09-03T16:30:31.934Z,2022-09-03T23:52:27Z,,,,,,,,,,,,,,,,,,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455571113,880,43,1,0,23,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2022-09-03T16:30:31.941Z,2022-09-04T04:16:43Z,3756748133,144,82,3756748101,178,0,,,,,,,,,,,,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155441,6,1,1,0,23,63f5h8t5e9qm1fqmvfkb23ghh,1,52.8,43.6,2022-09-03T16:30:32.533Z,2022-09-03T23:52:36Z,3754460733,141,83.3,3754460737,213,0.8,3754460735,212,37.9,3754460739,1,,3754460729,56,Left,3756110553,178,,3754460731,140,78.2,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455624535,1233,83,1,0,30,4ku8o6uf87yd8iecdalipo6wd,1,9.6,11.3,2022-09-03T16:30:39.403Z,2022-09-04T07:55:58Z,3756962949,399,490884,,,,,,,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155487,7,1,1,0,31,63f5h8t5e9qm1fqmvfkb23ghh,1,96.9,96.8,2022-09-03T16:30:40.674Z,2022-09-03T23:52:41Z,3754460933,140,84.2,3754460937,212,13.3,3756110875,178,,3754460935,141,97.2,3754460939,213,3.1,3754460931,56,Left,,,,,,,5vznxxfbteooxk2dd2ws76xhw,M. Cho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155545,8,1,1,0,34,63f5h8t5e9qm1fqmvfkb23ghh,1,80.6,95.7,2022-09-03T16:30:43.254Z,2022-09-03T23:52:54Z,3754461245,212,18.2,3754461239,56,Center,3754461241,140,72.9,3756111659,178,,3754461243,141,71.7,3754461247,213,4.3,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155563,9,1,1,0,38,63f5h8t5e9qm1fqmvfkb23ghh,1,61.3,91.7,2022-09-03T16:30:47.623Z,2022-09-03T23:53:00Z,3754461353,213,3.3,3754461347,140,51.7,3756112047,178,,3754461349,141,88.7,3754461345,56,Left,3754461351,212,10.3,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155639,10,1,1,0,42,63f5h8t5e9qm1fqmvfkb23ghh,1,50.8,88.1,2022-09-03T16:30:51.165Z,2022-09-03T23:53:05Z,3754461651,213,4.3,3754461645,140,39.2,3754461649,212,28.4,3756112465,178,,3754461643,56,Back,3754461647,141,50.3,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155691,11,1,1,0,46,63f5h8t5e9qm1fqmvfkb23ghh,1,44.6,45.2,2022-09-03T16:30:55.574Z,2022-09-03T23:53:10Z,3756112733,178,,3754461985,213,1.6,3754461981,141,72.9,3754461979,140,44.3,3754461983,212,18.8,3754461977,56,Back,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155725,12,1,1,0,52,63f5h8t5e9qm1fqmvfkb23ghh,1,44.4,67,2022-09-03T16:31:01.004Z,2022-09-03T23:53:14Z,3754462189,56,Back,3756112971,178,,3754462205,213,4.2,3754462197,141,48.5,3754462193,140,38.2,3754462201,212,14.2,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155773,13,1,1,0,55,63f5h8t5e9qm1fqmvfkb23ghh,1,40.1,40.1,2022-09-03T16:31:04.736Z,2022-09-03T23:53:19Z,3754462429,141,7.3,3756113407,178,,3754462431,212,23.5,3754462425,56,Back,3754462433,213,5.0,3754462427,140,47.0,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155829,14,1,1,0,58,63f5h8t5e9qm1fqmvfkb23ghh,1,46.9,8.6,2022-09-03T16:31:07.535Z,2022-09-03T23:53:26Z,3754462623,140,38.7,3756113821,178,,3754462627,212,23.1,3754462625,141,40.1,3754462629,213,2.0,3754462621,56,Back,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155881,15,1,1,1,2,63f5h8t5e9qm1fqmvfkb23ghh,1,44,44.2,2022-09-03T16:31:11.663Z,2022-09-03T23:53:30Z,3756114061,178,,3754462893,56,Right,3754462897,141,11.9,3754462895,140,52.8,3754462899,212,23.8,3754462901,213,5.1,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155955,16,1,1,1,7,63f5h8t5e9qm1fqmvfkb23ghh,1,59.6,4.1,2022-09-03T16:31:16.704Z,2022-09-03T23:53:36Z,3754463165,213,6.1,3754463157,56,Right,3754463161,141,2.2,3754463163,212,6.2,3754463159,140,65.4,3756114441,178,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155977,17,1,1,1,9,63f5h8t5e9qm1fqmvfkb23ghh,0,65,2.3,2022-09-03T16:31:18.374Z,2022-09-03T23:55:01Z,3754463303,212,0.7,3754463331,286,,3754463325,236,,3754463305,213,2.8,3754463295,56,Right,3756120379,178,,3754463301,141,2.6,3754463299,140,64.4,b91n9sdabth8oocdawayybdud,Gorosabel,3754463327,233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155943,12,74,1,1,9,4ku8o6uf87yd8iecdalipo6wd,1,33.9,83.9,2022-09-03T16:31:18.494Z,2022-09-03T23:55:14Z,3754463123,285,,3754463333,233,17,3754463121,56,Back,3756120995,178,,,,,,,,,,,,,,40h47dhimsmeiury61w1ourx1,Saúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455155965,13,5,1,1,10,4ku8o6uf87yd8iecdalipo6wd,0,33.8,101.5,2022-09-03T16:31:19.675Z,2022-09-03T23:55:18Z,3754463211,347,,3754463209,56,Back,3754463639,233,18,,,,,,,,,,,,,,,,40h47dhimsmeiury61w1ourx1,Saúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156021,18,5,1,1,10,63f5h8t5e9qm1fqmvfkb23ghh,1,66.2,-1.5,2022-09-03T16:31:19.675Z,2022-09-03T23:55:18Z,3754463571,56,Right,3754463611,233,13,3754463573,347,,,,,,,,,,,,,,,,,b91n9sdabth8oocdawayybdud,Gorosabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156211,19,1,1,1,17,63f5h8t5e9qm1fqmvfkb23ghh,1,71.7,0,2022-09-03T16:31:26.425Z,2022-09-03T23:55:37Z,3754464503,56,Right,3754464525,212,19.9,3754479589,189,,3754464505,140,90.2,3754464523,141,4.6,3754464527,213,0.2,3754464501,107,,,,,b91n9sdabth8oocdawayybdud,Gorosabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455172547,156,1,1,1,19,63f5h8t5e9qm1fqmvfkb23ghh,1,89.2,2.5,2022-09-03T16:31:28.585Z,2022-09-03T23:55:43Z,3754551413,213,2.7,3754551407,140,77.0,3754552973,189,,3756122653,178,,3754551405,56,Right,3754551411,212,13.9,3754551409,141,10.6,,,,6akzpi6rd6qq0ke07ojnhpoet,A. Sørloth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156245,20,1,1,1,24,63f5h8t5e9qm1fqmvfkb23ghh,1,85,25,2022-09-03T16:31:33.274Z,2022-09-03T23:56:01Z,3754472459,210,15,3754464717,212,16.9,3754464713,140,81.6,3754464719,213,1.8,3754464715,141,49.3,3754464711,56,Center,3756123233,178,,,,,b91n9sdabth8oocdawayybdud,Gorosabel,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156251,21,15,1,1,26,63f5h8t5e9qm1fqmvfkb23ghh,1,80.8,48.5,2022-09-03T16:31:35.173Z,2022-09-03T23:56:01Z,3754472483,102,49.0,3754472491,147,48.6,3756123771,178,,3754472475,78,,3754464769,56,Center,3754472495,231,48.6,3754472487,215,,3754472479,55,20,atigcsq78g14w82lwvay26aj9,Mikel Merino,3754464765,22,,,3754472477,29,3754472077,72,3754472489,146,82.8,3754472085,233,14,3754464767,18,3754472081,82,3754472493,230,98.2,3754472485,103,19,,,,,,,,,,,,,,,,,
2455156195,14,10,1,1,26,4ku8o6uf87yd8iecdalipo6wd,1,17.9,49.7,2022-09-03T16:31:35.274Z,2022-09-03T23:56:06Z,3754464425,94,,3756124025,178,,3754472089,233,21,3754464427,56,Back,,,,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156371,22,1,1,1,28,63f5h8t5e9qm1fqmvfkb23ghh,1,60.3,61.8,2022-09-03T16:31:37.784Z,2022-09-03T23:56:15Z,3754465501,56,Center,3754465505,141,72.1,3756124641,178,,3754465509,213,1.9,3754465499,3,,3754465503,140,57.8,3754465507,212,7.5,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156375,23,4,1,1,31,63f5h8t5e9qm1fqmvfkb23ghh,1,60.3,75.6,2022-09-03T16:31:40.364Z,2022-09-04T07:56:42Z,3754465529,295,,3754465577,233,15,3754465531,56,Center,3754465535,286,,3754465527,13,,3754465533,152,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156335,15,4,1,1,31,4ku8o6uf87yd8iecdalipo6wd,0,39.7,24.4,2022-09-03T16:31:40.365Z,2022-09-04T07:56:42Z,3754465253,56,Back,3754465257,285,,3756124909,178,,3754465249,13,,3754465255,152,,3754465601,233,23,3754465251,295,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156475,24,1,1,1,41,63f5h8t5e9qm1fqmvfkb23ghh,1,55.6,77.6,2022-09-03T16:31:50.035Z,2022-09-03T23:56:41Z,3754466135,140,46.1,3754466141,213,4.2,3754466139,212,20.7,3754466129,5,,3754466131,152,,3754466133,56,Back,3754466137,141,50.9,3754467933,189,,atigcsq78g14w82lwvay26aj9,Mikel Merino,3756125937,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156503,25,1,1,1,42,63f5h8t5e9qm1fqmvfkb23ghh,1,43,50.7,2022-09-03T16:31:51.435Z,2022-09-03T23:56:50Z,3754466325,213,4.8,3754466317,56,Back,3754763943,189,,3754466321,141,26.0,3756126265,178,,3754466323,212,16.8,3754466319,140,44.2,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156525,26,1,1,1,48,63f5h8t5e9qm1fqmvfkb23ghh,1,55.3,23.1,2022-09-03T16:31:57.455Z,2022-09-03T23:56:55Z,3754466431,140,45.0,3754466429,56,Back,3754466435,212,22.6,3756126553,178,,3754466437,213,2.1,3754466433,141,52.2,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156565,27,1,1,1,50,63f5h8t5e9qm1fqmvfkb23ghh,1,46.7,56,2022-09-03T16:31:59.684Z,2022-09-03T23:57:02Z,3754466675,141,82.6,3756126865,178,,3754466679,213,1.1,3754466671,56,Left,3754466673,140,55.4,3754466677,212,20.3,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156613,28,1,1,1,53,63f5h8t5e9qm1fqmvfkb23ghh,1,54.9,84.5,2022-09-03T16:32:01.934Z,2022-09-03T23:57:06Z,3754466957,212,25.2,3756127069,178,,3754466953,140,36.0,3754466959,213,3.8,3754466955,141,61.7,3754466951,56,Back,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156703,29,1,1,1,57,63f5h8t5e9qm1fqmvfkb23ghh,1,33.8,61.4,2022-09-03T16:32:06.246Z,2022-09-03T23:57:12Z,3756127309,178,,3754467359,141,41.5,3754467355,56,Back,3754467367,1,,3754467357,140,4.3,3754467361,212,33.8,3754467365,213,3.6,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455156757,30,1,1,2,2,63f5h8t5e9qm1fqmvfkb23ghh,1,5.9,40.9,2022-09-03T16:32:11.515Z,2022-09-03T23:57:17Z,3754467641,56,Back,3754467651,1,,3754467649,213,1.2,3754467645,141,96.8,3756127491,178,,3754467647,212,40.9,3754467643,140,20.2,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
