id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2537436007,9,1,1,0,18,6f27yvbqcngegwsg2ozxxdj4,0,81.5,93.8,2023-04-22T19:04:34.115Z,2023-04-23T04:48:35Z,4210474045,213,3.2,4210474043,212,16.1,4210474039,140,66.2,4210474041,141,93.1,4212116027,178,,4210474037,56,Left,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436003,3,49,1,0,20,3kq9cckrnlogidldtdie2fkbl,1,36.9,4.4,2023-04-22T19:04:35.987Z,2023-04-23T04:48:39Z,,,,,,,,,,,,,,,,,,,,,,,,,127eg3g8ig8j7obxtyc2tl8t1,Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436051,4,1,1,0,21,3kq9cckrnlogidldtdie2fkbl,1,39.4,5,2023-04-22T19:04:37.744Z,2023-04-23T04:48:43Z,4210474271,140,40.1,4210474275,141,18.4,4210474279,212,9.1,4210474285,213,1.5,4210474269,56,Back,4212116085,178,,,,,,,,127eg3g8ig8j7obxtyc2tl8t1,Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436123,5,1,1,0,22,3kq9cckrnlogidldtdie2fkbl,1,41,17,2023-04-22T19:04:38.789Z,2023-04-23T04:48:45Z,4210474633,56,Right,4210474637,140,57.7,4210474651,213,5.9,4210474639,141,5.9,4210474647,212,19.1,4212116103,178,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436181,6,1,1,0,26,3kq9cckrnlogidldtdie2fkbl,1,57.5,5.9,2023-04-22T19:04:42.713Z,2023-04-23T04:48:48Z,4210474971,213,2.0,4210474967,212,46.9,4210474975,1,,4212116113,178,,4210474949,196,,4210474957,140,38.6,4210474961,141,68.4,4210474953,56,Back,127eg3g8ig8j7obxtyc2tl8t1,Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436217,7,1,1,0,30,3kq9cckrnlogidldtdie2fkbl,1,39.9,71.1,2023-04-22T19:04:46.595Z,2023-04-23T04:48:59Z,4210475153,213,6.2,4210475145,56,Center,4210475149,141,70.1,4210475151,212,16.5,4210475147,140,55.6,4212116209,178,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436249,8,1,1,0,31,3kq9cckrnlogidldtdie2fkbl,1,55.6,70.1,2023-04-22T19:04:47.442Z,2023-04-23T04:49:03Z,4210708101,155,,4210475339,213,2.9,4210475335,141,75.8,4210475331,56,Back,4212116239,178,,4210475337,212,15.2,4210475333,140,41.6,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436269,9,1,1,0,34,3kq9cckrnlogidldtdie2fkbl,1,42.3,75,2023-04-22T19:04:50.098Z,2023-04-23T04:49:09Z,4210475437,212,5.8,4212116301,178,,4210475433,140,43.8,4210475439,213,5.0,4210475435,141,66.8,4210475431,56,Back,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436309,10,1,1,0,36,3kq9cckrnlogidldtdie2fkbl,1,43.8,66.8,2023-04-22T19:04:52.138Z,2023-04-23T04:49:12Z,4210475697,213,0.8,4210475693,141,85.5,4212116329,178,,4210475689,56,Left,4210475695,212,17.0,4210475691,140,54.5,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436345,11,1,1,0,38,3kq9cckrnlogidldtdie2fkbl,0,54.7,85.5,2023-04-22T19:04:54.857Z,2023-04-23T04:49:17Z,4210475859,140,85.0,4212116377,178,,4210475857,56,Left,4210475861,141,85.8,4210475863,212,31.8,4210475865,213,0.0,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436341,10,49,1,0,41,6f27yvbqcngegwsg2ozxxdj4,1,15.8,15.3,2023-04-22T19:04:57.837Z,2023-04-23T04:49:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cbym98g15egnbeda05mt3drrp,Kevin Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436377,11,1,1,0,41,6f27yvbqcngegwsg2ozxxdj4,1,19.4,16.7,2023-04-22T19:04:57.882Z,2023-04-23T04:49:49Z,4210476007,56,Back,4210476015,213,2.4,4210476011,141,32.8,4210476009,140,8.4,4210476013,212,15.9,4212116711,178,,,,,,,,cbym98g15egnbeda05mt3drrp,Kevin Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436403,12,1,1,0,43,6f27yvbqcngegwsg2ozxxdj4,0,8.4,32.7,2023-04-22T19:04:59.551Z,2023-04-23T04:49:58Z,4210476151,157,,4210476163,1,,4210476155,140,66.2,4210476159,212,63.1,4210476157,141,58.2,4210476161,213,0.3,4212116653,178,,4210476153,56,Center,59ndqnsvggsoek170rdqyd1w5,Iván Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436437,12,49,1,0,49,3kq9cckrnlogidldtdie2fkbl,1,27.5,36.8,2023-04-22T19:05:05.392Z,2023-04-23T04:50:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436549,13,1,1,0,52,3kq9cckrnlogidldtdie2fkbl,1,28.6,36.1,2023-04-22T19:05:08.034Z,2023-04-23T04:50:16Z,4210476837,213,5.4,4212117009,178,,4210476833,141,9.4,4210476829,56,Back,4210476835,212,24.0,4210476831,140,43.6,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436591,14,1,1,0,56,3kq9cckrnlogidldtdie2fkbl,1,43.5,9.2,2023-04-22T19:05:11.970Z,2023-04-23T04:50:19Z,4210477071,213,2.6,4210477067,141,28.4,4210477063,56,Back,4212117051,178,,4210477069,212,24.1,4210477065,140,24.2,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436653,15,1,1,0,59,3kq9cckrnlogidldtdie2fkbl,1,24,28.6,2023-04-22T19:05:14.990Z,2023-04-23T04:50:22Z,4212117079,178,,4210477421,213,1.4,4210477415,140,29.9,4210477419,212,32.9,4210477417,141,76.1,4210477413,56,Back,4210477423,1,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436697,16,1,1,1,3,3kq9cckrnlogidldtdie2fkbl,1,37.1,82.7,2023-04-22T19:05:19.779Z,2023-04-23T04:50:24Z,4212117139,178,,4210477657,141,94.8,4210477661,213,0.8,4210477653,140,44.7,4210477649,56,Back,4210477659,212,11.5,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436723,17,1,1,1,5,3kq9cckrnlogidldtdie2fkbl,1,44.7,94.8,2023-04-22T19:05:21.333Z,2023-04-23T04:50:28Z,4210477803,141,93.8,4210477799,56,Left,4212117181,178,,4210477809,213,6.2,4210477805,212,11.8,4210477801,140,55.9,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436711,13,45,1,1,7,6f27yvbqcngegwsg2ozxxdj4,0,41.4,7.1,2023-04-22T19:05:23.130Z,2023-04-23T04:50:44Z,4210478091,233,18,4210477733,285,,4210477731,56,Back,,,,,,,,,,,,,,,,cbym98g15egnbeda05mt3drrp,Kevin Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436757,18,3,1,1,7,3kq9cckrnlogidldtdie2fkbl,1,58.6,92.9,2023-04-22T19:05:23.130Z,2023-04-23T04:50:43Z,4212117377,178,,4210477975,56,Left,4210478065,233,13,4210477977,286,,4211020097,465,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436767,19,3,1,1,9,3kq9cckrnlogidldtdie2fkbl,0,63.1,94.4,2023-04-22T19:05:25.819Z,2023-04-23T04:50:53Z,4210478041,286,,4211020549,464,,4210478169,233,14,4212117459,178,,4210478039,56,Left,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436789,14,7,1,1,10,6f27yvbqcngegwsg2ozxxdj4,1,36.9,5.6,2023-04-22T19:05:25.962Z,2023-04-23T04:50:55Z,4210478161,233,19,4211020741,383,,4210478143,285,,4210478141,56,Back,4212117507,178,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538022287,1365,67,1,1,10,6f27yvbqcngegwsg2ozxxdj4,1,36.5,7.9,2023-04-22T19:05:26.762Z,2023-04-23T14:28:05Z,4213595705,233,2325,,,,,,,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538022267,2325,67,1,1,10,3kq9cckrnlogidldtdie2fkbl,0,63.5,92.1,2023-04-22T19:05:26.763Z,2023-04-23T13:32:45Z,4213595779,233,1365,,,,,,,,,,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537477659,333,1,1,1,10,6f27yvbqcngegwsg2ozxxdj4,0,37.6,6.2,2023-04-22T19:05:26.800Z,2023-04-23T14:28:06Z,4210709967,140,43.7,4210709971,212,6.5,4210709965,56,Back,4212117619,178,,4210709969,141,5.0,4210709973,213,6.2,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537477775,334,45,1,1,13,6f27yvbqcngegwsg2ozxxdj4,0,46.2,5.4,2023-04-22T19:05:29.437Z,2023-04-23T04:51:30Z,4210710423,285,,4210710573,233,501,4210710421,56,Back,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537477799,501,3,1,1,13,3kq9cckrnlogidldtdie2fkbl,1,53.8,94.6,2023-04-22T19:05:29.437Z,2023-04-23T04:51:30Z,4210710533,56,Left,4211023061,464,,4210710553,233,334,4212117733,178,,4210710535,286,,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436905,20,1,1,1,19,3kq9cckrnlogidldtdie2fkbl,1,39.7,90.2,2023-04-22T19:05:34.952Z,2023-04-23T04:51:36Z,4210478797,141,12.2,4210478787,155,,4210478793,140,63.1,4212118099,178,,4210478789,196,,4210478799,212,58.5,4210478791,56,Right,4210478807,1,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,4210478803,213,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436919,21,1,1,1,22,3kq9cckrnlogidldtdie2fkbl,1,63,12.2,2023-04-22T19:05:38.862Z,2023-04-23T04:51:42Z,4210478895,213,2.3,4210478889,140,56.0,4212118217,178,,4210478891,141,23.6,4210478887,56,Center,4210478893,212,10.7,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436955,22,2,1,1,24,3kq9cckrnlogidldtdie2fkbl,1,55.4,22.3,2023-04-22T19:05:39.932Z,2023-04-23T04:51:48Z,4210479107,140,68.8,4210479109,141,11.6,4210479105,56,Right,4210479103,7,127eg3g8ig8j7obxtyc2tl8t1,4212118315,178,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537436965,15,55,1,1,24,6f27yvbqcngegwsg2ozxxdj4,1,34,80.2,2023-04-22T19:05:39.933Z,2023-04-23T04:51:48Z,,,,,,,,,,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537437249,16,1,1,1,44,6f27yvbqcngegwsg2ozxxdj4,1,36,93.8,2023-04-22T19:06:00.376Z,2023-04-23T04:51:56Z,4210480731,141,79.8,4210480727,56,Back,4210480735,213,4.1,4210480723,5,,4212118481,178,,4210480759,189,,4210480729,140,30.1,4210480725,241,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,4210480733,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537437275,17,1,1,1,47,6f27yvbqcngegwsg2ozxxdj4,1,27.9,67.8,2023-04-22T19:06:03.306Z,2023-04-23T04:52:01Z,4210480889,213,4.6,4210480885,141,19.6,4212118591,178,,4210480881,56,Back,4210480883,140,25.9,4210480887,212,32.8,4211024837,1,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537437315,18,1,1,1,50,6f27yvbqcngegwsg2ozxxdj4,1,27.9,22.2,2023-04-22T19:06:06.583Z,2023-04-23T04:52:03Z,4212118641,178,,4210481087,141,6.1,4210481091,213,5.6,4210481081,56,Back,4210481089,212,16.6,4210481085,140,39.8,,,,,,,cbym98g15egnbeda05mt3drrp,Kevin Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537437317,19,1,1,1,52,6f27yvbqcngegwsg2ozxxdj4,0,38.6,4.4,2023-04-22T19:06:08.586Z,2023-04-23T04:52:08Z,4210481101,155,,4210481109,212,28.2,4210481105,140,65.5,4210481111,213,0,4210481103,56,Right,4210481107,141,4.4,4212118761,178,,,,,adwkydlkclg8u72rxh51lvkyd,A. Solari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537437343,23,43,1,1,54,3kq9cckrnlogidldtdie2fkbl,1,0,0,2023-04-22T19:06:10.854Z,2023-04-22T21:46:34Z,4211026567,144,61,4210481229,56,Left,,,,,,,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537437371,24,49,1,1,56,3kq9cckrnlogidldtdie2fkbl,1,32.7,97.1,2023-04-22T19:06:11.960Z,2023-04-23T04:52:19Z,,,,,,,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537437399,25,1,1,1,56,3kq9cckrnlogidldtdie2fkbl,1,31.7,96.6,2023-04-22T19:06:12.030Z,2023-04-23T04:52:22Z,4210481533,213,4.0,4210481529,141,63.9,4210481525,56,Back,4210481527,140,11.6,4212118989,178,,4210481531,212,30.7,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537437421,26,1,1,1,58,3kq9cckrnlogidldtdie2fkbl,0,11.6,64.7,2023-04-22T19:06:14.636Z,2023-04-23T04:52:28Z,4212119049,178,,4210481653,140,42.9,4210481661,1,,4210481657,212,34.5,4210481659,213,0.3,4210481655,141,80.3,4210481649,157,,4210481651,56,Back,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537437497,20,1,1,2,0,6f27yvbqcngegwsg2ozxxdj4,1,58.7,21.1,2023-04-22T19:06:16.288Z,2023-04-23T04:53:09Z,4210482057,212,15.5,4210482053,140,73.1,4210482963,210,13,4210482059,213,0.2,4212119363,388,,4210482055,141,25.8,4210482051,56,Center,,,,adwkydlkclg8u72rxh51lvkyd,A. Solari,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537437503,21,49,1,2,1,6f27yvbqcngegwsg2ozxxdj4,1,71.4,26.8,2023-04-22T19:06:17.872Z,2023-04-23T04:53:06Z,,,,,,,,,,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537437523,22,13,1,2,4,6f27yvbqcngegwsg2ozxxdj4,1,76.4,33.2,2023-04-22T19:06:20.577Z,2023-04-23T04:53:09Z,4210482541,20,,4212119471,178,,4210483009,230,98.0,4210483005,103,5.6,4210482199,56,Center,4210482195,22,,4210482995,73,,4210482999,55,20,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,4210483011,231,46.9,,4210482997,29,4210483003,102,61.5,4210482197,18,4210483007,215,,,,,,,,,,,,,,,,,,,,,,
2537437553,23,5,1,2,6,6f27yvbqcngegwsg2ozxxdj4,0,101,62,2023-04-22T19:06:21.970Z,2023-04-23T04:53:13Z,4210482441,233,27,4210482373,346,,4210482371,56,Center,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537437495,27,5,1,2,6,3kq9cckrnlogidldtdie2fkbl,1,-1,38,2023-04-22T19:06:21.970Z,2023-04-23T04:53:14Z,4210482043,346,,4210482397,233,23,4210482041,56,Back,,,,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537437761,28,1,1,2,23,3kq9cckrnlogidldtdie2fkbl,1,4.8,39.7,2023-04-22T19:06:39.243Z,2023-04-23T04:53:19Z,4210483471,56,Back,4210483483,237,,4210483479,213,1.7,4210483475,141,50.3,4210483473,140,3.9,4210483477,212,7.3,4210483469,124,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
