id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/15/value,qualifier/17/value
2534863497,5,49,1,0,15,ba5e91hjacvma2sjvixn00pjo,1,31.6,22.1,2023-04-16T19:02:46.970Z,2023-04-16T21:40:13Z,,,,,,,,,,,,,,,,,,,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863523,6,1,1,0,17,ba5e91hjacvma2sjvixn00pjo,1,37.4,5.8,2023-04-16T19:02:48.777Z,2023-04-16T21:40:18Z,4196802705,140,61.6,4196802703,56,Right,4196802709,212,25.5,4196802707,141,8.4,4196802711,213,0.1,4196802699,155,,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863527,7,50,1,0,24,ba5e91hjacvma2sjvixn00pjo,1,58.8,3.2,2023-04-16T19:02:55.449Z,2023-04-16T21:44:03Z,4196804151,286,,4197244915,233,9,4196802719,56,Right,,,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863549,9,7,1,0,24,10eyb18v5puw4ez03ocaug09m,1,41.2,96.8,2023-04-16T19:02:55.450Z,2023-04-16T21:44:03Z,4197244899,233,7,4197240429,167,,4197240377,385,,4196804135,285,,4196802855,56,Back,,,,,,,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863553,8,5,1,0,25,ba5e91hjacvma2sjvixn00pjo,1,54.2,-0.9,2023-04-16T19:02:57.097Z,2023-04-16T19:03:00Z,4196802857,56,Right,4196802859,347,,4196802959,233,10,,,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863569,10,5,1,0,25,10eyb18v5puw4ez03ocaug09m,0,45.8,100.9,2023-04-16T19:02:57.097Z,2023-04-16T19:09:00Z,4196802919,56,Back,4196802921,347,,4196802971,233,8,,,,,,,,,,,,,,,,cjd62gwj9ptwrrtu6y6xnpeui,Bryan Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863683,9,1,1,0,38,ba5e91hjacvma2sjvixn00pjo,1,55.8,0,2023-04-16T19:03:10.220Z,2023-04-16T21:42:10Z,4196803453,140,61.4,4196803451,56,Right,4196803455,141,14.1,4196803457,212,12.2,4196803459,213,1.1,4196803447,107,,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863693,10,43,1,0,39,ba5e91hjacvma2sjvixn00pjo,1,0,0,2023-04-16T19:03:11.274Z,2023-04-16T19:03:55Z,4196803505,56,Right,4196803513,213,6.2,4196803511,212,6.5,4196806223,144,1,4196803509,141,7.9,4196803507,140,61.4,,,,,,,csqsdjsa4leo6z86qphjuectm,C. Özkacar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863699,11,3,1,0,40,ba5e91hjacvma2sjvixn00pjo,0,61.8,13.8,2023-04-16T19:03:11.482Z,2023-04-16T21:42:22Z,4196810763,233,11,4197241733,465,,4196803547,56,Right,4196803549,286,,,,,,,,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863697,11,7,1,0,40,10eyb18v5puw4ez03ocaug09m,1,38.2,86.2,2023-04-16T19:03:11.483Z,2023-04-16T21:42:25Z,4196803563,233,11,4196803539,285,,4197241797,384,,4196803533,56,Back,,,,,,,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863703,12,49,1,0,41,10eyb18v5puw4ez03ocaug09m,1,41.4,84.7,2023-04-16T19:03:12.763Z,2023-04-16T21:42:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5c4ku1hmhy6l9dq8a5jp1qf9x,Suso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863741,13,1,1,0,41,10eyb18v5puw4ez03ocaug09m,1,41.4,84.7,2023-04-16T19:03:12.987Z,2023-04-16T21:42:36Z,4196803807,141,86.9,4196803809,212,19.1,4196803803,56,Left,4196803811,213,0.1,4196803805,140,59.5,,,,,,,,,,5c4ku1hmhy6l9dq8a5jp1qf9x,Suso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863755,12,45,1,0,45,ba5e91hjacvma2sjvixn00pjo,0,34.8,33.1,2023-04-16T19:03:16.683Z,2023-04-16T21:42:45Z,4196803889,56,Back,4196803891,285,,4196803917,233,14,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863753,14,3,1,0,45,10eyb18v5puw4ez03ocaug09m,1,65.2,66.9,2023-04-16T19:03:16.683Z,2023-04-16T21:42:47Z,4197242597,464,,4196803863,286,,4196803907,233,12,4196803861,56,Center,,,,,,,,,,,,,cjd62gwj9ptwrrtu6y6xnpeui,Bryan Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863767,15,1,1,0,46,10eyb18v5puw4ez03ocaug09m,0,68.2,69,2023-04-16T19:03:17.659Z,2023-04-16T21:42:51Z,4196803959,213,4.8,4196803957,212,6.9,4196803953,140,68.6,4196803951,56,Center,4196803955,141,58.9,,,,,,,,,,cjd62gwj9ptwrrtu6y6xnpeui,Bryan Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863775,13,8,1,0,48,ba5e91hjacvma2sjvixn00pjo,1,34.6,41.5,2023-04-16T19:03:19.626Z,2023-04-16T21:42:54Z,4196803993,56,Back,4197242849,383,,,,,,,,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863787,14,49,1,0,48,ba5e91hjacvma2sjvixn00pjo,1,40.3,41,2023-04-16T19:03:20.202Z,2023-04-16T21:43:02Z,,,,,,,,,,,,,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863905,15,2,1,0,49,ba5e91hjacvma2sjvixn00pjo,1,37.2,37.3,2023-04-16T19:03:20.763Z,2023-04-16T21:43:37Z,4196804697,140,56.4,4196804699,141,28.3,4196804691,7,9z3aqwq5swt9qklwnzuhqcogl,4196804695,56,Center,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534863891,16,55,1,0,49,10eyb18v5puw4ez03ocaug09m,1,46.2,59,2023-04-16T19:03:20.764Z,2023-04-16T21:43:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864307,17,1,1,1,33,10eyb18v5puw4ez03ocaug09m,1,23.8,61.8,2023-04-16T19:04:04.675Z,2023-04-16T21:50:34Z,4196808051,1,,4196806707,56,Center,4196806709,140,79.0,4196806705,241,,4196806713,212,63.4,4196806701,5,,4196806711,141,24.1,4196806703,155,,bahph7009sc73jl6s2bramn6d,M. Dmitrović,4196806715,213,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864357,18,44,1,1,36,10eyb18v5puw4ez03ocaug09m,1,76.2,22,2023-04-16T19:04:07.378Z,2023-04-16T21:50:50Z,4196807075,233,16,4196806969,56,Center,4196806971,286,,,,,,,,,,,,,,,,,8ty68f4i1lwjdktycd2oy5a6t,L. Ocampos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864375,16,44,1,1,36,ba5e91hjacvma2sjvixn00pjo,0,23.8,78,2023-04-16T19:04:07.379Z,2023-04-16T21:50:51Z,4196807145,233,18,4196807059,285,,4196807057,56,Back,,,,,,,,,,,,,,,,f1e3gi3dx3er2vz7loriw6e39,Toni Lato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864361,19,61,1,1,36,10eyb18v5puw4ez03ocaug09m,0,79,24.1,2023-04-16T19:04:07.970Z,2023-04-16T21:50:53Z,4196806983,56,Center,,,,,,,,,,,,,,,,,,,,,,8ty68f4i1lwjdktycd2oy5a6t,L. Ocampos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864391,17,49,1,1,39,ba5e91hjacvma2sjvixn00pjo,1,24.1,84.5,2023-04-16T19:04:10.673Z,2023-04-16T21:50:58Z,,,,,,,,,,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864403,18,1,1,1,39,ba5e91hjacvma2sjvixn00pjo,0,24.1,84.5,2023-04-16T19:04:11.089Z,2023-04-16T21:51:05Z,4196807207,157,,4196807209,56,Back,4196807219,1,,4196807217,213,0.0,4196807211,140,41.3,4196807215,212,18.1,4196807213,141,85.0,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864421,20,1,1,1,42,10eyb18v5puw4ez03ocaug09m,1,65.2,16.9,2023-04-16T19:04:13.845Z,2023-04-16T21:51:13Z,4196807319,140,46.0,4196807325,213,2.6,4196807317,56,Back,4196807321,141,33.1,4196807323,212,23.0,,,,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864423,21,49,1,1,45,10eyb18v5puw4ez03ocaug09m,1,45,33.3,2023-04-16T19:04:16.354Z,2023-04-16T21:50:33Z,,,,,,,,,,,,,,,,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864451,22,1,1,1,45,10eyb18v5puw4ez03ocaug09m,1,44.8,33.7,2023-04-16T19:04:16.755Z,2023-04-16T21:51:17Z,4196807521,213,1.7,4196807519,212,27.9,4196807517,141,74.5,4196807513,56,Back,4196807515,140,42.2,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864507,23,2,1,1,49,10eyb18v5puw4ez03ocaug09m,1,40.7,77.7,2023-04-16T19:04:20.755Z,2023-04-16T21:51:22Z,4196807821,141,87.2,4196807819,140,68.5,4196807817,56,Left,4196807813,7,cjd62gwj9ptwrrtu6y6xnpeui,,,,,,,,,,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864521,19,55,1,1,49,ba5e91hjacvma2sjvixn00pjo,1,32.2,15.1,2023-04-16T19:04:20.756Z,2023-04-16T21:51:35Z,,,,,,,,,,,,,,,,,,,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864771,20,1,1,2,15,ba5e91hjacvma2sjvixn00pjo,1,33.5,12.4,2023-04-16T19:04:47.233Z,2023-04-16T21:51:46Z,4196809115,241,,4196809113,5,,4196809123,212,31.5,4196810183,189,,4196809121,141,38.8,4196809119,140,8.8,4196809125,213,2.5,4196809117,56,Back,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864941,23,1,1,2,17,ba5e91hjacvma2sjvixn00pjo,1,7.4,38.6,2023-04-16T19:04:48.585Z,2023-04-16T21:51:54Z,4196810077,212,18.7,4196810081,213,5.7,4196810151,189,,4196810075,141,22.3,4196810069,56,Back,4196810071,140,21.8,,,,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864785,21,1,1,2,21,ba5e91hjacvma2sjvixn00pjo,0,30,11.9,2023-04-16T19:04:53.217Z,2023-04-16T21:52:14Z,4196809213,213,5.8,4196809205,56,Back,4196809211,212,18.4,4196809207,140,45.3,4196809209,141,0.0,,,,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864793,22,5,1,2,23,ba5e91hjacvma2sjvixn00pjo,0,45.3,-1.8,2023-04-16T19:04:54.525Z,2023-04-16T21:52:22Z,4196809265,347,,4196809263,56,Back,4196809941,233,24,,,,,,,,,,,,,,,,csqsdjsa4leo6z86qphjuectm,C. Özkacar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864911,24,5,1,2,23,10eyb18v5puw4ez03ocaug09m,1,54.7,101.8,2023-04-16T19:04:54.525Z,2023-04-16T21:52:21Z,4196809915,233,22,4196809897,56,Left,4196809899,347,,,,,,,,,,,,,,,,,cjd62gwj9ptwrrtu6y6xnpeui,Bryan Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864935,25,1,1,2,32,10eyb18v5puw4ez03ocaug09m,1,44.1,100,2023-04-16T19:05:03.482Z,2023-04-16T21:52:28Z,4196810039,213,3.8,4196810037,212,16.7,4196810029,107,,4196810035,141,86.6,4196810351,189,,4196810031,56,Back,4196810033,140,31.7,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864965,26,1,1,2,36,10eyb18v5puw4ez03ocaug09m,1,29.5,81.4,2023-04-16T19:05:07.642Z,2023-04-16T21:52:32Z,4196810209,141,50.5,4196810207,140,24.4,4196810211,212,21.7,4196810213,213,4.5,4196810205,56,Back,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534864987,27,1,1,2,41,10eyb18v5puw4ez03ocaug09m,1,26,45.8,2023-04-16T19:05:12.594Z,2023-04-16T21:52:37Z,4196810333,212,16.7,4196810331,141,69.2,4196810335,213,1.3,4196810329,140,30.7,4196810327,56,Back,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534865035,28,1,1,2,45,10eyb18v5puw4ez03ocaug09m,1,38.8,71.6,2023-04-16T19:05:16.882Z,2023-04-16T21:52:41Z,4196810573,141,96.5,4196810571,140,55.8,4196810575,212,24.6,4196810569,56,Left,4196810577,213,0.8,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534865049,29,1,1,2,48,10eyb18v5puw4ez03ocaug09m,1,55.3,96.5,2023-04-16T19:05:19.442Z,2023-04-16T21:52:51Z,4196810677,213,3.3,4196810675,212,7.1,4196810669,56,Back,4196810671,140,48.6,4196810673,141,94.8,,,,,,,,,,cjd62gwj9ptwrrtu6y6xnpeui,Bryan Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534865077,30,1,1,2,50,10eyb18v5puw4ez03ocaug09m,1,45.8,92.7,2023-04-16T19:05:21.650Z,2023-04-16T21:52:53Z,4196810863,213,3.8,4196810855,56,Back,4196810859,141,84.3,4196810857,140,38.1,4196810861,212,9.9,,,,,,,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534865101,31,1,1,2,53,10eyb18v5puw4ez03ocaug09m,1,33.4,76.5,2023-04-16T19:05:24.450Z,2023-04-16T21:52:56Z,4196811027,141,50.7,4196811029,212,17.8,4196811023,56,Back,4196811031,213,4.5,4196811025,140,30.5,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534865129,32,1,1,2,56,10eyb18v5puw4ez03ocaug09m,1,30.1,46,2023-04-16T19:05:27.394Z,2023-04-16T21:52:58Z,4196811183,56,Back,4196811189,212,14.5,4196811187,141,25.0,4196811185,140,32.6,4196811191,213,4.9,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534865157,33,1,1,2,59,10eyb18v5puw4ez03ocaug09m,1,37.5,18.2,2023-04-16T19:05:30.450Z,2023-04-16T21:53:01Z,4196811337,141,5.2,4196811339,212,20.9,4196811341,213,5.8,4196811333,56,Right,4196811335,140,55.5,,,,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534865187,34,1,1,3,1,10eyb18v5puw4ez03ocaug09m,0,56.9,5.3,2023-04-16T19:05:33.042Z,2023-04-16T21:53:06Z,4196811497,56,Center,4196811499,140,85.4,4196811503,212,39.2,4196811505,213,0.7,4196811501,141,42.6,4196811507,1,,4196811519,4,,4196811495,155,,2mg2n8e1d83gbeykfwzz0fumt,Jesús Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534865223,24,12,1,3,4,ba5e91hjacvma2sjvixn00pjo,1,14.2,56.7,2023-04-16T19:05:36.089Z,2023-04-16T21:53:10Z,4196811667,140,21.8,4196811669,141,72.6,4196819211,15,,4196811671,212,13.4,4196811673,213,0.9,4196811665,56,Back,,,,,,,csqsdjsa4leo6z86qphjuectm,C. Özkacar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
