id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/9/value,qualifier/15/value,qualifier/17/value
2469065263,3,49,1,0,17,3czravw89omgc9o4s0w3l1bg5,1,62.8,7.7,2022-10-08T16:30:46.739Z,2022-10-09T06:48:24Z,,,,,,,,,,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065281,4,1,1,0,17,3czravw89omgc9o4s0w3l1bg5,1,62.8,7.7,2022-10-08T16:30:46.785Z,2022-10-09T06:48:28Z,3828430541,141,20.3,3830596851,178,,3828430543,212,9.2,3828430537,56,Right,3828430545,213,1.2,3828430539,140,66.1,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065317,5,1,1,0,19,3czravw89omgc9o4s0w3l1bg5,1,67,22.4,2022-10-08T16:30:49.127Z,2022-10-09T06:48:32Z,3828430649,141,30.4,3828430653,213,0.8,3828430647,140,71.6,3828430651,212,7.3,3830596987,178,,3828430645,56,Center,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065331,6,50,1,0,20,3czravw89omgc9o4s0w3l1bg5,1,77.1,32.6,2022-10-08T16:30:50.062Z,2022-10-09T06:48:39Z,3828430693,286,,3828430691,56,Center,3828430759,233,9,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065333,9,7,1,0,20,10eyb18v5puw4ez03ocaug09m,1,22.9,67.4,2022-10-08T16:30:50.124Z,2022-10-09T06:48:42Z,3830597207,178,,3829569147,383,,3828430729,233,6,3828430695,56,Back,3828430697,285,,,,,,,,,,,2lwjtphx3bkjty9sds520l1ey,T. Nianzou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065337,10,49,1,0,22,10eyb18v5puw4ez03ocaug09m,1,22.7,70.6,2022-10-08T16:30:51.292Z,2022-10-09T06:48:47Z,,,,,,,,,,,,,,,,,,,,,,,,,2lwjtphx3bkjty9sds520l1ey,T. Nianzou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065371,11,1,1,0,22,10eyb18v5puw4ez03ocaug09m,1,22.7,70.6,2022-10-08T16:30:51.383Z,2022-10-09T06:48:51Z,3830597343,178,,3828430887,56,Back,3828430895,213,3.4,3828430889,140,12.6,3828430891,141,66.2,3828430893,212,11.0,,,,,,,2lwjtphx3bkjty9sds520l1ey,T. Nianzou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065385,12,1,1,0,23,10eyb18v5puw4ez03ocaug09m,1,12.6,66.2,2022-10-08T16:30:52.403Z,2022-10-09T06:48:56Z,3828430975,140,12.5,3828430981,213,1.6,3828430979,212,5.0,3830597423,178,,3828430977,141,73.5,3828430973,56,Back,,,,,,,1ghrcpi1cl0koh36puwblbfmd,Marcão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065407,13,1,1,0,24,10eyb18v5puw4ez03ocaug09m,0,12.5,73,2022-10-08T16:30:53.365Z,2022-10-09T06:48:59Z,3828431131,213,6.0,3828431133,1,,3828431125,140,55.3,3828431129,212,46.9,3828431127,141,53.5,3828431121,157,,3830597473,178,,3828431123,56,Center,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065413,7,49,1,0,28,3czravw89omgc9o4s0w3l1bg5,1,45.8,44,2022-10-08T16:30:57.758Z,2022-10-09T06:49:05Z,,,,,,,,,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065535,8,1,1,0,28,3czravw89omgc9o4s0w3l1bg5,1,45.8,44,2022-10-08T16:30:57.785Z,2022-10-09T06:49:11Z,3828431809,141,62.1,3828431805,140,23.3,3828431813,212,26.6,3830597643,178,,3828431817,213,2.7,3828431803,56,Back,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065609,9,1,1,0,39,3czravw89omgc9o4s0w3l1bg5,1,14.1,49.1,2022-10-08T16:31:08.471Z,2022-10-09T06:49:16Z,3828432195,140,34.7,3830597759,178,,3828432197,141,4.6,3828432199,212,37.2,3828432193,56,Back,3828432191,155,,3828432201,213,5.3,3828432203,1,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065619,10,1,1,0,42,3czravw89omgc9o4s0w3l1bg5,0,41.1,4.9,2022-10-08T16:31:12.092Z,2022-10-09T06:49:20Z,3828432255,212,32.7,3830597881,178,,3828432259,1,,3828432257,213,0.4,3828432251,140,70.0,3828432249,56,Center,3828432253,141,22.7,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065625,14,49,1,0,45,10eyb18v5puw4ez03ocaug09m,1,24.7,79.1,2022-10-08T16:31:14.996Z,2022-10-09T06:49:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065691,15,1,1,0,45,10eyb18v5puw4ez03ocaug09m,1,32.6,80.8,2022-10-08T16:31:15.038Z,2022-10-09T06:49:28Z,3830598137,178,,3828432595,56,Back,3828432599,141,58.8,3828432603,213,3.7,3828432601,212,26.3,3828432597,140,12.0,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065749,16,1,1,0,50,10eyb18v5puw4ez03ocaug09m,1,13.6,59.8,2022-10-08T16:31:20.091Z,2022-10-09T06:49:31Z,3830598223,178,,3828432813,213,1.3,3828432805,56,Back,3828432811,212,11.7,3828432807,140,16.1,3828432809,141,76.5,,,,,,,bahph7009sc73jl6s2bramn6d,M. Dmitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065795,17,1,1,0,53,10eyb18v5puw4ez03ocaug09m,1,16.1,76.5,2022-10-08T16:31:22.724Z,2022-10-09T06:49:34Z,3828433001,212,17.5,3828432993,140,13.1,3830598317,178,,3828433005,213,4.5,3828432997,141,51.2,3828432989,56,Back,,,,,,,1ghrcpi1cl0koh36puwblbfmd,Marcão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065869,18,1,1,0,56,10eyb18v5puw4ez03ocaug09m,1,13.4,51.1,2022-10-08T16:31:25.652Z,2022-10-09T06:49:37Z,3828433345,140,16.6,3828433349,212,19.9,3828433351,213,4.9,3828433347,141,22.2,3828433343,56,Back,3830598393,178,,,,,,,,bahph7009sc73jl6s2bramn6d,M. Dmitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065873,19,4,1,1,1,10eyb18v5puw4ez03ocaug09m,1,17.2,25.2,2022-10-08T16:31:30.372Z,2022-10-09T06:49:43Z,3828433371,152,,3828433367,13,,3828433369,56,Back,3828433373,265,,3828433519,233,11,3828433375,285,,,,,,,,2lwjtphx3bkjty9sds520l1ey,T. Nianzou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469065893,11,4,1,1,1,3czravw89omgc9o4s0w3l1bg5,0,82.8,74.8,2022-10-08T16:31:30.373Z,2022-10-09T06:49:42Z,3830598493,178,,3828433457,13,,3828433465,286,,3828433459,56,Center,3828433463,265,,3828433561,233,19,3828433461,152,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066085,20,1,1,1,15,10eyb18v5puw4ez03ocaug09m,1,20.7,29.3,2022-10-08T16:31:44.296Z,2022-10-09T06:49:49Z,3828434461,140,13.5,3830598647,178,,3828434463,141,36.7,3828434459,56,Back,3828434465,212,9.1,3828434457,152,,3828434467,213,2.6,3828434455,5,,2lwjtphx3bkjty9sds520l1ey,T. Nianzou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066105,21,1,1,1,17,10eyb18v5puw4ez03ocaug09m,1,13.7,36.7,2022-10-08T16:31:46.595Z,2022-10-09T06:49:52Z,3828434627,1,,3828434625,213,0.1,3828434615,155,,3828434617,56,Center,3828434623,212,44.4,3828434619,140,55.6,3830598703,178,,3828434621,141,46.0,bahph7009sc73jl6s2bramn6d,M. Dmitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066121,22,44,1,1,19,10eyb18v5puw4ez03ocaug09m,1,54.7,45.2,2022-10-08T16:31:49.025Z,2022-10-09T09:04:48Z,3828434655,56,Center,3828434699,233,12,3828434657,286,,,,,,,,,,,,,,,,,bpprd2haoafk6y0rjans4iytx,K. Dolberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066115,12,44,1,1,19,3czravw89omgc9o4s0w3l1bg5,0,45.3,54.8,2022-10-08T16:31:49.026Z,2022-10-09T06:49:58Z,3828434631,56,Back,3828434731,233,22,3828434633,285,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066129,23,1,1,1,19,10eyb18v5puw4ez03ocaug09m,0,55.6,46,2022-10-08T16:31:49.044Z,2022-10-09T09:04:49Z,3830598899,388,,3828434675,140,64.9,3828434679,212,10.0,3828434677,141,42.7,3828434671,168,,3828434673,56,Center,3828434681,213,6.1,3828434669,3,,bpprd2haoafk6y0rjans4iytx,K. Dolberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066157,13,1,1,1,20,3czravw89omgc9o4s0w3l1bg5,1,36.5,64.7,2022-10-08T16:31:49.944Z,2022-10-09T06:50:05Z,3828434837,213,5.9,3828434835,212,8.1,3828434829,56,Back,3830598995,178,,3828434831,140,43.6,3828434833,141,60.2,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469464453,864,67,1,1,21,3czravw89omgc9o4s0w3l1bg5,1,44.2,60.6,2022-10-08T16:31:51.010Z,2022-10-09T09:04:49Z,3830628039,233,797,,,,,,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469464447,797,67,1,1,21,10eyb18v5puw4ez03ocaug09m,0,55.8,39.4,2022-10-08T16:31:51.011Z,2022-10-09T07:13:48Z,3830628047,233,864,,,,,,,,,,,,,,,,,,,,,,8tlfkcnlf3dq1katqazub1i39,P. Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066215,14,1,1,1,21,3czravw89omgc9o4s0w3l1bg5,0,43.9,59.7,2022-10-08T16:31:51.029Z,2022-10-09T09:04:49Z,3828435153,140,67.5,3828435149,56,Left,3828435161,1,,3828435145,157,,3830599059,178,,3828435155,141,96.8,3828435159,213,0.8,3828435157,212,35.4,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066243,24,1,1,1,26,10eyb18v5puw4ez03ocaug09m,1,31.5,12.5,2022-10-08T16:31:55.953Z,2022-10-09T06:50:14Z,3828435291,3,,3828435293,56,Back,3830599119,388,,3828435295,140,37.2,3828435301,213,0.7,3828435299,212,7.9,3828435297,141,20.0,,,,1y74tse0vpdxanxf152cc8jjd,G. Montiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066269,25,1,1,1,28,10eyb18v5puw4ez03ocaug09m,1,37.5,7.3,2022-10-08T16:31:57.281Z,2022-10-09T06:50:23Z,3828435449,213,2.4,3830599311,388,,3828435439,56,Back,3828435445,212,8.9,3828435441,140,31.3,3828435443,141,16.3,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066301,26,1,1,1,29,10eyb18v5puw4ez03ocaug09m,0,27.6,24.2,2022-10-08T16:31:58.715Z,2022-10-09T06:50:28Z,3828435619,1,,3828435617,213,6.3,3828435615,212,44.4,3828435607,56,Center,3830599389,178,,3828435611,140,69.9,3828435605,157,,3828435613,141,22.2,2lwjtphx3bkjty9sds520l1ey,T. Nianzou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066365,15,1,1,1,32,3czravw89omgc9o4s0w3l1bg5,1,35,73.1,2022-10-08T16:32:02.041Z,2022-10-09T06:50:40Z,3828435915,3,,3830599581,178,,3828435921,141,39.5,3828435919,140,25.6,3828435923,212,24.9,3828435917,56,Back,3828435925,213,4.3,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066369,16,49,1,1,37,3czravw89omgc9o4s0w3l1bg5,1,25.6,39.7,2022-10-08T16:32:06.361Z,2022-10-09T06:50:50Z,,,,,,,,,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066423,17,1,1,1,38,3czravw89omgc9o4s0w3l1bg5,0,24.4,38.9,2022-10-08T16:32:07.936Z,2022-10-09T06:50:52Z,3828436255,213,0.2,3828436243,56,Center,3828436257,1,,3828436241,155,,3830599767,178,,3828436247,141,50.7,3828436251,212,36.5,3828436245,140,58.3,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066427,27,44,1,1,40,10eyb18v5puw4ez03ocaug09m,1,37.9,51,2022-10-08T16:32:10.156Z,2022-10-09T09:04:50Z,3828436351,233,18,3828436277,285,,3828436275,56,Back,,,,,,,,,,,,,,,,1ghrcpi1cl0koh36puwblbfmd,Marcão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066429,18,44,1,1,40,3czravw89omgc9o4s0w3l1bg5,0,62.1,49,2022-10-08T16:32:10.157Z,2022-10-09T06:50:58Z,3828436375,233,27,3828436285,286,,3828436283,56,Center,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066443,28,1,1,1,40,10eyb18v5puw4ez03ocaug09m,1,34.2,52.2,2022-10-08T16:32:10.247Z,2022-10-09T09:04:50Z,3830599973,388,,3828436363,140,51.4,3828436361,56,Center,3828436365,141,36.5,3828436359,3,,3828436367,212,21.0,3828436369,213,5.7,,,,1ghrcpi1cl0koh36puwblbfmd,Marcão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066469,29,1,1,1,43,10eyb18v5puw4ez03ocaug09m,1,54.6,27.9,2022-10-08T16:32:12.454Z,2022-10-09T06:51:05Z,3828436511,3,,3828436513,56,Back,3828436519,212,13.9,3828436521,213,2.3,3828436517,141,42.5,3830600027,388,,3828436515,140,45.4,,,,8tlfkcnlf3dq1katqazub1i39,P. Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066493,30,1,1,1,44,10eyb18v5puw4ez03ocaug09m,1,45.4,42.5,2022-10-08T16:32:13.947Z,2022-10-09T06:51:15Z,3828436635,213,5.6,3828436619,140,54.5,3828436605,3,,3828436613,56,Center,3830600253,178,,3828436625,141,30.9,3828436631,212,12.4,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066501,31,61,1,1,45,10eyb18v5puw4ez03ocaug09m,0,55,33.1,2022-10-08T16:32:15.140Z,2022-10-09T06:51:22Z,3828436665,56,Center,3830600361,178,,3830600359,21,,,,,,,,,,,,,,,,,8tlfkcnlf3dq1katqazub1i39,P. Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066537,19,1,1,1,46,3czravw89omgc9o4s0w3l1bg5,1,44.6,68.4,2022-10-08T16:32:15.568Z,2022-10-09T06:51:28Z,3828436873,141,75.0,3830600475,178,,3828436867,140,55.1,3828436877,213,0.4,3828436863,56,Center,3828436875,212,11.9,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066557,20,1,1,1,49,3czravw89omgc9o4s0w3l1bg5,1,49,77.1,2022-10-08T16:32:18.506Z,2022-10-09T06:51:35Z,3830600605,178,,3828437013,213,1.3,3828437005,56,Left,3828437011,212,9.4,3828437007,140,51.6,3828437009,141,90.3,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066641,21,1,1,1,50,3czravw89omgc9o4s0w3l1bg5,1,54.3,92.9,2022-10-08T16:32:19.347Z,2022-10-09T06:51:39Z,3828437515,56,Left,3828437521,212,14.6,3828437519,141,82.1,3828437517,140,66.3,3830600689,178,,3828437523,213,5.8,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066653,22,1,1,1,56,3czravw89omgc9o4s0w3l1bg5,0,86.7,77,2022-10-08T16:32:25.964Z,2022-10-09T06:51:42Z,3828437579,141,69.3,3828437577,140,80.2,3830600739,178,,3828437583,212,8.6,3828437575,56,Center,3828437587,213,3.8,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469066657,32,49,1,1,57,10eyb18v5puw4ez03ocaug09m,1,21.1,31.1,2022-10-08T16:32:26.575Z,2022-10-09T06:51:47Z,,,,,,,,,,,,,,,,,,,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
