id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value
2469952187,4,1,1,0,14,agh9ifb2mw3ivjusgedj7c3fe,0,23.9,85.7,2022-10-09T19:02:47.548Z,2022-10-10T04:02:57Z,3834424807,178,,3833200697,141,93.6,3833200691,157,,3833200705,1,,3833200693,56,Back,3833200701,212,20.2,3833200695,140,42.4,3833200703,213,0.3,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952195,8,61,1,0,15,6f27yvbqcngegwsg2ozxxdj4,1,56.2,5,2022-10-09T19:02:48.560Z,2022-10-10T04:03:10Z,3834424963,178,,3833200737,56,Right,3834424961,21,,,,,,,,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952247,5,5,1,0,15,agh9ifb2mw3ivjusgedj7c3fe,1,40.3,101.6,2022-10-09T19:02:49.308Z,2022-10-10T04:03:18Z,3833201023,347,,3833201019,56,Back,3833201059,233,9,,,,,,,,,,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952219,9,5,1,0,15,6f27yvbqcngegwsg2ozxxdj4,0,59.7,-1.6,2022-10-09T19:02:49.308Z,2022-10-10T04:03:20Z,3833200869,347,,3833201097,233,5,3833200867,56,Right,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952431,6,1,1,0,27,agh9ifb2mw3ivjusgedj7c3fe,1,40.2,100,2022-10-09T19:03:01.241Z,2022-10-10T04:03:30Z,3833202093,213,4.0,3833202087,140,33.8,3833202083,107,,3833202091,212,10.4,3833202085,56,Back,3833202089,141,89.8,,,,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952491,7,1,1,0,29,agh9ifb2mw3ivjusgedj7c3fe,1,34.6,86.6,2022-10-09T19:03:02.590Z,2022-10-10T04:03:43Z,3834042413,1,,3833202423,140,18.5,3833202427,212,33.2,3834425317,178,,3833202421,56,Back,3833202429,213,4.2,3833202425,141,44.5,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952521,8,1,1,0,36,agh9ifb2mw3ivjusgedj7c3fe,1,30.8,21.8,2022-10-09T19:03:09.780Z,2022-10-10T04:03:51Z,3833202595,212,15.3,3833202589,56,Back,3833202591,140,38.7,3833202597,213,5.3,3833202593,141,2.9,3834425409,178,,,,,,,,9mfk2ditwuoto5dfthng9j2t,Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952587,9,1,1,0,39,agh9ifb2mw3ivjusgedj7c3fe,1,39.7,12.4,2022-10-09T19:03:13.236Z,2022-10-10T04:04:03Z,3834425547,178,,3833202977,141,61.1,3833202971,56,Back,3833202973,140,35.2,3833202985,1,,3833202983,213,1.7,3833202981,212,33.5,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952647,10,1,1,0,43,agh9ifb2mw3ivjusgedj7c3fe,1,43.3,70.1,2022-10-09T19:03:17.497Z,2022-10-10T04:04:13Z,3833203305,141,89.1,3833203309,213,1.0,3833203301,56,Left,3833203307,212,15.2,3833203303,140,51.0,3834425667,178,,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952671,11,1,1,0,46,agh9ifb2mw3ivjusgedj7c3fe,1,55.4,88.4,2022-10-09T19:03:20.089Z,2022-10-10T04:04:24Z,3833437225,155,,3833203455,140,77.8,3833203459,212,30.4,3833203461,213,5.6,3833203453,56,Center,3834425791,178,,3833203457,141,60.0,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952685,12,61,1,0,48,agh9ifb2mw3ivjusgedj7c3fe,1,79.3,59.8,2022-10-09T19:03:21.529Z,2022-10-10T04:04:31Z,3833203569,56,Center,3834425885,178,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952717,10,45,1,0,49,6f27yvbqcngegwsg2ozxxdj4,0,20.4,56.7,2022-10-09T19:03:23.396Z,2022-10-10T04:04:43Z,3833203775,56,Back,3833203779,285,,3833297647,233,241,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469969187,241,3,1,0,49,agh9ifb2mw3ivjusgedj7c3fe,1,79.6,43.3,2022-10-09T19:03:23.396Z,2022-10-10T04:04:42Z,3833297633,233,10,3834045143,464,,3833297571,56,Center,3833297573,286,,3834426035,178,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952687,13,50,1,0,50,agh9ifb2mw3ivjusgedj7c3fe,1,78.6,43.7,2022-10-09T19:03:23.577Z,2022-10-10T04:04:55Z,3833203583,286,,3833203581,56,Center,3833203863,233,11,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952747,11,7,1,0,50,6f27yvbqcngegwsg2ozxxdj4,1,21.4,56.3,2022-10-09T19:03:23.916Z,2022-10-10T04:05:02Z,3833203919,56,Back,3834046025,383,,3834426323,178,,3833205423,233,13,3833203921,285,,,,,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952757,12,49,1,0,51,6f27yvbqcngegwsg2ozxxdj4,1,16.2,69.5,2022-10-09T19:03:25.168Z,2022-10-10T04:05:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952761,13,1,1,0,51,6f27yvbqcngegwsg2ozxxdj4,0,16,70.3,2022-10-09T19:03:25.222Z,2022-10-10T04:05:12Z,3833203963,212,29.7,3833203959,140,44.3,3833203961,141,68.8,3833203967,1,,3833203955,157,,3834426469,178,,3833203957,56,Back,3833203965,213,6.2,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952777,14,1,1,0,53,agh9ifb2mw3ivjusgedj7c3fe,1,56,30.5,2022-10-09T19:03:27.409Z,2022-10-10T04:05:28Z,3833204069,56,Right,3833204075,212,10.9,3834426697,178,,3833204071,140,62.0,3833204077,213,5.3,3833204073,141,17.5,,,,,,,9mfk2ditwuoto5dfthng9j2t,Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470100161,985,49,1,0,56,agh9ifb2mw3ivjusgedj7c3fe,1,66.7,12.4,2022-10-09T19:03:29.737Z,2022-10-10T04:05:41Z,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952829,15,1,1,0,56,agh9ifb2mw3ivjusgedj7c3fe,1,62.9,10.1,2022-10-09T19:03:30.477Z,2022-10-10T04:05:47Z,3833204415,212,14.1,3833204409,56,Right,3833204417,213,5.9,3834426937,178,,3833204411,140,75.2,3833204413,141,1.9,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952867,16,1,1,1,0,agh9ifb2mw3ivjusgedj7c3fe,1,83.2,4.8,2022-10-09T19:03:33.637Z,2022-10-10T04:05:57Z,3833204619,140,93.6,3833204617,56,Right,3834427069,178,,3833204625,213,0.7,3833204623,212,14.0,3833204621,141,17.8,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952877,17,1,1,1,3,agh9ifb2mw3ivjusgedj7c3fe,0,94.9,19,2022-10-09T19:03:36.698Z,2022-10-10T04:06:14Z,3833204685,213,2.9,3833204683,212,2.3,3833204681,141,19.9,3834427253,178,,3833204679,140,92.8,3833204677,56,Right,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469953533,17,61,1,1,3,6f27yvbqcngegwsg2ozxxdj4,1,6.6,76.7,2022-10-09T19:03:36.707Z,2022-10-10T04:06:22Z,3834427371,178,,3833208365,56,Back,,,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952925,14,1,1,1,4,6f27yvbqcngegwsg2ozxxdj4,1,13.4,72.6,2022-10-09T19:03:37.529Z,2022-10-10T04:06:33Z,3833204895,141,67.9,3833204899,212,9.0,3834427541,178,,3833204885,56,Back,3833204891,140,5.4,3833204903,213,3.5,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952929,15,49,1,1,4,6f27yvbqcngegwsg2ozxxdj4,1,4.3,68.6,2022-10-09T19:03:38.036Z,2022-10-10T04:06:41Z,,,,,,,,,,,,,,,,,,,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952937,16,1,1,1,5,6f27yvbqcngegwsg2ozxxdj4,0,6,65.5,2022-10-09T19:03:39.044Z,2022-10-10T04:06:54Z,3834427797,178,,3833204953,157,,3833204965,1,,3833204957,140,45.7,3833204963,213,6.0,3833204959,141,44.3,3833204961,212,44.1,3833204955,56,Back,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952947,18,49,1,1,8,agh9ifb2mw3ivjusgedj7c3fe,1,54.7,57.6,2022-10-09T19:03:41.963Z,2022-10-10T04:07:01Z,,,,,,,,,,,,,,,,,,,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469952993,19,1,1,1,10,agh9ifb2mw3ivjusgedj7c3fe,1,64.4,71.7,2022-10-09T19:03:44.156Z,2022-10-10T04:07:08Z,3834427983,178,,3833205337,140,68.8,3833205343,213,1.0,3833205341,212,9.0,3833205339,141,83.1,3833205335,56,Left,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469953023,20,1,1,1,12,agh9ifb2mw3ivjusgedj7c3fe,1,68.6,81.9,2022-10-09T19:03:45.976Z,2022-10-10T04:07:17Z,3833205569,141,83.9,3833205573,213,0.1,3834428093,178,,3833205563,56,Left,3833205571,212,9.2,3833205567,140,77.3,,,,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469953057,21,1,1,1,14,agh9ifb2mw3ivjusgedj7c3fe,1,74.3,87.2,2022-10-09T19:03:48.146Z,2022-10-10T04:07:31Z,3833205747,213,1.3,3833205739,56,Left,3833205741,140,75.9,3833205743,141,96.0,3833205745,212,6.2,3834428311,178,,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469953087,22,1,1,1,16,agh9ifb2mw3ivjusgedj7c3fe,1,77.1,95.7,2022-10-09T19:03:49.558Z,2022-10-10T04:07:41Z,3834428457,178,,3833205973,141,92.6,3833205971,140,70.2,3833205977,213,3.4,3833205969,56,Left,3833205975,212,7.5,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469953161,23,1,1,1,19,agh9ifb2mw3ivjusgedj7c3fe,1,69.5,94,2022-10-09T19:03:52.609Z,2022-10-10T04:07:48Z,3833206361,141,71.7,3833206359,140,51.6,3833206363,212,24.1,3833206365,213,3.8,3834428565,178,,3833206357,56,Center,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469953179,24,1,1,1,22,agh9ifb2mw3ivjusgedj7c3fe,1,50.3,65.1,2022-10-09T19:03:56.357Z,2022-10-10T04:07:58Z,3833206479,213,4.5,3834428717,178,,3833206475,141,33.5,3833206473,140,46.2,3833206477,212,21.9,3833206471,56,Back,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469953251,25,1,1,1,25,agh9ifb2mw3ivjusgedj7c3fe,1,45,33.2,2022-10-09T19:03:58.885Z,2022-10-10T04:08:05Z,3833206789,213,1.6,3833206785,141,75.3,3833206783,140,44.2,3833206787,212,28.6,3833206781,56,Back,3834428809,178,,,,,,,,9mfk2ditwuoto5dfthng9j2t,Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469953315,26,1,1,1,28,agh9ifb2mw3ivjusgedj7c3fe,1,44.5,76.8,2022-10-09T19:04:01.576Z,2022-10-10T04:08:20Z,3833207199,140,48.4,3833207205,213,1.1,3833207197,56,Back,3833207203,212,8.6,3834428983,178,,3833207201,141,87.9,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469953355,27,1,1,1,33,agh9ifb2mw3ivjusgedj7c3fe,1,59.5,78.3,2022-10-09T19:04:06.650Z,2022-10-10T04:08:31Z,3833207371,56,Back,3833207377,141,67.7,3833207375,140,46.9,3833207379,212,15.1,3833207381,213,3.6,3834429115,178,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469953395,28,1,1,1,34,agh9ifb2mw3ivjusgedj7c3fe,1,46.9,67.5,2022-10-09T19:04:08.374Z,2022-10-10T04:08:50Z,3833207629,213,4.8,3833207625,141,39.4,3834429275,178,,3833207627,212,19.1,3833207621,56,Back,3833207623,140,47.9,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469953437,29,1,1,1,38,agh9ifb2mw3ivjusgedj7c3fe,1,52.9,41.2,2022-10-09T19:04:11.974Z,2022-10-10T04:08:57Z,3833207855,141,75.6,3833207859,213,1.3,3833207853,140,58.7,3834429479,178,,3833207851,56,Center,3833207857,212,24.2,,,,,,,9mfk2ditwuoto5dfthng9j2t,Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469953485,30,1,1,1,41,agh9ifb2mw3ivjusgedj7c3fe,1,64.8,78.2,2022-10-09T19:04:15.278Z,2022-10-10T04:09:03Z,3833208133,56,Left,3833208137,141,95.4,3834429565,178,,3833208141,213,1.3,3833208139,212,12.1,3833208135,140,67.7,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469953563,31,1,1,1,45,agh9ifb2mw3ivjusgedj7c3fe,1,71.3,93.6,2022-10-09T19:04:18.859Z,2022-10-10T04:09:12Z,3833208495,56,Left,3833208499,141,84.9,3833208497,140,64.0,3833208501,212,9.7,3833208503,213,3.8,3834429695,178,,,,,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469953653,32,1,1,1,48,agh9ifb2mw3ivjusgedj7c3fe,1,58.4,78.3,2022-10-09T19:04:21.515Z,2022-10-10T04:09:23Z,3834057015,196,,3833208949,140,64.0,3833208947,56,Right,3833208965,213,4.9,3834429869,178,,3833208967,1,,3833208955,141,17.6,3833208961,212,41.7,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469953693,33,1,1,1,53,agh9ifb2mw3ivjusgedj7c3fe,1,67.2,14.7,2022-10-09T19:04:27.478Z,2022-10-10T04:09:31Z,3834429993,178,,3833209191,213,2.7,3833209183,140,53.0,3833209181,56,Center,3833209187,212,16.3,3833209185,141,24.4,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469953745,34,1,1,1,57,agh9ifb2mw3ivjusgedj7c3fe,1,54.9,35.2,2022-10-09T19:04:30.641Z,2022-10-10T04:09:37Z,3833209465,213,1.5,3833209457,56,Left,3833209463,212,32.5,3833209467,1,,3833209459,140,58.4,3833209461,141,82.7,3834430093,178,,,,,9mfk2ditwuoto5dfthng9j2t,Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469953823,35,1,1,2,0,agh9ifb2mw3ivjusgedj7c3fe,1,59.1,80.4,2022-10-09T19:04:34.188Z,2022-10-10T04:09:47Z,3833209805,140,66.9,3833209811,212,9.0,3833209809,141,74.9,3834430213,178,,3833209815,213,5.9,3833209801,56,Center,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
