id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value
2480119789,5,49,1,0,7,4yg9ttzw0m51048doksv8uq5r,1,38.6,37.1,2022-10-31T20:00:24.824Z,2022-11-01T05:55:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119801,7,1,1,0,10,4yg9ttzw0m51048doksv8uq5r,1,36,61.8,2022-10-31T20:00:27.432Z,2022-11-01T05:55:13Z,3887118743,140,29.1,3887118749,213,2.0,3887118741,56,Back,3887118747,212,17.2,3887470541,178,,3887118745,141,84.7,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119807,8,1,1,0,12,4yg9ttzw0m51048doksv8uq5r,1,28.9,84.5,2022-10-31T20:00:29.605Z,2022-11-01T05:55:19Z,3887118771,141,68.4,3887118769,140,18.3,3887118775,213,3.9,3887470583,178,,3887118767,56,Back,3887118773,212,15.6,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119809,9,1,1,0,14,4yg9ttzw0m51048doksv8uq5r,0,18.3,68.4,2022-10-31T20:00:30.940Z,2022-11-01T05:55:22Z,3887118789,213,0.2,3887118783,140,42.8,3887470631,178,,3887118785,141,77.9,3887118787,212,26.5,3887118779,155,,3887118781,56,Back,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119817,6,1,1,0,15,1n1j0wsl763lq7ee1k0c11c02,1,55,20.1,2022-10-31T20:00:32.816Z,2022-11-01T05:55:26Z,3887118819,3,,3887118829,213,0.2,3887118823,140,64.9,3887470683,178,,3887118825,141,23.4,3887118827,212,10.6,3887118821,56,Center,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119819,7,44,1,0,16,1n1j0wsl763lq7ee1k0c11c02,1,63.8,25.4,2022-10-31T20:00:33.358Z,2022-11-01T06:38:24Z,3887118899,233,10,3887118837,286,,3887118835,56,Center,,,,,,,,,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119829,10,44,1,0,16,4yg9ttzw0m51048doksv8uq5r,0,36.2,74.6,2022-10-31T20:00:33.359Z,2022-11-01T05:55:30Z,3887118873,56,Back,3887118875,285,,3887118907,233,7,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119827,8,1,1,0,16,1n1j0wsl763lq7ee1k0c11c02,0,63.1,23.7,2022-10-31T20:00:33.433Z,2022-11-01T06:38:24Z,3887118867,212,4.3,3887118863,140,67.2,3887118869,213,0.1,3887118859,56,Center,3887470849,388,,3887120143,168,,3887118865,141,24.6,3887118855,3,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119917,12,61,1,0,16,4yg9ttzw0m51048doksv8uq5r,1,34.2,65.4,2022-10-31T20:00:33.483Z,2022-11-01T05:56:00Z,3887119371,56,Back,3887471041,178,,,,,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119837,9,1,1,0,18,1n1j0wsl763lq7ee1k0c11c02,1,69.3,23.2,2022-10-31T20:00:35.705Z,2022-11-01T05:56:03Z,3887118923,3,,3887118929,141,33.8,3887118931,212,8.5,3887471081,388,,3887118927,140,73.5,3887118925,56,Center,3887118933,213,1.0,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119839,10,49,1,0,20,1n1j0wsl763lq7ee1k0c11c02,1,73.2,34,2022-10-31T20:00:36.981Z,2022-11-01T05:56:06Z,,,,,,,,,,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119845,11,1,1,0,20,1n1j0wsl763lq7ee1k0c11c02,0,71.7,34.2,2022-10-31T20:00:37.441Z,2022-11-01T05:56:10Z,3887118961,140,69.2,3887118967,213,1.8,3887118965,212,10.3,3887118959,56,Center,3887118963,141,48.9,3887471143,178,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480187573,941,67,1,0,21,4yg9ttzw0m51048doksv8uq5r,1,30.1,50,2022-10-31T20:00:38.815Z,2022-11-01T06:38:25Z,3887484989,233,770,,,,,,,,,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480187571,770,67,1,0,21,1n1j0wsl763lq7ee1k0c11c02,0,69.9,50,2022-10-31T20:00:38.816Z,2022-11-01T06:17:01Z,3887484995,233,941,,,,,,,,,,,,,,,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119863,11,1,1,0,21,4yg9ttzw0m51048doksv8uq5r,0,29.8,49.5,2022-10-31T20:00:38.821Z,2022-11-01T06:38:25Z,3887471221,178,,3887119049,140,28.2,3887136827,236,,3887136833,286,,3887119045,56,Back,3887119059,212,1.7,3887119053,141,49.7,3887136829,233,12,1i9mqbswolg91evnmsrf5katx,Tete Morente,3887119063,213,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119851,12,74,1,0,21,1n1j0wsl763lq7ee1k0c11c02,1,68.6,58.1,2022-10-31T20:00:38.836Z,2022-11-01T05:56:20Z,3887136825,285,,3887118991,56,Center,3887136835,233,11,3887471257,178,,,,,,,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119859,13,1,1,0,23,1n1j0wsl763lq7ee1k0c11c02,1,68.5,41.7,2022-10-31T20:00:40.255Z,2022-11-01T05:56:27Z,3887119039,213,1.8,3887119033,140,60.1,3887471319,178,,3887119035,141,89.0,3887119037,212,33.4,3887119029,155,,3887119031,56,Left,3887319933,1,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119873,14,1,1,0,27,1n1j0wsl763lq7ee1k0c11c02,1,57.1,91.1,2022-10-31T20:00:44.191Z,2022-11-01T05:56:30Z,3887471341,178,,3887119131,212,16.8,3887119129,141,88.6,3887119127,140,41.2,3887119133,213,3.2,3887119125,56,Back,,,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119893,15,1,1,0,30,1n1j0wsl763lq7ee1k0c11c02,1,37,87,2022-10-31T20:00:47.025Z,2022-11-01T05:56:33Z,3887119237,212,27.5,3887119235,141,49.3,3887119231,56,Back,3887119233,140,27.5,3887119239,213,4.3,3887471359,178,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119909,16,1,1,0,34,1n1j0wsl763lq7ee1k0c11c02,1,27,40.2,2022-10-31T20:00:51.106Z,2022-11-01T05:56:36Z,3887471375,178,,3887119327,212,9.5,3887119325,141,27.6,3887119321,56,Back,3887119323,140,30.8,3887119329,213,5.1,,,,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119915,17,1,1,0,35,1n1j0wsl763lq7ee1k0c11c02,1,31.2,28.3,2022-10-31T20:00:52.201Z,2022-11-01T05:56:39Z,3887119359,140,28.6,3887119363,212,5.8,3887471411,178,,3887119357,56,Back,3887119361,141,35.9,3887119365,213,2.1,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119919,18,1,1,0,38,1n1j0wsl763lq7ee1k0c11c02,1,28.4,34.9,2022-10-31T20:00:54.924Z,2022-11-01T05:56:47Z,3887471479,178,,3887119389,213,5.1,3887119383,140,37.9,3887119381,56,Back,3887119385,141,1.5,3887119387,212,24.8,,,,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119923,19,1,1,0,41,1n1j0wsl763lq7ee1k0c11c02,1,41.2,5.2,2022-10-31T20:00:58.816Z,2022-11-01T05:56:54Z,3887119427,213,1.9,3887119415,140,38.3,3887119423,212,10.1,3887471531,178,,3887119413,56,Back,3887119419,141,19.4,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119943,20,1,1,0,44,1n1j0wsl763lq7ee1k0c11c02,1,38.5,24.9,2022-10-31T20:01:01.436Z,2022-11-01T05:56:57Z,3887119519,212,17.4,3887119513,56,Back,3887119515,140,31.7,3887119517,141,48.3,3887471569,178,,3887119521,213,2.0,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119967,21,1,1,0,50,1n1j0wsl763lq7ee1k0c11c02,1,31.7,49.2,2022-10-31T20:01:06.984Z,2022-11-01T05:56:59Z,3887119643,141,3.7,3887119649,1,,3887471609,178,,3887119639,56,Back,3887119647,213,5.2,3887119645,212,35.8,3887119641,140,48.8,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119993,14,45,1,0,55,4yg9ttzw0m51048doksv8uq5r,0,38.3,94.8,2022-10-31T20:01:12.815Z,2022-11-01T05:57:18Z,3887119833,233,22,3887119779,56,Back,3887119781,285,,,,,,,,,,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119971,22,3,1,0,55,1n1j0wsl763lq7ee1k0c11c02,1,61.7,5.2,2022-10-31T20:01:12.815Z,2022-11-01T05:57:18Z,3887320229,465,,3887119669,286,,3887119667,56,Right,3887119787,233,14,3887471779,178,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119973,23,61,1,0,56,1n1j0wsl763lq7ee1k0c11c02,0,58.2,4,2022-10-31T20:01:13.023Z,2022-11-01T05:57:22Z,3887119671,56,Right,3887471827,178,,,,,,,,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119983,13,4,1,0,57,4yg9ttzw0m51048doksv8uq5r,1,36.6,96.2,2022-10-31T20:01:14.355Z,2022-11-01T05:57:25Z,3887119719,13,,3887119743,233,24,3887146769,294,,3887119723,152,,3887119721,56,Back,3887119727,286,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480119977,24,4,1,0,57,1n1j0wsl763lq7ee1k0c11c02,0,63.4,3.8,2022-10-31T20:01:14.356Z,2022-11-01T05:57:25Z,3887119761,233,13,3887119699,285,,3887145817,294,,3887471851,178,,3887119695,56,Right,3887119697,152,,3887119691,13,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480120073,15,1,1,1,13,4yg9ttzw0m51048doksv8uq5r,0,36,90.9,2022-10-31T20:01:30.856Z,2022-11-01T05:57:29Z,3887471885,178,,3887120259,189,,3887120179,141,67.0,3887120181,212,40.7,3887120173,152,,3887120185,1,,3887120175,56,Center,3887120177,140,71.5,7wjmaxqunpd84il1p5w4xwrmd,Clerc,3887120169,5,,3887120171,155,3887120183,213,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2480120075,25,1,1,1,14,1n1j0wsl763lq7ee1k0c11c02,0,24.8,32,2022-10-31T20:01:31.358Z,2022-11-01T05:57:32Z,3887146059,189,,3887120193,212,18.3,3887120187,56,Back,3887471917,178,,3887120195,213,5.5,3887120191,141,12.6,3887120189,140,36.9,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125839,176,61,1,1,16,4yg9ttzw0m51048doksv8uq5r,0,62.4,84.3,2022-10-31T20:01:33.355Z,2022-11-01T05:57:41Z,3887471977,178,,3887152481,56,Left,,,,,,,,,,,,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125843,177,3,1,1,17,4yg9ttzw0m51048doksv8uq5r,0,59.3,87.8,2022-10-31T20:01:34.481Z,2022-11-01T05:57:44Z,3887154017,233,26,3887320943,465,,3887471997,178,,3887153481,286,,3887153479,56,Left,,,,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480120079,26,7,1,1,17,1n1j0wsl763lq7ee1k0c11c02,1,40.7,12.2,2022-10-31T20:01:34.583Z,2022-11-01T05:57:48Z,3887153493,233,177,3887320967,384,,3887151001,56,Back,3887472033,178,,3887151003,285,,,,,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480120085,27,49,1,1,18,1n1j0wsl763lq7ee1k0c11c02,1,39,23,2022-10-31T20:01:35.622Z,2022-11-01T05:57:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480120089,28,1,1,1,18,1n1j0wsl763lq7ee1k0c11c02,1,39,23,2022-10-31T20:01:35.690Z,2022-11-01T05:57:57Z,3887120241,56,Back,3887120247,212,6.8,3887472115,178,,3887120245,141,30.9,3887120243,140,35.1,3887120249,213,2.2,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480120095,29,1,1,1,19,1n1j0wsl763lq7ee1k0c11c02,1,35.1,30.9,2022-10-31T20:01:36.692Z,2022-11-01T05:58:02Z,3887120281,213,4.2,3887120273,56,Back,3887120279,212,17.1,3887120277,141,9.3,3887120275,140,26.8,3887472163,178,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480120083,16,43,1,1,20,4yg9ttzw0m51048doksv8uq5r,1,0,0,2022-10-31T20:01:37.091Z,2022-10-31T20:20:51Z,3887120219,140,62.6,3887120223,212,3.0,3887120217,56,Left,3887120225,213,5.6,3887155089,144,1,3887120221,141,84.2,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480120107,30,1,1,1,22,1n1j0wsl763lq7ee1k0c11c02,1,26.7,12.8,2022-10-31T20:01:39.210Z,2022-11-01T05:58:06Z,3887472205,178,,3887120349,140,4.0,3887120355,213,2.5,3887120351,141,40.6,3887120347,56,Back,3887120353,212,30.4,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480120127,31,1,1,1,25,1n1j0wsl763lq7ee1k0c11c02,1,4,40.6,2022-10-31T20:01:42.058Z,2022-11-01T05:58:08Z,3887120469,212,42.2,3887472227,178,,3887120471,213,0.1,3887120463,56,Back,3887120473,1,,3887120461,157,,3887120465,140,44.1,3887120467,141,44.8,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480120131,32,1,1,1,27,1n1j0wsl763lq7ee1k0c11c02,0,44.9,42.5,2022-10-31T20:01:44.131Z,2022-11-01T05:58:22Z,3887120493,56,Center,3887120499,212,17.1,3887120491,168,,3887120501,213,0.4,3887472371,388,,3887120497,141,51.5,3887120495,140,60.1,3887120489,3,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480120137,17,49,1,1,28,4yg9ttzw0m51048doksv8uq5r,1,38.9,52.7,2022-10-31T20:01:45.796Z,2022-11-01T05:58:25Z,,,,,,,,,,,,,,,,,,,,,,,,,elb74prcilvsqzn9jdznrjavp,Gonzalo Verdú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480120141,18,1,1,1,28,4yg9ttzw0m51048doksv8uq5r,0,38.9,52.7,2022-10-31T20:01:45.839Z,2022-11-01T05:58:27Z,3887120533,157,,3887120539,141,45.5,3887120545,1,,3887472429,178,,3887120541,212,24.5,3887120537,140,61.8,3887120535,56,Center,3887120543,213,6.1,elb74prcilvsqzn9jdznrjavp,Gonzalo Verdú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480120149,33,49,1,1,30,1n1j0wsl763lq7ee1k0c11c02,1,38.7,54.1,2022-10-31T20:01:47.173Z,2022-11-01T05:58:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480120155,34,1,1,1,31,1n1j0wsl763lq7ee1k0c11c02,1,42.6,51.5,2022-10-31T20:01:48.345Z,2022-11-01T05:58:35Z,3887120615,212,8.8,3887120611,140,44.4,3887472491,178,,3887120619,213,1.4,3887120609,56,Back,3887120613,141,64.1,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480120175,35,1,1,1,31,1n1j0wsl763lq7ee1k0c11c02,1,44.2,62.9,2022-10-31T20:01:48.882Z,2022-11-01T05:58:38Z,3887120729,213,3.7,3887120723,140,33.2,3887120725,141,52.6,3887120727,212,13.5,3887472533,178,,3887120715,56,Back,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
