id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/17/value
2518809157,874,61,1,0,9,4yg9ttzw0m51048doksv8uq5r,1,68.5,84.1,2023-03-11T15:16:48.330Z,2023-03-12T07:55:51Z,4091411285,15,,4090863483,56,Left,4091411331,388,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518362445,29,44,1,0,10,4yg9ttzw0m51048doksv8uq5r,1,66.6,88.6,2023-03-11T15:16:49.715Z,2023-03-12T07:55:51Z,4088460127,56,Left,4088460129,286,,4088460181,233,30,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518362203,30,44,1,0,10,4jelr92fsge73q39is6qvhxb3,0,33.4,11.4,2023-03-11T15:16:49.716Z,2023-03-12T03:51:45Z,4088458859,56,Back,4088460985,233,29,4088458861,285,,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358297,8,1,1,0,11,4yg9ttzw0m51048doksv8uq5r,0,63,84.8,2023-03-11T15:16:49.975Z,2023-03-12T07:55:52Z,4088437905,212,6.2,4088437899,56,Left,4088437901,140,67.2,4088437907,213,0.8,4091411997,388,,4088437903,141,91.2,4088437897,3,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358373,4,49,1,0,12,4jelr92fsge73q39is6qvhxb3,1,25.6,6.7,2023-03-11T15:16:51.724Z,2023-03-12T03:51:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358393,5,1,1,0,13,4jelr92fsge73q39is6qvhxb3,0,27.5,6,2023-03-11T15:16:51.789Z,2023-03-12T03:52:09Z,4088438405,141,6.2,4091412643,178,,4088438575,286,,4088438567,236,,4088438571,233,9,4088438409,213,0.0,4088438399,140,30.9,4088438407,212,3.6,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,4088438411,1,4088438395,56,Back,4088438389,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358409,9,74,1,0,13,4yg9ttzw0m51048doksv8uq5r,1,68.5,93.8,2023-03-11T15:16:51.872Z,2023-03-12T03:52:16Z,4091412955,178,,4088438689,233,5,4088438473,285,,4088438471,56,Left,,,,,,,,,,,,,a045sz2acqbfgyq9puwsu8sx6,R. Nteka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358447,10,49,1,0,14,4yg9ttzw0m51048doksv8uq5r,1,66.1,95.3,2023-03-11T15:16:53.368Z,2023-03-12T03:52:26Z,,,,,,,,,,,,,,,,,,,,,,,,,a045sz2acqbfgyq9puwsu8sx6,R. Nteka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358481,11,1,1,0,15,4yg9ttzw0m51048doksv8uq5r,1,66.1,95.3,2023-03-11T15:16:54.355Z,2023-03-12T03:52:31Z,4088438837,56,Left,4091413477,178,,4088438843,212,5.2,4088438839,140,63.0,4088438845,213,4.0,4088438841,141,89.4,,,,,,,a045sz2acqbfgyq9puwsu8sx6,R. Nteka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358497,12,1,1,0,16,4yg9ttzw0m51048doksv8uq5r,0,62.1,85.9,2023-03-11T15:16:55.288Z,2023-03-12T03:52:39Z,4088443029,236,,4088438957,212,6.0,4088438951,56,Left,4088438955,141,88.6,4088443031,233,6,4088438953,140,67.5,4091413723,178,,4088443035,286,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,4088438959,213,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358613,6,74,1,0,16,4jelr92fsge73q39is6qvhxb3,1,28.8,11,2023-03-11T15:16:55.377Z,2023-03-12T03:52:43Z,4091413887,178,,4088443139,233,12,4088439649,285,,4088439647,56,Back,,,,,,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358619,7,49,1,0,19,4jelr92fsge73q39is6qvhxb3,1,36.2,48.5,2023-03-11T15:16:57.888Z,2023-03-12T03:52:53Z,,,,,,,,,,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358689,8,1,1,0,20,4jelr92fsge73q39is6qvhxb3,1,36.2,48.5,2023-03-11T15:16:58.907Z,2023-03-12T03:52:59Z,4088440015,213,6.2,4088440011,141,46.2,4088440007,140,48.6,4088440001,56,Back,4091414371,178,,4088440013,212,13.1,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358831,9,1,1,0,22,4jelr92fsge73q39is6qvhxb3,1,56.1,50.2,2023-03-11T15:17:01.266Z,2023-03-12T03:53:07Z,4088440841,56,Left,4088440847,141,87.0,4088440853,213,1.2,4088440851,212,26.4,4088440843,140,64.1,4091414689,178,,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358925,10,1,1,0,28,4jelr92fsge73q39is6qvhxb3,0,63.5,89.6,2023-03-11T15:17:07.119Z,2023-03-12T03:53:14Z,4088441451,141,69.9,4088441457,213,5.0,4091414933,178,,4088441443,56,Center,4088441447,140,66.9,4088441453,212,13.9,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358943,13,8,1,0,29,4yg9ttzw0m51048doksv8uq5r,1,27.3,30.3,2023-03-11T15:17:08.587Z,2023-03-12T03:53:23Z,4088441559,56,Back,4090865413,385,,4091415287,389,,,,,,,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359019,11,1,1,0,31,4jelr92fsge73q39is6qvhxb3,0,65.5,85.5,2023-03-11T15:17:10.028Z,2023-03-12T03:53:27Z,4088442003,56,Center,4091415463,178,,4088442005,140,68.5,4088442009,212,9.0,4088442011,213,5.1,4088442007,141,73.1,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956947,889,67,1,0,32,4yg9ttzw0m51048doksv8uq5r,1,29.1,24,2023-03-11T15:17:11.038Z,2023-03-12T07:55:52Z,4091631545,233,821,,,,,,,,,,,,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518956941,821,67,1,0,32,4jelr92fsge73q39is6qvhxb3,0,70.9,76,2023-03-11T15:17:11.039Z,2023-03-12T06:07:14Z,4091631557,233,889,,,,,,,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358989,14,8,1,0,32,4yg9ttzw0m51048doksv8uq5r,1,28.1,25.6,2023-03-11T15:17:11.079Z,2023-03-12T07:55:52Z,4088441863,56,Back,4091415759,178,,4090865811,385,,,,,,,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359045,15,1,1,0,32,4yg9ttzw0m51048doksv8uq5r,1,26.3,25,2023-03-11T15:17:11.309Z,2023-03-12T03:53:40Z,4088442183,141,9.1,4091415917,389,,4088442179,56,Back,4088442187,213,4.1,4088442181,140,19.5,4088442185,212,13.0,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359057,16,49,1,0,34,4yg9ttzw0m51048doksv8uq5r,1,19.6,7.1,2023-03-11T15:17:13.263Z,2023-03-12T03:53:46Z,,,,,,,,,,,,,,,,,,,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359173,17,1,1,0,36,4yg9ttzw0m51048doksv8uq5r,1,23.6,2.9,2023-03-11T15:17:14.779Z,2023-03-12T03:53:51Z,4088442869,212,10.4,4091416329,178,,4088442863,56,Back,4088442865,140,14.5,4088442871,213,2.7,4088442867,141,8.9,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359189,18,1,1,0,37,4yg9ttzw0m51048doksv8uq5r,0,14.5,8.8,2023-03-11T15:17:15.767Z,2023-03-12T03:53:57Z,4088442973,140,33.7,4090866401,157,,4091416543,178,,4088442979,213,0.2,4090866403,1,,4088442971,56,Back,4088442977,212,20.5,4088442975,141,14.6,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359343,12,1,1,0,38,4jelr92fsge73q39is6qvhxb3,1,60.1,87.6,2023-03-11T15:17:17.009Z,2023-03-12T03:54:05Z,4088443771,56,Center,4091416771,178,,4088443777,212,14.1,4088443775,141,67.0,4088443773,140,62.0,4088443779,213,4.9,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359353,13,49,1,0,39,4jelr92fsge73q39is6qvhxb3,1,62,67,2023-03-11T15:17:18.628Z,2023-03-12T03:54:13Z,,,,,,,,,,,,,,,,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359381,14,1,1,0,40,4jelr92fsge73q39is6qvhxb3,1,62,67,2023-03-11T15:17:19.400Z,2023-03-12T03:54:20Z,4088443995,140,60.2,4088443997,141,79.1,4091417429,178,,4088444001,213,1.8,4088443999,212,8.4,4088443993,56,Left,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359469,15,1,1,0,41,4jelr92fsge73q39is6qvhxb3,1,60.2,79.1,2023-03-11T15:17:19.929Z,2023-03-12T03:54:28Z,4088444505,212,26.5,4088444501,140,57.0,4088444507,213,4.6,4088444499,56,Center,4088444503,141,40.4,4091417715,178,,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359707,16,1,1,0,46,4jelr92fsge73q39is6qvhxb3,1,61.1,28.1,2023-03-11T15:17:25.421Z,2023-03-12T03:54:36Z,4088445793,213,4.9,4091418059,178,,4088445787,212,14.1,4088445781,140,63.2,4088445783,141,7.6,4088445777,56,Right,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359811,17,1,1,0,51,4jelr92fsge73q39is6qvhxb3,1,55.8,10.7,2023-03-11T15:17:30.291Z,2023-03-12T03:54:47Z,4088446289,212,10.5,4091418417,178,,4088446283,56,Center,4088446291,213,1.1,4088446287,141,24.5,4088446285,140,60.2,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359917,18,1,1,0,52,4jelr92fsge73q39is6qvhxb3,1,60.2,24.5,2023-03-11T15:17:31.721Z,2023-03-12T03:54:55Z,4088446839,212,24.1,4088446841,213,3.3,4088446833,56,Back,4091418697,178,,4088446837,141,18.3,4088446835,140,37.6,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359989,19,1,1,0,56,4jelr92fsge73q39is6qvhxb3,1,36.7,20,2023-03-11T15:17:35.579Z,2023-03-12T03:55:01Z,4088447243,141,51.4,4091418889,178,,4088447247,213,1.8,4088447241,140,31.5,4088447245,212,22.0,4088447239,56,Back,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518360143,20,1,1,0,58,4jelr92fsge73q39is6qvhxb3,1,31.5,51.4,2023-03-11T15:17:37.631Z,2023-03-12T03:55:09Z,4088448141,140,34.9,4088448147,212,5.1,4091419201,178,,4088448137,56,Back,4088448151,213,5.5,4088448143,141,46.0,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518360291,21,1,1,1,3,4jelr92fsge73q39is6qvhxb3,1,43,47.4,2023-03-11T15:17:42.102Z,2023-03-12T03:55:16Z,4091419575,178,,4088448975,141,12.8,4088448977,212,23.8,4088448971,56,Back,4088448973,140,46.3,4088448979,213,4.9,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518360445,22,1,1,1,7,4jelr92fsge73q39is6qvhxb3,1,56.7,9.6,2023-03-11T15:17:46.585Z,2023-03-12T03:55:23Z,4091419867,178,,4088449741,56,Center,4088449747,212,35.5,4088449745,141,24.8,4088449739,155,,4088449751,1,,4088449749,213,0.3,4088449743,140,89.0,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518360455,23,61,1,1,9,4jelr92fsge73q39is6qvhxb3,0,89,24.8,2023-03-11T15:17:48.643Z,2023-03-12T03:55:32Z,4088449809,56,Center,4091420227,178,,,,,,,,,,,,,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518360427,19,5,1,1,11,4yg9ttzw0m51048doksv8uq5r,1,-1.6,76.6,2023-03-11T15:17:50.527Z,2023-03-12T03:55:38Z,4088449639,56,Back,4088450003,233,24,4088449643,346,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518360479,24,5,1,1,11,4jelr92fsge73q39is6qvhxb3,0,101.6,23.4,2023-03-11T15:17:50.527Z,2023-03-12T03:55:37Z,4088449935,56,Center,4088450105,233,19,4088449937,346,,,,,,,,,,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518361125,20,1,1,1,28,4yg9ttzw0m51048doksv8uq5r,1,3.6,53.7,2023-03-11T15:18:07.499Z,2023-03-12T03:55:42Z,4088453303,155,,4088453313,213,5.3,4088453319,74,,4088453309,141,5.5,4088453305,56,Back,4088453315,1,,4088453301,124,,4088453307,140,22.7,36bg0k385i4wwarffp6ak1syd,Edgar Badia,4088453311,212,,,,,,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518361139,21,1,1,1,31,4yg9ttzw0m51048doksv8uq5r,0,24.1,2.5,2023-03-11T15:18:09.864Z,2023-03-12T03:55:47Z,4088453379,140,28.0,4088453381,141,0.0,4091420819,388,,4088453385,213,5.7,4088453383,212,5.0,4088453377,56,Back,4088453375,3,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518361153,22,5,1,1,31,4yg9ttzw0m51048doksv8uq5r,0,34.7,-1.8,2023-03-11T15:18:10.414Z,2023-03-12T03:55:53Z,4088453453,56,Back,4088456081,233,25,4088453455,347,,,,,,,,,,,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518361655,25,5,1,1,31,4jelr92fsge73q39is6qvhxb3,1,65.3,101.8,2023-03-11T15:18:10.414Z,2023-03-12T03:55:52Z,4088455997,233,22,4088455953,56,Left,4088455955,347,,,,,,,,,,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518361713,26,1,1,1,44,4jelr92fsge73q39is6qvhxb3,1,60,100,2023-03-11T15:18:22.949Z,2023-03-12T03:56:00Z,4088456287,141,91.6,4088456281,107,,4088456293,213,5.6,4088456285,140,67.8,4088456289,212,10.7,4088456283,56,Left,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518361733,27,50,1,1,45,4jelr92fsge73q39is6qvhxb3,1,72,90.6,2023-03-11T15:18:24.393Z,2023-03-12T06:10:59Z,4088456361,56,Left,4088456363,286,,4091329995,233,23,,,,,,,,,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518361691,23,7,1,1,45,4yg9ttzw0m51048doksv8uq5r,0,28,9.4,2023-03-11T15:18:24.485Z,2023-03-12T03:56:17Z,4090875467,385,,4088456151,285,,4088456149,56,Back,4091421629,178,,4088456561,233,27,,,,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518361809,28,1,1,1,46,4jelr92fsge73q39is6qvhxb3,0,68,91.1,2023-03-11T15:18:25.120Z,2023-03-12T03:56:24Z,4088456749,56,Left,4088456757,213,6.0,4088456751,140,88.0,4088456755,212,21.7,4088456753,141,82.9,4091421919,178,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518361819,24,49,1,1,49,4yg9ttzw0m51048doksv8uq5r,1,8.1,12.3,2023-03-11T15:18:28.145Z,2023-03-12T03:56:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
