id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/17/value
2496260085,123,50,1,11,22,3czravw89omgc9o4s0w3l1bg5,1,46.4,7.9,2023-01-09T20:13:32.215Z,2023-01-10T05:25:04Z,3972051561,56,Back,3972051625,233,111,3972051563,286,,,,,,,,,,,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260091,111,7,1,11,22,2l0ldgiwsgb8d6y3z0sfgjzyj,1,53.6,92.1,2023-01-09T20:13:32.464Z,2023-01-10T05:25:11Z,3972051581,56,Left,3972152885,385,,3972051583,285,,3972238049,178,,3972051593,233,123,3972051579,167,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260095,112,5,1,11,24,2l0ldgiwsgb8d6y3z0sfgjzyj,0,52,101.6,2023-01-09T20:13:34.243Z,2023-01-10T05:25:15Z,3972051589,347,,3972051587,56,Left,3972051775,233,124,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260119,124,5,1,11,24,3czravw89omgc9o4s0w3l1bg5,1,48,-1.6,2023-01-09T20:13:34.243Z,2023-01-10T05:25:14Z,3972051759,233,112,3972051745,347,,3972051743,56,Back,,,,,,,,,,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260125,125,1,1,11,27,3czravw89omgc9o4s0w3l1bg5,1,53.4,0,2023-01-09T20:13:37.245Z,2023-01-10T05:31:35Z,3972051795,213,0.4,3972051787,56,Right,3972051791,141,10.2,3972051789,140,72.1,3972051793,212,21.3,3972051785,107,,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260135,126,44,1,11,29,3czravw89omgc9o4s0w3l1bg5,1,76.9,11.2,2023-01-09T20:13:40.094Z,2023-01-10T06:46:27Z,3972051841,233,113,3972051837,286,,3972051835,56,Right,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260127,113,44,1,11,29,2l0ldgiwsgb8d6y3z0sfgjzyj,0,23.1,88.8,2023-01-09T20:13:40.095Z,2023-01-10T05:31:41Z,3972051803,285,,3972051801,56,Back,3972051845,233,126,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260139,127,1,1,11,30,3czravw89omgc9o4s0w3l1bg5,0,76.8,13.2,2023-01-09T20:13:40.255Z,2023-01-10T06:46:27Z,3972054225,213,0.3,3972054219,140,78.1,3972054217,3,,3972051839,56,Right,3972241891,388,,3972054221,141,13.9,3972054223,212,1.4,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260521,133,61,1,11,30,2l0ldgiwsgb8d6y3z0sfgjzyj,1,21.6,86.8,2023-01-09T20:13:40.274Z,2023-01-10T05:31:57Z,3972241987,388,,3972241985,15,,3972053813,56,Back,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260141,114,52,1,11,33,2l0ldgiwsgb8d6y3z0sfgjzyj,1,4.2,75.3,2023-01-09T20:13:43.884Z,2023-01-10T05:32:06Z,3972152999,377,,3972242105,178,,,,,,,,,,,,,,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260173,115,1,1,11,38,2l0ldgiwsgb8d6y3z0sfgjzyj,1,8,64.2,2023-01-09T20:13:48.424Z,2023-01-10T05:32:09Z,3972052037,213,5.2,3972052029,56,Back,3972052025,189,,3972052035,212,22.8,3972052027,123,,3972052031,140,17.9,3972052033,141,34.3,3972242137,178,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260215,116,1,1,11,45,2l0ldgiwsgb8d6y3z0sfgjzyj,1,21.1,35.8,2023-01-09T20:13:55.703Z,2023-01-10T05:32:12Z,3972242161,178,,3972052209,56,Back,3972052211,140,6.0,3972052217,212,18.2,3972052215,141,49.0,3972052219,213,2.6,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260233,117,1,1,11,48,2l0ldgiwsgb8d6y3z0sfgjzyj,1,5.8,46.3,2023-01-09T20:13:58.963Z,2023-01-10T05:32:16Z,3972052329,141,5.2,3972052325,56,Back,3972052327,140,45.8,3972242197,178,,3972052335,1,,3972052333,213,5.7,3972052331,212,50.4,3972052323,155,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260239,118,44,1,11,51,2l0ldgiwsgb8d6y3z0sfgjzyj,1,46.6,4.8,2023-01-09T20:14:01.704Z,2023-01-10T06:46:28Z,3972052369,56,Back,3972052453,233,128,3972052371,285,,,,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260247,128,44,1,11,51,3czravw89omgc9o4s0w3l1bg5,0,53.4,95.2,2023-01-09T20:14:01.705Z,2023-01-10T05:32:20Z,3972052403,56,Left,3972052405,286,,3972052461,233,118,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260253,119,1,1,11,51,2l0ldgiwsgb8d6y3z0sfgjzyj,0,45.8,5.2,2023-01-09T20:14:01.754Z,2023-01-10T06:46:28Z,3972052431,141,7.9,3972242285,388,,3972052433,212,16.0,3972052435,213,0.1,3972052427,56,Right,3972052429,140,60.9,3972052425,3,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260259,129,49,1,11,53,3czravw89omgc9o4s0w3l1bg5,1,35.3,90.9,2023-01-09T20:14:04.083Z,2023-01-10T05:32:31Z,,,,,,,,,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260273,130,1,1,11,53,3czravw89omgc9o4s0w3l1bg5,1,35.5,90.9,2023-01-09T20:14:04.164Z,2023-01-10T05:32:36Z,3972052527,140,52.2,3972052525,56,Left,3972052529,141,82.5,3972052533,213,6.0,3972242365,178,,3972052531,212,18.4,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496299263,1072,83,1,11,56,2l0ldgiwsgb8d6y3z0sfgjzyj,1,45,17.8,2023-01-09T20:14:06.374Z,2023-01-10T06:13:14Z,3972261517,399,523654,,,,,,,,,,,,,,,,,,,,,,3o41frgi9jxrms6rvc6ml1plh,D. Brašanac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260277,131,3,1,11,56,3czravw89omgc9o4s0w3l1bg5,0,55.5,84,2023-01-09T20:14:06.882Z,2023-01-10T06:12:48Z,3972242433,178,,3972153069,465,,3972052555,286,,3972052553,56,Left,3972052569,211,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260283,120,1,1,11,57,2l0ldgiwsgb8d6y3z0sfgjzyj,1,36.6,14.1,2023-01-09T20:14:08.123Z,2023-01-10T05:32:46Z,3972052579,141,26.6,3972052575,56,Back,3972242459,178,,3972052577,140,36.2,3972052583,213,1.6,3972052581,212,8.5,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260285,121,49,1,11,58,2l0ldgiwsgb8d6y3z0sfgjzyj,1,36.6,27.9,2023-01-09T20:14:08.704Z,2023-01-10T05:32:51Z,,,,,,,,,,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260287,122,1,1,11,58,2l0ldgiwsgb8d6y3z0sfgjzyj,1,37.2,26.2,2023-01-09T20:14:08.753Z,2023-01-10T05:32:55Z,3972052597,212,6.8,3972052595,141,24.6,3972052599,213,3.3,3972242565,178,,3972052591,56,Back,3972052593,140,30.8,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260299,123,61,1,11,59,2l0ldgiwsgb8d6y3z0sfgjzyj,1,33.9,23.3,2023-01-09T20:14:10.005Z,2023-01-10T05:33:01Z,3972052673,56,Back,3972242623,178,,,,,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260303,124,1,1,12,1,2l0ldgiwsgb8d6y3z0sfgjzyj,1,30.1,11.8,2023-01-09T20:14:12.162Z,2023-01-10T05:29:05Z,3972240101,178,,3972052701,140,35.4,3972052703,141,5.6,3972052705,212,7.0,3972052699,56,Back,3972052707,213,5.6,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260311,125,1,1,12,2,2l0ldgiwsgb8d6y3z0sfgjzyj,1,35.4,5.6,2023-01-09T20:14:12.834Z,2023-01-10T05:29:08Z,3972052743,56,Back,3972052749,212,12.2,3972240133,178,,3972052745,140,35.7,3972052751,213,1.5,3972052747,141,23.5,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260317,126,1,1,12,5,2l0ldgiwsgb8d6y3z0sfgjzyj,1,35.7,23.8,2023-01-09T20:14:15.244Z,2023-01-10T05:29:11Z,3972052785,212,9.1,3972052779,56,Back,3972052787,213,4.8,3972240155,178,,3972052781,140,36.3,3972052783,141,10.4,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260351,127,1,1,12,5,2l0ldgiwsgb8d6y3z0sfgjzyj,1,37.3,6.4,2023-01-09T20:14:15.745Z,2023-01-10T05:29:14Z,3972052965,141,33.0,3972052969,213,0.8,3972052967,212,24.5,3972240171,178,,3972052963,140,53.1,3972052961,56,Center,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260371,128,1,1,12,7,2l0ldgiwsgb8d6y3z0sfgjzyj,1,52.7,34.2,2023-01-09T20:14:17.303Z,2023-01-10T05:29:21Z,3972053059,212,12.9,3972053061,213,2.1,3972053055,140,46.0,3972053057,141,50.1,3972153143,156,,3972240269,178,,3972053053,56,Back,,,,3o41frgi9jxrms6rvc6ml1plh,D. Brašanac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260381,129,1,1,12,9,2l0ldgiwsgb8d6y3z0sfgjzyj,1,55.9,62.3,2023-01-09T20:14:20.083Z,2023-01-10T05:29:25Z,3972240319,178,,3972053155,213,1.2,3972053147,56,Left,3972053153,212,23.2,3972053151,141,94.1,3972053149,140,63.8,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260389,130,1,1,12,14,2l0ldgiwsgb8d6y3z0sfgjzyj,0,65.7,94.1,2023-01-09T20:14:24.855Z,2023-01-10T05:29:29Z,3972053201,56,Center,3972240379,178,,3972153149,224,,3972053197,2,,3972053209,213,5.3,3972053203,140,86.3,3972153151,72,,3972053207,212,36.4,8ij122duxc65thlj8flk2xdjp,Juan Cruz,3972053205,141,3972053211,1,,51.0,,3972053199,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260401,132,12,1,12,16,3czravw89omgc9o4s0w3l1bg5,1,14.1,48.5,2023-01-09T20:14:26.265Z,2023-01-10T05:29:37Z,3972053275,141,26.2,3972053279,213,5.5,3972053277,212,22.0,3972053299,15,,3972240483,388,,3972053271,56,Back,3972053273,140,29.3,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260451,131,1,1,12,21,2l0ldgiwsgb8d6y3z0sfgjzyj,1,73.8,80.7,2023-01-09T20:14:31.894Z,2023-01-10T05:29:43Z,3972053467,212,16.8,3972053465,141,92.4,3972053469,213,0.5,3972053461,56,Left,3972053463,140,87.9,3972240577,178,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260461,132,1,1,12,24,2l0ldgiwsgb8d6y3z0sfgjzyj,0,94.8,91.8,2023-01-09T20:14:34.582Z,2023-01-10T05:29:47Z,3972053529,140,96.4,3972053537,1,,3972153163,72,,3972053535,213,4.8,3972053533,212,33.8,3972053525,155,,3972240635,178,,3972153161,224,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,3972053527,56,3972053531,141,42.1,Center,,3972053523,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260467,133,12,1,12,26,3czravw89omgc9o4s0w3l1bg5,1,3.7,58.5,2023-01-09T20:14:36.744Z,2023-01-10T05:29:52Z,3972053577,213,0.5,3972053569,56,Back,3972053591,15,,3972053575,212,17.9,3972053573,141,71.7,3972053571,140,18.4,3972240713,178,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260475,134,49,1,12,28,3czravw89omgc9o4s0w3l1bg5,1,18.6,71.6,2023-01-09T20:14:38.334Z,2023-01-10T05:29:58Z,,,,,,,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260535,135,1,1,12,29,3czravw89omgc9o4s0w3l1bg5,1,18.6,71.6,2023-01-09T20:14:39.285Z,2023-01-10T05:30:01Z,3972053899,212,15.5,3972053895,140,15.6,3972053901,213,1.8,3972053897,141,93.9,3972053893,56,Back,3972240865,178,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260545,136,1,1,12,38,3czravw89omgc9o4s0w3l1bg5,0,5.4,94.8,2023-01-09T20:14:48.412Z,2023-01-10T05:30:06Z,3972053957,140,7.1,3972053963,213,6.1,3972240935,178,,3972053961,212,1.8,3972053959,141,94.2,3972053955,56,Back,3972053953,157,,3972053965,1,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496279081,809,61,1,12,38,2l0ldgiwsgb8d6y3z0sfgjzyj,1,91.8,6.1,2023-01-09T20:14:48.494Z,2023-01-10T05:30:14Z,3972241009,178,,3972153203,56,Right,,,,,,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260547,134,8,1,12,41,2l0ldgiwsgb8d6y3z0sfgjzyj,1,59.1,9.4,2023-01-09T20:14:51.754Z,2023-01-10T05:30:21Z,3972053967,56,Right,3972241061,178,,3972153215,384,,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260563,135,1,1,12,43,2l0ldgiwsgb8d6y3z0sfgjzyj,1,57.1,10.3,2023-01-09T20:14:53.434Z,2023-01-10T05:30:32Z,3972054051,213,2.6,3972054047,141,30.7,3972054049,212,25.9,3972054045,140,36.3,3972054043,56,Back,3972054041,3,,3972241151,178,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260565,136,49,1,12,45,2l0ldgiwsgb8d6y3z0sfgjzyj,1,36.3,30.7,2023-01-09T20:14:55.625Z,2023-01-10T05:31:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260573,137,1,1,12,45,2l0ldgiwsgb8d6y3z0sfgjzyj,1,36.3,30.7,2023-01-09T20:14:55.647Z,2023-01-10T05:31:07Z,3972054091,140,52.8,3972241503,178,,3972054093,141,22.1,3972054089,56,Center,3972054095,212,18.3,3972054097,213,6.0,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260575,138,1,1,12,47,2l0ldgiwsgb8d6y3z0sfgjzyj,1,50.7,20.3,2023-01-09T20:14:57.884Z,2023-01-10T05:31:10Z,3972054105,56,Right,3972054111,212,17.4,3972054109,141,7.4,3972241533,178,,3972054113,213,5.8,3972054107,140,65.0,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260599,139,1,1,12,48,2l0ldgiwsgb8d6y3z0sfgjzyj,1,65,7.4,2023-01-09T20:14:58.833Z,2023-01-10T05:31:14Z,3972054241,140,63.2,3972054247,213,1.9,3972054243,141,15.7,3972054245,212,6.0,3972241579,178,,3972054239,56,Right,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260605,140,1,1,12,52,2l0ldgiwsgb8d6y3z0sfgjzyj,1,64.2,20.3,2023-01-09T20:15:02.743Z,2023-01-10T05:31:16Z,3972054281,56,Right,3972054283,140,68.0,3972054289,213,5.1,3972241599,178,,3972054285,141,6.4,3972054287,212,10.3,,,,,,,3o41frgi9jxrms6rvc6ml1plh,D. Brašanac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260641,141,1,1,12,53,2l0ldgiwsgb8d6y3z0sfgjzyj,1,68,6.4,2023-01-09T20:15:03.914Z,2023-01-10T05:31:19Z,3972054501,213,1.7,3972054493,56,Left,3972054495,140,60.2,3972054497,141,95.0,3972241635,178,,3972054503,1,,3972054491,196,,3972054489,155,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,3972054499,212,,,,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260657,142,1,1,12,59,2l0ldgiwsgb8d6y3z0sfgjzyj,1,61.7,94.1,2023-01-09T20:15:10.162Z,2023-01-10T05:31:22Z,3972054587,212,9.3,3972054585,141,80.4,3972054589,213,4.7,3972054583,140,61.8,3972054581,56,Left,3972241671,178,,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260667,143,1,1,13,1,2l0ldgiwsgb8d6y3z0sfgjzyj,1,61.8,80.4,2023-01-09T20:15:11.374Z,2023-01-10T05:31:25Z,3972054627,213,3.1,3972054619,56,Left,3972054625,212,6.7,3972054623,141,80.9,3972054621,140,55.4,3972241703,178,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260671,144,1,1,13,3,2l0ldgiwsgb8d6y3z0sfgjzyj,1,55.4,80.9,2023-01-09T20:15:13.874Z,2023-01-10T05:25:22Z,3972054655,212,8.1,3972054657,213,0.7,3972238173,178,,3972054649,56,Left,3972054651,140,61.2,3972054653,141,88.7,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260691,145,1,1,13,4,2l0ldgiwsgb8d6y3z0sfgjzyj,1,61.2,88.7,2023-01-09T20:15:15.053Z,2023-01-10T05:25:25Z,3972054787,140,53.9,3972054793,213,3.3,3972054789,141,86.9,3972054785,56,Left,3972054791,212,7.8,3972238203,178,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260747,146,1,1,13,8,2l0ldgiwsgb8d6y3z0sfgjzyj,1,44.1,86,2023-01-09T20:15:18.296Z,2023-01-10T05:25:28Z,3972054999,56,Back,3972055003,141,41.8,3972055001,140,37.4,3972055009,213,4.5,3972055005,212,30.9,3972238225,178,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260761,147,1,1,13,15,2l0ldgiwsgb8d6y3z0sfgjzyj,1,25.6,24.7,2023-01-09T20:15:25.542Z,2023-01-10T05:25:30Z,3972055093,140,10.9,3972238241,178,,3972055091,56,Back,3972055097,212,17.8,3972055095,141,37.6,3972055099,213,2.6,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260789,148,1,1,13,19,2l0ldgiwsgb8d6y3z0sfgjzyj,1,10.9,37.7,2023-01-09T20:15:29.714Z,2023-01-10T05:25:33Z,3972238269,178,,3972055207,140,29.9,3972055213,213,0.1,3972055205,56,Back,3972055209,141,39.4,3972055211,212,20.0,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260797,149,1,1,13,23,2l0ldgiwsgb8d6y3z0sfgjzyj,1,18.4,48.5,2023-01-09T20:15:33.834Z,2023-01-10T05:25:37Z,3972055251,140,25.1,3972238295,178,,3972055253,141,94.4,3972055249,56,Back,3972055257,213,1.3,3972055255,212,32.0,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260815,150,1,1,13,26,2l0ldgiwsgb8d6y3z0sfgjzyj,0,23.8,88,2023-01-09T20:15:36.953Z,2023-01-10T05:25:41Z,3972055353,56,Center,3972055351,155,,3972055365,213,5.9,3972055363,212,31.9,3972055359,141,72.3,3972055355,140,52.4,3972238323,178,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260827,137,44,1,13,29,3czravw89omgc9o4s0w3l1bg5,1,46.8,28.2,2023-01-09T20:15:39.633Z,2023-01-10T06:46:29Z,3972055405,285,,3972055433,233,151,3972055403,56,Back,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260825,151,44,1,13,29,2l0ldgiwsgb8d6y3z0sfgjzyj,0,53.2,71.8,2023-01-09T20:15:39.634Z,2023-01-10T05:25:46Z,3972055477,233,137,3972055399,56,Center,3972055401,286,,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260833,138,1,1,13,29,3czravw89omgc9o4s0w3l1bg5,1,49,29.7,2023-01-09T20:15:39.674Z,2023-01-10T06:46:29Z,3972055439,56,Right,3972055441,140,59.3,3972055443,141,13.9,3972055437,3,,3972238415,388,,3972055445,212,15.2,3972055447,213,5.5,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260841,139,49,1,13,30,3czravw89omgc9o4s0w3l1bg5,1,61.8,11.8,2023-01-09T20:15:41.132Z,2023-01-10T05:25:55Z,,,,,,,,,,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260847,140,61,1,13,30,3czravw89omgc9o4s0w3l1bg5,0,61.8,11.8,2023-01-09T20:15:41.174Z,2023-01-10T05:26:05Z,3972055505,56,Right,3972238509,388,,,,,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260861,152,4,1,13,31,2l0ldgiwsgb8d6y3z0sfgjzyj,1,41.4,86.8,2023-01-09T20:15:42.173Z,2023-01-10T05:26:08Z,3972055581,286,,3972055573,13,,3972055579,265,,3972055613,233,141,3972055575,56,Back,3972055577,152,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496260863,141,4,1,13,31,3czravw89omgc9o4s0w3l1bg5,0,58.6,13.2,2023-01-09T20:15:42.174Z,2023-01-10T05:26:08Z,3972055583,13,,3972055587,152,,3972238563,178,,3972055591,285,,3972055621,233,152,3972055585,56,Right,3972055589,265,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496261053,153,1,1,14,9,2l0ldgiwsgb8d6y3z0sfgjzyj,1,43.4,88.6,2023-01-09T20:16:20.154Z,2023-01-10T05:26:10Z,3972056587,56,Back,3972056585,152,,3972056593,212,30.7,3972056595,213,4.5,3972238581,178,,3972153277,189,,3972056589,140,36.5,3972056591,141,44.7,6dx2fxufm98xtdobuwppis34l,David García,3972056581,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496261073,154,1,1,14,14,2l0ldgiwsgb8d6y3z0sfgjzyj,1,43.9,28.9,2023-01-09T20:16:24.774Z,2023-01-10T05:26:15Z,3972056681,141,4.4,3972056683,212,20.8,3972238619,178,,3972056677,56,Right,3972056685,213,5.4,3972056679,140,55.8,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
