id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2516126145,7,1,1,0,13,3budh3j9xivsid3ptm8ptpy4k,0,64.2,6.1,2023-03-05T17:30:52.521Z,2023-03-06T08:07:52Z,4076587169,56,Center,4076587175,212,35.1,4077948777,178,,4076587167,155,,4076587171,140,72.5,4076587173,141,56.1,4076587179,1,,4076587177,213,1.3,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126161,5,1,1,0,15,3czravw89omgc9o4s0w3l1bg5,1,30.4,44.4,2023-03-05T17:30:54.089Z,2023-03-06T08:07:56Z,4077948835,178,,4076587279,56,Back,4076587287,213,0.4,4076587277,3,,4076587281,140,48.5,4076587283,141,55.5,4076587285,212,20.4,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126167,6,49,1,0,17,3czravw89omgc9o4s0w3l1bg5,1,48.5,55.6,2023-03-05T17:30:55.809Z,2023-03-06T08:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126189,7,1,1,0,17,3czravw89omgc9o4s0w3l1bg5,1,48.7,56,2023-03-05T17:30:55.889Z,2023-03-06T10:56:23Z,4076587439,140,44.8,4076587437,56,Back,4076587445,213,2.0,4076587441,141,68.0,4078196865,388,,4076587443,212,9.1,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126217,8,1,1,0,20,3czravw89omgc9o4s0w3l1bg5,1,44.6,74.1,2023-03-05T17:30:59.381Z,2023-03-06T08:08:12Z,4076587559,140,47.2,4076587561,141,86.0,4076587563,212,8.5,4076587565,213,1.2,4076587557,56,Back,4077949011,178,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126227,9,1,1,0,23,3czravw89omgc9o4s0w3l1bg5,1,61.8,87.5,2023-03-05T17:31:02.665Z,2023-03-06T08:08:15Z,4076587617,140,79.4,4076587619,141,93.9,4077949051,178,,4076587615,56,Left,4076587621,212,19.0,4076587623,213,0.2,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126237,10,61,1,0,24,3czravw89omgc9o4s0w3l1bg5,0,78.6,94.1,2023-03-05T17:31:03.698Z,2023-03-06T08:08:20Z,4076587645,56,Left,4077949163,178,,,,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126349,8,5,1,0,25,3budh3j9xivsid3ptm8ptpy4k,1,20.6,-1.8,2023-03-05T17:31:04.641Z,2023-03-06T08:08:22Z,4076588255,56,Back,4076588285,347,,4076588289,233,11,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126239,11,5,1,0,25,3czravw89omgc9o4s0w3l1bg5,0,79.4,101.8,2023-03-05T17:31:04.641Z,2023-03-06T08:08:22Z,4076587653,347,,4076587651,56,Left,4076588325,233,8,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126389,9,1,1,0,38,3budh3j9xivsid3ptm8ptpy4k,1,20.5,0,2023-03-05T17:31:17.249Z,2023-03-06T08:08:26Z,4076588493,141,24.4,4076588491,140,26.2,4076588495,212,18.3,4076588489,56,Back,4076588497,213,1.2,4076588487,107,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126407,10,1,1,0,39,3budh3j9xivsid3ptm8ptpy4k,0,27.3,23.9,2023-03-05T17:31:18.408Z,2023-03-06T08:08:35Z,4076588635,213,5.2,4077949293,178,,4076588633,212,19.0,4076588631,141,0.0,4076588625,157,,4076588629,140,36.3,4076588637,1,,4076588627,56,Back,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126413,11,5,1,0,41,3budh3j9xivsid3ptm8ptpy4k,0,35,-0.8,2023-03-05T17:31:20.246Z,2023-03-06T08:08:40Z,4076588791,233,12,4076588643,56,Back,4076588645,347,,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126431,12,5,1,0,41,3czravw89omgc9o4s0w3l1bg5,1,65,100.8,2023-03-05T17:31:20.246Z,2023-03-06T08:08:39Z,4076588787,233,11,4076588737,347,,4076588735,56,Left,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126575,13,1,1,0,55,3czravw89omgc9o4s0w3l1bg5,0,58.1,100,2023-03-05T17:31:34.688Z,2023-03-06T08:08:43Z,4076589537,1,,4076589529,140,69.0,4076589527,56,Center,4076589533,212,22.2,4076589531,141,73.3,4076589535,213,5.3,4076589525,107,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126569,12,44,1,0,57,3budh3j9xivsid3ptm8ptpy4k,1,30.6,31.1,2023-03-05T17:31:36.473Z,2023-03-06T10:48:40Z,4076589497,56,Back,4076589499,285,,4076589571,233,14,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126579,14,44,1,0,57,3czravw89omgc9o4s0w3l1bg5,0,69.4,68.9,2023-03-05T17:31:36.474Z,2023-03-06T08:08:46Z,4076589547,286,,4076589545,56,Center,4076589601,233,12,,,,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126593,13,1,1,0,57,3budh3j9xivsid3ptm8ptpy4k,1,30.6,33.3,2023-03-05T17:31:36.540Z,2023-03-06T10:48:40Z,4077949567,388,,4076589651,213,6.2,4076589647,141,31.6,4076589649,212,23.9,4076589645,140,53.3,4076589643,56,Center,4076589641,3,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126595,14,49,1,0,59,3budh3j9xivsid3ptm8ptpy4k,1,48.5,32.7,2023-03-05T17:31:37.966Z,2023-03-06T08:08:53Z,,,,,,,,,,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126611,15,1,1,1,0,3budh3j9xivsid3ptm8ptpy4k,0,48.4,32.7,2023-03-05T17:31:39.019Z,2023-03-06T08:08:58Z,4076589733,140,51.1,4076589731,56,Center,4076589737,212,17.1,4076589729,155,,4076589735,141,57.5,4077949635,178,,4076589739,213,1.4,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126681,15,1,1,1,2,3czravw89omgc9o4s0w3l1bg5,1,48.5,42.6,2023-03-05T17:31:40.735Z,2023-03-06T08:09:02Z,4076590163,140,98.4,4076590159,157,,4077949667,178,,4076590161,56,Left,4076590165,141,92.5,4076590171,1,,4076590167,212,62.4,4076590169,213,0.6,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126685,16,49,1,1,7,3czravw89omgc9o4s0w3l1bg5,1,98.6,92.5,2023-03-05T17:31:46.604Z,2023-03-06T08:09:08Z,,,,,,,,,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126689,17,50,1,1,7,3czravw89omgc9o4s0w3l1bg5,1,97.1,93.6,2023-03-05T17:31:46.699Z,2023-03-06T08:09:14Z,4076590187,286,,4076590185,56,Left,4076590345,233,16,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126711,16,7,1,1,8,3budh3j9xivsid3ptm8ptpy4k,1,2.9,6.4,2023-03-05T17:31:47.321Z,2023-03-06T08:09:17Z,4077262045,385,,4077949815,178,,4076590307,167,,4076590311,285,,4076590309,56,Back,4076590325,233,17,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126713,17,5,1,1,9,3budh3j9xivsid3ptm8ptpy4k,0,3.8,-1.6,2023-03-05T17:31:47.800Z,2023-03-06T08:09:20Z,4076590315,347,,4076590913,233,18,4076590313,56,Back,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126819,18,5,1,1,9,3czravw89omgc9o4s0w3l1bg5,1,96.2,101.6,2023-03-05T17:31:47.800Z,2023-03-06T08:09:20Z,4076590901,233,17,4076590887,347,,4076590883,56,Left,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126827,19,1,1,1,21,3czravw89omgc9o4s0w3l1bg5,1,95.4,100,2023-03-05T17:32:00.293Z,2023-03-06T08:09:23Z,4076590955,56,Left,4076590957,140,85.4,4076590953,107,,4076590959,141,87.2,4076590961,212,14.1,4076590963,213,3.9,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516383177,928,67,1,1,22,3czravw89omgc9o4s0w3l1bg5,1,85.1,88,2023-03-05T17:32:01.722Z,2023-03-06T10:48:41Z,4077978891,233,974,,,,,,,,,,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516383175,974,67,1,1,22,3budh3j9xivsid3ptm8ptpy4k,0,14.9,12,2023-03-05T17:32:01.723Z,2023-03-06T08:46:38Z,4077978895,233,928,,,,,,,,,,,,,,,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126845,20,1,1,1,22,3czravw89omgc9o4s0w3l1bg5,1,85.4,87.2,2023-03-05T17:32:01.725Z,2023-03-06T10:48:41Z,4076591037,213,1.0,4077949925,178,,4076591029,56,Left,4076591033,141,93.9,4076591031,140,88.1,4076591035,212,5.4,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126861,21,2,1,1,23,3czravw89omgc9o4s0w3l1bg5,1,87.6,94.2,2023-03-05T17:32:02.628Z,2023-03-06T08:09:35Z,4076591119,140,91.3,4076591121,141,95.6,4076591117,56,Left,4076592239,7,8hm6d6395johhjsoe8jz6dcyd,4077949981,178,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126961,18,55,1,1,23,3budh3j9xivsid3ptm8ptpy4k,1,10.5,19,2023-03-05T17:32:02.629Z,2023-03-06T08:09:36Z,,,,,,,,,,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516126879,22,43,1,1,25,3czravw89omgc9o4s0w3l1bg5,1,0,0,2023-03-05T17:32:04.446Z,2023-03-05T17:32:18Z,4076591209,212,21.3,4076591207,141,62.5,4076591211,213,4.6,4076591975,144,1,4076591203,56,Center,4076591199,2,0,4076591205,140,91.2,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516127115,19,1,1,1,43,3budh3j9xivsid3ptm8ptpy4k,1,13.6,5,2023-03-05T17:32:22.006Z,2023-03-06T08:09:39Z,4076592459,1,,4076592445,5,,4076592457,213,1.6,4076592447,241,,4077950009,178,,4076592453,141,62.6,4076592451,140,11.7,4076592455,212,39.2,bpfp895223p7w0px2ui3nb2l1,I. Balliu,4076593429,189,4076592449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516127133,20,1,1,1,45,3budh3j9xivsid3ptm8ptpy4k,1,11.7,62.6,2023-03-05T17:32:23.989Z,2023-03-06T08:09:42Z,4076592551,212,25.5,4077950027,178,,4076592553,213,1.0,4076593505,189,,4076592549,141,94.5,4076592547,140,24.4,4076592545,56,Back,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516127183,21,1,1,1,46,3budh3j9xivsid3ptm8ptpy4k,0,24.6,94.5,2023-03-05T17:32:25.251Z,2023-03-06T08:09:47Z,4077950099,178,,4076592843,140,86.7,4076592841,56,Left,4076592845,141,96.9,4076592839,155,,4076592849,213,0.0,4076592851,1,,4076592847,212,65.2,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516127177,23,49,1,1,52,3czravw89omgc9o4s0w3l1bg5,1,17.7,4.3,2023-03-05T17:32:30.911Z,2023-03-06T08:09:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516127213,24,1,1,1,52,3czravw89omgc9o4s0w3l1bg5,0,18.7,3.3,2023-03-05T17:32:30.979Z,2023-03-06T08:09:56Z,4076593003,157,,4076593005,56,Center,4077950221,178,,4076593015,1,,4076593007,140,50.1,4076593013,213,0.6,4076593011,212,38.8,4076593009,141,33.3,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516127223,22,61,1,1,54,3budh3j9xivsid3ptm8ptpy4k,0,48.3,65.3,2023-03-05T17:32:33.457Z,2023-03-06T08:10:05Z,4077950327,178,,4077950325,21,,4076593057,56,Back,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516127249,25,1,1,1,56,3czravw89omgc9o4s0w3l1bg5,1,44.5,44.4,2023-03-05T17:32:35.259Z,2023-03-06T08:10:08Z,4076593203,56,Center,4076593205,140,53.5,4076593209,212,12.4,4077950383,178,,4076593211,213,0.7,4076593207,141,56.3,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516127269,26,1,1,1,57,3czravw89omgc9o4s0w3l1bg5,1,53.5,56.3,2023-03-05T17:32:36.177Z,2023-03-06T08:10:14Z,4076593305,56,Center,4076593309,141,52.1,4076593313,213,5.6,4076593307,140,57.2,4077950471,178,,4076593311,212,4.8,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516127315,27,1,1,2,0,3czravw89omgc9o4s0w3l1bg5,1,65.6,53.5,2023-03-05T17:32:39.296Z,2023-03-06T08:10:16Z,4077950511,178,,4076593533,56,Left,4076593541,213,1.1,4076593535,140,75.3,4076593539,212,23.4,4076593537,141,84.4,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516127329,28,1,1,2,4,3czravw89omgc9o4s0w3l1bg5,1,76,88.8,2023-03-05T17:32:43.065Z,2023-03-06T08:10:43Z,4076593603,56,Left,4077950867,178,,4076593605,140,67.3,4076593609,212,9.2,4076593607,141,90.0,4076593611,213,3.1,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516127401,29,1,1,2,7,3czravw89omgc9o4s0w3l1bg5,1,67.4,85.7,2023-03-05T17:32:46.001Z,2023-03-06T08:12:59Z,4076593963,56,Center,4076593965,140,65.4,4076593969,212,11.4,4077952077,178,,4076593971,213,4.5,4076593967,141,69.2,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516127419,30,1,1,2,9,3czravw89omgc9o4s0w3l1bg5,1,65.4,69.2,2023-03-05T17:32:47.965Z,2023-03-06T08:13:03Z,4076594025,140,70.7,4076594023,56,Center,4076594031,213,0.7,4076594027,141,76.8,4077952101,178,,4076594029,212,7.6,,,,,,,488vwilxllk6nhf4o1wrh0gve,Oier Zarraga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516127423,31,50,1,2,10,3czravw89omgc9o4s0w3l1bg5,1,71.4,72.2,2023-03-05T17:32:48.912Z,2023-03-06T08:13:27Z,4076594105,233,23,4076594047,286,,4076594045,56,Center,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516127405,23,7,1,2,10,3budh3j9xivsid3ptm8ptpy4k,1,28.6,27.8,2023-03-05T17:32:49.658Z,2023-03-06T08:13:30Z,4076593983,56,Back,4077268243,383,,4076593985,285,,4076594063,233,31,4077952235,178,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
