id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value
2527815985,253,1,1,23,17,ah8dala7suqqkj04n2l8xz4zd,1,19.4,4.4,2023-04-02T19:24:55.927Z,2023-04-02T19:30:07Z,4159342505,140,45.1,4159342503,56,Back,4159342511,213,1.1,4159342501,152,,4159342495,5,,4159342513,1,,4159342499,196,,4159342509,212,65.6,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,4159359311,189,,4159342497,155,,4159342507,141,,,,,,,92.3,,,,,,,,,,,,
2527815993,254,1,1,23,23,ah8dala7suqqkj04n2l8xz4zd,1,45.1,92.1,2023-04-02T19:25:02.687Z,2023-04-02T19:30:03Z,4159342545,212,14.2,4159342543,141,71.4,4159342539,56,Back,4159342541,140,46.7,4159342547,213,4.8,,,,,,,,,,emvmn561wgd62zj0s3qi5j5rd,Juan Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816003,255,1,1,23,24,ah8dala7suqqkj04n2l8xz4zd,1,46.8,70.5,2023-04-02T19:25:03.423Z,2023-04-02T19:25:05Z,4159342601,141,75.7,4159342607,213,0.3,4159342597,140,57.7,4159342595,56,Center,4159342605,212,12.0,,,,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816011,256,3,1,23,26,ah8dala7suqqkj04n2l8xz4zd,0,62.6,74,2023-04-02T19:25:05.375Z,2023-04-02T19:25:09Z,4159342859,233,248,4159342635,286,,4159342633,56,Center,,,,,,,,,,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816029,248,7,1,23,26,4ku8o6uf87yd8iecdalipo6wd,1,37.4,26,2023-04-02T19:25:05.376Z,2023-04-02T19:25:08Z,4159342703,56,Back,4159342705,285,,4159342787,233,256,,,,,,,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816041,249,49,1,23,28,4ku8o6uf87yd8iecdalipo6wd,1,38.2,24.3,2023-04-02T19:25:07.113Z,2023-04-02T19:25:07Z,,,,,,,,,,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816085,250,1,1,23,28,4ku8o6uf87yd8iecdalipo6wd,1,38.2,24.3,2023-04-02T19:25:07.274Z,2023-04-02T19:25:13Z,4159343037,140,43.6,4159343043,213,0.9,4159343035,56,Back,4159343041,212,9.5,4159343039,141,35.6,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816119,251,1,1,23,34,4ku8o6uf87yd8iecdalipo6wd,1,64.2,55.7,2023-04-02T19:25:12.905Z,2023-04-02T19:25:17Z,4159343243,56,Left,4159343251,213,1.1,4159343245,140,74.8,4159343249,212,26.6,4159343247,141,91.2,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816137,252,1,1,23,38,4ku8o6uf87yd8iecdalipo6wd,0,76.7,89.2,2023-04-02T19:25:17.386Z,2023-04-02T19:25:20Z,4159343347,56,Center,4159343349,140,72.8,4159343353,212,14.9,4159343355,213,4.4,4159343351,141,68.1,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816141,257,49,1,23,41,ah8dala7suqqkj04n2l8xz4zd,1,26.7,26.5,2023-04-02T19:25:20.065Z,2023-04-02T19:25:20Z,,,,,,,,,,,,,,,,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816161,258,1,1,23,41,ah8dala7suqqkj04n2l8xz4zd,1,26.7,26.5,2023-04-02T19:25:20.224Z,2023-04-02T19:25:23Z,4159343451,140,34.2,4159343457,213,5.4,4159343455,212,12.5,4159343453,141,12.2,4159343449,56,Back,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816173,259,1,1,23,44,ah8dala7suqqkj04n2l8xz4zd,1,32.2,20.4,2023-04-02T19:25:23.055Z,2023-04-02T19:25:24Z,4159343529,212,11.6,4159343527,141,27.0,4159343531,213,2.7,4159343525,140,22.0,4159343523,56,Back,,,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816231,260,1,1,23,45,ah8dala7suqqkj04n2l8xz4zd,1,22.6,25.6,2023-04-02T19:25:24.560Z,2023-04-02T19:25:30Z,4159343813,140,24.0,4159343815,141,10.6,4159343811,56,Back,4159343819,213,4.9,4159343817,212,10.3,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816259,261,1,1,23,51,ah8dala7suqqkj04n2l8xz4zd,1,29.2,6.7,2023-04-02T19:25:30.160Z,2023-04-02T19:25:31Z,4159343949,213,0.1,4159343943,140,38.0,4159343945,141,8.0,4159343941,56,Back,4159343947,212,9.3,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816299,262,1,1,23,53,ah8dala7suqqkj04n2l8xz4zd,1,38,8,2023-04-02T19:25:31.888Z,2023-04-02T19:25:34Z,4159344151,141,20.0,4159344149,140,38.1,4159344147,56,Back,4159344155,213,1.6,4159344153,212,8.2,,,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816331,263,1,1,23,55,ah8dala7suqqkj04n2l8xz4zd,1,37.6,28.9,2023-04-02T19:25:34.448Z,2023-04-02T19:25:38Z,4159344321,212,24.2,4159344317,140,34.8,4159344319,141,64.2,4159344315,56,Back,4159344323,213,1.7,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816383,264,1,1,23,59,ah8dala7suqqkj04n2l8xz4zd,1,39.3,65.1,2023-04-02T19:25:38.304Z,2023-04-02T19:25:43Z,4159344659,212,8.0,4159344655,140,46.1,4159344653,56,Back,4159344661,213,0.5,4159344657,141,70.5,,,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816407,265,1,1,24,4,ah8dala7suqqkj04n2l8xz4zd,1,45.6,68.5,2023-04-02T19:25:43.328Z,2023-04-02T19:25:46Z,4159344829,140,44.8,4159344833,212,9.5,4159344827,56,Back,4159344835,213,4.6,4159344831,141,54.6,,,,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816447,266,1,1,24,7,ah8dala7suqqkj04n2l8xz4zd,1,43.3,51.8,2023-04-02T19:25:45.984Z,2023-04-02T19:25:50Z,4159345075,1,,4159345073,213,5.0,4159345069,141,4.7,4159345067,140,52.5,4159345065,56,Right,4159345071,212,33.5,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816501,267,1,1,24,11,ah8dala7suqqkj04n2l8xz4zd,1,53.3,4.7,2023-04-02T19:25:50.176Z,2023-04-02T19:25:54Z,4159345281,141,7.3,4159345277,56,Right,4159345279,140,77.9,4159345283,212,25.9,4159345285,213,0.1,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816507,268,50,1,24,15,ah8dala7suqqkj04n2l8xz4zd,1,63.6,13.6,2023-04-02T19:25:54.273Z,2023-04-02T19:25:56Z,4159345309,56,Right,4159345387,233,253,4159345311,286,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816509,253,7,1,24,15,4ku8o6uf87yd8iecdalipo6wd,1,36.4,86.4,2023-04-02T19:25:54.274Z,2023-04-02T19:31:41Z,4159345339,233,268,4159345317,56,Back,4159345319,285,,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816553,254,3,1,24,16,4ku8o6uf87yd8iecdalipo6wd,1,35.4,85,2023-04-02T19:25:55.153Z,2023-04-02T19:32:03Z,4159364927,286,,4159366049,233,269,4159345551,56,Back,,,,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816513,269,45,1,24,16,ah8dala7suqqkj04n2l8xz4zd,0,64.6,15,2023-04-02T19:25:55.153Z,2023-04-02T19:32:03Z,4159366067,233,254,4159345325,56,Right,4159366071,285,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527820113,317,3,1,24,17,4ku8o6uf87yd8iecdalipo6wd,0,38.1,81,2023-04-02T19:25:56.102Z,2023-04-02T19:32:07Z,4159366233,233,270,4159365153,286,,4159365151,56,Back,,,,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816537,270,7,1,24,17,ah8dala7suqqkj04n2l8xz4zd,1,61.9,19,2023-04-02T19:25:56.103Z,2023-04-02T19:32:07Z,4159366147,285,,4159345457,56,Right,4159366283,233,317,,,,,,,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816567,271,1,1,24,18,ah8dala7suqqkj04n2l8xz4zd,1,59.1,14.4,2023-04-02T19:25:57.584Z,2023-04-02T19:25:58Z,4159345625,212,5.0,4159345623,141,18.6,4159345621,140,55.2,4159345619,56,Right,4159345627,213,2.5,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816643,272,1,1,24,19,ah8dala7suqqkj04n2l8xz4zd,1,55,18.8,2023-04-02T19:25:58.496Z,2023-04-02T19:26:04Z,4159346081,140,56.3,4159346087,213,1.4,4159346083,141,27.9,4159346085,212,6.3,4159346079,56,Center,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816667,273,1,1,24,25,ah8dala7suqqkj04n2l8xz4zd,1,55.6,23.1,2023-04-02T19:26:03.937Z,2023-04-02T19:26:06Z,4159346233,212,9.5,4159346229,140,53.1,4159346227,56,Center,4159346231,141,36.6,4159346237,213,1.8,,,,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816713,274,1,1,24,27,ah8dala7suqqkj04n2l8xz4zd,1,55.7,37.4,2023-04-02T19:26:06.257Z,2023-04-02T19:26:10Z,4159346517,56,Left,4159346519,140,57.5,4159346521,141,79.6,4159346525,213,1.5,4159346523,212,28.8,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816743,275,1,1,24,31,ah8dala7suqqkj04n2l8xz4zd,1,61.3,85,2023-04-02T19:26:10.001Z,2023-04-02T19:26:11Z,4159346647,213,1.0,4159346641,140,66.3,4159346645,212,9.4,4159346639,56,Left,4159346643,141,96.5,,,,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816797,276,1,1,24,33,ah8dala7suqqkj04n2l8xz4zd,1,66.3,96.5,2023-04-02T19:26:11.824Z,2023-04-02T19:26:19Z,4159346975,56,Left,4159346981,212,17.0,4159346977,140,82.3,4159346979,141,92.6,4159346983,213,6.1,,,,,,,,,,emvmn561wgd62zj0s3qi5j5rd,Juan Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816793,255,45,1,24,40,4ku8o6uf87yd8iecdalipo6wd,0,3.3,13.1,2023-04-02T19:26:19.148Z,2023-04-02T19:26:21Z,4159347127,233,277,4159346955,285,,4159346953,56,Back,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816807,277,3,1,24,40,ah8dala7suqqkj04n2l8xz4zd,1,96.7,86.9,2023-04-02T19:26:19.148Z,2023-04-02T19:26:21Z,4159347119,233,255,4159347067,286,,4159347065,56,Left,,,,,,,,,,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816811,278,3,1,24,42,ah8dala7suqqkj04n2l8xz4zd,0,97.3,77.7,2023-04-02T19:26:20.785Z,2023-04-02T19:26:24Z,4159347289,233,256,4159347095,56,Center,4159347097,286,,,,,,,,,,,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816827,256,7,1,24,42,4ku8o6uf87yd8iecdalipo6wd,1,2.7,22.3,2023-04-02T19:26:20.786Z,2023-04-02T19:26:23Z,4159347219,56,Back,4159347217,167,,4159347221,285,,4159347261,233,278,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816845,257,6,1,24,43,4ku8o6uf87yd8iecdalipo6wd,0,2.6,22.6,2023-04-02T19:26:21.954Z,2023-04-02T19:28:34Z,4159347307,73,,4159347395,233,279,4159347305,56,Back,,,,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527816833,279,6,1,24,43,ah8dala7suqqkj04n2l8xz4zd,1,97.4,77.4,2023-04-02T19:26:21.954Z,2023-04-02T19:26:24Z,4159347331,233,257,4159347237,73,,4159347235,56,Center,,,,,,,,,,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817175,280,1,1,25,16,ah8dala7suqqkj04n2l8xz4zd,1,99.5,99.5,2023-04-02T19:26:55.265Z,2023-04-02T19:27:17Z,4159349259,213,4.0,4159349249,6,,4159349257,212,20.4,4159349251,56,Center,4159349253,140,86.2,4159349255,141,77.6,,,,,,,emvmn561wgd62zj0s3qi5j5rd,Juan Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817197,281,1,1,25,18,ah8dala7suqqkj04n2l8xz4zd,1,86.5,77.6,2023-04-02T19:26:57.249Z,2023-04-02T19:26:58Z,4159349349,56,Left,4159349355,212,6.5,4159349353,141,83.0,4159349357,213,0.6,4159349351,140,91.6,,,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817213,282,1,1,25,19,ah8dala7suqqkj04n2l8xz4zd,0,92.8,82.6,2023-04-02T19:26:58.642Z,2023-04-02T19:27:01Z,4159349521,233,259,4159349449,155,,4159349459,213,4.9,4159349447,2,,4159349455,141,52.4,4159349453,140,96.4,4159349457,212,20.9,4159349451,56,Center,emvmn561wgd62zj0s3qi5j5rd,Juan Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817219,259,11,1,25,22,4ku8o6uf87yd8iecdalipo6wd,1,3.3,46.6,2023-04-02T19:27:01.277Z,2023-04-02T19:27:02Z,4159349489,88,,4159349487,56,Back,4159349539,233,282,,,,,,,,,,,,,,,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817277,260,1,1,25,24,4ku8o6uf87yd8iecdalipo6wd,0,12.8,47.6,2023-04-02T19:27:03.261Z,2023-04-02T19:27:09Z,4159349887,140,66.1,4159349883,123,,4159349885,56,Right,4159349925,287,,4159349889,141,12.4,4159349893,213,5.9,4159349895,1,,4159349891,212,60.9,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817289,283,12,1,25,28,ah8dala7suqqkj04n2l8xz4zd,1,34.3,93.6,2023-04-02T19:27:07.493Z,2023-04-02T19:27:15Z,4159349953,212,8.0,4159349955,213,0.8,4159349947,56,Back,4159349949,140,39.8,4159349951,141,100.0,4159350213,167,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817399,261,5,1,25,29,4ku8o6uf87yd8iecdalipo6wd,1,61.5,-1.8,2023-04-02T19:27:07.822Z,2023-04-02T19:28:31Z,4159350477,233,284,4159350475,347,,4159350473,56,Right,,,,,,,,,,,,,,,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817293,284,5,1,25,29,ah8dala7suqqkj04n2l8xz4zd,0,38.5,101.8,2023-04-02T19:27:07.822Z,2023-04-02T19:27:21Z,4159350503,233,261,4159349961,56,Back,4159349963,347,,,,,,,,,,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817419,262,1,1,25,41,4ku8o6uf87yd8iecdalipo6wd,1,62.8,0,2023-04-02T19:27:20.237Z,2023-04-02T19:27:21Z,4159350569,140,56.7,4159350573,141,7.8,4159350575,212,9.2,4159350577,213,2.3,4159350565,56,Right,4159350563,107,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817431,263,1,1,25,42,4ku8o6uf87yd8iecdalipo6wd,1,56.7,7.8,2023-04-02T19:27:21.469Z,2023-04-02T19:27:22Z,4159350659,212,6.6,4159350653,56,Right,4159350655,140,53.6,4159350657,141,16.2,4159350661,213,2.1,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817443,264,1,1,25,43,4ku8o6uf87yd8iecdalipo6wd,1,53.6,16.2,2023-04-02T19:27:22.397Z,2023-04-02T19:27:23Z,4159350723,140,63.0,4159350725,141,18.6,4159350729,213,0.2,4159350719,56,Right,4159350727,212,10.0,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817477,265,1,1,25,44,4ku8o6uf87yd8iecdalipo6wd,1,63,18.6,2023-04-02T19:27:23.437Z,2023-04-02T19:27:25Z,4159350873,56,Right,4159350881,213,4.6,4159350875,140,62.3,4159350879,212,7.4,4159350877,141,7.8,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817509,266,1,1,25,46,4ku8o6uf87yd8iecdalipo6wd,1,68.6,6.6,2023-04-02T19:27:25.581Z,2023-04-02T19:27:28Z,4159351037,212,16.2,4159351039,213,0.8,4159351031,56,Center,4159351035,141,24.0,4159351033,140,79.2,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817511,267,1,1,25,49,4ku8o6uf87yd8iecdalipo6wd,1,79.2,24,2023-04-02T19:27:28.397Z,2023-04-02T19:27:29Z,4159351045,140,72.9,4159351051,213,3.3,4159351043,56,Center,4159351047,141,22.5,4159351049,212,6.7,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817539,268,1,1,25,50,4ku8o6uf87yd8iecdalipo6wd,1,72.9,22.5,2023-04-02T19:27:28.877Z,2023-04-02T19:27:32Z,4159351187,141,6.4,4159351183,56,Right,4159351185,140,81.7,4159351189,212,14.3,4159351191,213,5.4,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817549,269,1,1,25,53,4ku8o6uf87yd8iecdalipo6wd,1,80.8,5.6,2023-04-02T19:27:32.653Z,2023-04-02T19:27:33Z,4159351249,213,2.8,4159351243,140,73.6,4159351245,141,9.3,4159351241,56,Right,4159351247,212,8.0,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817585,270,1,1,25,54,4ku8o6uf87yd8iecdalipo6wd,1,73.6,9.3,2023-04-02T19:27:33.677Z,2023-04-02T19:27:37Z,4159351429,141,4.1,4159351427,140,72.4,4159351433,213,4.4,4159351425,56,Right,4159351431,212,3.8,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817615,271,1,1,25,58,4ku8o6uf87yd8iecdalipo6wd,1,72.4,4.1,2023-04-02T19:27:37.390Z,2023-04-02T19:27:39Z,4159351579,141,11.3,4159351577,140,67.5,4159351583,213,2.4,4159351575,56,Right,4159351581,212,7.1,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817635,272,1,1,26,0,4ku8o6uf87yd8iecdalipo6wd,1,67.6,11.2,2023-04-02T19:27:39.549Z,2023-04-02T19:28:03Z,4159351685,141,13.7,4159351671,56,Right,4159351675,140,77.1,4159351693,213,0.2,4159351689,212,10.1,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817673,273,1,1,26,2,4ku8o6uf87yd8iecdalipo6wd,1,77.1,13.7,2023-04-02T19:27:41.422Z,2023-04-02T19:27:43Z,4159351903,212,8.2,4159351893,56,Right,4159351905,213,5.4,4159351901,141,4.2,4159351897,140,81.9,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817689,274,1,1,26,3,4ku8o6uf87yd8iecdalipo6wd,0,80.9,6.9,2023-04-02T19:27:42.270Z,2023-04-02T19:27:55Z,4159351983,56,Right,4159351985,140,83.3,4159351991,213,1.2,4159351989,212,6.3,4159351987,141,15.4,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817677,285,8,1,26,4,ah8dala7suqqkj04n2l8xz4zd,1,15.5,91.4,2023-04-02T19:27:43.316Z,2023-04-02T19:28:11Z,4159351919,56,Back,,,,,,,,,,,,,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817725,275,1,1,26,6,4ku8o6uf87yd8iecdalipo6wd,0,91.4,19.4,2023-04-02T19:27:45.678Z,2023-04-02T19:27:47Z,4159352149,213,1.4,4159352139,56,Center,4159352133,2,,4159352147,212,18.1,4159352143,140,95.1,4159352145,141,45.4,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817739,286,8,1,26,8,ah8dala7suqqkj04n2l8xz4zd,1,4.6,59.9,2023-04-02T19:27:46.931Z,2023-04-02T19:27:47Z,4159352211,56,Back,,,,,,,,,,,,,,,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817749,276,6,1,26,9,4ku8o6uf87yd8iecdalipo6wd,1,95.3,41.4,2023-04-02T19:27:47.758Z,2023-04-02T19:27:49Z,4159352287,233,287,4159352257,56,Center,4159352259,75,,,,,,,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527817745,287,6,1,26,9,ah8dala7suqqkj04n2l8xz4zd,0,4.7,58.6,2023-04-02T19:27:47.758Z,2023-04-02T19:28:34Z,4159352321,233,276,4159352239,73,,4159352237,56,Back,,,,,,,,,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818071,277,1,1,26,44,4ku8o6uf87yd8iecdalipo6wd,1,99.5,0.5,2023-04-02T19:28:23.423Z,2023-04-02T19:28:25Z,4159354085,6,,4159354087,56,Right,4159354091,141,12.7,4159354095,213,2.7,4159354093,212,18.1,4159354089,140,84.2,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818081,278,1,1,26,47,4ku8o6uf87yd8iecdalipo6wd,0,80.9,17.6,2023-04-02T19:28:25.807Z,2023-04-02T19:28:28Z,4159354149,213,1.0,4159354147,212,19.1,4159354141,56,Center,4159354143,140,90.3,4159354139,155,,4159354145,141,41.6,4159354137,2,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818107,288,12,1,26,48,ah8dala7suqqkj04n2l8xz4zd,1,10.5,61.5,2023-04-02T19:28:27.172Z,2023-04-02T19:28:31Z,4159354311,212,36.3,4159354305,56,Back,4159354313,213,0.2,4159354309,141,72.1,4159354307,140,44.4,4159354331,15,,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818127,279,1,1,26,51,4ku8o6uf87yd8iecdalipo6wd,1,54.9,20.1,2023-04-02T19:28:30.495Z,2023-04-02T19:28:32Z,4159354427,213,1.8,4159354419,56,Center,4159354421,140,51.8,4159354423,141,43.6,4159354425,212,16.3,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527818141,280,1,1,26,53,4ku8o6uf87yd8iecdalipo6wd,1,51.8,43.6,2023-04-02T19:28:32.063Z,2023-04-02T19:28:34Z,4159354507,213,6.0,4159354501,140,59.6,4159354505,212,8.5,4159354503,141,40.5,4159354499,56,Center,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
