id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/20/value,qualifier/14/value,qualifier/15/value,assist
2448801479,8,5,1,0,13,6f27yvbqcngegwsg2ozxxdj4,0,54.7,100.8,2022-08-20T20:00:22.420Z,2022-08-21T11:06:27Z,3720653977,56,Left,3720654435,233,3,3720653979,347,,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448801555,4,1,1,0,23,3kq9cckrnlogidldtdie2fkbl,1,46.6,0,2022-08-20T20:00:31.860Z,2022-08-21T11:06:38Z,3720654443,140,47.3,3720654447,212,8.1,3720654445,141,11.0,3720654449,213,1.5,3720654439,107,,3720654441,56,Back,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448801575,5,1,1,0,23,3kq9cckrnlogidldtdie2fkbl,1,47.2,11,2022-08-20T20:00:32.715Z,2022-08-21T11:06:41Z,3722665505,178,,3720654535,56,Back,3720654549,213,3.7,3720654545,212,5.8,3720654539,140,42.5,3720654543,141,6.5,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448801613,6,1,1,0,26,3kq9cckrnlogidldtdie2fkbl,1,40.2,1.9,2022-08-20T20:00:35.002Z,2022-08-21T11:06:45Z,3720654741,213,3.1,3720654739,212,6.9,3720654735,140,33.6,3720654737,141,2.5,3720654733,56,Back,3722665731,178,,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448801623,8,4,1,0,28,3kq9cckrnlogidldtdie2fkbl,1,34.3,1.3,2022-08-20T20:00:36.982Z,2022-08-21T11:06:52Z,3720654791,13,,3720654795,152,,3720654869,233,9,3720654797,265,,3722313591,286,,3720654793,56,Back,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448801635,9,4,1,0,28,6f27yvbqcngegwsg2ozxxdj4,0,65.7,98.7,2022-08-20T20:00:36.983Z,2022-08-21T11:06:52Z,3720654861,265,,3720654857,56,Left,3722313595,285,,3720654885,233,8,3722666083,178,,3720654859,152,,3720654855,13,,,,,2aumz6rtq4ufba7z7zn5v8frp,Gonçalo Paciência,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448801615,7,43,1,0,28,3kq9cckrnlogidldtdie2fkbl,1,0,0,2022-08-20T20:00:37.702Z,2022-08-20T20:00:40Z,3720654865,144,61,3720654747,56,Back,,,,,,,,,,,,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448801809,9,1,1,0,41,3kq9cckrnlogidldtdie2fkbl,1,30,5.7,2022-08-20T20:00:49.793Z,2022-08-21T11:06:57Z,3720655823,141,27.6,3722666247,178,,3720655819,56,Back,3720655815,5,,3720655827,213,2.4,3720655817,152,,3720657493,189,,3720655825,212,22.8,8wvkrrbqqthuwda8twg03yuax,Éder Militão,3720655821,140,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448801833,10,1,1,0,42,3kq9cckrnlogidldtdie2fkbl,1,10.3,29.5,2022-08-20T20:00:51.007Z,2022-08-21T11:07:04Z,3720655931,56,Back,3722666577,178,,3720655935,141,63.9,3720655939,213,1.6,3720655937,212,23.4,3720655933,140,9.3,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448801849,11,1,1,0,45,3kq9cckrnlogidldtdie2fkbl,1,11.4,65.8,2022-08-20T20:00:54.046Z,2022-08-21T11:07:09Z,3720656019,141,88.2,3722666747,178,,3720656015,56,Back,3720656023,213,0.9,3720656021,212,19.4,3720656017,140,22.9,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448801865,12,1,1,0,48,3kq9cckrnlogidldtdie2fkbl,1,23.2,83.5,2022-08-20T20:00:56.839Z,2022-08-21T11:07:14Z,3720656119,140,18.5,3722666929,178,,3720656125,212,12.0,3720656129,213,4.3,3720656117,56,Back,3720656121,141,67.4,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448801915,13,1,1,0,50,3kq9cckrnlogidldtdie2fkbl,1,19.1,62.3,2022-08-20T20:00:59.314Z,2022-08-21T11:07:21Z,3720656347,212,27.3,3720656341,56,Back,3722667331,178,,3720656345,141,22.7,3720656349,213,4.9,3720656343,140,23.5,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448801951,14,1,1,0,53,3kq9cckrnlogidldtdie2fkbl,1,23.9,22.3,2022-08-20T20:01:02.225Z,2022-08-21T11:07:25Z,3720656581,141,38.2,3720656577,56,Back,3722667561,178,,3720656579,140,14.0,3720656583,212,15.0,3720656585,213,2.3,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448802005,15,1,1,0,57,3kq9cckrnlogidldtdie2fkbl,1,13.8,43.9,2022-08-20T20:01:06.074Z,2022-08-21T11:07:34Z,3720656873,155,,3720656885,1,,3720656877,140,24.1,3720656881,212,34.8,3720656875,56,Back,3720656879,141,92.6,3720656883,213,1.3,3722667971,178,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448802035,16,1,1,1,1,3kq9cckrnlogidldtdie2fkbl,1,25.1,96.3,2022-08-20T20:01:10.269Z,2022-08-21T11:07:40Z,3722668361,178,,3720657083,212,21.3,3720657079,140,25.8,3720657075,56,Back,3720657081,141,65.0,3720657085,213,4.7,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448802075,17,1,1,1,5,3kq9cckrnlogidldtdie2fkbl,1,26.4,74.1,2022-08-20T20:01:14.051Z,2022-08-21T11:07:45Z,3720657313,141,91.0,3722668557,178,,3720657317,213,1.4,3720657315,212,11.6,3720657311,140,28.0,3720657309,56,Back,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449197227,942,43,1,1,5,3kq9cckrnlogidldtdie2fkbl,1,0,0,2022-08-20T20:01:14.114Z,2022-08-21T11:33:56Z,3722759563,178,0,3722759789,144,82,,,,,,,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448802081,18,1,1,1,8,3kq9cckrnlogidldtdie2fkbl,0,23.8,96.4,2022-08-20T20:01:17.370Z,2022-08-21T11:07:51Z,3720657347,140,28.8,3720657353,213,6.2,3720657351,212,5.3,3722668983,178,,3720657345,56,Back,3720657349,141,95.8,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448802085,10,8,1,1,8,6f27yvbqcngegwsg2ozxxdj4,1,68.4,2.7,2022-08-20T20:01:17.682Z,2022-08-21T11:07:58Z,3720657393,15,,3722669281,178,,3722314297,385,,3720657375,56,Right,,,,,,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448802097,11,5,1,1,9,6f27yvbqcngegwsg2ozxxdj4,0,68.6,-1.8,2022-08-20T20:01:18.256Z,2022-08-21T11:08:04Z,3720657541,233,19,3720657431,56,Right,3720657437,347,,,,,,,,,,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448802101,19,5,1,1,9,3kq9cckrnlogidldtdie2fkbl,1,31.4,101.8,2022-08-20T20:01:18.256Z,2022-08-21T11:08:03Z,3720657519,233,11,3720657447,347,,3720657445,56,Back,,,,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448802223,20,1,1,1,18,3kq9cckrnlogidldtdie2fkbl,1,27.5,100,2022-08-20T20:01:26.956Z,2022-08-21T11:08:11Z,3720658093,141,86.9,3720658097,213,4.5,3720658089,56,Back,3720658087,107,,3720658095,212,10.3,3720658091,140,25.8,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448802291,21,1,1,1,19,3kq9cckrnlogidldtdie2fkbl,1,25.9,94.2,2022-08-20T20:01:28.708Z,2022-08-21T11:08:17Z,3720658513,140,15.2,3720658509,196,,3720658511,56,Back,3720658527,213,4.5,3720658531,1,,3720658517,141,22.1,3722670331,178,,3720658507,155,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,3720658523,212,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448802315,22,1,1,1,27,3kq9cckrnlogidldtdie2fkbl,0,22.4,12.3,2022-08-20T20:01:36.390Z,2022-08-21T11:08:24Z,3722670775,178,,3720658617,56,Back,3720658625,212,8.2,3720658621,141,12.5,3720658619,140,30.2,3720658627,213,0.0,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448802319,12,49,1,1,28,6f27yvbqcngegwsg2ozxxdj4,1,72.2,88,2022-08-20T20:01:37.044Z,2022-08-21T11:08:28Z,,,,,,,,,,,,,,,,,,,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448802383,13,1,1,1,29,6f27yvbqcngegwsg2ozxxdj4,1,72.5,87.5,2022-08-20T20:01:38.074Z,2022-08-21T11:08:32Z,3720658973,213,5.1,3720658967,140,76.5,3720658971,212,11.3,3720658965,56,Center,3720658969,141,72.0,3722671305,178,,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448802391,14,4,1,1,30,6f27yvbqcngegwsg2ozxxdj4,1,76.4,69.4,2022-08-20T20:01:39.559Z,2022-08-21T11:08:35Z,3720659005,265,,3720658999,13,,3720659001,56,Center,3720659003,152,,3720659007,286,,3720659065,233,23,,,,,,,2aumz6rtq4ufba7z7zn5v8frp,Gonçalo Paciência,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448802397,23,4,1,1,30,3kq9cckrnlogidldtdie2fkbl,0,23.6,30.6,2022-08-20T20:01:39.560Z,2022-08-21T11:08:35Z,3720659045,285,,3720659039,56,Back,3720659085,233,14,3720659041,152,,3720659043,265,,3722671521,178,,3720659037,13,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448803057,15,15,1,2,21,6f27yvbqcngegwsg2ozxxdj4,1,77.7,70.9,2022-08-20T20:02:30.112Z,2022-08-21T11:08:39Z,3720662629,26,,3722314755,120,,3720667617,146,99.3,3720667641,233,24,3720666957,20,,3720667619,147,50.7,3720667615,458,,3720662633,56,Center,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,3720667609,77,,3722671755,178,3720667611,102,53.3,3720667613,103,24.7,3720662631,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448803081,24,10,1,2,22,3kq9cckrnlogidldtdie2fkbl,1,1.1,45.2,2022-08-20T20:02:31.114Z,2022-08-21T11:08:44Z,3722314795,377,,3720662749,182,,3720662745,173,,3720667053,233,15,3720662751,56,Back,3720662747,178,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448803091,25,52,1,2,22,3kq9cckrnlogidldtdie2fkbl,1,1.5,48.1,2022-08-20T20:02:31.661Z,2022-08-21T11:08:48Z,3722314825,377,,3722672469,178,,,,,,,,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448803193,26,1,1,2,30,3kq9cckrnlogidldtdie2fkbl,1,12,50.7,2022-08-20T20:02:38.885Z,2022-08-21T11:08:56Z,3722672939,178,,3720663311,213,1.6,3720663309,212,5.1,3720663305,140,11.7,3720663301,123,,3720663303,56,Back,3720663307,141,58.2,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448803215,27,1,1,2,32,3kq9cckrnlogidldtdie2fkbl,1,11.7,58.2,2022-08-20T20:02:41.541Z,2022-08-21T11:09:02Z,3720663427,141,51.1,3720663431,213,5.8,3720663423,56,Back,3722673267,178,,3720663429,212,11.0,3720663425,140,21.1,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448803211,16,45,1,2,34,6f27yvbqcngegwsg2ozxxdj4,0,77.2,48.4,2022-08-20T20:02:43.329Z,2022-08-21T11:09:07Z,3720663401,286,,3720663481,233,28,3720663399,56,Center,,,,,,,,,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448803219,28,3,1,2,34,3kq9cckrnlogidldtdie2fkbl,1,22.8,51.6,2022-08-20T20:02:43.329Z,2022-08-21T11:09:06Z,3720663461,233,16,3720663447,285,,3720663445,56,Back,3722673567,178,,3722314917,464,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448803249,29,1,1,2,35,3kq9cckrnlogidldtdie2fkbl,1,19.8,51.9,2022-08-20T20:02:44.696Z,2022-08-21T11:09:11Z,3720663607,141,65.6,3720663603,140,11.5,3720663599,56,Back,3720663609,212,12.8,3722673981,178,,3720663611,213,2.3,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448803289,30,1,1,2,38,3kq9cckrnlogidldtdie2fkbl,1,11.8,72.8,2022-08-20T20:02:46.784Z,2022-08-21T11:09:17Z,3720663797,140,4.4,3722674285,178,,3720663801,212,15.8,3720663805,213,4.2,3720663799,141,52.6,3720663795,56,Back,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448803321,31,1,1,2,39,3kq9cckrnlogidldtdie2fkbl,1,5.2,55.4,2022-08-20T20:02:48.719Z,2022-08-21T11:09:21Z,3722674483,178,,3720664003,212,28.6,3720663997,56,Back,3720664007,1,,3720664005,213,0.3,3720663999,140,31.1,3720663995,157,,3720664001,141,68.5,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448803339,32,1,1,2,41,3kq9cckrnlogidldtdie2fkbl,0,36,68.4,2022-08-20T20:02:50.309Z,2022-08-21T11:09:29Z,3720664135,168,,3720664145,213,0.6,3720664139,140,47.2,3720664141,141,80.4,3722674917,388,,3720664133,3,,3720664143,212,14.3,3720664137,56,Back,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448803359,17,1,1,2,43,6f27yvbqcngegwsg2ozxxdj4,0,53.1,17.8,2022-08-20T20:02:51.847Z,2022-08-21T11:09:33Z,3720664301,56,Right,3720664305,141,15.7,3720664309,213,6.2,3720664299,3,,3722675045,388,,3720664307,212,25.3,3720664303,140,77.2,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448803387,33,3,1,2,46,3kq9cckrnlogidldtdie2fkbl,0,26.8,91.6,2022-08-20T20:02:55.617Z,2022-08-21T11:09:41Z,3720664497,56,Back,3722315355,465,,3720664707,233,18,3720664501,285,,3722675525,178,,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448803399,18,7,1,2,46,6f27yvbqcngegwsg2ozxxdj4,1,73.2,8.4,2022-08-20T20:02:55.734Z,2022-08-21T11:09:46Z,3722315375,383,,3722675885,178,,3720664577,286,,3720664575,56,Right,3720664655,233,33,,,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448803403,19,49,1,2,48,6f27yvbqcngegwsg2ozxxdj4,1,68.2,5,2022-08-20T20:02:57.100Z,2022-08-21T11:09:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
