id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/13/value,assist
2521637715,211,1,1,20,31,7h7eg7q7dbwvzww78h9d5eh0h,1,33,27,2023-03-18T15:35:52.037Z,2023-03-19T06:44:25Z,4105793305,213,2.3,4108835093,178,,4105793303,212,19.8,4105793299,140,20.2,4105793297,56,Back,4105793301,141,48.4,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521637853,212,1,1,20,34,7h7eg7q7dbwvzww78h9d5eh0h,1,19.8,49.6,2023-03-18T15:35:54.338Z,2023-03-19T06:44:30Z,4105793987,140,10.4,4105793989,141,34.3,4105793985,56,Back,4108835257,178,,4105793991,212,14.3,4105793993,213,4.0,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521637965,213,1,1,20,37,7h7eg7q7dbwvzww78h9d5eh0h,1,11.4,35.3,2023-03-18T15:35:57.557Z,2023-03-19T06:44:37Z,4105794583,56,Back,4108835387,178,,4105794605,212,19.9,4105794601,141,63.7,4105794611,213,1.3,4105794589,140,15.8,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521638073,214,1,1,20,40,7h7eg7q7dbwvzww78h9d5eh0h,0,23,66.5,2023-03-18T15:36:00.955Z,2023-03-19T06:44:43Z,4105795199,140,29.0,4105795195,56,Back,4105795205,141,100.0,4105795213,213,1.3,4105795211,212,24.6,4108835539,178,,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521638737,192,5,1,20,43,3budh3j9xivsid3ptm8ptpy4k,1,70.8,-1.5,2023-03-18T15:36:03.327Z,2023-03-19T06:44:49Z,4105798913,233,215,4105798809,347,,4105798807,56,Right,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521638083,215,5,1,20,43,7h7eg7q7dbwvzww78h9d5eh0h,0,29.2,101.5,2023-03-18T15:36:03.327Z,2023-03-19T06:44:49Z,4105795261,56,Back,4105798941,233,192,4105795265,347,,,,,,,,,,,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521638903,193,1,1,20,55,3budh3j9xivsid3ptm8ptpy4k,1,70.6,0,2023-03-18T15:36:15.835Z,2023-03-19T06:44:56Z,4105799691,141,2.9,4105799693,212,7.8,4105799687,56,Right,4105799689,140,63.8,4105799685,107,,4105799695,213,2.7,,,,,,,96kskr71ls9jtky9hn0iuk9d6,Mario Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521639005,194,1,1,21,2,3budh3j9xivsid3ptm8ptpy4k,1,57.2,5.5,2023-03-18T15:36:22.242Z,2023-03-19T06:45:00Z,4105800195,212,6.6,4105800197,213,6.0,4105800189,56,Right,4105800193,141,3.1,4108835905,178,,4105800191,140,63.3,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521639043,195,1,1,21,3,3budh3j9xivsid3ptm8ptpy4k,1,60,2.8,2023-03-18T15:36:23.787Z,2023-03-19T06:45:05Z,4108836009,178,,4105800371,213,3.0,4105800369,212,5.2,4105800359,56,Right,4105800363,141,4.1,4105800361,140,55.1,,,,,,,96kskr71ls9jtky9hn0iuk9d6,Mario Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521639147,196,1,1,21,5,3budh3j9xivsid3ptm8ptpy4k,1,55,4.1,2023-03-18T15:36:25.446Z,2023-03-19T06:45:15Z,4105800903,141,3.5,4108836153,178,,4105800897,56,Back,4105800909,213,3.2,4105800899,140,34.2,4105800907,212,21.8,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521639261,197,1,1,21,7,3budh3j9xivsid3ptm8ptpy4k,1,33.7,2.8,2023-03-18T15:36:27.986Z,2023-03-19T06:45:21Z,4105801575,212,34.4,4105801579,213,2.2,4105801581,1,,4108836267,178,,4105801569,56,Back,4105801573,141,43.7,4105801571,140,14.4,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521639359,198,1,1,21,11,3budh3j9xivsid3ptm8ptpy4k,1,14.1,45.5,2023-03-18T15:36:31.856Z,2023-03-19T06:45:26Z,4108836463,178,,4105802123,140,17.5,4105802125,141,67.2,4105802129,213,1.3,4105802121,56,Back,4105802127,212,15.2,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521639469,199,1,1,21,13,3budh3j9xivsid3ptm8ptpy4k,1,17.4,68.8,2023-03-18T15:36:33.896Z,2023-03-19T06:45:30Z,4105802753,213,4.2,4105802751,212,21.5,4108836579,178,,4105802745,56,Back,4105802747,140,7.0,4105802749,141,41.6,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521639657,200,1,1,21,16,3budh3j9xivsid3ptm8ptpy4k,1,7.1,42.2,2023-03-18T15:36:37.078Z,2023-03-19T06:45:35Z,4105803671,141,80.5,4108836651,178,,4105803673,212,27.2,4105803667,56,Back,4105803669,140,14.7,4105803675,213,1.3,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521639673,201,1,1,21,20,3budh3j9xivsid3ptm8ptpy4k,0,20.7,84.8,2023-03-18T15:36:40.707Z,2023-03-19T06:45:41Z,4105804123,233,216,4105803745,140,21.7,4108836803,178,,4105803753,212,1.1,4105804127,286,,4105803749,141,85.3,4105804121,236,,4105803755,213,0.3,bi8nrmyaxsgbhixw921fzvm5l,Catena,4105803743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521639723,216,74,1,21,20,7h7eg7q7dbwvzww78h9d5eh0h,1,81.7,13.3,2023-03-18T15:36:40.856Z,2023-03-19T06:45:45Z,4105804237,233,201,4105803997,56,Right,4105803999,285,,4108836839,178,,,,,,,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521639815,202,5,1,21,22,3budh3j9xivsid3ptm8ptpy4k,1,21.1,101.6,2023-03-18T15:36:42.236Z,2023-03-19T06:45:51Z,4105804531,233,217,4105804497,347,,4105804489,56,Back,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521639779,217,5,1,21,22,7h7eg7q7dbwvzww78h9d5eh0h,0,78.9,-1.6,2023-03-18T15:36:42.236Z,2023-03-19T06:45:51Z,4105804289,347,,4105804287,56,Right,4105804579,233,202,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521640387,203,1,1,21,35,3budh3j9xivsid3ptm8ptpy4k,1,22.5,100,2023-03-18T15:36:55.776Z,2023-03-19T06:46:15Z,4105807665,107,,4105807671,141,94.8,4105807673,212,24.9,4105807667,56,Back,4105807669,140,45.8,4105807677,1,,4105807675,213,6.1,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521640405,204,1,1,21,36,3budh3j9xivsid3ptm8ptpy4k,0,43.4,93.4,2023-03-18T15:36:56.847Z,2023-03-19T06:46:26Z,4105807771,140,60.0,4108837557,178,,4105807767,168,,4105807773,141,91.1,4105807769,56,Left,4105807777,213,6.2,4105807775,212,17.5,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521640491,218,1,1,21,38,7h7eg7q7dbwvzww78h9d5eh0h,0,35.3,18.6,2023-03-18T15:36:59.068Z,2023-03-19T06:46:30Z,4105808265,1,,4105808255,56,Center,4105808259,141,32.7,4105808257,140,71.0,4105808263,213,0.3,4108837583,178,,4105808253,157,,4105808261,212,38.7,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521640629,205,1,1,21,41,3budh3j9xivsid3ptm8ptpy4k,1,25,79.4,2023-03-18T15:37:01.716Z,2023-03-19T06:46:39Z,4105808985,213,3.9,4105808983,212,22.0,4105808975,3,,4105808977,56,Back,4108837765,388,,4105808979,140,9.4,4105808981,141,57.9,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521640643,206,52,1,21,44,3budh3j9xivsid3ptm8ptpy4k,1,8.3,57.6,2023-03-18T15:37:04.635Z,2023-03-19T06:46:43Z,4108837845,178,,4107978347,377,,,,,,,,,,,,,,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521641013,207,1,1,21,48,3budh3j9xivsid3ptm8ptpy4k,1,14.9,43.7,2023-03-18T15:37:08.506Z,2023-03-19T06:46:58Z,4105810841,213,5.2,4108838175,178,,4105810837,212,12.1,4105810829,140,20.0,4105810827,56,Back,4105810831,141,27.7,4105810825,123,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521641141,208,1,1,21,51,3budh3j9xivsid3ptm8ptpy4k,1,23.3,27,2023-03-18T15:37:12.015Z,2023-03-19T06:47:04Z,4105811461,140,20.5,4108838275,178,,4105811463,141,68.2,4105811459,56,Back,4105811467,213,1.7,4105811465,212,28.2,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521641389,209,1,1,21,55,3budh3j9xivsid3ptm8ptpy4k,1,20.8,65.1,2023-03-18T15:37:15.965Z,2023-03-19T06:47:11Z,4105812771,141,24.0,4105812773,212,28.0,4105812767,56,Back,4105812769,140,21.8,4108838381,178,,4105812775,213,4.7,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521641557,210,1,1,22,0,3budh3j9xivsid3ptm8ptpy4k,1,27.6,23.9,2023-03-18T15:37:20.476Z,2023-03-19T06:47:16Z,4105813673,155,,4105813685,1,,4108838493,178,,4105813683,213,0.5,4105813675,56,Center,4105813681,212,49.8,4105813679,141,57.9,4105813677,140,69.6,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521641663,211,1,1,22,2,3budh3j9xivsid3ptm8ptpy4k,1,70.5,56.7,2023-03-18T15:37:22.517Z,2023-03-19T06:47:26Z,4105814287,56,Left,4105814289,140,88.3,4105814299,213,0.8,4105814285,168,,4105814295,212,25.7,4108838623,388,,4105814291,141,82.6,4105814283,3,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521641865,212,1,1,22,7,3budh3j9xivsid3ptm8ptpy4k,1,96.8,93.6,2023-03-18T15:37:28.107Z,2023-03-19T06:47:32Z,4105815389,141,89.4,4105815387,140,88.0,4105815385,56,Left,4108838777,178,,4105815391,212,9.7,4105815393,213,3.4,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521641983,213,1,1,22,12,3budh3j9xivsid3ptm8ptpy4k,1,78.1,87.2,2023-03-18T15:37:32.667Z,2023-03-19T06:47:39Z,4108838877,178,,4105815963,141,25.5,4105815971,213,4.5,4105815955,56,Center,4105815945,155,,4105815949,196,,4105815959,140,71.4,4105815973,1,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,4105815967,212,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521642115,214,1,1,22,14,3budh3j9xivsid3ptm8ptpy4k,1,71.6,25,2023-03-18T15:37:34.637Z,2023-03-19T06:47:51Z,4105816585,56,Center,4105816601,212,12.1,4105816597,141,40.9,4105816603,213,1.1,4105816593,140,76.7,4105816581,3,,4108839181,178,,,,,96kskr71ls9jtky9hn0iuk9d6,Mario Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521642469,215,1,1,22,17,3budh3j9xivsid3ptm8ptpy4k,1,74.6,25.4,2023-03-18T15:37:37.636Z,2023-03-19T06:48:13Z,4105828817,210,16,4105818375,212,15.0,4105828819,22,,4105818377,213,4.8,4108839325,178,,4105818363,56,Right,4105818373,141,3.4,4105818369,140,75.4,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2521642479,216,16,1,22,24,3budh3j9xivsid3ptm8ptpy4k,1,74.8,31.6,2023-03-18T15:37:44.686Z,2023-03-19T06:48:14Z,4105829007,215,,4105828997,29,,4105821579,375,22:23.515,4105818429,56,Center,4105829003,102,53.1,4105828995,77,,4105829005,103,25.3,4105829009,230,98.5,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,4107982365,395,1.4,,4105828999,55,215,4105818427,18,4105829011,231,4105821571,72,4107982367,396,4108839747,178,,4105821575,374,4105818425,22,,,,,,,,,48.6,2023-03-18 15:37:43.647,47.8,
2521645465,219,1,1,23,36,7h7eg7q7dbwvzww78h9d5eh0h,1,50.1,50,2023-03-18T15:38:56.375Z,2023-03-19T06:48:22Z,4108840037,178,,4105834133,213,2.8,4105834127,212,18.5,4105862951,189,,4105834121,141,59.8,4105834115,140,33.7,4105834109,56,Back,4105834137,279,G,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521645671,220,1,1,23,37,7h7eg7q7dbwvzww78h9d5eh0h,1,33.4,60.4,2023-03-18T15:38:57.136Z,2023-03-19T06:48:28Z,4108840181,178,,4105835205,140,68.4,4105835209,212,46.0,4105835199,155,,4105835207,141,19.6,4105835211,213,5.6,4105835203,56,Right,4105835213,1,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521645695,221,44,1,23,39,7h7eg7q7dbwvzww78h9d5eh0h,1,72.9,16.6,2023-03-18T15:38:59.964Z,2023-03-19T08:54:18Z,4105835323,56,Right,4105836123,233,217,4105835325,286,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521645725,217,44,1,23,39,3budh3j9xivsid3ptm8ptpy4k,0,27.1,83.4,2023-03-18T15:38:59.965Z,2023-03-19T06:48:33Z,4105835465,56,Back,4105836045,233,221,4105835467,285,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521645719,222,1,1,23,39,7h7eg7q7dbwvzww78h9d5eh0h,0,65.1,11.2,2023-03-18T15:39:00.056Z,2023-03-19T08:54:18Z,4105851435,168,,4108841095,21,,4105851443,141,11.2,4105851439,140,66.4,4108841933,178,,4105835405,56,Right,4105851449,213,0,4105851447,212,1.4,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521645753,218,61,1,23,39,3budh3j9xivsid3ptm8ptpy4k,1,22.5,86.3,2023-03-18T15:39:00.077Z,2023-03-19T06:49:55Z,4108842333,21,,4108842335,388,,4105835605,56,Back,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521645817,219,1,1,23,40,3budh3j9xivsid3ptm8ptpy4k,1,29.5,92.1,2023-03-18T15:39:00.796Z,2023-03-19T06:50:48Z,4105839095,141,81.6,4105839099,212,7.7,4105839089,3,,4105839101,213,4.3,4108843469,178,,4105839091,140,26.8,4105835977,56,Back,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521645851,220,49,1,23,41,3budh3j9xivsid3ptm8ptpy4k,1,26.4,75.3,2023-03-18T15:39:01.867Z,2023-03-19T06:50:54Z,,,,,,,,,,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521645885,221,1,1,23,43,3budh3j9xivsid3ptm8ptpy4k,0,25.6,73.6,2023-03-18T15:39:03.347Z,2023-03-19T06:51:02Z,4105836405,1,,4105836375,157,,4105836383,56,Center,4108843751,178,,4105836403,213,6.2,4105836395,141,71.7,4105836389,140,56.8,4105836399,212,32.8,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521646025,225,4,1,23,48,7h7eg7q7dbwvzww78h9d5eh0h,1,40.8,30.5,2023-03-18T15:39:08.286Z,2023-03-19T06:51:13Z,4105837065,152,,4105837067,286,,4105837057,13,,4105837063,56,Back,4105837495,233,222,4105837061,295,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521646069,222,4,1,23,48,3budh3j9xivsid3ptm8ptpy4k,0,59.2,69.5,2023-03-18T15:39:08.287Z,2023-03-19T06:51:12Z,4105837299,295,,4105837301,56,Center,4105837297,13,,4105837303,152,,4105837555,233,225,4105837305,285,,4108843957,178,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521645901,224,43,1,23,49,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-03-18T15:39:09.746Z,2023-03-18T23:49:33Z,4105836447,56,Back,4107987701,144,8,,,,,,,,,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521646429,226,1,1,23,59,7h7eg7q7dbwvzww78h9d5eh0h,1,40.8,33.1,2023-03-18T15:39:19.926Z,2023-03-19T06:51:20Z,4105839247,212,19.9,4105839249,213,1.9,4105839245,141,60.8,4108844091,178,,4105839237,5,,4105839239,152,,4105839241,56,Back,4105839243,140,34.7,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521646547,227,1,1,24,3,7h7eg7q7dbwvzww78h9d5eh0h,1,32.7,62.4,2023-03-18T15:39:23.827Z,2023-03-19T06:51:22Z,4105840043,212,19.8,4105840037,56,Back,4105840041,141,46.1,4108844113,178,,4105840039,140,17.1,4105840045,213,3.7,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521646851,228,1,1,24,8,7h7eg7q7dbwvzww78h9d5eh0h,0,17.9,43.3,2023-03-18T15:39:28.707Z,2023-03-19T06:51:26Z,4105841763,155,,4105841775,1,,4105841771,212,60.8,4105841765,56,Center,4105841769,141,23.9,4105841773,213,6.1,4105841767,140,74.4,4108844187,178,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521646827,223,4,1,24,10,3budh3j9xivsid3ptm8ptpy4k,1,24.8,80,2023-03-18T15:39:31.044Z,2023-03-19T06:51:32Z,4105841617,285,,4105841609,13,,4105841615,152,,4105841611,294,,4105841971,233,229,4105841613,56,Back,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521646857,229,4,1,24,10,7h7eg7q7dbwvzww78h9d5eh0h,0,75.2,20,2023-03-18T15:39:31.045Z,2023-03-19T06:51:32Z,4105841803,294,,4105841801,13,,4105842001,233,223,4108844261,178,,4105841805,56,Right,4105841809,286,,4105841807,152,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521647747,224,1,1,24,39,3budh3j9xivsid3ptm8ptpy4k,1,27.8,70.3,2023-03-18T15:39:59.887Z,2023-03-19T06:51:41Z,4105846719,56,Back,4105846717,152,,4105846721,140,47.7,4105846723,141,56.0,4105846715,5,,4105846727,213,5.8,4105846725,212,23.0,4108844471,178,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521647847,225,1,1,24,42,3budh3j9xivsid3ptm8ptpy4k,1,54.5,56.6,2023-03-18T15:40:02.137Z,2023-03-19T06:51:45Z,4105847199,212,16.6,4108844563,178,,4105847197,141,68.7,4105847195,140,68.2,4105847201,213,0.5,4105847193,56,Center,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521647909,226,1,1,24,43,3budh3j9xivsid3ptm8ptpy4k,1,71.3,70.9,2023-03-18T15:40:03.747Z,2023-03-19T06:51:53Z,4108844671,178,,4105847469,141,88.0,4105847467,140,76.4,4105847471,212,12.8,4105847475,213,1.1,4105847463,56,Left,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521647975,227,1,1,24,46,3budh3j9xivsid3ptm8ptpy4k,0,78.2,86.3,2023-03-18T15:40:06.866Z,2023-03-19T06:51:59Z,4107990633,224,,4105847859,141,48.8,4105847847,2,,4105847849,155,,4105847865,213,5.1,4107990635,72,,4105847851,56,Center,4105847861,212,27.7,8eh38t4oyyt728co362f6uqqd,Álvaro García,4108844775,178,,,4105847853,140,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521648037,230,12,1,24,48,7h7eg7q7dbwvzww78h9d5eh0h,1,10.5,55.3,2023-03-18T15:40:08.186Z,2023-03-19T06:52:12Z,4105848287,140,22.6,4105848299,213,5.4,4105848295,212,20.8,4108845019,178,,4105849743,15,,4105848281,56,Back,4105848291,141,31.0,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521648103,228,1,1,24,49,3budh3j9xivsid3ptm8ptpy4k,1,76.2,61.4,2023-03-18T15:40:09.976Z,2023-03-19T06:52:21Z,4105848657,140,89.6,4105848659,141,82.1,4105848661,212,19.9,4105848651,3,,4108845231,178,,4105848653,56,Left,4105848663,213,0.8,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521648133,229,1,1,24,50,3budh3j9xivsid3ptm8ptpy4k,0,89.5,82,2023-03-18T15:40:11.036Z,2023-03-19T06:52:29Z,4105848805,3,,4105848821,213,4.8,4105848819,212,10.9,4105848815,141,66.0,4105848809,56,Center,4105848811,140,90.4,4108845365,388,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521648181,231,12,1,24,52,7h7eg7q7dbwvzww78h9d5eh0h,1,10.7,42.3,2023-03-18T15:40:12.197Z,2023-03-19T06:52:38Z,4105849065,141,0.0,4105849067,212,31.0,4105849069,213,5.0,4108845555,178,,4105849063,140,19.8,4105849151,167,,4105849471,15,,4105849061,56,Back,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521648475,230,5,1,24,54,3budh3j9xivsid3ptm8ptpy4k,1,80.2,101.4,2023-03-18T15:40:14.266Z,2023-03-19T06:52:41Z,4105850691,347,,4105850689,56,Left,4105850765,233,232,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521648185,232,5,1,24,54,7h7eg7q7dbwvzww78h9d5eh0h,0,19.8,-1.4,2023-03-18T15:40:14.266Z,2023-03-19T06:52:42Z,4105849083,56,Back,4105849085,347,,4105850899,233,230,,,,,,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521648619,231,1,1,25,1,3budh3j9xivsid3ptm8ptpy4k,1,75,100,2023-03-18T15:40:21.688Z,2023-03-19T06:52:49Z,4105851515,140,69.9,4105851519,212,11.6,4105851521,213,4.2,4105851517,141,86.6,4105851513,56,Left,4105851511,107,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521648713,232,1,1,25,5,3budh3j9xivsid3ptm8ptpy4k,1,56.7,80.5,2023-03-18T15:40:25.398Z,2023-03-19T06:52:53Z,4105852105,213,3.2,4108845845,178,,4105852091,140,43.6,4105852095,141,80.2,4105852087,56,Back,4105852099,212,13.8,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521648943,233,1,1,25,8,3budh3j9xivsid3ptm8ptpy4k,1,44,73.2,2023-03-18T15:40:28.406Z,2023-03-19T06:52:57Z,4105853383,196,,4105853393,213,5.3,4108845923,178,,4105853391,212,57.5,4105853381,155,,4105853385,56,Right,4105853387,140,72.6,4105853397,1,,bi8nrmyaxsgbhixw921fzvm5l,Catena,4105853389,141,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521649039,234,1,1,25,12,3budh3j9xivsid3ptm8ptpy4k,1,73.7,2.5,2023-03-18T15:40:32.946Z,2023-03-19T06:53:02Z,4108846045,178,,4105853963,56,Right,4105853965,140,58.0,4105853971,213,2.9,4105853967,141,8.0,4105853969,212,16.9,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
