id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2445377407,5,44,1,0,9,6f27yvbqcngegwsg2ozxxdj4,1,37.3,34.6,2022-08-13T15:01:00.259Z,2022-08-14T11:29:06Z,3702444141,233,7,3702444057,56,Back,3702444059,285,,,,,,,,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377423,7,44,1,0,9,c8llrezkm3b3op4afrou6b487,0,62.7,65.4,2022-08-13T15:01:00.260Z,2022-08-14T05:46:10Z,3702444123,56,Center,3702444125,286,,3702444161,233,5,,,,,,,,,,,,,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377417,6,1,1,0,10,6f27yvbqcngegwsg2ozxxdj4,0,34.2,34.5,2022-08-13T15:01:00.293Z,2022-08-14T11:29:06Z,3705518555,388,,3702444101,140,43.8,3702444103,141,47.8,3702444097,3,,3702444107,213,0.7,3702444105,212,13.5,3702444099,56,Back,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377447,8,1,1,0,11,c8llrezkm3b3op4afrou6b487,1,53.5,52.7,2022-08-13T15:01:01.574Z,2022-08-14T05:46:18Z,3702444225,56,Left,3702444229,141,89.6,3702444227,140,52.7,3705518671,178,,3702444233,213,1.6,3702444231,212,25.1,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377487,9,1,1,0,13,c8llrezkm3b3op4afrou6b487,1,52.7,89.6,2022-08-13T15:01:03.895Z,2022-08-14T05:46:22Z,3702444423,212,14.2,3705518763,178,,3702444421,141,94.2,3702444417,56,Left,3702444425,213,0.2,3702444419,140,65.9,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445379201,25,45,1,0,15,6f27yvbqcngegwsg2ozxxdj4,0,38.2,5.5,2022-08-13T15:01:05.866Z,2022-08-14T05:46:27Z,3702452727,285,,3702453287,233,47,3702452725,56,Back,,,,,,,,,,,,,,,,adwkydlkclg8u72rxh51lvkyd,A. Solari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445379329,47,3,1,0,15,c8llrezkm3b3op4afrou6b487,1,61.8,94.5,2022-08-13T15:01:05.866Z,2022-08-14T05:46:27Z,3702453257,233,25,3702453235,286,,3702453233,56,Left,3703939435,464,,3705518873,178,,,,,,,,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377531,10,1,1,0,19,c8llrezkm3b3op4afrou6b487,1,59,80.2,2022-08-13T15:01:09.475Z,2022-08-14T05:46:32Z,3702444665,1,,3705518975,178,,3702444661,212,36.7,3702444663,213,3.9,3702444655,56,Back,3702444659,141,42.4,3702444657,140,34.1,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377549,11,1,1,0,22,c8llrezkm3b3op4afrou6b487,1,34.5,37.9,2022-08-13T15:01:13.117Z,2022-08-14T05:46:36Z,3702444757,140,40.2,3705519069,178,,3702444759,141,11.1,3702444755,56,Back,3702444763,213,5.0,3702444761,212,19.2,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377581,12,1,1,0,25,c8llrezkm3b3op4afrou6b487,1,40.9,9.1,2022-08-13T15:01:15.656Z,2022-08-14T05:46:39Z,3702444913,213,1.4,3702444911,212,11.8,3702444909,141,26.1,3702444905,56,Back,3702444907,140,43.3,3705519131,178,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377603,13,1,1,0,28,c8llrezkm3b3op4afrou6b487,1,43.8,24.7,2022-08-13T15:01:18.692Z,2022-08-14T05:46:53Z,3702444999,140,29.4,3702445005,213,3.2,3702444997,56,Back,3702445003,212,15.1,3702445001,141,23.3,3705519433,178,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377615,14,1,1,0,29,c8llrezkm3b3op4afrou6b487,1,30.5,26.7,2022-08-13T15:01:19.457Z,2022-08-14T05:47:01Z,3702445059,140,28.3,3702445057,56,Back,3705519613,178,,3702445065,213,1.7,3702445063,212,21.9,3702445061,141,58.8,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377643,15,1,1,0,32,c8llrezkm3b3op4afrou6b487,1,29.6,57.3,2022-08-13T15:01:22.673Z,2022-08-14T05:47:02Z,3705519647,178,,3702445177,141,26.4,3702445181,213,4.9,3702445173,56,Back,3702445175,140,34.0,3702445179,212,21.5,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377681,16,1,1,0,34,c8llrezkm3b3op4afrou6b487,1,34,26.4,2022-08-13T15:01:25.209Z,2022-08-14T05:47:05Z,3702445331,141,54.2,3702445333,212,20.7,3702445335,213,2.0,3702445327,56,Back,3702445329,140,25.9,3705519711,178,,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377701,17,1,1,0,38,c8llrezkm3b3op4afrou6b487,0,25.7,58.2,2022-08-13T15:01:28.274Z,2022-08-14T05:47:10Z,3702445473,1,,3702445471,213,0.2,3702445465,140,74.3,3702445469,212,51.8,3702445463,56,Center,3702445467,141,71.4,3702445461,155,,3705519805,178,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377711,7,49,1,0,42,6f27yvbqcngegwsg2ozxxdj4,1,21.3,20.4,2022-08-13T15:01:32.465Z,2022-08-14T05:47:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377737,8,1,1,0,42,6f27yvbqcngegwsg2ozxxdj4,1,21.3,20.4,2022-08-13T15:01:32.484Z,2022-08-14T05:47:30Z,3702445641,212,24.2,3705520347,178,,3702445645,213,2.6,3702445635,56,Back,3702445639,141,39.6,3702445637,140,1.9,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377765,9,1,1,0,46,6f27yvbqcngegwsg2ozxxdj4,0,2.6,40.2,2022-08-13T15:01:36.277Z,2022-08-14T05:47:36Z,3702445799,155,,3702445811,1,,3702445805,141,58.3,3702445809,213,0.4,3702445801,56,Back,3702445803,140,32.8,3705520503,178,,3702445807,212,34.0,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377809,18,8,1,0,47,c8llrezkm3b3op4afrou6b487,1,59.2,51.3,2022-08-13T15:01:38.053Z,2022-08-14T05:47:45Z,3703402793,385,,3702446033,56,Center,3702909363,15,,3705520731,388,,,,,,,,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377917,10,5,1,0,52,6f27yvbqcngegwsg2ozxxdj4,1,12.6,101.6,2022-08-13T15:01:42.771Z,2022-08-14T05:47:47Z,3702446529,56,Back,3702446531,347,,3702446537,233,19,,,,,,,,,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377813,19,5,1,0,52,c8llrezkm3b3op4afrou6b487,0,87.4,-1.6,2022-08-13T15:01:42.771Z,2022-08-14T05:47:48Z,3702446053,56,Right,3702446055,347,,3702446543,233,10,,,,,,,,,,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377929,11,1,1,1,2,6f27yvbqcngegwsg2ozxxdj4,1,14.1,100,2022-08-13T15:01:52.324Z,2022-08-14T05:47:58Z,3702446585,212,6.4,3702446587,213,5.1,3702446583,141,92.7,3702446573,107,,3702446577,56,Back,3702446581,140,16.2,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377955,12,1,1,1,3,6f27yvbqcngegwsg2ozxxdj4,1,16.2,92.7,2022-08-13T15:01:53.265Z,2022-08-14T05:48:03Z,3702446719,141,96.8,3702446715,56,Back,3702446721,212,5.1,3702446717,140,12.1,3705521179,178,,3702446723,213,2.6,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377965,13,1,1,1,3,6f27yvbqcngegwsg2ozxxdj4,0,12.1,96.8,2022-08-13T15:01:54.005Z,2022-08-14T05:48:07Z,3702446785,213,5.8,3702446775,157,,3702446779,140,44.1,3702446787,1,,3702446783,212,37.8,3705521317,178,,3702446777,56,Back,3702446781,141,71.3,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445377973,20,49,1,1,7,c8llrezkm3b3op4afrou6b487,1,56.7,25.9,2022-08-13T15:01:57.506Z,2022-08-14T05:48:10Z,,,,,,,,,,,,,,,,,,,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378047,21,1,1,1,9,c8llrezkm3b3op4afrou6b487,1,56.8,28.6,2022-08-13T15:01:59.345Z,2022-08-14T05:48:16Z,3705521531,178,,3702447135,140,54.4,3702447139,212,43.0,3702447129,155,,3702447143,1,,3702447141,213,1.6,3702447131,196,,3702447137,141,91.8,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,3702447133,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378085,22,1,1,1,13,c8llrezkm3b3op4afrou6b487,1,55.4,91.5,2022-08-13T15:02:03.838Z,2022-08-14T05:48:23Z,3702447297,141,76.1,3705521699,178,,3702447293,56,Center,3702447301,213,5.0,3702447299,212,11.1,3702447295,140,58.8,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378097,14,45,1,1,18,6f27yvbqcngegwsg2ozxxdj4,0,41.4,11.4,2022-08-13T15:02:09.255Z,2022-08-14T05:48:29Z,3702447365,285,,3702447403,233,23,3702447363,56,Back,,,,,,,,,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378101,23,3,1,1,18,c8llrezkm3b3op4afrou6b487,1,58.6,88.6,2022-08-13T15:02:09.255Z,2022-08-14T05:48:29Z,3703940369,464,,3702447371,56,Left,3702447373,286,,3702447381,233,14,3705521865,178,,,,,,,,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378131,24,1,1,1,21,c8llrezkm3b3op4afrou6b487,1,62.7,78.5,2022-08-13T15:02:11.665Z,2022-08-14T05:48:32Z,3702447543,212,19.2,3702447541,141,50.4,3702447545,213,4.6,3705521929,178,,3702447539,140,61.4,3702447537,56,Center,,,,,,,cspjsye2x9pmnvdxjmghwnyi2,Nico Melamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378147,25,1,1,1,22,c8llrezkm3b3op4afrou6b487,1,61.4,50.4,2022-08-13T15:02:12.840Z,2022-08-14T05:48:36Z,3702447575,140,42.4,3702447579,212,21.8,3705522047,178,,3702447577,141,37.3,3702447581,213,3.6,3702447573,56,Back,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378167,26,1,1,1,24,c8llrezkm3b3op4afrou6b487,1,42.4,37.3,2022-08-13T15:02:14.864Z,2022-08-14T05:48:39Z,3702447697,140,58.3,3702447703,213,5.4,3702447701,212,26.7,3702447695,56,Right,3702447699,141,6.7,3705522099,178,,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378187,27,1,1,1,28,c8llrezkm3b3op4afrou6b487,1,63.3,6.2,2022-08-13T15:02:18.706Z,2022-08-14T05:48:41Z,3702447789,140,55.9,3702447787,56,Center,3702447795,213,2.1,3702447791,141,27.6,3705522171,178,,3702447793,212,16.5,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378199,28,1,1,1,30,c8llrezkm3b3op4afrou6b487,0,59,27.1,2022-08-13T15:02:20.606Z,2022-08-14T05:48:45Z,3705522255,178,,3702447845,56,Center,3702447849,141,26.4,3702447853,213,6.2,3702447851,212,9.7,3702447847,140,68.2,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378211,15,8,1,1,30,6f27yvbqcngegwsg2ozxxdj4,1,34.6,85.3,2022-08-13T15:02:21.105Z,2022-08-14T05:48:49Z,3705522379,178,,3703409581,385,,3702447891,56,Back,,,,,,,,,,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378255,29,1,1,1,31,c8llrezkm3b3op4afrou6b487,1,62.4,3.8,2022-08-13T15:02:21.785Z,2022-08-14T05:48:52Z,3702448109,140,45.7,3702448111,141,16.8,3705522431,178,,3702448113,212,19.6,3702448107,56,Back,3702448115,213,2.7,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378273,30,1,1,1,35,c8llrezkm3b3op4afrou6b487,1,45.5,17.3,2022-08-13T15:02:25.289Z,2022-08-14T05:48:55Z,3705522505,178,,3702448225,212,12.7,3702448219,56,Center,3702448223,141,30.6,3702448227,213,0.8,3702448221,140,54.0,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378317,31,1,1,1,36,c8llrezkm3b3op4afrou6b487,1,54.1,30.7,2022-08-13T15:02:26.339Z,2022-08-14T05:48:59Z,3702448441,56,Back,3702448447,141,19.7,3702448445,140,42.5,3702448453,213,3.7,3702448451,212,14.3,3705522589,178,,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378329,32,1,1,1,40,c8llrezkm3b3op4afrou6b487,1,39.6,27.6,2022-08-13T15:02:30.826Z,2022-08-14T05:49:02Z,3705522655,178,,3702448509,212,23.7,3702448511,213,1.8,3702448505,140,35.2,3702448503,56,Back,3702448507,141,61.8,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378357,33,1,1,1,43,c8llrezkm3b3op4afrou6b487,1,35.2,61.8,2022-08-13T15:02:33.467Z,2022-08-14T05:49:06Z,3702448649,213,1.3,3702448645,141,90.0,3702448641,56,Back,3705522743,178,,3702448643,140,40.1,3702448647,212,19.9,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378393,34,1,1,1,45,c8llrezkm3b3op4afrou6b487,0,42.3,94.4,2022-08-13T15:02:35.955Z,2022-08-14T05:49:08Z,3705522799,178,,3702448829,213,5.8,3702448815,56,Center,3702448827,212,27.8,3702448811,155,,3702448821,141,74.7,3702448817,140,65.5,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378405,16,1,1,1,47,6f27yvbqcngegwsg2ozxxdj4,0,29.5,17.4,2022-08-13T15:02:38.122Z,2022-08-14T05:49:12Z,3702448889,140,42.5,3705522901,388,,3702448885,3,,3702448887,56,Back,3702448895,213,5.6,3702448891,141,0.0,3702448893,212,18.2,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378409,17,5,1,1,49,6f27yvbqcngegwsg2ozxxdj4,0,41.8,-0.8,2022-08-13T15:02:39.774Z,2022-08-14T05:49:16Z,3702448901,56,Back,3702449069,233,35,3702448903,347,,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445378443,35,5,1,1,49,c8llrezkm3b3op4afrou6b487,1,58.2,100.8,2022-08-13T15:02:39.774Z,2022-08-14T05:49:16Z,3702449047,233,17,3702449029,56,Left,3702449031,347,,,,,,,,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
