id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,qualifier/9/value,qualifier/14/value
2484033883,80,1,1,9,31,6f27yvbqcngegwsg2ozxxdj4,1,5.1,18.8,2022-11-10T18:10:38.732Z,2022-11-11T02:36:23Z,3907515995,212,3.8,3907515997,213,4.2,3907806711,178,,3907509671,56,Back,3907515991,140,3.3,3907515993,141,13.9,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484033889,81,49,1,9,33,6f27yvbqcngegwsg2ozxxdj4,1,5.1,10.2,2022-11-10T18:10:40.723Z,2022-11-11T02:36:27Z,,,,,,,,,,,,,,,,,,,,,,,,,cbym98g15egnbeda05mt3drrp,Kevin Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484033891,82,1,1,9,33,6f27yvbqcngegwsg2ozxxdj4,1,5.1,10.2,2022-11-10T18:10:40.735Z,2022-11-11T02:36:30Z,3907509709,56,Back,3907509713,140,25.8,3907806765,178,,3907509707,155,,3907509717,141,16.4,3907509723,213,0.2,3907509719,212,22.1,,,,cbym98g15egnbeda05mt3drrp,Kevin Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484033897,83,1,1,9,36,6f27yvbqcngegwsg2ozxxdj4,1,25.8,16.4,2022-11-10T18:10:42.973Z,2022-11-11T02:36:33Z,3907509739,141,22.5,3907509737,140,25.1,3907509735,56,Back,3907806789,178,,3907509741,212,4.2,3907509743,213,1.7,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484033905,84,3,1,9,36,6f27yvbqcngegwsg2ozxxdj4,0,30.2,26.5,2022-11-10T18:10:43.435Z,2022-11-11T02:36:37Z,3907509777,285,,3907509801,233,104,3907509775,56,Back,3907749135,465,,3907806809,178,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484033901,104,7,1,9,37,3budh3j9xivsid3ptm8ptpy4k,0,69.8,73.5,2022-11-10T18:10:43.763Z,2022-11-11T02:36:41Z,3907509779,233,84,3907509757,56,Center,3907509783,286,,3907749157,385,,3907806829,178,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484033915,85,3,1,9,40,6f27yvbqcngegwsg2ozxxdj4,0,23.8,50.1,2022-11-10T18:10:46.889Z,2022-11-11T02:36:50Z,3907509883,233,105,3907749215,465,,3907806883,178,,3907509843,285,,3907509841,56,Back,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484033921,105,7,1,9,40,3budh3j9xivsid3ptm8ptpy4k,1,76.2,49.9,2022-11-10T18:10:47.571Z,2022-11-11T02:36:53Z,3907749231,385,,3907509867,233,85,3907806911,178,,3907509861,56,Center,3907509871,286,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484033923,106,49,1,9,41,3budh3j9xivsid3ptm8ptpy4k,1,72.3,50.3,2022-11-10T18:10:48.370Z,2022-11-11T02:36:58Z,,,,,,,,,,,,,,,,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484090061,1041,67,1,9,41,3budh3j9xivsid3ptm8ptpy4k,1,75.3,50.3,2022-11-10T18:10:48.386Z,2022-11-11T04:44:40Z,3907815107,233,852,,,,,,,,,,,,,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484090059,852,67,1,9,41,6f27yvbqcngegwsg2ozxxdj4,0,24.7,49.7,2022-11-10T18:10:48.387Z,2022-11-11T03:44:51Z,3907815111,233,1041,,,,,,,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484090149,853,83,1,9,43,6f27yvbqcngegwsg2ozxxdj4,1,24.3,55.7,2022-11-10T18:10:50.470Z,2022-11-11T03:46:19Z,3907815551,399,183462,,,,,,,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484033937,107,1,1,9,45,3budh3j9xivsid3ptm8ptpy4k,1,77.8,41.2,2022-11-10T18:10:52.227Z,2022-11-11T03:45:46Z,3907509949,141,14.4,3907509947,140,79.1,3907509945,56,Right,3907509951,212,18.3,3907509953,213,4.8,3907806963,178,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484033941,108,1,1,9,48,3budh3j9xivsid3ptm8ptpy4k,0,80.5,21.7,2022-11-10T18:10:55.163Z,2022-11-11T02:37:09Z,3907806989,178,,3907509963,2,,3907749345,20,,3907510037,286,,3907509973,212,6.6,3907510031,236,,3907509971,141,29.5,3907509967,56,Center,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,3907510033,233,86,3907749343,224,3907509975,213,3907509965,155,,3907509969,140,,,,,,,,,,,,0.9,84.2,,
2484033949,86,12,1,9,48,6f27yvbqcngegwsg2ozxxdj4,1,16.3,74,2022-11-10T18:10:55.344Z,2022-11-11T02:37:12Z,3907510023,185,,3907510061,233,108,3907807013,178,,3907510025,56,Back,,,,,,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484033979,109,1,1,9,54,3budh3j9xivsid3ptm8ptpy4k,1,71.1,13.5,2022-11-10T18:11:01.689Z,2022-11-11T02:37:18Z,3907510189,213,1.4,3907807043,178,,3907510185,141,29.8,3907510187,212,11.3,3907510183,140,73.2,3907510181,56,Center,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484033981,110,50,1,9,55,3budh3j9xivsid3ptm8ptpy4k,1,73.8,30.7,2022-11-10T18:11:02.514Z,2022-11-11T02:37:29Z,3907510193,56,Center,3907510207,233,87,3907510195,286,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484033987,87,7,1,9,57,6f27yvbqcngegwsg2ozxxdj4,0,26.2,69.3,2022-11-10T18:11:03.838Z,2022-11-11T02:37:34Z,3907807125,178,,3907510199,56,Back,3907749437,383,,3907510201,285,,3907510203,233,110,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484033985,111,61,1,9,57,3budh3j9xivsid3ptm8ptpy4k,1,72.8,30.3,2022-11-10T18:11:03.917Z,2022-11-11T02:37:38Z,3907510197,56,Center,3907807141,178,,,,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484033993,88,45,1,9,58,6f27yvbqcngegwsg2ozxxdj4,0,26.8,74.1,2022-11-10T18:11:05.345Z,2022-11-11T02:37:41Z,3907510225,285,,3907510239,233,112,3907510223,56,Back,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484033991,112,3,1,9,58,3budh3j9xivsid3ptm8ptpy4k,1,73.2,25.9,2022-11-10T18:11:05.345Z,2022-11-11T02:37:41Z,3907807151,178,,3907510233,233,88,3907510215,56,Center,3907749459,464,,3907510217,286,,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484033999,113,1,1,9,59,3budh3j9xivsid3ptm8ptpy4k,1,69.9,30,2022-11-10T18:11:06.130Z,2022-11-11T02:37:44Z,3907510273,213,2.2,3907510271,212,12.4,3907807167,178,,3907510269,141,44.5,3907510265,56,Center,3907510267,140,62.8,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034015,114,1,1,10,2,3budh3j9xivsid3ptm8ptpy4k,1,65,40.3,2022-11-10T18:11:09.138Z,2022-11-11T02:37:48Z,3907510345,140,68.5,3907510347,141,14.1,3907510349,212,18.2,3907807185,178,,3907510343,56,Right,3907510351,213,4.9,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034029,115,1,1,10,6,3budh3j9xivsid3ptm8ptpy4k,0,73.6,20.3,2022-11-10T18:11:13.460Z,2022-11-11T02:37:50Z,3907510399,196,,3907510403,140,77.7,3907510401,56,Left,3907510397,155,,3907807197,178,,3907510409,213,1.5,3907510407,212,46.5,3907510411,1,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,3907510405,141,88.4,,,,,,,,,,,,,,,,,,,,,,,,
2484034043,89,1,1,10,9,6f27yvbqcngegwsg2ozxxdj4,1,24.4,1.2,2022-11-10T18:11:16.308Z,2022-11-11T02:37:56Z,3907510687,3,,3907510469,212,11.2,3907510465,140,28.3,3907510467,141,16.6,3907510463,56,Back,3907807219,388,,3907510471,213,1.2,,,,cbym98g15egnbeda05mt3drrp,Kevin Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034045,90,49,1,10,10,6f27yvbqcngegwsg2ozxxdj4,1,28.3,16.6,2022-11-10T18:11:17.621Z,2022-11-11T02:38:00Z,,,,,,,,,,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034047,91,1,1,10,12,6f27yvbqcngegwsg2ozxxdj4,1,27.3,15.9,2022-11-10T18:11:19.014Z,2022-11-11T02:38:03Z,3907510491,140,15.3,3907510493,141,20.5,3907510497,213,2.9,3907510495,212,13.0,3907510489,56,Back,3907807243,178,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034049,92,1,1,10,14,6f27yvbqcngegwsg2ozxxdj4,1,15.3,20.5,2022-11-10T18:11:21.084Z,2022-11-11T02:38:08Z,3907510509,213,0.3,3907510507,212,8.5,3907510505,141,24.7,3907510501,56,Back,3907510503,140,22.9,3907807259,178,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034051,93,1,1,10,14,6f27yvbqcngegwsg2ozxxdj4,1,22.9,24.7,2022-11-10T18:11:21.732Z,2022-11-11T02:38:11Z,3907510519,56,Back,3907807275,178,,3907510521,140,25.3,3907510523,141,5.3,3907510527,213,4.9,3907510525,212,13.4,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034055,94,1,1,10,16,6f27yvbqcngegwsg2ozxxdj4,1,25.3,5.3,2022-11-10T18:11:23.660Z,2022-11-11T02:38:16Z,3907510551,213,2.7,3907807313,178,,3907510543,56,Back,3907510547,141,10.5,3907510545,140,19.0,3907510549,212,7.5,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034063,95,1,1,10,18,6f27yvbqcngegwsg2ozxxdj4,1,19,10.5,2022-11-10T18:11:25.370Z,2022-11-11T02:38:20Z,3907510591,56,Back,3907510593,140,26.3,3907510599,213,0.4,3907807329,178,,3907510595,141,15.9,3907510597,212,8.5,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034075,96,1,1,10,19,6f27yvbqcngegwsg2ozxxdj4,1,26.3,15.9,2022-11-10T18:11:26.044Z,2022-11-11T04:20:38Z,3907510651,213,2.3,3907510643,56,Back,3907807349,178,,3907510645,140,20.7,3907510647,141,25.9,3907510649,212,9.0,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034087,97,1,1,10,22,6f27yvbqcngegwsg2ozxxdj4,1,23.7,34.1,2022-11-10T18:11:29.141Z,2022-11-11T02:38:28Z,3907510711,56,Back,3907510713,140,19.7,3907510715,141,63.0,3907807361,178,,3907510717,212,20.1,3907510719,213,1.8,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034091,98,1,1,10,24,6f27yvbqcngegwsg2ozxxdj4,1,19.8,67.9,2022-11-10T18:11:31.364Z,2022-11-11T02:38:32Z,3907510741,212,10.6,3907510743,213,1.1,3907510735,56,Back,3907510737,140,24.4,3907510739,141,81.7,3907807381,178,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034093,99,1,1,10,28,6f27yvbqcngegwsg2ozxxdj4,0,28.9,77.5,2022-11-10T18:11:35.484Z,2022-11-11T02:38:35Z,3907807397,178,,3907510753,141,81.1,3907510749,56,Back,3907510751,140,31.2,3907510757,213,0.8,3907510755,212,3.4,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034089,116,61,1,10,28,3budh3j9xivsid3ptm8ptpy4k,1,67.2,17.9,2022-11-10T18:11:35.610Z,2022-11-11T02:38:42Z,3907807421,178,,3907510733,56,Right,,,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034115,100,5,1,10,31,6f27yvbqcngegwsg2ozxxdj4,1,47.7,101.4,2022-11-10T18:11:38.191Z,2022-11-11T02:38:47Z,3907510879,56,Back,3907510899,233,117,3907510881,347,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034103,117,5,1,10,31,3budh3j9xivsid3ptm8ptpy4k,0,52.3,-1.4,2022-11-10T18:11:38.191Z,2022-11-11T02:38:46Z,3907510809,56,Right,3907510811,347,,3907510925,233,100,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034123,101,1,1,10,40,6f27yvbqcngegwsg2ozxxdj4,1,53.4,100,2022-11-10T18:11:47.545Z,2022-11-11T02:38:59Z,3907510931,56,Center,3907510933,140,52.8,3907510935,141,76.2,3907510937,212,17.6,3907510939,213,4.7,3907510929,107,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034137,102,1,1,10,42,6f27yvbqcngegwsg2ozxxdj4,1,52.8,76.2,2022-11-10T18:11:49.397Z,2022-11-11T02:39:02Z,3907510997,56,Center,3907807475,178,,3907510999,140,65.0,3907511001,141,25.9,3907511003,212,36.5,3907511007,1,,3907511005,213,5.1,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034141,103,1,1,10,47,6f27yvbqcngegwsg2ozxxdj4,1,68.1,24,2022-11-10T18:11:53.830Z,2022-11-11T02:39:04Z,3907511031,212,15.8,3907511033,213,5.5,3907807483,178,,3907511029,141,7.1,3907511027,140,78.4,3907511025,56,Right,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034153,104,1,1,10,48,6f27yvbqcngegwsg2ozxxdj4,1,78.4,7.1,2022-11-10T18:11:55.243Z,2022-11-11T02:39:09Z,3907511105,213,2.5,3907807509,178,,3907511097,56,Right,3907511103,212,12.3,3907511101,141,17.8,3907511099,140,69.0,,,,,,,cbym98g15egnbeda05mt3drrp,Kevin Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034161,105,1,1,10,51,6f27yvbqcngegwsg2ozxxdj4,1,69.5,19.6,2022-11-10T18:11:58.454Z,2022-11-11T02:39:14Z,3907511139,212,6.2,3907511137,141,24.8,3907511135,140,64.7,3907807517,178,,3907511133,56,Center,3907511141,213,2.5,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034171,106,1,1,10,53,6f27yvbqcngegwsg2ozxxdj4,1,64.7,24.8,2022-11-10T18:12:00.277Z,2022-11-11T02:39:17Z,3907511213,56,Right,3907511215,140,74.4,3907511217,141,3.4,3907511221,213,5.3,3907511219,212,17.8,3907807529,178,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034173,107,1,1,10,57,6f27yvbqcngegwsg2ozxxdj4,1,73.6,7.6,2022-11-10T18:12:03.996Z,2022-11-11T02:39:20Z,3907511233,213,1.7,3907511231,212,9.1,3907807543,178,,3907511227,140,72.4,3907511225,56,Right,3907511229,141,20.8,,,,,,,cbym98g15egnbeda05mt3drrp,Kevin Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034179,108,1,1,10,57,6f27yvbqcngegwsg2ozxxdj4,1,72.4,20.8,2022-11-10T18:12:04.533Z,2022-11-11T02:39:22Z,3907511271,213,3.2,3907807555,178,,3907511263,56,Right,3907511269,212,10.7,3907511265,140,62.2,3907511267,141,19.9,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034191,109,1,1,10,59,6f27yvbqcngegwsg2ozxxdj4,1,62.2,19.9,2022-11-10T18:12:06.196Z,2022-11-11T02:39:26Z,3907511347,212,10.8,3907511345,141,34.3,3907511349,213,2.0,3907807567,178,,3907511343,140,57.8,3907511341,56,Center,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034213,110,1,1,11,1,6f27yvbqcngegwsg2ozxxdj4,1,57.8,34.3,2022-11-10T18:12:08.171Z,2022-11-11T02:39:28Z,3907511449,213,1.8,3907511445,141,74.8,3907511447,212,28.3,3907511443,140,51.7,3907511441,56,Center,3907807579,178,,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034237,111,1,1,11,8,6f27yvbqcngegwsg2ozxxdj4,1,43.3,87.1,2022-11-10T18:12:14.756Z,2022-11-11T02:39:30Z,3907511605,213,3.8,3907511599,140,18.6,3907807587,178,,3907511607,1,,3907511603,212,32.9,3907511601,141,57.4,3907511597,56,Back,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034243,112,1,1,11,21,6f27yvbqcngegwsg2ozxxdj4,1,25.3,47.6,2022-11-10T18:12:28.388Z,2022-11-11T02:39:32Z,3907511743,1,,3907511629,56,Right,3907511637,213,5.8,3907511635,212,48.9,3907511627,155,,3907807597,178,,3907511631,140,66.3,3907511633,141,13.4,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034259,113,1,1,11,24,6f27yvbqcngegwsg2ozxxdj4,1,66.3,13.4,2022-11-10T18:12:31.269Z,2022-11-11T02:39:56Z,3907807647,178,,3907511717,213,0.7,3907511715,212,4.2,3907511707,3,,3907511711,140,69.5,3907511713,141,17.2,3907511709,56,Right,,,,cbym98g15egnbeda05mt3drrp,Kevin Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034261,114,61,1,11,27,6f27yvbqcngegwsg2ozxxdj4,0,66.4,10.8,2022-11-10T18:12:34.316Z,2022-11-11T02:40:02Z,3907511725,56,Right,3907807669,178,,,,,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034263,115,5,1,11,28,6f27yvbqcngegwsg2ozxxdj4,0,68.4,-1.8,2022-11-10T18:12:35.573Z,2022-11-11T02:40:05Z,3907511727,56,Right,3907511909,233,118,3907511729,347,,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034293,118,5,1,11,28,3budh3j9xivsid3ptm8ptpy4k,1,31.6,101.8,2022-11-10T18:12:35.573Z,2022-11-11T02:40:05Z,3907511891,347,,3907511893,233,115,3907511889,56,Back,,,,,,,,,,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034297,119,1,1,11,39,3budh3j9xivsid3ptm8ptpy4k,1,30.9,100,2022-11-10T18:12:46.522Z,2022-11-11T02:40:15Z,3907511933,141,96.5,3907511931,140,44.8,3907511929,56,Back,3907511927,107,,3907511935,212,15.1,3907511937,213,6.0,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034305,120,1,1,11,42,3budh3j9xivsid3ptm8ptpy4k,1,46.3,96,2022-11-10T18:12:49.256Z,2022-11-11T02:40:44Z,3907511973,140,54.1,3907511971,56,Left,3907807823,178,,3907511975,141,82.7,3907511977,212,12.2,3907511979,213,5.4,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034315,121,1,1,11,44,3budh3j9xivsid3ptm8ptpy4k,1,55.2,81.7,2022-11-10T18:12:50.867Z,2022-11-11T02:40:55Z,3907512041,212,5.1,3907512043,213,2.1,3907807851,178,,3907512039,141,88.3,3907512035,56,Left,3907512037,140,52.8,,,,,,,8oc3lpz3xttrnwxk1fnnv7owl,R. Falcao,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034319,122,1,1,11,44,3budh3j9xivsid3ptm8ptpy4k,0,52.7,88.4,2022-11-10T18:12:51.632Z,2022-11-11T02:41:16Z,3907512055,155,,3907512057,56,Center,3907512065,213,5.0,3907512059,140,64.7,3907512067,1,,3907512061,141,33.4,3907512063,212,39.5,3907807919,178,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034335,116,1,1,11,47,6f27yvbqcngegwsg2ozxxdj4,0,29,74.5,2022-11-10T18:12:53.995Z,2022-11-11T02:41:21Z,3907807933,388,,3907512199,213,0.3,3907512189,3,,3907512197,212,27.8,3907512195,141,88.2,3907512193,140,53.9,3907512191,56,Left,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034341,123,1,1,11,51,3budh3j9xivsid3ptm8ptpy4k,1,46.3,9.7,2022-11-10T18:12:57.937Z,2022-11-11T02:41:24Z,3907512231,212,14.5,3907512233,213,6.0,3907512229,141,3.2,3907512227,140,59.5,3907807953,178,,3907512225,56,Right,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034345,124,50,1,11,52,3budh3j9xivsid3ptm8ptpy4k,1,59.8,4.1,2022-11-10T18:12:58.826Z,2022-11-11T02:41:33Z,3907512239,286,,3907512251,233,117,3907512237,56,Right,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034347,117,7,1,11,52,6f27yvbqcngegwsg2ozxxdj4,0,40.2,95.9,2022-11-10T18:12:59.368Z,2022-11-11T02:41:40Z,3907512243,56,Back,3907750233,384,,3907807989,178,,3907512247,233,124,3907512245,285,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034475,128,61,1,11,52,3budh3j9xivsid3ptm8ptpy4k,1,62.5,4,2022-11-10T18:12:59.550Z,2022-11-11T02:41:44Z,3907512935,56,Right,3907808001,178,,,,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034349,118,49,1,11,53,6f27yvbqcngegwsg2ozxxdj4,1,52.2,89,2022-11-10T18:13:00.337Z,2022-11-11T02:41:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034355,119,1,1,11,55,6f27yvbqcngegwsg2ozxxdj4,1,52.2,89,2022-11-10T18:13:02.357Z,2022-11-11T02:41:50Z,3907512309,213,3.6,3907808037,178,,3907512307,212,12.5,3907512305,141,80.4,3907512303,140,41.7,3907512301,56,Back,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034361,120,3,1,11,57,6f27yvbqcngegwsg2ozxxdj4,1,44.4,76.4,2022-11-10T18:13:04.713Z,2022-11-11T02:41:54Z,3907750271,464,,3907512341,286,,3907512343,233,125,3907808063,178,,3907512339,56,Back,,,,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034353,125,45,1,11,57,3budh3j9xivsid3ptm8ptpy4k,0,55.6,23.6,2022-11-10T18:13:04.713Z,2022-11-11T02:41:55Z,3907512275,285,,3907512349,233,120,3907512273,56,Center,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034365,121,1,1,12,1,6f27yvbqcngegwsg2ozxxdj4,1,40.5,76.7,2022-11-10T18:13:08.022Z,2022-11-11T02:41:56Z,3907512361,213,3.7,3907808073,178,,3907512353,56,Back,3907512357,141,53.2,3907512355,140,15.0,3907512359,212,31.2,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484034369,122,1,1,12,5,6f27yvbqcngegwsg2ozxxdj4,1,15,53.2,2022-11-10T18:13:11.938Z,2022-11-11T02:41:59Z,3907512383,212,22.0,3907512381,141,82.6,3907512377,56,Back,3907808081,178,,3907512379,140,23.8,3907512385,213,1.1,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,
