id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2499432987,9,1,1,0,15,82q9159y2u7mkfn3z6hy75r4o,1,45.8,83.9,2023-01-21T20:00:42.963Z,2023-01-22T10:48:29Z,3989581443,178,,3988771059,141,93.9,3988771063,212,6.9,3988771055,140,44.9,3988771051,56,Back,3988771067,213,1.7,,,,,,,3ia1z3fooszynz9a81dn17oid,A. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499432999,10,1,1,0,16,82q9159y2u7mkfn3z6hy75r4o,1,44.9,93.9,2023-01-21T20:00:44.088Z,2023-01-22T10:48:32Z,3989581499,178,,3988771119,141,76.2,3988771121,212,15.5,3988771123,213,5.4,3988771117,140,54.2,3988771115,56,Center,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433001,11,50,1,0,18,82q9159y2u7mkfn3z6hy75r4o,1,53.3,73.8,2023-01-21T20:00:45.827Z,2023-01-22T10:48:46Z,3988771127,56,Center,3988771201,233,3,3988771129,286,,,,,,,,,,,,,,,,,3ia1z3fooszynz9a81dn17oid,A. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433007,3,7,1,0,18,10eyb18v5puw4ez03ocaug09m,0,46.7,26.2,2023-01-21T20:00:46.182Z,2023-01-22T10:48:52Z,3989581787,178,,3988771149,285,,3988771167,233,11,3989121691,383,,3988771147,56,Back,,,,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433015,12,1,1,0,20,82q9159y2u7mkfn3z6hy75r4o,1,54.8,73.4,2023-01-21T20:00:47.827Z,2023-01-22T10:48:56Z,3988771195,212,15.2,3988771197,213,4.0,3988771191,140,44.9,3988771193,141,57.1,3989581857,178,,3988771187,56,Back,,,,,,,3ia1z3fooszynz9a81dn17oid,A. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433035,13,1,1,0,21,82q9159y2u7mkfn3z6hy75r4o,1,46,54.6,2023-01-21T20:00:49.573Z,2023-01-22T10:48:59Z,3988771279,56,Back,3989581905,178,,3988771287,213,4.8,3988771285,212,22.3,3988771281,140,47.9,3988771283,141,21.9,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433053,14,1,1,0,24,82q9159y2u7mkfn3z6hy75r4o,1,56.2,16.6,2023-01-21T20:00:52.008Z,2023-01-22T10:49:01Z,3988771393,212,15.7,3988771395,213,5.8,3988771389,140,69.5,3988771391,141,6.1,3988771387,56,Right,3989581969,178,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433059,15,1,1,0,27,82q9159y2u7mkfn3z6hy75r4o,1,68.7,6.6,2023-01-21T20:00:54.606Z,2023-01-22T10:49:04Z,3988771431,56,Right,3988771437,212,9.9,3988771435,141,9.4,3988771433,140,59.4,3988771439,213,2.9,3989582041,178,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433069,16,1,1,0,28,82q9159y2u7mkfn3z6hy75r4o,1,59.7,9.4,2023-01-21T20:00:56.359Z,2023-01-22T10:49:06Z,3989582101,178,,3988771499,140,71.0,3988771501,141,3.6,3988771497,56,Right,3988771505,213,6.0,3988771503,212,12.5,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433085,17,1,1,0,30,82q9159y2u7mkfn3z6hy75r4o,1,66.5,5.4,2023-01-21T20:00:58.271Z,2023-01-22T10:49:12Z,3988771617,213,1.4,3988771615,212,8.5,3988771611,140,68.2,3988771613,141,17.6,3988771609,56,Right,3989582223,178,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433087,18,50,1,0,31,82q9159y2u7mkfn3z6hy75r4o,1,73.6,14.2,2023-01-21T20:00:58.802Z,2023-01-22T10:49:22Z,3988771685,233,4,3988771623,286,,3988771621,56,Right,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433093,4,7,1,0,31,10eyb18v5puw4ez03ocaug09m,1,26.4,85.8,2023-01-21T20:00:59.507Z,2023-01-22T10:49:28Z,3988771655,233,18,3988771651,56,Back,3989582579,178,,3988771653,285,,3989122455,383,,,,,,,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433095,5,49,1,0,33,10eyb18v5puw4ez03ocaug09m,1,23.6,83.3,2023-01-21T20:01:00.851Z,2023-01-22T10:49:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433105,6,1,1,0,33,10eyb18v5puw4ez03ocaug09m,1,23.6,83.3,2023-01-21T20:01:00.962Z,2023-01-22T10:49:36Z,3988771709,140,18.8,3988771715,213,4.0,3988771707,56,Back,3989582745,178,,3988771711,141,75.1,3988771713,212,7.5,,,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433123,7,1,1,0,35,10eyb18v5puw4ez03ocaug09m,1,18.5,73.6,2023-01-21T20:01:02.812Z,2023-01-22T10:49:39Z,3988771801,213,4.2,3988771797,141,46.2,3988771795,140,8.1,3988771799,212,21.6,3988771793,56,Back,3989582833,178,,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433151,8,1,1,0,38,10eyb18v5puw4ez03ocaug09m,1,7.4,46.3,2023-01-21T20:01:05.828Z,2023-01-22T10:49:42Z,3988771959,140,15.1,3989582887,178,,3988771961,141,25.0,3988771965,213,5.2,3988771957,56,Back,3988771963,212,16.6,,,,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433161,9,1,1,0,40,10eyb18v5puw4ez03ocaug09m,1,14.7,25.3,2023-01-21T20:01:08.083Z,2023-01-22T10:49:45Z,3988772011,140,4.7,3988772017,213,2.3,3988772015,212,15.9,3989582957,178,,3988772013,141,42.8,3988772009,56,Back,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433189,10,1,1,0,42,10eyb18v5puw4ez03ocaug09m,1,4.7,42.7,2023-01-21T20:01:10.270Z,2023-01-22T10:49:48Z,3989582975,178,,3988772169,213,1.3,3988772167,212,24.5,3988772165,141,77.7,3988772161,56,Back,3988772163,140,10.4,,,,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433207,11,1,1,0,47,10eyb18v5puw4ez03ocaug09m,1,13.2,80.8,2023-01-21T20:01:15.004Z,2023-01-22T10:49:50Z,3988772255,56,Back,3988772257,140,7.4,3988772263,213,4.3,3988772261,212,17.1,3989582995,178,,3988772259,141,57.3,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433215,12,1,1,0,48,10eyb18v5puw4ez03ocaug09m,0,7.5,57.2,2023-01-21T20:01:16.122Z,2023-01-22T10:49:53Z,3988772313,1,,3988772299,56,Back,3989583055,178,,3988772303,141,100.0,3988772301,140,28.8,3988772305,212,37.5,3988772309,213,0.9,3988772297,157,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433221,13,5,1,0,50,10eyb18v5puw4ez03ocaug09m,0,28.3,101.2,2023-01-21T20:01:18.402Z,2023-01-22T10:50:02Z,3988772479,233,19,3988772329,347,,3988772327,56,Back,,,,,,,,,,,,,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433247,19,5,1,0,50,82q9159y2u7mkfn3z6hy75r4o,1,71.7,-1.2,2023-01-21T20:01:18.402Z,2023-01-22T10:50:02Z,3988772437,56,Right,3988772439,347,,3988772457,233,13,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433341,20,1,1,1,7,82q9159y2u7mkfn3z6hy75r4o,1,71.4,0,2023-01-21T20:01:34.746Z,2023-01-22T10:50:17Z,3988772973,213,0.4,3988772963,107,,3988772971,212,8.3,3988772965,56,Right,3988772967,140,78.6,3988772969,141,3.8,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499601529,634,67,1,1,8,82q9159y2u7mkfn3z6hy75r4o,1,77.1,4,2023-01-21T20:01:35.850Z,2023-01-22T12:14:13Z,3989664361,233,1101,,,,,,,,,,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499601525,1101,67,1,1,8,10eyb18v5puw4ez03ocaug09m,0,22.9,96,2023-01-21T20:01:35.851Z,2023-01-22T11:38:01Z,3989664373,233,634,,,,,,,,,,,,,,,,,,,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433349,21,1,1,1,8,82q9159y2u7mkfn3z6hy75r4o,0,78.6,3.8,2023-01-21T20:01:35.863Z,2023-01-22T12:14:13Z,3988773019,213,1.6,3989583605,178,,3988773013,140,78.0,3988773011,56,Right,3988773017,212,8.4,3988773015,141,16.1,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433359,14,1,1,1,8,10eyb18v5puw4ez03ocaug09m,1,26,80.3,2023-01-21T20:01:36.533Z,2023-01-22T10:50:27Z,3988773079,212,10.8,3988773081,213,0.4,3988773073,56,Back,3989583643,388,,3988773077,141,86.9,3988773075,140,35.4,3988773071,3,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433381,15,1,1,1,10,10eyb18v5puw4ez03ocaug09m,0,36.7,94.2,2023-01-21T20:01:37.891Z,2023-01-22T10:50:30Z,3988773193,56,Back,3988773191,3,,3988773195,140,33.3,3988773197,141,83.2,3988773199,212,8.3,3988773201,213,4.3,3989583689,388,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433369,22,1,1,1,11,82q9159y2u7mkfn3z6hy75r4o,1,70,17.7,2023-01-21T20:01:38.892Z,2023-01-22T10:50:34Z,3988773121,140,58.6,3988773125,141,9.8,3989583739,178,,3988773131,213,3.6,3988773113,3,,3988773129,212,13.1,3988773117,56,Right,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433383,16,43,1,1,12,10eyb18v5puw4ez03ocaug09m,1,0,0,2023-01-21T20:01:39.737Z,2023-01-21T20:53:15Z,3988773213,212,8.8,3988773205,3,0,3988773207,56,Back,3988773211,141,89.1,3988773215,213,0.5,3988773209,140,40.9,3988909105,144,1,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433409,23,1,1,1,12,82q9159y2u7mkfn3z6hy75r4o,0,58.6,9.8,2023-01-21T20:01:40.100Z,2023-01-22T10:50:40Z,3988773327,3,,3988773337,213,0.3,3988773335,212,14.9,3988773331,140,72.0,3989583805,388,,3988773333,141,17.0,3988773329,56,Right,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433415,17,1,1,1,16,10eyb18v5puw4ez03ocaug09m,1,22.9,81.1,2023-01-21T20:01:44.205Z,2023-01-22T10:50:58Z,3988773373,3,,3988773381,212,8.3,3988773383,213,0.3,3988773377,140,30.4,3988773375,56,Back,3988773379,141,84.8,3989584091,178,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433421,18,49,1,1,17,10eyb18v5puw4ez03ocaug09m,1,29.4,85.1,2023-01-21T20:01:44.698Z,2023-01-22T10:51:03Z,,,,,,,,,,,,,,,,,,,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433425,19,1,1,1,17,10eyb18v5puw4ez03ocaug09m,1,29.4,85.1,2023-01-21T20:01:44.771Z,2023-01-22T10:51:06Z,3988773425,56,Back,3988773427,140,24.5,3988773433,213,2.6,3988773429,141,89.6,3989584375,178,,3988773431,212,6.0,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433437,20,1,1,1,18,10eyb18v5puw4ez03ocaug09m,1,24.5,89.6,2023-01-21T20:01:46.271Z,2023-01-22T10:51:09Z,3988773483,212,7.4,3988773477,56,Back,3988773485,213,4.1,3988773481,141,80.9,3989584441,178,,3988773479,140,20.2,,,,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433465,21,1,1,1,20,10eyb18v5puw4ez03ocaug09m,1,19.6,80.9,2023-01-21T20:01:47.604Z,2023-01-22T10:51:13Z,3989584509,178,,3988773613,141,57.8,3988773609,56,Back,3988773611,140,8.5,3988773617,213,4.1,3988773615,212,19.6,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433485,22,1,1,1,22,10eyb18v5puw4ez03ocaug09m,1,7.3,56.3,2023-01-21T20:01:50.445Z,2023-01-22T10:51:17Z,3988773693,141,43.3,3989584551,178,,3988773697,213,5.6,3988773695,212,13.6,3988773689,56,Back,3988773691,140,17.2,,,,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433499,23,1,1,1,24,10eyb18v5puw4ez03ocaug09m,1,17.8,45,2023-01-21T20:01:52.347Z,2023-01-22T10:51:22Z,3988773763,212,10.9,3988773757,56,Back,3989584689,178,,3988773761,141,61.0,3988773765,213,1.6,3988773759,140,17.8,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433523,24,1,1,1,27,10eyb18v5puw4ez03ocaug09m,1,19.9,59.7,2023-01-21T20:01:55.197Z,2023-01-22T10:51:25Z,3989584779,178,,3988773869,213,5.8,3988773861,56,Back,3988773867,212,10.9,3988773865,141,52.1,3988773863,140,29.0,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433541,25,1,1,1,28,10eyb18v5puw4ez03ocaug09m,1,30.5,51.3,2023-01-21T20:01:56.276Z,2023-01-22T10:51:30Z,3989584849,178,,3988773979,213,4.5,3988773977,212,18.5,3988773975,141,24.9,3988773971,56,Back,3988773973,140,26.3,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433575,26,1,1,1,31,10eyb18v5puw4ez03ocaug09m,1,27.8,24,2023-01-21T20:01:58.772Z,2023-01-22T10:51:35Z,3989584923,178,,3988774147,56,Back,3988774151,141,9.8,3988774155,213,5.7,3988774149,140,42.0,3988774153,212,17.8,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433595,27,1,1,1,34,10eyb18v5puw4ez03ocaug09m,1,42.8,19.5,2023-01-21T20:02:02.197Z,2023-01-22T10:51:42Z,3988774239,141,24.6,3988774243,213,2.7,3989585059,178,,3988774241,212,9.0,3988774235,56,Back,3988774237,140,34.9,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499433639,28,1,1,1,36,10eyb18v5puw4ez03ocaug09m,1,35.4,20.4,2023-01-21T20:02:04.088Z,2023-01-22T10:51:47Z,3988774417,56,Back,3988774425,213,2.1,3988774421,141,34.6,3988774419,140,29.9,3988774423,212,11.3,3989585181,178,,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
