id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2483106205,6,1,1,0,5,3budh3j9xivsid3ptm8ptpy4k,0,23.5,79.5,2022-11-07T20:00:28.146Z,2022-11-08T05:01:21Z,3902768885,213,5.8,3902768877,56,Center,3902768881,141,53.6,3902768879,140,53.4,3903035861,178,,3902768883,212,36.0,3902768887,1,,3902768875,157,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106207,5,49,1,0,7,3kq9cckrnlogidldtdie2fkbl,1,45.2,43.3,2022-11-07T20:00:30.236Z,2022-11-08T05:01:24Z,,,,,,,,,,,,,,,,,,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106215,6,1,1,0,9,3kq9cckrnlogidldtdie2fkbl,1,45.8,43,2022-11-07T20:00:32.778Z,2022-11-08T05:01:27Z,3902768921,140,45.7,3902768923,141,30.4,3902768927,213,4.7,3903035929,178,,3902768925,212,8.6,3902768919,56,Back,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106237,7,1,1,0,12,3kq9cckrnlogidldtdie2fkbl,1,45.8,28.6,2022-11-07T20:00:34.941Z,2022-11-08T05:01:31Z,3902769035,212,16.9,3903035965,178,,3902769033,141,3.8,3902769031,140,46.5,3902769037,213,4.8,3902769029,56,Back,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106249,8,1,1,0,17,3kq9cckrnlogidldtdie2fkbl,1,39,15.5,2022-11-07T20:00:40.118Z,2022-11-08T05:01:36Z,3902769097,140,52.4,3903036003,178,,3902769101,212,16.7,3902769103,213,5.7,3902769099,141,2.3,3902769095,56,Right,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106257,9,1,1,0,20,3kq9cckrnlogidldtdie2fkbl,1,44.9,3.4,2022-11-07T20:00:42.891Z,2022-11-08T05:01:39Z,3902769177,213,3.1,3902769171,140,30.0,3902769173,141,4.0,3903036033,178,,3902769169,56,Back,3902769175,212,15.7,,,,,,,127eg3g8ig8j7obxtyc2tl8t1,Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106279,10,1,1,0,23,3kq9cckrnlogidldtdie2fkbl,1,28.3,9.8,2022-11-07T20:00:45.936Z,2022-11-08T05:01:43Z,3902769285,140,5.6,3902769289,212,32.3,3902769293,1,,3902769283,56,Back,3902769291,213,2.4,3903036069,178,,3902769287,141,41.8,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106285,11,1,1,0,26,3kq9cckrnlogidldtdie2fkbl,1,6.5,42.1,2022-11-07T20:00:49.464Z,2022-11-08T05:01:49Z,3902769321,212,17.1,3903036117,178,,3902769323,213,4.9,3902769317,140,10.0,3902769315,56,Back,3902769319,141,17.6,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106313,12,1,1,0,29,3kq9cckrnlogidldtdie2fkbl,0,12.2,12.8,2022-11-07T20:00:52.816Z,2022-11-08T05:01:52Z,3902769451,1,,3903036133,178,,3902769445,141,52.1,3902769449,213,0.3,3902769439,155,,3902769441,56,Center,3902769443,140,85.4,3902769447,212,81.4,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106321,7,52,1,0,39,3budh3j9xivsid3ptm8ptpy4k,1,14.1,50.7,2022-11-07T20:01:02.115Z,2022-11-08T05:01:58Z,3903036187,178,,3902953015,376,,,,,,,,,,,,,,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106353,8,1,1,0,41,3budh3j9xivsid3ptm8ptpy4k,1,14.7,49.5,2022-11-07T20:01:04.736Z,2022-11-08T05:02:01Z,3902769647,141,71.1,3902769641,123,,3902769643,56,Back,3902769649,212,17.7,3902769651,213,1.0,3903036213,178,,3902769645,140,24.1,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106357,9,1,1,0,45,3budh3j9xivsid3ptm8ptpy4k,0,31.3,70.2,2022-11-07T20:01:08.062Z,2022-11-08T05:02:04Z,3902769673,140,78.4,3902769671,56,Left,3902769677,212,53.9,3902769675,141,100.0,3902769669,155,,3903036231,178,,3902769681,1,,3902769679,213,0.4,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106359,10,5,1,0,49,3budh3j9xivsid3ptm8ptpy4k,0,78.2,101.6,2022-11-07T20:01:12.551Z,2022-11-08T05:02:13Z,3902769687,347,,3902769911,233,13,3902769685,56,Left,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106401,13,5,1,0,49,3kq9cckrnlogidldtdie2fkbl,1,21.8,-1.6,2022-11-07T20:01:12.551Z,2022-11-08T05:02:12Z,3902769907,233,10,3902769903,56,Back,3902769905,347,,,,,,,,,,,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106403,14,1,1,1,12,3kq9cckrnlogidldtdie2fkbl,1,31.8,0,2022-11-07T20:01:34.993Z,2022-11-08T05:02:22Z,3902769917,56,Back,3902769923,212,12.1,3902769921,141,3.1,3902770735,189,,3902769919,140,20.7,3902769925,213,2.9,3902769915,107,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106411,16,1,1,1,16,3kq9cckrnlogidldtdie2fkbl,0,19.7,3.8,2022-11-07T20:01:38.961Z,2022-11-08T05:02:19Z,3902769983,212,64.6,3902769979,140,81.2,3903036323,178,,3902769981,141,4.9,3902769975,157,,3902769987,1,,3902769977,56,Right,3902769985,213,0.0,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106405,15,43,1,1,18,3kq9cckrnlogidldtdie2fkbl,1,0,0,2022-11-07T20:01:41.049Z,2022-11-07T20:02:46Z,3902769945,213,3.3,3902769937,56,Back,3902769943,212,13.5,3902770731,144,1,3902769939,140,19.8,3902769941,141,3.7,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106415,11,49,1,1,22,3budh3j9xivsid3ptm8ptpy4k,1,17.4,93.8,2022-11-07T20:01:45.577Z,2022-11-08T05:02:31Z,,,,,,,,,,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106441,12,1,1,1,25,3budh3j9xivsid3ptm8ptpy4k,1,26.6,87.2,2022-11-07T20:01:48.397Z,2022-11-08T05:02:35Z,3902770107,212,67.9,3903036439,178,,3902770099,196,,3902770103,140,66.5,3902770101,56,Right,3902770109,213,5.4,3902770111,1,,3902770105,141,8.6,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,3902770097,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106443,13,1,1,1,30,3budh3j9xivsid3ptm8ptpy4k,1,55.7,9.9,2022-11-07T20:01:53.261Z,2022-11-08T05:02:39Z,3902770127,213,3.2,3903036473,178,,3902770121,140,45.7,3902770123,141,8.5,3902770119,56,Back,3902770125,212,10.5,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106447,14,1,1,1,30,3budh3j9xivsid3ptm8ptpy4k,1,45.3,7.9,2022-11-07T20:01:53.739Z,2022-11-08T05:02:42Z,3902770149,212,25.4,3903036481,178,,3902770151,213,0.1,3902770145,140,69.4,3902770147,141,10.7,3902770143,56,Right,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106455,15,1,1,1,32,3budh3j9xivsid3ptm8ptpy4k,0,66.2,7.1,2022-11-07T20:01:55.072Z,2022-11-08T05:03:48Z,3902770181,56,Right,3902770183,140,59.8,3902770187,212,9.7,3902770185,141,17.4,3903036517,178,,3902770189,213,2.3,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106451,18,49,1,1,33,3kq9cckrnlogidldtdie2fkbl,1,37.1,81.2,2022-11-07T20:01:56.281Z,2022-11-08T05:04:19Z,,,,,,,,,,,,,,,,,,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106465,19,1,1,1,33,3kq9cckrnlogidldtdie2fkbl,1,39.6,81.8,2022-11-07T20:01:56.310Z,2022-11-08T05:04:24Z,3902770253,56,Left,3902770261,213,0.4,3902770257,141,94.2,3902770255,140,58.1,3903036681,178,,3902770259,212,21.2,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483139301,849,3,1,1,38,3kq9cckrnlogidldtdie2fkbl,0,77.1,75.2,2022-11-07T20:02:01.363Z,2022-11-08T05:04:37Z,3902954491,286,,3902954495,467,bi8nrmyaxsgbhixw921fzvm5l,3902954493,465,,3902954489,56,Center,3903037213,178,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106469,20,4,1,1,38,3kq9cckrnlogidldtdie2fkbl,1,80.1,75.5,2022-11-07T20:02:01.493Z,2022-11-08T05:04:42Z,3902770279,152,,3902770283,265,,3902770269,13,,3902770287,286,,3902770275,56,Center,3902770361,233,16,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106483,16,4,1,1,38,3budh3j9xivsid3ptm8ptpy4k,0,19.9,24.5,2022-11-07T20:02:01.494Z,2022-11-08T05:04:42Z,3902770355,285,,3903037239,178,,3902770365,233,20,3902770347,13,,3902770351,152,,3902770353,265,,3902770349,56,Back,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106505,17,17,1,1,43,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-11-07T20:02:06.071Z,2022-11-08T05:05:27Z,3902770453,393,,3902770455,13,243,3902770451,31,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106619,21,13,1,2,55,3kq9cckrnlogidldtdie2fkbl,1,79.3,73.7,2022-11-07T20:03:18.576Z,2022-11-08T05:05:33Z,3902771303,74,,3903037639,178,,3902771091,18,,3902771313,231,50.2,3902771169,20,,3902771093,56,Center,3902771307,103,66.7,3902771305,102,46.9,broq8imimhtlejtffissquy5m,Rodrygo,3902771089,26,3902771311,230,98.9,3902771309,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106625,18,5,1,2,56,3budh3j9xivsid3ptm8ptpy4k,1,-1.7,51.2,2022-11-07T20:03:19.769Z,2022-11-08T05:05:36Z,3902771121,233,22,3902771117,56,Back,3902771119,346,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106623,22,5,1,2,56,3kq9cckrnlogidldtdie2fkbl,0,101.7,48.8,2022-11-07T20:03:19.769Z,2022-11-08T05:05:36Z,3902771113,56,Center,3902771115,346,,3902771125,233,18,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106751,19,1,1,3,24,3budh3j9xivsid3ptm8ptpy4k,0,4,51.2,2022-11-07T20:03:47.738Z,2022-11-08T05:05:38Z,3902771831,212,67.9,3902771833,213,5.9,3902771825,56,Right,3902771829,141,16.6,3902771821,124,,3902771823,155,,3902771835,1,,3902771839,74,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,3902771827,140,,,,,,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106743,23,44,1,3,28,3kq9cckrnlogidldtdie2fkbl,1,35.4,80.4,2022-11-07T20:03:50.888Z,2022-11-08T05:38:48Z,3902771787,285,,3902771873,233,20,3902771785,56,Back,,,,,,,,,,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106757,20,44,1,3,28,3budh3j9xivsid3ptm8ptpy4k,0,64.6,19.6,2022-11-07T20:03:50.889Z,2022-11-08T05:05:41Z,3902771859,286,,3902771857,56,Right,3902771877,233,23,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106749,24,1,1,3,28,3kq9cckrnlogidldtdie2fkbl,0,35.4,77.4,2022-11-07T20:03:50.946Z,2022-11-08T05:38:49Z,3903037717,388,,3902771803,3,,3902771807,56,Back,3902771815,213,1.3,3902771811,141,100.0,3902771809,140,38.8,3902771813,212,16.2,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106777,21,5,1,3,30,3budh3j9xivsid3ptm8ptpy4k,1,62.4,-0.9,2022-11-07T20:03:53.271Z,2022-11-08T05:05:45Z,3902771965,56,Right,3902771967,347,,3902771969,233,25,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106753,25,5,1,3,30,3kq9cckrnlogidldtdie2fkbl,0,37.6,100.9,2022-11-07T20:03:53.271Z,2022-11-08T05:05:46Z,3902771841,56,Back,3902771973,233,21,3902771843,347,,,,,,,,,,,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106787,22,1,1,3,36,3budh3j9xivsid3ptm8ptpy4k,1,64,0,2022-11-07T20:03:59.371Z,2022-11-08T05:05:48Z,3902772019,107,,3902772029,213,2.2,3902772025,141,15.8,3902772027,212,14.3,3902772023,140,55.6,3902772021,56,Right,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106793,23,1,1,3,39,3budh3j9xivsid3ptm8ptpy4k,1,45.6,29.6,2022-11-07T20:04:02.404Z,2022-11-08T05:05:52Z,3903037785,178,,3902772063,56,Back,3902772067,141,43.9,3902772071,213,2.5,3902772065,140,31.9,3902772069,212,17.4,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106803,24,1,1,3,42,3budh3j9xivsid3ptm8ptpy4k,1,29.8,43.7,2022-11-07T20:04:05.330Z,2022-11-08T05:05:55Z,3902772119,56,Back,3902772125,212,10.6,3903037795,178,,3902772127,213,5.6,3902772123,141,34.4,3902772121,140,37.9,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106811,25,1,1,3,45,3budh3j9xivsid3ptm8ptpy4k,1,39.8,25.3,2022-11-07T20:04:08.350Z,2022-11-08T05:05:58Z,3903037831,178,,3902772177,140,49.3,3902772175,56,Back,3902772179,141,4.3,3902772183,213,5.3,3902772181,212,17.4,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106827,26,1,1,3,48,3budh3j9xivsid3ptm8ptpy4k,1,63.6,9.7,2022-11-07T20:04:11.144Z,2022-11-08T05:06:01Z,3902772247,56,Right,3903037851,178,,3902772255,213,5.9,3902772249,140,71.7,3902772253,212,9.2,3902772251,141,4.7,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483106843,27,1,1,3,54,3budh3j9xivsid3ptm8ptpy4k,1,70.7,10.9,2022-11-07T20:04:17.191Z,2022-11-08T05:06:03Z,3902772315,212,12.4,3902772311,140,58.9,3902772309,56,Right,3902772313,141,9.7,3903037861,178,,3902772317,213,3.2,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
