id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2476576407,9,1,1,0,17,agh9ifb2mw3ivjusgedj7c3fe,1,18.4,47,2022-10-23T19:02:34.324Z,2022-10-24T03:17:45Z,3868253593,141,71.8,3868253589,56,Back,3869199869,178,,3868253595,212,17.8,3868253591,140,23.7,3868253597,213,1.3,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576439,10,1,1,0,19,agh9ifb2mw3ivjusgedj7c3fe,1,25,67.8,2022-10-23T19:02:36.744Z,2022-10-24T03:17:50Z,3868253763,212,26.9,3868253757,56,Back,3868253765,213,4.7,3868253759,140,24.1,3869199929,178,,3868253761,141,28.2,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576503,11,1,1,0,26,agh9ifb2mw3ivjusgedj7c3fe,0,39.5,17.3,2022-10-23T19:02:43.666Z,2022-10-24T03:17:55Z,3868254215,56,Center,3868254221,212,51.0,3868254213,155,,3869200007,178,,3868254219,141,41.9,3868254223,213,0.3,3868254217,140,85.4,3868254225,1,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576517,3,52,1,0,30,3czravw89omgc9o4s0w3l1bg5,1,14.2,53.6,2022-10-23T19:02:47.317Z,2022-10-24T03:17:59Z,3869200069,178,,3868770789,377,,,,,,,,,,,,,,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576629,4,1,1,0,33,3czravw89omgc9o4s0w3l1bg5,1,14.1,52.7,2022-10-23T19:02:50.923Z,2022-10-24T03:18:04Z,3868254961,140,22.3,3869200131,178,,3868254967,213,5.3,3868254957,123,,3868254963,141,32.4,3868254959,56,Back,3868254965,212,16.3,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576653,5,1,1,0,40,3czravw89omgc9o4s0w3l1bg5,1,31,23,2022-10-23T19:02:58.002Z,2022-10-24T03:18:09Z,3868255087,141,3.3,3868255089,212,19.7,3869200229,178,,3868255083,56,Back,3868255085,140,44.8,3868255091,213,5.5,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576671,6,1,1,0,43,3czravw89omgc9o4s0w3l1bg5,0,47.8,2.6,2022-10-23T19:03:00.519Z,2022-10-24T03:18:15Z,3868255205,1,,3869200303,178,,3868255195,56,Right,3868255203,213,0.1,3868255199,141,7.5,3868255201,212,34.2,3868255197,140,80.2,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476759313,1043,67,1,0,45,agh9ifb2mw3ivjusgedj7c3fe,1,21,88.8,2022-10-23T19:03:02.912Z,2022-10-24T04:29:10Z,3869231485,233,697,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476759309,697,67,1,0,45,3czravw89omgc9o4s0w3l1bg5,0,79,11.2,2022-10-23T19:03:02.913Z,2022-10-24T03:45:53Z,3869231489,233,1043,,,,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576679,12,8,1,0,45,agh9ifb2mw3ivjusgedj7c3fe,1,18.9,89.9,2022-10-23T19:03:03.066Z,2022-10-24T04:29:11Z,3868771241,385,,3868255245,56,Back,3869200397,178,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576703,13,49,1,0,47,agh9ifb2mw3ivjusgedj7c3fe,1,20.6,96.8,2022-10-23T19:03:04.675Z,2022-10-24T03:18:29Z,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576725,14,1,1,0,48,agh9ifb2mw3ivjusgedj7c3fe,1,21.8,96.9,2022-10-23T19:03:05.554Z,2022-10-24T03:18:34Z,3868255493,213,0.0,3869200561,178,,3868255481,140,33.2,3868255479,56,Back,3868255487,212,12.0,3868255483,141,97.2,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576745,15,1,1,0,50,agh9ifb2mw3ivjusgedj7c3fe,1,27.9,95.3,2022-10-23T19:03:07.379Z,2022-10-24T03:18:38Z,3868255617,141,84.2,3869200611,178,,3868255625,213,3.6,3868255611,56,Back,3868255613,140,13.8,3868255621,212,16.6,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576755,16,1,1,0,52,agh9ifb2mw3ivjusgedj7c3fe,0,14.7,82.7,2022-10-23T19:03:09.397Z,2022-10-24T03:18:43Z,3868255671,213,5.7,3868255663,56,Back,3868255665,140,30.4,3869200673,178,,3868255667,141,65.1,3868255669,212,20.4,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576765,7,8,1,0,53,3czravw89omgc9o4s0w3l1bg5,1,67.8,33.8,2022-10-23T19:03:10.852Z,2022-10-24T03:18:49Z,3868771711,384,,3869200799,178,,3868255729,56,Center,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576825,17,1,1,0,57,agh9ifb2mw3ivjusgedj7c3fe,1,33.3,38.9,2022-10-23T19:03:14.853Z,2022-10-24T03:18:53Z,3868256017,213,2.5,3868256009,56,Back,3868256011,140,28.0,3868256015,212,6.8,3869200847,178,,3868256013,141,44.6,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576877,18,1,1,0,58,agh9ifb2mw3ivjusgedj7c3fe,1,29.3,43.1,2022-10-23T19:03:15.431Z,2022-10-24T03:18:56Z,3868256261,140,34.7,3868256267,213,5.0,3868256263,141,11.9,3868256259,56,Back,3868256265,212,22.0,3869200917,178,,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576917,19,1,1,1,2,agh9ifb2mw3ivjusgedj7c3fe,1,58,9.5,2022-10-23T19:03:19.775Z,2022-10-24T03:19:02Z,3868256407,140,64.6,3868256409,141,18.2,3868256411,212,9.1,3868256405,56,Right,3868256413,213,0.7,3869200999,178,,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576937,20,1,1,1,5,agh9ifb2mw3ivjusgedj7c3fe,1,72,18.8,2022-10-23T19:03:23.162Z,2022-10-24T03:19:11Z,3868256495,56,Right,3868256501,212,11.6,3868256499,141,8.8,3869201163,178,,3868256503,213,5.7,3868256497,140,81.0,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576945,21,61,1,1,7,agh9ifb2mw3ivjusgedj7c3fe,0,84.2,7.6,2022-10-23T19:03:24.556Z,2022-10-24T03:19:19Z,3868256541,56,Right,3869201351,178,,,,,,,,,,,,,,,,,,,,ckaqxlw257qzj8vjdumvwbaad,O. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476759547,698,67,1,1,8,3czravw89omgc9o4s0w3l1bg5,1,15.1,90.3,2022-10-23T19:03:25.371Z,2022-10-24T04:29:11Z,3869232709,233,1054,,,,,,,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476759545,1054,67,1,1,8,agh9ifb2mw3ivjusgedj7c3fe,0,84.9,9.7,2022-10-23T19:03:25.372Z,2022-10-24T03:46:58Z,3869232717,233,698,,,,,,,,,,,,,,,,,,,,,,ckaqxlw257qzj8vjdumvwbaad,O. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576971,8,12,1,1,8,3czravw89omgc9o4s0w3l1bg5,1,15.1,91.6,2022-10-23T19:03:25.433Z,2022-10-24T04:29:12Z,3868256689,213,0.0,3868256681,56,Back,3869201403,178,,3868256687,212,1.2,3868256685,141,91.6,3868256683,140,16.2,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576955,22,61,1,1,8,agh9ifb2mw3ivjusgedj7c3fe,1,86.2,8.9,2022-10-23T19:03:25.530Z,2022-10-24T03:19:27Z,3869201471,178,,3868256595,56,Right,,,,,,,,,,,,,,,,,,,ckaqxlw257qzj8vjdumvwbaad,O. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576985,9,5,1,1,9,3czravw89omgc9o4s0w3l1bg5,1,17.8,100.9,2022-10-23T19:03:26.572Z,2022-10-24T03:19:29Z,3868256739,347,,3868256737,56,Back,3868256745,233,23,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476576967,23,5,1,1,9,agh9ifb2mw3ivjusgedj7c3fe,0,82.2,-0.9,2022-10-23T19:03:26.572Z,2022-10-24T03:19:29Z,3868256661,56,Right,3868256663,347,,3868256769,233,9,,,,,,,,,,,,,,,,ckaqxlw257qzj8vjdumvwbaad,O. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577147,10,1,1,1,26,3czravw89omgc9o4s0w3l1bg5,1,21.5,100,2022-10-23T19:03:43.589Z,2022-10-24T03:19:31Z,3868257607,213,4.9,3868257601,140,22.6,3868257599,56,Back,3868257597,107,,3868257603,141,89.6,3868257605,212,7.8,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577165,11,1,1,1,27,3czravw89omgc9o4s0w3l1bg5,1,21.8,88.1,2022-10-23T19:03:44.390Z,2022-10-24T03:19:40Z,3868257673,212,5.7,3868257667,56,Back,3868257669,140,21.6,3868257675,213,1.6,3868257671,141,96.5,3869201667,178,,,,,,,,e40eqhxzzid2chfyxph37tuxh,Ander Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577171,12,1,1,1,27,3czravw89omgc9o4s0w3l1bg5,1,21.6,96.5,2022-10-23T19:03:45.262Z,2022-10-24T03:19:44Z,3869201739,178,,3868257705,140,13.3,3868257703,56,Back,3868257711,213,3.6,3868257709,212,10.0,3868257707,141,89.4,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577185,13,1,1,1,30,3czravw89omgc9o4s0w3l1bg5,0,13.3,89,2022-10-23T19:03:47.390Z,2022-10-24T03:19:48Z,3869201843,178,,3868257791,141,78.1,3868257793,212,28.2,3868257789,140,39.2,3868257795,213,6.0,3868257787,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577187,24,49,1,1,31,agh9ifb2mw3ivjusgedj7c3fe,1,61.2,20.3,2022-10-23T19:03:49.041Z,2022-10-24T03:19:52Z,,,,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577241,25,1,1,1,33,agh9ifb2mw3ivjusgedj7c3fe,1,56.4,27.4,2022-10-23T19:03:50.922Z,2022-10-24T03:19:54Z,3868257995,213,1.9,3868257989,140,52.8,3868257993,212,11.1,3869201991,178,,3868257985,56,Center,3868257991,141,42.7,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577255,26,1,1,1,35,agh9ifb2mw3ivjusgedj7c3fe,1,53.3,43.3,2022-10-23T19:03:53.107Z,2022-10-24T03:19:58Z,3868258045,56,Center,3868258051,212,13.8,3868258049,141,55.4,3868258053,213,0.6,3868258047,140,63.9,3869202057,178,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577267,27,1,1,1,37,agh9ifb2mw3ivjusgedj7c3fe,1,63.9,55.2,2022-10-23T19:03:54.406Z,2022-10-24T03:20:00Z,3868258117,140,64.4,3868258115,56,Center,3868258121,212,12.6,3868258119,141,36.7,3869202085,178,,3868258123,213,4.8,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577281,28,1,1,1,38,agh9ifb2mw3ivjusgedj7c3fe,1,64.4,36.7,2022-10-23T19:03:55.677Z,2022-10-24T03:20:02Z,3868258163,56,Center,3868258171,213,3.3,3868258165,140,58.3,3869202137,178,,3868258167,141,35.2,3868258169,212,6.5,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577307,29,1,1,1,39,agh9ifb2mw3ivjusgedj7c3fe,1,58.3,35.2,2022-10-23T19:03:56.584Z,2022-10-24T03:20:06Z,3868258271,213,4.9,3868258263,56,Right,3869202207,178,,3868258265,140,61.5,3868258267,141,10.7,3868258269,212,17.0,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577333,30,1,1,1,41,agh9ifb2mw3ivjusgedj7c3fe,1,59.4,9.5,2022-10-23T19:03:58.727Z,2022-10-24T03:20:07Z,3868258387,213,5.8,3868258379,56,Right,3868258381,140,69.4,3869202237,178,,3868258383,141,1.9,3868258385,212,11.7,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577355,31,1,1,1,43,agh9ifb2mw3ivjusgedj7c3fe,1,67.3,3.4,2022-10-23T19:04:00.590Z,2022-10-24T03:20:09Z,3868258537,141,7.9,3868258539,212,8.2,3868258541,213,2.8,3869202297,178,,3868258533,56,Right,3868258535,140,60.1,,,,,,,ckaqxlw257qzj8vjdumvwbaad,O. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577361,32,1,1,1,45,agh9ifb2mw3ivjusgedj7c3fe,1,57.1,11.9,2022-10-23T19:04:02.814Z,2022-10-24T03:20:13Z,3868258559,56,Center,3868258565,141,25.6,3869202357,178,,3868258563,140,56.4,3868258569,213,1.6,3868258567,212,9.3,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577393,33,1,1,1,46,agh9ifb2mw3ivjusgedj7c3fe,1,56.4,25.6,2022-10-23T19:04:03.588Z,2022-10-24T03:20:18Z,3869202431,178,,3868258737,56,Back,3868258739,140,39.7,3868258741,141,18.5,3868258745,213,3.4,3868258743,212,18.2,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577417,34,1,1,1,50,agh9ifb2mw3ivjusgedj7c3fe,1,42.8,28.9,2022-10-23T19:04:07.390Z,2022-10-24T03:20:19Z,3868258853,213,2.0,3868258849,212,23.3,3869202473,178,,3868258847,141,60.5,3868258845,140,34.1,3868258843,56,Back,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577497,35,1,1,1,52,agh9ifb2mw3ivjusgedj7c3fe,1,32.9,60.8,2022-10-23T19:04:09.596Z,2022-10-24T03:20:25Z,3869202587,178,,3868259279,140,25.1,3868259281,141,48.4,3868259285,213,3.9,3868259283,212,11.8,3868259275,56,Back,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577521,36,1,1,1,59,agh9ifb2mw3ivjusgedj7c3fe,0,27.7,49.3,2022-10-23T19:04:16.517Z,2022-10-24T03:20:29Z,3868259447,155,,3868259455,212,19.6,3868259449,56,Back,3868259453,141,65.7,3868259451,140,43.1,3869202659,178,,3868259457,213,0.6,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577543,14,44,1,2,0,3czravw89omgc9o4s0w3l1bg5,1,55,34,2022-10-23T19:04:18.234Z,2022-10-24T04:29:12Z,3868259561,233,37,3868259559,286,,3868259557,56,Center,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577527,37,44,1,2,0,agh9ifb2mw3ivjusgedj7c3fe,0,45,66,2022-10-23T19:04:18.235Z,2022-10-24T03:20:35Z,3868259565,233,14,3868259481,285,,3868259479,56,Back,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
