id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2503412015,109,1,1,13,8,82q9159y2u7mkfn3z6hy75r4o,1,51.6,79.6,2023-02-03T20:14:02.959Z,2023-02-04T12:25:55Z,4009602501,213,2.5,4009602491,56,Back,4009602493,140,41.6,4009602495,141,92.1,4009602499,212,13.5,4010693655,178,,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412039,110,1,1,13,9,82q9159y2u7mkfn3z6hy75r4o,1,41.6,92.1,2023-02-03T20:14:03.972Z,2023-02-04T12:26:00Z,4009602649,56,Back,4010693969,178,,4009602657,213,5.1,4009602653,141,79.8,4009602655,212,9.1,4009602651,140,44.9,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412061,111,1,1,13,10,82q9159y2u7mkfn3z6hy75r4o,1,44.9,79.8,2023-02-03T20:14:04.664Z,2023-02-04T12:26:03Z,4009602739,141,92.2,4009602735,56,Back,4010694129,178,,4009602743,213,1.8,4009602741,212,8.6,4009602737,140,43.4,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412119,112,1,1,13,11,82q9159y2u7mkfn3z6hy75r4o,1,43.4,92.2,2023-02-03T20:14:05.964Z,2023-02-04T12:26:06Z,4009603067,56,Back,4009603075,213,4.7,4009603073,212,18.6,4009603071,141,64.9,4010694217,178,,4009603069,140,43.2,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412133,113,1,1,13,14,82q9159y2u7mkfn3z6hy75r4o,1,48.1,67.4,2023-02-03T20:14:09.237Z,2023-02-04T12:26:11Z,4009603143,141,72.3,4009603145,212,12.7,4010694419,178,,4009603141,140,59.8,4009603147,213,0.3,4009603139,56,Center,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412147,114,1,1,13,15,82q9159y2u7mkfn3z6hy75r4o,0,59.8,72.3,2023-02-03T20:14:09.932Z,2023-02-04T12:26:16Z,4009603217,212,11.0,4010694643,178,,4009603219,213,5.1,4009603215,141,57.3,4009603213,140,63.8,4009603211,56,Center,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503655835,1184,67,1,13,16,3czravw89omgc9o4s0w3l1bg5,1,36.3,43,2023-02-03T20:14:11.315Z,2023-02-04T13:18:26Z,4010879811,233,1337,,,,,,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503655833,1337,67,1,13,16,82q9159y2u7mkfn3z6hy75r4o,0,63.7,57,2023-02-03T20:14:11.316Z,2023-02-04T13:10:44Z,4010879829,233,1184,,,,,,,,,,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412171,125,8,1,13,16,3czravw89omgc9o4s0w3l1bg5,1,33.3,47.3,2023-02-03T20:14:11.346Z,2023-02-04T13:18:26Z,4009603325,56,Back,4010694873,389,,4010364855,385,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412253,115,1,1,13,19,82q9159y2u7mkfn3z6hy75r4o,1,57.6,35.9,2023-02-03T20:14:13.575Z,2023-02-04T12:26:24Z,4009603829,1,,4009603821,140,80.5,4009603819,56,Right,4009603823,141,2.6,4009603825,212,33.0,4010695065,178,,4009603827,213,5.5,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412297,116,1,1,13,22,82q9159y2u7mkfn3z6hy75r4o,1,80.5,2.6,2023-02-03T20:14:17.359Z,2023-02-04T13:18:27Z,4009607637,154,,4010364889,20,,4009604059,2,,4009604067,141,54.0,4009604061,155,,4009604065,140,89.8,4009604063,56,Center,4009604069,212,36.3,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,4009604071,213,1.3,4009607635,210,4009604073,1,4010364887,224,4010695257,178,1,15,,,,,,,,,,,,,,,,,,,,,,,,
2503412321,117,44,1,13,24,82q9159y2u7mkfn3z6hy75r4o,1,89.6,53.9,2023-02-03T20:14:19.362Z,2023-02-04T13:18:26Z,4009604227,286,,4009604225,56,Center,4009604289,233,126,,,,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412317,126,44,1,13,24,3czravw89omgc9o4s0w3l1bg5,0,10.4,46.1,2023-02-03T20:14:19.363Z,2023-02-04T12:26:40Z,4009604211,285,,4009604209,56,Back,4009604311,233,117,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412329,118,15,1,13,24,82q9159y2u7mkfn3z6hy75r4o,1,89.8,54,2023-02-03T20:14:19.416Z,2023-02-04T13:18:27Z,4009607667,154,,4009636351,233,175,4010695895,388,,4009604267,22,,4009607685,231,50.9,4009607673,102,49.0,4009607679,146,91.0,4009633077,15,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,4009604271,56,Center,4009607665,29,4009633081,78,4009633087,82,4009607677,328,,,,,,4009607681,147,4009607683,230,53.4,4009607675,103,19,4009604269,17,,4009607669,55,116,98.1,,,,,,
2503417877,175,10,1,13,24,3czravw89omgc9o4s0w3l1bg5,1,10.3,50.5,2023-02-03T20:14:19.441Z,2023-02-04T12:26:52Z,4010696179,388,,4009636285,94,,4009636289,56,Back,4010696181,15,,4009636399,233,118,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412349,127,52,1,13,26,3czravw89omgc9o4s0w3l1bg5,1,3.7,44.9,2023-02-03T20:14:21.103Z,2023-02-04T12:26:56Z,4010365129,378,,4010696363,388,,,,,,,,,,,,,,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412417,128,1,1,13,28,3czravw89omgc9o4s0w3l1bg5,1,10.9,42.1,2023-02-03T20:14:23.436Z,2023-02-04T12:26:59Z,4009604773,140,26.7,4009604775,141,42.5,4009604771,56,Back,4009604779,213,0.0,4010696511,178,,4009604777,212,16.6,4009604769,123,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412459,129,1,1,13,32,3czravw89omgc9o4s0w3l1bg5,1,34.9,30.6,2023-02-03T20:14:27.335Z,2023-02-04T12:27:08Z,4009604985,56,Back,4009604993,213,5.9,4009604989,141,26.3,4009604991,212,8.0,4009604987,140,42.0,4010696821,178,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412499,130,1,1,13,34,3czravw89omgc9o4s0w3l1bg5,1,44.6,23.1,2023-02-03T20:14:28.869Z,2023-02-04T12:27:11Z,4009605199,140,40.7,4010696949,178,,4009605197,56,Back,4009605201,141,12.7,4009605205,213,4.2,4009605203,212,8.2,,,,,,,aow6cahecmexgd5qxt3esmaxh,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412559,131,1,1,13,36,3czravw89omgc9o4s0w3l1bg5,1,40.3,6.6,2023-02-03T20:14:31.111Z,2023-02-04T12:27:14Z,4009605569,212,14.3,4009605561,56,Back,4009605565,140,26.7,4010697045,178,,4009605571,213,3.2,4009605567,141,6.0,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412593,132,1,1,13,39,3czravw89omgc9o4s0w3l1bg5,1,26.4,6,2023-02-03T20:14:34.399Z,2023-02-04T12:27:17Z,4009605817,212,15.8,4009605819,213,1.6,4009605811,56,Back,4009605813,140,26.3,4010697123,178,,4009605815,141,29.3,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412633,133,1,1,13,42,3czravw89omgc9o4s0w3l1bg5,1,26.4,30.9,2023-02-03T20:14:36.498Z,2023-02-04T12:27:20Z,4009606069,141,36.0,4010697231,178,,4009606061,56,Back,4009606065,140,30.6,4009606071,212,5.6,4009606073,213,0.7,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412759,134,1,1,13,44,3czravw89omgc9o4s0w3l1bg5,1,31.2,39.1,2023-02-03T20:14:38.575Z,2023-02-04T12:27:24Z,4009606649,140,29.7,4010697343,178,,4009606651,141,70.6,4009606655,213,1.6,4009606653,212,21.5,4009606647,56,Back,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412813,135,1,1,13,50,3czravw89omgc9o4s0w3l1bg5,1,44.1,66.1,2023-02-03T20:14:45.383Z,2023-02-04T12:27:26Z,4010697483,178,,4009606899,140,43.4,4009606897,56,Back,4009606905,213,4.7,4009606903,212,22.3,4009606901,141,33.3,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412891,136,1,1,13,54,3czravw89omgc9o4s0w3l1bg5,1,44.5,32.6,2023-02-03T20:14:48.803Z,2023-02-04T12:27:30Z,4009607297,155,,4009607323,213,1.0,4009607305,56,Left,4009607301,196,,4009607311,140,68.0,4010697599,178,,4009607313,141,94.9,4009607315,212,49.0,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,4009607327,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503412921,137,1,1,13,58,3czravw89omgc9o4s0w3l1bg5,1,67.1,93.8,2023-02-03T20:14:52.968Z,2023-02-04T12:27:33Z,4009607489,212,10.8,4009607491,213,3.2,4009607483,56,Left,4010697723,178,,4009607485,140,56.8,4009607487,141,92.9,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413065,138,1,1,14,0,3czravw89omgc9o4s0w3l1bg5,1,56.8,92.9,2023-02-03T20:14:55.462Z,2023-02-04T12:27:35Z,4010697787,178,,4009608267,213,3.8,4009608259,56,Back,4009608265,212,17.4,4009608263,141,76.5,4009608261,140,44.1,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413121,139,1,1,14,7,3czravw89omgc9o4s0w3l1bg5,1,43.2,67.8,2023-02-03T20:15:02.005Z,2023-02-04T12:27:38Z,4009608579,212,14.9,4009608575,140,56.9,4009608573,56,Center,4009608581,213,6.0,4009608577,141,62.2,4010697897,178,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413167,140,1,1,14,10,3czravw89omgc9o4s0w3l1bg5,1,59.2,59.4,2023-02-03T20:15:05.245Z,2023-02-04T12:27:41Z,4010698017,178,,4009608789,140,60.6,4009608791,141,9.3,4009608793,212,34.1,4009608795,213,4.8,4009608787,56,Right,4009608797,1,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413173,141,61,1,14,12,3czravw89omgc9o4s0w3l1bg5,0,60.2,10.3,2023-02-03T20:15:07.308Z,2023-02-04T12:27:45Z,4010698263,178,,4009608817,56,Right,,,,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413209,119,49,1,14,13,82q9159y2u7mkfn3z6hy75r4o,1,37.5,87.5,2023-02-03T20:15:08.184Z,2023-02-04T12:27:51Z,,,,,,,,,,,,,,,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413257,120,4,1,14,17,82q9159y2u7mkfn3z6hy75r4o,1,39,76.3,2023-02-03T20:15:12.061Z,2023-02-04T12:27:56Z,4009609403,233,142,4009609257,152,,4009609259,286,,4009609251,13,,4009609253,294,,4009609255,56,Back,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413273,142,4,1,14,17,3czravw89omgc9o4s0w3l1bg5,0,61,23.7,2023-02-03T20:15:12.062Z,2023-02-04T12:27:56Z,4009609335,152,,4009609333,56,Center,4009609331,294,,4009609329,13,,4009609425,233,120,4009609337,285,,4010698603,178,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413487,121,1,1,14,31,82q9159y2u7mkfn3z6hy75r4o,1,41.9,80.6,2023-02-03T20:15:26.198Z,2023-02-04T12:28:01Z,4009610559,140,37.3,4009610553,5,,4009610555,152,,4009610565,213,2.3,4009610563,212,7.4,4009610561,141,88.9,4010698877,178,,4009610557,56,Back,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413511,122,1,1,14,34,82q9159y2u7mkfn3z6hy75r4o,1,37.2,88.3,2023-02-03T20:15:28.778Z,2023-02-04T12:28:04Z,4009610703,213,5.2,4009610697,140,41.5,4009610701,212,10.5,4010699031,178,,4009610695,56,Back,4009610699,141,74.4,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413559,123,1,1,14,36,82q9159y2u7mkfn3z6hy75r4o,1,41.3,75.9,2023-02-03T20:15:30.635Z,2023-02-04T12:28:07Z,4009610971,140,56.7,4009610973,141,86.8,4009610975,212,17.8,4009610977,213,0.4,4010699209,178,,4009610969,56,Left,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413577,124,1,1,14,37,82q9159y2u7mkfn3z6hy75r4o,1,56.7,86.8,2023-02-03T20:15:31.734Z,2023-02-04T12:28:11Z,4009611077,213,2.1,4009611069,56,Left,4009611071,140,54.0,4009611073,141,94.1,4009611075,212,5.7,4010699343,178,,4009611121,156,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413633,125,1,1,14,37,82q9159y2u7mkfn3z6hy75r4o,1,54,94.1,2023-02-03T20:15:32.308Z,2023-02-04T12:28:14Z,4009611307,56,Left,4009611311,141,87.0,4009611315,213,5.1,4009611313,212,5.3,4009611309,140,56.1,4010699441,178,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413649,127,61,1,14,38,82q9159y2u7mkfn3z6hy75r4o,0,56.1,87,2023-02-03T20:15:32.919Z,2023-02-04T12:28:17Z,4010699565,178,,4009611401,56,Left,,,,,,,,,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413619,143,61,1,14,38,3czravw89omgc9o4s0w3l1bg5,1,40.6,16.8,2023-02-03T20:15:33.193Z,2023-02-04T12:28:26Z,4009611269,56,Back,4010699939,178,,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413657,144,49,1,14,39,3czravw89omgc9o4s0w3l1bg5,1,31,24,2023-02-03T20:15:34.092Z,2023-02-04T12:28:29Z,,,,,,,,,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413765,145,1,1,14,40,3czravw89omgc9o4s0w3l1bg5,0,28.3,23.3,2023-02-03T20:15:35.420Z,2023-02-04T12:28:33Z,4010700135,178,,4009612007,56,Back,4009612015,213,2.9,4009612009,140,25.3,4009612013,212,3.3,4009612011,141,24.6,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413643,126,43,1,14,41,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2023-02-03T20:15:36.132Z,2023-02-03T20:15:38Z,4009611367,56,Left,4009611369,286,0,4009611535,144,50,,,,,,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413701,128,49,1,14,43,82q9159y2u7mkfn3z6hy75r4o,1,90.2,84.5,2023-02-03T20:15:37.858Z,2023-02-04T12:28:48Z,,,,,,,,,,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413723,129,1,1,14,45,82q9159y2u7mkfn3z6hy75r4o,0,95.4,77.2,2023-02-03T20:15:40.330Z,2023-02-04T12:28:50Z,4009611803,141,72.7,4009611805,212,3.7,4010366897,72,,4009611801,140,93.5,4009611799,56,Center,4010700761,178,,4009611807,213,4.1,4010366895,386,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,4009611795,2,,4010366893,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413775,146,12,1,14,46,3czravw89omgc9o4s0w3l1bg5,1,5.8,32.2,2023-02-03T20:15:40.602Z,2023-02-04T12:28:53Z,4010700867,178,,4009612061,56,Back,4009615663,212,8.9,4009615665,213,3.9,4009615653,167,,4009615661,141,23.7,4009615659,140,0.0,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413751,130,6,1,14,46,82q9159y2u7mkfn3z6hy75r4o,1,97.8,77.7,2023-02-03T20:15:41.043Z,2023-02-04T12:28:57Z,4009611951,56,Center,4009612193,233,147,4009611953,73,,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503413785,147,6,1,14,46,3czravw89omgc9o4s0w3l1bg5,0,2.2,22.3,2023-02-03T20:15:41.043Z,2023-02-04T12:28:57Z,4009612201,233,130,4009612149,73,,4009612087,56,Back,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503414521,131,1,1,15,25,82q9159y2u7mkfn3z6hy75r4o,0,99.5,99.5,2023-02-03T20:16:20.225Z,2023-02-04T12:08:29Z,4009616151,56,Center,4010633461,178,,4009616153,140,94.9,4009616149,223,,4009616145,6,,4009616143,2,,4009616167,213,4.5,4010366961,20,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,4009616163,212,23.2,4009616147,155,4009616157,141,,,,,,,66.1,,,,,,,,,,,,,,,,,,,,,,,
2503414559,148,12,1,15,26,3czravw89omgc9o4s0w3l1bg5,1,9.3,30.7,2023-02-03T20:16:21.139Z,2023-02-04T12:08:46Z,4009616351,141,47.1,4009616355,213,0.7,4009616353,212,17.8,4009616347,56,Back,4010634541,178,,4009616375,15,,4009616349,140,22.5,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503414629,132,1,1,15,30,82q9159y2u7mkfn3z6hy75r4o,1,73.5,69.6,2023-02-03T20:16:24.557Z,2023-02-04T12:08:58Z,4009616729,141,57.0,4009616733,213,3.5,4009616725,56,Center,4009616731,212,22.3,4010635529,178,,4009616727,140,53.9,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503414767,133,1,1,15,33,82q9159y2u7mkfn3z6hy75r4o,1,53.9,57,2023-02-03T20:16:27.625Z,2023-02-04T12:09:01Z,4009617527,212,26.4,4010635689,178,,4009617525,141,50.6,4009617523,140,29.1,4009617521,56,Back,4009617529,213,3.3,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503414823,134,1,1,15,40,82q9159y2u7mkfn3z6hy75r4o,0,29.6,49.6,2023-02-03T20:16:35.364Z,2023-02-04T12:09:02Z,4009617877,213,0.8,4010635815,178,,4009617871,140,54.1,4009617867,56,Left,4009617875,212,37.6,4009617873,141,89.9,4009617879,1,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503414813,149,61,1,15,43,3czravw89omgc9o4s0w3l1bg5,0,44,8.6,2023-02-03T20:16:38.080Z,2023-02-04T12:09:37Z,4010637985,178,,4009618383,56,Back,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503415095,135,5,1,15,45,82q9159y2u7mkfn3z6hy75r4o,1,39.5,101.2,2023-02-03T20:16:40.031Z,2023-02-04T12:09:43Z,4009619257,233,150,4009619245,56,Back,4009619247,347,,,,,,,,,,,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503414889,150,5,1,15,45,3czravw89omgc9o4s0w3l1bg5,0,60.5,-1.2,2023-02-03T20:16:40.031Z,2023-02-04T12:09:43Z,4009618165,347,,4009618163,56,Right,4009619265,233,135,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503415321,136,1,1,15,52,82q9159y2u7mkfn3z6hy75r4o,1,34.6,100,2023-02-03T20:16:46.517Z,2023-02-04T12:09:48Z,4009620455,107,,4009620463,212,7.4,4009620465,213,4.0,4009620461,141,92.9,4009649471,189,,4009620459,140,30.2,4009620457,56,Back,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503420781,184,1,1,15,54,82q9159y2u7mkfn3z6hy75r4o,1,31.3,90.7,2023-02-03T20:16:49.298Z,2023-02-04T12:09:50Z,4009650465,189,,4009650359,140,24.1,4009650363,212,13.7,4009650365,213,4.1,4009650361,141,73.9,4010638857,178,,4009650357,56,Back,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503415351,137,1,1,15,58,82q9159y2u7mkfn3z6hy75r4o,1,25.2,77.3,2023-02-03T20:16:53.285Z,2023-02-04T12:10:22Z,4009620645,141,4.2,4009620641,140,36.5,4009620637,56,Back,4009620649,212,51.1,4010640991,178,,4009620655,1,,4009687777,189,,4009620651,213,4.9,4ktnru3pqurww9h9af7n2959l,M. Mbaye,4009620635,196,,4009620631,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503415363,138,1,1,16,3,82q9159y2u7mkfn3z6hy75r4o,1,38.3,3.4,2023-02-03T20:16:57.635Z,2023-02-04T12:10:50Z,4010642943,178,,4009620713,212,18.4,4009620711,141,11.2,4009620705,56,Back,4009620719,213,2.8,4009620707,140,21.5,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503415441,140,1,1,16,9,82q9159y2u7mkfn3z6hy75r4o,1,20.5,19.6,2023-02-03T20:17:03.863Z,2023-02-04T12:10:55Z,4010643351,178,,4009621123,212,13.5,4009621119,140,8.9,4009621125,213,2.7,4009621121,141,28.2,4009621113,56,Back,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503415395,139,43,1,16,9,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2023-02-03T20:17:04.101Z,2023-02-03T20:31:52Z,4009620861,56,Back,4009620863,140,20.5,4009620865,141,19.6,4009620869,213,2.6,4009620867,212,17.8,4009702133,144,1,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503415495,141,1,1,16,13,82q9159y2u7mkfn3z6hy75r4o,0,10,19.9,2023-02-03T20:17:07.657Z,2023-02-04T12:11:18Z,4009621437,1,,4009621417,56,Center,4009621419,140,62.7,4009621423,141,32.0,4010644959,178,,4009621433,213,0.1,4009621429,212,55.9,4009621415,155,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503415539,151,1,1,16,16,3czravw89omgc9o4s0w3l1bg5,1,36.7,65.5,2023-02-03T20:17:10.923Z,2023-02-04T12:11:22Z,4009621659,141,52.0,4010645249,388,,4009621661,212,12.7,4009621653,3,,4009621655,56,Back,4009621663,213,5.5,4009621657,140,45.0,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
