id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist,qualifier/17/value,qualifier/14/value,qualifier/19/value,qualifier/20/value,qualifier/16/value
2499126627,1,34,16,0,0,c8llrezkm3b3op4afrou6b487,1,0,0,2023-01-21T14:07:26.093Z,2023-01-21T15:26:26Z,3987557289,197,270,3987165741,130,2,3987165737,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3987165735,30,"agd2nhvdhp18dg1weape5olpl, 8rm2kkceowwtj3p0k6g7id0mi, 3nchjse4ej0qhilo395td7u1h, adi6l78sdvet408eho4fi4xk9, cbhdq57m8kxdeqjf42z0i3rop, 6810qbng9pfg1bztczv11grmd, 6msjsxuolz1yhmongz6swkno5, 7xmaybxu4zd5k338bi3drkxcl, 92pz9nafg5h4qeqpiw3011ihh, d67qj0sakwrfzbscleo4dbget, e5qp6dh1prc55llew51zpy1gp, 5f8kjgsaabn2li5r7bvpebbsa, 2rqxh5mex336ci45jaw428y5l, 74wjzeja92l4q8fpy1bkmcsfd, bjzhwuehd7jzlbh04129h2w9h, 9hz4s6zmelmg4ix47xbre3q3t, 30jru4rizkqobfinh8o2jw92h, 8qvqdjw1d58mw7420lpmk7bah, cspjsye2x9pmnvdxjmghwnyi2, eyhvr45vc1n690dxobcthmndh, 7h0b81yjiiu356rycsakgd0yc, 4ypoy27moehhbiaf3o1bntht6, 4rhyoyjupe9nhrni7r9vyxre",3987165743,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3987165747,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3987165745,194,7xmaybxu4zd5k338bi3drkxcl,3987165739,59,"25, 2, 14, 12, 23, 4, 22, 10, 17, 9, 7, 1, 5, 6, 16, 18, 19, 20, 21, 24, 26, 27, 35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499128587,1,34,16,0,0,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2023-01-21T14:10:03.499Z,2023-01-21T15:15:57Z,3987176653,130,8,3987176659,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3987350229,197,16829,3987176655,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3987176657,194,4pizap25enja9rtz4g6x5bkd1,3987176647,30,"1vn3xi2x6vtjor1bt1ob1vk5x, 9226xt1t1m3fy4ob9l2r16609, yhfujfdzpt7tymqdmt7i0mzu, 10f06nit2xupshuz4lmazrvth, 7rfcycybym05sbe0j1g6yhfx1, 4hhuyat3grozmgba4f55zyajt, 7hyo7fy8hospvlvtlfv7q73ai, 73efpm314q2paeacsvp4e8q8l, d12m2oz1lomkc1qxmpht38lat, 75079gtd2efpviyo605ozsd79, 4pizap25enja9rtz4g6x5bkd1, e5rlll2fvd9wsk40o6pztsc0l, dfytsnxfl78jnug9trsa9qv3d, 1myo59ub6qouwvxpb699shhw5, 8hn7wb9jf6unade238t4vl3o5, s96k2x2cts0vo6y6aaeui5zp, 9anxnfthjotjwmr3o9j9lzsnp, 5gtoi90sxc43mbsfxwfv7wzxl, euy1s0xo19019kegzcpp1gez9, 6w3xe5mva9ob36uf482xem85x, 9jxofpmrfh2lil77f9xj22kiy, emvmn561wgd62zj0s3qi5j5rd",3987176651,59,"1, 24, 20, 14, 16, 3, 11, 5, 9, 10, 18, 2, 4, 6, 12, 13, 17, 21, 23, 25, 28, 33",3987176649,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191097,2,32,1,0,0,c8llrezkm3b3op4afrou6b487,1,0,0,2023-01-21T15:15:38.692Z,2023-01-21T20:19:29Z,3987491245,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191127,2,32,1,0,0,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2023-01-21T15:15:38.692Z,2023-01-21T15:15:40Z,3987491391,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191197,3,1,1,0,0,c8llrezkm3b3op4afrou6b487,1,49.9,50,2023-01-21T15:15:39.399Z,2023-01-22T06:42:15Z,3987491761,140,37.6,3989440531,178,,3987491767,213,3.3,3987491765,212,13.0,3987491759,56,Back,3987491769,279,S,3987491763,141,47.6,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191291,4,1,1,0,2,c8llrezkm3b3op4afrou6b487,1,35.9,42.1,2023-01-21T15:15:41.460Z,2023-01-22T06:54:15Z,3987492203,212,24.3,3987492199,140,44.4,3989447541,178,,3987492207,213,5.1,3987492197,56,Back,3987492201,141,8.8,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191393,5,1,1,0,7,c8llrezkm3b3op4afrou6b487,1,61.1,5,2023-01-21T15:15:46.251Z,2023-01-22T06:54:30Z,3989447743,178,,3987492711,140,67.9,3987492709,56,Right,3987492713,141,16.2,3987492715,212,10.4,3987492717,213,0.8,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191463,6,1,1,0,8,c8llrezkm3b3op4afrou6b487,1,67.9,16.2,2023-01-21T15:15:47.004Z,2023-01-22T06:54:35Z,3987493077,213,4.4,3987493075,212,7.1,3987493069,56,Right,3987493073,141,6.2,3989447813,178,,3987493071,140,65.8,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191473,7,3,1,0,9,c8llrezkm3b3op4afrou6b487,0,65.2,4.7,2023-01-21T15:15:48.236Z,2023-01-22T06:54:46Z,3987493125,286,,3988460071,464,,3988776765,233,3,3987493123,56,Right,3989447991,178,,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191399,3,7,1,0,9,ah8dala7suqqkj04n2l8xz4zd,1,34.8,95.3,2023-01-21T15:15:48.287Z,2023-01-22T06:54:52Z,3987492741,285,,3987493199,233,7,3988460219,385,,3987492739,56,Back,3987492737,167,,3989448085,178,,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191423,4,5,1,0,11,ah8dala7suqqkj04n2l8xz4zd,0,35.4,101.6,2023-01-21T15:15:49.948Z,2023-01-22T06:54:53Z,3987494275,233,8,3987492865,56,Back,3987492869,347,,,,,,,,,,,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191655,8,5,1,0,11,c8llrezkm3b3op4afrou6b487,1,64.6,-1.6,2023-01-21T15:15:49.948Z,2023-01-22T06:54:53Z,3987494019,56,Right,3987494021,347,,3987494059,233,4,,,,,,,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191725,9,1,1,0,17,c8llrezkm3b3op4afrou6b487,1,64.2,0,2023-01-21T15:15:56.132Z,2023-01-22T06:55:08Z,3987494361,140,64.2,3987494367,213,1.6,3987494365,212,9.0,3987494359,56,Right,3987494357,107,,3987494363,141,12.0,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191733,10,1,1,0,18,c8llrezkm3b3op4afrou6b487,0,64.2,12,2023-01-21T15:15:57.067Z,2023-01-22T06:55:13Z,3989448367,178,,3987494411,56,Right,3987494419,213,6.0,3987494413,140,73.1,3987494417,212,9.8,3987494415,141,7.9,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191761,5,1,1,0,18,ah8dala7suqqkj04n2l8xz4zd,0,18.4,87.2,2023-01-21T15:15:57.656Z,2023-01-22T06:55:16Z,3987497015,212,13.3,3987497017,213,6.1,3989448417,178,,3987497013,141,84.1,3987494523,56,Back,3987497011,140,30.9,,,,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191819,11,1,1,0,20,c8llrezkm3b3op4afrou6b487,1,68.5,8.6,2023-01-21T15:15:59.246Z,2023-01-22T06:55:21Z,3987494879,56,Right,3987494881,140,63.9,3987494883,141,4.1,3989448479,178,,3987494887,213,3.7,3987494885,212,5.7,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499191953,12,1,1,0,23,c8llrezkm3b3op4afrou6b487,1,56.4,8.8,2023-01-21T15:16:02.236Z,2023-01-22T06:55:26Z,3987495585,213,2.9,3989448557,178,,3987495571,56,Back,3987495579,141,14.0,3987495581,212,17.8,3987495575,140,39.8,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192157,13,1,1,0,27,c8llrezkm3b3op4afrou6b487,1,39.8,14,2023-01-21T15:16:06.172Z,2023-01-22T06:55:30Z,3987496655,141,93.9,3987496657,212,58.0,3987496663,1,,3989448625,178,,3987496653,140,59.0,3987496659,213,1.2,3987496649,196,,3987496651,56,Left,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,3987496647,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192245,14,1,1,0,33,c8llrezkm3b3op4afrou6b487,1,56.3,95.6,2023-01-21T15:16:12.657Z,2023-01-22T06:55:34Z,3989448691,178,,3987497141,141,75.7,3987497137,56,Back,3987497143,212,27.1,3987497145,213,3.7,3987497139,140,33.9,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192289,15,1,1,0,36,c8llrezkm3b3op4afrou6b487,1,32.8,75.3,2023-01-21T15:16:15.234Z,2023-01-22T06:55:39Z,3987497345,212,21.9,3989448745,178,,3987497347,213,4.6,3987497339,56,Back,3987497343,141,43.4,3987497341,140,30.1,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192417,16,1,1,0,39,c8llrezkm3b3op4afrou6b487,0,30,43.4,2023-01-21T15:16:17.817Z,2023-01-22T06:55:42Z,3987498015,155,,3987498017,56,Right,3987498021,141,7.4,3989448793,178,,3987498019,140,60.6,3987498027,1,,3987498025,213,5.6,3987498023,212,40.4,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499192371,6,44,1,0,41,ah8dala7suqqkj04n2l8xz4zd,1,37,90.7,2023-01-21T15:16:20.500Z,2023-01-22T08:57:03Z,3987497799,285,,3987498181,233,17,3987497795,56,Back,,,,,,,,,,,,,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
