id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,assist,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2507254909,9,1,1,0,20,agh9ifb2mw3ivjusgedj7c3fe,1,22.7,7,2023-02-12T20:03:51.235Z,2023-02-13T09:20:02Z,4029729063,56,Back,4029729065,140,12.2,4029729071,213,2.6,4030548191,178,,4029729067,141,16.6,4029729069,212,12.8,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507254929,10,1,1,0,23,agh9ifb2mw3ivjusgedj7c3fe,1,12.8,23.3,2023-02-12T20:03:53.996Z,2023-02-13T09:20:05Z,4029729143,196,,4029729147,140,41.5,4029729153,213,1.0,4029729151,212,58.2,4029729145,56,Back,4029729155,1,,4030548219,178,,4029729149,141,96.6,awsod0zmnrukk21d4882ji7e1,R. Araujo,4029729141,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507254949,11,1,1,0,26,agh9ifb2mw3ivjusgedj7c3fe,0,39.6,96.2,2023-02-12T20:03:57.575Z,2023-02-13T09:20:13Z,4029729235,56,Left,4029729233,3,,4029729243,213,6.3,4030548295,178,,4029729239,141,95.9,4029729241,212,29.4,4029729237,140,67.6,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507254955,3,49,1,0,30,74mcjsm72vr3l9pw2i4qfjchj,1,27.2,4,2023-02-12T20:04:01.137Z,2023-02-13T09:20:18Z,,,,,,,,,,,,,,,,,,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507254973,4,1,1,0,30,74mcjsm72vr3l9pw2i4qfjchj,1,24.8,4.1,2023-02-12T20:04:01.156Z,2023-02-13T09:20:23Z,4029729375,213,2.3,4029729373,212,34.1,4029729369,140,3.1,4029729367,56,Back,4030548389,178,,4029729371,141,41.5,4029729377,1,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507254993,5,1,1,0,34,74mcjsm72vr3l9pw2i4qfjchj,1,3.1,41.5,2023-02-12T20:04:04.904Z,2023-02-13T09:20:25Z,4029729487,212,26.7,4029729481,56,Back,4029729489,213,1.2,4030548415,178,,4029729483,140,13.3,4029729485,141,77.5,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255009,6,1,1,0,39,74mcjsm72vr3l9pw2i4qfjchj,1,20.4,82.9,2023-02-12T20:04:10.513Z,2023-02-13T09:20:29Z,4029729559,212,27.3,4030548459,178,,4029729561,213,4.0,4029729557,141,52.2,4029729555,140,3.7,4029729553,56,Back,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255033,7,1,1,0,42,74mcjsm72vr3l9pw2i4qfjchj,1,4.7,49.1,2023-02-12T20:04:12.809Z,2023-02-13T09:20:40Z,4029729671,140,14.2,4030548551,178,,4029729677,213,5.2,4029729669,56,Back,4029729673,141,22.1,4029729675,212,20.9,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255063,8,1,1,0,45,74mcjsm72vr3l9pw2i4qfjchj,0,16.1,11,2023-02-12T20:04:16.176Z,2023-02-13T09:20:45Z,4029729851,56,Back,4030548625,178,,4029729859,213,6.1,4029729857,212,33.2,4029729861,1,,4029729853,140,47.3,4029729855,141,2.9,4029729849,155,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255079,12,12,1,0,47,agh9ifb2mw3ivjusgedj7c3fe,1,50,96.9,2023-02-12T20:04:18.396Z,2023-02-13T09:20:51Z,4029729945,141,100.0,4029729943,140,51.1,4029729949,213,1.2,4029729941,56,Left,4030548699,388,,4029729977,167,,4029729947,212,3.4,,,,4ct72ovumvt09au6gpulwpjv9,F. Kessié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255091,9,5,1,0,49,74mcjsm72vr3l9pw2i4qfjchj,1,51,-1.4,2023-02-12T20:04:19.901Z,2023-02-13T09:20:52Z,4029729997,56,Right,4029730013,233,13,4029729999,347,,,,,,,,,,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255083,13,5,1,0,49,agh9ifb2mw3ivjusgedj7c3fe,0,49,101.4,2023-02-12T20:04:19.901Z,2023-02-13T09:20:52Z,4029730017,233,9,4029729971,56,Back,4029729973,347,,,,,,,,,,,,,,,,,4ct72ovumvt09au6gpulwpjv9,F. Kessié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255229,10,1,1,1,12,74mcjsm72vr3l9pw2i4qfjchj,1,51.3,0,2023-02-12T20:04:43.269Z,2023-02-13T09:20:57Z,4029730849,213,0.4,4029730839,107,,4029730841,56,Right,4029730847,212,11.1,4029730843,140,61.2,4029730845,141,4.0,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255239,11,1,1,1,13,74mcjsm72vr3l9pw2i4qfjchj,1,61.2,4.1,2023-02-12T20:04:44.209Z,2023-02-13T09:21:02Z,4029730911,141,1.9,4030548847,178,,4029730907,56,Right,4029730913,212,9.3,4029730915,213,3.3,4029730909,140,52.5,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255261,12,1,1,1,15,74mcjsm72vr3l9pw2i4qfjchj,1,52.2,2,2023-02-12T20:04:45.919Z,2023-02-13T09:21:08Z,4029731021,140,30.5,4030548905,178,,4029731019,56,Back,4029731027,213,3.1,4029731025,212,22.8,4029731023,141,4.4,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255293,13,1,1,1,17,74mcjsm72vr3l9pw2i4qfjchj,1,31.4,5.2,2023-02-12T20:04:48.666Z,2023-02-13T09:21:13Z,4029731231,140,10.3,4029731229,56,Back,4029731237,213,2.3,4029731233,141,38.9,4030548957,178,,4029731235,212,31.9,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255335,14,1,1,1,22,74mcjsm72vr3l9pw2i4qfjchj,1,9.4,38.9,2023-02-12T20:04:52.785Z,2023-02-13T09:21:16Z,4029731451,141,73.0,4029731459,213,1.1,4029731443,56,Back,4029731447,140,19.5,4029731455,212,25.5,4030548987,178,,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255371,15,1,1,1,27,74mcjsm72vr3l9pw2i4qfjchj,1,22.6,75.3,2023-02-12T20:04:58.090Z,2023-02-13T09:21:19Z,4029731679,212,20.4,4029731677,141,56.9,4029731673,56,Back,4030549015,178,,4029731675,140,7.3,4029731681,213,3.8,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255397,16,1,1,1,30,74mcjsm72vr3l9pw2i4qfjchj,1,13.5,61.5,2023-02-12T20:05:01.545Z,2023-02-13T09:21:23Z,4029731831,140,30.6,4029731829,56,Back,4030549051,178,,4029731837,213,0.5,4029731833,141,76.0,4029731835,212,20.5,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507415289,852,83,1,1,33,agh9ifb2mw3ivjusgedj7c3fe,1,73.2,24,2023-02-12T20:05:03.734Z,2023-02-13T09:42:00Z,4030571645,399,248501,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255423,17,1,1,1,33,74mcjsm72vr3l9pw2i4qfjchj,1,28,75.6,2023-02-12T20:05:03.769Z,2023-02-13T09:21:26Z,4029731933,140,17.7,4029731935,141,27.4,4030549091,178,,4029731941,1,,4029731939,213,4.4,4029731931,56,Back,4029731937,212,34.5,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255449,18,1,1,1,36,74mcjsm72vr3l9pw2i4qfjchj,1,20.7,25.3,2023-02-12T20:05:07.513Z,2023-02-13T09:21:30Z,4029732073,141,2.9,4029732075,212,17.8,4030549133,178,,4029732069,56,Back,4029732077,213,5.3,4029732071,140,29.4,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255513,19,1,1,1,39,74mcjsm72vr3l9pw2i4qfjchj,1,29.9,3.1,2023-02-12T20:05:09.750Z,2023-02-13T09:21:42Z,4029732453,56,Back,4029732455,140,42.9,4030549273,178,,4029732459,212,16.4,4029732457,141,16.4,4029732461,213,0.6,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255527,20,1,1,1,45,74mcjsm72vr3l9pw2i4qfjchj,1,72.5,14,2023-02-12T20:05:16.221Z,2023-02-13T09:21:46Z,4029732533,140,63.5,4029732535,141,3.5,4029732537,212,11.8,4030549329,178,,4029732539,213,3.8,4029732531,56,Right,,,,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255557,21,1,1,1,48,74mcjsm72vr3l9pw2i4qfjchj,1,63.6,4.3,2023-02-12T20:05:19.183Z,2023-02-13T09:21:51Z,4030549387,178,,4029732691,56,Right,4029732699,213,2.4,4029732697,212,14.0,4029732695,141,17.7,4029732693,140,53.5,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255595,22,1,1,1,51,74mcjsm72vr3l9pw2i4qfjchj,0,55.4,13.5,2023-02-12T20:05:21.997Z,2023-02-13T09:22:00Z,4029732861,56,Center,4029732875,1,,4030549479,178,,4029732867,212,38.9,4029732871,213,0.4,4029732865,141,34.6,4029732863,140,89.8,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255603,14,52,1,1,54,agh9ifb2mw3ivjusgedj7c3fe,1,9.1,65.1,2023-02-12T20:05:25.568Z,2023-02-13T09:22:04Z,4030549513,178,,4030155817,376,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255637,15,1,1,1,56,agh9ifb2mw3ivjusgedj7c3fe,1,9.7,64.2,2023-02-12T20:05:26.774Z,2023-02-13T09:22:08Z,4029733077,140,24.7,4029733115,287,,4029733085,1,,4029733083,213,5.1,4030549557,178,,4029733079,141,12.2,4029733081,212,38.7,4029733073,123,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,4029733075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255667,16,1,1,2,0,agh9ifb2mw3ivjusgedj7c3fe,1,27.1,6.7,2023-02-12T20:05:31.397Z,2023-02-13T09:22:42Z,4030549931,178,,4029733269,56,Back,4029733273,141,11.6,4029733275,212,13.9,4029733271,140,40.0,4029733279,213,0.2,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255681,17,1,1,2,2,agh9ifb2mw3ivjusgedj7c3fe,1,40,11.6,2023-02-12T20:05:32.800Z,2023-02-13T09:22:45Z,4030549977,178,,4029733371,141,5.6,4029733373,212,5.6,4029733375,213,4.0,4029733369,140,36.4,4029733367,56,Back,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255695,18,1,1,2,3,agh9ifb2mw3ivjusgedj7c3fe,1,36.6,5.6,2023-02-12T20:05:34.503Z,2023-02-13T09:22:48Z,4029733459,56,Back,4029733467,213,1.1,4029733461,140,41.2,4030550007,178,,4029733465,212,10.6,4029733463,141,19.4,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255715,19,1,1,2,5,agh9ifb2mw3ivjusgedj7c3fe,1,40.4,21.1,2023-02-12T20:05:35.830Z,2023-02-13T09:22:51Z,4030550031,178,,4029733571,140,30.3,4029733577,213,2.8,4029733573,141,26.6,4029733575,212,11.2,4029733569,56,Back,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255741,20,1,1,2,7,agh9ifb2mw3ivjusgedj7c3fe,1,29.9,29.5,2023-02-12T20:05:37.903Z,2023-02-13T09:22:54Z,4029733687,56,Back,4029733695,213,1.7,4029733693,212,28.0,4030550109,178,,4029733691,141,70.2,4029733689,140,26.1,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255761,21,1,1,2,9,agh9ifb2mw3ivjusgedj7c3fe,1,28.7,72.8,2023-02-12T20:05:40.549Z,2023-02-13T09:22:57Z,4029733797,213,1.1,4030550143,178,,4029733791,140,36.4,4029733789,56,Back,4029733793,141,96.6,4029733795,212,18.1,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255777,22,1,1,2,13,agh9ifb2mw3ivjusgedj7c3fe,1,34.3,94.5,2023-02-12T20:05:44.428Z,2023-02-13T09:23:00Z,4030550169,178,,4029733917,141,75.3,4029733921,213,3.9,4029733919,212,18.4,4029733915,140,22.0,4029733913,56,Back,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255881,23,1,1,2,16,agh9ifb2mw3ivjusgedj7c3fe,1,18.7,77.7,2023-02-12T20:05:47.238Z,2023-02-13T09:23:03Z,4029734333,212,22.1,4029734335,213,4.1,4029734331,141,50.3,4029734329,140,7.3,4029734327,56,Back,4030550221,178,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255901,24,1,1,2,27,agh9ifb2mw3ivjusgedj7c3fe,0,18.2,45.8,2023-02-12T20:05:58.176Z,2023-02-13T09:23:05Z,4030550269,178,,4029734443,141,59.6,4029734445,212,51.4,4029734437,155,,4029734447,213,0.2,4029734449,1,,4029734439,56,Center,4029734441,140,66.3,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255911,23,1,1,2,30,74mcjsm72vr3l9pw2i4qfjchj,1,29.9,35.2,2023-02-12T20:06:01.280Z,2023-02-13T09:23:10Z,4029734513,56,Back,4029734515,140,36.7,4029734519,212,14.6,4029734511,3,,4029734521,213,1.1,4030550385,178,,4029734517,141,53.9,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255921,24,1,1,2,32,74mcjsm72vr3l9pw2i4qfjchj,1,36.5,53.9,2023-02-12T20:06:02.954Z,2023-02-13T09:23:16Z,4029734581,141,55.7,4029734575,3,,4030550483,178,,4029734583,212,11.1,4029734585,213,0.1,4029734577,56,Back,4029734579,140,47.0,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255925,25,49,1,2,33,74mcjsm72vr3l9pw2i4qfjchj,1,47,55.7,2023-02-12T20:06:04.037Z,2023-02-13T09:23:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255937,26,1,1,2,34,74mcjsm72vr3l9pw2i4qfjchj,0,47.7,57.5,2023-02-12T20:06:04.849Z,2023-02-13T09:23:25Z,4030550635,178,,4029734881,212,4.7,4029734655,56,Center,4029734875,155,,4029734883,213,6.1,4029734877,140,52.1,4029734879,141,56.5,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255945,25,8,1,2,34,agh9ifb2mw3ivjusgedj7c3fe,1,46.9,44.1,2023-02-12T20:06:05.218Z,2023-02-13T09:23:30Z,4029734681,15,,4030550685,178,,4029734679,56,Back,4030161365,384,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255975,26,49,1,2,38,agh9ifb2mw3ivjusgedj7c3fe,1,37.4,4.6,2023-02-12T20:06:09.626Z,2023-02-13T09:23:34Z,,,,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
