id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,assist,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/10/value,qualifier/13/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId
2452661619,1,34,16,0,0,c8llrezkm3b3op4afrou6b487,1,0,0,2022-08-28T19:00:31.750Z,2022-08-28T20:12:05Z,3741182633,59,"13, 2, 14, 12, 5, 4, 27, 20, 9, 10, 7, 16, 19, 1, 8, 21, 26, 28, 31, 32, 34",3741182635,130,7,3741487331,197,16591,3741182637,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3741182629,30,"6wfwy94p5bm0zv3aku0urfq39, 8rm2kkceowwtj3p0k6g7id0mi, 3nchjse4ej0qhilo395td7u1h, adi6l78sdvet408eho4fi4xk9, 2rqxh5mex336ci45jaw428y5l, 6810qbng9pfg1bztczv11grmd, 4ypoy27moehhbiaf3o1bntht6, 8qvqdjw1d58mw7420lpmk7bah, d67qj0sakwrfzbscleo4dbget, 7xmaybxu4zd5k338bi3drkxcl, e5qp6dh1prc55llew51zpy1gp, bjzhwuehd7jzlbh04129h2w9h, 30jru4rizkqobfinh8o2jw92h, 5f8kjgsaabn2li5r7bvpebbsa, 91te5xuankrla4g3s7as3htxx, cspjsye2x9pmnvdxjmghwnyi2, 7h0b81yjiiu356rycsakgd0yc, 6gy8t82tqi12q2odz974xcbh0, e81bgheozbhng9yfmqss1jbl6, apq8vqgkq347yr6iqc1riqjca, 1wylybleussatoxg8u6reao2y",3741182641,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3741182631,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3741182639,194,6810qbng9pfg1bztczv11grmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665571,1,34,16,0,0,3kq9cckrnlogidldtdie2fkbl,1,0,0,2022-08-28T19:03:48.600Z,2022-08-28T19:04:39Z,3741209533,197,14970,3741204399,130,4,3741204405,194,c1mm3hdfcs78obhxmhailzidx,3741204397,59,"1, 17, 4, 18, 3, 22, 10, 8, 9, 15, 20, 2, 7, 11, 12, 13, 19, 21, 23, 24, 26",3741204409,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3741204401,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3741204393,30,"6crmq7vzqts58wg196q48sc7p, bf2pf3hs8gcvub4ivlve12ymt, 6w5wyari2p4bh2zzy2x2f6hg5, aipyotc87m5bdvmvizd5n69k9, 8wvkrrbqqthuwda8twg03yuax, 6fzbp94hf19ysotdassrqdc5x, diod1hv5hv7v7z7mfleev1txx, cdcbi6xmy0uts703489e0acb9, c1mm3hdfcs78obhxmhailzidx, 1i9wi65k2foqwudeqiyih87hl, b4witgokm49tidm1a83qcvbop, 7oykphzczagr975xsqt70s89h, 54h69199gtsavspwblux98dsl, 127eg3g8ig8j7obxtyc2tl8t1, en2c7z1raqmcwee78297pbnu2, 38bp85766w04a0nuulq5fiig9, i48mf81fxn2af1xxjzfi8gr9, broq8imimhtlejtffissquy5m, 6q69l3ppqfqbryjubcrujfi6t, eufpzdp76oumhybvscmu76vo5, 8blr43wb2ergbbialws9irq0a",3741204395,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452720371,2,32,1,0,0,c8llrezkm3b3op4afrou6b487,1,0,0,2022-08-28T20:00:42.383Z,2022-08-29T10:01:03Z,3741506297,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452720361,2,32,1,0,0,3kq9cckrnlogidldtdie2fkbl,1,0,0,2022-08-28T20:00:42.383Z,2022-08-28T20:00:42Z,3741506239,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452720431,3,1,1,0,0,3kq9cckrnlogidldtdie2fkbl,1,50.1,49.9,2022-08-28T20:00:42.491Z,2022-08-29T13:39:20Z,3742744895,178,,3741506683,212,20.3,3741506685,213,2.7,3741506687,279,S,3741506679,140,32.8,3741506681,141,63.1,3741506677,56,Back,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452720437,4,1,1,0,2,3kq9cckrnlogidldtdie2fkbl,1,32.8,62.6,2022-08-28T20:00:44.662Z,2022-08-29T10:11:23Z,3741506711,140,36.8,3741506709,56,Back,3741506717,213,0.8,3742745155,178,,3741506713,141,69.6,3741506715,212,6.3,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452720449,5,1,1,0,4,3kq9cckrnlogidldtdie2fkbl,1,36.8,69.6,2022-08-28T20:00:46.832Z,2022-08-29T10:11:42Z,3741506803,56,Back,3741506805,140,41.3,3742745733,178,,3741506813,212,5.2,3741506809,141,66.4,3741506817,213,5.9,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452720461,6,1,1,0,5,3kq9cckrnlogidldtdie2fkbl,1,41.3,66.4,2022-08-28T20:00:47.932Z,2022-08-29T10:11:47Z,3741506879,212,11.8,3741506875,140,34.3,3741506873,56,Back,3742745929,178,,3741506881,213,2.2,3741506877,141,80.0,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452720531,7,1,1,0,6,3kq9cckrnlogidldtdie2fkbl,1,34.3,80,2022-08-28T20:00:48.871Z,2022-08-29T10:11:52Z,3741507291,56,Back,3741507299,213,0.1,3742746101,178,,3741507297,212,7.3,3741507295,141,80.9,3741507293,140,41.2,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452720537,8,1,1,0,9,3kq9cckrnlogidldtdie2fkbl,1,37.2,92.9,2022-08-28T20:00:52.082Z,2022-08-29T10:11:56Z,3741507349,140,42.9,3741507351,141,92.6,3741507353,212,6.0,3741507355,213,6.2,3741507347,56,Back,3742746281,178,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452720549,9,1,1,0,10,3kq9cckrnlogidldtdie2fkbl,1,42.9,92.6,2022-08-28T20:00:52.791Z,2022-08-29T10:12:03Z,3741507413,56,Back,3741507421,213,3.3,3741507415,140,34.7,3741507417,141,90.0,3742746579,178,,3741507419,212,8.8,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452720655,10,1,1,0,12,3kq9cckrnlogidldtdie2fkbl,1,33,87,2022-08-28T20:00:54.791Z,2022-08-29T10:12:09Z,3742746747,178,,3741508021,141,89.6,3741508023,212,6.0,3741508019,140,38.5,3741508025,213,0.3,3741508017,56,Back,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452924875,915,1,1,0,13,3kq9cckrnlogidldtdie2fkbl,1,39.6,89.3,2022-08-28T20:00:55.623Z,2022-08-29T10:12:13Z,3742574247,212,21.4,3742574245,141,69.2,3742574243,140,23.9,3742574241,56,Back,3742574249,213,3.8,3742746889,178,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452720673,11,1,1,0,21,3kq9cckrnlogidldtdie2fkbl,1,32.3,63.3,2022-08-28T20:01:03.542Z,2022-08-29T10:12:18Z,3741508111,141,54.5,3741508107,56,Back,3742747087,178,,3741508115,213,5.8,3741508113,212,13.3,3741508109,140,43.6,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452720701,12,1,1,0,22,3kq9cckrnlogidldtdie2fkbl,1,43.6,54.5,2022-08-28T20:01:04.531Z,2022-08-29T10:12:24Z,3741508271,213,4.3,3741508269,212,18.9,3742747301,178,,3741508267,141,29.2,3741508263,56,Back,3741508265,140,36.2,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452720721,13,1,1,0,23,3kq9cckrnlogidldtdie2fkbl,1,36.2,29.2,2022-08-28T20:01:06.372Z,2022-08-29T10:12:31Z,3741508407,213,0.2,3741508399,56,Back,3741508403,141,31.6,3742747535,178,,3741508405,212,6.8,3741508401,140,42.5,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
