id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,assist,qualifier/18/value
2509938945,7,5,1,0,7,3budh3j9xivsid3ptm8ptpy4k,0,100.8,73.6,2023-02-19T15:17:58.349Z,2023-02-20T06:35:54Z,4043913099,56,Center,4043913103,346,,4043913189,233,5,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509939317,6,1,1,0,14,10eyb18v5puw4ez03ocaug09m,1,3.9,38.9,2023-02-19T15:18:04.420Z,2023-02-20T06:37:31Z,4043914881,124,,4043914883,56,Back,4043914887,141,51.9,4043914877,189,,4043914891,213,1.0,4043914889,212,10.7,4043914885,140,9.6,4043914895,237,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509939457,7,1,1,0,32,10eyb18v5puw4ez03ocaug09m,1,14,54.8,2023-02-19T15:18:23.272Z,2023-02-20T06:36:52Z,4043915643,1,,4043915641,213,0.4,4043915635,140,55.2,4045807367,178,,4043915631,155,,4043915633,56,Center,4043915637,141,78.6,4043915639,212,46.2,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509939493,8,1,1,0,35,10eyb18v5puw4ez03ocaug09m,0,58.1,76.9,2023-02-19T15:18:25.580Z,2023-02-20T06:38:26Z,4043915889,3,,4043915891,168,,4043915893,56,Center,4043915897,141,76.7,4043915899,212,21.4,4045809037,388,,4043915901,213,6.3,4043915895,140,78.5,8ty68f4i1lwjdktycd2oy5a6t,L. Ocampos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509939527,8,49,1,0,38,3budh3j9xivsid3ptm8ptpy4k,1,19.6,16.4,2023-02-19T15:18:28.426Z,2023-02-20T08:06:56Z,,,,,,,,,,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509939581,9,1,1,0,40,3budh3j9xivsid3ptm8ptpy4k,0,20.4,9.7,2023-02-19T15:18:30.920Z,2023-02-20T06:39:00Z,4043916393,1,,4043916387,141,0.0,4043916389,212,38.5,4043916391,213,6.1,4043916381,157,,4043916383,56,Right,4045809651,178,,4043916385,140,56.4,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509939709,9,5,1,0,41,10eyb18v5puw4ez03ocaug09m,1,50.4,101.3,2023-02-19T15:18:31.882Z,2023-02-20T06:39:13Z,4043917103,56,Left,4043917105,347,,4043917167,233,10,,,,,,,,,,,,,,,,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509939585,10,5,1,0,41,3budh3j9xivsid3ptm8ptpy4k,0,49.6,-1.3,2023-02-19T15:18:31.882Z,2023-02-20T06:39:14Z,4043916421,347,,4043916419,56,Back,4043917195,233,9,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940051,10,1,1,1,1,10eyb18v5puw4ez03ocaug09m,1,58.4,100,2023-02-19T15:18:51.988Z,2023-02-20T06:39:52Z,4043918795,212,24.6,4043918803,1,,4043918791,141,80.6,4043918779,107,,4043918787,140,39.4,4043918783,56,Back,4043918799,213,3.8,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940133,11,1,1,1,5,10eyb18v5puw4ez03ocaug09m,1,38.3,71,2023-02-19T15:18:55.984Z,2023-02-20T06:40:15Z,4043919173,140,37.3,4043919183,212,21.2,4043919179,141,39.8,4043919187,213,4.7,4043919169,56,Back,4045811019,178,,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940173,12,1,1,1,8,10eyb18v5puw4ez03ocaug09m,1,37.2,40.3,2023-02-19T15:18:58.393Z,2023-02-20T06:40:24Z,4043919385,212,17.8,4045811115,178,,4043919381,140,53.1,4043919383,141,31.3,4043919387,213,5.9,4043919379,56,Center,,,,,,,2lwjtphx3bkjty9sds520l1ey,T. Nianzou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940191,11,45,1,1,9,3budh3j9xivsid3ptm8ptpy4k,0,46.2,69.3,2023-02-19T15:19:00.122Z,2023-02-20T06:43:09Z,4043919465,56,Back,4043919639,233,13,4043919467,285,,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940221,13,3,1,1,9,10eyb18v5puw4ez03ocaug09m,1,53.8,30.7,2023-02-19T15:19:00.122Z,2023-02-20T06:43:09Z,4045811505,178,,4043919611,233,11,4043919589,56,Center,4045342045,465,,4043919591,286,,,,,,,,,,,5c4ku1hmhy6l9dq8a5jp1qf9x,Suso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940211,12,45,1,1,10,3budh3j9xivsid3ptm8ptpy4k,0,43.8,68.6,2023-02-19T15:19:01.146Z,2023-02-20T08:08:29Z,4043919723,233,14,4043919557,56,Back,4043919559,285,,,,,,,,,,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940231,14,3,1,1,10,10eyb18v5puw4ez03ocaug09m,1,56.2,31.4,2023-02-19T15:19:01.146Z,2023-02-20T08:08:29Z,4045342103,465,,4043919653,286,,4043919651,56,Center,4043919683,233,12,4045812927,178,,,,,,,,,,,5c4ku1hmhy6l9dq8a5jp1qf9x,Suso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940257,15,1,1,1,13,10eyb18v5puw4ez03ocaug09m,0,57.2,33.1,2023-02-19T15:19:03.992Z,2023-02-20T06:44:01Z,4043919791,56,Center,4043919793,140,73.9,4043919797,212,17.7,4043919799,213,0.2,4045814505,178,,4043919795,141,37.1,,,,,,,5c4ku1hmhy6l9dq8a5jp1qf9x,Suso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510314743,1101,67,1,1,14,3budh3j9xivsid3ptm8ptpy4k,1,27.2,63.3,2023-02-19T15:19:04.774Z,2023-02-20T11:44:34Z,4045913043,233,906,,,,,,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510314741,906,67,1,1,14,10eyb18v5puw4ez03ocaug09m,0,72.8,36.7,2023-02-19T15:19:04.775Z,2023-02-20T08:09:26Z,4045913051,233,1101,,,,,,,,,,,,,,,,,,,,,,4sojot9t32l4a6fm3e39xkcfd,Rafa Mir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940249,13,12,1,1,14,3budh3j9xivsid3ptm8ptpy4k,1,24.4,66.6,2023-02-19T15:19:04.842Z,2023-02-20T11:44:35Z,4043920531,212,6.0,4043920533,213,6.2,4043920497,141,66.2,4045814697,178,,4043920495,140,30.1,4043919755,56,Back,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940377,16,1,1,1,18,10eyb18v5puw4ez03ocaug09m,1,64.5,49.9,2023-02-19T15:19:08.615Z,2023-02-20T06:44:30Z,4043920387,213,1.3,4043920379,56,Left,4043920383,141,89.0,4043920381,140,71.5,4045814903,178,,4043920385,212,27.6,,,,,,,ekm47qd8w1x0456lm1tmf5re1,P. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940421,17,1,1,1,21,10eyb18v5puw4ez03ocaug09m,0,72.9,89.7,2023-02-19T15:19:11.633Z,2023-02-20T06:44:51Z,4045342371,72,,4045342369,224,,4043920629,213,5.3,4043920627,212,27.2,4043920625,141,55.8,4043920623,140,86.6,4043920621,56,Center,4045815235,178,,djal5dsafpnhip4lu0ait94np,M. Acuña,4043920617,2,4043920619,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940441,14,12,1,1,22,3budh3j9xivsid3ptm8ptpy4k,1,6,33.1,2023-02-19T15:19:12.722Z,2023-02-20T06:45:09Z,4043920723,213,0.4,4045815615,21,,4043920721,212,12.5,4043920717,140,17.0,4045815427,178,,4043920719,141,40.0,4043920715,56,Back,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940445,15,49,1,1,22,3budh3j9xivsid3ptm8ptpy4k,1,18.9,40.1,2023-02-19T15:19:13.181Z,2023-02-20T08:14:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940487,16,1,1,1,26,3budh3j9xivsid3ptm8ptpy4k,1,27,29.9,2023-02-19T15:19:16.432Z,2023-02-20T06:45:49Z,4043920929,56,Back,4043920935,141,2.0,4043920941,213,4.8,4045816443,178,,4043920939,212,19.0,4043920931,140,28.3,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940521,17,1,1,1,28,3budh3j9xivsid3ptm8ptpy4k,1,31.3,3.5,2023-02-19T15:19:18.907Z,2023-02-20T06:46:02Z,4043921171,212,12.7,4043921173,213,0.0,4043921169,141,3.8,4045816775,178,,4043921167,140,43.4,4043921165,56,Back,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940617,18,1,1,1,30,3budh3j9xivsid3ptm8ptpy4k,1,44.8,3.8,2023-02-19T15:19:20.809Z,2023-02-20T06:46:32Z,4043921669,1,,4043921667,213,0.4,4045817053,178,,4043921665,212,35.4,4043922163,154,,4043921663,141,22.0,4043922161,210,15,4043921661,140,76.4,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,4043921659,56,,,1,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940621,19,15,1,1,36,3budh3j9xivsid3ptm8ptpy4k,1,95.3,35.6,2023-02-19T15:19:26.621Z,2023-02-20T06:46:33Z,4043922213,103,13.3,4043922201,55,18,4043922215,215,,4043921697,56,Center,4043922197,154,,4043921829,20,,4043922221,147,40.8,4043921695,62,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,4043922209,102,4043922219,146,,47.4,97.1,4045817453,178,4043922191,80,4043921693,22,4043922193,29,4043923273,233,18,,,,,,,,,,,,,,,,,
2509940629,18,10,1,1,36,10eyb18v5puw4ez03ocaug09m,1,2.2,56.9,2023-02-19T15:19:26.880Z,2023-02-20T06:46:50Z,4043923285,233,19,4043923191,389,,4043921731,182,,4043921733,56,Back,4045343263,377,,4043921727,173,,,,,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940661,19,49,1,1,40,10eyb18v5puw4ez03ocaug09m,1,6.7,92.7,2023-02-19T15:19:30.851Z,2023-02-20T06:49:34Z,,,,,,,,,,,,,,,,,,,,,,,,,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940761,20,1,1,1,43,10eyb18v5puw4ez03ocaug09m,0,8.1,95,2023-02-19T15:19:33.899Z,2023-02-20T06:50:54Z,4043922747,1,,4043922807,189,,4043922439,56,Back,4043922445,212,3.0,4045821667,178,,4043922447,213,0.2,4043922443,141,95.7,4043922441,140,10.9,asweknp9d99safr6p9va75h3p,Alex Telles,4043922745,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940781,20,61,1,1,44,3budh3j9xivsid3ptm8ptpy4k,1,86.3,4.3,2023-02-19T15:19:34.772Z,2023-02-20T06:51:05Z,4043922525,56,Right,4045821885,178,,4043922823,189,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940783,21,5,1,1,45,10eyb18v5puw4ez03ocaug09m,1,-1.3,93.1,2023-02-19T15:19:35.651Z,2023-02-20T06:49:07Z,4043922701,233,21,4043922531,56,Back,4043922533,346,,,,,,,,,,,,,,,,,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509940809,21,5,1,1,45,3budh3j9xivsid3ptm8ptpy4k,0,101.3,6.9,2023-02-19T15:19:35.651Z,2023-02-20T06:49:07Z,4043922663,346,,4043922661,56,Right,4043922731,233,21,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509941171,22,1,1,2,9,10eyb18v5puw4ez03ocaug09m,1,4.5,58.5,2023-02-19T15:20:00.199Z,2023-02-20T06:48:51Z,4043924539,140,53.6,4043924545,212,51.6,4043924531,124,,4043924549,1,,4043924547,213,0.0,4043924543,141,60.6,4043924535,56,Center,4043924553,74,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509941191,23,1,1,2,11,10eyb18v5puw4ez03ocaug09m,0,54.2,61.2,2023-02-19T15:20:02.324Z,2023-02-20T08:16:10Z,4043924629,168,,4043924627,3,,4043924635,141,69.0,4043924637,212,23.2,4043924639,213,0.2,4043924631,56,Center,4043924633,140,75.7,4045915041,178,,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509941211,22,1,1,2,14,3budh3j9xivsid3ptm8ptpy4k,1,22.1,26.6,2023-02-19T15:20:04.539Z,2023-02-20T06:48:35Z,4043924717,140,10.1,4043924719,141,39.5,4043924723,213,2.5,4043924721,212,15.4,4043924713,3,,4045819395,178,,4043924715,56,Back,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509941217,23,52,1,2,15,3budh3j9xivsid3ptm8ptpy4k,1,9.9,40.7,2023-02-19T15:20:06.343Z,2023-02-20T06:51:27Z,4045344301,377,,4045822281,178,,,,,,,,,,,,,,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509941349,24,1,1,2,17,3budh3j9xivsid3ptm8ptpy4k,1,9.4,45.5,2023-02-19T15:20:07.757Z,2023-02-20T06:51:35Z,4045822435,178,,4043925393,123,,4043925395,56,Back,4043925405,1,,4045344447,287,,4043925397,140,24.2,4043925399,141,92.3,4043925403,213,1.1,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,4043925401,212,,,,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509941363,25,1,1,2,22,3budh3j9xivsid3ptm8ptpy4k,1,24.7,84.3,2023-02-19T15:20:12.801Z,2023-02-20T06:51:43Z,4045822613,178,,4043925469,141,87.8,4043925467,140,13.9,4043925471,212,11.6,4043925473,213,2.9,4043925465,56,Back,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509941373,26,1,1,2,23,3budh3j9xivsid3ptm8ptpy4k,1,13.9,87.8,2023-02-19T15:20:14.121Z,2023-02-20T06:51:49Z,4043925501,140,31.2,4043925505,141,91.4,4043925511,213,0.1,4043925507,212,18.3,4045822739,178,,4043925497,56,Back,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509941385,27,1,1,2,25,3budh3j9xivsid3ptm8ptpy4k,1,31.2,91.4,2023-02-19T15:20:15.367Z,2023-02-20T06:51:59Z,4043925587,212,4.2,4043925589,213,4.6,4043925581,56,Back,4045822927,178,,4043925583,140,30.9,4043925585,141,85.2,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509941415,28,1,1,2,25,3budh3j9xivsid3ptm8ptpy4k,1,31.1,84,2023-02-19T15:20:16.174Z,2023-02-20T06:52:14Z,4043925725,141,92.4,4045823207,178,,4043925733,213,2.0,4043925723,140,28.5,4043925721,56,Back,4043925729,212,6.3,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509941449,29,61,1,2,26,3budh3j9xivsid3ptm8ptpy4k,0,27.8,88.7,2023-02-19T15:20:17.050Z,2023-02-20T06:52:29Z,4045823473,178,,4043925879,56,Back,,,,,,,,,,,,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509941481,24,49,1,2,28,10eyb18v5puw4ez03ocaug09m,1,71.9,5.5,2023-02-19T15:20:18.930Z,2023-02-20T07:07:06Z,,,,,,,,,,,,,,,,,,,,,,,,,5c4ku1hmhy6l9dq8a5jp1qf9x,Suso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509941517,25,50,1,2,29,10eyb18v5puw4ez03ocaug09m,1,73.6,6.2,2023-02-19T15:20:19.784Z,2023-02-20T07:09:21Z,4043926695,233,30,4043926255,286,,4043926253,56,Right,,,,,,,,,,,,,,,,5c4ku1hmhy6l9dq8a5jp1qf9x,Suso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510204347,895,44,1,2,29,3budh3j9xivsid3ptm8ptpy4k,1,26.1,91.3,2023-02-19T15:20:20.300Z,2023-02-20T11:44:35Z,4045345657,285,,4045501491,233,777,4045345655,56,Back,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
