id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId
2538384873,7,1,1,0,18,b3436h8h14zw7f1uv6w9vqf6y,1,10.4,49.9,2023-04-23T20:07:51.308Z,2023-04-23T20:07:54Z,4215543141,213,1.3,4215543139,212,13.6,4215543133,56,Back,4215543137,141,69.4,4215543135,140,13.4,,,,,,,,,,7dfcfaazbxla16jrf8obs3e5m,E. Gazdov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538384941,8,1,1,0,21,b3436h8h14zw7f1uv6w9vqf6y,1,12.4,77.3,2023-04-23T20:07:54.187Z,2023-04-28T15:49:57Z,4215543503,141,93.2,4215543499,56,Back,4215543505,212,30.8,4215543507,213,0.4,4215543501,140,39.9,4215543497,155,,,,,,,,a7svtuij5zwx432jixgweo6qc,E. Lajeunesse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538384943,9,61,1,0,26,b3436h8h14zw7f1uv6w9vqf6y,0,40.1,91.2,2023-04-23T20:07:58.700Z,2023-04-28T15:49:54Z,4215543511,56,Back,,,,,,,,,,,,,,,,,,,,,,d246qvrmnc1mi2clu1dzaqelm,A. Sellouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538384927,5,49,1,0,27,41ewt71n8fqwy6trsqta1bjvu,1,53,6.2,2023-04-23T20:08:00.492Z,2023-04-23T20:59:48Z,,,,,,,,,,,,,,,,,,,,,,,,,246l8ttdytxycwsbi5sg12ei,D. Klomp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538384931,6,1,1,0,28,41ewt71n8fqwy6trsqta1bjvu,0,59.3,8.1,2023-04-23T20:08:01.230Z,2023-04-28T15:50:31Z,4215543443,140,70.2,4215543441,56,Right,4215543449,213,0.0,4215543447,212,11.4,4215543445,141,8.5,,,,,,,,,,246l8ttdytxycwsbi5sg12ei,D. Klomp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538384981,10,49,1,0,33,b3436h8h14zw7f1uv6w9vqf6y,1,30.4,76,2023-04-23T20:08:06.028Z,2023-04-23T20:08:06Z,,,,,,,,,,,,,,,,,,,,,,,,,4x9j9kpa9vap3r780lx9ty2ju,C. Toussaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538384999,11,1,1,0,33,b3436h8h14zw7f1uv6w9vqf6y,1,30.4,76,2023-04-23T20:08:06.284Z,2023-04-23T20:26:28Z,4215543787,141,82.0,4215543785,140,16.8,4215543789,212,14.9,4215543791,213,2.9,4215543783,56,Back,,,,,,,,,,4x9j9kpa9vap3r780lx9ty2ju,C. Toussaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385031,12,1,1,0,34,b3436h8h14zw7f1uv6w9vqf6y,1,16.8,82,2023-04-23T20:08:07.420Z,2023-04-23T20:08:09Z,4215543939,140,33.9,4215543937,56,Back,4215543943,212,18.0,4215543941,141,82.1,4215543945,213,0.0,,,,,,,,,,a7svtuij5zwx432jixgweo6qc,E. Lajeunesse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385039,13,1,1,0,36,b3436h8h14zw7f1uv6w9vqf6y,1,33.9,82.1,2023-04-23T20:08:09.660Z,2023-04-23T20:08:10Z,4215543979,212,8.7,4215543981,213,3.9,4215543973,56,Back,4215543987,156,,4215543975,140,27.9,4215543977,141,73.2,,,,,,,dryx6vgko76wuqqr4g9pjl4ru,S. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385079,14,1,1,0,38,b3436h8h14zw7f1uv6w9vqf6y,0,27.9,73.2,2023-04-23T20:08:11.676Z,2023-04-23T20:08:13Z,4215544157,213,5.4,4215544155,212,63.9,4215544151,140,65.0,4215544159,1,,4215544147,196,,4215544153,141,0.0,4215544145,155,,4215544149,56,Right,4x9j9kpa9vap3r780lx9ty2ju,C. Toussaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385181,7,5,1,0,40,41ewt71n8fqwy6trsqta1bjvu,1,39,101.4,2023-04-23T20:08:12.950Z,2023-04-23T20:09:20Z,4215544715,233,15,4215544709,347,,4215544707,56,Back,,,,,,,,,,,,,,,,8e41frophez1otbzaamqxzip6,Roberto Alarcón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385087,15,5,1,0,40,b3436h8h14zw7f1uv6w9vqf6y,0,61,-1.4,2023-04-23T20:08:12.950Z,2023-04-23T20:08:23Z,4215544193,56,Right,4215544723,233,7,4215544195,347,,,,,,,,,,,,,,,,,4x9j9kpa9vap3r780lx9ty2ju,C. Toussaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385195,8,1,1,0,49,41ewt71n8fqwy6trsqta1bjvu,1,44.5,100,2023-04-23T20:08:22.669Z,2023-04-23T20:08:24Z,4215544795,56,Back,4215544797,140,46.6,4215544803,213,4.9,4215544793,107,,4215544799,141,85.9,4215544801,212,10.8,,,,,,,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385211,9,1,1,0,51,41ewt71n8fqwy6trsqta1bjvu,1,46.6,86,2023-04-23T20:08:24.188Z,2023-04-23T20:08:25Z,4215544893,141,96.3,4215544895,212,8.0,4215544897,213,2.1,4215544891,140,42.9,4215544889,56,Back,,,,,,,,,,7gi5lm8v10m3ivddvn8qqzk2y,J. Daley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385251,10,1,1,0,52,41ewt71n8fqwy6trsqta1bjvu,1,42.9,96.6,2023-04-23T20:08:25.468Z,2023-04-23T20:08:29Z,4215545133,212,22.0,4215545127,56,Back,4215545129,140,22.5,4215545135,213,3.4,4215545131,141,89.4,,,,,,,,,,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385349,11,1,1,0,56,41ewt71n8fqwy6trsqta1bjvu,1,18.7,85.6,2023-04-23T20:08:29.165Z,2023-04-23T20:08:36Z,4215545711,212,24.3,4215545713,213,4.2,4215545709,141,54.0,4215545707,140,7.9,4215545705,56,Back,,,,,,,,,,dor6no6z7dbc7npkodv27kne2,U. Chima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385397,12,1,1,1,3,41ewt71n8fqwy6trsqta1bjvu,0,12.8,49.9,2023-04-23T20:08:36.493Z,2023-04-23T20:08:40Z,4215545931,1,,4215545923,140,63.4,4215545919,56,Right,4215545929,213,5.8,4215545915,155,,4215545927,212,60.4,4215545925,141,7.7,,,,7tmc8hrkee4lo05qa26i7e5zp,M. Carducci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385415,16,1,1,1,7,b3436h8h14zw7f1uv6w9vqf6y,0,24,88.4,2023-04-23T20:08:40.565Z,2023-04-23T20:28:43Z,4215546029,56,Back,4215546033,141,80.0,4215546027,3,,4215546031,140,31.0,4215546037,213,5.6,4215546035,212,9.3,,,,,,,4v4eoxj7vw4vlmtm861f1jcdm,G. Mukumbilwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538417505,364,61,1,1,8,41ewt71n8fqwy6trsqta1bjvu,0,57.9,18.5,2023-04-23T20:08:40.697Z,2023-04-23T21:00:23Z,4215726947,56,Right,,,,,,,,,,,,,,,,,,,,,,cbw3da3l9qi13ludkt9181z9x,A. Musse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538398815,187,1,1,1,8,b3436h8h14zw7f1uv6w9vqf6y,1,28.6,87.6,2023-04-23T20:08:40.890Z,2023-04-23T21:00:54Z,4215620095,56,Back,4215728583,141,82.4,4215728581,140,30.8,4215728585,212,4.2,4215728587,213,5.3,,,,,,,,,,4v4eoxj7vw4vlmtm861f1jcdm,G. Mukumbilwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538397897,179,61,1,1,9,b3436h8h14zw7f1uv6w9vqf6y,1,37.5,85.7,2023-04-23T20:08:41.863Z,2023-04-23T21:00:55Z,4215616551,56,Back,,,,,,,,,,,,,,,,,,,,,,4x9j9kpa9vap3r780lx9ty2ju,C. Toussaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385435,17,49,1,1,10,b3436h8h14zw7f1uv6w9vqf6y,1,32.7,87.7,2023-04-23T20:08:43.678Z,2023-04-23T20:28:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4v4eoxj7vw4vlmtm861f1jcdm,G. Mukumbilwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385451,18,1,1,1,11,b3436h8h14zw7f1uv6w9vqf6y,0,32.7,87.7,2023-04-23T20:08:43.981Z,2023-04-23T20:08:47Z,4215546265,140,41.2,4215546267,141,86.6,4215546271,213,6.2,4215546263,56,Back,4215546269,212,9.0,4215546493,236,,4215546497,233,13,4215546501,286,,4v4eoxj7vw4vlmtm861f1jcdm,G. Mukumbilwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385487,13,74,1,1,11,41ewt71n8fqwy6trsqta1bjvu,1,55.6,8.6,2023-04-23T20:08:43.982Z,2023-04-23T21:00:35Z,4215546433,56,Right,4215546519,233,18,4215546437,285,,,,,,,,,,,,,,,,,9ddoyq4wpjjr58e8g8g5z3h7t,S. Shome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385637,14,5,1,1,12,41ewt71n8fqwy6trsqta1bjvu,0,47.5,-1.6,2023-04-23T20:08:45.005Z,2023-04-23T20:09:20Z,4215547163,56,Back,4215547165,347,,4215548769,233,19,,,,,,,,,,,,,,,,3niwormbgvkj2x3pt0paovwgk,G. Ntignee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385609,19,5,1,1,12,b3436h8h14zw7f1uv6w9vqf6y,1,52.5,101.6,2023-04-23T20:08:45.005Z,2023-04-23T20:09:20Z,4215548737,233,14,4215546985,347,,4215546981,56,Left,,,,,,,,,,,,,,,,4v4eoxj7vw4vlmtm861f1jcdm,G. Mukumbilwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385679,20,1,1,1,25,b3436h8h14zw7f1uv6w9vqf6y,1,51.6,100,2023-04-23T20:08:58.142Z,2023-04-23T20:31:40Z,4215547423,213,5.7,4215547413,107,,4215547417,140,61.1,4215547415,56,Left,4215547421,212,12.2,4215547419,141,91.7,,,,,,,4v4eoxj7vw4vlmtm861f1jcdm,G. Mukumbilwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385683,21,1,1,1,27,b3436h8h14zw7f1uv6w9vqf6y,0,61.5,90.5,2023-04-23T20:09:00.013Z,2023-04-23T22:18:08Z,4215547463,56,Center,4215623797,168,,4215547467,141,62.0,4215547465,140,63.4,4215547471,213,4.8,4215547469,212,19.5,,,,,,,dryx6vgko76wuqqr4g9pjl4ru,S. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385699,15,1,1,1,28,41ewt71n8fqwy6trsqta1bjvu,0,33.7,30.9,2023-04-23T20:09:01.294Z,2023-04-23T20:09:05Z,4215547555,213,0.6,4215547557,1,,4215547551,141,36.7,4215547553,212,6.9,4215547545,157,,4215547547,56,Back,4215547549,140,39.1,,,,7gi5lm8v10m3ivddvn8qqzk2y,J. Daley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385695,22,44,1,1,30,b3436h8h14zw7f1uv6w9vqf6y,1,60,64,2023-04-23T20:09:03.517Z,2023-04-23T20:32:05Z,4215547527,56,Center,4215547685,233,16,4215547529,286,,,,,,,,,,,,,,,,,eojxqfdewy3jdl9h3nb5d6ui1,S. Yeates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385719,16,44,1,1,30,41ewt71n8fqwy6trsqta1bjvu,0,40,36,2023-04-23T20:09:03.518Z,2023-04-23T20:09:07Z,4215547649,56,Back,4215547733,233,22,4215547653,285,,,,,,,,,,,,,,,,,7gi5lm8v10m3ivddvn8qqzk2y,J. Daley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385701,23,1,1,1,31,b3436h8h14zw7f1uv6w9vqf6y,0,57.2,66,2023-04-23T20:09:03.918Z,2023-04-23T20:31:44Z,4215547569,213,0.7,4215547561,56,Center,4215547563,140,63.3,4215547565,141,73.5,4215547567,212,8.2,4215547559,3,,,,,,,,eojxqfdewy3jdl9h3nb5d6ui1,S. Yeates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538417865,365,61,1,1,32,41ewt71n8fqwy6trsqta1bjvu,1,35.7,36.1,2023-04-23T20:09:04.697Z,2023-04-23T21:01:08Z,4215729017,56,Back,,,,,,,,,,,,,,,,,,,,,,7gi5lm8v10m3ivddvn8qqzk2y,J. Daley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538417949,366,1,1,1,34,41ewt71n8fqwy6trsqta1bjvu,1,35,31.2,2023-04-23T20:09:06.697Z,2023-04-23T21:01:19Z,4215729513,56,Back,4215729519,212,9.7,4215729521,213,5.4,4215729515,140,41.0,4215729517,141,20.3,,,,,,,,,,9ddoyq4wpjjr58e8g8g5z3h7t,S. Shome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385749,17,49,1,1,35,41ewt71n8fqwy6trsqta1bjvu,1,39.2,21.2,2023-04-23T20:09:07.789Z,2023-04-23T20:09:07Z,,,,,,,,,,,,,,,,,,,,,,,,,cbw3da3l9qi13ludkt9181z9x,A. Musse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385785,18,1,1,1,35,41ewt71n8fqwy6trsqta1bjvu,1,39.2,21.2,2023-04-23T20:09:07.933Z,2023-04-23T20:09:11Z,4215547989,213,3.1,4215547981,56,Back,4215547985,141,22.7,4215547987,212,16.9,4215547983,140,23.1,,,,,,,,,,cbw3da3l9qi13ludkt9181z9x,A. Musse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385845,19,1,1,1,38,41ewt71n8fqwy6trsqta1bjvu,1,23.1,22.7,2023-04-23T20:09:11.021Z,2023-04-23T20:09:15Z,4215548271,212,29.5,4215548265,56,Back,4215548267,140,21.4,4215548269,141,66.0,4215548273,213,1.6,,,,,,,,,,246l8ttdytxycwsbi5sg12ei,D. Klomp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385867,20,1,1,1,42,41ewt71n8fqwy6trsqta1bjvu,0,33.8,66.4,2023-04-23T20:09:14.991Z,2023-04-23T20:09:16Z,4215548397,56,Center,4215548403,212,36.4,4215548395,155,,4215548399,140,66.5,4215548407,1,,4215548405,213,5.9,4215548401,141,48.7,,,,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385925,24,1,1,1,44,b3436h8h14zw7f1uv6w9vqf6y,1,29.7,44.8,2023-04-23T20:09:17.696Z,2023-04-23T20:34:32Z,4215548661,140,29.8,4215548659,56,Back,4215548667,213,4.7,4215548665,212,11.4,4215548663,141,28.0,,,,,,,,,,a7svtuij5zwx432jixgweo6qc,E. Lajeunesse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385927,25,49,1,1,46,b3436h8h14zw7f1uv6w9vqf6y,1,29.8,28,2023-04-23T20:09:18.927Z,2023-04-23T20:09:19Z,,,,,,,,,,,,,,,,,,,,,,,,,79pboh9mzuchik3r2027wntgp,A. Didic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385943,26,1,1,1,46,b3436h8h14zw7f1uv6w9vqf6y,1,29.8,28,2023-04-23T20:09:19.326Z,2023-04-23T20:09:20Z,4215548761,141,42.1,4215548757,56,Back,4215548763,212,28.2,4215548759,140,4.5,4215548765,213,2.8,,,,,,,,,,79pboh9mzuchik3r2027wntgp,A. Didic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385967,27,1,1,1,47,b3436h8h14zw7f1uv6w9vqf6y,0,4.5,42.1,2023-04-23T20:09:20.414Z,2023-04-23T20:09:22Z,4215548897,213,0.4,4215548887,157,,4215548895,212,43.2,4215548891,140,41.6,4215548889,56,Back,4215548899,1,,4215548893,141,69.7,,,,7dfcfaazbxla16jrf8obs3e5m,E. Gazdov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538385991,21,49,1,1,53,41ewt71n8fqwy6trsqta1bjvu,1,46.5,24.1,2023-04-23T20:09:25.742Z,2023-04-23T20:09:25Z,,,,,,,,,,,,,,,,,,,,,,,,,8e41frophez1otbzaamqxzip6,Roberto Alarcón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538386031,22,1,1,1,53,41ewt71n8fqwy6trsqta1bjvu,1,46.5,24.1,2023-04-23T20:09:26.078Z,2023-04-23T20:09:28Z,4215549233,140,39.4,4215549229,56,Back,4215549237,212,7.9,4215549235,141,20.4,4215549239,213,3.5,,,,,,,,,,8e41frophez1otbzaamqxzip6,Roberto Alarcón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538386043,23,50,1,1,53,41ewt71n8fqwy6trsqta1bjvu,1,38.3,20.2,2023-04-23T20:09:26.573Z,2023-04-23T20:09:29Z,4215549279,286,,4215549277,56,Back,4215549365,233,28,,,,,,,,,,,,,,,,246l8ttdytxycwsbi5sg12ei,D. Klomp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538386019,28,7,1,1,53,b3436h8h14zw7f1uv6w9vqf6y,1,61.7,79.8,2023-04-23T20:09:26.574Z,2023-04-28T15:53:12Z,4215549177,285,,4215549175,56,Left,4231975703,383,,4215549331,233,23,,,,,,,,,,,,,dryx6vgko76wuqqr4g9pjl4ru,S. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538386023,29,49,1,1,54,b3436h8h14zw7f1uv6w9vqf6y,1,66.8,77.5,2023-04-23T20:09:27.279Z,2023-04-23T20:09:27Z,,,,,,,,,,,,,,,,,,,,,,,,,dryx6vgko76wuqqr4g9pjl4ru,S. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538386083,30,1,1,1,58,b3436h8h14zw7f1uv6w9vqf6y,0,86.3,64.3,2023-04-23T20:09:31.630Z,2023-04-28T17:48:33Z,4231977221,236,,4232298707,233,24,4215549529,56,Center,4231976899,212,4.0,4231976901,213,4.8,4231976897,141,58.5,4231977223,286,,4231976895,140,86.6,dryx6vgko76wuqqr4g9pjl4ru,S. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538386101,24,74,1,1,58,41ewt71n8fqwy6trsqta1bjvu,1,16.9,35.6,2023-04-23T20:09:31.631Z,2023-04-28T17:48:33Z,4215549629,285,,4215549627,56,Back,4232298745,233,30,,,,,,,,,,,,,,,,246l8ttdytxycwsbi5sg12ei,D. Klomp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538386129,31,61,1,2,1,b3436h8h14zw7f1uv6w9vqf6y,1,87.9,63.9,2023-04-23T20:09:34.605Z,2023-04-23T20:09:34Z,4215549787,56,Center,,,,,,,,,,,,,,,,,,,,,,dryx6vgko76wuqqr4g9pjl4ru,S. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
