id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2542055727,7,5,1,0,33,c2pdzdl3dgf5b0siidn2ay5ii,1,32.4,101.2,2023-05-01T00:07:04.859Z,2023-05-01T00:07:18Z,4242061945,233,12,4242061943,347,,4242061941,56,Back,,,,,,,,,,,,,,,,ykzkzazvga55do4buqq0quhh,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055647,12,5,1,0,33,b3436h8h14zw7f1uv6w9vqf6y,0,67.6,-1.2,2023-05-01T00:07:04.859Z,2023-05-01T00:39:49Z,4242061949,233,7,4242061533,56,Right,4242061537,347,,,,,,,,,,,,,,,,,7i19hu44byapft1lpm3okbb3d,J. Heard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055731,8,1,1,0,46,c2pdzdl3dgf5b0siidn2ay5ii,1,35,100,2023-05-01T00:07:18.219Z,2023-05-01T00:07:19Z,4242061975,141,96.3,4242061973,140,32.2,4242061977,212,4.4,4242061969,107,,4242061979,213,4.0,4242061971,56,Back,,,,,,,ykzkzazvga55do4buqq0quhh,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055751,9,1,1,0,48,c2pdzdl3dgf5b0siidn2ay5ii,1,32.2,96.3,2023-05-01T00:07:19.451Z,2023-05-01T00:07:22Z,4242062075,140,33.3,4242062073,56,Back,4242062077,141,98.1,4242062079,212,1.7,4242062081,213,0.8,,,,,,,,,,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055771,10,1,1,0,51,c2pdzdl3dgf5b0siidn2ay5ii,0,34.3,98.4,2023-05-01T00:07:22.604Z,2023-05-01T00:07:25Z,4242062195,56,Left,4242062203,213,0,4242062197,140,59.0,4242062199,141,98.4,4242062201,212,25.9,,,,,,,,,,ykzkzazvga55do4buqq0quhh,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055789,13,49,1,0,55,b3436h8h14zw7f1uv6w9vqf6y,1,38.9,7.6,2023-05-01T00:07:26.707Z,2023-05-01T00:07:26Z,,,,,,,,,,,,,,,,,,,,,,,,,79pboh9mzuchik3r2027wntgp,A. Didic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055805,14,1,1,0,56,b3436h8h14zw7f1uv6w9vqf6y,1,39.5,8.9,2023-05-01T00:07:27.987Z,2023-05-01T00:07:29Z,4242062365,212,19.9,4242062367,213,2.0,4242062363,141,36.0,4242062361,140,32.4,4242062359,56,Back,,,,,,,,,,79pboh9mzuchik3r2027wntgp,A. Didic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055809,15,1,1,0,58,b3436h8h14zw7f1uv6w9vqf6y,1,32.4,36,2023-05-01T00:07:29.539Z,2023-05-01T00:07:30Z,4242062387,56,Back,4242062389,140,42.5,4242062393,212,11.3,4242062391,141,30.4,4242062395,213,5.9,,,,,,,,,,br7fuyg4h8gseboweg8wjujft,T. Meilleur-Giguère,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055819,16,1,1,0,59,b3436h8h14zw7f1uv6w9vqf6y,1,42.5,30.4,2023-05-01T00:07:30.451Z,2023-05-01T00:07:31Z,4242062453,213,2.6,4242062449,141,40.0,4242062451,212,12.8,4242062447,140,32.0,4242062445,56,Back,,,,,,,,,,4x9j9kpa9vap3r780lx9ty2ju,C. Toussaint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055835,17,1,1,0,59,b3436h8h14zw7f1uv6w9vqf6y,1,32,40,2023-05-01T00:07:31.347Z,2023-05-01T00:07:33Z,4242062519,140,33.0,4242062523,212,32.1,4242062517,56,Back,4242062521,141,87.2,4242062527,1,,4242062525,213,1.5,,,,,,,br7fuyg4h8gseboweg8wjujft,T. Meilleur-Giguère,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055849,18,1,1,1,2,b3436h8h14zw7f1uv6w9vqf6y,1,33.8,89,2023-05-01T00:07:33.859Z,2023-05-01T00:07:35Z,4242062615,56,Back,4242062623,213,0.2,4242062617,140,46.4,4242062619,141,93.0,4242062621,212,13.5,,,,,,,,,,4v4eoxj7vw4vlmtm861f1jcdm,G. Mukumbilwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055867,19,1,1,1,4,b3436h8h14zw7f1uv6w9vqf6y,1,46.4,93,2023-05-01T00:07:35.763Z,2023-05-01T00:07:37Z,4242062733,56,Center,4242062741,213,5.5,4242062739,212,31.4,4242062731,155,,4242062737,141,60.9,4242062735,140,67.9,,,,,,,d246qvrmnc1mi2clu1dzaqelm,A. Sellouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055869,20,61,1,1,6,b3436h8h14zw7f1uv6w9vqf6y,0,67.8,60,2023-05-01T00:07:37.411Z,2023-05-01T00:07:37Z,4242062753,56,Center,,,,,,,,,,,,,,,,,,,,,,9wsm9vzab3uywb8rox5go6jxm,E. Ongaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055879,11,49,1,1,7,c2pdzdl3dgf5b0siidn2ay5ii,1,35.1,61.8,2023-05-01T00:07:39.020Z,2023-05-01T00:07:39Z,,,,,,,,,,,,,,,,,,,,,,,,,ykzkzazvga55do4buqq0quhh,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055909,12,1,1,1,7,c2pdzdl3dgf5b0siidn2ay5ii,0,35.1,61.8,2023-05-01T00:07:39.228Z,2023-05-01T00:07:43Z,4242062979,140,67.7,4242062975,157,,4242062983,212,38.6,4242062977,56,Center,4242062981,141,35.6,4242062987,1,,4242062985,213,5.8,,,,ykzkzazvga55do4buqq0quhh,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055917,21,49,1,1,12,b3436h8h14zw7f1uv6w9vqf6y,1,31,62.7,2023-05-01T00:07:44.051Z,2023-05-01T00:07:44Z,,,,,,,,,,,,,,,,,,,,,,,,,4v4eoxj7vw4vlmtm861f1jcdm,G. Mukumbilwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055975,22,1,1,1,13,b3436h8h14zw7f1uv6w9vqf6y,1,30.2,62.9,2023-05-01T00:07:44.659Z,2023-05-01T00:07:54Z,4242063363,140,85.2,4242063361,56,Left,4242063359,157,,4242063369,213,0.3,4242063365,141,90.0,4242063367,212,60.6,4242063371,1,,,,,4v4eoxj7vw4vlmtm861f1jcdm,G. Mukumbilwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055977,23,61,1,1,19,b3436h8h14zw7f1uv6w9vqf6y,0,86,90.2,2023-05-01T00:07:51.084Z,2023-05-01T00:29:30Z,4242063375,56,Left,,,,,,,,,,,,,,,,,,,,,,9wsm9vzab3uywb8rox5go6jxm,E. Ongaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055969,13,5,1,1,20,c2pdzdl3dgf5b0siidn2ay5ii,1,18.3,-0.9,2023-05-01T00:07:51.867Z,2023-05-01T00:07:55Z,4242063341,56,Back,4242063343,347,,4242063435,233,24,,,,,,,,,,,,,,,,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542055983,24,5,1,1,20,b3436h8h14zw7f1uv6w9vqf6y,0,81.7,100.9,2023-05-01T00:07:51.867Z,2023-05-01T00:39:49Z,4242063439,233,13,4242063397,347,,4242063395,56,Left,,,,,,,,,,,,,,,,9wsm9vzab3uywb8rox5go6jxm,E. Ongaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056027,14,1,1,1,27,c2pdzdl3dgf5b0siidn2ay5ii,1,22.2,0,2023-05-01T00:07:59.276Z,2023-05-01T00:53:23Z,4242063651,56,Back,4242063659,213,1.7,4242063655,141,24.6,4242063657,212,17.5,4242063649,107,,4242063653,140,20.8,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056029,15,1,1,1,29,c2pdzdl3dgf5b0siidn2ay5ii,1,24.5,20.8,2023-05-01T00:08:00.523Z,2023-05-01T00:08:01Z,4242063663,56,Back,4242063669,212,9.6,4242063665,140,24.0,4242063671,213,4.7,4242063667,141,6.7,,,,,,,,,,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056039,16,1,1,1,30,c2pdzdl3dgf5b0siidn2ay5ii,1,23.7,5.8,2023-05-01T00:08:01.724Z,2023-05-01T00:08:03Z,4242063721,213,3.0,4242063719,212,11.8,4242063713,56,Back,4242063717,141,7.9,4242063715,140,12.5,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056063,17,1,1,1,31,c2pdzdl3dgf5b0siidn2ay5ii,0,12.2,7.9,2023-05-01T00:08:03.035Z,2023-05-01T00:08:06Z,4242063833,56,Back,4242063843,1,,4242063841,213,0.3,4242063831,155,,4242063839,212,34.7,4242063837,141,21.5,4242063835,140,44.1,,,,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056067,25,44,1,1,33,b3436h8h14zw7f1uv6w9vqf6y,1,58.2,71.4,2023-05-01T00:08:05.315Z,2023-05-01T00:08:06Z,4242063863,286,,4242063861,56,Center,4242063891,233,18,,,,,,,,,,,,,,,,79pboh9mzuchik3r2027wntgp,A. Didic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056073,18,44,1,1,33,c2pdzdl3dgf5b0siidn2ay5ii,0,41.8,28.6,2023-05-01T00:08:05.316Z,2023-05-01T00:08:07Z,4242063931,233,25,4242063881,56,Back,4242063883,285,,,,,,,,,,,,,,,,,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056081,26,1,1,1,34,b3436h8h14zw7f1uv6w9vqf6y,0,60.6,64.2,2023-05-01T00:08:05.635Z,2023-05-01T00:08:08Z,4242063913,141,66.6,4242063909,56,Center,4242063907,3,,4242063915,212,12.2,4242063917,213,0.1,4242063911,140,72.1,,,,,,,79pboh9mzuchik3r2027wntgp,A. Didic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056099,19,1,1,1,36,c2pdzdl3dgf5b0siidn2ay5ii,0,37.6,21.1,2023-05-01T00:08:07.771Z,2023-05-01T00:08:10Z,4242064001,213,3.6,4242063999,212,31.9,4242063991,3,,4242063993,56,Back,4242063997,141,0.0,4242063995,140,10.9,,,,,,,3wyn5e0uz5jfilp065m3qynoq,A. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056101,20,5,1,1,38,c2pdzdl3dgf5b0siidn2ay5ii,0,9.2,-1.4,2023-05-01T00:08:10.021Z,2023-05-01T00:08:15Z,4242064199,233,27,4242064003,56,Back,4242064005,347,,,,,,,,,,,,,,,,,3wyn5e0uz5jfilp065m3qynoq,A. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056127,27,5,1,1,38,b3436h8h14zw7f1uv6w9vqf6y,1,90.8,101.4,2023-05-01T00:08:10.021Z,2023-05-01T00:39:50Z,4242064191,233,20,4242064169,56,Left,4242064171,347,,,,,,,,,,,,,,,,,9wsm9vzab3uywb8rox5go6jxm,E. Ongaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056177,28,1,1,1,54,b3436h8h14zw7f1uv6w9vqf6y,1,92.4,100,2023-05-01T00:08:25.794Z,2023-05-01T00:08:28Z,4242064403,141,92.0,4242064401,140,94.1,4242064397,107,,4242064405,212,7.0,4242064399,56,Left,4242064407,213,5.0,,,,,,,4v4eoxj7vw4vlmtm861f1jcdm,G. Mukumbilwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056183,29,1,1,1,54,b3436h8h14zw7f1uv6w9vqf6y,0,94.1,92,2023-05-01T00:08:25.955Z,2023-05-01T00:56:44Z,4242064427,155,,4242064433,141,63.6,4242064429,56,Center,4242064431,140,92.7,4242064437,213,4.6,4242064435,212,19.4,,,,,,,dryx6vgko76wuqqr4g9pjl4ru,S. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056189,21,12,1,1,55,c2pdzdl3dgf5b0siidn2ay5ii,1,8.5,29.5,2023-05-01T00:08:27.147Z,2023-05-01T00:08:29Z,4242064469,15,,4242064451,56,Back,4242064459,213,6.1,4242064457,212,16.1,4242064455,141,25.0,4242064453,140,23.6,,,,,,,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056197,22,1,1,1,59,c2pdzdl3dgf5b0siidn2ay5ii,1,23.6,25,2023-05-01T00:08:30.811Z,2023-05-01T00:08:46Z,4242064507,213,6.3,4242064505,212,12.6,4242064509,1,,4242064501,140,35.6,4242064503,141,24.7,4242064497,157,,4242064499,56,Back,,,,3wyn5e0uz5jfilp065m3qynoq,A. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056199,23,44,1,1,59,c2pdzdl3dgf5b0siidn2ay5ii,1,36.8,30.5,2023-05-01T00:08:31.218Z,2023-05-01T00:08:32Z,4242064529,233,30,4242064513,56,Back,4242064515,285,,,,,,,,,,,,,,,,,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056195,30,44,1,1,59,b3436h8h14zw7f1uv6w9vqf6y,0,63.2,69.5,2023-05-01T00:08:31.219Z,2023-05-01T00:08:33Z,4242064491,56,Center,4242064555,233,23,4242064493,286,,,,,,,,,,,,,,,,,br7fuyg4h8gseboweg8wjujft,T. Meilleur-Giguère,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056211,24,1,1,2,1,c2pdzdl3dgf5b0siidn2ay5ii,0,35.6,24.7,2023-05-01T00:08:32.411Z,2023-05-01T00:08:33Z,4242064567,3,,4242064571,140,45.5,4242064569,56,Back,4242064577,213,0.8,4242064575,212,15.2,4242064573,141,41.0,,,,,,,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056229,31,1,1,2,2,b3436h8h14zw7f1uv6w9vqf6y,1,53.2,54.9,2023-05-01T00:08:33.523Z,2023-05-01T00:08:35Z,4242064651,212,15.8,4242064647,140,67.5,4242064645,56,Center,4242064655,1,,4242064649,141,47.9,4242064643,157,,4242064653,213,6.0,,,,79pboh9mzuchik3r2027wntgp,A. Didic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056245,32,44,1,2,4,b3436h8h14zw7f1uv6w9vqf6y,1,68.8,51.9,2023-05-01T00:08:35.546Z,2023-05-01T00:08:36Z,4242064707,286,,4242064705,56,Center,4242064723,233,25,,,,,,,,,,,,,,,,dryx6vgko76wuqqr4g9pjl4ru,S. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542056233,25,44,1,2,4,c2pdzdl3dgf5b0siidn2ay5ii,0,31.2,48.1,2023-05-01T00:08:35.547Z,2023-05-01T00:08:36Z,4242064735,233,32,4242064665,285,,4242064663,56,Back,,,,,,,,,,,,,,,,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
