id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2537331865,5,5,1,0,11,cqthcpums3aas2tdy0qhlkuwa,1,-1.4,85.4,2023-04-22T17:08:09.020Z,2023-04-22T17:11:50Z,4209902245,346,,4209902267,233,7,4209902243,56,Back,,,,,,,,,,,,,,,,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537331851,7,5,1,0,11,634fcc7n5o5gzu05biddx8yl0,0,101.4,14.6,2023-04-22T17:08:09.020Z,2023-04-22T17:08:10Z,4209902295,233,5,4209902189,56,Right,4209902191,346,,,,,,,,,,,,,,,,,806pkt95hg0ms9mto4lwxb8tm,I. Bakare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332047,6,1,1,0,19,cqthcpums3aas2tdy0qhlkuwa,1,3.1,54.9,2023-04-22T17:08:16.930Z,2023-04-22T17:08:21Z,4209903277,56,Back,4209903285,213,1.2,4209903283,212,13.6,4209903289,237,,4209903279,140,7.3,4209903275,124,,4209903281,141,73.8,,,,207co3fpu5mhbs1r0e6p8vze1,N. Giantsopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332099,7,1,1,0,23,cqthcpums3aas2tdy0qhlkuwa,1,16.8,79.7,2023-04-22T17:08:21.443Z,2023-04-22T17:08:24Z,4209903561,141,95.6,4209903565,213,0.9,4209903557,56,Back,4209903563,212,13.4,4209903559,140,24.4,,,,,,,,,,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332301,8,1,1,0,26,cqthcpums3aas2tdy0qhlkuwa,1,26.2,94.4,2023-04-22T17:08:24.547Z,2023-04-22T17:08:34Z,4209904573,1,,4209904561,155,,4209904567,141,99.2,4209904571,213,0.1,4209904563,56,Left,4209904569,212,56.7,4209904565,140,80.1,,,,1qu7igozcqji1b93u23ezh68l,P. Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332307,9,61,1,0,36,cqthcpums3aas2tdy0qhlkuwa,0,84.1,96.5,2023-04-22T17:08:34.649Z,2023-04-22T17:08:35Z,4209904607,56,Left,,,,,,,,,,,,,,,,,,,,,,3y5rrahty1k0l1hnww3bcozmy,O. De Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332325,8,49,1,0,38,634fcc7n5o5gzu05biddx8yl0,1,17.1,6,2023-04-22T17:08:35.835Z,2023-04-22T17:08:35Z,,,,,,,,,,,,,,,,,,,,,,,,,41fep3jlo1ieyq9hvpmsl6wvd,K. Chung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332343,9,3,1,0,39,634fcc7n5o5gzu05biddx8yl0,0,18.4,5.3,2023-04-22T17:08:36.828Z,2023-04-22T17:08:41Z,4209904813,56,Back,4209904815,285,,4209905161,233,10,,,,,,,,,,,,,,,,41fep3jlo1ieyq9hvpmsl6wvd,K. Chung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332375,10,7,1,0,39,cqthcpums3aas2tdy0qhlkuwa,1,81.6,94.7,2023-04-22T17:08:36.829Z,2023-04-22T17:08:41Z,4209904939,56,Left,4209904943,286,,4209904975,233,9,,,,,,,,,,,,,,,,1qu7igozcqji1b93u23ezh68l,P. Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332379,11,49,1,0,41,cqthcpums3aas2tdy0qhlkuwa,1,75.8,98,2023-04-22T17:08:38.995Z,2023-04-22T17:08:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3y5rrahty1k0l1hnww3bcozmy,O. De Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332427,12,1,1,0,41,cqthcpums3aas2tdy0qhlkuwa,1,75.8,98,2023-04-22T17:08:39.297Z,2023-04-22T17:08:42Z,4209905221,212,19.1,4209905217,140,67.0,4209905223,213,4.2,4209905219,141,73.5,4209905215,56,Center,,,,,,,,,,3y5rrahty1k0l1hnww3bcozmy,O. De Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332479,13,1,1,0,44,cqthcpums3aas2tdy0qhlkuwa,1,67,73.8,2023-04-22T17:08:41.828Z,2023-04-22T17:08:45Z,4209905497,212,28.3,4209905491,56,Center,4209905495,141,32.3,4209905493,140,68.3,4209905499,213,4.8,,,,,,,,,,334ys3md0ycavngg26g75yi21,M. Baldisimo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332519,14,1,1,0,47,cqthcpums3aas2tdy0qhlkuwa,1,67.7,29.5,2023-04-22T17:08:45.204Z,2023-04-22T17:08:47Z,4209905711,56,Right,4209905713,140,59.1,4209905719,213,3.8,4209905715,141,19.6,4209905717,212,11.3,,,,,,,,,,am64w1ueohlr85v0nyhe965ii,C. Bayiha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332537,15,1,1,0,49,cqthcpums3aas2tdy0qhlkuwa,1,59.3,19.6,2023-04-22T17:08:47.428Z,2023-04-22T17:08:49Z,4209905825,141,31.0,4209905823,140,45.9,4209905829,213,2.6,4209905827,212,16.1,4209905821,56,Back,,,,,,,,,,6v3jzhrpgs47rzoyw6b8lz6ui,M. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332575,16,1,1,0,51,cqthcpums3aas2tdy0qhlkuwa,1,46,31.6,2023-04-22T17:08:49.043Z,2023-04-22T17:08:51Z,4209906011,141,45.1,4209906015,213,0.7,4209906009,140,57.1,4209906013,212,14.8,4209906007,56,Center,,,,,,,,,,upib1k4jf41nogwoduyqpw4p,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332605,17,1,1,0,54,cqthcpums3aas2tdy0qhlkuwa,1,57.1,46.6,2023-04-22T17:08:51.860Z,2023-04-22T18:06:07Z,4209906241,212,19.0,4209906239,141,66.9,4209906235,140,44.7,4209906231,56,Back,4209906243,213,2.3,,,,,,,,,,334ys3md0ycavngg26g75yi21,M. Baldisimo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332685,18,1,1,0,57,cqthcpums3aas2tdy0qhlkuwa,1,44.6,67.1,2023-04-22T17:08:55.012Z,2023-04-22T17:08:58Z,4209906693,212,20.0,4209906695,213,4.6,4209906689,140,42.2,4209906691,141,37.9,4209906687,56,Back,,,,,,,,,,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332709,19,1,1,1,0,cqthcpums3aas2tdy0qhlkuwa,1,42.7,37,2023-04-22T17:08:58.051Z,2023-04-22T17:09:00Z,4209906907,213,5.5,4209906903,141,10.6,4209906905,212,24.6,4209906899,56,Right,4209906901,140,58.7,,,,,,,,,,upib1k4jf41nogwoduyqpw4p,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332725,20,1,1,1,2,cqthcpums3aas2tdy0qhlkuwa,0,58.7,10.6,2023-04-22T17:09:00.660Z,2023-04-22T17:09:02Z,4209906987,141,10.3,4209906985,140,61.5,4209906991,213,6.2,4209907101,233,10,4209906989,212,2.9,4209906983,56,Right,4209907099,236,,4209907105,286,,6v3jzhrpgs47rzoyw6b8lz6ui,M. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332737,10,74,1,1,2,634fcc7n5o5gzu05biddx8yl0,1,29.4,95.8,2023-04-22T17:09:00.661Z,2023-04-22T17:11:47Z,4209907069,56,Back,4209907127,233,20,4209907071,285,,,,,,,,,,,,,,,,,3gehuzr276abauitwc8y8imi2,T. Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332747,11,5,1,1,4,634fcc7n5o5gzu05biddx8yl0,0,33.4,101.6,2023-04-22T17:09:02.167Z,2023-04-22T17:11:50Z,4209907953,233,21,4209907135,347,,4209907133,56,Back,,,,,,,,,,,,,,,,3gehuzr276abauitwc8y8imi2,T. Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332889,21,5,1,1,4,cqthcpums3aas2tdy0qhlkuwa,1,66.6,-1.6,2023-04-22T17:09:02.167Z,2023-04-22T17:09:11Z,4209907927,233,11,4209907915,347,,4209907913,56,Right,,,,,,,,,,,,,,,,6v3jzhrpgs47rzoyw6b8lz6ui,M. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332937,22,1,1,1,13,cqthcpums3aas2tdy0qhlkuwa,1,64.8,0,2023-04-22T17:09:11.172Z,2023-04-22T17:09:13Z,4209908145,107,,4209908149,140,74.0,4209908151,141,9.1,4209908147,56,Right,4209908155,213,0.7,4209908153,212,12.2,,,,,,,6v3jzhrpgs47rzoyw6b8lz6ui,M. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537332961,23,1,1,1,15,cqthcpums3aas2tdy0qhlkuwa,1,74.1,9.4,2023-04-22T17:09:13.348Z,2023-04-22T17:09:14Z,4209908273,141,4.4,4209908275,212,7.0,4209908277,213,3.7,4209908271,140,68.3,4209908269,56,Right,4209908295,156,,,,,,,,bri3rn6ch0k8k4q9mpjc8q19l,B. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333033,24,1,1,1,17,cqthcpums3aas2tdy0qhlkuwa,1,68.3,4.4,2023-04-22T17:09:15.252Z,2023-04-22T17:09:18Z,4209908637,141,4.3,4209908635,140,84.1,4209908639,212,16.6,4209908641,213,6.3,4209908633,56,Right,,,,,,,,,,6v3jzhrpgs47rzoyw6b8lz6ui,M. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333123,25,1,1,1,20,cqthcpums3aas2tdy0qhlkuwa,1,96.5,8.2,2023-04-22T17:09:18.454Z,2023-04-22T17:09:24Z,4209909155,345,,4209909135,56,Left,4209909139,140,81.6,4209909147,212,58.3,4209909127,2,,4209909143,141,90.8,4209909149,213,1.8,4209909131,155,,bri3rn6ch0k8k4q9mpjc8q19l,B. Wright,4209909151,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333199,26,1,1,1,27,cqthcpums3aas2tdy0qhlkuwa,0,88.7,88.4,2023-04-22T17:09:25.477Z,2023-04-22T17:09:31Z,4209909511,2,,4209909521,141,43.0,4209909527,213,4.7,4209909513,155,,4209909515,56,Center,4209909525,212,30.9,4209909517,140,86.9,,,,1qu7igozcqji1b93u23ezh68l,P. Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333225,12,12,1,1,30,634fcc7n5o5gzu05biddx8yl0,1,9.5,61.7,2023-04-22T17:09:28.158Z,2023-04-22T17:09:29Z,4209909745,15,,4209909659,140,32.2,4209909669,213,0.1,4209909663,141,64.9,4209909665,212,23.9,4209909657,56,Back,,,,,,,3gehuzr276abauitwc8y8imi2,T. Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333251,13,49,1,1,32,634fcc7n5o5gzu05biddx8yl0,1,32.2,64.6,2023-04-22T17:09:29.790Z,2023-04-22T17:09:30Z,,,,,,,,,,,,,,,,,,,,,,,,,8mte9if061bfau2q60ymimz11,G. Sandoval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333339,14,4,1,1,37,634fcc7n5o5gzu05biddx8yl0,1,30,52.8,2023-04-22T17:09:35.341Z,2023-04-22T17:09:38Z,4209910321,285,,4209910311,56,Back,4209910521,233,27,4209910307,13,,4209910315,152,,4209910319,265,,,,,,,,8mte9if061bfau2q60ymimz11,G. Sandoval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333365,27,4,1,1,37,cqthcpums3aas2tdy0qhlkuwa,0,70,47.2,2023-04-22T17:09:35.342Z,2023-04-22T17:09:38Z,4209910481,152,,4209910529,233,14,4209910477,56,Center,4209910483,265,,4209910473,13,,4209910487,286,,,,,,,,334ys3md0ycavngg26g75yi21,M. Baldisimo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333569,15,1,1,1,49,634fcc7n5o5gzu05biddx8yl0,1,33.6,53.2,2023-04-22T17:09:46.974Z,2023-04-22T17:09:49Z,4209911547,140,40.7,4209911545,56,Back,4209911543,152,,4209911549,141,75.4,4209911551,212,16.8,4209911553,213,1.1,4209911541,5,,,,,anec469hnc54shicrlx8sxbtg,N. Moazenizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333601,16,1,1,1,51,634fcc7n5o5gzu05biddx8yl0,1,40.5,83.4,2023-04-22T17:09:49.677Z,2023-04-22T17:09:51Z,4209911695,141,97.6,4209911693,140,48.5,4209911699,213,0.9,4209911697,212,12.8,4209911691,56,Back,,,,,,,,,,3176i3h6iv1ufsp88prhhmjqi,E. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333635,17,1,1,1,53,634fcc7n5o5gzu05biddx8yl0,1,48.4,97.6,2023-04-22T17:09:51.357Z,2023-04-22T17:09:54Z,4209911881,212,10.6,4209911877,140,41.6,4209911883,213,4.0,4209911875,56,Back,4209911879,141,86.1,,,,,,,,,,3gehuzr276abauitwc8y8imi2,T. Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333693,18,1,1,1,56,634fcc7n5o5gzu05biddx8yl0,1,40,80.5,2023-04-22T17:09:54.318Z,2023-04-22T17:09:57Z,4209912223,212,14.4,4209912225,213,3.5,4209912217,56,Back,4209912221,141,73.1,4209912219,140,27.1,,,,,,,,,,3176i3h6iv1ufsp88prhhmjqi,E. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333707,19,1,1,1,59,634fcc7n5o5gzu05biddx8yl0,1,27.1,73.1,2023-04-22T17:09:57.166Z,2023-04-22T17:09:59Z,4209912331,212,26.3,4209912325,56,Back,4209912329,141,34.7,4209912333,213,4.8,4209912327,140,29.7,,,,,,,,,,cusim5b0lb4yc0sz00d7is73d,R. Romeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333709,20,61,1,2,1,634fcc7n5o5gzu05biddx8yl0,1,29.7,34.7,2023-04-22T17:09:59.479Z,2023-04-22T17:09:59Z,4209912337,56,Back,,,,,,,,,,,,,,,,,,,,,,8kns4h4wg2l8mffkoqskem25m,P. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333755,21,1,1,2,3,634fcc7n5o5gzu05biddx8yl0,1,35.6,29.3,2023-04-22T17:10:00.718Z,2023-04-22T17:10:02Z,4209912641,56,Back,4209912647,212,10.2,4209912649,213,2.7,4209912643,140,27.0,4209912645,141,36.2,,,,,,,,,,41fep3jlo1ieyq9hvpmsl6wvd,K. Chung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333813,22,1,1,2,4,634fcc7n5o5gzu05biddx8yl0,1,27,36.2,2023-04-22T17:10:02.254Z,2023-04-22T17:10:06Z,4209912963,213,1.5,4209912961,212,17.2,4209912931,140,28.0,4209912929,56,Back,4209912933,141,61.4,,,,,,,,,,8kns4h4wg2l8mffkoqskem25m,P. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333835,23,1,1,2,8,634fcc7n5o5gzu05biddx8yl0,1,29,61.4,2023-04-22T17:10:06.318Z,2023-04-22T17:10:07Z,4209913075,213,5.4,4209913073,212,14.1,4209913071,141,45.5,4209913067,56,Back,4209913069,140,37.6,,,,,,,,,,cusim5b0lb4yc0sz00d7is73d,R. Romeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333895,24,1,1,2,9,634fcc7n5o5gzu05biddx8yl0,1,37.6,45.5,2023-04-22T17:10:07.358Z,2023-04-22T17:10:11Z,4209913469,213,3.5,4209913465,212,20.9,4209913449,56,Back,4209913461,141,34.2,4209913513,156,,4209913455,140,19.1,,,,,,,anec469hnc54shicrlx8sxbtg,N. Moazenizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537333947,25,1,1,2,14,634fcc7n5o5gzu05biddx8yl0,1,19.1,34.2,2023-04-22T17:10:12.046Z,2023-04-22T17:10:14Z,4209913755,212,25.9,4209913745,56,Back,4209913759,213,5.3,4209913749,140,33.2,4209913751,141,3.0,,,,,,,,,,8kns4h4wg2l8mffkoqskem25m,P. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537334055,26,1,1,2,16,634fcc7n5o5gzu05biddx8yl0,1,33.1,4.2,2023-04-22T17:10:14.671Z,2023-04-22T17:10:20Z,4209914337,56,Back,4209914341,141,6.7,4209914339,140,2.1,4209914347,1,,4209914343,212,32.6,4209914345,213,3.1,,,,,,,806pkt95hg0ms9mto4lwxb8tm,I. Bakare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537334107,27,1,1,2,22,634fcc7n5o5gzu05biddx8yl0,1,2.8,7.6,2023-04-22T17:10:20.446Z,2023-04-22T17:10:24Z,4209914717,212,24.2,4209914715,141,43.1,4209914713,140,1.9,4209914719,213,1.6,4209914711,56,Back,,,,,,,,,,8kns4h4wg2l8mffkoqskem25m,P. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537334135,28,1,1,2,26,634fcc7n5o5gzu05biddx8yl0,1,1.9,43.1,2023-04-22T17:10:24.399Z,2023-04-22T17:10:26Z,4209914893,213,0.9,4209914895,1,,4209914889,141,95.2,4209914883,155,,4209914885,56,Back,4209914891,212,43.9,4209914887,140,26.6,,,,exgvhzo1zgo07og3rsnjv13v9,C. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537334213,29,1,1,2,28,634fcc7n5o5gzu05biddx8yl0,1,26.6,95.2,2023-04-22T17:10:26.479Z,2023-04-22T17:10:29Z,4209915299,56,Back,4209915301,140,21.3,4209915305,212,14.4,4209915303,141,75.7,4209915307,213,4.3,,,,,,,,,,3gehuzr276abauitwc8y8imi2,T. Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537334287,30,1,1,2,32,634fcc7n5o5gzu05biddx8yl0,0,21.3,75.7,2023-04-22T17:10:29.726Z,2023-04-22T17:10:34Z,4209915693,141,6.7,4209915699,1,,4209915695,212,57.4,4209915697,213,5.3,4209915689,56,Right,4209915691,140,52.8,4209915685,155,,4209915687,196,,cusim5b0lb4yc0sz00d7is73d,R. Romeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537334307,28,44,1,2,35,cqthcpums3aas2tdy0qhlkuwa,1,45.6,86.6,2023-04-22T17:10:33.358Z,2023-04-22T17:10:34Z,4209915829,285,,4209915865,233,31,4209915827,56,Back,,,,,,,,,,,,,,,,1qu7igozcqji1b93u23ezh68l,P. Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537334295,31,44,1,2,35,634fcc7n5o5gzu05biddx8yl0,0,54.4,13.4,2023-04-22T17:10:33.359Z,2023-04-22T17:10:35Z,4209915895,233,28,4209915755,286,,4209915753,56,Right,,,,,,,,,,,,,,,,41fep3jlo1ieyq9hvpmsl6wvd,K. Chung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
