id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/17/value
2541962571,7,49,1,0,23,dd2vf0yzjm7jm7cak9tf11sa2,1,12.3,12.9,2023-04-30T21:09:24.288Z,2023-04-30T21:09:24Z,,,,,,,,,,,,,,,,,,,,,,,,,57t8thjgk0yh4fv88sqx9woh5,G. Pianelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962573,8,1,1,0,24,dd2vf0yzjm7jm7cak9tf11sa2,0,12.3,12.9,2023-04-30T21:09:24.783Z,2023-04-30T21:09:25Z,4241558041,212,14.9,4241558039,141,0.0,4241558037,140,23.0,4241558043,213,5.6,4241558035,56,Back,,,,,,,,,,57t8thjgk0yh4fv88sqx9woh5,G. Pianelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962611,9,5,1,0,24,41ewt71n8fqwy6trsqta1bjvu,1,77.6,101.8,2023-04-30T21:09:25.585Z,2023-04-30T21:36:29Z,4241558217,347,,4241558219,233,9,4241558215,56,Left,,,,,,,,,,,,,,,,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962577,9,5,1,0,24,dd2vf0yzjm7jm7cak9tf11sa2,0,22.4,-1.8,2023-04-30T21:09:25.585Z,2023-04-30T21:09:36Z,4241558057,347,,4241558233,233,9,4241558055,56,Back,,,,,,,,,,,,,,,,57t8thjgk0yh4fv88sqx9woh5,G. Pianelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962657,10,1,1,0,34,41ewt71n8fqwy6trsqta1bjvu,1,78.5,100,2023-04-30T21:09:35.389Z,2023-04-30T21:09:42Z,4241558465,141,95.1,4241558461,56,Left,4241558459,107,,4241558467,212,9.7,4241558469,213,5.8,4241558463,140,86.6,,,,,,,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962659,11,3,1,0,42,41ewt71n8fqwy6trsqta1bjvu,0,87,96.1,2023-04-30T21:09:42.623Z,2023-05-05T10:59:11Z,4241558475,286,,4241690173,233,10,4241558473,56,Left,4251351929,465,,,,,,,,,,,,,,7tednz7d4xzxjpuqct8iyttjp,M. Cantave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962667,10,7,1,0,42,dd2vf0yzjm7jm7cak9tf11sa2,1,13,3.9,2023-04-30T21:09:42.624Z,2023-05-05T10:59:14Z,4241558523,285,,4251352061,385,,4241558521,56,Back,4241558519,167,,4241558549,233,11,,,,,,,,,,98ajoa650l9wzwuur2ibzo6ad,A. Baquero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962669,11,5,1,0,42,dd2vf0yzjm7jm7cak9tf11sa2,0,17.8,-1.8,2023-04-30T21:09:43.398Z,2023-04-30T21:36:30Z,4241558529,347,,4241558527,56,Back,4241558673,233,12,,,,,,,,,,,,,,,,98ajoa650l9wzwuur2ibzo6ad,A. Baquero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962701,12,5,1,0,42,41ewt71n8fqwy6trsqta1bjvu,1,82.2,101.8,2023-04-30T21:09:43.398Z,2023-04-30T21:09:50Z,4241558643,56,Left,4241558645,347,,4241558669,233,11,,,,,,,,,,,,,,,,7tednz7d4xzxjpuqct8iyttjp,M. Cantave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962711,13,1,1,0,49,41ewt71n8fqwy6trsqta1bjvu,1,82.9,100,2023-04-30T21:09:49.662Z,2023-04-30T21:09:51Z,4241558707,212,16.4,4241558703,140,92.5,4241558705,141,83.0,4241558701,56,Left,4241558699,107,,4241558709,213,5.4,,,,,,,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962717,14,1,1,0,50,41ewt71n8fqwy6trsqta1bjvu,0,92.5,83,2023-04-30T21:09:51.502Z,2023-04-30T21:09:53Z,4241558737,56,Left,4241558745,213,2.5,4241558741,141,86.8,4241558739,140,89.0,4241558743,212,4.5,,,,,,,,,,eoiimmhy0bdg3guq88jihpyol,J. Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962725,12,61,1,0,52,dd2vf0yzjm7jm7cak9tf11sa2,1,10.1,18.6,2023-04-30T21:09:53.222Z,2023-04-30T21:11:09Z,4241558801,56,Back,,,,,,,,,,,,,,,,,,,,,,98ajoa650l9wzwuur2ibzo6ad,A. Baquero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962767,13,12,1,0,53,dd2vf0yzjm7jm7cak9tf11sa2,1,7,16.5,2023-04-30T21:09:54.592Z,2023-04-30T21:11:14Z,4241558995,56,Right,4241559003,213,6.2,4241558999,141,12.2,4241558997,140,53.7,4241559001,212,49.1,,,,,,,,,,bewzox1rnh1n28tkj5k0rmrqh,D. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962821,15,1,1,0,59,41ewt71n8fqwy6trsqta1bjvu,1,45.6,87.8,2023-04-30T21:10:00.262Z,2023-04-30T21:10:06Z,4241559257,212,35.2,4241559253,140,13.2,4241559261,1,,4241559259,213,3.4,4241559255,141,74.5,4241559251,56,Back,,,,,,,246l8ttdytxycwsbi5sg12ei,D. Klomp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962835,16,1,1,1,5,41ewt71n8fqwy6trsqta1bjvu,1,12.9,64.9,2023-04-30T21:10:06.270Z,2023-04-30T21:10:08Z,4241559357,212,19.3,4241559353,140,20.9,4241559359,213,5.2,4241559355,141,39.4,4241559351,56,Back,,,,,,,,,,7tmc8hrkee4lo05qa26i7e5zp,M. Carducci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962857,17,1,1,1,8,41ewt71n8fqwy6trsqta1bjvu,1,21.2,38.9,2023-04-30T21:10:08.710Z,2023-04-30T21:10:11Z,4241559423,212,23.5,4241559417,56,Back,4241559425,213,1.5,4241559419,140,23.7,4241559421,141,73.3,,,,,,,,,,246l8ttdytxycwsbi5sg12ei,D. Klomp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962871,18,1,1,1,11,41ewt71n8fqwy6trsqta1bjvu,1,23.7,73.3,2023-04-30T21:10:11.743Z,2023-04-30T21:10:15Z,4241559473,141,66.3,4241559477,213,3.4,4241559471,140,8.8,4241559469,56,Back,4241559475,212,16.4,,,,,,,,,,dor6no6z7dbc7npkodv27kne2,U. Chima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962905,19,1,1,1,14,41ewt71n8fqwy6trsqta1bjvu,1,8.4,68.5,2023-04-30T21:10:15.007Z,2023-04-30T22:10:08Z,4241559615,213,0.2,4241559611,141,84.2,4241559607,56,Left,4241559605,157,,4241559617,1,,4241559609,140,61.4,4241559613,212,56.7,,,,7tmc8hrkee4lo05qa26i7e5zp,M. Carducci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541989387,413,44,1,1,21,41ewt71n8fqwy6trsqta1bjvu,1,57,75,2023-04-30T21:10:21.617Z,2023-04-30T22:10:08Z,4241702627,233,14,4241702605,286,,4241702603,56,Center,,,,,,,,,,,,,,,,g2i7tap1jusx5t2mnbfbns2d,C. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962921,14,44,1,1,21,dd2vf0yzjm7jm7cak9tf11sa2,0,43,25,2023-04-30T21:10:21.618Z,2023-04-30T22:10:08Z,4241559689,285,,4241702643,233,413,4241559687,56,Back,,,,,,,,,,,,,,,,98ajoa650l9wzwuur2ibzo6ad,A. Baquero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962927,15,43,1,1,21,dd2vf0yzjm7jm7cak9tf11sa2,1,0,0,2023-04-30T21:10:22.097Z,2023-04-30T21:12:46Z,4241559719,213,2.6,4241559715,141,39.5,4241565377,144,1,4241559711,56,Back,4241559717,212,19.4,4241559713,140,27.4,4241559709,3,0,,,,98ajoa650l9wzwuur2ibzo6ad,A. Baquero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541989443,414,1,1,1,22,41ewt71n8fqwy6trsqta1bjvu,0,57.9,75.3,2023-04-30T21:10:22.617Z,2023-04-30T22:10:13Z,4241702879,141,48.5,4241702883,213,5.7,4241702875,56,Center,4241702885,1,,4241702873,3,,4241702877,140,84.0,4241702881,212,32.9,,,,g2i7tap1jusx5t2mnbfbns2d,C. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962931,16,49,1,1,23,dd2vf0yzjm7jm7cak9tf11sa2,1,28,38.7,2023-04-30T21:10:23.650Z,2023-04-30T21:10:24Z,,,,,,,,,,,,,,,,,,,,,,,,,57t8thjgk0yh4fv88sqx9woh5,G. Pianelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962961,17,1,1,1,23,dd2vf0yzjm7jm7cak9tf11sa2,1,28,38.7,2023-04-30T21:10:24.102Z,2023-04-30T21:10:28Z,4241559877,212,26.1,4241559873,140,8.7,4241559879,213,2.5,4241559875,141,62.9,4241559871,56,Back,,,,,,,,,,57t8thjgk0yh4fv88sqx9woh5,G. Pianelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962971,18,1,1,1,27,dd2vf0yzjm7jm7cak9tf11sa2,0,11.1,63.5,2023-04-30T21:10:27.937Z,2023-04-30T21:10:28Z,4241559921,1,,4241559919,213,0.5,4241559915,141,100.0,4241559911,56,Left,4241559917,212,58.6,4241559913,140,61.2,4241559909,157,,,,,dbqcata2hskqhcvjkjhagy4bu,R. Yesli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962975,19,5,1,1,27,dd2vf0yzjm7jm7cak9tf11sa2,0,55.8,101.6,2023-04-30T21:10:28.465Z,2023-04-30T21:36:30Z,4241559991,233,20,4241559929,347,,4241559927,56,Left,,,,,,,,,,,,,,,,dbqcata2hskqhcvjkjhagy4bu,R. Yesli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541962979,20,5,1,1,27,41ewt71n8fqwy6trsqta1bjvu,1,44.2,-1.6,2023-04-30T21:10:28.465Z,2023-04-30T21:10:29Z,4241559945,56,Back,4241559947,347,,4241559959,233,19,,,,,,,,,,,,,,,,7tmc8hrkee4lo05qa26i7e5zp,M. Carducci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963071,21,1,1,1,37,41ewt71n8fqwy6trsqta1bjvu,1,52.9,0,2023-04-30T21:10:38.528Z,2023-04-30T21:10:40Z,4241560417,56,Right,4241560423,212,8.6,4241560419,140,50.6,4241560421,141,10.4,4241560425,213,1.9,4241560415,107,,,,,,,,cseaof8mo75i2fufyg0b4bpat,F. Aird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963087,22,1,1,1,39,41ewt71n8fqwy6trsqta1bjvu,1,50.6,10.4,2023-04-30T21:10:40.592Z,2023-04-30T21:10:47Z,4241560495,212,25.8,4241560491,140,74.8,4241560497,213,6.1,4241560489,56,Right,4241560493,141,3.7,4241560487,155,,,,,,,,7gi5lm8v10m3ivddvn8qqzk2y,J. Daley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963091,23,61,1,1,42,41ewt71n8fqwy6trsqta1bjvu,0,74.8,3.7,2023-04-30T21:10:43.032Z,2023-04-30T21:10:43Z,4241560513,56,Right,,,,,,,,,,,,,,,,,,,,,,1ifq6ok0spehvrr4lndlhxotl,M. Bevan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963103,20,49,1,1,43,dd2vf0yzjm7jm7cak9tf11sa2,1,18,89.2,2023-04-30T21:10:44.131Z,2023-04-30T21:10:44Z,,,,,,,,,,,,,,,,,,,,,,,,,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963127,21,1,1,1,44,dd2vf0yzjm7jm7cak9tf11sa2,1,17.7,87.8,2023-04-30T21:10:44.802Z,2023-04-30T21:10:49Z,4241560657,141,49.5,4241560653,56,Back,4241560659,212,29.0,4241560661,213,4.3,4241560655,140,5.5,,,,,,,,,,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963151,22,1,1,1,48,dd2vf0yzjm7jm7cak9tf11sa2,0,5.7,46.2,2023-04-30T21:10:49.331Z,2023-04-30T21:10:52Z,4241560763,157,,4241560767,140,45.7,4241560773,213,5.6,4241560769,141,0.0,4241560775,1,,4241560771,212,52.9,4241560765,56,Back,,,,dbqcata2hskqhcvjkjhagy4bu,R. Yesli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963153,23,5,1,1,51,dd2vf0yzjm7jm7cak9tf11sa2,0,46.6,-1.6,2023-04-30T21:10:52.281Z,2023-04-30T21:10:58Z,4241560777,56,Back,4241560779,347,,4241561077,233,24,,,,,,,,,,,,,,,,dbqcata2hskqhcvjkjhagy4bu,R. Yesli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963209,24,5,1,1,51,41ewt71n8fqwy6trsqta1bjvu,1,53.4,101.6,2023-04-30T21:10:52.281Z,2023-04-30T21:36:30Z,4241561043,347,,4241561047,233,23,4241561041,56,Left,,,,,,,,,,,,,,,,1ifq6ok0spehvrr4lndlhxotl,M. Bevan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963217,25,1,1,1,57,41ewt71n8fqwy6trsqta1bjvu,1,47.8,100,2023-04-30T21:10:58.143Z,2023-04-30T21:10:59Z,4241561107,212,9.3,4241561103,140,47.3,4241561109,213,4.7,4241561095,107,,4241561105,141,88.3,4241561099,56,Back,,,,,,,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963233,26,1,1,1,58,41ewt71n8fqwy6trsqta1bjvu,1,47.3,88.3,2023-04-30T21:10:59.176Z,2023-04-30T22:06:56Z,4241561183,141,96.6,4241561187,213,2.1,4241561181,140,44.4,4241561179,56,Back,4241561185,212,6.4,,,,,,,,,,g2i7tap1jusx5t2mnbfbns2d,C. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963249,27,1,1,1,59,41ewt71n8fqwy6trsqta1bjvu,1,44.4,96.6,2023-04-30T21:11:00.584Z,2023-04-30T21:11:02Z,4241561277,56,Back,4241561281,141,87.8,4241561285,213,3.5,4241561279,140,31.0,4241561283,212,15.3,,,,,,,,,,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963277,28,1,1,2,1,41ewt71n8fqwy6trsqta1bjvu,1,31,87.8,2023-04-30T21:11:02.568Z,2023-04-30T21:11:06Z,4241561403,140,14.6,4241561407,212,28.1,4241561409,213,4.1,4241561401,56,Back,4241561405,141,55.1,,,,,,,,,,dor6no6z7dbc7npkodv27kne2,U. Chima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963289,29,1,1,2,5,41ewt71n8fqwy6trsqta1bjvu,1,17.8,52.2,2023-04-30T21:11:06.096Z,2023-04-30T21:11:08Z,4241561499,212,15.1,4241561501,213,5.1,4241561495,140,23.6,4241561493,56,Back,4241561497,141,31.8,,,,,,,,,,7tmc8hrkee4lo05qa26i7e5zp,M. Carducci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963303,30,1,1,2,9,41ewt71n8fqwy6trsqta1bjvu,1,27.7,30.7,2023-04-30T21:11:09.816Z,2023-04-30T21:11:11Z,4241561557,140,27.9,4241561563,213,1.6,4241561559,141,56.9,4241561561,212,17.8,4241561555,56,Back,,,,,,,,,,246l8ttdytxycwsbi5sg12ei,D. Klomp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963319,31,1,1,2,10,41ewt71n8fqwy6trsqta1bjvu,1,27.9,56.9,2023-04-30T21:11:11.312Z,2023-04-30T21:11:14Z,4241561637,213,1.2,4241561629,56,Back,4241561633,141,74.8,4241561635,212,12.9,4241561631,140,32.1,,,,,,,,,,dor6no6z7dbc7npkodv27kne2,U. Chima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963341,32,1,1,2,13,41ewt71n8fqwy6trsqta1bjvu,0,32.3,77,2023-04-30T21:11:14.209Z,2023-04-30T22:07:16Z,4241561749,212,56.9,4241561753,1,,4241561741,155,,4241561745,140,85.5,4241561743,56,Center,4241561747,141,61.2,4241561751,213,6.1,,,,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963349,24,52,1,2,17,dd2vf0yzjm7jm7cak9tf11sa2,1,13.5,38.7,2023-04-30T21:11:18.451Z,2023-05-05T11:04:43Z,4251364179,376,,,,,,,,,,,,,,,,,,,,,,,dbqcata2hskqhcvjkjhagy4bu,R. Yesli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963441,25,80,1,2,33,dd2vf0yzjm7jm7cak9tf11sa2,0,15,59.5,2023-04-30T21:11:33.956Z,2023-04-30T21:11:34Z,,,,,,,,,,,,,,,,,,,,,,,,,dbqcata2hskqhcvjkjhagy4bu,R. Yesli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541963495,26,1,1,2,37,dd2vf0yzjm7jm7cak9tf11sa2,0,17.7,60.6,2023-04-30T21:11:37.797Z,2023-04-30T21:29:24Z,4241562453,155,,4241562459,141,67.8,4241562461,212,63.3,4241562457,140,77.8,4241603783,1,,4241562463,213,0.1,4241562455,56,Center,,,,dbqcata2hskqhcvjkjhagy4bu,R. Yesli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
