id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2534827205,6,5,1,0,6,dd2vf0yzjm7jm7cak9tf11sa2,1,69.8,101.6,2023-04-16T18:07:54.210Z,2023-04-16T18:36:55Z,4196607275,233,5,4196607257,347,,4196607255,56,Left,,,,,,,,,,,,,,,,bh0eekb0i654fo4nc758x2gh5,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534827237,7,1,1,0,11,dd2vf0yzjm7jm7cak9tf11sa2,1,66,100,2023-04-16T18:07:59.586Z,2023-04-16T18:10:50Z,4196607423,56,Left,4196607421,107,,4196607431,213,4.1,4196607429,212,11.0,4196607425,140,60.1,4196607427,141,87.9,,,,,,,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534827259,8,1,1,0,13,dd2vf0yzjm7jm7cak9tf11sa2,1,60,87.8,2023-04-16T18:08:00.914Z,2023-04-16T18:08:02Z,4196607545,56,Left,4196607557,213,1.5,4196607553,141,95.4,4196607555,212,5.2,4196607549,140,60.4,,,,,,,,,,bewzox1rnh1n28tkj5k0rmrqh,D. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534827361,9,1,1,0,14,dd2vf0yzjm7jm7cak9tf11sa2,1,60.4,95.4,2023-04-16T18:08:02.531Z,2023-04-16T18:15:11Z,4196608081,1,,4196608071,56,Back,4196608077,212,53.2,4196608079,213,4.3,4196608073,140,39.6,4196608075,141,24.1,4196608067,155,,4196608069,196,,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534827461,10,1,1,0,23,dd2vf0yzjm7jm7cak9tf11sa2,1,42.4,16.4,2023-04-16T18:08:11.043Z,2023-04-16T18:15:14Z,4196608495,1,,4196608483,140,75.2,4196608485,141,7.3,4196608481,56,Right,4196608491,213,6.1,4196608479,155,,4196608487,212,35.0,,,,98ajoa650l9wzwuur2ibzo6ad,A. Baquero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534827509,11,1,1,0,29,dd2vf0yzjm7jm7cak9tf11sa2,1,88.2,8.3,2023-04-16T18:08:17.282Z,2023-04-16T18:08:21Z,4196608733,213,3.0,4196608731,212,19.4,4196608727,140,70.0,4196608725,56,Right,4196608729,141,12.8,,,,,,,,,,4tus0wc9k482jmoncnstteelm,R. Ohin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534827545,12,1,1,0,33,dd2vf0yzjm7jm7cak9tf11sa2,1,67,12.8,2023-04-16T18:08:20.930Z,2023-04-16T18:08:24Z,4196608893,56,Back,4196608901,213,2.8,4196608899,212,26.3,4196608895,140,43.7,4196608897,141,26.8,,,,,,,,,,98ajoa650l9wzwuur2ibzo6ad,A. Baquero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534827627,13,1,1,0,36,dd2vf0yzjm7jm7cak9tf11sa2,1,51.2,26,2023-04-16T18:08:24.066Z,2023-04-16T18:08:28Z,4196609381,212,24.6,4196609379,141,5.6,4196609377,140,70.6,4196609383,213,5.7,4196609375,56,Right,,,,,,,,,,57t8thjgk0yh4fv88sqx9woh5,G. Pianelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534827703,14,2,1,0,41,dd2vf0yzjm7jm7cak9tf11sa2,1,77.9,7.3,2023-04-16T18:08:28.786Z,2023-04-20T21:33:38Z,4196609793,140,89.8,4204922229,224,,4196609787,56,Center,4196609779,2,,4204922231,20,,4196609797,141,46.3,4196611005,7,32fe58rlsvv1h3qthbhol08yy,,,,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534827689,6,55,1,0,41,cqthcpums3aas2tdy0qhlkuwa,1,19.9,27.2,2023-04-16T18:08:28.787Z,2023-04-16T18:36:53Z,,,,,,,,,,,,,,,,,,,,,,,,,1qu7igozcqji1b93u23ezh68l,P. Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534827715,15,43,1,0,45,dd2vf0yzjm7jm7cak9tf11sa2,1,0,0,2023-04-16T18:08:32.963Z,2023-04-16T18:08:44Z,4196610065,15,0,4196609861,17,0,4196609859,22,0,4196610713,144,13,4196609863,56,Center,4196610069,328,0,,,,,,,32fe58rlsvv1h3qthbhol08yy,A. Novak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534827727,16,43,1,0,47,dd2vf0yzjm7jm7cak9tf11sa2,1,0,0,2023-04-16T18:08:35.074Z,2023-04-16T18:08:45Z,4196609955,346,0,4196609953,56,Center,4196609991,233,6,4196610831,144,5,,,,,,,,,,,,,32fe58rlsvv1h3qthbhol08yy,A. Novak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828023,7,1,1,1,4,cqthcpums3aas2tdy0qhlkuwa,1,3.1,42.4,2023-04-16T18:08:52.023Z,2023-04-16T18:24:21Z,4196675895,5,,4196611691,213,1.2,4196611689,212,20.6,4196611687,141,70.9,4196611683,56,Back,4196675897,152,,4196611685,140,9.7,,,,207co3fpu5mhbs1r0e6p8vze1,N. Giantsopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828069,8,1,1,1,8,cqthcpums3aas2tdy0qhlkuwa,1,20.8,73.5,2023-04-16T18:08:56.343Z,2023-04-16T18:14:53Z,4196611865,56,Center,4196611863,155,,4196611871,212,45.4,4196611869,141,37.1,4196611867,140,57.0,4196611875,1,,4196611873,213,5.7,,,,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828109,9,1,1,1,12,cqthcpums3aas2tdy0qhlkuwa,1,57,37.1,2023-04-16T18:09:00.247Z,2023-04-16T18:09:04Z,4196612047,3,,4196612049,56,Center,4196612055,212,15.2,4196612053,141,34.3,4196612057,213,6.2,4196612051,140,71.4,,,,,,,6v3jzhrpgs47rzoyw6b8lz6ui,M. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828137,10,1,1,1,16,cqthcpums3aas2tdy0qhlkuwa,1,84.6,18.5,2023-04-16T18:09:04.089Z,2023-04-16T18:09:06Z,4196612211,141,11.9,4196612215,213,3.7,4196612209,140,77.3,4196612207,56,Right,4196612213,212,8.9,,,,,,,,,,bri3rn6ch0k8k4q9mpjc8q19l,B. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828155,11,1,1,1,18,cqthcpums3aas2tdy0qhlkuwa,1,77.3,11.9,2023-04-16T18:09:06.119Z,2023-04-16T18:15:01Z,4196612311,141,25.0,4196612315,213,1.5,4196612307,56,Center,4196612309,140,77.5,4196612313,212,8.9,,,,,,,,,,6v3jzhrpgs47rzoyw6b8lz6ui,M. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828161,12,50,1,1,20,cqthcpums3aas2tdy0qhlkuwa,1,76.8,25.1,2023-04-16T18:09:08.320Z,2023-04-16T18:09:10Z,4196612339,56,Center,4196612341,286,,4196612465,233,17,,,,,,,,,,,,,,,,bri3rn6ch0k8k4q9mpjc8q19l,B. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828173,17,7,1,1,20,dd2vf0yzjm7jm7cak9tf11sa2,0,23.2,74.9,2023-04-16T18:09:08.321Z,2023-04-20T21:34:24Z,4196612433,233,12,4204922891,385,,4196612401,56,Back,4196612403,285,,,,,,,,,,,,,,368zrfhpvljc7rvzkl1v0x1bd,A. Samaké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828179,13,3,1,1,21,cqthcpums3aas2tdy0qhlkuwa,0,77.8,24.9,2023-04-16T18:09:09.031Z,2023-04-20T21:34:37Z,4204923151,465,,4196612437,211,,4196612423,286,,4196612421,56,Center,,,,,,,,,,,,,bri3rn6ch0k8k4q9mpjc8q19l,B. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828203,18,49,1,1,23,dd2vf0yzjm7jm7cak9tf11sa2,1,16.9,66,2023-04-16T18:09:11.378Z,2023-04-16T18:09:11Z,,,,,,,,,,,,,,,,,,,,,,,,,368zrfhpvljc7rvzkl1v0x1bd,A. Samaké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828227,19,1,1,1,23,dd2vf0yzjm7jm7cak9tf11sa2,1,16.9,66,2023-04-16T18:09:11.522Z,2023-04-16T18:09:13Z,4196612701,212,8.3,4196612699,141,60.0,4196612703,213,3.7,4196612695,56,Back,4196612697,140,10.0,,,,,,,,,,368zrfhpvljc7rvzkl1v0x1bd,A. Samaké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828273,20,1,1,1,25,dd2vf0yzjm7jm7cak9tf11sa2,0,8,57.6,2023-04-16T18:09:13.266Z,2023-04-16T18:09:17Z,4196612941,213,5.9,4196612943,1,,4196612939,212,64.5,4196612935,140,65.3,4196612937,141,23.6,4196612933,56,Center,4196612931,157,,,,,dbqcata2hskqhcvjkjhagy4bu,R. Yesli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828303,14,49,1,1,31,cqthcpums3aas2tdy0qhlkuwa,1,26.2,75,2023-04-16T18:09:18.840Z,2023-04-16T18:16:45Z,,,,,,,,,,,,,,,,,,,,,,,,,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828323,15,50,1,1,32,cqthcpums3aas2tdy0qhlkuwa,1,29.8,86.7,2023-04-16T18:09:20.481Z,2023-04-16T18:09:22Z,4196613175,56,Back,4196613181,285,,4196613263,233,21,,,,,,,,,,,,,,,,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828337,21,7,1,1,32,dd2vf0yzjm7jm7cak9tf11sa2,1,70.2,13.3,2023-04-16T18:09:20.482Z,2023-04-20T21:34:58Z,4204923409,383,,4196613217,56,Right,4196613255,233,15,4196613219,286,,,,,,,,,,,,,,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828343,22,49,1,1,33,dd2vf0yzjm7jm7cak9tf11sa2,1,68,13.7,2023-04-16T18:09:21.442Z,2023-04-16T18:09:21Z,,,,,,,,,,,,,,,,,,,,,,,,,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828383,23,1,1,1,36,dd2vf0yzjm7jm7cak9tf11sa2,0,72.3,31.7,2023-04-16T18:09:24.050Z,2023-04-16T18:09:25Z,4196613535,286,,4196613467,213,0.7,4196613527,233,16,4196613461,140,74.4,4196613465,212,2.9,4196613459,56,Center,4196613525,236,,4196613463,141,34.4,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828387,16,74,1,1,36,cqthcpums3aas2tdy0qhlkuwa,1,25,70.5,2023-04-16T18:09:24.051Z,2023-04-16T18:37:00Z,4196613479,285,,4196613565,233,23,4196613477,56,Back,,,,,,,,,,,,,,,,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828415,17,49,1,1,39,cqthcpums3aas2tdy0qhlkuwa,1,26,51,2023-04-16T18:09:26.904Z,2023-04-16T18:17:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cqu6f2gdqsceak3ifi433tyvp,J. Gagnon-Laparé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828425,18,1,1,1,39,cqthcpums3aas2tdy0qhlkuwa,1,26,51,2023-04-16T18:09:26.983Z,2023-04-16T18:09:28Z,4196613681,213,3.1,4196613679,212,2.6,4196613677,141,51.0,4196613673,56,Back,4196613675,140,23.5,,,,,,,,,,cqu6f2gdqsceak3ifi433tyvp,J. Gagnon-Laparé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828461,19,1,1,1,40,cqthcpums3aas2tdy0qhlkuwa,0,23.2,51,2023-04-16T18:09:28.135Z,2023-04-16T18:09:30Z,4196613859,140,30.0,4196613855,56,Back,4196613863,212,12.7,4196613861,141,35.5,4196613865,213,5.3,,,,,,,,,,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828473,24,49,1,1,42,dd2vf0yzjm7jm7cak9tf11sa2,1,69.1,74.4,2023-04-16T18:09:29.873Z,2023-04-16T18:09:29Z,,,,,,,,,,,,,,,,,,,,,,,,,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828495,25,13,1,1,42,dd2vf0yzjm7jm7cak9tf11sa2,1,69.9,69.9,2023-04-16T18:09:30.545Z,2023-04-20T21:35:35Z,4196614001,22,,4196614647,102,56.5,4196614653,230,97.7,4196614005,56,Center,4196614655,231,51.6,4196614649,103,93.1,4196614247,72,,4196614003,18,,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,4196614643,77,4196614651,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828505,20,5,1,1,43,cqthcpums3aas2tdy0qhlkuwa,1,-1.4,44,2023-04-16T18:09:31.528Z,2023-04-16T18:17:45Z,4196614129,233,26,4196614043,346,,4196614039,56,Back,,,,,,,,,,,,,,,,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828511,26,5,1,1,43,dd2vf0yzjm7jm7cak9tf11sa2,0,101.4,56,2023-04-16T18:09:31.528Z,2023-04-16T18:36:55Z,4196614149,233,20,4196614069,346,,4196614067,56,Center,,,,,,,,,,,,,,,,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828791,21,1,1,2,1,cqthcpums3aas2tdy0qhlkuwa,1,3.7,47,2023-04-16T18:09:49.559Z,2023-04-20T21:35:49Z,4196615479,213,1.2,4196615477,212,19.0,4196615483,237,,4196615473,140,9.8,4196615469,56,Back,4196615467,124,,4204924033,189,,4196615475,141,73.3,207co3fpu5mhbs1r0e6p8vze1,N. Giantsopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828825,22,1,1,2,3,cqthcpums3aas2tdy0qhlkuwa,1,9.8,73.3,2023-04-16T18:09:50.902Z,2023-04-16T18:09:53Z,4196615659,212,15.5,4196615655,140,3.8,4196615657,141,52.5,4196615661,213,4.3,4196615653,56,Back,,,,,,,,,,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828883,23,1,1,2,5,cqthcpums3aas2tdy0qhlkuwa,1,3.8,52.5,2023-04-16T18:09:53.640Z,2023-04-16T18:09:57Z,4196615897,213,1.1,4196615889,141,81.8,4196615893,212,22.3,4196615887,140,13.3,4196615885,56,Back,,,,,,,,,,207co3fpu5mhbs1r0e6p8vze1,N. Giantsopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534828973,24,1,1,2,9,cqthcpums3aas2tdy0qhlkuwa,1,13,76.7,2023-04-16T18:09:57.158Z,2023-04-16T18:10:02Z,4196616325,141,33.1,4196616329,212,29.7,4196616333,213,4.7,4196616321,56,Back,4196616323,140,13.6,,,,,,,,,,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534829011,25,1,1,2,14,cqthcpums3aas2tdy0qhlkuwa,1,19.4,26.1,2023-04-16T18:10:02.151Z,2023-04-16T18:10:05Z,4196616579,212,15.5,4196616577,141,6.8,4196616581,213,5.3,4196616575,140,27.2,4196616573,56,Back,,,,,,,,,,upib1k4jf41nogwoduyqpw4p,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534829031,26,1,1,2,17,cqthcpums3aas2tdy0qhlkuwa,1,30.8,26.7,2023-04-16T18:10:05.655Z,2023-04-16T18:10:08Z,4196616689,140,24.6,4196616691,141,49.7,4196616687,56,Back,4196616693,212,16.9,4196616695,213,2.0,,,,,,,,,,1qu7igozcqji1b93u23ezh68l,P. Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534829075,27,1,1,2,20,cqthcpums3aas2tdy0qhlkuwa,1,24.6,51.5,2023-04-16T18:10:07.927Z,2023-04-16T18:10:12Z,4196616923,56,Back,4196616931,212,27.9,4196616933,213,1.4,4196616929,141,91.7,4196616925,140,29.8,,,,,,,,,,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534829117,28,1,1,2,24,cqthcpums3aas2tdy0qhlkuwa,1,30.4,90.9,2023-04-16T18:10:12.310Z,2023-04-16T18:10:16Z,4196617167,212,7.6,4196617169,213,4.2,4196617161,56,Back,4196617165,141,81.4,4196617163,140,26.6,,,,,,,,,,1rskobs1g7sask1vble87jpwp,L. Faye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534829159,29,1,1,2,28,cqthcpums3aas2tdy0qhlkuwa,1,23.5,63.4,2023-04-16T18:10:16.631Z,2023-04-16T18:10:19Z,4196617353,56,Back,4196617351,155,,4196617359,212,35.4,4196617357,141,15.6,4196617355,140,36.8,4196617363,1,,4196617361,213,5.1,,,,cqu6f2gdqsceak3ifi433tyvp,J. Gagnon-Laparé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534829205,30,1,1,2,31,cqthcpums3aas2tdy0qhlkuwa,1,36.8,15.6,2023-04-16T18:10:18.918Z,2023-04-16T18:10:21Z,4196617583,56,Back,4196617585,140,45.1,4196617587,141,21.5,4196617589,212,9.6,4196617591,213,0.4,,,,,,,,,,1qu7igozcqji1b93u23ezh68l,P. Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534829227,31,1,1,2,33,cqthcpums3aas2tdy0qhlkuwa,1,45.1,21.5,2023-04-16T18:10:21.511Z,2023-04-20T21:37:28Z,4204924809,156,,4196617667,141,21.3,4196617669,212,5.4,4196617671,213,3.2,4196617663,56,Back,4196617665,140,40.0,,,,,,,6v3jzhrpgs47rzoyw6b8lz6ui,M. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534829291,32,1,1,2,34,cqthcpums3aas2tdy0qhlkuwa,0,40,21.3,2023-04-16T18:10:22.407Z,2023-04-16T18:10:26Z,4196617965,1,,4196617953,155,,4196617963,213,6.1,4196617961,212,48.7,4196617959,141,10.1,4196617957,140,85.8,4196617955,56,Right,,,,1qu7igozcqji1b93u23ezh68l,P. Gee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
