id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2537496873,167,1,1,15,12,c2pdzdl3dgf5b0siidn2ay5ii,1,68.8,92.9,2023-04-22T20:22:20.598Z,2023-04-22T20:22:23Z,4210804529,212,27.5,4210804525,141,75.9,4210804533,213,3.6,4210804521,140,45.0,4210804517,56,Back,,,,,,,,,,3m0aejck68m0ovwtatk0acmc4,A. Owolabi-Belewu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496945,168,1,1,15,15,c2pdzdl3dgf5b0siidn2ay5ii,1,45,75.6,2023-04-22T20:22:23.466Z,2023-04-22T20:22:29Z,4210805013,213,4.6,4210805007,140,43.3,4210805009,141,52.2,4210805005,56,Back,4210805011,212,16.0,,,,,,,,,,dqekbs06e79n3vapj437pwyc,G. Metusala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496965,169,2,1,15,20,c2pdzdl3dgf5b0siidn2ay5ii,1,43.3,52.2,2023-04-22T20:22:28.933Z,2023-04-22T20:22:42Z,4210806361,7,6of4lxl9haj2csl0hxsbf4slx,4210805123,56,Center,4210805135,1,,4210805127,141,64.4,4210805125,140,80.8,,,,,,,,,,exz7u7nukda9p15cy7s9udplh,M. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497035,141,55,1,15,20,5gmx3o5y2oc0i6rowjwtu7jvu,1,28.3,17.2,2023-04-22T20:22:28.934Z,2023-04-22T20:59:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6yyhtcimqzsoqhp2clnj5x3sa,Z. Fernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496977,140,43,1,15,21,5gmx3o5y2oc0i6rowjwtu7jvu,1,0,0,2023-04-22T20:22:30.015Z,2023-04-22T20:22:32Z,4210805241,15,0,4210805231,213,0,4210805223,56,Back,4210805225,140,19.1,4210805229,212,0,4210805227,141,33.9,4210805377,144,12,,,,2gd6p7oi29nml06jp1fk9o1ec,C. Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496985,170,43,1,15,22,c2pdzdl3dgf5b0siidn2ay5ii,1,0,0,2023-04-22T20:22:30.439Z,2023-04-22T20:22:39Z,4210806123,144,6,4210805269,56,Center,4210805271,73,0,,,,,,,,,,,,,,,,exz7u7nukda9p15cy7s9udplh,M. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497327,142,1,1,15,42,5gmx3o5y2oc0i6rowjwtu7jvu,1,23.9,31.6,2023-04-22T20:22:51.325Z,2023-04-22T20:23:01Z,4210807203,241,,4210807211,212,15.2,4210807731,189,,4210807207,140,23.4,4210807209,141,54.0,4210807205,56,Back,4210807213,213,1.6,4210807201,5,,81tm004f7odd1h0acwfcfroyc,D. Nimick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497355,143,1,1,15,44,5gmx3o5y2oc0i6rowjwtu7jvu,1,24.9,53.9,2023-04-22T20:22:52.653Z,2023-04-22T20:22:55Z,4210807361,1,,4210807351,56,Center,4210807353,140,62.7,4210807357,212,39.7,4210807359,213,0.0,4210807355,141,55.5,4210807349,155,,,,,2gd6p7oi29nml06jp1fk9o1ec,C. Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497357,144,61,1,15,46,5gmx3o5y2oc0i6rowjwtu7jvu,0,62.7,55.5,2023-04-22T20:22:55.388Z,2023-04-22T20:22:55Z,4210807365,56,Center,,,,,,,,,,,,,,,,,,,,,,51ww9y4k5hskfvfv5cb1jbtgp,K. Nwafornso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497409,171,49,1,15,50,c2pdzdl3dgf5b0siidn2ay5ii,1,38.6,54.8,2023-04-22T20:22:58.616Z,2023-04-22T20:22:58Z,,,,,,,,,,,,,,,,,,,,,,,,,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497437,172,1,1,15,50,c2pdzdl3dgf5b0siidn2ay5ii,1,38.6,54.8,2023-04-22T20:22:58.718Z,2023-04-22T20:23:00Z,4210807789,213,6.2,4210807787,212,9.2,4210807785,141,53.7,4210807781,56,Back,4210807783,140,47.3,,,,,,,,,,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497461,173,1,1,15,51,c2pdzdl3dgf5b0siidn2ay5ii,1,47.3,53.7,2023-04-22T20:22:59.999Z,2023-04-22T20:23:01Z,4210807919,141,74.6,4210807917,140,47.9,4210807915,56,Back,4210807921,212,14.2,4210807923,213,1.5,,,,,,,,,,3wyn5e0uz5jfilp065m3qynoq,A. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497499,145,45,1,15,53,5gmx3o5y2oc0i6rowjwtu7jvu,0,50.7,21.8,2023-04-22T20:23:01.774Z,2023-04-22T20:23:08Z,4210808107,285,,4210808393,233,174,4210808105,56,Center,,,,,,,,,,,,,,,,6yyhtcimqzsoqhp2clnj5x3sa,Z. Fernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497541,174,3,1,15,53,c2pdzdl3dgf5b0siidn2ay5ii,1,49.3,78.2,2023-04-22T20:23:01.774Z,2023-04-22T20:23:07Z,4210808313,286,,4210808369,233,145,4210808311,56,Back,,,,,,,,,,,,,,,,ccezbk51pdo61agdtdcxrd9wq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497549,175,50,1,15,57,c2pdzdl3dgf5b0siidn2ay5ii,1,74.5,94.5,2023-04-22T20:23:06.396Z,2023-04-22T20:23:08Z,4210808451,233,146,4210808345,56,Left,4210808347,286,,,,,,,,,,,,,,,,,ccezbk51pdo61agdtdcxrd9wq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497545,146,7,1,15,57,5gmx3o5y2oc0i6rowjwtu7jvu,1,25.5,5.5,2023-04-22T20:23:06.397Z,2023-04-22T20:23:08Z,4210808323,285,,4210808415,233,175,4210808321,56,Back,4210808319,167,,,,,,,,,,,,,,6yyhtcimqzsoqhp2clnj5x3sa,Z. Fernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497551,147,5,1,15,58,5gmx3o5y2oc0i6rowjwtu7jvu,0,22.8,-1.4,2023-04-22T20:23:07.005Z,2023-04-22T20:23:15Z,4210808351,347,,4210808947,233,176,4210808349,56,Back,,,,,,,,,,,,,,,,6yyhtcimqzsoqhp2clnj5x3sa,Z. Fernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497655,176,5,1,15,58,c2pdzdl3dgf5b0siidn2ay5ii,1,77.2,101.4,2023-04-22T20:23:07.005Z,2023-04-22T20:55:10Z,4210808897,347,,4210808895,56,Left,4210808925,233,147,,,,,,,,,,,,,,,,ccezbk51pdo61agdtdcxrd9wq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497709,177,1,1,16,6,c2pdzdl3dgf5b0siidn2ay5ii,1,74.5,100,2023-04-22T20:23:15.284Z,2023-04-22T20:23:19Z,4210809187,213,3.6,4210809185,212,14.5,4210809183,141,92.4,4210809177,107,,4210809179,56,Left,4210809181,140,61.9,,,,,,,ccezbk51pdo61agdtdcxrd9wq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497741,178,1,1,16,11,c2pdzdl3dgf5b0siidn2ay5ii,1,61.9,92.4,2023-04-22T20:23:19.657Z,2023-04-22T20:23:22Z,4210809387,213,3.6,4210809385,212,12.0,4210809379,56,Left,4210809383,141,84.3,4210809381,140,51.7,,,,,,,,,,3m0aejck68m0ovwtatk0acmc4,A. Owolabi-Belewu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497791,179,1,1,16,13,c2pdzdl3dgf5b0siidn2ay5ii,1,51.7,84.3,2023-04-22T20:23:21.957Z,2023-04-22T20:23:24Z,4210809581,212,18.8,4210809575,56,Back,4210809577,140,47.0,4210809583,213,4.4,4210809579,141,57.6,,,,,,,,,,dqekbs06e79n3vapj437pwyc,G. Metusala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497841,180,1,1,16,16,c2pdzdl3dgf5b0siidn2ay5ii,1,46.9,57.5,2023-04-22T20:23:24.581Z,2023-04-22T20:23:27Z,4210809847,212,13.1,4210809849,213,1.6,4210809845,141,76.7,4210809841,56,Back,4210809843,140,46.8,,,,,,,,,,exz7u7nukda9p15cy7s9udplh,M. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497891,181,1,1,16,18,c2pdzdl3dgf5b0siidn2ay5ii,1,52.6,76.7,2023-04-22T20:23:27.420Z,2023-04-22T20:23:29Z,4210810037,141,80.3,4210810039,212,14.6,4210810035,140,66.3,4210810041,213,0.2,4210810033,56,Left,,,,,,,,,,dqekbs06e79n3vapj437pwyc,G. Metusala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497909,182,1,1,16,21,c2pdzdl3dgf5b0siidn2ay5ii,1,66.3,80.3,2023-04-22T20:23:29.758Z,2023-04-22T20:23:31Z,4210810131,212,8.0,4210810125,56,Left,4210810133,213,1.2,4210810129,141,91.1,4210810127,140,69.4,,,,,,,,,,ccezbk51pdo61agdtdcxrd9wq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497949,183,1,1,16,22,c2pdzdl3dgf5b0siidn2ay5ii,0,69.4,91.1,2023-04-22T20:23:31.147Z,2023-04-22T20:23:33Z,4210810345,56,Left,4210810347,140,100.0,4210810355,1,,4210810349,141,83.7,4210810353,213,6.1,4210810351,212,33.6,,,,,,,3m0aejck68m0ovwtatk0acmc4,A. Owolabi-Belewu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497957,148,5,1,16,25,5gmx3o5y2oc0i6rowjwtu7jvu,1,-1.2,16,2023-04-22T20:23:33.498Z,2023-04-22T20:55:11Z,4210810375,56,Back,4210810377,346,,4210810429,233,184,,,,,,,,,,,,,,,,6yyhtcimqzsoqhp2clnj5x3sa,Z. Fernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497959,184,5,1,16,25,c2pdzdl3dgf5b0siidn2ay5ii,0,101.2,84,2023-04-22T20:23:33.498Z,2023-04-22T20:23:34Z,4210810385,56,Left,4210810387,346,,4210810469,233,148,,,,,,,,,,,,,,,,3m0aejck68m0ovwtatk0acmc4,A. Owolabi-Belewu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498263,149,1,1,16,45,5gmx3o5y2oc0i6rowjwtu7jvu,1,3.1,58.8,2023-04-22T20:23:54.364Z,2023-04-22T20:41:57Z,4210812001,140,2.7,4210812005,212,4.9,4210812007,213,4.6,4210812011,237,,4210811999,56,Back,4210811997,124,,4210812003,141,51.6,,,,2gd6p7oi29nml06jp1fk9o1ec,C. Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498281,150,1,1,16,47,5gmx3o5y2oc0i6rowjwtu7jvu,1,3.7,49.8,2023-04-22T20:23:55.500Z,2023-04-22T20:23:56Z,4210812125,212,15.0,4210812127,213,5.9,4210812119,56,Back,4210812123,141,40.8,4210812121,140,16.7,,,,,,,,,,donr4l8zz4x3who55mji62dwp,Y. Fillion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498295,151,1,1,16,48,5gmx3o5y2oc0i6rowjwtu7jvu,1,16.7,40.8,2023-04-22T20:23:56.796Z,2023-04-22T20:23:58Z,4210812213,213,4.3,4210812209,212,17.3,4210812207,141,17.8,4210812205,140,9.6,4210812241,156,,4210812203,56,Back,,,,,,,1afcpd3lls6cqp4wuawc91gwl,L. Callegari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498329,152,1,1,16,51,5gmx3o5y2oc0i6rowjwtu7jvu,0,11.5,14.4,2023-04-22T20:24:00.012Z,2023-04-22T20:24:00Z,4210812413,212,21.7,4210812411,141,20.1,4210812407,56,Back,4210812415,213,0.2,4210812409,140,31.8,,,,,,,,,,81tm004f7odd1h0acwfcfroyc,D. Nimick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498383,185,8,1,16,58,c2pdzdl3dgf5b0siidn2ay5ii,1,68.6,70.5,2023-04-22T20:24:06.523Z,2023-04-22T20:24:06Z,4210812719,56,Center,,,,,,,,,,,,,,,,,,,,,,3m0aejck68m0ovwtatk0acmc4,A. Owolabi-Belewu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498391,186,49,1,16,58,c2pdzdl3dgf5b0siidn2ay5ii,1,69.7,69.9,2023-04-22T20:24:07.179Z,2023-04-22T20:24:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3m0aejck68m0ovwtatk0acmc4,A. Owolabi-Belewu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498405,187,1,1,16,58,c2pdzdl3dgf5b0siidn2ay5ii,1,69.7,69.9,2023-04-22T20:24:07.278Z,2023-04-22T20:58:23Z,4210812795,213,5.2,4210812791,141,61.2,4210812793,212,6.6,4210812787,56,Center,4210812789,140,72.5,,,,,,,,,,3m0aejck68m0ovwtatk0acmc4,A. Owolabi-Belewu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498423,188,1,1,16,59,c2pdzdl3dgf5b0siidn2ay5ii,1,72.5,61.2,2023-04-22T20:24:08.199Z,2023-04-22T20:25:14Z,4210817003,154,,4210812891,56,Center,4210812897,212,18.9,4210812899,213,0.4,4210812895,141,73.2,4210817001,210,15,4210812893,140,88.7,,,,c8d4kyelee6gyrnupxkeh6has,N. Jensen,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2537498429,189,15,1,17,0,c2pdzdl3dgf5b0siidn2ay5ii,1,88.9,73.2,2023-04-22T20:24:09.325Z,2023-04-22T20:25:14Z,4210812913,22,,4210817037,102,46.4,4210817041,103,4.4,4210812915,64,,4210817023,80,,4210816785,72,,4210817025,29,,4210817051,147,54.7,6of4lxl9haj2csl0hxsbf4slx,J. Hamilton,4210812917,56,4210816789,233,153,4210817029,55,188,4210817027,154,,4210817049,146,,,,,,,Center,98.0,,,,,,,,,,
2537498433,153,10,1,17,0,5gmx3o5y2oc0i6rowjwtu7jvu,1,2.8,44,2023-04-22T20:24:09.425Z,2023-04-22T21:05:44Z,4210812949,56,Back,4210812947,182,,4210812945,179,,4210816809,233,189,4210812943,173,,,,,,,,,,,donr4l8zz4x3who55mji62dwp,Y. Fillion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498523,190,1,1,17,6,c2pdzdl3dgf5b0siidn2ay5ii,1,92.4,10.7,2023-04-22T20:24:14.861Z,2023-04-22T20:24:18Z,4210813385,140,87.9,4210813389,212,7.0,4210813387,141,18.2,4210813383,56,Right,4210813391,213,2.3,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498581,191,1,1,17,9,c2pdzdl3dgf5b0siidn2ay5ii,1,84.5,12.2,2023-04-22T20:24:18.020Z,2023-04-22T20:24:22Z,4210813625,56,Right,4210813633,213,3.1,4210813629,141,14.5,4210813627,140,67.9,4210813631,212,17.5,,,,,,,,,,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498617,192,1,1,17,13,c2pdzdl3dgf5b0siidn2ay5ii,1,67.9,14.5,2023-04-22T20:24:21.853Z,2023-04-22T20:24:24Z,4210813795,56,Center,4210813799,141,30.4,4210813797,140,57.6,4210813803,213,2.4,4210813801,212,15.3,,,,,,,,,,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498627,193,1,1,17,15,c2pdzdl3dgf5b0siidn2ay5ii,1,57.5,31,2023-04-22T20:24:24.229Z,2023-04-22T20:24:25Z,4210813861,213,1.8,4210813855,140,54.9,4210813859,212,14.8,4210813857,141,52.4,4210813853,56,Center,,,,,,,,,,exz7u7nukda9p15cy7s9udplh,M. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498663,194,1,1,17,16,c2pdzdl3dgf5b0siidn2ay5ii,1,54.9,52.4,2023-04-22T20:24:25.222Z,2023-04-22T20:24:29Z,4210814043,213,4.6,4210814035,56,Center,4210814039,141,33.7,4210814037,140,53.6,4210814041,212,12.8,,,,,,,,,,dqekbs06e79n3vapj437pwyc,G. Metusala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498689,195,1,1,17,20,c2pdzdl3dgf5b0siidn2ay5ii,1,55.2,30.7,2023-04-22T20:24:28.924Z,2023-04-22T20:24:31Z,4210814151,56,Center,4210814155,141,53.4,4210814157,212,15.6,4210814159,213,1.7,4210814153,140,53.3,,,,,,,,,,exz7u7nukda9p15cy7s9udplh,M. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498769,196,1,1,17,22,c2pdzdl3dgf5b0siidn2ay5ii,1,53.3,53.4,2023-04-22T20:24:31.176Z,2023-04-22T20:24:36Z,4210814573,141,93.3,4210814579,1,,4210814567,155,,4210814577,213,0.9,4210814569,56,Left,4210814575,212,34.6,4210814571,140,73.7,,,,dqekbs06e79n3vapj437pwyc,G. Metusala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498795,197,1,1,17,28,c2pdzdl3dgf5b0siidn2ay5ii,1,73.7,93.2,2023-04-22T20:24:36.668Z,2023-04-22T20:24:38Z,4210814703,141,89.0,4210814705,212,7.4,4210814707,213,3.5,4210814699,56,Left,4210814701,140,67.2,,,,,,,,,,3m0aejck68m0ovwtatk0acmc4,A. Owolabi-Belewu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498801,198,1,1,17,29,c2pdzdl3dgf5b0siidn2ay5ii,0,67.2,89,2023-04-22T20:24:38.387Z,2023-04-22T20:24:39Z,4210814727,140,75.2,4210814729,141,89.6,4210814725,56,Left,4210814733,213,0.0,4210814731,212,8.4,,,,,,,,,,dqekbs06e79n3vapj437pwyc,G. Metusala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498817,154,49,1,17,31,5gmx3o5y2oc0i6rowjwtu7jvu,1,31.3,12.7,2023-04-22T20:24:39.500Z,2023-04-22T20:24:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1afcpd3lls6cqp4wuawc91gwl,L. Callegari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498885,155,1,1,17,31,5gmx3o5y2oc0i6rowjwtu7jvu,1,31.3,12.7,2023-04-22T20:24:39.701Z,2023-04-22T20:24:46Z,4210815241,213,1.0,4210815233,56,Back,4210815239,212,11.6,4210815237,141,27.0,4210815235,140,37.4,,,,,,,,,,1afcpd3lls6cqp4wuawc91gwl,L. Callegari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498891,156,4,1,17,36,5gmx3o5y2oc0i6rowjwtu7jvu,1,49,23.6,2023-04-22T20:24:44.803Z,2023-04-22T20:24:48Z,4210815253,13,,4210815259,152,,4210815257,56,Back,4210815261,286,,4210815255,295,,4210815355,233,199,,,,,,,8uqytik44ro3mbkz0s8m163xm,A. Rampersad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498905,199,4,1,17,36,c2pdzdl3dgf5b0siidn2ay5ii,0,51,76.4,2023-04-22T20:24:44.804Z,2023-04-22T20:24:48Z,4210815321,295,,4210815363,233,156,4210815323,56,Center,4210815319,13,,4210815325,152,,4210815327,285,,,,,,,,dqekbs06e79n3vapj437pwyc,G. Metusala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499249,157,1,1,18,7,5gmx3o5y2oc0i6rowjwtu7jvu,1,46.9,13,2023-04-22T20:25:15.715Z,2023-04-22T20:25:18Z,4210817251,5,,4210817261,212,8.2,4210817259,141,21.9,4210817257,140,52.1,4210817255,56,Center,4210817253,152,,4210817263,213,0.8,,,,81tm004f7odd1h0acwfcfroyc,D. Nimick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499339,158,1,1,18,9,5gmx3o5y2oc0i6rowjwtu7jvu,1,46.7,28.4,2023-04-22T20:25:18.084Z,2023-04-22T20:25:23Z,4210817711,213,1.9,4210817707,141,62.2,4210817709,212,24.5,4210817705,140,38.5,4210817703,56,Back,,,,,,,,,,1afcpd3lls6cqp4wuawc91gwl,L. Callegari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499373,159,1,1,18,15,5gmx3o5y2oc0i6rowjwtu7jvu,1,43.7,68.7,2023-04-22T20:25:23.533Z,2023-04-22T20:25:27Z,4210817911,56,Left,4210817921,1,,4210817909,155,,4210817913,140,83.3,4210817915,141,87.1,4210817917,212,43.4,4210817919,213,0.3,,,,2gd6p7oi29nml06jp1fk9o1ec,C. Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499383,160,3,1,18,18,5gmx3o5y2oc0i6rowjwtu7jvu,0,84,88.6,2023-04-22T20:25:26.940Z,2023-04-22T20:25:30Z,4210817985,56,Left,4210817987,286,,4210818283,233,200,,,,,,,,,,,,,,,,1xta1z2f7yq8bdl2grpffecmi,M. Ferrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499427,200,7,1,18,18,c2pdzdl3dgf5b0siidn2ay5ii,1,16,11.4,2023-04-22T20:25:26.941Z,2023-04-22T20:25:30Z,4210818201,285,,4210818199,56,Back,4210818263,233,160,,,,,,,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499435,201,49,1,18,21,c2pdzdl3dgf5b0siidn2ay5ii,1,17.2,8.6,2023-04-22T20:25:29.586Z,2023-04-22T20:25:29Z,,,,,,,,,,,,,,,,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499467,202,1,1,18,21,c2pdzdl3dgf5b0siidn2ay5ii,1,17.9,7.1,2023-04-22T20:25:30.244Z,2023-04-22T20:25:32Z,4210818431,212,17.9,4210818433,213,0.2,4210818425,56,Back,4210818429,141,13.3,4210818427,140,34.5,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499471,203,1,1,18,23,c2pdzdl3dgf5b0siidn2ay5ii,0,34.5,13.3,2023-04-22T20:25:32.073Z,2023-04-22T20:25:33Z,4210818577,286,,4210818573,233,161,4210818461,141,13.3,4210818463,212,3.0,4210818571,236,,4210818465,213,0,4210818457,56,Back,4210818459,140,37.4,6of4lxl9haj2csl0hxsbf4slx,J. Hamilton,4210818455,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499483,161,74,1,18,23,5gmx3o5y2oc0i6rowjwtu7jvu,1,58.8,83.8,2023-04-22T20:25:32.074Z,2023-04-22T20:55:05Z,4210818533,285,,4210818579,233,203,4210818531,56,Left,,,,,,,,,,,,,,,,2gd6p7oi29nml06jp1fk9o1ec,C. Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499493,204,61,1,18,25,c2pdzdl3dgf5b0siidn2ay5ii,1,28.5,18.4,2023-04-22T20:25:34.146Z,2023-04-22T20:25:34Z,4210818591,56,Back,,,,,,,,,,,,,,,,,,,,,,3wyn5e0uz5jfilp065m3qynoq,A. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499675,162,27,1,18,28,5gmx3o5y2oc0i6rowjwtu7jvu,1,0,0,2023-04-22T20:25:36.698Z,2023-04-22T20:55:15Z,4210926757,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499539,205,27,1,18,28,c2pdzdl3dgf5b0siidn2ay5ii,1,0,0,2023-04-22T20:25:36.698Z,2023-04-22T20:55:15Z,4210818813,41,Injury,4210926747,233,162,4210818815,53,3wyn5e0uz5jfilp065m3qynoq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537500009,163,28,1,19,11,5gmx3o5y2oc0i6rowjwtu7jvu,1,0,0,2023-04-22T20:26:20.189Z,2023-04-22T20:26:23Z,4210821631,233,206,4210821367,55,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537500049,206,28,1,19,11,c2pdzdl3dgf5b0siidn2ay5ii,1,0,0,2023-04-22T20:26:20.189Z,2023-04-22T20:26:23Z,4210821593,233,163,4210821575,55,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537500031,164,68,1,19,12,5gmx3o5y2oc0i6rowjwtu7jvu,1,0,0,2023-04-22T20:26:21.180Z,2023-04-22T20:29:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537501655,201,49,1,19,13,5gmx3o5y2oc0i6rowjwtu7jvu,1,53,69.6,2023-04-22T20:26:21.651Z,2023-04-22T20:29:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8uqytik44ro3mbkz0s8m163xm,A. Rampersad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537500087,165,1,1,19,14,5gmx3o5y2oc0i6rowjwtu7jvu,1,52.7,73.2,2023-04-22T20:26:23.220Z,2023-04-22T20:26:25Z,4210821795,140,33.4,4210821799,212,20.3,4210821797,141,73.5,4210821793,56,Back,4210821801,213,3.1,,,,,,,,,,8uqytik44ro3mbkz0s8m163xm,A. Rampersad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537500063,207,68,1,19,16,c2pdzdl3dgf5b0siidn2ay5ii,0,0,0,2023-04-22T20:26:24.466Z,2023-04-22T20:26:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537500093,166,1,1,19,17,5gmx3o5y2oc0i6rowjwtu7jvu,1,33.4,73.5,2023-04-22T20:26:25.788Z,2023-04-22T20:26:26Z,4210821831,212,9.9,4210821833,213,5.4,4210821825,56,Back,4210821827,140,39.7,4210821829,141,62.6,,,,,,,,,,2gd6p7oi29nml06jp1fk9o1ec,C. Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
