id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/15/value,qualifier/14/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId
2534056125,78,1,1,9,17,41ewt71n8fqwy6trsqta1bjvu,1,62,59.3,2023-04-15T20:19:03.653Z,2023-04-15T20:19:05Z,4192559207,213,1.8,4192559203,212,12.8,4192559199,141,77.5,4192559197,140,59.0,4192559195,56,Center,,,,,,,,,,g2i7tap1jusx5t2mnbfbns2d,C. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534056165,79,1,1,9,19,41ewt71n8fqwy6trsqta1bjvu,1,59.4,79.6,2023-04-15T20:19:05.383Z,2023-04-15T20:19:08Z,4192559405,141,79.6,4192559401,56,Left,4192559403,140,70.9,4192559407,212,12.1,4192559409,213,0,,,,,,,,,,2x500ds4ke374qi3jcpdi1wtm,C. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534056219,80,1,1,9,22,41ewt71n8fqwy6trsqta1bjvu,1,72.7,81.2,2023-04-15T20:19:07.877Z,2023-04-15T20:19:10Z,4192559715,140,86.8,4192559721,213,0.6,4192559713,56,Left,4192559717,141,95.4,4192559719,212,17.7,,,,,,,,,,cbw3da3l9qi13ludkt9181z9x,A. Musse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534056253,81,1,1,9,24,41ewt71n8fqwy6trsqta1bjvu,0,90.7,95.4,2023-04-15T20:19:10.583Z,2023-04-20T15:14:27Z,4192559875,56,Left,4192559883,213,5.1,4192559871,2,,4204525857,72,,4204525855,224,,4192559877,140,91.7,4192559873,155,,4192559881,212,3.0,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,4192559879,141,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534056259,90,61,1,9,26,c2pdzdl3dgf5b0siidn2ay5ii,1,9.7,9.2,2023-04-15T20:19:12.215Z,2023-04-15T20:19:12Z,4192559899,56,Back,,,,,,,,,,,,,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534056285,82,6,1,9,26,41ewt71n8fqwy6trsqta1bjvu,1,96.4,83.6,2023-04-15T20:19:12.693Z,2023-04-15T20:19:15Z,4192560179,233,91,4192560001,73,,4192559999,56,Left,,,,,,,,,,,,,,,,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534056289,91,6,1,9,26,c2pdzdl3dgf5b0siidn2ay5ii,0,3.6,16.4,2023-04-15T20:19:12.693Z,2023-04-20T15:24:05Z,4192560123,73,,4192560221,233,82,4192560025,56,Back,,,,,,,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534056723,84,1,1,9,50,41ewt71n8fqwy6trsqta1bjvu,1,99.9,99.1,2023-04-15T20:19:35.989Z,2023-04-20T15:23:41Z,4192562173,213,4.5,4192565823,154,,4192562163,223,,4192565821,210,13,4192562171,212,34.3,4204528061,20,,4192562161,155,,4192562167,140,94.0,7tednz7d4xzxjpuqct8iyttjp,M. Cantave,4192562169,141,49.5,4192562165,56,Center,1,4192562159,6,4192562157,2,4192562175,1,,,,,,,,,,,,,,,,,,
2534057149,87,44,1,9,51,41ewt71n8fqwy6trsqta1bjvu,1,97,42.6,2023-04-15T20:19:37.237Z,2023-04-15T21:05:09Z,4192564337,56,Center,4192564339,286,,4192564517,233,92,,,,,,,,,,,,,,,,2x500ds4ke374qi3jcpdi1wtm,C. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534056721,92,44,1,9,51,c2pdzdl3dgf5b0siidn2ay5ii,0,3,57.4,2023-04-15T20:19:37.238Z,2023-04-15T21:03:23Z,4192562153,56,Back,4192564263,285,,4192564533,233,87,,,,,,,,,,,,,,,,exz7u7nukda9p15cy7s9udplh,M. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534056727,85,13,1,9,52,41ewt71n8fqwy6trsqta1bjvu,1,94.8,49.6,2023-04-15T20:19:38.341Z,2023-04-20T15:23:42Z,4192723515,153,,4192565179,25,,4192565887,102,34.5,4192723517,230,96.4,4192565875,154,,4192565899,147,47.8,4192565181,15,,4192565879,55,84,2x500ds4ke374qi3jcpdi1wtm,C. Montgomery,4192565941,233,94,4192565889,103,8.3,,4192565185,328,4192723519,231,4192565897,146,49.6,95.8,4192565873,29,4192562201,16,4192723513,75,4192562203,56,Center,,,,,,,
2534057255,94,61,1,9,52,c2pdzdl3dgf5b0siidn2ay5ii,1,4.2,51,2023-04-15T20:19:38.441Z,2023-04-15T21:03:29Z,4192564805,56,Back,,,,,,,,,,,,,,,,,,,,,,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534056731,86,6,1,9,53,41ewt71n8fqwy6trsqta1bjvu,1,100,37.6,2023-04-15T20:19:39.526Z,2023-04-15T20:24:26Z,4192584959,233,93,4192562215,56,Center,4192562915,75,,,,,,,,,,,,,,,,,2x500ds4ke374qi3jcpdi1wtm,C. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534057073,93,6,1,9,53,c2pdzdl3dgf5b0siidn2ay5ii,0,0,62.4,2023-04-15T20:19:39.526Z,2023-04-20T15:23:53Z,4192563947,56,Back,4192563989,73,,4192584975,233,86,,,,,,,,,,,,,,,,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534057511,88,1,1,10,40,41ewt71n8fqwy6trsqta1bjvu,0,99.6,0.5,2023-04-15T20:20:25.877Z,2023-04-20T15:24:16Z,4204543583,72,,4192566185,155,,4192566181,2,,4192566197,213,1.7,4192566193,141,42.1,4192566195,212,28.7,4192566189,56,Center,4192566191,140,95.1,cbw3da3l9qi13ludkt9181z9x,A. Musse,4192566183,6,,4192566187,223,,,,,,,,,,,,,,,,,,,,,,,,,,
2534057559,95,12,1,10,42,c2pdzdl3dgf5b0siidn2ay5ii,1,3.1,57.6,2023-04-15T20:20:28.059Z,2023-04-15T20:21:01Z,4192566395,140,31.2,4192566401,213,0.3,4192566393,56,Back,4192566397,141,69.0,4192566427,15,,4192566399,212,30.5,,,,,,,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534057667,89,1,1,10,46,41ewt71n8fqwy6trsqta1bjvu,1,64.6,28.9,2023-04-15T20:20:32.198Z,2023-04-15T20:20:36Z,4192566935,213,2.2,4192566925,56,Back,4192566931,141,85.1,4192566927,140,36.7,4192566933,212,48.2,4192566937,1,,,,,,,,8e41frophez1otbzaamqxzip6,Roberto Alarcón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534057767,90,1,1,10,50,41ewt71n8fqwy6trsqta1bjvu,1,37.1,86,2023-04-15T20:20:36.613Z,2023-04-15T21:05:03Z,4192567409,213,5.2,4192567403,141,73.8,4192567399,56,Back,4192567401,140,41.7,4192567405,212,9.6,,,,,,,,,,7tmc8hrkee4lo05qa26i7e5zp,M. Carducci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534057857,91,1,1,10,57,41ewt71n8fqwy6trsqta1bjvu,1,47.4,75.1,2023-04-15T20:20:43.157Z,2023-04-20T15:25:19Z,4192567821,56,Right,4192581047,210,15,4192567831,1,,4192567825,141,11.3,4192567829,213,5.4,4192567827,212,56.9,4192567823,140,82.4,4192567817,196,,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,4192567813,155,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2534057863,92,15,1,11,3,41ewt71n8fqwy6trsqta1bjvu,1,90,31.2,2023-04-15T20:20:49.093Z,2023-04-20T15:25:19Z,4192581073,55,91,4192581081,215,,4192581083,146,98.5,4192581071,29,,4204545475,78,,4192567849,22,,4192581077,102,50.6,4192581079,103,17.1,cbw3da3l9qi13ludkt9181z9x,A. Musse,4192580621,72,,4192581085,147,46.2,,4192567851,63,4192567853,56,4192580655,233,Center,96,,,,,,,,,,,,,,,,
2534057885,96,10,1,11,3,c2pdzdl3dgf5b0siidn2ay5ii,1,2.6,54,2023-04-15T20:20:49.193Z,2023-04-20T15:25:25Z,4192567957,56,Back,4204545715,377,,4192580667,233,92,4192568347,179,,4192568345,174,,4192567955,182,,,,,,,,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534057957,97,12,1,11,7,c2pdzdl3dgf5b0siidn2ay5ii,1,3.8,55.5,2023-04-15T20:20:53.018Z,2023-04-15T20:20:57Z,4192568317,56,Back,4192568325,213,0.5,4192568319,140,25.1,4192568321,141,75.4,4192568323,212,26.1,,,,,,,,,,c8d4kyelee6gyrnupxkeh6has,N. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534057945,93,1,1,11,9,41ewt71n8fqwy6trsqta1bjvu,1,73.3,38.9,2023-04-15T20:20:54.966Z,2023-04-15T20:20:56Z,4192568247,56,Center,4192568253,212,5.9,4192568249,140,74.8,4192568251,141,47.3,4192568255,213,1.3,,,,,,,,,,8e41frophez1otbzaamqxzip6,Roberto Alarcón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534057963,94,1,1,11,10,41ewt71n8fqwy6trsqta1bjvu,1,74.3,45.5,2023-04-15T20:20:56.277Z,2023-04-15T20:20:58Z,4192568369,140,64.8,4192568375,213,4.1,4192568367,56,Center,4192568371,141,24.9,4192568373,212,17.2,,,,,,,,,,g2i7tap1jusx5t2mnbfbns2d,C. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534057993,95,1,1,11,12,41ewt71n8fqwy6trsqta1bjvu,1,67,21.8,2023-04-15T20:20:57.973Z,2023-04-15T20:21:00Z,4192568529,212,13.2,4192568527,141,5.2,4192568523,56,Right,4192568531,213,5.3,4192568525,140,73.6,,,,,,,,,,246l8ttdytxycwsbi5sg12ei,D. Klomp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058095,96,1,1,11,14,41ewt71n8fqwy6trsqta1bjvu,1,72.8,4.3,2023-04-15T20:21:00.022Z,2023-04-15T20:21:06Z,4192569027,213,0.1,4192569023,141,8.0,4192569019,56,Right,4192569021,140,93.1,4192569025,212,21.5,,,,,,,,,,9ddoyq4wpjjr58e8g8g5z3h7t,S. Shome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058135,97,1,1,11,20,41ewt71n8fqwy6trsqta1bjvu,1,90.3,8.3,2023-04-15T20:21:06.677Z,2023-04-20T15:26:31Z,4192569211,56,Center,4192569971,210,15,4192569213,140,89.2,4204547259,223,,4192569973,154,,4192569215,141,42.5,4192569207,2,,4192569219,213,1.6,cbw3da3l9qi13ludkt9181z9x,A. Musse,4192569217,212,23.3,4204547261,72,,1,4192569209,155,,,,,,,,,,,,,,,,,,,,,,
2534058139,98,15,1,11,23,41ewt71n8fqwy6trsqta1bjvu,1,89.2,43.1,2023-04-15T20:21:09.205Z,2023-04-20T15:26:32Z,4192570021,55,97,4192569513,233,98,4192570043,147,44.0,4192569481,20,,4192569237,17,,4192569241,56,Center,4192570037,328,,4192570041,146,90.8,1ifq6ok0spehvrr4lndlhxotl,M. Bevan,4192570013,78,,4192570047,231,48.4,,4192570031,103,4192569485,82,4192569233,22,,,4192570015,29,4192570017,154,4192570045,230,4192570027,102,49.3,19,98.8,,,,,
2534058145,98,10,1,11,23,c2pdzdl3dgf5b0siidn2ay5ii,1,6.4,54.3,2023-04-15T20:21:09.305Z,2023-04-15T20:21:13Z,4192569253,94,,4192569255,56,Back,4192569535,233,98,,,,,,,,,,,,,,,,exz7u7nukda9p15cy7s9udplh,M. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058171,99,49,1,11,25,c2pdzdl3dgf5b0siidn2ay5ii,1,16.5,67.2,2023-04-15T20:21:11.642Z,2023-04-15T20:21:11Z,,,,,,,,,,,,,,,,,,,,,,,,,ccezbk51pdo61agdtdcxrd9wq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058209,100,1,1,11,27,c2pdzdl3dgf5b0siidn2ay5ii,1,20.9,67.5,2023-04-15T20:21:12.906Z,2023-04-15T20:21:15Z,4192569661,213,5.2,4192569655,140,28.1,4192569659,212,15.1,4192569657,141,48.2,4192569653,56,Back,,,,,,,,,,ccezbk51pdo61agdtdcxrd9wq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058299,101,1,1,11,29,c2pdzdl3dgf5b0siidn2ay5ii,1,29.1,44.3,2023-04-15T20:21:15.018Z,2023-04-15T20:21:23Z,4192570195,140,40.6,4192570197,141,14.7,4192570201,213,5.3,4192570193,56,Back,4192570199,212,23.5,,,,,,,,,,3wyn5e0uz5jfilp065m3qynoq,A. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058325,102,1,1,11,37,c2pdzdl3dgf5b0siidn2ay5ii,0,68.4,24.9,2023-04-15T20:21:23.162Z,2023-04-15T20:21:24Z,4192570329,212,28.0,4192570327,141,18.6,4192570323,56,Right,4192570331,213,6.1,4192570325,140,94.8,,,,,,,,,,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058401,99,12,1,11,39,41ewt71n8fqwy6trsqta1bjvu,1,5,88.4,2023-04-15T20:21:25.052Z,2023-04-15T20:24:15Z,4192570739,212,10.0,4192570733,56,Back,4192570737,141,100.0,4192570777,167,,4192570741,213,1.1,4192570735,140,9.4,,,,,,,2x500ds4ke374qi3jcpdi1wtm,C. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058407,100,5,1,11,40,41ewt71n8fqwy6trsqta1bjvu,0,10.3,101.2,2023-04-15T20:21:26.122Z,2023-04-15T20:24:35Z,4192570809,233,103,4192570761,56,Back,4192570763,347,,,,,,,,,,,,,,,,,2x500ds4ke374qi3jcpdi1wtm,C. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058371,103,5,1,11,40,c2pdzdl3dgf5b0siidn2ay5ii,1,89.7,-1.2,2023-04-15T20:21:26.122Z,2023-04-15T20:21:29Z,4192570595,56,Right,4192570779,233,100,4192570597,347,,,,,,,,,,,,,,,,,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058521,104,1,1,11,49,c2pdzdl3dgf5b0siidn2ay5ii,1,88.8,0,2023-04-15T20:21:35.466Z,2023-04-15T20:21:37Z,4192571335,140,71.5,4192571331,107,,4192571339,212,18.7,4192571337,141,5.8,4192571341,213,2.9,4192571333,56,Right,,,,,,,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058575,105,1,1,11,51,c2pdzdl3dgf5b0siidn2ay5ii,1,70.1,6.4,2023-04-15T20:21:37.258Z,2023-04-15T20:21:41Z,4192571593,212,25.0,4192571591,141,33.4,4192571589,140,54.0,4192571595,213,2.3,4192571585,56,Center,,,,,,,,,,4xsc616w7mz1xw45ofyivm6eh,R. Rama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058645,106,1,1,11,55,c2pdzdl3dgf5b0siidn2ay5ii,1,54,33.4,2023-04-15T20:21:41.657Z,2023-04-15T20:21:46Z,4192572017,212,16.1,4192572009,56,Right,4192572013,140,55.0,4192572019,213,4.8,4192572015,141,9.8,,,,,,,,,,exz7u7nukda9p15cy7s9udplh,M. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058709,107,1,1,12,1,c2pdzdl3dgf5b0siidn2ay5ii,1,60.8,12.5,2023-04-15T20:21:46.858Z,2023-04-15T20:21:50Z,4192572315,1,,4192572305,56,Right,4192572311,212,34.0,4192572313,213,0.1,4192572309,141,17.1,4192572307,140,93.0,4192572303,155,,,,,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058715,108,3,1,12,4,c2pdzdl3dgf5b0siidn2ay5ii,0,93.8,16.7,2023-04-15T20:21:50.778Z,2023-04-20T15:27:48Z,4192572335,286,,4192572613,233,101,4204549789,464,,4192572333,56,Right,,,,,,,,,,,,,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058761,101,7,1,12,4,41ewt71n8fqwy6trsqta1bjvu,1,6.2,83.3,2023-04-15T20:21:50.779Z,2023-04-20T15:27:52Z,4192572581,233,108,4192572573,56,Back,4204549927,383,,4192572575,285,,,,,,,,,,,,,,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058771,102,1,1,12,5,41ewt71n8fqwy6trsqta1bjvu,0,3.4,87.1,2023-04-15T20:21:51.261Z,2023-04-20T15:28:13Z,4192572637,213,6.0,4192572633,141,86.6,4192572631,140,4.7,4192572635,212,1.4,4192572629,56,Back,,,,,,,,,,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058741,109,61,1,12,6,c2pdzdl3dgf5b0siidn2ay5ii,1,93.3,17.1,2023-04-15T20:21:52.570Z,2023-04-15T20:21:52Z,4192572449,56,Right,,,,,,,,,,,,,,,,,,,,,,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058781,103,49,1,12,9,41ewt71n8fqwy6trsqta1bjvu,1,8.5,82.6,2023-04-15T20:21:55.844Z,2023-04-15T20:21:55Z,,,,,,,,,,,,,,,,,,,,,,,,,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058813,104,1,1,12,10,41ewt71n8fqwy6trsqta1bjvu,1,8.5,82.6,2023-04-15T20:21:56.197Z,2023-04-15T20:21:57Z,4192572853,56,Back,4192572857,141,72.1,4192572859,212,7.5,4192572855,140,10.8,4192572861,213,5.0,,,,,,,,,,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058841,105,1,1,12,11,41ewt71n8fqwy6trsqta1bjvu,0,10.8,72.1,2023-04-15T20:21:57.844Z,2023-04-15T20:22:00Z,4192573003,212,59.8,4192572995,196,,4192573007,1,,4192573001,141,0.0,4192572999,140,41.9,4192572997,56,Back,4192573005,213,5.3,4192572993,155,,g2i7tap1jusx5t2mnbfbns2d,C. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058843,106,5,1,12,14,41ewt71n8fqwy6trsqta1bjvu,0,43.2,-1.6,2023-04-15T20:22:00.225Z,2023-04-15T20:22:03Z,4192573203,233,110,4192573013,347,,4192573011,56,Back,,,,,,,,,,,,,,,,g2i7tap1jusx5t2mnbfbns2d,C. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058873,110,5,1,12,14,c2pdzdl3dgf5b0siidn2ay5ii,1,56.8,101.6,2023-04-15T20:22:00.225Z,2023-04-15T20:24:36Z,4192573153,347,,4192573151,56,Left,4192573183,233,106,,,,,,,,,,,,,,,,ccezbk51pdo61agdtdcxrd9wq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058915,111,1,1,12,18,c2pdzdl3dgf5b0siidn2ay5ii,1,55.6,100,2023-04-15T20:22:03.897Z,2023-04-15T20:22:06Z,4192573417,107,,4192573419,56,Left,4192573427,213,4.7,4192573423,141,89.1,4192573425,212,8.6,4192573421,140,55.6,,,,,,,ccezbk51pdo61agdtdcxrd9wq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058929,112,1,1,12,20,c2pdzdl3dgf5b0siidn2ay5ii,1,56.1,88.9,2023-04-15T20:22:05.946Z,2023-04-20T15:28:33Z,4192573515,140,54.5,4192573521,213,1.9,4204551317,189,,4192573519,212,5.2,4192573513,56,Left,4192573517,141,96.2,,,,,,,c8d4kyelee6gyrnupxkeh6has,N. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534058977,113,1,1,12,21,c2pdzdl3dgf5b0siidn2ay5ii,1,54.5,96.2,2023-04-15T20:22:06.889Z,2023-04-15T20:22:10Z,4192573775,140,41.2,4192573777,141,69.9,4192573773,56,Back,4192573781,213,4.0,4192573779,212,22.7,,,,,,,,,,ccezbk51pdo61agdtdcxrd9wq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534059045,114,1,1,12,24,c2pdzdl3dgf5b0siidn2ay5ii,1,41.1,69.6,2023-04-15T20:22:10.185Z,2023-04-15T20:22:14Z,4192574201,141,31.9,4192574197,56,Back,4192574199,140,40.8,4192574203,212,25.6,4192574205,213,4.7,,,,,,,,,,exz7u7nukda9p15cy7s9udplh,M. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534059155,115,1,1,12,28,c2pdzdl3dgf5b0siidn2ay5ii,1,44.6,27.6,2023-04-15T20:22:14.730Z,2023-04-15T20:22:19Z,4192574699,141,4.1,4192574697,140,65.3,4192574703,213,5.6,4192574695,56,Right,4192574701,212,27.0,,,,,,,,,,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534059161,116,3,1,12,33,c2pdzdl3dgf5b0siidn2ay5ii,0,70.3,24.3,2023-04-15T20:22:19.465Z,2023-04-20T15:28:50Z,4204551777,464,,4192574733,286,,4192574731,56,Center,4192574739,211,,,,,,,,,,,,,,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534059203,107,1,1,12,34,41ewt71n8fqwy6trsqta1bjvu,1,26.5,72.8,2023-04-15T20:22:20.292Z,2023-04-20T15:28:52Z,4192575795,212,7.3,4192575791,140,31.8,4192574939,56,Back,4192575793,141,79.8,4192575797,213,0.7,,,,,,,,,,9ddoyq4wpjjr58e8g8g5z3h7t,S. Shome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534059211,108,49,1,12,35,41ewt71n8fqwy6trsqta1bjvu,1,35.4,73.3,2023-04-15T20:22:21.708Z,2023-04-20T15:29:31Z,,,,,,,,,,,,,,,,,,,,,,,,,eoiimmhy0bdg3guq88jihpyol,J. Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534059239,109,1,1,12,36,41ewt71n8fqwy6trsqta1bjvu,1,35.4,73.3,2023-04-15T20:22:21.949Z,2023-04-20T15:29:33Z,4192575115,213,2.4,4192575113,212,6.4,4192575109,140,30.9,4192575107,56,Back,4192575111,141,79.7,,,,,,,,,,eoiimmhy0bdg3guq88jihpyol,J. Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536321101,678,3,1,12,37,41ewt71n8fqwy6trsqta1bjvu,0,33.3,77.2,2023-04-15T20:22:23.302Z,2023-04-20T15:29:36Z,4204552631,56,Back,4204552637,467,882vd5rnobx3xba2sb99k49gp,4204552633,285,,4204552635,464,,,,,,,,,,,,,,g2i7tap1jusx5t2mnbfbns2d,C. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534059249,110,4,1,12,38,41ewt71n8fqwy6trsqta1bjvu,1,32.2,76.4,2023-04-15T20:22:24.229Z,2023-04-15T20:22:25Z,4192575231,233,117,4192575151,152,,4192575155,285,,4192575149,56,Back,4192575147,13,,4192575153,265,,,,,,,,g2i7tap1jusx5t2mnbfbns2d,C. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534059255,117,4,1,12,38,c2pdzdl3dgf5b0siidn2ay5ii,0,67.8,23.6,2023-04-15T20:22:24.230Z,2023-04-15T20:23:27Z,4192575185,56,Center,4192575309,233,110,4192575317,286,,4192575187,152,,4192575189,265,,4192575181,13,,,,,,,,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534059587,111,1,1,12,53,41ewt71n8fqwy6trsqta1bjvu,1,32,76.6,2023-04-15T20:22:39.701Z,2023-04-15T20:22:43Z,4192576793,152,,4192576797,56,Back,4192576809,212,12.2,4192576805,141,66.6,4192576789,5,,4192576811,213,3.7,4192576801,140,22.3,,,,g2i7tap1jusx5t2mnbfbns2d,C. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534059627,112,1,1,12,57,41ewt71n8fqwy6trsqta1bjvu,1,23.6,66.4,2023-04-15T20:22:43.092Z,2023-04-15T20:22:46Z,4192577047,212,54.2,4192577043,141,5.0,4192577035,155,,4192577039,56,Right,4192577051,213,5.4,4192577041,140,56.5,4192577037,196,,4192577055,1,,2x500ds4ke374qi3jcpdi1wtm,C. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534059699,113,1,1,13,0,41ewt71n8fqwy6trsqta1bjvu,1,57.8,4.4,2023-04-15T20:22:46.757Z,2023-04-15T20:22:52Z,4192577487,213,1.4,4192577483,141,17.1,4192577485,212,8.8,4192577479,56,Right,4192577481,140,59.2,,,,,,,,,,cbw3da3l9qi13ludkt9181z9x,A. Musse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534059739,114,1,1,13,6,41ewt71n8fqwy6trsqta1bjvu,1,60,14.1,2023-04-15T20:22:52.149Z,2023-04-15T20:22:54Z,4192577731,56,Center,4192577739,212,8.2,4192577741,213,2.3,4192577737,141,22.8,4192577735,140,54.6,,,,,,,,,,8e41frophez1otbzaamqxzip6,Roberto Alarcón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534059749,115,1,1,13,8,41ewt71n8fqwy6trsqta1bjvu,1,59.3,32.1,2023-04-15T20:22:54.836Z,2023-04-15T20:22:56Z,4192577757,140,55.7,4192577759,141,44.2,4192577761,212,9.1,4192577755,56,Center,4192577763,213,2.0,,,,,,,,,,9ddoyq4wpjjr58e8g8g5z3h7t,S. Shome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
