id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2488023715,7,1,1,0,13,bpx4ib85d65u9oyhglkt36k1b,1,26.1,71.8,2022-11-27T15:03:17.537Z,2022-11-27T15:03:19Z,3928425085,56,Back,3928425087,140,34.6,3928425091,212,9.0,3928425093,213,6.1,3928425089,141,70.0,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,
2488023763,8,1,1,0,16,bpx4ib85d65u9oyhglkt36k1b,1,36.3,66.3,2022-11-27T15:03:19.889Z,2022-11-27T15:03:25Z,3928425337,140,32.3,3928425341,212,17.9,3928425333,56,Back,3928425343,213,4.5,3928425339,141,40.7,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,
2488023787,9,1,1,0,21,bpx4ib85d65u9oyhglkt36k1b,1,45.4,33.4,2022-11-27T15:03:25.377Z,2022-11-27T15:03:29Z,3928425459,212,24.1,3928425457,141,68.4,3928425455,140,49.0,3928425461,213,1.4,3928425453,56,Back,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,
2488023803,10,1,1,0,25,bpx4ib85d65u9oyhglkt36k1b,1,63.4,72.1,2022-11-27T15:03:29.425Z,2022-11-27T15:03:31Z,3928425557,56,Left,3928425561,141,92.9,3928425563,212,16.8,3928425559,140,72.0,3928425565,213,1.0,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,
2488023827,11,1,1,0,27,bpx4ib85d65u9oyhglkt36k1b,1,71.9,94.1,2022-11-27T15:03:31.233Z,2022-11-27T15:03:33Z,3928425675,140,65.1,3928425673,56,Center,3928425681,213,4.3,3928425677,141,70.0,3928425679,212,17.9,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,
2488023843,12,1,1,0,29,bpx4ib85d65u9oyhglkt36k1b,1,64.8,69.6,2022-11-27T15:03:33.489Z,2022-11-27T15:03:36Z,3928425795,56,Center,3928425803,213,4.1,3928425797,140,54.3,3928425799,141,45.5,3928425801,212,19.8,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,
2488023879,13,1,1,0,33,bpx4ib85d65u9oyhglkt36k1b,1,55.2,39.7,2022-11-27T15:03:36.785Z,2022-11-27T15:03:41Z,3928426051,141,5.5,3928426049,140,61.8,3928426053,212,24.3,3928426047,56,Right,3928426055,213,5.0,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,
2488023897,14,1,1,0,37,bpx4ib85d65u9oyhglkt36k1b,1,61.5,5.5,2022-11-27T15:03:41.522Z,2022-11-27T15:03:43Z,3928426167,56,Right,3928426171,141,12.8,3928426175,213,2.5,3928426169,140,54.9,3928426173,212,8.5,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,
2488023913,15,1,1,0,40,bpx4ib85d65u9oyhglkt36k1b,1,55.9,15.9,2022-11-27T15:03:43.809Z,2022-11-27T15:03:46Z,3928426287,56,Center,3928426291,141,51.2,3928426295,213,1.7,3928426293,212,24.1,3928426289,140,53.8,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,
2488023943,16,1,1,0,42,bpx4ib85d65u9oyhglkt36k1b,1,54.5,53.6,2022-11-27T15:03:46.114Z,2022-11-27T15:03:48Z,3928426465,212,29.9,3928426459,56,Left,3928426463,141,93.3,3928426467,213,1.1,3928426461,140,66.8,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,
2488023957,17,1,1,0,45,bpx4ib85d65u9oyhglkt36k1b,1,68.7,95,2022-11-27T15:03:48.786Z,2022-11-27T15:03:50Z,3928426535,212,9.7,3928426533,141,81.1,3928426529,56,Left,3928426537,213,4.5,3928426531,140,66.6,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,
2488023973,18,1,1,0,46,bpx4ib85d65u9oyhglkt36k1b,1,66.6,81.1,2022-11-27T15:03:49.922Z,2022-11-27T15:03:51Z,3928426641,141,92.1,3928426639,140,64.8,3928426643,212,7.7,3928426631,56,Left,3928426645,213,1.8,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,
2488023999,19,1,1,0,48,bpx4ib85d65u9oyhglkt36k1b,1,63.2,90.3,2022-11-27T15:03:51.874Z,2022-11-27T15:03:54Z,3928426807,213,3.9,3928426799,56,Back,3928426801,140,46.9,3928426805,212,23.8,3928426803,141,66.0,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024023,20,1,1,0,50,bpx4ib85d65u9oyhglkt36k1b,1,48.7,64.9,2022-11-27T15:03:54.258Z,2022-11-27T15:03:56Z,3928426981,141,35.1,3928426985,213,5.0,3928426977,56,Center,3928426983,212,21.3,3928426979,140,55.0,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024049,21,1,1,0,52,bpx4ib85d65u9oyhglkt36k1b,1,55.6,35.1,2022-11-27T15:03:56.642Z,2022-11-27T15:03:59Z,3928427135,213,5.1,3928427127,56,Right,3928427133,212,20.6,3928427129,140,63.6,3928427131,141,7.4,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024117,22,1,1,0,55,bpx4ib85d65u9oyhglkt36k1b,1,63.7,6.8,2022-11-27T15:03:59.234Z,2022-11-27T15:04:05Z,3928427461,140,71.4,3928427467,213,0.3,3928427463,141,10.4,3928427465,212,8.4,3928427459,56,Right,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024121,23,50,1,1,1,bpx4ib85d65u9oyhglkt36k1b,1,86.8,6.3,2022-11-27T15:04:05.027Z,2022-11-27T15:04:08Z,3928427477,56,Right,3928427479,286,,3928427605,233,5,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024141,5,7,1,1,1,2f7gua216miwsfd83rgjsn4ap,1,13.2,93.7,2022-11-27T15:04:05.028Z,2022-11-27T15:04:07Z,3928427595,233,23,3928427549,285,,3928427547,56,Back,3928427545,167,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024151,6,6,1,1,2,2f7gua216miwsfd83rgjsn4ap,0,6.7,94.3,2022-11-27T15:04:05.795Z,2022-11-27T15:04:10Z,3928427553,56,Back,3928427615,233,24,3928427591,73,,,,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024139,24,6,1,1,2,bpx4ib85d65u9oyhglkt36k1b,1,93.3,5.7,2022-11-27T15:04:05.795Z,2022-11-27T15:04:08Z,3928427541,56,Right,3928427543,75,,3928427607,233,6,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024207,25,1,1,1,10,bpx4ib85d65u9oyhglkt36k1b,1,99.5,0.5,2022-11-27T15:04:13.925Z,2022-11-27T15:46:27Z,3928427931,213,2.8,3928427923,56,Right,3928427925,140,80.5,3928427921,6,,3928427929,212,20.9,3928427927,141,9.5,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024229,26,1,1,1,13,bpx4ib85d65u9oyhglkt36k1b,0,80.8,9.5,2022-11-27T15:04:16.852Z,2022-11-27T15:46:31Z,3928428031,155,,3928428043,1,,3928428039,212,37.0,3928428037,141,61.8,3928428029,2,,3928428035,140,90.4,3928428041,213,1.3,3928428033,56,Center,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024223,7,44,1,1,15,2f7gua216miwsfd83rgjsn4ap,1,7.6,36.2,2022-11-27T15:04:19.112Z,2022-11-27T15:04:20Z,3928428011,56,Back,3928428013,285,,3928428129,233,27,,,,,,,,,,,,,,,,8fvhkgu9pio9hcs0qhndw1239,J. Debitzki,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024237,27,44,1,1,15,bpx4ib85d65u9oyhglkt36k1b,0,92.4,63.8,2022-11-27T15:04:19.113Z,2022-11-27T15:04:21Z,3928428157,233,7,3928428069,286,,3928428067,56,Center,,,,,,,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024249,8,12,1,1,15,2f7gua216miwsfd83rgjsn4ap,1,5.7,34.2,2022-11-27T15:04:19.368Z,2022-11-27T15:04:23Z,3928428143,212,19.0,3928428139,140,0.0,3928428145,213,4.3,3928428137,56,Back,3928428231,15,,3928428141,141,8.6,3928428195,167,,,,,8fvhkgu9pio9hcs0qhndw1239,J. Debitzki,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024255,9,6,1,1,17,2f7gua216miwsfd83rgjsn4ap,0,4,23.4,2022-11-27T15:04:21.068Z,2022-11-27T15:04:23Z,3928428173,56,Back,3928428175,73,,3928428227,233,28,,,,,,,,,,,,,,,,8fvhkgu9pio9hcs0qhndw1239,J. Debitzki,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024263,28,6,1,1,17,bpx4ib85d65u9oyhglkt36k1b,1,96,76.6,2022-11-27T15:04:21.068Z,2022-11-27T15:16:39Z,3928428211,56,Center,3928428219,233,9,3928428213,73,,,,,,,,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024367,29,1,1,1,35,bpx4ib85d65u9oyhglkt36k1b,0,99.5,99.5,2022-11-27T15:04:38.868Z,2022-11-27T15:04:43Z,3928428817,140,95.0,3928428861,233,10,3928428811,155,,3928428819,141,51.9,3928428823,213,4.6,3928428825,1,,3928428821,212,32.7,3928428807,2,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,3928428813,223,3928428815,56,Center,3928428809,6,,,,,,,,,,,,,,,,,,,
2488024371,10,11,1,1,39,2f7gua216miwsfd83rgjsn4ap,0,5,49.1,2022-11-27T15:04:43.361Z,2022-11-27T15:04:44Z,3928428843,56,Back,3928428869,233,29,3928428845,88,,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024407,11,12,1,1,40,2f7gua216miwsfd83rgjsn4ap,1,5.4,57.2,2022-11-27T15:04:44.624Z,2022-11-27T15:13:15Z,3928429025,56,Back,3928429027,140,25.3,3928429033,213,0.2,3928429031,212,21.2,3928429029,141,62.7,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024429,30,1,1,1,41,bpx4ib85d65u9oyhglkt36k1b,1,72.9,44.6,2022-11-27T15:04:45.444Z,2022-11-27T15:04:50Z,3928429189,140,79.5,3928429193,212,19.6,3928429195,213,5.1,3928429191,141,17.6,3928429187,56,Right,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024471,31,1,1,1,46,bpx4ib85d65u9oyhglkt36k1b,1,94.3,9.2,2022-11-27T15:04:50.629Z,2022-11-27T15:49:03Z,3928429913,154,,3928429457,155,,3928429459,56,Center,3928429465,212,31.4,3928429463,141,55.4,3928429455,2,,3928429461,140,93.2,3928429467,213,1.6,d9l67kneytb0mij099bneg1cl,M. Rall,3928429911,210,,,,,,1,15,,,,,,,,,,,,,,,,,
2488024475,32,15,1,1,50,bpx4ib85d65u9oyhglkt36k1b,1,91.9,54.5,2022-11-27T15:04:54.773Z,2022-11-27T15:49:04Z,3928429933,103,17.7,3928585745,25,,3928429935,146,99.1,3928429925,154,,3928429923,29,,3928429653,328,,3928429491,17,,3928429927,55,31,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,3928429493,56,3928429921,76,,3928429683,233,,Center,13,3928429937,147,50.2,3928429649,15,3928429931,102,52.6,,,,,,,,
2488024503,13,10,1,1,51,2f7gua216miwsfd83rgjsn4ap,1,2.3,49.7,2022-11-27T15:04:54.873Z,2022-11-27T15:04:59Z,3928429597,182,,3928429599,56,Back,3928429593,177,,3928429595,179,,3928429699,233,32,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024497,12,52,1,1,51,2f7gua216miwsfd83rgjsn4ap,1,2.3,49.7,2022-11-27T15:04:54.987Z,2022-11-27T15:04:56Z,,,,,,,,,,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024577,14,1,1,1,59,2f7gua216miwsfd83rgjsn4ap,1,11.7,46.4,2022-11-27T15:05:02.786Z,2022-11-27T15:05:10Z,3928430091,213,1.1,3928430087,141,78.7,3928430089,212,24.8,3928430081,123,,3928430083,56,Back,3928430085,140,22.7,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024581,15,61,1,2,7,2f7gua216miwsfd83rgjsn4ap,1,22.7,78.7,2022-11-27T15:05:11.351Z,2022-11-27T15:05:39Z,3928431271,189,,3928430099,56,Back,,,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024619,33,49,1,2,14,bpx4ib85d65u9oyhglkt36k1b,1,43.3,13.8,2022-11-27T15:05:18.134Z,2022-11-27T15:49:01Z,,,,,,,,,,,,,,,,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024645,34,1,1,2,15,bpx4ib85d65u9oyhglkt36k1b,1,44.8,19.1,2022-11-27T15:05:18.997Z,2022-11-27T15:05:21Z,3928430435,141,51.9,3928430433,140,45.5,3928430439,213,1.5,3928430431,56,Back,3928430437,212,22.3,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024665,35,1,1,2,17,bpx4ib85d65u9oyhglkt36k1b,1,51.3,54.6,2022-11-27T15:05:21.445Z,2022-11-27T15:05:25Z,3928430607,56,Center,3928430613,212,9.3,3928430615,213,5.2,3928430611,141,42.4,3928430609,140,55.2,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024705,36,1,1,2,21,bpx4ib85d65u9oyhglkt36k1b,1,56.3,26.5,2022-11-27T15:05:25.125Z,2022-11-27T15:05:29Z,3928430853,212,11.3,3928430845,140,58.7,3928430855,213,4.9,3928430841,56,Right,3928430849,141,10.3,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024745,37,1,1,2,25,bpx4ib85d65u9oyhglkt36k1b,1,63,23.1,2022-11-27T15:05:29.557Z,2022-11-27T15:05:33Z,3928431099,212,24.9,3928431093,56,Center,3928431095,140,53.9,3928431101,213,2.0,3928431097,141,56.9,,,,,,,,,,1ofsz5y4wb4pt6xp0u06hc5pl,Tainara,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024769,38,1,1,2,29,bpx4ib85d65u9oyhglkt36k1b,1,61,68.1,2022-11-27T15:05:33.493Z,2022-11-27T15:05:37Z,3928431277,141,93.0,3928431279,212,18.6,3928431273,56,Left,3928431275,140,68.3,3928431281,213,1.1,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024787,39,1,1,2,33,bpx4ib85d65u9oyhglkt36k1b,1,65.4,72.6,2022-11-27T15:05:37.285Z,2022-11-27T15:05:40Z,3928431415,141,51.8,3928431413,140,60.9,3928431417,212,14.9,3928431411,56,Center,3928431419,213,4.4,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024803,40,1,1,2,36,bpx4ib85d65u9oyhglkt36k1b,0,60.1,43.9,2022-11-27T15:05:40.678Z,2022-11-27T15:05:43Z,3928431517,56,Center,3928431515,155,,3928431521,141,74.7,3928431527,1,,3928431525,213,0.5,3928431519,140,94.3,3928431523,212,41.6,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024815,16,12,1,2,39,2f7gua216miwsfd83rgjsn4ap,1,6.1,27.4,2022-11-27T15:05:43.554Z,2022-11-27T15:05:45Z,3928431615,167,,3928431601,141,0.0,3928431603,212,19.5,3928431605,213,4.5,3928431599,140,2.8,3928431597,56,Back,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024817,17,5,1,2,41,2f7gua216miwsfd83rgjsn4ap,0,4.5,-1.4,2022-11-27T15:05:45.078Z,2022-11-27T15:17:03Z,3928431611,56,Back,3928431613,347,,3928431829,233,41,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024849,41,5,1,2,41,bpx4ib85d65u9oyhglkt36k1b,1,95.5,101.4,2022-11-27T15:05:45.078Z,2022-11-27T15:05:51Z,3928431801,56,Left,3928431803,347,,3928431813,233,17,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024905,42,1,1,2,51,bpx4ib85d65u9oyhglkt36k1b,1,93.8,100,2022-11-27T15:05:55.430Z,2022-11-27T15:05:57Z,3928432095,107,,3928432101,141,71.2,3928432097,56,Center,3928432103,212,21.0,3928432099,140,95.6,3928432105,213,4.8,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,
2488024927,43,1,1,2,54,bpx4ib85d65u9oyhglkt36k1b,1,94.7,72.9,2022-11-27T15:05:57.846Z,2022-11-27T15:05:58Z,3928432211,140,90.8,3928432217,213,2.4,3928432209,56,Center,3928432213,141,77.9,3928432215,212,5.3,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,
