id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2552286313,3,1,1,0,13,e8os1xpomlperuedy2f9a9ttu,0,40.2,6.8,2023-05-21T11:01:27.102Z,2023-05-21T11:01:28Z,4296569387,140,48.9,4296569385,56,Back,4296569389,141,5.9,4296569391,212,9.2,4296569393,213,6.2,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286355,9,50,1,0,16,6mng5xcarvyip7ixoss7au245,1,55,95.8,2023-05-21T11:01:30.316Z,2023-05-21T11:01:31Z,4296569573,56,Left,4296569575,286,,4296569639,233,4,,,,,,,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286361,4,7,1,0,16,e8os1xpomlperuedy2f9a9ttu,1,45,4.2,2023-05-21T11:01:30.317Z,2023-05-21T11:01:31Z,4296569591,285,,4296569633,233,9,4296569589,56,Back,4296569587,167,,,,,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286377,5,5,1,0,17,e8os1xpomlperuedy2f9a9ttu,0,44.4,-1,2023-05-21T11:01:31.292Z,2023-05-21T11:01:33Z,4296569685,347,,4296569683,56,Back,4296569765,233,10,,,,,,,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286389,10,5,1,0,17,6mng5xcarvyip7ixoss7au245,1,55.6,101,2023-05-21T11:01:31.292Z,2023-05-21T11:15:03Z,4296569731,347,,4296569755,233,5,4296569727,56,Left,,,,,,,,,,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286443,11,1,1,0,19,6mng5xcarvyip7ixoss7au245,1,57.1,100,2023-05-21T11:01:32.823Z,2023-05-21T11:01:38Z,4296569961,56,Left,4296569963,140,64.9,4296569967,212,12.0,4296569969,213,5.5,4296569959,107,,4296569965,141,89.0,,,,,,,1139rvy7ws5o77eq04wprf0tl,A. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286479,12,1,1,0,25,6mng5xcarvyip7ixoss7au245,1,61.6,86.9,2023-05-21T11:01:38.886Z,2023-05-21T11:01:42Z,4296570139,213,2.8,4296570135,141,96.2,4296570137,212,18.1,4296570131,56,Back,4296570133,140,45.4,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286503,13,1,1,0,29,6mng5xcarvyip7ixoss7au245,1,44.9,95.6,2023-05-21T11:01:42.614Z,2023-05-21T11:01:45Z,4296570259,141,91.7,4296570255,56,Left,4296570257,140,62.7,4296570267,213,6.1,4296570263,212,18.9,,,,,,,,,,8xphahi0vi6fnh8ou88zzb6j9,A. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286509,14,61,1,0,31,6mng5xcarvyip7ixoss7au245,0,62.7,91.7,2023-05-21T11:01:45.063Z,2023-05-21T11:01:45Z,4296570281,56,Left,,,,,,,,,,,,,,,,,,,,,,byrtspkep316747j5mj5lyei,N. Selimhodzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286527,6,49,1,0,33,e8os1xpomlperuedy2f9a9ttu,1,36.3,13.4,2023-05-21T11:01:47.085Z,2023-05-21T11:01:47Z,,,,,,,,,,,,,,,,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286555,7,1,1,0,35,e8os1xpomlperuedy2f9a9ttu,1,27.2,16.9,2023-05-21T11:01:48.956Z,2023-05-21T11:01:51Z,4296570501,56,Back,4296570503,140,20.7,4296570509,213,3.5,4296570507,212,7.4,4296570505,141,12.7,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286645,8,1,1,0,38,e8os1xpomlperuedy2f9a9ttu,1,20.8,11.6,2023-05-21T11:01:51.805Z,2023-05-21T11:02:01Z,4296570979,56,Right,4296570989,1,,4296570985,212,40.9,4296570981,140,59.3,4296570983,141,2.5,4296570977,157,,4296570987,213,6.1,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286681,9,3,1,0,47,e8os1xpomlperuedy2f9a9ttu,1,89,29,2023-05-21T11:02:01.261Z,2023-05-21T11:02:05Z,4296571193,233,15,4296571155,56,Center,4296571157,286,,,,,,,,,,,,,,,,,4lfl3qipc5sf2b8cec6l43ap5,N. Anyomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286663,15,45,1,0,47,6mng5xcarvyip7ixoss7au245,0,11,71,2023-05-21T11:02:01.261Z,2023-05-21T11:02:05Z,4296571205,233,9,4296571067,285,,4296571065,56,Back,,,,,,,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286685,10,13,1,0,50,e8os1xpomlperuedy2f9a9ttu,1,94.5,35.6,2023-05-21T11:02:04.045Z,2023-05-21T11:02:37Z,4296572723,230,99.1,4296572511,153,,4296571173,22,,4296572713,103,5.6,4296572709,73,,4296572715,458,,4296572721,147,90.4,4296571175,62,,4lfl3qipc5sf2b8cec6l43ap5,N. Anyomi,4296572717,146,99.1,4296571177,56,Center,4296572505,20,4296572725,231,45.5,4296572711,102,98.0,,,,,,,,,,,,,,,,,,
2552286771,16,49,1,0,58,6mng5xcarvyip7ixoss7au245,1,10,11.9,2023-05-21T11:02:12.263Z,2023-05-21T11:02:12Z,,,,,,,,,,,,,,,,,,,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286783,17,1,1,0,59,6mng5xcarvyip7ixoss7au245,1,10,11.9,2023-05-21T11:02:12.565Z,2023-05-21T11:02:14Z,4296571631,140,5.5,4296571633,141,24.9,4296571637,213,2.1,4296571635,212,10.0,4296571629,56,Back,,,,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286811,18,1,1,1,0,6mng5xcarvyip7ixoss7au245,1,5.5,24.9,2023-05-21T11:02:13.926Z,2023-05-21T11:02:16Z,4296571779,141,50.6,4296571783,213,1.7,4296571775,56,Back,4296571777,140,2.6,4296571781,212,17.7,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286823,19,1,1,1,2,6mng5xcarvyip7ixoss7au245,0,2.6,50.6,2023-05-21T11:02:16.485Z,2023-05-21T11:02:18Z,4296571835,157,,4296571839,140,33.3,4296571845,213,5.6,4296571843,212,41.2,4296571837,56,Back,4296571841,141,12.9,4296571847,1,,,,,do1uv3ohvyvodhcindxj76qy1,A. Wellmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286837,11,44,1,1,4,e8os1xpomlperuedy2f9a9ttu,1,63.2,90.9,2023-05-21T11:02:17.605Z,2023-05-21T11:02:20Z,4296571935,286,,4296571933,56,Left,4296571957,233,20,,,,,,,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286829,20,44,1,1,4,6mng5xcarvyip7ixoss7au245,0,36.8,9.1,2023-05-21T11:02:17.606Z,2023-05-21T11:02:20Z,4296571867,56,Back,4296571869,285,,4296571977,233,11,,,,,,,,,,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286845,12,1,1,1,4,e8os1xpomlperuedy2f9a9ttu,0,60.6,94.4,2023-05-21T11:02:18.061Z,2023-05-21T11:49:37Z,4296572009,213,1.8,4296572005,141,100.0,4296572007,212,4.5,4296572003,140,59.5,4296571999,3,,4296572001,56,Left,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286849,13,5,1,1,5,e8os1xpomlperuedy2f9a9ttu,0,58.6,101.4,2023-05-21T11:02:18.614Z,2023-05-21T11:15:03Z,4296572631,233,21,4296572017,347,,4296572015,56,Left,,,,,,,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286953,21,5,1,1,5,6mng5xcarvyip7ixoss7au245,1,41.4,-1.4,2023-05-21T11:02:18.614Z,2023-05-21T11:02:35Z,4296572613,56,Back,4296572623,233,13,4296572615,347,,,,,,,,,,,,,,,,,4663ukpnmrw6i3tm1fvzl7u1h,M. Kyōkawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286975,22,1,1,1,21,6mng5xcarvyip7ixoss7au245,0,44.8,0,2023-05-21T11:02:35.318Z,2023-05-21T11:02:38Z,4296572773,212,31.8,4296572769,140,72.7,4296572771,141,16.7,4296572765,107,,4296572767,56,Right,4296572775,213,0.4,4296572779,1,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286995,14,44,1,1,24,e8os1xpomlperuedy2f9a9ttu,1,26.1,87.5,2023-05-21T11:02:38.213Z,2023-05-21T11:02:40Z,4296572877,233,23,4296572857,285,,4296572855,56,Back,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552286979,23,44,1,1,24,6mng5xcarvyip7ixoss7au245,0,73.9,12.5,2023-05-21T11:02:38.214Z,2023-05-21T11:02:40Z,4296572883,233,14,4296572787,56,Right,4296572789,286,,,,,,,,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287019,15,1,1,1,26,e8os1xpomlperuedy2f9a9ttu,1,24.9,91.7,2023-05-21T11:02:39.565Z,2023-05-21T11:02:41Z,4296572995,213,4.3,4296572989,140,20.7,4296572985,3,,4296572991,141,76.1,4296572993,212,11.5,4296572987,56,Back,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287027,16,49,1,1,28,e8os1xpomlperuedy2f9a9ttu,1,20.7,76.1,2023-05-21T11:02:41.565Z,2023-05-21T11:02:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287037,17,1,1,1,28,e8os1xpomlperuedy2f9a9ttu,1,20.7,76.1,2023-05-21T11:02:42.207Z,2023-05-21T11:02:43Z,4296573087,213,1.9,4296573085,212,10.9,4296573083,141,91.5,4296573079,56,Back,4296573081,140,17.7,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287065,18,1,1,1,29,e8os1xpomlperuedy2f9a9ttu,1,17.7,91.5,2023-05-21T11:02:43.053Z,2023-05-21T11:02:46Z,4296573211,56,Back,4296573213,140,2.8,4296573217,212,23.3,4296573219,213,4.0,4296573215,141,66.2,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287131,19,1,1,1,32,e8os1xpomlperuedy2f9a9ttu,1,8.8,58.5,2023-05-21T11:02:46.013Z,2023-05-21T11:02:51Z,4296573579,213,5.3,4296573577,212,28.4,4296573575,141,24.7,4296573573,140,24.7,4296573571,56,Back,,,,,,,,,,19widovycdmuk6erzbmwb8mw9,S. Johannes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287173,20,1,1,1,37,e8os1xpomlperuedy2f9a9ttu,1,36.8,28,2023-05-21T11:02:51.453Z,2023-05-21T11:02:56Z,4296573767,141,44.3,4296573771,213,2.1,4296573765,140,30.1,4296573769,212,13.1,4296573763,56,Back,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287183,21,1,1,1,42,e8os1xpomlperuedy2f9a9ttu,0,34,46.3,2023-05-21T11:02:56.300Z,2023-05-21T11:02:58Z,4296573825,141,86.6,4296573827,212,47.1,4296573829,213,0.6,4296573831,1,,4296573823,140,70.5,4296573819,155,,4296573821,56,Left,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287217,24,8,1,1,45,6mng5xcarvyip7ixoss7au245,1,29.2,21.5,2023-05-21T11:02:58.702Z,2023-05-21T11:49:32Z,4296574029,56,Back,4296574053,15,,,,,,,,,,,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287221,22,5,1,1,46,e8os1xpomlperuedy2f9a9ttu,1,75,101.2,2023-05-21T11:02:59.660Z,2023-05-21T11:03:03Z,4296574049,347,,4296574047,56,Left,4296574105,233,25,,,,,,,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287233,25,5,1,1,46,6mng5xcarvyip7ixoss7au245,0,25,-1.2,2023-05-21T11:02:59.660Z,2023-05-21T11:15:03Z,4296574125,233,22,4296574085,347,,4296574083,56,Back,,,,,,,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287243,23,1,1,1,48,e8os1xpomlperuedy2f9a9ttu,1,73,100,2023-05-21T11:03:02.028Z,2023-05-21T11:03:05Z,4296574151,107,,4296574161,213,4.6,4296574153,56,Center,4296574157,141,78.0,4296574155,140,71.5,4296574159,212,16.1,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287251,24,1,1,1,51,e8os1xpomlperuedy2f9a9ttu,1,71.9,83.1,2023-05-21T11:03:04.844Z,2023-05-21T11:03:05Z,4296574189,56,Left,4296574195,212,6.1,4296574197,213,2.6,4296574193,141,87.9,4296574191,140,67.0,,,,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287267,25,1,1,1,52,e8os1xpomlperuedy2f9a9ttu,1,67,87.9,2023-05-21T11:03:05.740Z,2023-05-21T11:03:07Z,4296574295,213,0.7,4296574289,140,75.7,4296574287,56,Left,4296574291,141,98.3,4296574293,212,11.6,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287271,26,1,1,1,53,e8os1xpomlperuedy2f9a9ttu,0,75.7,98.3,2023-05-21T11:03:07.500Z,2023-05-21T11:03:08Z,4296574311,141,89.9,4296574313,212,6.0,4296574315,213,5.0,4296574307,56,Left,4296574309,140,77.5,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287287,26,49,1,1,55,6mng5xcarvyip7ixoss7au245,1,9.8,9.5,2023-05-21T11:03:08.997Z,2023-05-21T11:03:09Z,,,,,,,,,,,,,,,,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287317,27,1,1,1,55,6mng5xcarvyip7ixoss7au245,1,9.8,9.5,2023-05-21T11:03:09.224Z,2023-05-21T11:03:11Z,4296574501,140,22.1,4296574499,56,Back,4296574503,141,38.9,4296574505,212,23.8,4296574507,213,1.0,,,,,,,,,,6yoqpu952gnc6trdg6vpala6t,W. Meister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287327,28,1,1,1,58,6mng5xcarvyip7ixoss7au245,1,22.1,37.5,2023-05-21T11:03:11.814Z,2023-05-21T11:49:21Z,4296574553,212,22.0,4296574551,141,47.2,4296574549,140,2.1,4296574547,56,Back,4296574555,213,2.8,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287331,29,43,1,1,59,6mng5xcarvyip7ixoss7au245,1,0,0,2023-05-21T11:03:12.931Z,2023-05-21T11:03:26Z,4296574559,56,Back,4296574561,73,0,4296575107,144,6,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287393,30,1,1,2,0,6mng5xcarvyip7ixoss7au245,1,0.8,47.8,2023-05-21T11:03:13.685Z,2023-05-21T11:49:26Z,4296574859,213,5.4,4296574855,141,29.7,4296574851,140,10.8,4296574857,212,16.2,4296574849,56,Back,,,,,,,,,,do1uv3ohvyvodhcindxj76qy1,A. Wellmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287397,31,12,1,2,5,6mng5xcarvyip7ixoss7au245,1,8.4,27.4,2023-05-21T11:03:19.189Z,2023-05-21T11:04:07Z,4296577155,167,,4296574877,140,7.6,4296574881,212,19.9,4296574885,213,4.7,4296574875,56,Back,4296574879,141,0.0,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287429,27,5,1,2,6,e8os1xpomlperuedy2f9a9ttu,1,90.4,101.4,2023-05-21T11:03:19.836Z,2023-05-21T11:15:04Z,4296575063,347,,4296575061,56,Left,4296575069,233,32,,,,,,,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552287399,32,5,1,2,6,6mng5xcarvyip7ixoss7au245,0,9.6,-1.4,2023-05-21T11:03:19.836Z,2023-05-21T11:03:24Z,4296575077,233,27,4296574887,56,Back,4296574889,347,,,,,,,,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
