id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId
2466337869,4,1,1,0,14,e8os1xpomlperuedy2f9a9ttu,1,71,100,2022-10-02T11:01:30.765Z,2022-10-02T11:01:34Z,3813848139,140,80.3,3813848135,107,,3813848143,212,13.4,3813848137,56,Left,3813848145,213,5.5,3813848141,141,87.2,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337891,5,1,1,0,17,e8os1xpomlperuedy2f9a9ttu,1,80.3,87.2,2022-10-02T11:01:34.342Z,2022-10-02T11:01:37Z,3813848289,212,13.9,3813848285,140,93.1,3813848287,141,81.8,3813848283,56,Left,3813848291,213,6.0,,,,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337897,6,61,1,0,20,e8os1xpomlperuedy2f9a9ttu,0,93.1,81.8,2022-10-02T11:01:36.957Z,2022-10-02T12:57:55Z,3813848321,56,Left,,,,,,,,,,,,,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337913,8,12,1,0,21,4moe0x01r1f5w30g38wshyftp,1,10.2,32.5,2022-10-02T11:01:37.578Z,2022-10-02T11:01:39Z,3813848427,167,,3813848389,212,40.8,3813848385,140,42.3,3813848387,141,0.0,3813848383,56,Back,3813848391,213,5.7,,,,,,,20ah7xw9zhbmaakbwzjzw0kph,K. Schiechtl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337981,7,5,1,0,22,e8os1xpomlperuedy2f9a9ttu,1,63.6,101.4,2022-10-02T11:01:39.141Z,2022-10-02T11:37:26Z,3813848803,56,Left,3813848813,233,9,3813848805,347,,,,,,,,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337917,9,5,1,0,22,4moe0x01r1f5w30g38wshyftp,0,36.4,-1.4,2022-10-02T11:01:39.141Z,2022-10-02T11:01:46Z,3813848837,233,7,3813848407,56,Back,3813848409,347,,,,,,,,,,,,,,,,,20ah7xw9zhbmaakbwzjzw0kph,K. Schiechtl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338023,8,1,1,0,29,e8os1xpomlperuedy2f9a9ttu,1,69.6,100,2022-10-02T11:01:46.166Z,2022-10-02T13:18:46Z,3813849003,140,79.8,3813848999,107,,3813849001,56,Left,3813849011,212,13.5,3813849015,213,5.6,3813849007,141,89.4,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338031,9,61,1,0,30,e8os1xpomlperuedy2f9a9ttu,0,79.8,89.4,2022-10-02T11:01:46.485Z,2022-10-02T12:58:53Z,3813849045,56,Left,,,,,,,,,,,,,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338019,10,49,1,0,32,4moe0x01r1f5w30g38wshyftp,1,29.3,14.7,2022-10-02T11:01:49.274Z,2022-10-02T11:01:49Z,,,,,,,,,,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338039,11,1,1,0,33,4moe0x01r1f5w30g38wshyftp,1,29.3,14.7,2022-10-02T11:01:49.418Z,2022-10-02T11:01:50Z,3813849077,56,Back,3813849081,141,14.9,3813849085,213,0.0,3813849083,212,5.5,3813849079,140,34.5,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338053,12,43,1,0,33,4moe0x01r1f5w30g38wshyftp,1,0,0,2022-10-02T11:01:50.234Z,2022-10-02T13:26:01Z,3813849151,56,Back,3813849155,141,14.3,3813849159,213,6.2,3813849153,140,38.7,3813849157,212,4.4,3814538705,144,1,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466379741,348,50,1,0,35,4moe0x01r1f5w30g38wshyftp,1,36.2,7.6,2022-10-02T11:01:51.382Z,2022-10-02T11:52:15Z,3814074073,56,Back,3814074123,233,10,3814074075,286,,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466377883,556,43,1,0,35,e8os1xpomlperuedy2f9a9ttu,1,0,0,2022-10-02T11:01:51.382Z,2022-10-02T11:50:16Z,3814063803,56,Left,3814065087,144,50,3814063805,286,0,,,,,,,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338071,10,7,1,0,35,e8os1xpomlperuedy2f9a9ttu,0,63.8,92.4,2022-10-02T11:01:51.383Z,2022-10-02T12:59:20Z,3814074089,285,,3813849249,56,Left,3814074085,233,348,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338101,13,1,1,0,35,4moe0x01r1f5w30g38wshyftp,1,35.9,11.7,2022-10-02T11:01:52.058Z,2022-10-02T11:01:55Z,3813849397,213,5.7,3813849393,141,2.8,3813849389,56,Back,3813849391,140,44.4,3813849395,212,10.8,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338107,14,1,1,0,38,4moe0x01r1f5w30g38wshyftp,0,44.4,2.8,2022-10-02T11:01:55.194Z,2022-10-02T11:01:56Z,3813849447,212,8.3,3813849443,140,51.6,3813849449,213,0.4,3813849441,56,Right,3813849445,141,7.9,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338113,11,49,1,0,40,e8os1xpomlperuedy2f9a9ttu,1,42,89.1,2022-10-02T11:01:56.974Z,2022-10-02T11:01:57Z,,,,,,,,,,,,,,,,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338193,12,1,1,0,42,e8os1xpomlperuedy2f9a9ttu,0,49,87.6,2022-10-02T11:01:59.117Z,2022-10-02T11:02:08Z,3813849877,140,80.5,3813849881,212,33.4,3813849885,1,,3813849883,213,0.1,3813849875,56,Left,3813849879,141,94.0,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338147,15,61,1,0,43,4moe0x01r1f5w30g38wshyftp,1,40.4,12.2,2022-10-02T11:01:59.739Z,2022-10-02T11:01:59Z,3813849643,56,Back,,,,,,,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338195,13,43,1,0,47,e8os1xpomlperuedy2f9a9ttu,1,0,0,2022-10-02T11:02:03.634Z,2022-10-02T11:02:11Z,3813849893,56,Left,3813849895,347,0,3813850349,144,5,,,,,,,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338307,14,5,1,0,49,e8os1xpomlperuedy2f9a9ttu,1,97.8,101.4,2022-10-02T11:02:05.419Z,2022-10-02T11:37:27Z,3813850481,347,,3813852381,233,16,3813850479,56,Left,,,,,,,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338495,16,5,1,0,49,4moe0x01r1f5w30g38wshyftp,0,2.2,-1.4,2022-10-02T11:02:05.419Z,2022-10-02T11:02:47Z,3813851369,347,,3813851367,56,Back,3813852399,233,14,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338491,15,1,1,1,6,e8os1xpomlperuedy2f9a9ttu,1,96.1,100,2022-10-02T11:02:22.838Z,2022-10-02T11:02:28Z,3813851351,213,4.5,3813851347,141,81.4,3813851343,56,Left,3813851349,212,14.0,3813851341,107,,3813851345,140,93.1,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338509,16,1,1,1,12,e8os1xpomlperuedy2f9a9ttu,0,79.8,95.3,2022-10-02T11:02:28.701Z,2022-10-02T11:02:29Z,3813851421,140,77.9,3813851425,212,7.1,3813851423,141,85.3,3813851427,213,4.4,3813851417,56,Left,,,,,,,,,,4lfl3qipc5sf2b8cec6l43ap5,N. Anyomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338515,17,12,1,1,12,4moe0x01r1f5w30g38wshyftp,1,18.9,17.4,2022-10-02T11:02:28.909Z,2022-10-02T13:24:14Z,3813851463,56,Back,3813851469,140,4.0,3814457385,167,,3813851479,213,3.8,3813851471,141,0.0,3813851475,212,20.0,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338523,18,8,1,1,13,4moe0x01r1f5w30g38wshyftp,1,20.3,19.7,2022-10-02T11:02:29.707Z,2022-10-02T11:02:30Z,3813851499,56,Back,,,,,,,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338539,19,49,1,1,15,4moe0x01r1f5w30g38wshyftp,1,15.4,22.7,2022-10-02T11:02:31.882Z,2022-10-02T11:02:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338561,20,1,1,1,16,4moe0x01r1f5w30g38wshyftp,0,15.4,22.7,2022-10-02T11:02:32.394Z,2022-10-02T11:02:35Z,3813851703,56,Center,3813851713,1,,3813851705,140,58.7,3813851701,157,,3813851711,213,0.2,3813851709,212,46.1,3813851707,141,34.3,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338583,17,49,1,1,19,e8os1xpomlperuedy2f9a9ttu,1,41.9,78.7,2022-10-02T11:02:36.262Z,2022-10-02T11:02:36Z,,,,,,,,,,,,,,,,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338615,18,1,1,1,20,e8os1xpomlperuedy2f9a9ttu,1,41.9,78.7,2022-10-02T11:02:36.677Z,2022-10-02T13:00:21Z,3813852009,141,47.2,3813852019,1,,3813852005,140,18.1,3813852001,56,Back,3813852013,212,32.9,3813852017,213,3.9,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338665,19,1,1,1,25,e8os1xpomlperuedy2f9a9ttu,1,18.1,47.2,2022-10-02T11:02:41.893Z,2022-10-02T12:59:54Z,3813852299,213,1.1,3813852295,141,77.6,3813852291,56,Back,3813852297,212,23.6,3813852293,140,28.9,,,,,,,,,,19widovycdmuk6erzbmwb8mw9,S. Johannes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338711,20,1,1,1,29,e8os1xpomlperuedy2f9a9ttu,1,28.9,77.6,2022-10-02T11:02:45.741Z,2022-10-02T11:02:48Z,3813852559,140,26.3,3813852557,56,Back,3813852569,213,4.6,3813852565,212,27.7,3813852561,141,37.0,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338749,21,1,1,1,31,e8os1xpomlperuedy2f9a9ttu,1,26.3,37,2022-10-02T11:02:48.245Z,2022-10-02T11:02:51Z,3813852811,141,8.0,3813852815,213,5.0,3813852801,56,Back,3813852813,212,20.7,3813852807,140,32.2,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338775,22,1,1,1,34,e8os1xpomlperuedy2f9a9ttu,1,32.2,8,2022-10-02T11:02:51.157Z,2022-10-02T11:02:53Z,3813852959,141,10.1,3813852955,56,Right,3813852963,213,0.0,3813852957,140,62.8,3813852965,1,,3813852961,212,32.2,,,,,,,aji2uaf4qxmbarfhrsbtxmaqd,L. Feiersinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338821,23,1,1,1,36,e8os1xpomlperuedy2f9a9ttu,1,62.8,10.1,2022-10-02T11:02:53.069Z,2022-10-02T11:02:55Z,3813853173,212,24.6,3813853167,56,Back,3813853169,140,45.5,3813853175,213,2.4,3813853171,141,34.5,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338843,24,1,1,1,39,e8os1xpomlperuedy2f9a9ttu,1,45.5,34.5,2022-10-02T11:02:55.581Z,2022-10-02T11:02:57Z,3813853255,213,0.4,3813853251,141,44.0,3813853247,56,Center,3813853249,140,58.6,3813853253,212,15.2,,,,,,,,,,aji2uaf4qxmbarfhrsbtxmaqd,L. Feiersinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338937,25,1,1,1,40,e8os1xpomlperuedy2f9a9ttu,1,58.6,44,2022-10-02T11:02:57.102Z,2022-10-02T11:03:04Z,3813853669,141,21.9,3813853665,56,Back,3813853671,212,31.8,3813853673,213,3.6,3813853667,140,31.9,,,,,,,,,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466339003,26,1,1,1,48,e8os1xpomlperuedy2f9a9ttu,1,31.9,21.9,2022-10-02T11:03:04.389Z,2022-10-02T11:03:08Z,3813853977,141,71.4,3813853983,1,,3813853979,212,34.9,3813853975,140,40.6,3813853973,56,Back,3813853981,213,1.3,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466339131,27,1,1,1,52,e8os1xpomlperuedy2f9a9ttu,0,40.6,71.4,2022-10-02T11:03:08.596Z,2022-10-02T11:03:16Z,3813854567,140,90.6,3813854573,213,0.3,3813854575,1,,3813854571,212,55.6,3813854563,155,,3813854569,141,98.3,3813854565,56,Left,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466339117,21,49,1,1,58,4moe0x01r1f5w30g38wshyftp,1,6.7,0.8,2022-10-02T11:03:15.242Z,2022-10-02T11:03:15Z,,,,,,,,,,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466339137,22,1,1,1,59,4moe0x01r1f5w30g38wshyftp,0,6.7,0.8,2022-10-02T11:03:15.691Z,2022-10-02T11:03:16Z,3813854601,141,0.0,3813854605,213,6.1,3813854597,140,16.9,3813854603,212,10.8,3813854593,157,,3813854595,56,Back,3813854607,1,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466339141,23,5,1,2,0,4moe0x01r1f5w30g38wshyftp,0,16.2,-1.6,2022-10-02T11:03:16.489Z,2022-10-02T11:03:24Z,3813854619,347,,3813854615,56,Back,3813855269,233,28,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466339269,28,5,1,2,0,e8os1xpomlperuedy2f9a9ttu,1,83.8,101.6,2022-10-02T11:03:16.489Z,2022-10-02T11:37:27Z,3813855253,233,23,3813855241,56,Left,3813855243,347,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466339287,29,1,1,2,7,e8os1xpomlperuedy2f9a9ttu,1,84.6,100,2022-10-02T11:03:23.437Z,2022-10-02T11:03:24Z,3813855351,213,4.6,3813855343,56,Left,3813855347,141,88.9,3813855341,107,,3813855345,140,84.0,3813855349,212,8.5,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466339337,30,1,1,2,8,e8os1xpomlperuedy2f9a9ttu,1,84,88.9,2022-10-02T11:03:24.429Z,2022-10-02T11:03:27Z,3813855607,141,96.8,3813855605,140,73.0,3813855611,213,2.7,3813855609,212,12.7,3813855603,56,Left,,,,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466339351,31,61,1,2,10,e8os1xpomlperuedy2f9a9ttu,0,73,96.8,2022-10-02T11:03:27.093Z,2022-10-02T13:00:52Z,3813855677,56,Left,,,,,,,,,,,,,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466339325,24,1,1,2,11,4moe0x01r1f5w30g38wshyftp,0,27.4,1,2022-10-02T11:03:27.450Z,2022-10-02T11:58:38Z,3813855547,157,,3813855555,212,27.1,3813855551,140,53.1,3813855559,1,,3813855553,141,5.0,3813855557,213,0.1,3813855549,56,Right,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466339415,32,43,1,2,14,e8os1xpomlperuedy2f9a9ttu,1,0,0,2022-10-02T11:03:31.221Z,2022-10-02T11:03:39Z,3813856675,144,49,,,,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466339481,33,1,1,2,15,e8os1xpomlperuedy2f9a9ttu,1,37.4,87.2,2022-10-02T11:03:31.789Z,2022-10-02T11:03:34Z,3813856299,56,Back,3813856307,213,4.2,3813856303,141,46.7,3813856301,140,22.8,3813856305,212,31.5,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466339557,34,1,1,2,17,e8os1xpomlperuedy2f9a9ttu,1,22.8,46.7,2022-10-02T11:03:34.348Z,2022-10-02T13:00:25Z,3813856697,212,12.5,3813856693,140,33.8,3813856699,213,5.9,3813856695,141,39.5,3813856691,56,Back,,,,,,,,,,19widovycdmuk6erzbmwb8mw9,S. Johannes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
