id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/11/value,assist,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2537869499,6,1,1,0,10,e8os1xpomlperuedy2f9a9ttu,0,70.8,26.6,2023-04-23T11:01:18.345Z,2023-04-23T13:10:44Z,4212810739,212,22.3,4212810733,140,81.2,4212810737,141,0.0,4212810743,213,5.2,4212810731,56,Right,,,,,,,,,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869501,7,5,1,0,12,e8os1xpomlperuedy2f9a9ttu,0,76.4,-1.4,2023-04-23T11:01:20.448Z,2023-04-23T11:09:57Z,4212810747,347,,4212811003,233,7,4212810745,56,Right,,,,,,,,,,,,,,,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869541,7,5,1,0,12,4e5523it4v7s6kkakelbj9si5,1,23.6,101.4,2023-04-23T11:01:20.448Z,2023-04-23T11:01:28Z,4212810941,56,Back,4212810967,233,7,4212810945,347,,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869569,8,1,1,0,19,4e5523it4v7s6kkakelbj9si5,0,28.4,100,2023-04-23T11:01:28.122Z,2023-04-23T11:01:29Z,4212811097,56,Back,4212811099,140,39.1,4212811105,213,5.8,4212811103,212,12.7,4212811101,141,92.0,4212811095,107,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869735,11,8,1,0,21,e8os1xpomlperuedy2f9a9ttu,1,63.3,4.1,2023-04-23T11:01:29.569Z,2023-04-23T11:01:50Z,4212812049,56,Right,,,,,,,,,,,,,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869581,8,44,1,0,22,e8os1xpomlperuedy2f9a9ttu,1,64.9,4.7,2023-04-23T11:01:30.737Z,2023-04-23T11:03:17Z,4212811279,233,9,4212811165,56,Right,4212811169,286,,,,,,,,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869591,9,44,1,0,22,4e5523it4v7s6kkakelbj9si5,0,35.1,95.3,2023-04-23T11:01:30.738Z,2023-04-23T11:01:33Z,4212811235,56,Back,4212811237,285,,4212811311,233,8,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869673,9,1,1,0,22,e8os1xpomlperuedy2f9a9ttu,0,64.1,0.6,2023-04-23T11:01:31.106Z,2023-04-23T11:03:22Z,4212811689,140,73.2,4212811685,3,,4212811691,141,7.3,4212811695,213,0.4,4212811693,212,10.6,4212811687,56,Right,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869651,10,1,1,0,27,4e5523it4v7s6kkakelbj9si5,0,34,94.1,2023-04-23T11:01:35.658Z,2023-04-23T11:01:36Z,4212811535,140,28.0,4212811539,212,8.2,4212811533,56,Back,4212811541,213,2.4,4212811537,141,100.0,4212811531,3,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869733,10,5,1,0,28,e8os1xpomlperuedy2f9a9ttu,1,73.8,-1.8,2023-04-23T11:01:36.661Z,2023-04-23T11:09:57Z,4212812051,233,11,4212812043,347,,4212812041,56,Right,,,,,,,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869655,11,5,1,0,28,4e5523it4v7s6kkakelbj9si5,0,26.2,101.8,2023-04-23T11:01:36.661Z,2023-04-23T11:01:44Z,4212811551,56,Back,4212812063,233,10,4212811553,347,,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869813,12,1,1,0,44,e8os1xpomlperuedy2f9a9ttu,1,80.6,0,2023-04-23T11:01:53.010Z,2023-04-23T11:01:54Z,4212812579,107,,4212812589,212,11.4,4212812581,56,Right,4212812593,213,1.1,4212812583,140,85.6,4212812585,141,12.9,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869817,13,61,1,0,46,e8os1xpomlperuedy2f9a9ttu,0,85.6,12.9,2023-04-23T11:01:54.720Z,2023-04-23T11:01:55Z,4212812605,56,Right,,,,,,,,,,,,,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869845,12,49,1,0,50,4e5523it4v7s6kkakelbj9si5,1,17.9,71.2,2023-04-23T11:01:58.521Z,2023-04-23T11:01:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869857,13,1,1,0,50,4e5523it4v7s6kkakelbj9si5,0,17.9,71.2,2023-04-23T11:01:58.745Z,2023-04-23T11:02:00Z,4212812863,157,,4212812865,56,Left,4212812869,141,86.5,4212812871,212,47.3,4212812875,1,,4212812867,140,61.8,4212812873,213,0.2,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869853,14,49,1,0,51,e8os1xpomlperuedy2f9a9ttu,1,64.3,4.7,2023-04-23T11:01:59.665Z,2023-04-23T11:01:59Z,,,,,,,,,,,,,,,,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869879,15,1,1,0,52,e8os1xpomlperuedy2f9a9ttu,1,64.3,4.7,2023-04-23T11:02:00.176Z,2023-04-23T11:02:03Z,4212812999,213,2.9,4212812995,141,15.2,4212812993,140,35.9,4212812991,56,Back,4212812997,212,30.7,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869921,16,1,1,0,54,e8os1xpomlperuedy2f9a9ttu,1,35.4,14.9,2023-04-23T11:02:02.896Z,2023-04-23T11:02:06Z,4212813221,141,53.9,4212813217,56,Back,4212813219,140,22.1,4212813223,212,30.0,4212813225,213,2.1,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537869961,17,1,1,0,58,e8os1xpomlperuedy2f9a9ttu,1,23.4,53.9,2023-04-23T11:02:06.657Z,2023-04-23T13:10:47Z,4212813451,212,15.1,4212813445,56,Back,4212813449,141,74.6,4212813447,140,28.5,4212813453,213,1.2,,,,,,,,,,19widovycdmuk6erzbmwb8mw9,S. Johannes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870017,18,1,1,1,1,e8os1xpomlperuedy2f9a9ttu,1,28.3,74.1,2023-04-23T11:02:09.409Z,2023-04-23T11:02:14Z,4212813737,140,29.6,4212813743,213,4.8,4212813735,56,Back,4212813739,141,35.1,4212813741,212,26.6,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870057,19,1,1,1,6,e8os1xpomlperuedy2f9a9ttu,1,38.4,28.9,2023-04-23T11:02:14.353Z,2023-04-23T11:02:17Z,4212813917,56,Back,4212813921,141,8.9,4212813925,213,5.1,4212813919,140,43.3,4212813923,212,14.5,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870061,20,43,1,1,9,e8os1xpomlperuedy2f9a9ttu,1,0,0,2023-04-23T11:02:17.632Z,2023-04-23T11:02:28Z,4212814019,233,14,4212813943,286,0,4212814459,144,50,4212813941,56,Back,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870129,21,4,1,1,9,e8os1xpomlperuedy2f9a9ttu,1,37.6,20,2023-04-23T11:02:17.632Z,2023-04-23T11:09:52Z,4212814257,56,Back,4212814261,152,,4212814263,265,,4212814253,13,,4212814265,286,,4212841293,233,14,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870067,14,4,1,1,9,4e5523it4v7s6kkakelbj9si5,0,62.4,80,2023-04-23T11:02:17.633Z,2023-04-23T11:09:52Z,4212813971,56,Left,4212813973,285,,4212814743,152,,4212814745,265,,4212814741,13,,4212841309,233,21,,,,,,,dhpmw4d7pjjow643u12b84dpm,S. Cerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870303,22,1,1,1,25,e8os1xpomlperuedy2f9a9ttu,1,38.2,24.2,2023-04-23T11:02:33.920Z,2023-04-23T11:02:39Z,4212815055,213,1.5,4212815053,212,40.3,4212815047,56,Back,4212815049,140,40.0,4212815045,152,,4212815057,1,,4212815043,5,,4212815051,141,83.4,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870325,23,1,1,1,30,e8os1xpomlperuedy2f9a9ttu,1,41.6,87.2,2023-04-23T11:02:39.008Z,2023-04-23T11:02:40Z,4212815147,141,59.7,4212815149,212,20.0,4212815145,140,34.9,4212815143,56,Back,4212815151,213,4.4,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870349,24,1,1,1,32,e8os1xpomlperuedy2f9a9ttu,1,34.9,59.7,2023-04-23T11:02:40.673Z,2023-04-23T11:02:43Z,4212815287,141,27.0,4212815289,212,22.4,4212815285,140,37.4,4212815283,56,Back,4212815291,213,4.8,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870355,25,1,1,1,35,e8os1xpomlperuedy2f9a9ttu,0,40.9,20.8,2023-04-23T11:02:43.521Z,2023-04-23T11:02:44Z,4212815309,141,16.1,4212815305,56,Right,4212815311,212,28.3,4212815313,213,6.2,4212815307,140,67.7,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870371,26,43,1,1,37,e8os1xpomlperuedy2f9a9ttu,1,0,0,2023-04-23T11:02:45.504Z,2023-04-23T11:02:50Z,4212815397,56,Right,4212815645,144,50,4212815399,286,0,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870379,15,8,1,1,37,4e5523it4v7s6kkakelbj9si5,1,44.7,74.7,2023-04-23T11:02:45.641Z,2023-04-23T11:02:45Z,4212815425,56,Back,,,,,,,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870395,27,50,1,1,38,e8os1xpomlperuedy2f9a9ttu,1,60,7.9,2023-04-23T11:02:46.736Z,2023-04-23T11:02:58Z,4212816041,233,16,4212815477,56,Right,4212815479,286,,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870465,16,7,1,1,38,4e5523it4v7s6kkakelbj9si5,1,40,92.1,2023-04-23T11:02:46.737Z,2023-04-23T11:02:58Z,4212815785,167,,4212815789,285,,4212815787,56,Back,4212816007,233,27,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870469,17,5,1,1,39,4e5523it4v7s6kkakelbj9si5,0,39.6,101.6,2023-04-23T11:02:48.033Z,2023-04-23T11:09:57Z,4212815817,56,Back,4212815819,347,,4212841725,233,28,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870493,28,5,1,1,39,e8os1xpomlperuedy2f9a9ttu,1,60.4,-1.6,2023-04-23T11:02:48.033Z,2023-04-23T11:09:57Z,4212815889,347,,4212841711,233,17,4212815887,56,Right,,,,,,,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870519,29,1,1,1,48,e8os1xpomlperuedy2f9a9ttu,1,65.6,0,2023-04-23T11:02:56.177Z,2023-04-23T11:02:59Z,4212816055,140,82.6,4212816053,56,Right,4212816061,213,0.3,4212816051,107,,4212816059,212,18.8,4212816057,141,6.6,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870559,30,1,1,1,50,e8os1xpomlperuedy2f9a9ttu,0,82.6,6.6,2023-04-23T11:02:58.865Z,2023-04-23T11:03:02Z,4212816253,56,Right,4212816263,213,0.3,4212816249,168,,4212816261,212,13.0,4212816259,141,12.1,4212816245,3,,4212816257,140,94.5,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870581,18,49,1,1,54,4e5523it4v7s6kkakelbj9si5,1,15.4,88.3,2023-04-23T11:03:02.984Z,2023-04-23T11:03:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870595,19,1,1,1,54,4e5523it4v7s6kkakelbj9si5,0,15.4,88.3,2023-04-23T11:03:03.163Z,2023-04-23T11:03:04Z,4212816417,140,24.4,4212816421,212,10.0,4212816423,213,5.9,4212816415,56,Back,4212816419,141,83.3,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870589,31,49,1,1,55,e8os1xpomlperuedy2f9a9ttu,1,92,11.2,2023-04-23T11:03:03.808Z,2023-04-23T11:03:03Z,,,,,,,,,,,,,,,,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870633,20,45,1,1,57,4e5523it4v7s6kkakelbj9si5,0,9.5,83.5,2023-04-23T11:03:05.280Z,2023-04-23T11:03:09Z,4212816633,56,Back,4212816669,233,32,4212816635,285,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870621,32,3,1,1,57,e8os1xpomlperuedy2f9a9ttu,1,90.5,16.5,2023-04-23T11:03:05.280Z,2023-04-23T11:03:08Z,4212816569,56,Right,4212816571,286,,4212816653,233,20,,,,,,,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870627,33,1,1,1,58,e8os1xpomlperuedy2f9a9ttu,0,94.5,14.2,2023-04-23T11:03:07.009Z,2023-04-23T11:03:08Z,4212816611,141,36.5,4212816603,2,,4212816605,155,,4212816609,140,92.4,4212816607,56,Center,4212816613,212,15.3,4212816615,213,1.7,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870661,21,8,1,1,59,4e5523it4v7s6kkakelbj9si5,1,5.6,69.1,2023-04-23T11:03:08.041Z,2023-04-23T11:10:11Z,4212816823,15,,4212816795,56,Back,,,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870685,22,6,1,2,1,4e5523it4v7s6kkakelbj9si5,0,6.6,66.3,2023-04-23T11:03:09.248Z,2023-04-23T11:09:55Z,4212816935,56,Back,4212816937,73,,4212816951,233,34,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870651,34,6,1,2,1,e8os1xpomlperuedy2f9a9ttu,1,93.4,33.7,2023-04-23T11:03:09.248Z,2023-04-23T11:03:15Z,4212816735,75,,4212816733,56,Center,4212816947,233,22,,,,,,,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870823,35,1,1,2,20,e8os1xpomlperuedy2f9a9ttu,1,99.5,0.5,2023-04-23T11:03:28.528Z,2023-04-23T11:03:49Z,4212817647,212,14.8,4212817649,213,3.0,4212817639,6,,4212817641,56,Right,4212817645,141,3.3,4212817643,140,85.5,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870933,36,1,1,2,21,e8os1xpomlperuedy2f9a9ttu,1,85.3,5.2,2023-04-23T11:03:29.968Z,2023-04-23T11:03:38Z,4212818225,213,2.7,4212818219,140,81.2,4212818223,212,4.8,4212818217,56,Right,4212818221,141,8.2,,,,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870881,23,43,1,2,26,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-04-23T11:03:35.081Z,2023-04-23T11:03:39Z,4212817979,56,Back,4212818253,144,8,,,,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870943,37,1,1,2,27,e8os1xpomlperuedy2f9a9ttu,0,84.1,8.2,2023-04-23T11:03:35.753Z,2023-04-23T11:10:02Z,4212818265,56,Center,4212818279,213,0.9,4212818261,155,,4212818259,2,,4212818271,141,40.9,4212818275,212,28.1,4212818267,140,100.0,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870899,24,5,1,2,28,4e5523it4v7s6kkakelbj9si5,1,-0.4,60.2,2023-04-23T11:03:36.425Z,2023-04-23T11:03:40Z,4212818071,56,Back,4212818073,346,,4212818355,233,38,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537870949,38,5,1,2,28,e8os1xpomlperuedy2f9a9ttu,0,100.4,39.8,2023-04-23T11:03:36.425Z,2023-04-23T11:09:58Z,4212818305,346,,4212818301,56,Center,4212818375,233,24,,,,,,,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
