id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/16/value
2541515903,5,1,1,0,26,e8os1xpomlperuedy2f9a9ttu,1,50.3,26.8,2023-04-30T11:00:46.063Z,2023-04-30T11:00:47Z,4239187579,212,21.7,4239187575,140,34.8,4239187581,213,3.9,4239187573,56,Back,4239187577,141,5.6,,,,,,,,,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541515909,6,1,1,0,27,e8os1xpomlperuedy2f9a9ttu,1,34.6,6.5,2023-04-30T11:00:47.102Z,2023-04-30T11:00:48Z,4239187621,213,2.3,4239187617,141,21.8,4239187613,56,Back,4239187615,140,26.3,4239187619,212,13.6,,,,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541515939,7,1,1,0,28,e8os1xpomlperuedy2f9a9ttu,1,25.9,23.9,2023-04-30T11:00:48.110Z,2023-04-30T11:00:51Z,4239187755,213,2.2,4239187749,140,11.4,4239187751,141,54.9,4239187753,212,26.0,4239187747,56,Back,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541515961,8,1,1,0,31,e8os1xpomlperuedy2f9a9ttu,0,12.2,56.4,2023-04-30T11:00:51.646Z,2023-04-30T11:00:56Z,4239187903,140,45.9,4239187907,212,42.3,4239187901,56,Back,4239187899,155,,4239187905,141,90.5,4239187909,213,0.6,4239187911,1,,,,,19widovycdmuk6erzbmwb8mw9,S. Johannes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541515991,10,1,1,0,37,eyecbfb1ur2104bhhwazhvrf,1,58.2,6.8,2023-04-30T11:00:56.762Z,2023-04-30T11:00:58Z,4239188053,212,9.1,4239188047,56,Right,4239188055,213,0.1,4239188049,140,66.8,4239188051,141,8.0,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541515995,11,49,1,0,38,eyecbfb1ur2104bhhwazhvrf,1,66.8,8,2023-04-30T11:00:58.569Z,2023-04-30T11:00:58Z,,,,,,,,,,,,,,,,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516019,12,1,1,0,38,eyecbfb1ur2104bhhwazhvrf,1,66.8,8,2023-04-30T11:00:58.665Z,2023-04-30T11:01:01Z,4239188191,140,63.9,4239188195,212,10.3,4239188189,56,Center,4239188197,213,1.9,4239188193,141,22.4,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516021,13,50,1,0,40,eyecbfb1ur2104bhhwazhvrf,1,64.9,21,2023-04-30T11:01:00.013Z,2023-04-30T11:01:02Z,4239188201,56,Right,4239188277,233,9,4239188203,286,,,,,,,,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516027,9,7,1,0,40,e8os1xpomlperuedy2f9a9ttu,1,35.1,79,2023-04-30T11:01:00.014Z,2023-04-30T11:01:02Z,4239188215,285,,4239188213,56,Back,4239188243,233,13,,,,,,,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516033,10,49,1,0,42,e8os1xpomlperuedy2f9a9ttu,1,31.1,71.8,2023-04-30T11:01:01.886Z,2023-04-30T11:01:02Z,,,,,,,,,,,,,,,,,,,,,,,,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516061,11,1,1,0,42,e8os1xpomlperuedy2f9a9ttu,1,31.1,71.8,2023-04-30T11:01:02.129Z,2023-04-30T11:01:05Z,4239188393,56,Back,4239188405,141,86.6,4239188411,212,20.3,4239188413,213,0.5,4239188399,140,47.9,,,,,,,,,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516071,12,1,1,0,45,e8os1xpomlperuedy2f9a9ttu,1,51.2,84.5,2023-04-30T11:01:05.006Z,2023-04-30T11:01:06Z,4239188469,213,0.3,4239188461,56,Left,4239188465,141,90.9,4239188467,212,16.3,4239188463,140,66.2,,,,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516123,13,1,1,0,46,e8os1xpomlperuedy2f9a9ttu,1,65,86.3,2023-04-30T11:01:06.190Z,2023-04-30T11:01:11Z,4239188691,56,Center,4239188695,141,69.0,4239188693,140,82.5,4239188697,212,21.8,4239188699,213,5.7,,,,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516139,14,45,1,0,52,eyecbfb1ur2104bhhwazhvrf,0,10.8,32.6,2023-04-30T11:01:11.822Z,2023-04-30T11:01:14Z,4239188777,56,Back,4239188779,285,,4239188827,233,14,,,,,,,,,,,,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516131,14,3,1,0,52,e8os1xpomlperuedy2f9a9ttu,1,89.2,67.4,2023-04-30T11:01:11.822Z,2023-04-30T11:01:14Z,4239188743,56,Center,4239188815,233,14,4239188745,286,,,,,,,,,,,,,,,,,4lfl3qipc5sf2b8cec6l43ap5,N. Anyomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516135,15,3,1,0,52,e8os1xpomlperuedy2f9a9ttu,0,90.2,64.4,2023-04-30T11:01:12.479Z,2023-04-30T11:01:16Z,4239188761,56,Center,4239188915,233,15,4239188763,286,,,,,,,,,,,,,,,,,4lfl3qipc5sf2b8cec6l43ap5,N. Anyomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516163,15,7,1,0,52,eyecbfb1ur2104bhhwazhvrf,1,9.8,35.6,2023-04-30T11:01:12.480Z,2023-04-30T11:01:35Z,4239188889,56,Back,4239188891,285,,4239188887,167,,4239188895,233,15,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516167,16,6,1,0,53,eyecbfb1ur2104bhhwazhvrf,0,9.2,37,2023-04-30T11:01:13.550Z,2023-04-30T11:16:18Z,4239188949,233,16,4239188911,56,Back,4239188913,73,,,,,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516151,16,6,1,0,53,e8os1xpomlperuedy2f9a9ttu,1,90.8,63,2023-04-30T11:01:13.550Z,2023-04-30T11:01:16Z,4239188849,56,Center,4239188923,233,16,4239188851,73,,,,,,,,,,,,,,,,,4lfl3qipc5sf2b8cec6l43ap5,N. Anyomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516425,17,1,1,1,21,e8os1xpomlperuedy2f9a9ttu,1,99.5,99.5,2023-04-30T11:01:40.767Z,2023-04-30T11:01:43Z,4239190325,212,14.4,4239190317,6,,4239190321,140,85.8,4239190319,56,Left,4239190323,141,97.5,4239190327,213,3.2,,,,,,,f0zbdnxjsfalm8s8whu5vmklx,B. Dunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516481,18,1,1,1,23,e8os1xpomlperuedy2f9a9ttu,1,86.6,97.4,2023-04-30T11:01:42.894Z,2023-04-30T11:02:02Z,4239190625,1,,4239190613,155,,4239190621,212,34.4,4239190617,140,88.6,4239190623,213,4.8,4239190611,2,,4239190615,56,Center,4239191235,210,13,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,1,4239190619,141,46.9,4239191237,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516483,19,13,1,1,25,e8os1xpomlperuedy2f9a9ttu,1,86.2,49.7,2023-04-30T11:01:45.015Z,2023-04-30T11:02:02Z,4239191277,230,100,4239191273,103,84.7,4239191275,328,,4239191271,102,54.5,4239190637,17,,4239191261,74,,4239190639,56,Center,4239191265,154,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,4239191267,55,18,4239191263,29,4239191279,231,50.4,4239191497,108,4239191013,25,4239191015,72,,,,,,,,,,,,,,,,,,,,
2541516475,17,5,1,1,26,eyecbfb1ur2104bhhwazhvrf,1,-1.6,57,2023-04-30T11:01:46.570Z,2023-04-30T11:01:48Z,4239190747,233,20,4239190591,56,Back,4239190593,346,,,,,,,,,,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516497,20,5,1,1,26,e8os1xpomlperuedy2f9a9ttu,0,101.6,43,2023-04-30T11:01:46.570Z,2023-04-30T11:16:15Z,4239190707,346,,4239190763,233,17,4239190705,56,Center,,,,,,,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516753,18,1,1,1,44,eyecbfb1ur2104bhhwazhvrf,1,5.1,59,2023-04-30T11:02:04.202Z,2023-04-30T11:55:48Z,4239192031,56,Back,4239192035,141,44.8,4239192037,212,9.7,4239192033,140,4.4,4239192039,213,4.6,4239192043,237,,4239192029,124,,,,,9nyzegdr9nu4i5jp12h8q4et,M. Specht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516781,19,1,1,1,50,eyecbfb1ur2104bhhwazhvrf,1,12.2,40.2,2023-04-30T11:02:09.865Z,2023-04-30T11:02:12Z,4239192197,213,6.0,4239192193,141,30.1,4239192189,56,Back,4239192195,212,23.5,4239192191,140,33.6,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516845,20,1,1,1,52,eyecbfb1ur2104bhhwazhvrf,1,33.6,30.1,2023-04-30T11:02:12.073Z,2023-04-30T11:02:22Z,4239192547,141,12.6,4239192543,140,22.7,4239192551,212,16.5,4239192541,56,Back,4239192555,213,3.9,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516879,21,1,1,1,58,eyecbfb1ur2104bhhwazhvrf,1,33,48.9,2023-04-30T11:02:18.522Z,2023-04-30T11:02:21Z,4239192735,212,26.6,4239192731,140,35.6,4239192733,141,87.8,4239192729,56,Back,4239192737,213,1.5,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516917,22,1,1,2,2,eyecbfb1ur2104bhhwazhvrf,0,38.5,88.8,2023-04-30T11:02:22.539Z,2023-04-30T11:02:24Z,4239192929,212,27.8,4239192927,141,69.6,4239192931,213,5.8,4239192923,56,Center,4239192925,140,61.9,4239192921,155,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516915,21,61,1,2,4,e8os1xpomlperuedy2f9a9ttu,1,46.2,49.6,2023-04-30T11:02:24.045Z,2023-04-30T11:02:24Z,4239192913,56,Back,,,,,,,,,,,,,,,,,,,,,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516975,23,1,1,2,9,eyecbfb1ur2104bhhwazhvrf,0,67.3,24,2023-04-30T11:02:29.626Z,2023-04-30T11:02:30Z,4239193267,140,76.3,4239193271,212,10.6,4239193273,213,0.5,4239193269,141,31.2,4239193265,56,Center,,,,,,,,,,aq30av6eea3gxh2rk7c0bzi09,P. Krumbiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541516993,22,49,1,2,12,e8os1xpomlperuedy2f9a9ttu,1,31.1,84.2,2023-04-30T11:02:31.935Z,2023-04-30T11:02:32Z,,,,,,,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541517033,23,1,1,2,13,e8os1xpomlperuedy2f9a9ttu,1,24.2,63.9,2023-04-30T11:02:32.942Z,2023-04-30T11:02:34Z,4239193577,140,30.0,4239193581,212,14.2,4239193583,213,1.1,4239193575,56,Back,4239193579,141,82.7,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541517069,24,1,1,2,15,e8os1xpomlperuedy2f9a9ttu,1,30,82.7,2023-04-30T11:02:34.750Z,2023-04-30T11:02:37Z,4239193759,213,6.1,4239193751,56,Back,4239193755,141,76.7,4239193753,140,47.1,4239193757,212,18.4,,,,,,,,,,560192sxsuoxdpwpe27ibst05,V. Hanshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541517077,25,61,1,2,17,e8os1xpomlperuedy2f9a9ttu,0,46,87.2,2023-04-30T11:02:37.711Z,2023-04-30T11:02:38Z,4239193789,56,Back,,,,,,,,,,,,,,,,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541517091,24,49,1,2,19,eyecbfb1ur2104bhhwazhvrf,1,61.8,11.7,2023-04-30T11:02:39.274Z,2023-04-30T11:02:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541517177,25,1,1,2,19,eyecbfb1ur2104bhhwazhvrf,0,61.8,11.7,2023-04-30T11:02:39.514Z,2023-04-30T11:02:45Z,4239194235,157,,4239194245,213,6.2,4239194239,140,100.0,4239194241,141,9.3,4239194247,1,,4239194237,56,Right,4239194243,212,40.5,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541517195,26,5,1,2,25,e8os1xpomlperuedy2f9a9ttu,1,-0.8,79.9,2023-04-30T11:02:45.619Z,2023-04-30T11:16:15Z,4239194303,56,Back,4239194329,233,26,4239194305,346,,,,,,,,,,,,,,,,,4i37e3q02cbkvlhcq2dsdsr11,L. Prašnikar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541517183,26,5,1,2,25,eyecbfb1ur2104bhhwazhvrf,0,100.8,20.1,2023-04-30T11:02:45.619Z,2023-04-30T11:02:47Z,4239194259,56,Right,4239194347,233,26,4239194261,346,,,,,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541517429,27,1,1,2,39,e8os1xpomlperuedy2f9a9ttu,1,4.4,52.5,2023-04-30T11:02:59.086Z,2023-04-30T11:03:02Z,4239195477,212,8.4,4239195473,140,8.5,4239195469,124,,4239195471,56,Back,4239195479,213,5.3,4239195483,237,,4239195475,141,41.9,,,,19widovycdmuk6erzbmwb8mw9,S. Johannes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541517489,28,1,1,2,42,e8os1xpomlperuedy2f9a9ttu,1,8.5,41.9,2023-04-30T11:03:02.558Z,2023-04-30T11:03:07Z,4239195757,213,6.2,4239195753,141,39.1,4239195749,56,Back,4239195755,212,28.8,4239195751,140,35.9,,,,,,,,,,1knjymb11ziv7sq5m1f4tdwwl,S. Doorsoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541517511,29,3,1,2,45,e8os1xpomlperuedy2f9a9ttu,0,41.9,19.2,2023-04-30T11:03:05.310Z,2023-04-30T11:03:17Z,4239195879,211,,4239195871,286,,4239195869,56,Back,,,,,,,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541517597,27,5,1,2,47,eyecbfb1ur2104bhhwazhvrf,1,51.8,101.8,2023-04-30T11:03:07.704Z,2023-04-30T11:03:18Z,4239196283,347,,4239196281,56,Left,4239196285,233,30,,,,,,,,,,,,,,,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541517521,30,5,1,2,47,e8os1xpomlperuedy2f9a9ttu,0,48.2,-1.8,2023-04-30T11:03:07.704Z,2023-04-30T11:16:15Z,4239195925,56,Back,4239195927,347,,4239196305,233,27,,,,,,,,,,,,,,,,eq5z0yyr2uh1fvs5v2v8zipjp,L. Freigang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541517621,28,1,1,2,58,eyecbfb1ur2104bhhwazhvrf,0,51.5,100,2023-04-30T11:03:17.865Z,2023-04-30T11:03:20Z,4239196399,56,Center,4239196403,141,76.7,4239196407,213,5.6,4239196405,212,26.8,4239196409,1,,4239196401,140,71.2,4239196397,107,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541517673,31,1,1,3,1,e8os1xpomlperuedy2f9a9ttu,1,34.5,23.4,2023-04-30T11:03:21.231Z,2023-04-30T11:03:23Z,4239196701,140,41.9,4239196697,3,,4239196705,212,10.8,4239196699,56,Back,4239196703,141,34.5,4239196707,213,0.8,,,,,,,90j0tep6q5ekv8r9pfwx3fbvt,S.  Kleinherne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
